,UKF269,UKF296,ZH1019T1,ZH916T1,ZH916bulk
LRIG2,0.11906344899799269,0.009124118933259165,0.005662969263263236,0.09875843052288129,0.01336443663111688
ICOSLG,0.06070014482881855,-0.027918360977186196,-0.09022179444104843,0.1097340868020618,-0.015207637833457252
WIF1,-0.18290596630731795,-0.01727271723997921,,,0.024633058080032254
NPPC,-0.013869346350370714,-0.020444419058016344,-0.06977833184915758,,0.005789669497491421
LYZ,0.17370440192482492,0.031112138737794056,-0.038880100775974376,-0.030521716497076683,-0.035483878084436184
EREG,,,,0.0630987564025941,-0.021588020643806643
SPTAN1,-0.0799615124700527,-0.007505490995423126,-0.03522382303460634,0.17577290603332488,-0.027991879537263377
LIPC,0.08913515425638606,,-0.07710452169312972,0.01722518779904193,-0.029241150104215338
COL8A1,0.0918381930385331,-0.02156529145429233,-0.029359544467179397,-0.11894748304539524,-0.006218177406614524
GSTM2,0.07031244774733716,0.09474326228172365,-0.037085834777899604,0.05040171232165528,-0.02250931625479737
SPX,-0.05116769589952535,0.01731447533548037,,0.30288602178011254,-0.04837290548224642
MFGE8,0.1252695573042276,0.0003001730820344237,-0.0030558172027598,0.015106473734408097,0.06083000737320564
TGFA,0.1312315046072676,0.05315375376639049,-0.04215006672557988,0.11707154116436783,0.03885546489851966
SLIT2,-0.09364970347744891,-0.005724951826776042,0.010783315625369612,-0.038037840316263734,0.028658710126561827
PLTP,0.20346892888949492,0.01756035091549963,0.03882963999093569,0.07538810118481146,0.05382090160042126
APOD,0.20084231008156764,-0.015501872687102467,0.016261785133416626,-0.024041535392322642,0.09951896937462162
B2M,0.29260670948799333,-0.004844934409138929,-0.03399150417200325,-0.1806609893503066,0.01142929516156794
OMG,-0.01839505110116244,-0.009329877752995437,-0.09973059067637056,0.33334633316494267,-0.05753005652244016
CXCL3,0.03342870475961209,-0.01573745194764201,,-0.03473100305192161,-0.036269774634222714
CXCL10,0.2481923843308464,-0.02390634135934154,0.007118979421330246,0.05816416438198988,-0.00942236593228231
RSPO3,-0.07246353984369462,0.06414426732822735,,0.06877622107337061,0.021599422141073066
CORT,-0.06402948589584498,-0.009122117980209,,,
NCAN,0.15992778091092325,-0.003606054665279879,-0.005133189784115056,0.21258358566887292,0.03310921787880007
PRG4,0.009258774117122734,,,0.008325034822170247,0.09013166708915861
ZG16B,-0.06777366296511438,,,0.011764323205354334,0.046314424161299196
TGM2,0.11886113064729441,0.009322383076044027,-0.01098926669851441,-0.004651356803729409,-0.0017287689495433696
VEGFC,0.01492242219406302,-0.03197665702858101,0.014873757422416105,0.019003430423135313,-0.004893617164126365
WNT6,0.05376100082233152,,,-0.05098824690351522,0.07424587905915646
NRG4,-0.016549003347464033,-0.0120234143927745,-0.038793617690535555,-0.006031568083449861,-0.02485747258131085
PMCH,,,,-0.05300984643360876,0.09510540938085744
COL9A1,0.13368140693373168,-0.031162096445458712,0.06625008635934092,0.18968311036508734,0.051737377184263966
GDF11,0.15531343064908068,-0.017542156083759503,-0.09561632650150641,0.0946084383823119,0.030479282895511776
RAET1E,,,,0.13611600740716265,
IL24,,,,,-0.027789827419617295
SORBS1,-0.019635477516684822,0.031758043336412904,-0.04379542592785987,0.14132591906345424,0.0098758954240043
DLL1,0.14457444806986317,0.03412414075969168,0.04525820151624453,0.10052650994503386,0.07258101330154944
TLN1,0.23864492551280525,0.021216980354418553,-0.028004229017146692,-0.0833794662024432,0.006972820567004953
COL2A1,0.028774610432193544,,,-0.00954748250134189,0.11270512550832547
SHH,0.016304612484790006,-0.01689063029873129,,0.050143434886976875,-0.02277463126889027
PON2,0.27781582680830047,0.012992601219703758,-0.020430115849456816,0.22567880823110414,0.05427976237522178
ICAM5,-0.10574925847377474,-0.05251074506236354,,0.06433399678792982,-0.02949246637214922
HPX,0.03454072222130254,0.023882157927625283,0.06335314402147911,0.10927659342487064,0.014177708043470107
SFRP2,-0.019605393844508347,0.05007683123483111,,0.15637614814213827,0.09113134709111016
CFC1,,,,,-0.021994952096773015
CD70,,,0.05220566294910018,-0.003835906404521668,0.0025938661420478117
HP,0.03630849209078215,0.011207161971242939,-0.006044797435258588,-0.07109682085884511,-0.05602726758763882
CXCL2,0.08937413581539735,0.007264809642564197,-0.038217944108069744,0.023795465361130804,0.011120050293096156
NPPB,,,,-0.0482119517651018,
CCK,-0.2843203806754561,-0.016538846046924884,,0.1064188946512182,-0.11422508099723898
SEMA6A,0.19993295383140297,-0.0022378859987899516,-0.04920723234756104,0.1434555630656421,0.07002092575585679
IRAK4,0.18084396767728775,0.04027560179056578,0.06391721394596926,0.1386443091684886,0.0028838744020360883
GSTP1,0.23035328012518277,0.0366406926335453,-0.015512787387265798,0.15679540947758144,0.09438307272069743
VCAM1,0.24093730273512345,0.01881505304556532,0.015672512184991834,0.17483763195883745,-0.022251448673358414
NXPH3,0.09487035193303715,-0.01645939393932248,0.017050577722190225,0.2982324365021455,0.03424304979243681
MTMR4,0.026754681433712013,-0.01907785224356471,-0.052233035710461735,0.10874895230177097,0.00184614299627965
LAMC2,,,-0.03879364094749526,-0.03116706202811314,-0.023936821534448843
IL10,0.06567457554351033,,0.08865399112105306,0.06572937055428002,0.03592038195317242
SEMA4D,-0.05489236161082415,0.0390404793086499,-0.020978831524960568,0.11493517510443094,-0.021664498199025144
TRH,0.03616200144474767,,,0.028389637928543012,-0.03420906078140894
SEMA6D,0.12835792991435743,-0.03174070251921724,-0.07391144569476299,0.14846710579761122,0.0993807403760995
CEL,,,-0.008637559449355741,0.029532479520955418,-0.025573228122255917
PDCD1LG2,0.08509509384796017,0.04739061657182104,-0.06604727008488004,0.03898150434151416,0.0017333212032445743
SPINT1,0.08185872400312438,-0.024040693071413467,-0.011981958847652924,0.07188532707375679,0.0959981491206961
CTHRC1,0.1196824169712166,-0.022965786427128636,0.10846993029711685,-0.01379303633300239,0.07851920788148485
PODXL,0.18958187686044856,-0.021525718077387047,0.05985675646946117,0.0020956272468450688,0.06918728976715782
JAM3,0.1810937996526303,0.012299373206258686,-0.0001630078086094566,-0.09863558773609771,0.08543571741075998
TGFB2,0.2139924042361249,0.009815500488810107,-0.07130081805332679,0.06972164308370725,0.01127293724460975
COL18A1,0.1573166952749268,0.00043509104986366444,-0.00591098019072204,-0.12014890926168018,0.02764775175199079
NODAL,0.16015818456171155,,-0.097258408518909,-0.006324267763581404,-0.027440843063932616
INHBB,0.10180402816509258,-0.03738178450225331,0.07187131097076896,0.19547330931805654,0.05887175196261701
LCN1,-0.03421125388347277,,,-0.046297786685369664,0.0708918573594771
ARF4,0.1419892930035445,-0.004196999964727238,-0.021794506381228554,-0.08169119969763282,0.015656042928475163
CXCL14,-0.10876687889285375,0.00863903392351464,0.013565794936014432,0.03493575045444773,-0.05182575395029262
LIF,0.06479372979819235,0.08080098377801875,0.06704744351980456,-0.10276493693128927,0.07488721975956494
IL17B,0.11415916014674922,,-0.037043115595657095,-0.043381869616758724,0.034501829796406945
MMP1,,,,-0.07507744388902847,-0.030604296680321833
MATN1,-0.006680209589937504,,0.05915606487350587,-0.025224195149151522,-0.01729939308674695
ADAM28,0.11397523216618892,0.015765011828697894,0.01742115095000818,0.016384806516029266,0.06004853635485982
TCN2,0.19435358729081798,0.021033351263440053,-0.01627039281335739,0.046334516316321225,-0.0074205880438503215
THPO,0.08024859568764321,-0.01814797206298563,0.010087247151491001,0.1418993233019748,0.012819110335434163
CUBN,0.11739331554151605,0.1018262294678922,-0.008269923602689157,0.15437808037640627,-0.003599114457214815
TIMP3,0.1507060508877565,-0.003002452222151623,0.05901643428294184,-0.015166747695145418,0.06617476155210669
PIGF,0.17074739375880593,0.023626945813740412,-0.022493765028154394,0.1692539674540478,0.027982238502577274
CRH,-0.07818786191277857,0.0030023989259433535,,-0.008103018822773846,0.0051162195753323555
BDNF,-0.2038444475145879,0.010602518594261163,,-0.03288207216695153,0.10485020422665638
CCL5,0.08747837247554635,0.027698352687926687,-0.03454264073297463,0.012499956014361269,0.02203961227301359
GAD1,-0.14938133566163464,-0.027162319911437707,-0.04263218328336464,0.07277740566116675,-0.05237872829005803
COL14A1,0.04614100223391211,-0.011404429587223198,-0.036563298474418235,0.011739657758285985,-0.004330950159077444
HLA-A,0.29635481157585947,0.03568564943314596,-0.06418427379449365,-0.10828091575603352,0.04415141548308489
FGF18,,,,-0.021833224658250442,0.017850235636871725
ADM,0.13754957468120582,0.026717522447597467,-0.022058290921119994,-0.005208912758148031,0.02057886678277654
CCL15,,0.0025381007004633563,,-0.01142258073740302,
GNAI2,0.252364804859685,0.032752371381773324,-0.09121157337136059,-0.050288073279490045,-0.040358010534015304
HDC,0.9999999999999999,0.9999999999999998,1.0,1.0,1.0
COL11A1,-0.04581685349319548,0.03433251942370158,,0.09144564781179537,0.07241092986990218
NUCB2,0.12871489289195304,-0.018509814983294674,-0.06416794278284729,0.018915954074337295,-0.023180936119239673
FGF16,,,,,-0.017046295259834716
CXCL1,0.024670891870681347,0.0007247385561546171,0.00021264901516108552,-0.007879051491613278,0.019996270547137648
VCAN,0.20075889725981716,-0.008748764484805707,0.025701789320791663,-0.15685526824592744,-0.02013320254494631
MMP7,0.005169092228714399,0.013101198785739782,,-0.18500438144464945,-0.09359012828797957
PTPN6,0.15644688550569122,-0.03453612262918474,0.07096144408757733,0.07144502175014605,0.07228445431502274
PTGS2,-0.21848727027785256,-0.009339174751438285,0.07891249148024493,0.03778417446688678,0.0660726258372956
XCL1,,,,,0.07225077614636322
CD58,0.22039436333201962,0.028125242588951365,-0.05667023561723956,0.09114926515254469,0.052733171820532325
TNFSF14,0.026532356297257365,0.0018221257376082732,,-0.01647670385684546,-0.025912448758539333
CNTN4,-0.12877988402810106,-0.05523788143367591,,0.0378700790086327,-0.013267167026821203
INSL3,,,,-0.02020664893864303,
BTLA,,-0.020599299457023698,,0.007823776541508388,
MFNG,0.21367034753501163,0.0738149334465233,-0.07474126254438676,0.1236174262899768,0.03416486723091758
ICAM1,0.16497111443181248,0.004815512981777598,0.05800962402573999,0.011366486184988233,-0.014905995169322778
PROS1,0.2032154613495105,0.030941466886447656,-0.13101685503559543,-0.028008180970869545,0.044291463997348984
CLCF1,0.04394987767181875,-0.0027430458702289535,-0.011492579674419664,-0.04518132668421884,0.06525956243849676
PSAP,-0.17965454973986172,0.0014400960805729804,-0.02379369339883326,-0.025485785777662747,-0.07997932781186119
EFEMP1,0.18485496468866716,-0.008036428299300565,0.03224609525985936,-0.19366383540234175,-0.025900390522458152
C1QTNF1,0.12473258509974491,-0.011487350403577018,0.04083312249148804,-0.06354712887880377,0.07432530135467709
ALB,-0.034247472137543096,-0.018320929395482688,0.08890134775366382,0.03976595730786334,-0.024492823841378315
EFNA3,-0.1892690832330562,0.008751436140535186,-0.019674969454646824,0.12118031111230299,0.00655464429385288
DRAXIN,0.18648140860789927,-0.014710807262912108,-0.034741678178666476,0.013755743080033201,-0.01028354457266687
RAET1L,,0.04910847019411541,,,
NPTX2,-0.26903229905589654,-0.018442755169489056,,-0.05479765411141035,0.0032244777898719473
FGF11,0.14261642316928672,0.028239624716029012,0.0871697237956126,0.12260898857264513,0.08335935673866972
CD59,-0.15679835753360677,-0.000559378395189904,-0.03129557404870213,-0.0669245794359873,-0.036430333805304346
COL9A2,0.1314710039545193,0.03986775729450212,-0.009448027186349676,0.22923028061926898,0.07547051484137857
DLL3,0.11225588117345212,0.004621130238468106,-0.023946491569749945,0.28142364955251375,0.0572720832161368
FGF5,-0.023546278076466687,,,-0.04286108198159326,-0.02924114129685729
LIN7C,0.10926016108748421,0.051218473563001236,-0.10766721785422402,0.07718230281521905,-0.04498881570707616
GDF7,0.09432809389477857,-0.016130577094612516,,0.09085402342636781,-0.02644441650008232
PSPN,0.020667844075162124,-0.003644162819890353,0.02390863921392831,0.12246625614935601,-0.015533495142226397
ANGPT1,0.20479734951063305,0.012296272343161066,-0.06719349358741904,0.04881532950296045,-0.016657550117142685
PNOC,-0.2133863542881388,-0.011685624226707318,,-0.03969279455165637,-0.018318068378205172
L1CAM,-0.12575392702762542,-0.023453652170883167,-0.005358590551552748,0.010034663142275451,-0.04745752403311658
APOA1,0.06122974115428683,-0.014770432406984712,-0.053190995944652916,0.10756479443933711,0.05714361907390552
PSEN1,0.05297124437876511,-0.005626062614195435,-0.08958585298374779,0.02351752730908189,-0.0018829087487114242
CALM2,-0.2810421667665501,0.018806184269764572,0.058736928998594964,0.21294619155413355,-0.07008351272821889
CLEC2B,0.24337434797261143,0.006561306432548249,-0.01859570864290064,0.08694890948637085,0.035086117284083944
NTNG1,0.022412099354207512,-0.0236475790455159,-0.008680984583827333,0.11758640587822417,0.040045066997411206
LRIG1,0.11525639296499121,0.027873934814245924,0.04010109775819445,0.18824338502543814,-0.07373432063515171
CPAMD8,0.003076723347526099,0.020437345328240958,-0.024050167165371644,0.018475492052738542,0.036532182704453145
GHRL,0.01796685655659067,-0.014710807262912108,-0.045575065090754194,-0.018241760403002908,-0.016529266217931923
NPY,-0.18646902457847864,-0.015204391385359946,,-0.0011925060586862027,-0.07008557266782595
MMP2,0.2563370935400489,0.023444628803569928,0.04684704791509681,0.037645489898777806,0.08195665727763789
PPY,,,,0.01216743091768803,-0.003453372776915542
ALKAL2,-0.010416332594932123,0.036771945676421364,,0.04934292802801375,-0.003606815724213907
CSF1,0.12975489815966634,0.010569238408156977,-0.007451154115086801,0.1003715134243818,0.10000413820248108
SEMA4C,0.10558057518913277,0.10019783551153297,-0.036557964397518294,0.0767639320851846,0.06588092575377327
BMP8A,,,,0.004870108396337813,
ICAM2,0.12976791425391113,0.009373841171564465,-0.05913720494893784,0.0792038411889933,-0.03339129682779808
SYTL3,0.06710719315877661,0.022018933635442117,0.02070858473411772,0.03930962832513643,0.02208455784043627
IL1A,0.09988544166263862,-0.026936195013744602,0.022478102404064258,0.11126392315767969,0.03720793866642299
HLA-G,,,0.10780524959854035,,
PGF,0.1998008293545022,0.018814132118709966,0.0013773224167452373,-0.0033395790798376713,0.017335502538937363
LGALS8,0.06826005445693675,0.013669289768836131,0.046578102041066285,0.015098121237571597,-0.0041358099075298445
DKK3,-0.2959850345292817,-0.029197492630488233,-0.03891561769950157,0.074377991268961,-0.07144831890061677
COL16A1,0.02987199981232467,0.0013794767941503233,0.13546202403015847,0.21838679441559913,0.08647951409745162
TPH1,-0.007498653336071909,,-0.03879358513086222,-0.04182569440348611,0.1075197150393421
TNC,0.24354702416727173,0.0008196173921806489,0.03611327445448086,-0.17536617134801344,-0.05433607263581728
TNFSF9,-0.10607771207505357,-0.024571490774676293,-0.03936177353651765,0.034462576785856104,0.07946079914127584
C4A,,,,0.027603553115702,
CNTN2,-0.007467681664040582,-0.006458234333412431,-0.035475298458705055,0.022867102059378974,-0.0847436756782952
F7,-0.008767376073504425,,,,-0.023177386233783712
LUM,0.24082633769503603,0.023934720508645535,-0.08886555409973168,-0.08283713481393173,-0.0005104146962298186
BTC,,0.07384927637880061,0.02777419310789877,0.06914764781849275,-0.005164983948386965
APOC1,0.3184811704839764,0.022635837830323927,0.0425936445586927,0.16982375205511893,0.07444864864021038
PKM,0.01629778494302996,0.01897788748466954,0.028873782587836978,-0.15250791128000224,-0.08214614481671488
TNF,0.01425535247577619,-0.021506875101694602,-0.04437353435979958,0.15964841305779198,0.009372891248600012
GNAS,-0.2192841370516541,-0.04203698226847437,-0.0064125922579013435,0.06561241113881171,0.020416846334307844
BMP8B,0.01670592122190215,0.026075029539245898,0.04208643138388442,-0.017703646572593188,0.006082136102265231
LIPH,,,,0.14316510736700308,-0.011534446208257111
CCL28,,0.051350066590623814,,-0.0354689554619944,-0.027291859321144744
PTPN11,0.08147316897367782,0.019475166371897494,0.007467441454878052,0.04662438432010686,-0.08559800469915936
ADAM12,0.1267183890160311,-0.016323745385145184,-0.034893681093743065,-0.10880316246513055,0.051771588963016486
EPO,,,0.01824590404292461,0.01635014271721738,
EDN3,0.02353824497589064,-0.004613525074266418,,0.027097577543625028,0.11582539463743836
CCL22,,,,0.024050062846699687,
CCL2,0.007315630589281723,-0.00960277279454008,-0.05475917486246041,-0.14047875492909995,0.05206651841249206
DSCAM,0.0983423616433792,-0.010993809984697091,0.07048354349950382,0.07797190679162999,0.12781778213164333
ANG,0.18865820255562119,0.03811518203553731,-0.05555371610206946,0.0914397352575455,-0.0351079226722015
FBLN2,-0.00518255174064603,-0.05195596410553335,,0.07094515738913194,0.07862406889313887
VTN,0.00897212474855454,-0.022523106673883242,0.09730012948034805,0.0879610435008072,-0.029241151447711337
VEGFA,0.06645557371460611,-0.05003508011659157,0.016693409198449426,-0.17523223222156445,0.02017698816702611
F10,0.0310555403698735,-0.00829228819509475,-0.036443183591270314,0.07742565725255432,0.04251367581742549
SERPINA1,0.17868589401382687,0.06617869969658523,0.12852897835284727,-0.027031391577012724,0.03454551119014468
VWF,0.22906555724791153,-0.006504883553862511,-0.08116144249414105,-0.0026801294134287034,-0.025971281441778137
GDNF,,,-0.05315925625975224,,
VASP,0.12916232455982676,0.010562576023042943,0.01642553242094115,-0.07600341647171974,0.04482819172332853
ADAM15,0.091711270103356,0.030824184079383813,-0.019968070654965815,0.06826018490023425,0.09298974079109118
WNT2,-0.09477329346006882,-0.019163688265571317,,0.044335019461091044,-0.045407794237836197
CALCB,-0.049571795876806095,,,,0.09821394654270832
OLFM2,-0.12129883656107825,0.03217109190099654,0.1468733573153316,0.2172089802674737,-0.001033668966732849
MFAP2,0.21056610895735037,0.032948668545317215,0.02862232212319189,0.004921227996836362,0.08666333816951342
HLA-C,0.27815232480051105,-0.015290550950906851,0.02446440881956269,0.03558475613028591,0.017644508227516138
THBS1,0.02442059814288302,-0.003086900481041505,0.03019159387870778,-0.27455743440774516,0.019217045044258
HSPA4,0.08323948852994116,0.02744903679890353,0.1569437150002363,-0.026686675376497233,-0.0236816992040132
LMAN1,0.2183577720359752,0.045148561709068294,0.038306050816856604,-0.14536395906982041,-0.03641911124610304
LYPD3,0.012089332432746782,-0.022380516745363795,0.023227301838516054,0.079981960864858,0.011546910384105479
APOE,0.2120253559868287,0.030290502772327293,-0.05977588455959294,0.11980470279459816,0.007951988006671473
SOSTDC1,-0.025142834123664252,-0.03453883767787455,,0.040587121892103985,0.007654783787502309
ANXA1,0.27916002721511085,0.008916265303798328,-0.06003792760010436,-0.038938736356124284,0.05935340341975733
WNT2B,0.04190200424805849,0.004945139884764615,-0.048375757058121,0.07305941827643998,0.10146472191770826
AMH,0.04859304469664775,0.04302650615183068,0.08237075811944819,0.0617609471124159,0.02514553959628353
GDF10,-0.02147270366416722,0.00595572362674116,-0.035215879143353314,-0.031435858413789916,0.09022178301035039
EFNB3,-0.12931587516755255,-0.008586327940921831,-0.03585092570775102,0.20061520331207106,-0.0360798648481292
LTB,-0.0006816520490419573,-0.03812451738715565,0.0070660460163088305,0.03323067015575981,0.024274235472360104
ANGPT2,0.2709629972655498,0.013772695334731222,-0.02696546689354211,-0.02059522837570174,-0.03366929802758537
ADAM17,0.16582876170870672,-0.0254750925279133,0.015166287514870818,0.0417565479995818,-0.01308198940589424
LRPAP1,0.13448355968150855,0.07510497483695887,-0.07337335294338905,0.13691132212626816,0.009639757022633977
NID1,0.29085131929154884,0.05097607578633539,0.004036055333342619,-0.1095746818419824,0.013296623177891403
MST1,0.18287809601708313,0.0402342550611163,0.02806049725977362,0.1556213598149794,0.12232116811991824
IL13,0.018991637569343696,,,,
DCN,0.19146221840141303,-0.028003791731039198,0.006337135156164033,-0.05836075389639982,0.09069142941977458
IGFL2,,,,-0.060954176010267584,
COL7A1,0.17525830030922354,-0.0016589304517019544,0.09678570643208098,0.04215683893491467,0.07313220351362267
CALR,0.23182576792239734,0.004145129412394624,-0.00470649562455182,-0.1281205239539406,0.03552896943428403
PIGA,0.07651936547881044,0.009847962128060724,-0.058860375054608574,0.03695284289793323,0.053830394898999726
CD200,-0.10095896692317867,-0.010003542691253213,-0.03278533908405987,0.06246205018129082,-0.021873054485816393
GRP,,-0.023499124839418496,,0.03606655950649653,0.05009488927915659
CDH1,0.1371424369311405,,-0.05674111367038079,0.01912694705459981,0.0693990574645025
LPL,0.2870283288211984,-0.01571485660907856,0.03176870882032936,0.13877161823254458,0.10961759435639537
SEMA5A,0.1944691537441649,0.004862514349493736,0.09586800947413178,0.15135579527943688,0.0009703420952588304
SEMA7A,0.09168845886717153,-0.00569683481410027,-0.03578953137158136,-0.033860235341060516,-0.06334816977144843
SEMA4G,0.058676703662813384,-0.014519097885427079,0.07444582757512729,0.06363721565884163,0.024680062452176334
SEMA3B,0.03533828120257957,0.052965690729799175,-0.031224748559252846,0.06382735189419071,0.008575256192542489
RPH3A,-0.10821183865717905,0.005455816657462102,,0.009918614517088505,-0.0634407524056884
JAG2,-0.020489044865264844,-0.004620584902312768,-0.010031932556617582,0.047153819042528605,0.027337914148758555
CGN,0.1074285699685779,0.09192956987530465,0.10331830758371757,0.041526307895517194,0.08359677800841815
GDF15,0.1921013269433678,,-0.007541857726681762,-0.006096634425176504,0.11426253733826307
SEMA4F,-0.1208391531986074,0.002996907690734683,-0.0005640283930427566,0.0841357690552491,0.054708836007440254
NXPH1,0.13706576277099464,0.042426368259155946,0.029115267463115123,0.13712007028433087,0.10682439223491974
ARF1,-0.12339119777380585,0.011591251606434252,-0.06542260953653127,-0.09869400135569488,0.03283009999470068
DSC3,,,,0.00043216144352902815,
EBI3,0.13535997373752157,-0.04189277092893712,-0.036219959262361365,0.06614011975016916,0.0750266050457255
TIMP1,0.24194708023174738,0.012445449406929647,-0.0634225328371258,-0.17172048233278417,0.035705623089348715
SEMA3C,-0.058461346694973576,-0.05763371299413044,-0.1522115939525261,0.08164649661108016,0.025831369825944608
GNRH2,,,,0.03938715081035077,
GAS6,0.06906387307118914,0.07868194737292095,0.018005139979526737,0.11909755700654706,0.005625470406088201
MEPE,-0.048150815677622895,0.009549438499047287,,0.03190364623994169,-0.05203578175161647
SERPINE1,-0.1435904055245858,-0.02789827259270992,-0.030978497950737507,-0.2727594039878454,0.1220420428410097
RSPO2,-0.05644966713261248,0.007864961889963861,,0.04762872815080998,-0.04125595773412411
SHBG,0.021760612285744663,-0.028844306951476505,-0.07225657616749348,-0.018247219164528698,0.0433989608168712
LGALS3BP,0.2155000206776089,-0.016630208569824684,-0.08735569331292457,-0.013423367900816094,0.03916738066792835
