,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
RARRES2,0.02248979264947764,-0.05158174250232624,0.011848654270475307,-0.10707561946809066,-0.017634886271923965,-0.08570147039532083,0.15152790050737197,0.001804203057853626,-0.0005778488100064957,-0.02119268061904379,0.008235145950329802,0.013377824612686415,-0.007536009783588366,0.017746695786792395,0.04907911057536792,-0.0557210437304691
FGF7,-0.008441756642203957,,0.07634512260540519,-0.01692102980704382,0.023977078630831206,-0.07709257872595249,0.021002273330075937,0.04353986385413135,0.047324635641949664,0.0018017703376484596,0.05121942069880268,0.07805395021056499,0.004874077464110424,0.030760628260630866,-0.0020930155336581534,0.00853880760568768
EFNA2,,,,,,,,,,,,-0.0575606159072021,,,,
HBEGF,-0.020917309480191437,0.021314832897907778,-0.018523018159163896,0.022888593221822295,0.057956409069860465,-0.04637247003147679,0.13845658348699888,0.05250042016966489,-0.007357727990893494,0.008909855062746488,0.06177541205176418,0.07775477026987972,-0.018240808972031904,-0.01654417820025808,0.04824801959531131,0.010154786009278941
CSF3,,,,0.01435657480167828,0.03461663567228984,0.0473249713725583,,,,-0.023274331809807144,-0.00608409294923132,-0.11334865125258468,,-0.012783135424789234,-0.019224877822455192,0.012128309360333265
PI3,,0.00974468843151712,,0.031950628368425486,0.09405015505620679,-0.01176372655231755,,,,,0.031162012899952296,-0.1281670558131788,0.049793757559489886,-0.006413356342779848,0.03633124452486228,0.015158338981838541
PCSK1N,-0.009796239329879032,0.0001749814253934004,0.007671241092095152,0.047850410488364734,-0.022916533438000892,-0.027570695469374545,-0.11920761090833387,0.04600062286849506,-0.002890818775083973,0.047668234446234165,0.07737183710618886,0.08111486082066115,0.045136087026977675,0.10315876079345863,-0.03215692187189292,0.05785059396763167
NTS,,,,,,-0.016937077659469786,0.014503787067933885,0.031741476890030325,0.03518464059537211,,0.056085289819622526,0.020339895495166106,,0.08435350040514447,-0.014200860586527659,
SFRP1,-0.03169680483575849,-0.0006543103323600113,0.049911864476096135,,-0.029013643073857516,-0.05117713038631005,0.17687042805866365,0.011429030133858686,-0.015992627638990942,0.08476819999579227,0.05582618546782198,0.06579593297854239,-0.028807680139466336,0.04082585448732284,0.034577766554843674,-0.021196930194946093
CXCL13,,,0.0508034453218307,0.03556493861742211,,0.13273437659941803,,,,0.0375621246249356,-0.04718661066344239,-0.04185515071301299,,-0.043516227750174566,,0.009901435160332882
MICA,0.06897821502594058,0.0072305659923601676,-0.016451646024207567,0.039367024906673244,-0.022771704201917237,0.015268513953580703,0.08703101076423189,-0.008820427956924283,0.02548382128772758,0.0510706432758163,0.004649731012036677,0.0639900535015201,0.04067016759503007,-0.03557477815858837,-0.046422331925265486,0.026564562667068387
TG,0.05052965437686079,0.013833271921833078,-0.007705575945706487,,-0.0014669911319646883,0.01184101881586433,0.02046771944131714,-0.018017175074670207,-0.012232005952928556,0.028040846161178513,0.04330207705538677,0.00727422541837993,,0.08431664416788953,0.055601049142548285,-0.021739840458977946
ADA,0.005917783549253603,0.0038304799667947943,-0.03477363372130965,0.14169398519907217,0.06387638020420147,-0.050421711478409834,0.05053486418937876,-0.00208710832824137,-0.00935125968692709,-0.007553944635725957,0.04020195251958289,0.11681477342863793,0.021573557498219303,-0.020607561470312164,0.10949402463145991,0.06338992510023403
LAMC3,0.03297026980066222,0.051718269238680906,-0.0014065451945611625,0.044458087681832854,-0.062203958171346496,0.03580560170189485,0.11484575150272512,0.019354476782406666,-0.050810949541170373,0.006547734679877531,0.032828315117351105,0.07743021975716777,-0.03443775613453698,0.01832130192706418,0.04222812658948243,0.1393644295607186
CCL7,,-0.02979598205138334,,,0.05339160762452514,-0.018063285404253702,,,,,0.004822269161784552,,,,-0.02014580840035584,-0.06260549356064514
NGF,,-0.021089688577215597,,,0.0006968150408656194,0.002739982010094883,-0.018344606469945793,,,0.005913977516397742,0.004951514319798003,-0.0076916355384668185,,-0.04402802817856179,0.09946076815705507,0.14679371581672954
TNFSF15,,,,,-0.025207751440735997,0.054543634666081496,0.03987094668366815,,,-0.01482155196849946,0.007351264719907032,,,-0.008960661058861587,-0.04565442980482894,0.04472277543276784
HMGB1,0.03052915836837156,0.05247409196209391,0.05298415186220153,0.09597592225936404,-0.027657025936233176,-0.027775560918287708,0.18909116892367914,-0.06768039684702536,0.055339124338930304,0.04675064394795355,0.09058716311965412,0.09136663487815402,-0.03787725734488258,0.08885806305784326,-0.06474380211014613,0.12025168701367138
ITGB3BP,-0.002898034347334464,-0.005976450899774528,-0.015911034124749365,0.0459759530096253,0.09285567201990823,-0.0016528085843872612,0.24733015096510821,0.013984596499235823,-0.004576756936295242,0.014732632359229737,0.03052293503537512,-0.0005770340598551571,-0.022448310762757637,0.010447301821899655,0.022311337676628618,-0.027307117638798936
AANAT,,0.004756723341404175,,,-0.022936478173698018,-0.04485969005342591,,-0.01620295083734979,0.012705369009526214,,0.03707621637009065,0.028716296355297002,-0.023505580082774598,,-0.021315105411668298,0.0523686722413129
RELN,-0.020915476631996926,0.024245041766539827,0.014931850387302282,-0.010087468378848507,0.04234552042010225,-0.010857505282252254,-0.0505801340193282,-0.004211629780624669,0.05619358564442423,,,,-0.0366476632200206,-0.006200466732953884,,0.03979404157803125
IL15,-0.03477699817274407,0.026869910449830392,-0.0055206199294733325,,-0.010601522307013894,0.016077479004047598,0.054948937747999575,-0.0008918171268765113,-0.04401336716965479,-0.023003730730673817,0.03310006188549842,0.027341962281955345,-0.02574897333991472,0.00593472454279444,0.06706927052541932,-0.03182167271361689
UTS2,,,,,,,,,,,0.08575652397868604,,,,,
BSG,0.024386382239226487,0.0029409349576338954,0.03292192572536047,0.012666222714867573,0.0068732838595208815,0.022936464144214408,0.10675928904620224,-0.00728238315691387,-0.03955300867112404,-0.035637412400893284,0.05656817260712873,-0.027695331143764806,0.06492362298426381,-0.08572854432068346,-0.035495979385051744,0.10661602672752549
ADAMTS3,0.051123319723116685,0.12461187876452982,-0.009019850945639039,,0.055943530604037235,0.020055061024925616,-0.030548835900831437,0.009396509796328365,0.013955858684507171,-0.029079212340261562,0.05545859530774318,0.08183352750215608,0.06154372901070711,0.07831468391300839,-0.04208724369735982,0.08320501600960974
CD34,0.013266713892403198,0.08880376097054088,0.13077336504432757,-0.031888963532889274,0.0025762375152596742,0.05068852153297608,0.06231006818390958,0.04411335348554839,0.013766202896821598,-0.03154141796051627,0.08679295360234086,0.05035380770684994,0.08406729784596899,-0.046142016947866876,0.07796028271377575,0.00397628338513433
PLAT,0.0674221128848408,0.1047212014392362,0.0378206884998409,0.027400150909171566,-0.020645251000870484,0.02487497501041446,0.2033860428118179,0.026352307810349706,0.030911303000651088,-0.02491338882589421,0.06310586129198885,0.1571787873233658,0.061135986822562854,0.1880155561239781,0.06158804999569515,0.2040738077993755
NTF3,,,,,,,,,0.009281474222909921,0.04437893723840715,0.03267366645391187,0.0986078789361761,,0.05377390084719473,,
LTA,,,0.039228897112718576,,0.0316796805446155,,,0.020101613943426265,,,,,,,0.030054488186429355,
CKLF,-0.05374349640153378,0.02715551438524784,0.01885804614152624,0.0040043418698706605,0.09381037657942715,0.017581596368183083,0.2266581755104616,0.04970453830472554,0.020477429059991826,0.04628344069529145,0.07380437769077793,0.1669762741149455,0.008493954018988318,0.07320087858261821,0.0006326041526080283,-0.008293349659954328
APELA,,,,,,,,,,-0.027322736703279192,,,,,,
CD24,-0.04176614582867934,0.07556429656490006,0.03367595918991912,0.06370524857919811,0.03410923909038251,0.10241753763026702,0.168300423360505,0.013225433059866103,-0.03882626276900134,0.05542958713675463,0.05233956208511128,0.04837699687370817,-0.02196807631165258,0.07876845855641833,0.008239833570990906,0.028918262223868386
HSP90AA1,-0.008267555666415188,-0.05188690384918028,0.015429283887579366,-0.07145367273046123,-0.0738712426645006,-0.025819197111729267,-0.24517742876845974,0.06570968890426904,0.0507823402017821,0.027939343780266298,-0.05718191881963277,-0.2012562950806728,-0.00960102698447098,-0.057620672431727485,-0.004879859478268427,0.02750689318093882
BMP4,-0.007544823109113522,0.07899248748285001,-0.02356672414502033,0.012096727658086762,-0.031950229471890856,-0.05610691245662112,0.2863286723169337,0.05653652420044686,-0.019245571928113703,0.006327253477343561,0.004774429571747843,0.027343553762182317,0.033065555978669045,0.030128564229939262,-0.016680178895760744,-0.034993691424488084
SCGB3A1,,-0.0389675759491895,,-0.07187438936277347,,-0.012683971836827575,0.013479267767421376,,-0.023323307229686785,0.03546658491883679,-0.017469185666323838,0.05439383821834071,,0.042281363426012256,0.021852176545151945,0.0487424887683571
IGFBP4,-0.048509439783515886,0.05523214750489342,-0.05399913115020417,0.04478647959305091,-0.0637670905337511,0.00041589286328778545,0.16207802553135434,0.06801257152746554,0.01019940931810833,-0.017769911686592442,0.07560032172139731,0.03926720409974032,0.047294759290590675,-0.05706875205444555,0.09642774855593284,0.11547447944240942
RSPO4,,,-0.02673674224968384,,0.04025855631441104,0.054225638870002146,,-0.01814971651775268,0.0009685608196615658,,,,,-0.02589262348754621,0.006473413053448428,0.0006860706496573425
LEFTY2,0.05077535229552805,0.04375615588977545,-0.007230657490189427,0.07272772649903692,-0.016114252968905753,-0.007365892829935,0.12465006614953125,0.03460044555271409,-0.025574287886847725,-0.016758578526983894,-0.042825109233374466,0.012359224723722145,0.03153832162985176,-0.0756663603545406,0.03316005349179548,0.12400328974768661
PF4,,-0.022116786693967615,-0.020222597371644942,,-0.004935908540954208,,,,,,,0.04769502784645954,,,-0.02868691298225942,0.02721949945540868
ANGPTL2,0.01933245043909674,-0.012923550552173854,0.029307150032968573,0.07998575070444182,-0.0076277361000829475,0.03188643567827297,0.3055589909411021,0.022612778758645084,0.004645592931731562,0.03945404783548035,0.03890398519366764,0.12946315864572752,-0.04447878418965603,0.11345295608244824,0.015090615687727538,0.15392977151489956
LRIG2,0.008614805410766152,-0.07242490873726541,0.024824496709301945,0.000517012749790504,-0.012335712240776729,-0.036543637360046365,0.1607269620720262,0.02833672581909574,-0.01814064109680309,0.057520899342477984,0.04926094277567686,0.09600314924337117,0.04061452212142215,0.01903364951943949,0.08614487573781902,0.09619468636204834
ICOSLG,-0.010988200190229669,0.025807208095888597,-0.01815165331558749,0.01728285615856036,0.007855716845868395,0.012396376506262508,0.13405606415138116,0.0030753388861550755,0.010487629462661982,0.03383591725398496,0.04404699818445805,0.08671055369302637,-0.04669289875215467,-0.011479971932724601,0.07564935560841637,0.0810420786151159
WIF1,,-0.002524901664484333,,0.06738174250091647,,0.02020384253699725,-0.23033317193833414,-0.014005706348325516,-0.017014025627191967,,,,,-0.06338515114702666,,-0.03143465010638906
NPPC,0.017395040996029676,-0.012149666916792073,,-0.05029563484781066,-0.0017326829694185206,-0.051713709155607274,-0.03748767539614072,-0.027320682957906992,0.0468890457742396,,-0.004431669364824762,0.019175689789536512,0.09516606937798777,-0.03978677022855183,,0.07690296595043652
LYZ,-0.00428682164894679,0.04391743868731549,-0.02826405651241458,-0.0009583647355958268,0.007775752391278469,-0.04006516415736644,0.026413101192660503,-0.033736358546082375,0.025040527324360448,0.09939831339564552,-0.008499418739900606,0.11240237522336725,-0.001954313506261673,-0.08047367048110952,0.09411009732860237,0.029643728039268274
EREG,,,,-0.029349018415641425,,-0.014221074403878712,,,,0.01912850079190391,0.021959446648107558,-0.0931253933565883,,-0.026748173294693162,-0.03280933819479319,0.009010659139755408
SPTAN1,0.026800572866089063,-0.0005062325988483749,-0.08035411701191056,0.035314861188700815,-0.00012893153837605965,-0.01411146791282741,-0.09569821416722073,-0.02246125548097426,0.00023193953996392214,0.07088885188084372,0.04392262629634278,0.09328188601591743,0.07657839175861005,0.012292769196770168,-0.05453699149716441,0.07076547752040228
PTH2,,,,,,,,,,,,,,0.0368095592838724,,
LIPC,0.08867768206717229,-0.019682066299570446,-0.009556634391651763,,0.014632332038496572,0.024989682624063703,-0.030063595328027968,-0.016744008009425798,,0.08562335747696853,,,0.050206450522696254,,0.0772736468362908,0.026193604173909524
COL8A1,-0.019350734151470532,0.03842179751869396,-0.02871131373488684,-0.0440720760885324,-0.0040702008639905245,0.015285674968294857,0.12996974596939168,-0.02289126645724003,0.017487357295314077,0.011868087845757751,0.0023363329747013183,0.01606441940866178,0.031673465711696824,-0.03913135910730224,0.02000618973335834,0.007169692668241803
GSTM2,-0.0391675681527569,0.055688998847998494,-0.007672829805802555,-0.04486048983534528,-0.02369190817422223,-0.050493427719437205,-0.02355952094357121,-0.04315173008323833,0.0004997001841500243,-0.01450978086427954,0.08469546006243182,0.03149964411640956,0.01836776810154844,0.021560871479322747,-0.05478782051956375,-0.0008130682100057787
SPX,0.008490870245469266,0.047189687539698204,0.03084855686802082,,0.06889047238015249,0.020819922532208456,-0.08635066903064981,0.019782928171344773,0.03073913608267903,,0.06515496857794395,0.01315091752161972,-0.018492038522977747,-0.1290280240327728,-0.05652723372333758,-0.04132963622904086
MFGE8,-0.020249232738329685,0.03666828653303556,0.04794034154625467,-0.04964572006678368,-0.020996582303059008,0.004934078987889273,0.05917777915933279,0.007768187118802339,-0.03736543471320114,0.025247495731589215,-0.06524637120661618,-0.007852175823541363,0.07227551064021046,-0.07460150959269728,0.038426880843571945,0.022448774012577645
TGFA,-0.016525960462207653,0.039561112305269874,0.027685991950508627,0.00364905864668803,-0.009948655006572663,0.0761392563120098,0.19843605026051794,0.005542138155925973,0.004864760775634385,-0.026410095939154693,0.08315857434731665,0.08232679464736695,0.08264126771877904,-0.023121083077122764,0.01005482675356214,0.03781972510854162
SLIT2,-0.025964258207479548,0.028051281378651118,-0.03980839614315693,0.010001461667595888,0.06327125069429594,0.0568373689477844,-0.02370048998199482,-0.019463645846318156,-0.002950861867362138,-0.03245701829050974,0.04586568022957295,-0.02898066268456559,0.02073331485606995,0.05384111440166739,0.010736192709485535,0.024632395631557214
PLTP,0.019513007461573667,0.030105467259555835,0.024180988699101364,-0.02097302324579176,-0.043693180102674783,-0.01787689566449746,0.11342261164787429,0.055641906795867994,0.023250364442032333,-0.01734211860502884,0.12446186429345255,0.09582666995918548,-0.004589213700500104,-0.13851143264085697,0.014467343900617132,0.05139909768883928
APOD,-0.029598669153635862,0.04336866905907029,0.04903643390051133,0.016601641683023798,-0.038378420031018406,0.0664984632518773,-0.046145570070501706,0.04124650528178054,-0.032629260614893574,0.09599314931940968,-0.005283162727755229,0.0929562896120177,-0.0035690419586095435,0.03834554055631743,0.0950194011105083,-0.01712328523614627
B2M,0.004515954194946279,0.0890422156194405,-0.016382841876779266,0.00991493007249629,0.012269203424292698,0.0009967267761049404,0.1693873110339013,0.05644780428957742,0.010767856285306559,0.03638399358364678,0.08602129936988108,0.13531192063396347,0.049653829427760074,-0.11794788842661412,0.11840107239057758,0.12553845470543745
OMG,0.011899656907731005,0.015609510623869933,-0.011141081271137056,0.04170891125674615,-0.026873691042983414,0.03360993901250235,-0.10515466790601098,0.05368395827105494,0.056735852896179585,-0.012410597665207319,-0.0018638156534808712,0.15352772129444864,0.029478593065522002,0.008306872015442656,-0.0007025100803609709,-0.024089179641188774
CXCL3,0.003557450250551178,-0.0337914593825818,-0.024663369694391247,-0.015528929104001788,0.021477210492896855,0.0712358617398194,,-0.016397371640738533,-0.024951005082682817,-0.020637111021583776,0.01974954054252792,-0.06968587063162898,0.18647150801685342,-0.019388180059852614,0.05111739354756879,-0.05982035439845005
CXCL10,0.05387522433348057,0.03886236875812215,0.026474027623687196,,0.020623732697849548,0.0026476341212674096,0.015099774143331484,0.057202805793345295,-0.02957861933710236,-0.016910710677454924,0.014808790327856284,0.08133422996932348,-0.03609835428371942,-0.011962074869921725,0.003962569016581938,0.004437367472709051
RSPO3,,-0.011429417275706224,,-0.037133703498822196,-0.02293647647895197,-0.021340586172365967,-0.04900484799715791,-0.02741240321687848,-0.026295239890707627,,0.057818134970821514,0.029343005690278975,,0.002107727000048565,0.1250056689562053,0.009093461757456622
CORT,-0.025228965180389695,-0.02273842241435395,0.01156295736582269,-0.04184806381856073,0.0008357875888983636,-0.015850130810917424,0.004892753381338829,0.00171988507100145,0.017635825886618023,,0.0027303048363860223,0.015169897692270218,,0.03331053697661828,,
NCAN,0.034227354001077244,0.04365813577023387,0.010265023631964638,0.06609953891317145,-0.05512444901592087,0.04042089602109065,0.12653456409156802,-0.0021082751780994737,-0.02364718053457323,,-0.0020907592576329534,0.1677391802263606,0.07628759563089503,0.002755914235187628,-0.09108941149254408,0.05249440257521184
PRG4,,-0.027269729530778428,,-0.0007438592792256623,-0.02263731314969597,-0.024583775454777565,,0.04919213197325444,,,0.06299587620330462,0.02934400870368774,,-0.033638981577559436,0.05291781971058623,0.0026302262190259448
ZG16B,,0.01230646663844219,-0.02433460918573864,,0.05149302203737247,,,-0.01239969260790987,,0.04963986204761388,,,,,-0.025491537901666035,-0.030112035941815673
TGM2,0.006998991768002064,0.04070710249945104,0.004814394134013334,-0.0041468456773909495,0.022185039326926812,-0.04029517885329543,0.060775473691661024,0.011008135193790387,-0.03146127350326583,0.028334916998629476,-0.037505507013659775,-0.07626415137783596,0.07781395882098746,-0.03482094845390774,0.08281494040750202,0.03536802101672609
VEGFC,0.011977410786093778,0.009807089233304601,0.009875668683241277,-0.016748894242361506,-0.012156063063214373,-0.04200560001524214,-0.00841792000932012,-0.03338931297348299,-0.009074022058951157,-0.05508511276311269,0.028097286797909966,-0.013324543429276109,-0.03534282503953244,0.01294202679525041,0.01679541860816713,0.020860342383502404
WNT6,,0.0008296877640847696,-0.02250456677540048,0.008064336324928194,-0.031310318931306425,0.024474911325329397,0.03150728796381904,0.00339436080155634,,-0.0247208255444623,0.029905305838058324,0.02083741632584927,,0.003346196388180214,0.02696392539907251,-0.031114767390578963
NRG4,,0.014940865231031665,,0.032820158756118954,0.017699621714188714,-0.03298399704576771,0.024223559055869492,-0.023821817188790582,-0.018150494511808724,,,,0.04280740591535554,0.029487320487552142,-0.02044405849703752,-0.046791837805734864
PMCH,,0.004877884981363078,,,0.01029546228387329,,,-0.018149715641832827,,,0.01990433951313865,0.06995862963019613,,0.08348021495241004,-0.004371802227183607,0.01183155208165948
COL9A1,0.006871331204104818,0.02541616916376945,-0.019978515359440188,0.032860172046354094,-0.018019128107980266,0.054314228565832616,0.296111844430019,-0.024073288199155676,0.05460824196542624,,0.11034429898581835,0.16152264674125819,0.003770974726133272,-0.07067452367106662,-0.014636883770545114,0.05638379289739938
GDF11,-0.03574519780113044,0.02222924383556631,0.023836449604528062,0.08929936984260103,0.05185150449784583,0.04308008058772366,0.2193004938801393,0.008921579437875629,-0.01613559712928001,0.029404844163534418,0.08471930849800337,0.11606335198017627,0.00048167571102143497,0.0020601710491205158,0.04897005884331531,0.04175510635962413
RAET1E,,,,,,,,,,,,,,,0.052425229528460536,
IL24,,,,,,,,,,0.09615672813886211,0.008909542962501054,-0.05577638629991313,,,,-0.013791927952130793
SORBS1,0.027444914822571324,0.05184300585599987,-0.03760799329950004,0.06709616003442236,0.02911627629756727,-0.062285914707274036,0.01508969750457311,-0.03663324988361238,-0.019915002525112857,0.034056279173064655,0.046742498010819596,0.0056635530637815755,-0.012297717600367119,0.022085886157329458,-0.017471426011065758,0.059203735132514895
DLL1,-0.006993988503303169,0.03285669768739144,-0.006483199564197919,0.049264293054546056,-0.046293983729906875,-0.0029041458101048572,0.27320862547127805,-0.017267442359158985,-0.039961577559918394,0.0066120161959275165,-0.005869130107786124,0.08490611036264588,0.04475319087171367,0.023181169131681036,0.0352416450601355,0.08958315556791403
TLN1,0.05659973347073837,0.01733814059870404,0.01999026669198371,-0.04946310274651498,-0.03199364082471249,0.022258015976722813,0.19655569119570834,0.0065171198808586005,-0.0035146319380709072,-0.04716479295903792,0.009953267306823296,0.021695675319952677,0.05338041039797076,-0.013497137769715629,0.07117765740850672,0.050170695000129224
COL2A1,-0.023696450383576158,0.03577404871836923,,,,0.00745665079534195,0.06804325586904393,,,,0.08366012027443788,0.04810872720584383,,0.06976511480283282,0.068703730897773,0.09530368230727697
SHH,,,,,-0.023523885093923717,0.07341644541883448,0.002248390236503759,-0.006246263625281504,-0.015803973224826958,,0.0462023497085906,0.04235183031319033,-0.042677519915756634,0.041803930498150475,-0.048334903709495114,0.03811485353273845
PON2,0.06627777112662021,0.058139979681888804,0.003364790591613647,0.052157780929277205,-0.05565418603223577,0.02035643748416504,-0.01581645353579306,-0.0012820455964421562,-0.008965913968309333,0.04795321653080839,0.07506058783406663,0.1149003388288261,-0.03900814761954719,-0.19632519262900447,-0.06783547748534771,0.021833637610552414
ICAM5,,0.06067009899226717,-0.028968431600178715,-0.06691361242094532,-0.03666364455437931,-0.025815828094535788,-0.0520297535586444,-0.01153436339893786,0.001878070549756708,0.10362408550881952,-0.027031008963667634,0.033747919795187556,,0.00911987097294626,0.021594262454300944,-0.020323070553694936
HPX,-0.02691637404930353,0.01481306823316298,,0.0008726505502270411,-0.015222006517262764,-0.042761147105226244,0.05681610290110372,-0.001009111750659254,0.02991858238953996,-0.011447515024331983,-0.012095643873383171,0.025526297169600885,0.015008594345134407,0.00997511685861705,0.05153542315030905,0.0009624614005113076
SFRP2,,0.0114476335760676,,,-0.026791155841837513,,0.008938095468928894,-0.020280487892916695,0.0117123186427833,0.1801868432739208,0.041994135943887706,0.1234419890674445,0.005423740681628419,0.0981158364325069,0.08667410348463724,0.1082091483950448
CFC1,,,,,,,-0.03208056819199633,-0.015605131211029154,,,,,,,,0.04804865852647763
CD70,,0.001980603726527441,,,-0.03294036526464815,,,-0.0011361164233704354,,0.006038907646837367,0.08987636718222718,-0.016884359123231475,,-0.0017656849465937784,0.07576230717212425,-0.036642408465885005
