,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.026314536016428434,,,,,,,,,,0.003907158063455811,,,0.07662159693917382,,
BMP1,0.03711351249225564,-0.03223056169849087,0.0031081159305820427,0.0032584311425931565,-0.006827326397402808,-0.03909266740975094,-0.0017196249242233254,-0.00195417970822093,-0.051655559910359,0.021291068311037185,-0.08210778338618516,0.00393964971845256,0.08822726032867803,0.0220291878532242,0.1127361252949063,0.0029190932319646773,-0.06798329547713697,0.06776381919943504,-0.049141151876167494,0.01015368131017121,0.01825796111095872,0.03754801216466696,0.05430290931864552
NDP,-0.037152087098173546,-0.005826350188416857,0.04136476648694451,-0.017563881078343224,0.02246733893971407,0.16035387259749462,0.0751118532665776,-0.03022117039203768,0.0857701137409159,0.002011677927517855,-0.04657584994941389,0.06361267560447809,-0.07033542216255621,0.04086038043131179,0.02367350609308685,-0.027593101982057916,-0.004705122976053433,0.04982477744236274,0.061862392624221614,0.05042692449592085,0.2576228258464555,0.05524455583366657,0.013579054661072582
TNFSF18,0.07238908474866564,0.023047183301302093,0.022172640363707034,-0.04156042365708635,,,0.010486504328172283,0.014772314318063069,0.004054442394139382,,,,-0.039577499764622104,0.04087679340221731,,,,-0.016712172391604527,,0.0508298530120492,0.008674923201698208,0.05892513381427163,
IL36G,,,,,,,,,,,,0.02718104450620939,,,,,,,,,,,
RTN4,-0.013042502580094217,0.14491222648065766,-0.00979421811361725,-0.008201009347879828,0.04012003798750606,0.20515460283961395,0.13648702099328539,0.020517299843828468,0.12313662422961617,0.03844458619760301,0.35800561479877074,0.04517115577890602,0.025671454871643455,0.017394335293300277,-0.06759011633195051,-0.016000327537253414,-0.02076687712517373,-0.0366255215571741,-0.011434550782641852,-0.11884781026129011,-0.037176436445048366,0.005846843611219453,0.09332682412090833
HEBP1,0.02482522324656532,-0.0274243626522236,0.05488826305516716,-0.03191023394992891,-0.07594406301269195,-0.04125757172911136,-0.08569970343282485,-0.0009448212299794388,0.03818422355211523,0.059213725229783555,-0.057496770947477245,0.011135780426177196,0.025033050649627204,0.02874941779344742,-0.03185718122725561,0.040623924735434296,0.021824687961883155,0.02838434401841521,0.027221582119714524,0.015076948835212598,0.1889816083198722,-0.033683181402442704,-0.014905747985902894
WNT7B,0.013702768883203773,0.11738221367827763,0.07062930656222734,0.0242948408267438,-0.019089838368196443,0.08602089042136314,0.01892721122508821,0.0691434525291448,-0.04815165002819461,-0.0034481807327995397,,0.017768000252550976,-0.04357096426276304,,0.07185980726248241,-0.025831745411326407,0.03233091321937241,-0.029931901376543897,0.017748600359900554,-0.04430789150031149,0.043595788512056484,0.09373696987584518,0.1067045611594787
PTMA,-0.07471823660707891,0.02055262286159822,0.04127957542758772,0.009520879040683243,-0.0014311398380367397,-0.13136580630352293,-0.15534521365288953,-0.08947101553901371,0.06586379072258608,-0.02696118556765656,-0.37883547291132946,0.025304214618179582,-0.011689054697598084,-0.10557995513432356,-0.11671041473484056,-0.03982606754274419,-0.006643135899128936,-0.045093118603564054,0.005265673283393348,-0.05162159863277375,-0.21400229836815488,-0.09122161639445468,-0.1690715221068433
FASLG,0.012424731590775163,,,,,,,,,,,,,,,,,,,,-0.003920154396925586,,
CEACAM1,0.01546085321219603,,-0.01668961569232658,-0.026379747405771575,0.0057354075506006455,0.011744570566472176,,0.04677830025489469,-0.010021933938110995,,,,,0.19747525070615543,-0.030618275228433328,-0.021078387940686748,-0.023643052823735147,0.02929030644434285,-0.0037055167609874205,,0.008088055785009025,,
PDAP1,0.06425243711155895,-0.045852327097892095,0.017309230690995114,0.042095476128500314,-0.028703124884659995,-0.0439026646143268,-0.042523485657826175,-0.008355452195785547,0.0004558117035714873,-0.006219401621361609,-0.003696556453594485,-0.07692957333071468,0.01777814768157571,0.0541037513225221,-0.03362027804016755,0.0650719289763473,-0.01893033359395406,0.028157741022819816,-0.044733112841222465,0.029565215422191444,-0.0013960818980043742,-0.021237629383871724,0.05836136006775327
QDPR,-0.08209872847235875,0.12178822372937174,0.055103048983878106,0.02682648973296004,-0.01680938095211481,0.17080004331568802,0.025809955344116713,-0.09405675526058,0.05030431223979441,0.06041825929995511,-0.261411558804897,0.03918169686146514,0.0638430944893569,-0.025558716888696598,-0.05899827967882481,0.026387894387733028,0.013785909313908988,-0.02201614409101233,0.015977473929197825,0.10668756111646899,0.13118546754873137,-0.025046028063671268,0.027579437731409546
POMC,0.010163390606938622,0.13938598946944872,0.04491415084766585,0.004326741559639654,0.042736143754097795,0.1601850154647379,-0.005687311355315817,0.07572409153094443,0.023119660197670325,0.0002634243825875969,-0.02940219737150077,0.0029482087284797287,-0.02463375063117272,-0.06677794399114766,0.017818787300742413,0.06589205853163176,-0.00390144959119924,-0.001998377771972388,-0.011108423959268744,,0.012284684468155543,-0.017400349634461226,0.06293234627350416
CCL18,,-0.00030427116484018415,-0.0039337342254525225,,,,,,,,-0.09645040864032925,,,,-0.03942059318270706,0.0890221688624417,0.0011430921829381111,,-0.07921055077612939,,,,
CCL17,,,,,-0.012758481956458458,,,,-0.04016206163832892,0.012930093597879829,,0.07184885346614629,,,,-0.014954096021263184,-0.03413023104853345,-0.020936766757616458,,,0.03140506895936467,,
VEGFD,,-0.014768441811758676,0.003920910255970527,-0.021026903832167453,-0.013469191329769805,0.011511837580646899,,-0.020206752574575736,0.011900155406927189,-0.0038849218462209973,0.008527396335170079,0.049691785794151865,,0.037582412202753226,,,-0.023643052823735147,0.022824081695162042,,,,,
TNFSF13,,,0.028736610220721975,,0.01079942345730159,,-0.042250152230948725,,,,,,,,,-0.028694664125121585,0.08752403994477309,-0.03157275152657328,0.010126353449413112,,0.08239928934991378,0.0020894674533741774,
WNT5A,-0.015388828555649268,-0.055610859342260045,-0.05183252932810023,0.019026327902853208,-0.04970350092537587,-0.0833390066004536,-0.03299863478646132,-0.0050219609024016116,-0.05230653594691726,-0.004727546131499489,0.07087152510023291,-0.02512003132292107,-0.020515325430176687,0.026755328682373784,0.04166866424993479,0.04809357771452965,-0.06411732671289101,0.015996891120948206,-0.06152707552405883,0.04701270613606048,0.024866495026468528,0.0458143593699108,0.02111022896798642
CXCL8,,-0.12907009244916892,-0.0353382650087532,-0.03537841305511635,0.04128635335519166,-0.058537233505196615,0.0027077258521955774,0.041304019228449,-0.0859664337834611,0.014844871534241804,-0.13998795504847988,-0.06349709501030314,,0.001358098994983076,-0.04927351199029205,-0.08058877272878022,-0.07726780217635502,-0.004971730755903867,-0.017193502592488016,-0.062390128560503355,0.018969100637134556,-0.004193915539390896,-0.021194429329266323
GRN,-0.015654513494641555,-0.05293970728721471,-0.04472026407809397,-0.06294268315907864,-0.0255322371025688,-0.094949158493257,-0.03580828105680311,-0.009955851070736007,-0.012593534288523818,-0.012710799736838753,-0.18003677640782453,0.03115976189830196,-0.008752902138804102,0.07058638538459006,0.013896627851807833,-0.049367779326768314,0.03431943733423472,0.01257461091286583,0.015294879045626328,0.07497236732661011,-0.06754214079720872,-0.11970579254236524,0.03874684435811057
MIA,0.10849764305390296,0.001959771115734158,-0.015825257504460212,0.00650800302543848,0.07273077845143502,-0.027571658353395177,-0.008113255395298353,0.01223515826863794,-0.04665243705586218,-0.03708519802131453,,0.03579394508733146,-0.04782976562358768,-0.03983762477568918,0.04865471128074107,0.1210190719413974,0.04822210339655906,0.06763093439020296,-0.049557668463814854,,0.14227249685475687,0.08511010415477582,
COL4A4,-0.020790589745327263,-0.0317121068549915,-0.014552544590503204,0.014684200303644469,-0.034579202293358105,-0.06439752674219473,-0.029614632064975666,-0.02557695522363246,0.0212020887297089,0.03197106503630826,,0.014601787710804878,,-0.017824551009420212,-0.034448643005507845,0.017233319266290625,0.005564382409544448,0.09177506978509327,0.04509606589138106,,-0.011997012080740329,0.03390981542457831,
TAC1,0.06321448628824075,0.16304356630856606,0.0870201767395508,0.03273479496879186,0.06345497088440485,0.2401234888390723,0.11452635927775695,0.11538225404116083,0.18620723534042186,0.06957702993323034,0.32427110172730744,0.05227586785054296,,,,,,,0.11568669141182804,-0.00822440797540392,-0.00861429484866931,-0.007305526908626807,0.15545608837479488
RARRES2,0.05703010680255638,-0.007808356697107478,0.019076884612144785,-0.033445167242973944,0.0002080518106433157,-0.15367447116742192,-0.0738051833775405,-0.02205744154247587,0.08239074559235626,0.021646407901557016,-0.1043516797225042,0.08538622661246296,0.03025456812299038,-0.018506892569005524,0.05057178732501481,-0.07095872168447472,-0.029411120314409196,0.01641254094207862,-0.03112618805727932,0.05496224066739488,0.14109868906357914,0.0004744534767720868,-0.07723259621015238
FGF7,0.022558020344803396,0.007603256339215847,,-0.03474975603824313,-0.045385361427093075,0.1088458000683839,-0.017097870900386912,-0.04413130704056389,-0.0006296211218355303,0.04925397768052028,0.09529425395453786,0.11810826321673686,0.004439720503529069,-0.0041680682327153145,0.062091300761087126,0.04115912705962173,0.008376451998212481,0.04123046682945842,0.029359530751125355,-0.03352011335006867,0.21926057722580514,0.04527977114711291,0.027720975999338957
EFNA2,,,,,,,,,,,,,,,,,0.14728367714246232,,,,,,
