,UKF243,UKF251,UKF259,UKF260,UKF275,UKF304,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH916T1,ZH916bulk
VEGFD,-0.007811628844730578,-0.0055217678386506475,0.009241023914944095,-0.013723317179694725,0.013353694641924463,-0.019203541193743526,,,,,
TNFSF13,,,-0.018821507805877585,,,,,,0.02528849265403327,0.049065556964318344,-0.034234118495164216
WNT5A,-0.012488796722461932,0.024219339076105663,0.007164505522047687,0.015148112617360975,0.04336459663244695,0.03907536071860075,0.056847707145608745,0.01630486265284344,0.037059485767961316,0.09483334417640887,0.06893026321803494
CXCL8,-0.026779425977783915,-0.01980143156174055,0.014439466070076894,0.007348260614580416,0.0326653578663545,0.06055566028743475,,0.19923987066986698,-0.015637931957274778,0.03919630142991171,-0.03210389564283591
GRN,-0.0622493241154258,0.025561723721696655,0.020062302403375313,0.05483404915798492,0.047139877449511834,0.038343921645705124,0.038028573272423816,0.06400685047761899,0.0629709662372888,0.14161224558165886,0.08994093761465452
MIA,0.12339575809226186,0.0018640693798475697,-0.00726931045144424,0.05016073015122651,-0.02643272409772955,,0.038559337485964205,-0.017441293758687373,0.018286709957430692,-0.04487908439549037,0.03847301417827475
COL4A4,0.11064074957517551,0.018885410077264294,0.022332962144194987,0.005793097127515931,-0.026411773258205654,,,0.06455978250056932,-0.03466062640061482,0.07909627703411572,-0.011175791876973819
TAC1,-0.04948573662444766,-0.030586984333386278,-0.0010310658710288817,-0.04397198781730969,-0.04583649894810663,0.003003665148898953,,,,-0.03379541217029975,-0.007848800158583776
RARRES2,-0.049397317396293224,0.04649961694702685,0.04081090388189227,0.07972731275891132,0.00434788161226801,0.04315808187131559,-0.02704189942110054,0.07537250741203225,0.04467267119457384,0.07207261512857721,0.0033333209709465626
FGF7,-0.0384944049032099,0.01975150656234527,0.04889861179949739,-0.02627616127459567,0.011419174361455196,-0.004793898257906003,0.03928375057654528,-0.06019647086927676,-0.008574240218809754,0.0826421229141908,0.0029385080543395813
HBEGF,0.08677625785347681,0.027158250877097816,0.008126605857582807,0.004441187080127958,0.07745828624963848,0.020609475998689532,-0.026977774622007265,0.052034849371811485,0.0031396704099687918,0.05337093253510489,0.01584179130754467
CSF3,-0.03951199827541948,,-0.03252294010592314,-0.027636935133037333,,,,,0.05618995110173285,0.051413852086546405,-0.02751908664697425
PI3,0.017926098663749307,,-0.020557094338034595,-0.042097607445599504,,,,,0.0077872088623899835,-0.05880599849170468,-0.020578675180020885
PCSK1N,-0.06744342239928955,-0.002490147328715147,-0.03010615727141965,0.02759268337325605,0.0317888673690394,-0.03357839930351686,0.04515425380189473,-0.03215698417239497,0.021609109584845052,0.08290169812036037,-0.059031330117298705
NTS,,,,0.03572068015108311,0.006369563339095545,-0.017289355772159908,,,-0.03060218690846837,-0.019958793259899448,
SFRP1,0.09925948425970743,0.08450259898542697,0.02514740607400193,-0.01565592834149389,0.026171642890166585,0.0023961932794570526,-0.0496793680993873,-0.06811872548369916,0.06625559296376077,0.07743199534690215,-0.008662956223931106
CXCL13,,-0.042654754364311875,,0.0790815856618454,,,,,0.0027626062273216918,,0.07866922972668508
MICA,-0.033372318743256246,-0.03602980540263452,-0.03839109083135647,0.041709816533408856,0.003376462487117479,-0.02244182116880692,0.05219915308406575,0.07002460261553037,0.05483481415680209,0.08897883829025585,0.008511867065632298
TG,-0.03149736920595815,-0.003918442329554597,-0.025693022535307027,0.04125389847146679,-0.025486660460211953,,-0.0323689263618773,-0.03154354260657237,-0.01743011994202866,0.08537844178930903,-0.03597586547994013
ADA,-0.046579463453121056,-0.04865419458694938,0.0010625370777440216,0.04083194374473248,-0.011658601127937119,0.06693437915738043,0.062412983031176796,0.02531445827465942,0.04871872786588097,0.09656217854229593,-0.015397643876178872
LAMC3,0.026427623441675492,-0.011897437956341574,0.014087439300507848,0.00350130177236888,-0.0219553523577417,0.04764408482468554,0.08242743695637361,0.07533860786395531,0.048153969996936094,0.08292167553149567,-0.020790313697137502
CCL7,,,-0.018576014242531916,-0.020570323715158007,,,,,0.07091749463675405,0.0003310187530579566,0.02677235097628052
NGF,-0.022763985394227734,,-0.028586691335835437,-0.021956679579350626,,-0.017289367156053552,,0.021425874686885574,-0.003914584876941346,0.050341515727141545,0.009569846858844749
TNFSF15,0.01322985109813201,,0.08094746679170557,0.03388221026992934,,,-0.029835956147412575,-0.029074749321144313,0.06891167605022755,0.04372445603767592,0.04610277200901841
HMGB1,0.008610761400361253,0.07453111580704469,-0.02306145452856211,0.04033809169519852,-0.10406070099334269,0.008896819671651568,0.014943949822079527,0.01558168573297203,-0.03510686804960181,-0.13080080084788948,0.042075346883749
ITGB3BP,-0.004048658832235561,0.020086734134963268,0.08993484396667079,-0.03515326204750729,0.028734518839400095,0.04706702143327545,-0.030315950137905875,0.021504690474029118,-0.0046188468002023786,-0.01489099533828394,-0.0195892782591825
AANAT,-0.011999303534028772,,0.057607399671719864,0.09262296629495638,0.03747428730105139,-0.01625454780815866,,0.015908208482383265,-0.01724770237784328,0.027147857061370868,-0.024574797628251505
RELN,-0.039250033874906394,0.007519505946480204,0.003965056930357518,0.001344353713700615,-0.02699161636009002,-0.009563287728467419,,,,,0.010992199603736326
IL15,-0.010317232680937708,-0.015448460213265748,-0.006697186232772996,-0.004912564523008631,-0.041966000534882274,0.0318275407561221,0.03902082443208811,0.045773958493034006,0.08071314569564439,0.08712549176945478,0.10328787335572173
UTS2,,,,,,,0.12364022852372691,,-0.014687680892474315,,
BSG,0.01839469218244182,-0.024055455264213186,0.02047697235027063,-0.01593376517185478,-0.03484930748903941,0.07350917459353665,0.049143383667830214,0.00975731395875449,0.0750322011644102,0.04781529623832228,0.04747189572780012
ADAMTS3,-0.027369674322092908,0.013169865452989815,-0.00945652494319804,0.04655000973057536,-0.047587790288571935,-0.026100984380662644,0.06542959666333462,-0.024160674483538976,0.060660827078023144,-0.015461579733339146,-0.042634045594385606
CD34,-0.03432118227296819,0.018260553175475303,-0.002970290046347174,0.06926846799713987,-0.01569136955222025,0.018830329157814078,0.061763745753077304,0.09002124265070688,0.009150805751187072,0.09127177053688172,0.048573310250860605
CCL23,,,,,,,0.0236087140685095,,,,
PLAT,-0.020319849638978517,0.016826999559459335,0.026530807495904165,0.09859133358043039,0.025451053293574156,0.0525856912953522,0.029727476114423303,-0.03908085623620052,-0.023694180083556688,0.09780959242162586,-0.024639329845626366
NTF3,,,,,,,,,0.012690490688656844,,
LTA,,-0.02838652121594052,0.11320317248426276,,0.06471502783683364,,,,,-0.019704754579004714,
CKLF,0.04704774562793348,0.06506687618363564,0.05202032651496322,0.032586333226868984,0.028894676742451504,-0.04862040627368501,0.06376543129712932,0.04498165757825987,0.027337411957187988,-0.02023492995934171,0.05739403039293461
CD24,-0.08807593336034036,0.06747420568992565,-0.04593937244300151,-0.08416911614396312,0.0244954770250034,0.02670898236552997,0.0522669982000698,0.05303854931196982,-0.06086569695854343,0.025615909658295882,-0.03550889810458286
HSP90AA1,-0.032565883532194605,0.02661280820119105,0.035565833562747194,-0.0429616791084315,0.10845260051737073,-0.047756233364776364,-0.00048652539287230985,-0.09250617887986827,-0.09924035450255511,-0.13483275493631758,-0.0788717525938489
BMP4,0.00010442537689541295,0.016519565026756167,0.012634389224591154,-0.026632317632405103,-0.000526797276070042,-0.02592635645942301,0.045140930608544134,-0.04704319468992086,0.008865270358275584,0.06959413523300644,-0.027949414255392654
SCGB3A1,,,,-0.016342778955990987,,0.009222184470343854,-0.013778347228537064,,-0.02992393235976028,0.12039528859483159,-0.039256992780836095
IGFBP4,-0.031183447851591738,0.01105462140804755,-0.0009088719109366755,0.06672694796069441,0.07893803945495188,0.07230366790648791,0.06171916562552301,0.022907074258784348,0.08351344041512089,0.14719324876727644,0.007745522290853711
RSPO4,0.05490405120791843,-0.030950005678058952,0.012246654720481642,0.0986387969169228,0.017923178933621435,,,,,0.07849543406154537,-0.030987846379303866
LEFTY2,0.0176756273754988,-0.02873515088580785,0.033701151533956676,0.05764116533214272,-0.013934151029787276,-0.017289367156053552,-0.005583803464676614,-0.02578531894039118,-0.016689437852585153,0.10701460157868517,-0.021662785044380253
PF4,,-0.025821399177655687,-0.0162072064573066,,,,,,,0.02358377921423018,-0.024274533506557266
ANGPTL2,-0.035053262345955356,-0.020315980032154585,-0.0374947423403271,0.06439091366110175,0.03438300138074875,0.08681257117260774,-0.012454971039782168,0.028883675852114328,0.043300806929137466,0.06861703074550693,0.034574312332732546
LRIG2,0.03424570119423451,0.005599314727648744,-0.023890489524545738,-0.04178903388208459,0.03859040788303821,-0.00861651667666334,0.011545276694978355,0.04055924027992084,0.06980721105683399,0.11515945406932392,0.034526274907916196
ICOSLG,0.005945982005852925,0.06803576313689672,-0.00243728158785926,-0.04334620613807204,0.017097229003204154,0.08465524516023394,-0.01417542144969067,-0.019568998120475637,0.10108296578190135,0.10981272479653609,0.053603583069292575
WIF1,-0.02754682508695665,,,0.0019339386359071978,-0.005596883357116414,-0.03960503620722971,,,,,-0.02119931668757455
NPPC,-0.045542152349979464,,-0.0009634401610338428,-0.03290369558629243,-0.03864717788462852,-0.042924595013549054,-0.024874576490720286,-0.024160628081516852,0.07648426082417917,,-0.022124040226136732
LYZ,0.01791540885817535,0.013173870764212895,-0.0029240552058507306,-0.007891395003909294,-0.0413338817333749,0.06517642595562921,0.09556668650264437,-0.02438205247854357,0.01769818414370175,0.055545806906494674,-0.019731665736945167
EREG,,,,0.001360962470991879,,-0.017785706187230303,,,0.14099214750697717,-0.03324872745682275,0.007847432558982757
SPTAN1,0.03365756051340127,0.004602988787253548,-0.04782623226919839,-0.012370896511992557,-0.05779257111311898,-0.044878374073117386,-0.01696325734653317,-0.05425998281152249,-0.03290153345513622,-0.008312165860490982,0.01608967423200357
LIPC,0.06489055492042585,-0.030131248173191436,0.030310411939371472,0.043221212006482,-0.00012024646243889778,-0.03185387561612885,-0.02637694210425413,-0.02018613767568568,,0.023572654926830593,0.00320421648315472
COL8A1,0.003868711963153297,0.0074506773993256725,0.029290822383045305,0.12028241060119413,-0.03749066656305527,0.009493101096947018,0.08672792920122038,0.06183942464664716,-0.037695444884944446,0.07464159775782961,0.029126606851772468
GSTM2,0.005336617767896125,0.019388985545909326,0.0555580440326283,0.006631271021253499,-0.006167658265394474,-0.028288384812243345,-0.05178942173958118,0.010183851099549564,0.008454166832409703,0.0019477372277453926,0.03836349214271831
SPX,0.026903001523597217,0.0520247793608873,0.04108726364466043,-0.03662563341763692,-0.03664397513438277,0.03696516689591843,0.012479647711996668,0.020690945951008358,0.024821403269198888,-0.0328954081579877,0.04491304730450761
MFGE8,-0.08542586327695653,0.002174892212039713,-0.0383323636143476,-0.01910117028377459,-0.008535170033810099,0.03770811183544678,0.05909230374555039,0.059349794500085776,0.03625679896132835,0.07806839868914062,-0.034921586712277505
TGFA,0.04191072609377293,-0.010896905326303254,0.020453820238440116,0.014755474661313763,-0.004257241395220127,0.011668783390642803,-0.03080965477165574,-0.02488237427173462,-0.004482160358051243,0.057138672796520774,0.014281058538440455
SLIT2,-0.03629751047133369,-0.05658712522977142,-0.006109802232068622,-0.035933250538489885,-0.05722393269135653,-0.07559272684152175,-0.0008354636111611399,-0.027323533658794984,-0.016816391817506725,0.09998213928736202,0.0354392656688475
PLTP,0.015185413032487074,-0.009984804325617354,0.04019824438581573,0.10331297268599787,-0.0026791365237858,0.06990900377418167,-0.056520762683450534,-0.003213507575280595,0.07435871194046965,0.03449416337526695,0.0042225700886349945
APOD,-0.02111272571215075,-0.012077794188803594,0.03379202094104151,-0.046523701474463004,0.03989780939149761,0.040903630477714184,-0.0990726124609288,-0.05399629019428343,0.03863200270524082,0.024624841036064268,-0.013953557723233319
B2M,0.01586669810588528,-0.07934412974680806,0.060682087626914835,0.06142200661047721,0.1441407762737752,0.07247118714024794,0.14056046438551284,0.07017903568797458,0.10441919005287183,0.10413272375361235,0.09105635172700664
OMG,0.0886115806654182,-0.06930172912846677,-0.025797563028689813,-0.02248148217881702,0.004335057396497008,-0.04288552158106495,-0.07513089439900475,-0.020081474257173725,0.018078350719179848,-0.0017914960237761582,-0.01648771468767978
CXCL3,0.031104132113899115,-0.03404009527166496,-0.011757195774715281,0.02725629663430648,0.04417351663663403,-0.0032650808716915302,0.08806391315742554,,0.03648438893644478,0.0669030293759441,-0.04961007296829634
CXCL10,0.09018440716727753,0.008721660701016244,0.09376733607210216,0.1753934607556236,0.13990166926649697,-0.023512334949951204,0.1399937510353474,0.05174687327428864,-0.02030186647282737,0.12797398674268856,0.06191927787602605
RSPO3,,,-0.0032963470977354662,-0.018261725650851608,-0.03133483038013898,-0.00845925620978518,,,0.008480789970230955,0.13725755763875302,0.07293352593881404
CORT,0.0058855570461512925,-0.038877750767316595,-0.014977559192156447,-0.022163361327654365,0.03723924343181391,-0.04352122486658671,,,-0.022418038211218867,,
NCAN,0.09644507000727688,0.07267327900707145,-0.03659088930607335,-0.05905466430887604,-0.03677805937313005,-0.020659325009630126,-0.09605634905563262,-0.035284270325202656,-0.010869458278086051,-0.1247304068166665,-0.017854860109248628
PRG4,0.025898796388327677,,-0.018576017137327986,-0.01307533000304709,0.011073436187618984,,,,0.017859783263679502,0.08444936196297426,-0.033786843545102675
ZG16B,,-0.009396217915681111,0.0470778262810523,,-0.0175403055139921,,,0.03833790263200918,,-0.024142913854103314,0.0034761323184024496
TGM2,-0.01628347955371632,-0.044517335132001776,0.00962769132228476,-0.0145350030310096,0.04444404535475955,-0.027407324860922108,-0.01707493895103476,0.027193760605717706,0.04822358574971916,0.09424680229541581,0.060303290920913556
VEGFC,-0.030531210144742485,0.027726887486801955,-0.03310743644816,-0.020127265620229637,-0.021791341385170988,-0.020097770550274275,0.027127690003726373,-0.029074751913932925,-0.007900187494833096,0.07309364504145369,0.0053566883465158005
WNT6,-0.03872170824176078,-0.02873515163994761,-0.025693023602094953,-0.018016545922723698,-0.03903532430025659,,,-0.021331678971660387,0.02842957861047997,0.0058300589624798805,-0.021398265721204398
NRG4,-0.028856790579859775,,0.05435011493323949,0.022197410364966263,-0.0001362646296159525,-0.02239010562531251,,,,-0.02878271983995923,-0.03217970960161439
PMCH,,,-0.03132539621464082,,0.006896441883628688,,,,0.0017430264357734834,0.05380791733091431,0.007719912081749009
COL9A1,0.049619010127120916,0.08303202608052165,0.0242254774594531,-0.00951704161201898,0.001843959408459182,-0.017539146993721135,0.05558537254646482,0.007541182596411538,0.01658120165346343,0.023853240937586846,0.09677690272063116
GDF11,0.06244093120755996,0.018280298365639016,0.03808289349829009,-0.036702635672157605,-0.01492146956657799,-0.0018037050174820029,-0.006635505188771365,-0.0022847763772758465,0.015910885067617918,0.10399467161266324,-0.009154706036529613
RAET1E,,,,,,,,,,-0.018021891212180816,
IL24,,,,,,,,,-0.014899160027092812,,0.018545354509231497
SORBS1,-0.025719425101570246,0.03833218874851086,0.040184413108640696,0.07792616916537995,-0.05086009081495836,0.05063247677699848,0.007767834661466467,0.014641800844574228,0.03751808750228313,0.012575677907505677,-0.016511958952891693
DLL1,-0.02417105154810639,0.07139798271229626,0.009488230789363587,0.0274077840430853,-0.031154725089890523,0.07934013494875593,0.041438514344302346,0.01827029319894456,0.01231485154280059,0.07765964596180341,0.0016753037604118985
TLN1,-0.043318762041943154,-0.00042212550540641613,0.003279529484153429,0.0001507926493789521,0.043844623969667915,0.058500411711390275,0.09274661018683904,0.023888485373168494,0.08682631171777998,0.06937228799861549,0.019963618472242813
COL2A1,-0.008977859933377774,,,-0.011678253243743445,,,,,-0.03257151698649016,0.06243923634139399,0.04117846345966813
SHH,,,-0.0040447196013133225,-0.029605162101270947,0.02378459155285735,,-0.015947868916077503,,0.022330575540754755,0.010194680764297186,-0.049778089927694495
PON2,0.09662574090357381,-0.037492304032960735,-0.005281063778852461,0.07533931255096879,-0.0603316847094857,0.10595146865843817,0.021734349020014518,-0.07916970025584381,0.05747236376200848,-0.009167488084137579,0.015666069281497635
ICAM5,-0.06040159884240344,-0.001957340073161301,-0.009930822694677646,-0.030970661202094008,-0.0036660242041269457,-0.030130154649751714,,,-0.02135599348184759,0.0014849474566857486,-0.03604277200755198
HPX,0.01568719193642227,,0.021474106173500387,-0.033130323941028605,0.01411547799595676,,-0.025635732150756527,-0.036760656515342854,0.00711969760105884,0.043834751739467465,0.049714300147917556
SFRP2,-0.038455237625859846,,0.0313571283934872,,0.05153288439233047,0.014223168796307294,0.051763483325231584,0.030067222563072236,-0.0032394745165197697,0.05267972519945427,0.026637038936047776
CFC1,,,,,-0.02207464149980439,-0.018269553881881596,,,,,-0.00959882203878346
CD70,,,-0.022180753087817688,,-0.0268159180263349,,,,0.050920000861871026,0.17374762791219525,0.11360924945342721
HP,0.029146208449056778,,-0.024461203096067467,0.023531266721295435,0.07918908912678832,0.05078958280089431,-0.007756330819705657,0.012672609207248085,0.057686429788312,0.09329690920052236,0.030076610333241025
CXCL2,0.07928515116188779,0.07608121310675638,0.04507511976698906,0.007526544700655412,0.06188160499323418,0.07234694458030956,-0.014094902630336878,,0.023302736300961684,0.04447699976643594,0.032163923580082625
NPPB,,,-0.012423354698913782,,-0.01932945384393525,,,,-0.013311290281687342,-0.015273754839679124,
CCK,-0.09896038384600128,-0.02786512750268008,-0.011155142188768175,-0.001138129895590489,-0.08085176741661555,-0.05185241949242463,0.09119451732775283,0.023014744074880817,-0.05613179600453407,-0.025900401760348753,-0.005531280410102838
SEMA6A,0.1021736481292656,-0.03410341416076172,0.004781313602011761,-0.044162045539142304,-0.03331972192359949,-0.01193230666256431,-0.007218400764971279,-0.10455640762252273,-0.023139624903969824,-0.03779709439129826,0.018386421890748465
IRAK4,-0.008536271505050513,0.009419256093207427,-0.027680281502471368,0.054327625571023934,0.001662776651887729,0.08408237292340923,0.07256644742298352,0.08890367935220234,-0.028829379238858567,0.03538814166061078,-0.0024334516456038045
GSTP1,0.09769674436011262,0.10184327357656772,-0.026418413308483896,0.010486460080070556,0.06521989400897833,0.05431204892376101,-0.045264907597763894,0.013984113893496661,0.021173090603710712,-0.010444685759029836,0.0636972707248525
VCAM1,0.0451948647001902,0.011219663424894912,0.04941847144152181,0.10999950495526654,-0.007257719800855645,0.008307571921514384,0.07880855627284798,-0.06088779563044287,0.04625949232768288,0.14753947413950427,-0.021253731533051642
NXPH3,0.027662673651163736,-0.0033553577380551133,-0.022586786803451855,-0.021688349055501422,-0.017717259196106123,0.06146855446835767,-0.0009702767564550438,-0.0611926441109282,0.031844377622666266,0.036747796184145816,0.07045850701629415
MTMR4,-0.041626713712571865,0.04176464685698575,0.0661267847973943,-0.035310108520492496,0.0056911115122413765,-0.052608175021746285,0.09467398817238604,0.01709174527574948,0.0010462008513339466,0.054207310583746234,0.003085620766637315
LAMC2,0.1727408262008052,,0.014315174533296246,,0.13982300118737953,,,,0.0061404513975220594,-0.02417992178632167,-0.013707532855581886
IL10,0.05613777682461147,-0.023748252498532404,0.08440554780990342,0.04980450824442713,0.16928303170651582,0.057258396512626965,0.013468240089608936,-0.03859762275438789,-0.03486451591179508,0.06450051217974614,0.05743710207824608
SEMA4D,-0.0355476495827052,-0.03090034994990773,0.05404685650276682,0.015282199043671183,0.005737926392516829,0.05730108458938406,0.008563445111338986,-0.02300623719896864,0.038304158049972954,0.0667891013872714,-0.022812106232682667
TRH,-0.05142480148304916,,-0.012476770305752501,-0.011492286595241152,0.08908883472539054,-0.02845083934300546,-0.00783401739207667,,-0.03139983212300675,0.019513905095635064,-0.0026505500057723906
SEMA6D,0.04229794758637067,-0.055375103190928754,-0.010664678185097526,0.0503138850772327,-0.0027515885303283265,0.03566320924116194,0.015679545503032796,-0.08049835312313879,0.009911288051780282,-0.04621485754200638,-0.00041022091423439016
CEL,,,,-0.0226730843394203,,,,0.062410693823591705,0.05587386090011846,0.07498624173539226,-0.01708452905305686
PDCD1LG2,-0.011358230862951922,-0.0037895782204164217,0.06835545882407265,0.09549821766386979,0.06615863836372826,0.0255988754419856,-0.02718412022518145,0.052309775467436155,-0.03603107118511175,0.06573779592445043,-0.050476061845588865
SPINT1,-0.013001401281445047,0.04308943004053281,0.019209549658601263,0.0593342099968989,0.030990846184619322,-0.027630699858579674,0.08466929987579402,0.025023760505805504,0.030326277022265303,0.10135487377979978,0.09430965608916791
CTHRC1,-0.03671623898673765,0.005272486215680078,0.011699183266628518,-0.04243689419498707,-0.055766064133855306,0.06550413352741796,0.06582290592475167,0.03802512267622074,0.12055888012146465,0.11800191555535473,0.015011675561179732
PODXL,0.00901806168648467,0.030261951895832896,0.05194619843521291,0.08025447053128029,-0.025441444925024502,0.010368644672798,0.015491578347795692,-0.010516669856716055,0.06266972759192738,0.030004074539312087,0.03691323906974457
JAM3,0.04056025812081483,0.008082279651395727,0.0036115006500833566,0.07402895813989468,-0.04369372479610245,0.031113640850338666,-0.05169498617190975,0.07350212717618611,0.03302460817980663,0.03015769350533627,-0.023841496275840344
TGFB2,-0.054091672065575934,-0.0030174812931081586,-0.01740221144120774,0.04608137741027248,0.02315810004672554,-0.020007205201507616,-0.009779069187750655,0.026632590407119364,-0.009598513076442942,-0.019238083148232752,0.023133985161507834
COL18A1,-0.012829859452927311,-0.015495358483103414,-0.02178295097538964,0.029823336913226004,0.04618274405291615,0.04805739548281469,0.04420834455440814,-0.001528485116082998,0.08074937444949412,0.09535987932813386,0.025889025535906482
NODAL,,-0.02767676877493863,0.04102550997922866,-0.02767911283145802,,,0.002133016395499839,0.00692533891029391,0.01709594085345481,-0.016940993469444908,0.004668673327022711
INHBB,-0.015688366509566856,-0.0059996347825463986,0.045597809560034834,0.0016145509361136612,0.051893611652948125,-0.008075283406901688,0.01606617178215858,0.052854760186699386,0.025414365516898404,-0.03603688823845278,0.03451915694602455
LCN1,,,,,,,0.03245018986822106,,0.013227136837480643,0.042703298319890726,-0.021735342380471166
ARF4,0.03273074519413221,0.05156121088700031,0.017272170024236453,-0.02306544469602965,0.012176981221835562,0.007301726496175387,0.049924212517260494,0.1317048861725228,0.06173071119565443,-0.01565001497731169,-0.04208173356267136
CXCL14,-0.092579135055145,-0.051810960539370184,-0.007511447741362471,-0.06454645380411692,-0.036883841770024434,-0.024801198791428853,-0.014593491595034277,0.06739677614313747,-0.019625526464100214,0.0030526337111687943,-0.0004128352811210709
LIF,0.08767468677821678,0.013424529841033032,0.015376543795123165,0.014438965210946467,-0.008817195801399188,-0.02485675472556236,0.15961085819330736,0.05905519006898465,0.0063593033903639904,0.010205759485661091,0.021119660792755575
IL17B,0.042339906705520666,,,,,,-0.04042582326143402,,0.0009552883425917964,-0.018693162120756977,-0.024574792692959667
MMP1,,,,-0.011492284088231977,,,-0.007729720016911903,,0.039380485852312505,0.08333881105615398,0.0014406562971737732
MATN1,-0.024817002886669257,,,,-0.019572216626986303,,,,0.02993643036653516,-0.029419463927535614,0.18352028705283407
ADAM28,0.041722274891664315,0.043126022565905545,0.0383413417194223,0.006685595622085881,0.01862697685010125,0.05616276933434393,0.09126752465897951,-0.016561871627296814,0.0697396909632456,0.10356174605258138,-0.021744901449799046
TCN2,-0.0030891462036958103,0.0856987939930174,-0.011432308470880751,-0.016158578279254293,0.032695834262356394,0.13166919240421476,0.053154698459378265,-0.018732611793758753,0.04647141915977594,0.09067688240368323,0.01018170155809635
THPO,,,-0.03916192283760472,,-0.04018091207133119,0.020266987819919046,,-0.023136869267602823,,0.02570270251183487,0.04585224919408771
CUBN,0.053321625224734714,-0.03915119223329293,-0.010379204612644187,0.05109369865761811,0.032516084881428944,0.09196336526051763,0.1252503308106824,0.04835133539791714,0.07357577281732697,0.044522559295583714,0.002317904562932714
TIMP3,-0.008764496115341136,0.0225330011263943,-0.05725708986438536,0.034465847014687856,-0.03361342402548054,0.0068043467438575625,0.0342848567607256,0.048159066339192265,0.04328219472947479,0.08876808419791053,-0.023883744340341715
PIGF,-0.0314003918317551,0.08467848481253645,0.004359284824169681,0.08684766347564879,0.025846144661055764,0.03257485690440265,0.038894618031948755,0.043846541758518334,0.06748540545461086,-0.002866245655715466,0.009334432712599367
CRH,,-0.025264456271777373,-0.02177316206194118,-0.011678255386515136,-0.03081123764627675,-0.021167305530621863,,,0.05051133523515918,-0.031344603754864205,-0.0061821934052268615
BDNF,0.005559928914608938,0.03519933809189561,-0.03591395055771578,0.033356469825623576,-0.015280743513411807,-0.02449134276284615,-0.031124570002071802,,0.025356823981641553,0.06444944652097352,0.010869531439131852
CCL5,0.11953855181797811,0.020007730441199342,0.07943666971135774,0.02092968758622137,0.10423190837002067,0.14401304897683623,0.20812587386412207,0.07427910022774852,0.10597971634803038,0.06913565377439936,0.1255462197363941
GAD1,-0.04146863131970459,0.035222053544856094,0.00726945782131234,-0.022688708278180442,-0.03430577989360993,-0.01218048781636787,0.038860478701135424,0.10585899085528219,0.03920369979559851,-0.030723569195543365,-0.0784835407791511
COL14A1,-0.03699668924716618,-0.04334398805371257,0.004782253307415207,-0.03509999933505517,0.0798097929252624,0.009796239267605865,0.08355724573103689,-0.013010004031935259,0.025517518403014833,0.13567961610600715,0.05391515416792224
