,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PCSK1N,-0.06928106965226903,-0.04697688919175083,-0.08621045797127763,-0.13592955627529751,-0.03361292019848532,0.047746162052029514,-0.09514163367503231,0.08310317020033924,-0.19322111472530226,-0.1418323605864206,0.04567614632045447,-0.07188027081868108,0.007941119896444294,0.061025214890145396
NTS,,,,0.1669696726063239,-0.03711853966465494,0.11851527935107548,0.006067772389773342,,-0.14995370321398435,-0.08306619730544111,,-0.13637059513860433,-0.02123523511327992,
SFRP1,-0.019750683809858678,0.00972434786336854,-0.04213539449443456,0.034942942895622775,-0.049423047729147684,0.008818177154441758,0.06208547713892895,-0.05904169633943081,0.07114772728099517,-0.0530756986561848,-0.03914577059089307,-0.20394541927858617,-0.020741782047481217,0.04473134977231498
CXCL13,,,,-0.023752809096950128,,,,,0.007952535777013863,0.09844939079147028,,0.0790559245286977,,0.03112852444570117
MICA,0.08756417056414918,0.01249050466109963,0.07647135258162924,0.1696646658506665,0.1690096883519589,0.03181213238800154,-0.007368100679532492,-0.024381842815806944,0.03905704245291279,0.12584767866791796,0.01663521272827785,-0.03976286153294223,0.046756894795372664,-0.05412581865615139
TG,-0.021945112566929475,-0.010609200534518878,-0.019192698642646656,-0.09748691499727408,-0.0364478210712006,-0.019690234416764436,,0.05950304248966618,-0.057576394573452525,-0.06013111986619162,,0.02734724542563462,-0.013091192299762003,-0.05770699088199382
ADA,0.05464020409289419,-0.03735794427646821,-0.005493691482840514,-0.010873654196041319,0.12570057203978693,0.028713004173523755,0.0553558969546432,0.022046019481937913,-0.06683696173456802,0.021581959810739664,0.004099863166393078,-0.050449464019595075,-0.027197916493209993,0.007363229131538085
LAMC3,0.0034334805268773244,-0.058857586776516174,-0.07625286502393545,0.0028137943095891175,0.2032810849223952,0.05187731569805602,0.029436284179422036,-0.0173803330445119,-0.04492301765038365,0.029275408457144398,0.1356478607447491,-0.024158808189541966,-0.023498767580830075,-0.05500241392833254
CCL7,,0.024113223309521873,0.17436540157740915,0.1695966658986165,,,,,0.14398247085629243,,,,-0.015026682663417687,0.004845795588025879
NGF,-0.03404765252103565,0.042168966325789856,0.06727136968920604,0.00988867065636826,,,-0.029915656270369156,,-0.09908295039995749,-0.08425140440227046,,0.10165872693131735,0.05975392866203866,-0.02307308849130564
TNFSF15,-0.011579233177290545,,-0.013373957814746285,0.10862610846825418,,,,,0.10952864436091142,,,0.05426548727003947,0.033344429067497995,-0.0723556593261538
HMGB1,-0.005842573399043151,-0.13115627167889754,-0.06810877730689799,-0.07370881587117632,-0.06404673964339128,-0.0782436823436348,0.08092707575955604,-0.25515448479523584,0.24282665686178873,0.31533663288208136,-0.02376860451623305,0.0732401818909262,-0.008660731100991716,0.022738028348144503
ITGB3BP,0.047019207853721046,-0.01583207515993004,0.04613282154309931,-0.08587540583307612,0.05631134856212493,0.02977589007458556,0.022828185147834173,-0.08783887771591856,0.06864943623976479,0.05724269437007575,-0.008367884659935466,0.06561377747521131,-0.004366196463909771,-0.023812955812033187
AANAT,0.0037123112339537295,0.026304557467282722,0.05007272810832123,-0.003394598088808986,-0.01349732459273731,-0.0021759418043171387,0.10605981204607003,-0.06832663593394372,-0.0020397347139871486,-0.0015134008466183378,0.11285953809457054,,0.03593882704289241,0.024493170042154302
RELN,-0.05870551626476422,-0.050220028177189846,0.03476055010298512,-0.002164190218139357,-0.07053219707680719,0.0036881609813601236,-0.0988254276088154,,,,-0.003765135108188174,-0.026977679511742243,,0.0536325895035919
IL15,-0.038277657147558625,-0.005094741398677047,-0.012881402104062776,0.03904308975912167,0.11032342218948675,0.019179756986349727,0.018678979063447475,-0.03554196051833383,0.07051018133330544,0.07530423192669186,0.08606742784099779,0.03722115379635913,-0.0032260667881760536,0.0195378066789635
UTS2,,,,,0.11739775022569969,,,-0.020142656755964262,0.05078588003630942,,,,,
BSG,-0.15834044733525884,-0.14104680544706247,-0.001021028157361495,0.000573162245241337,0.012529261819303531,0.03206139970157796,-0.08891746482481425,0.23951244125133458,0.26527484512670524,0.149216345219993,0.12330392071179985,0.2552104253740438,-0.020514608766775386,-0.003723952359094698
ADAMTS3,0.03523143596625222,0.0031829798002383264,-0.016375398998305105,0.0035126991076582124,0.27945059152206797,0.0029068351505296196,-0.03335628913430827,0.02334440786559289,-0.09445835888735377,-0.038690849114989594,-0.009382466969733856,-0.17381171303655657,-0.03034091193061849,0.07465608653067479
CD34,0.06092206221417203,-0.06959075813285401,0.019586481807174025,-0.05585339976969551,0.25710598949273356,-0.01973272518712771,-0.014496403706192729,-0.06831894412462405,-0.0021821292030349076,0.08649670918491421,0.1552219846375875,0.03811252456383926,-0.01107580582352279,-0.07259285336775229
CCL23,,,,,-0.030995435192279968,,,,,,,,,
PLAT,-0.013488256370084759,-0.08363117283775631,-0.1538479917789231,0.1330748125716799,0.12418413630907003,0.07490070083770867,0.08522907554859337,0.019545855658596643,-0.24217284621648522,-0.29007734291788506,-0.003509469170018859,-0.025948770799640745,0.007514974115822201,0.05181963430226992
NTF3,,,,,,,,,-0.0643121473268316,-0.19757149232801252,,-0.124927318947144,,
LTA,,,0.017657345734056574,,,0.015340169323844592,,,,,,,-0.021397465376593885,
CKLF,-0.011939023239737714,-0.12771716910873726,-0.03466817490985494,0.010077062186604481,0.05157150604251889,0.002129461349579356,0.08205226635088132,0.031226110820382683,0.033616230506696605,-0.011885669693255153,-0.022074235127937242,0.00791481785502503,-0.02372070317731088,0.03717994501381119
CD24,0.04914350234765233,0.01029117270319041,-0.007325310063145127,-0.2763606723771638,0.02930068373991929,-0.006266091032783984,0.1296804560280325,-0.02060772245436059,-0.17896701800231354,-0.18124473917211567,0.0030676435040807334,-0.29732465051187157,0.02564703539532702,0.1155822847414629
HSP90AA1,-0.25940456649544347,0.12053365555699422,-0.06917653559342984,-0.07240349176507865,-0.24527685223153609,0.08354536462494852,-0.1852824646210986,-0.10063372063524703,0.3062609811353611,0.25836646576711536,-0.010170819788655703,0.07763560539467569,0.013792631369884427,0.09469191603251288
BMP4,-0.0018532025667930805,0.022014930774750703,-0.02464030129305748,0.020554432460693564,0.058086945932553515,0.0015560780148038736,0.0041620767510567105,-0.05163990520576585,-0.09943407339161989,-0.019769000752404457,0.054587820539821995,0.032741183499796045,0.0459070274528829,0.060654911421973635
SCGB3A1,,-0.0016830844328603143,,-0.022783262201355677,,,0.13293363303946457,-0.056523705690874546,-0.020290365138243466,-0.03815665290791786,,0.04177623121941909,0.025293907886127683,0.014456901991676147
IGFBP4,0.023879989613247166,-0.015442232216613432,0.0019073871251711696,0.20703349769942145,0.3043684399904932,0.07446998551370346,0.1524786042859302,-0.072620264924456,0.18061062351958931,0.37955481880870173,0.12119293084983282,0.42741454823642216,-0.007497491756609114,-0.09533626602039032
RSPO4,-0.04159269824831109,,-0.024350827605620625,0.04293894375095646,,-0.019835083543967465,,,,,,-0.04570372626341383,-0.028221017010533474,-0.058521670082052134
LEFTY2,-0.02457695913763641,0.04664581515742311,-0.07042674330207906,0.08000448596105116,0.20218930389502124,-0.026867218709711402,-0.011301470146583902,-0.11774154736229943,-0.09051578604418455,0.030559236610185465,0.12423157754931359,-0.09990013587353477,-0.023987396543842746,0.2281757892199814
PF4,,-0.016335926455259192,-0.028683044082299932,,,,,,,-0.02820258740053747,,,-0.002425916295693731,0.020413479979039507
ANGPTL2,0.11403540300235088,-0.03931091498780912,0.014525693941860271,-0.03196186729488383,0.16177226524915464,0.05323074340917865,0.018115390901518723,0.0832835939135585,-0.1299143091179737,-0.15461206931958388,0.0065474741502040065,-0.1373806002979666,-0.04578361697013715,0.07879719885527654
LRIG2,0.07302150667722235,-0.005622574623803463,0.017489368491737052,-0.10434246886028122,0.11614691680954652,0.024323704740899878,-0.10461807720240797,-0.009470501637595526,-0.033715542347685326,0.05346738416389901,0.010105178347959294,0.01314844189289301,-0.04458656751951618,0.1173067444867549
ICOSLG,0.0335684489156979,0.03308687047302453,0.0192544768514728,0.08780467792813165,0.1274289309304754,0.01158498800134151,-0.014612534202561341,-0.053382664632794674,0.012109041343279944,-0.006358209552152068,0.04639261934042245,-0.018316949660455734,0.0344226454688466,0.030031226357821694
WIF1,-0.09679285631989261,-0.0014944129328746541,,-0.19557933387892842,-0.07276633508713974,-0.015306264163387063,-0.06852828325391709,,,,,-0.044069041307636156,,-0.07548217233763667
NPPC,0.016902985554903684,0.017158139676893832,0.010941294515853128,0.010203467904186341,-0.06821762260467287,-0.029857658020073195,-0.07427208979829694,-0.07061399963280744,0.01914105625616802,-0.03700697973320552,0.02872257402776934,0.02326140176706786,,0.04804662903324574
LYZ,0.044439832271473544,0.012415827032849493,0.06470832868746168,0.32089161931939203,0.2306974119658534,0.031359061954934764,0.2131991514388303,0.06136581214820515,0.07372419386320965,0.0005582083958462791,0.08982263043855392,0.04127181218860705,-0.045525119507178816,0.018856326761832166
EREG,,,,0.24122545075414498,,,0.005034587798531986,,0.15964364095876027,0.10088238697833421,,0.21094023288685346,0.02169715884011872,-0.026922137793181734
SPTAN1,-0.050086329009410985,-0.17168736700817047,-0.09855890532122094,-0.11340494600284011,0.006059416661584227,-0.043108138254739095,-0.09987577305476562,0.023191588695374257,-0.13292303704840847,-0.1948102712954375,0.03628842947232212,-0.26234861390995645,-0.014741980187616854,0.08321167433976914
PTH2,,,,,,,,,,,,0.006098126219172448,,
LIPC,0.09267808293157727,0.10078307931726248,0.042298527416934434,-0.00989018619359467,0.13511639568396686,0.010170914500594458,-0.055116510928947066,0.17553230029329508,,,0.13313399196542944,,-0.027054488867329602,-0.03410781879549685
COL8A1,0.16524131012563012,0.08854246211088587,0.07178404482457229,0.11371981210984952,0.09097562863334135,0.02159594578668722,0.09252970796782155,0.05719851918567828,-0.09975097111750734,-0.11899597021333534,0.088417986985559,0.2544713803929432,0.02163517882560924,0.03841300886599625
GSTM2,0.016606110452006946,0.01128252368073558,-0.004519140026032121,0.046841818335643194,0.06557226017944465,0.00810702446740074,0.07898354317531733,0.1795236381147605,-0.08220159911000864,-0.04896794226734815,-0.0354744200841276,-0.08595929297186676,0.006653917190324889,0.06547205012185212
IL4,,,,,,,,-0.04866528156339245,,,,,,
SPX,-0.05014636760002816,-0.0571764837393765,-0.007404626439979903,-0.12043900275898956,-0.020337554248869318,-0.03244564833162209,-0.14023365818724287,,-0.024101906129766662,-0.016744269490732974,-0.04253333254062142,-0.17264198008172119,-0.030904663854761746,-0.040384918003606066
MFGE8,0.11897399921486758,0.024597900519053098,-0.013451905694267614,-0.004792932965800982,0.10848743873642623,0.047184010712971305,0.01968395420001603,0.06035990059591438,-0.0017075058691391886,-0.02867718290695161,0.10457657145070501,0.006528825083407533,-0.02598685422708665,0.030966790076168153
TGFA,0.0025061213793672633,-0.0578198402933091,0.05551864838303264,-0.1662299534301343,0.006536371971150836,0.037617298250896165,0.01178858265736627,-0.05228469429780755,0.03915292413319597,-0.13517765490878036,-0.03967481566963736,0.0028286632339983558,-0.014373988686061712,-0.03837977269475856
SLIT2,-0.06994440945596755,-0.026689832907420045,-0.0021307486216782336,0.036199435149918024,-0.027858842048901378,-0.05104295691738966,-0.049643925476594235,-0.03972503081005294,0.07042601652280694,-0.05214871935509109,0.022462862435811744,0.05116086957031423,-0.01249090264152403,0.0765989438174442
PLTP,-0.0424003930246461,-0.030021147408129816,-0.060090520409528655,0.3672209244596048,0.35137805381839665,0.002848493171549956,0.2567606675215888,0.14191580172703375,0.2601929959506077,0.3647169175100857,0.1356516537644527,0.40732890756561485,-0.007136701387765888,0.043686455364810646
APOD,-0.18782996244893127,-0.11564006658113905,-0.03553897084472508,-0.4186658285004896,-0.19593504332646547,0.018179916524245256,-0.04814944188989656,-0.03879388882235845,-0.34129678517049544,-0.39280686639681694,-0.15556613999158686,-0.0928543012090176,0.016553421385091843,-0.10242655014006219
B2M,0.17914687633045748,0.10972485497356833,0.14334078734061662,0.4549770587415187,0.3255062910336545,0.11185664319427525,0.28131169077492874,0.18598600212239902,0.40837972843693016,0.326094222669871,0.11842627201582383,0.30898354960758145,-0.013824830004965758,0.20614344629435402
OMG,-0.10185488927926103,-0.1413865047164579,-0.10476605744363851,-0.33852218152905833,-0.23208435410860673,-0.03141259988822094,-0.09729151283278807,0.042126581675973475,-0.3053284418764017,-0.2775943704421024,-0.07827888593395028,-0.18573619498818086,-0.04081051041384232,0.15368286505271378
CXCL3,0.11275486417938473,0.07315366058625011,0.13839245472435244,0.3045792120171632,0.138296206450772,0.0327723271142208,0.07383747405771467,-0.039436224383601864,0.42482550156348725,0.3106009083844991,-0.019882987865013347,0.234839803537126,-0.01393035795265689,-0.06770707783974207
CXCL10,0.029793181210396626,0.10713230564762291,0.04455916558233843,0.09254911765328303,0.24081937049976754,0.11614285953615226,0.0013411383276407177,0.1528645907332995,0.18650739871225544,0.09607207105922241,-0.026786625797572978,-0.03042484313932021,0.010892816372451186,0.0710296479610895
RSPO3,,-0.03781281608668907,-0.024202976315539852,0.004528378854353953,-0.04473044691602137,0.007442673324026516,-0.06609436656276456,,-0.1175027920236388,-0.15349804078773455,,-0.0024570642950228097,-0.015249144578948869,0.08464591160694143
CORT,0.008796867088413981,-0.028040852314839604,-0.00837825015558828,-0.11000384032835658,-0.0774160599819587,-0.010145800954291169,-0.0603667784922664,,-0.15143434526365063,-0.09199646689722678,,-0.07363797400244981,,
NCAN,-0.12954418531473108,-0.1836445412906979,-0.09425688674796774,-0.36154049487453216,-0.12232427506927367,-0.018064253447388025,-0.0643309834155096,0.03809966296154166,-0.4358991862095133,-0.4053868523098957,0.02596527490415652,-0.5474221297004017,-0.03350546291474087,0.014687784273125845
PRG4,0.022967217473895442,0.00732313643203228,-0.005640862855579681,-0.043173543025166086,0.12480303298726854,-0.02534844934632975,,,0.004812807956863888,-0.03201699629398185,,0.049422019660005735,-0.03454342216990173,-0.01726911763975033
ZG16B,,-0.0038823506473856747,-0.013784479796485049,,-0.041835469811500804,-0.013551117371824482,,,,,,,-0.01901404217882137,-0.04904676461359044
TGM2,0.155738703673872,0.10647814052050732,0.10027235425039817,0.3464024561185566,0.2577609269426432,0.07124048630959476,0.002334486019866964,0.014760301681339497,0.17299844072746673,0.31994035690469136,0.15111278480175036,0.0659383888761362,0.02164679412920595,0.007936875894937042
VEGFC,0.003555690517001774,-0.05315377966902167,0.01835701762200754,-0.03736758570588099,-0.020241067788489792,-0.004330103805090347,-0.019871942331335966,0.06264351651562824,0.06590489242928033,0.08713554826048849,-0.02622598862879525,-0.03835742971293704,0.01901952528617434,-0.02583622972041218
WNT6,0.02231495457819421,0.0023276967834348597,0.04339510283347174,-0.010407616013232882,0.11147070549037091,0.027119645839960876,,-0.001125263756765374,0.057427787335401485,-0.006383918200788263,,0.030073627893044266,-0.022963363759176167,-0.05509494250594048
NRG4,0.012235100809526694,-0.02563871348516098,-0.009423521833782596,-0.02577334402410757,0.00092641598081018,-0.004430592008145264,-0.038741424003456634,,,,-0.021059090060935388,-0.009555726760640428,-0.015249146288014158,0.01605141795466797
PMCH,,0.01667517792643386,-0.009236564256638196,,,-0.019835082586710445,,,0.09803835772103747,0.021704190624165558,,-0.04825571874749931,-0.00741703242961898,-0.001371779677763067
COL9A1,0.016038966932812294,-0.008068275593588303,0.023457360442418636,-0.07776560562105941,-0.04695592901472167,0.02523143441673969,-0.030347848362739387,0.0007644238892406876,-0.21198781871861194,-0.21868341227704408,0.08224561092448344,0.05970556787340891,0.04560882582881933,0.04064915041765633
GDF11,-0.03440668185223199,-0.01573409077010478,-0.009311935097798556,-0.22524692785012657,0.06410791269137509,0.034942994894559584,0.08617614652268074,0.041606854257705765,-0.01574016424130544,-0.016973290359700455,0.021203728365269518,0.10006919363079356,-0.049729552914924396,-0.006118041280005289
RAET1E,,,,,,,,,,,,,-0.016728205129844513,
IL24,,,,,,,,,0.03593317895811666,0.0749914682235642,,,,-0.006866914324847528
SORBS1,0.06431574708518487,0.021386293951054933,-0.0870334833795536,0.1450689047714646,0.07775267207861089,-0.029635715856857207,0.07072586076361319,0.1255500341708833,-0.03273657417237448,0.02368763000754465,-0.0779751464337357,0.1461354683072829,0.05947499929927146,0.030291034087652085
DLL1,-0.04630719971538357,-0.13041861698347015,-0.08558475766067992,-0.14650393282459867,-0.017167608763397894,-0.023446067907927363,-0.05611979586605626,-0.010163916049570254,-0.3228426275393015,-0.32158749571564044,-0.01412611001537084,-0.19358450857529372,-0.07345045192862502,0.013556979796321748
TLN1,0.08899564543018669,0.0257517800075696,-0.0771126619029287,0.10542559520508575,0.1665399895166489,0.0018776777198566334,0.12161503104219525,0.06360003479732365,0.25400607154651506,0.12847041536262455,0.07262263264967114,0.09769969112442659,0.029388221963182214,-0.03613168765044459
COL2A1,-0.044177658325017244,-0.04352814566954067,,0.0826611420459936,0.0461239914249553,,,,0.23367528397557827,0.2915415073938961,,-0.0008202697122529879,-0.022192659430923908,0.06809762891335881
SHH,,,-0.015557707970558944,0.17828949686051626,-0.014447224095303898,0.118296148171399,,0.005051996018617195,0.029950824652107612,-0.0021545909212566015,0.08504511292597393,0.11339903368538788,-0.045588108016746606,0.03586390063142673
PON2,0.012667887501357094,-0.16881513902797993,-0.16581539205462728,-0.2275211539711808,0.10433791942151374,-0.09520494524023915,-0.036078256230066726,0.10115810721507977,-0.0008681292555593109,-0.054027781595030314,-0.01802169376277207,-0.009557650063383563,-0.014785794753252157,-0.06011563019734528
ICAM5,-0.07762658632010468,-0.01907403531526265,-0.030204404831644285,-0.06691378920278455,-0.06454993645864955,-0.04403119105441165,-0.04960914254922987,,0.0354314922398487,-0.06318008469195963,,0.012097483249167814,0.07490517237085748,0.07933562186443419
HPX,0.003912196230089053,-0.0403641573907107,0.007237620230799036,-0.022277873142649868,-0.013348787704231879,0.07719086954258099,,0.10130855179693976,0.06237648687329007,0.0005652454574405802,0.1321179587546204,0.04715785507225169,0.017753433032119303,0.005662345535441666
SFRP2,0.05376282916644803,-0.017604361634560906,-0.023278146163721546,,0.0966787135769601,0.003114633815021817,0.2901697102207367,-0.002172466597916755,0.15509855213039153,0.1776621807668568,0.017018311384161773,0.19899069939801725,0.10739235103524204,-0.035671676274863576
CFC1,,,,,,-0.01705421023973457,-0.03161166566770464,,,,,,,-0.013160705004407134
CD70,,0.014824650653892577,0.06082318331417194,,,-0.005309708770365925,,,0.27049840020720917,0.24103315445397294,,0.18307030517679965,-0.005918357134434555,-0.0746396668900034
HP,0.019041158308469548,-0.016716215700683955,0.059223540946496456,0.46038866943044315,0.3441038383004444,0.08949861274778857,0.2643447471707502,0.10934131829338978,0.4315969133209661,0.4213699549285278,0.028289299871993266,0.3453930451007941,0.06613548695400437,0.2737549256722509
CXCL2,0.10609154488748486,-0.03611551777989478,0.09850742470724849,0.16513802270703598,0.18313911424941404,0.07708559984006255,0.13266106900213534,0.1323842160048662,0.422095562110159,0.39534159272997993,0.015228362565097306,0.28456323472113954,0.03673520065694614,-0.029899455705836443
NPPB,,0.06417429079181429,0.1313547722671762,,,-0.014933360058265881,,,0.08951988003075435,0.12784007036398337,,0.03103617682419915,-0.015468560608407171,
CCK,-0.07749164861419558,-0.11925887353692072,-0.043386620092273384,-0.26655540758703733,-0.14031549234107862,-0.12419625907899451,-0.1915567001280101,,-0.29390502839354504,-0.26278175388246217,-0.05895843562543374,-0.2681159529081357,-0.020066898930681594,0.15797182458886716
SEMA6A,-0.036324915316020966,0.011741818614434862,-0.10435236630499474,-0.1429175112543756,0.10646866458353649,-0.01300906184589439,0.005140727228599378,0.06654342693843067,-0.1048017411265209,-0.13705207796055557,-0.030271452575248305,-0.145822876886699,0.0344449667091518,0.012140066735294764
IRAK4,0.09462553419764635,0.07146678110121527,0.01394462497255768,0.03919106845612111,0.15526057889892889,0.028821528227205354,0.03900112594350054,0.03545277746518917,0.030168708712560215,-0.11003243987341262,-0.004466328626462572,0.11446418875191679,-0.010623971311047701,0.03141532453412031
GSTP1,-0.01737449080076468,-0.09493349951007787,0.02235349034481508,0.029009174932716243,-0.01418598864912109,0.05379850565174094,0.11130384066742724,0.05009865056025353,-0.05641151879087883,-0.09705689375053038,-0.05604912975033979,-0.10116784576610195,0.07133115566370994,-0.011242253302407497
VCAM1,0.194777540404737,0.07000503168173262,-0.0016146401317389206,0.37012346030943793,0.30749911303112737,0.03587777854788984,0.10518064023722652,0.14763930369046468,0.23159469398407068,0.26971038182500257,-0.017031617794122062,0.1554411849699187,-0.032899882672898784,0.10819765068916085
NXPH3,0.09745470685998202,0.006871739916045075,-0.03333571260370085,0.008996451636694986,-0.01168108037568325,-0.01746379478877715,-0.062259535223614965,0.0024937560243383913,-0.013139483287606123,-0.04810539105790575,-0.04449315345775405,-0.0751209933641223,-0.0031296400012741916,0.051364592883556034
MTMR4,0.03141994919047716,-0.010186585568358678,-0.002300642844036434,-0.06661923372954703,-0.04464395431982685,0.013871459620535638,-0.01060029325689329,0.010010621357551461,0.023378881482154636,-0.01624067002590587,-0.027822891946734846,-0.03567633107211408,-0.009166773253423775,0.08046274364502863
