,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
NTS,,,,,,,-0.0719239079296054,0.051331654544785735,-0.059823669495651564,-0.038927117896728196,-0.04421741094630094,-0.0558864611127918,,0.0008583929137712985,0.021282967771549668,,0.15337592730979033,,,
SFRP1,0.022728516202241186,0.11590842716231728,-0.016809481490633046,0.009864621155195668,,0.026284009882658946,0.10869797950400249,0.03424135345409745,-0.002335745602322622,-0.008670737231363529,0.02912525316754564,-0.13546974016348726,0.029788685449893246,0.06746365789089316,0.1256752233768264,0.11407876418693726,0.07554631550212021,-0.05877628204823525,0.031483482179838186,0.04915476842954747
CXCL13,,,,-0.014215376736879433,0.013687979421071604,,0.04056236273136176,,,,,,,-0.0051817917256109175,-0.10194778073847346,,-0.010225190422042195,,-0.0365756959836645,
MICA,-0.014844469163322953,-0.06515492381840447,-0.051707380603159984,-0.05793656023203529,-0.012877760595152953,-0.0018344108113890186,0.002685129466901142,0.03142207447815115,-0.13265956994247488,0.002919868387031226,0.008917885483319059,-0.06190304841965763,-0.1803071064938131,0.12808608413764663,0.08696757878338265,0.058317143127640865,0.051013930417457935,0.03715502485793852,-0.032568142790544784,0.052914417042033667
TG,-0.027833998183652484,0.03419546478220265,0.05265138453198002,0.024158808460448038,,0.0004059703519375785,-0.004834444144214018,0.002676878804564357,-0.03850607152637217,0.01885007500560868,-0.01199645567945076,,-0.056045728093304686,0.059102006967331325,0.10217750515550224,,0.006344843768359911,,0.002829520222739182,
ADA,-0.07234524431488217,0.03475393182992592,0.0025487521945691876,0.04402902144197908,0.0673112479012118,0.005141700309205351,-0.034301314230223125,-0.013019882067701929,-0.21207590404006035,-0.039004800543550475,-0.018048569034261327,-0.20632112427796462,-0.08884744249267237,0.052802692368412237,0.14482355706302977,-0.02808724828796716,-0.032271480912166486,0.033502019355126186,0.049516009942431376,0.071804890327515
LAMC3,-0.027719611410237897,0.01827358774274759,-0.03196704113592328,0.0004384750418393411,0.08249686030827631,-0.05678916811358942,0.018902008620427898,-0.05613545941645337,-0.1683977399025841,-0.04139360545671379,0.009308438341856282,-0.056945346044040945,0.014835454433925293,0.10811516154462683,0.14807546385214213,-0.02529043602540111,-0.01507939276946498,0.023539128393026926,0.0360578209249375,-0.05340458305272504
CCL7,,,-0.06205586487267975,,,-0.03472819939622181,-0.0624315951593741,,,,,,,-0.07114092989319923,,,,,-0.08895051028676225,
NGF,,-0.035603051921980045,-0.05366003680523932,,,0.04137760184127957,0.004530675886205735,0.048782134137450604,,,,0.09341006298940162,,0.06825009019875579,0.1732754335682058,,-0.08551093592271355,,0.023500280534637593,
TNFSF15,,-0.0179292092306574,,,,0.03115443263836067,-0.016473486603671147,-0.01056241527133222,,,,,,-0.07081784243297994,,,-0.01567711683316541,,-0.10835695489430075,
HMGB1,-0.007449111230637959,0.10466979924153937,0.12716917444726134,-0.03718966390661741,0.17107108748160793,0.053002081918140806,-0.008649045578733913,-0.05695046018671602,-0.28919579256242334,0.09302898542269776,-0.03130973872148109,-0.2462125318558841,-0.010013281566242807,-0.09437979582233044,-0.08383552413463496,0.050272381992703584,-0.09230556160266837,0.014195233125281998,0.0703309010203198,0.06496859874758663
ITGB3BP,0.013892235624822965,-0.17932823624258531,0.010169861321243477,-0.03191554144106409,0.0099196391354497,0.01864390246298042,-0.007685361293513323,-0.08102241252141815,-0.20413947185029455,-0.056466179205892114,0.028070502134850402,-0.06325114199479856,-0.19094575719097817,-0.0011210739964307053,-0.04420608431383178,0.015602555687602677,-0.07801090202336221,-0.02029230039455731,-0.16197816757359815,0.05253570088161628
AANAT,,0.0024407748898145616,0.012110320650462497,,,-0.0018381414418598388,0.0177955367442339,,-0.00796103425239892,-0.04339460674627309,0.01641068036978914,0.016299220418953243,-0.029242741467911556,0.015033883231432277,0.08519969879338025,-0.04219378769220096,,,-0.0033980750835870092,
RELN,0.019746520080764034,0.1393513235349928,0.01650237940638149,-0.01565445745514046,-0.053380234318589445,0.04793811238380304,0.11233490571954295,0.03415487369747015,0.16969018963530477,0.033889544722011604,0.030188744673962667,0.019753556994777762,0.034118618317057016,,,-0.03375393943490618,0.03816277582701695,-0.08980493780249747,0.1037121805031346,0.1286335233062626
IL15,-0.023018695423414597,-0.06260980226738903,0.018454335440874294,0.021137576792102823,,0.002365723114422178,-0.038826121807345,0.02787358189514331,-0.06761766481331853,0.02354058196638988,0.009932663012595211,-0.04635173882002809,-0.037628539491395066,0.02352494994242356,0.04351614556697143,0.06947390891693553,0.0001375955486700091,-0.0007069469702081695,-0.07389260582435785,
UTS2,,,,,,,,,-0.1178374514175083,,,,,0.03579247185701378,,,,,,
BSG,-0.03451135485058307,-0.1619352166594805,0.15118150023099375,0.014087421897115756,0.014417916490494943,-0.013361965745861432,-0.04147797960155772,0.025652243234389145,0.18174991730667148,-0.17373809793413705,-0.0021224319778378217,0.314498510561498,-0.22757294609050285,0.03593157463724406,-0.04698697771833148,-0.03145863903189295,-0.06912838658633857,-0.019716064922377544,-0.11212386380122767,0.2419026364886766
ADAMTS3,-0.016985919893815846,-0.05152888540256586,0.022786965912532847,-0.000995499000309459,,0.02276853051366949,-0.028920306621057372,0.022332137510678727,-0.2543540549433709,0.030215854459851355,-0.017972031301794117,0.06971179143885803,-0.0037271980250736434,0.13765577627490352,0.20164638768107007,-0.0183303012334533,0.122973574002921,0.09287924076244736,0.01468576312567567,
CD34,0.015207201037414346,0.15975569042222867,-0.049820157938257136,-0.021221314336765298,0.017705482707943643,-0.04116415235014421,0.05925478253599957,-0.019399431896277484,-0.13031152745855135,0.01600823320632485,0.02269098480082997,0.04197919914058237,0.03010270011011344,0.08085780612085423,0.1440323873576571,-0.03029497545330568,-0.04817094629724431,0.023067553318443356,0.02381709330360915,0.1225156228537395
CCL23,,,,,,,,,0.005619508430461141,,,,,,,,,,,
PLAT,-0.01783947541859754,-0.059994415641180625,0.04849570585488944,0.04878998468205161,0.13603650821840912,-0.06500525763173957,-0.027757776564945807,-0.12482541665947348,-0.24104149557196236,-0.19291605604254716,0.024567423820006276,0.021255672168255694,-0.15100961324211465,0.22253724965330138,0.3090072045145211,0.03433269961388836,-0.06909008242794652,-0.06015747394473918,-0.018028105752577912,-0.017164584586739105
NTF3,,,,,,,,,,,0.010309170269326495,,,0.1827672654699347,0.18978833679703275,,0.14715362083420233,,,
LTA,,,,-0.00645344888380572,,0.0235543136598144,,,,-0.015279573844590168,,,-0.04487875999739672,,,,,,,
CKLF,-0.01872361362030216,-0.010700016318573025,0.0663276764978479,-0.027556442116683788,0.06987764366070719,0.014591884999972816,-0.05198085350985912,-0.14766250074583842,-0.3218889539503746,-0.02878500271769182,-0.10398777609114737,-0.22454453536815344,-0.23272767016692258,0.14101317242919012,0.22283088924166528,0.0045262803956137515,-0.0066354023269525235,0.0117797586930248,-0.10376549897667178,0.06172251814548088
CD24,-0.04873810511725914,-0.11319762158320422,0.05400995104254759,-0.06119694476129781,0.14252714231807595,-0.0648436429779908,0.10145231892073074,-0.06596762768645133,-0.048859028407339467,0.1096664297003522,-0.09342119810750486,-0.007521542985620594,0.00816647712067181,0.22520375619308575,0.16318050333363715,-0.06136231392714237,0.1946232650670116,0.14178022858034342,0.10694241159212754,0.16783423151628918
HSP90AA1,0.017711375174273784,0.10443870472818721,-0.06646402614631729,-0.03821086425758306,-0.08194320556785617,0.06133019989342401,0.21223598879190808,0.19084756712049203,0.3656069986929673,-0.001324456736614619,0.0670994460001499,0.4962671928357358,0.41027989223466405,-0.3565565248973287,-0.470249620653213,-0.08361791928531322,-0.03302539798527296,0.012643163585577565,0.2132564968502767,0.11915896546073235
BMP4,0.055997860102929696,0.12789176821322132,-0.0027167744177819977,-0.030263293524726224,-0.035387636153384784,0.015387470817076664,-0.037992731212794034,-0.013936651471783686,0.05420670651270845,0.07578605394362205,-0.021693438836555747,0.06297810904302935,-0.02704834787208883,0.09095128740012402,0.09664203817668106,0.007236644964540588,-0.02000118663656252,,0.09997633281114757,
SCGB3A1,,,-0.012118801899497334,,0.03845967490424898,,-0.05061899999005891,-0.005910737861324987,,,-0.05203681015805517,-0.10014089637986755,0.08751697713669275,0.04918044611006004,0.11195320047564625,,-0.014632417448036972,,0.08524771120251014,
IGFBP4,-0.019966422569416557,0.029271081731090668,-0.031387439252670304,-0.0031165327630950862,0.03572708628803178,-0.08645999657266949,-0.03848104349376004,-0.12042941258741534,-0.19098875206615523,-0.09001632106087945,-0.035335948951025924,-0.08336917079949575,-0.13555331620374872,0.006578403617142016,-0.12353968344929955,-0.0055588187901596435,-0.16342875838198864,-0.0765854686868693,0.06537024368565598,-0.013907328779684138
RSPO4,,0.010895270113127948,,0.008042147464905645,,-0.05968543578465719,-0.048251093625074196,,,0.026584484695728633,0.022476305117418344,,-0.05141825946679448,,,,0.07910533146492192,,-0.079577541856565,
LEFTY2,0.04245803112373631,-0.0137957331081111,-0.04008550282065253,0.04006887442858019,0.020057398119268568,0.047298465997841474,-0.03731587681412612,-0.041634693247067665,-0.14068652602866685,-0.015644668958642968,-0.057058990416309685,-0.03463180530935099,-0.057861170113661126,0.057372841206300866,-0.0014917279467077944,0.009186873470435076,0.04453155510085342,-0.043235624895762687,0.05480160541239578,
PF4,,,-0.003949288088482673,-0.025968921107763072,,-0.030299669786878942,,,,,,,,,-0.04118836773285824,,,,-0.023014695250632943,
ANGPTL2,0.013074494320906445,0.006755324943165955,-0.06401803274795857,0.011152670827517582,0.06478353273182938,-0.009767264504033977,-0.06097752175132109,-0.17590327303160072,-0.25319160893357995,-0.00015619295459146247,-0.026580427433397714,-0.1971667508679764,-0.3090236486105229,0.24264418881541455,0.30316142889257064,-0.060961855178330034,0.001180342143572746,0.05562694364919401,0.019550214979968266,0.07111310192539592
LRIG2,0.08244113636329424,-0.0910514839558001,0.00625159401346086,0.011061596832432012,-0.00341770364363988,0.09343518028045927,0.009038626341436058,-0.0425401694642265,-0.10465842594988804,-0.06939013938907193,-0.06278288558988061,0.04302105763162609,-0.08959247663312886,0.13692654113497207,0.12648816859398687,0.004456724358084083,0.046289713893159466,0.0542193412223031,0.052963744012391935,0.07634643902790898
ICOSLG,-0.02169997485822,-0.02804391710306471,0.028676657468977632,-0.0311648999699843,0.03368303347433486,-0.00665435215283967,0.03141564846968613,0.021037415176446465,-0.18138462320705306,-0.0026375838069923273,0.00033464382105578047,-0.13324587850621367,-0.13756594045223536,0.09226863909054249,0.22581782468455008,0.04154842232589478,0.015966588056547954,-0.0052274562805185824,0.01616680952773983,0.14397073387250325
WIF1,,0.4553809642032905,0.07585353499106441,,0.0034794823230111433,,0.1977494542432454,0.20108075622797822,0.3458052986904946,0.09520079827316458,0.05996050086692105,0.19270507334798784,0.37577557042642984,,,,-0.032214067973144044,-0.08393207654528559,-0.015030146854235647,0.14584212334700616
NPPC,-0.026041444008131905,0.0625069726830422,0.08483244345500517,,-0.03982750651256086,0.01895660507177727,0.10891689792799883,0.12539432138082368,0.014094713891298946,0.10686305326503653,-0.0031450496398091493,0.15192185018717624,-0.24568253286330724,0.042895723962514364,0.07073579396536517,-0.040029599183488404,-0.007958738991185241,-0.012106354340870375,0.1386532567383896,0.06325964127074042
LYZ,0.011954964403024898,-0.040813774489576925,-0.017893347616230786,-0.012912961293233518,-0.035693920469255076,-0.07593158676579408,-0.13108189156078753,-0.04640785153472709,-0.20731707464973909,0.0218359545499362,-0.05462008498751084,-0.31780068110091275,-0.07358688459646626,0.08799911652564639,0.08994878764675857,0.029021394625763162,0.031144824073130958,0.06191931683517918,0.01750268957712163,0.007827786674926021
EREG,,,,,0.016256312457035522,,-0.07033634549928981,,,,,-0.03980776978827897,,-0.04206243904187783,-0.12097570569624311,,-0.08490108547419858,,0.08685086723551134,
SPTAN1,0.04557530471389197,0.24512570175482162,0.12404146847100526,0.026708150499005958,0.0878354745633406,0.068611231670059,0.08823209109391654,0.1535094575045457,0.21511983452948283,0.09836100325877394,0.016153988984189013,0.4111145310186061,0.29816455576973183,0.13326833012514594,0.21924474597219595,-0.003956088068776288,0.1825155607625779,0.048553361932322445,0.3443817843680044,0.13424315742436396
PTH2,,,,,,,,,,,,,,,,,0.015960793387861237,,,
LIPC,0.004284186871072199,0.02428037847685845,-0.015049268168084908,0.032989002986986725,,-0.014681863193029599,0.028603623035087313,0.013209203747270004,-0.0169487388970709,0.0007526316128559009,,0.015102895209575265,-0.04917001577153327,,,0.03901302778952131,,,0.000963688030170573,
COL8A1,0.037121482235745164,-0.19401774124609011,-0.07000310989694,0.02655610962736899,0.04726674753612157,-0.01458765792302616,-0.07599023606254994,-0.12793758056841809,-0.1124464784749032,-0.04542438186786676,-0.014852443298536765,-0.20402446178654307,-0.21682912653357217,0.1732917939885729,0.10770540387122873,-0.06482858062940093,-0.030663307139946062,0.03499786366124381,-0.11170498826766938,
GSTM2,-0.054130605987362114,0.023928816344921118,0.04321955505993307,-0.032143870929967434,0.006873212495312493,0.028617724480154694,-0.011329796605884122,-0.0005821268710401497,-0.10988995481865131,0.006476713378985508,-0.030857895050306255,-0.014727356865040394,-0.09626155951530908,0.06297036019780214,0.12133866177486495,-0.001398121586442438,0.08349015847111997,0.06133081299289397,-0.08161481269715942,
SPX,-0.013736433245331333,0.1287249206317309,0.07099938889310015,0.00225007599601735,,0.02490461187931861,0.16884828890081796,0.029213469392356275,0.16868876631277052,0.15301807028687953,-0.013994413724867615,0.07469245519870119,0.3072127747566773,0.14320757818029664,-0.01797145938857308,0.06521981087945584,0.08309543762592989,-0.0710074430353973,0.1206481110298481,-0.02648443954978891
MFGE8,-0.0009665770949015446,-0.18778070319556803,-0.05196497776894133,0.0019526344303383593,-0.003998723227032588,-0.037957712988299176,0.0683340218840915,-0.05665056394318184,-0.12004766744727374,-0.09233450839782358,-0.07763438557599144,0.1527207775294151,-0.1313631838718368,-0.045680048201881304,0.06042062507907819,-0.030543493961695686,-0.05397885034827424,0.0019211062936434465,-0.0754586581639431,-0.028904955374183767
TGFA,0.027900771841546837,-0.29437426931860816,0.1048925122193273,0.008845599048871469,0.010571257259956548,0.031249400069858373,-0.07695934648263533,-0.08510403645336921,-0.19679716714577863,-0.1257051755511805,0.014336790270346352,-0.1321468013301,-0.12370786441303422,0.053768085756222106,0.1525670615930312,-0.011997372971688326,0.06392239861684557,0.13387991193215198,-0.031237286667804003,-0.07704264657438711
SLIT2,-0.011479940918170195,0.4398400847746247,-0.0032641786253132174,0.0391204213231929,0.06387009435224149,0.03280630544568058,0.07910508510895639,0.055419847694657014,0.20197567189865068,0.03004684841353479,0.028746209240256466,0.3041681691961132,0.34777805874946277,0.14363771593430308,0.18202031792925358,0.022815204259764976,0.06669844523842132,0.08317351047241317,-0.03829256288425122,0.2072996245512211
PLTP,0.027660221862267496,-0.13165826226701022,0.022229997833487204,-0.02297313590804597,0.03935253802283414,-0.019203583855763682,-0.16979613868120186,-0.10419771907745276,-0.32679704098313644,0.10220678600529587,-0.1117647197041351,-0.3865929649613754,-0.0424106804491298,-0.041748227777282036,-0.07019414206167934,-0.03331958024799183,-0.1727039171084408,0.019787533103936192,-0.022402000719014704,0.0049294894255893975
APOD,-0.049148092197068796,0.10765330395084644,0.13549853289206792,0.011421544197187126,0.11753448878494756,0.04056239725030157,0.06871486543480418,-0.06100028134977687,-0.32225054294365696,0.13620629383629915,-0.02748408249589509,-0.2783369330930715,0.19852220522020667,0.31391161780556404,0.42019405222270995,-0.028582347145028875,-0.08504633919150004,-0.10791075166729505,0.12010901563990073,-0.12534958783240788
B2M,0.06105375345936588,0.08893350156313463,-0.06216993554744772,0.056082293508442946,0.0751228130745442,0.044165838088015184,-0.18402416051437298,-0.20487719269604057,-0.38779982742771846,0.03315053678190862,-0.15911533576112227,-0.4820469151334515,-0.3602886572234284,0.021110843235519722,0.13871999562561074,-0.07548716443516816,-0.16543082602232684,-0.0030322728005541793,0.08154944594922887,-0.24183519869047093
OMG,-0.03794377213073802,0.2918074892330657,0.2080297419410682,0.053023630550808803,0.09279362903224808,0.03221914679281077,0.13708126775901402,0.03665971321215433,-0.057108007663923654,0.1474311199034232,0.08066727828004043,-0.0543908980246743,0.2658769835762243,0.2750217932115822,0.37291613384251054,-0.020642253122769173,0.14700846775849377,0.005275932204095395,0.3658211786453758,-0.008942960609703949
CXCL3,-0.022414807016711957,-0.11749233351454562,-0.06743305805329149,-0.027695199900126276,-0.07029179345687796,-0.007610643792096346,-0.03912607629509925,,-0.008869806353264632,-0.10443734884988216,-0.007939040862411777,-0.0208204964020695,-0.036979716586941186,-0.15967904534272334,-0.1715100080060449,0.0556403433729633,-0.058375726327916676,-0.05602942577188714,-0.13249958297972192,
CXCL10,0.006124258075451279,-0.009855313696322292,0.011232494972368482,0.02050685738899244,,0.04239078321369788,0.025376693283248042,-0.02467565159092206,-0.24930084299402022,-0.018340828889557643,-0.07043971395183377,-0.09691181808134815,-0.05243956116630757,0.028926835658521662,0.00035473648200136403,0.0007184976509087545,0.018494267062954126,,0.059217445266125074,
RSPO3,,,-0.020741950322962013,,0.07554261289811917,0.10360445773410522,0.22224860517334524,0.16426671979784863,0.19396833972767769,0.03428216524769834,-0.0032558970862805424,0.14723066752783226,0.1170734476756896,0.14204444502922625,0.15425664335866357,,0.09217704497928503,0.09960743770012563,0.21950841940979768,0.19372701893589364
CORT,-0.01099885000640218,0.10585630667376683,0.0453643321675496,0.012678060030705521,0.17574034167453212,0.08056516962855549,0.16073427157107098,0.08138956501662147,0.16637134352618801,0.08095561546628195,0.052658899572388396,0.004306201174867681,0.12132195828413167,0.03807313058780384,0.1385263884191203,,0.07841487609541002,0.023198763805240642,,0.04040223394211883
NCAN,0.009556865934786562,0.030877878961887283,0.1393634741322239,0.007727865779115161,0.1463504802320772,-0.043646533776703744,0.2715760313260672,-0.07605064816578787,-0.1316703548203643,-0.03771099922738039,0.027287262411206423,0.31134137813038054,-0.27385243866045506,0.2985070018034257,0.40106615984380234,-0.0013137711620066347,0.16259730229599437,0.036647035401701444,0.2948521266254551,-0.08142240863728971
PRG4,,-0.02709836265541758,-0.0453129409980145,,0.07995587164746056,-0.034728204808096165,0.020920747614711143,,-0.03768708282898909,-0.05264421646742938,,,-0.015113587671975676,0.05361899111451377,0.07218397793753277,,-0.0456525498709391,,-0.03544600174764184,
