,UKF248,UKF266,UKF275,UKF304,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1
LAMC3,0.01834012081104736,0.03792850807669488,-0.046888809783049525,-0.012443642179070976,0.016400196656639728,-0.06948261741173206,-0.030009553051190754,-0.043849063629946054
CCL7,0.00784145209635026,,,,,0.057847593724624294,,
NGF,0.029230610316154162,0.07141286970957675,,0.04069351917354696,0.02818995804402173,-0.0066187806250317715,-0.040288585249343416,-0.021179720579487145
TNFSF15,,-0.021041008661653485,,,0.11917021438898649,-0.01252187425938228,,-0.027690822746846235
HMGB1,-0.06354501879841765,-0.0057432793885331965,-0.05101475520176356,-0.014163087144988868,0.06235552080965956,-0.06565711611409077,0.029636888760735346,-0.022933435464979897
ITGB3BP,0.009186241537531111,-0.0584296830410789,-0.004293122084610151,0.040696894387702715,0.01871095119753124,0.09506209777071037,0.039821778660444944,-0.0006183219271459862
AANAT,-0.021585335542654936,,-0.014262697303464704,0.048562665253686695,,-0.005584111153384506,-0.0013751237516290327,
RELN,-0.04660008427769508,0.04878809695811577,0.004674105610009916,0.03128969868585142,,,,0.08648667824778283
IL15,-0.015615450275004014,-0.014971928536277455,0.05663064911539083,-0.01856420833269645,-0.04356852603925978,0.022107959182843945,0.017915990618912855,-0.031608778801602365
UTS2,,,,,,0.010511337154060217,,
BSG,-0.05895459942765213,0.003327590637709088,0.010506881543210334,0.11533322513578954,-0.013938742975746946,0.30292758385952473,0.07464370923486931,0.026092156295474605
ADAMTS3,0.03603683814264575,-0.007853434193600463,-0.033170225620304014,0.053105807466123804,-0.03356124955834184,-0.006574697486065032,0.02373141658150267,-0.014414777237657493
CD34,0.005541132068922135,0.04471797379437166,0.001073212920561835,-0.06252622318053289,0.0415206098332577,-0.006894166456603169,-0.026042173805545483,0.005238023852966726
PLAT,-0.04728164283561186,-0.02250081038828735,-0.02363744707880959,0.01874455374758893,0.0435589746575601,0.08259282547465382,0.006850646755969839,0.09106344802563288
NTF3,,,,,0.010982388070472655,-0.00921074944918394,-0.04800827605909712,0.011426627075183214
LTA,,,-0.013736463908757535,,,,,
CKLF,-0.026819817835429114,0.049135666444020655,0.03389348186317264,-0.06286702679464795,0.03288837371659063,0.023554539677687083,0.09555374219492542,-0.013968611862643933
APELA,,,,,0.0009903760675812308,,,
CD24,0.03358464454385559,-0.011598265415796385,0.00442050804047279,-0.03180375810434613,0.05089635445256038,-0.013946308969312794,-0.0499013503571006,0.024560099709942815
HSP90AA1,0.04521748733173396,0.014021725217528648,0.007638201524548894,0.13103775481240038,0.04933486147696406,0.08930362835678124,0.05115666905568756,0.007803799483834217
BMP4,-0.015010008089683108,-0.04307796209744282,-0.006486748801852538,-0.02676347570111701,0.015413158645609121,-0.07954938470064575,-0.024486588562283727,-0.07795193984519994
SCGB3A1,0.031701539619529776,-0.01911193157478149,,0.06450491213378302,0.004883067872673849,-0.009241438017789724,-0.012192979400640016,0.031126446653957675
IGFBP4,-0.0018990898873759306,-0.06369577842379852,-0.01679940941016673,-0.06949680318732931,0.05090313732791795,-0.10474655524339364,-0.09007971786954658,-0.00047999275994446624
RSPO4,,,0.05148221371307974,,,,,0.029946915551899253
LEFTY2,-0.02769622623667089,-0.04291604725795876,0.0472732091160848,0.09918896295360326,-0.024716577546029458,-0.012269496725400609,0.04187608268640488,-0.037178116499119854
PF4,-0.015433264259438105,,,,,,-0.020306897305222085,
ANGPTL2,-0.006801925154731322,-0.059949226605866886,-0.04495158494966591,-0.013638415066221392,0.023962296123367907,-0.07949285262287459,-0.0471557123358249,-0.021242982226267717
LRIG2,-0.008516467044742983,-0.032937573869913736,0.013827558977150153,0.07618465633446117,0.07588435401201558,0.027151917150412073,0.02026788572409874,-0.014455391179980561
ICOSLG,-0.012590464610623235,-0.013998432022613558,0.0687519126989487,0.0014556952003045636,0.013576761547798554,0.0573807110207829,0.024547569112088642,0.04247467695261014
WIF1,0.038234982427125266,0.06428285160447171,-0.012328566084821505,0.092399510293009,,,,0.019525517583674924
NPPC,-0.038291503145444356,-0.01591517406133448,0.05612933321947457,0.04562302456754483,,0.13647835291775529,0.0651350038060039,0.04426958818693113
LYZ,-0.011880979925963906,-0.0010156598486075114,0.014404704529839078,-0.1265057023246553,-0.012902292315744726,0.010720778939815101,-0.034491469006634,-0.057532757317470935
EREG,,,,-0.018359977273094172,0.05170640876199827,0.07425126050087298,-0.04152141287722214,0.010424177618328374
SPTAN1,-0.03879312758661343,-0.0552958625451931,0.007699201760061294,0.12071511461000824,0.011321038709935049,0.07914530767854855,-0.0647834185473158,0.028105763279746006
PTH2,,,,,,,,0.056820071909768774
LIPC,0.054974811597380685,-0.02321762215699355,0.008471086061001583,-0.032882384664151956,0.04938136307755819,,,
COL8A1,0.014016663264022176,-0.04719014857748885,0.04365170362543211,-0.07568738871535305,-0.0728640273085593,-0.05235471649534965,-0.03494421272687924,-0.014597065499460223
GSTM2,-0.001388395706460183,-0.012660781586696373,-0.03798444311016047,-0.02920177004937976,0.022125613301091803,0.00696514203401894,-0.05582694239584939,-0.023865998242078797
SPX,0.016684362615631085,0.058277354764752966,0.00790581452730547,0.07094500038697532,,0.00977421015027899,-0.022317461860866823,-0.07779073251802852
MFGE8,0.0014952818936840142,-0.06523178106751738,0.023022903738662972,-0.020604842446524815,0.0057672771025799145,-0.031058718182953103,-0.0364683656574044,0.006420063406845381
TGFA,0.017467120231219206,-0.02199766507806877,-0.045577190716201525,-0.0625850552885138,-0.03895122627656868,0.08416095181971586,0.04312269822233348,0.015682768337505017
SLIT2,-0.001072497438527851,0.05771306207258423,0.0913563755050099,0.11954855831289946,0.010362522486190923,0.10516844619011682,0.012887855489897163,0.06099147544494387
PLTP,-0.025336516867859926,0.03332928013913342,-0.03726377635314299,-0.11190293853422854,0.003519811233518172,-0.04464300439095196,-0.01065514104240951,-0.03598993379602456
APOD,-0.05980399340699937,0.002021639568148258,-0.0034789864319548077,-0.08160765095728054,0.01122230327307778,-0.05413139478220716,-0.06905258334724788,-0.029808701823119094
B2M,-0.034476031213502366,-0.0027679580283111647,0.006231687267356729,-0.139425899595029,0.01949466637281151,0.05341971769217435,0.08215571671334666,-0.05353112141853219
OMG,-0.056679540442419796,-0.012779098373333672,0.01767935587313794,-0.0032761308647625315,0.002317652817534207,-0.17820003328903794,-0.05301210622532501,-0.05551628074273003
CXCL3,0.028579355471201152,,-0.032259637638358214,-0.025846162486562966,0.054639897225452434,0.21952097347019278,0.061238958848905165,0.0480556857928784
CXCL10,-0.023055753561694464,-0.02046493016952617,-0.005623463686496872,0.07297921482504484,-0.009578703627849417,0.0800223047470951,-0.04047872148119682,0.014870531407333902
RSPO3,-0.020209515804204808,0.015658668942955783,0.07229988763612127,-0.03943174828776858,,-0.029637162120950702,-0.011814285752411557,-0.02973077505204167
CORT,0.03558187863351759,-0.03444584990191525,0.08261751150667393,0.02066683808118846,,-0.0717114991500701,-0.031327449020214025,-0.0462117283773827
NCAN,-0.023636680696684183,-0.07582195662804783,0.010246156205852452,0.07316414002391712,,-0.11091808086630016,-0.07677846411816105,-0.04950716373083746
PRG4,-0.006789216849918452,,-0.0204171331147876,,,-0.006920602996642218,-0.03125906642177625,0.054505991309053085
ZG16B,-0.020630931296597953,,-0.01091486755085125,,-0.03260565470894444,,,
TGM2,0.040498695778406334,0.09855941210806002,-0.015927194439352536,-0.0052607249068018155,0.048512646291732194,0.043990685335557805,0.05155926437111511,0.013883919664269502
VEGFC,0.04313295599083979,-0.0053946572689151555,0.09039585334378974,-0.02074669437684886,-0.017579876953013152,0.051862320042660455,0.03689373083845005,0.017652901361964252
WNT6,-0.01002865277103402,-0.015356585499696674,0.02355576049146395,,0.048090632939838625,0.06293004731242756,0.0615876636761419,0.03391038479980028
NRG4,-0.013702919776986363,-0.018799299494026825,-0.020969227839597978,0.09124784892722322,,,,0.15090776817082643
PMCH,0.1333247157514501,,-0.015976343009491033,,,-0.04095769674907045,-0.04728525196917574,-0.004273274509282814
COL9A1,-0.041386716788034635,-0.053171609333527076,-0.01981902764975807,0.04043917284115237,,-0.06129753575613675,-0.020690220131966464,-0.031372624067113865
GDF11,-0.008618842927270668,-0.03040398695774575,-0.0021658743435637256,-0.007766803111914313,0.03417738590913346,-0.06964916490478583,0.02088089637732038,0.003472329204702205
IL24,,,,,-0.020561014238629164,0.010642971152612134,0.03687783579728293,
SORBS1,0.041144016685025604,0.06060777889319495,0.01637013266998573,-0.007163019975773461,0.018472356158167218,-0.02097498966737219,0.031144445636153224,0.03596766864624845
DLL1,-0.02371841868388835,-0.06648025290884639,-0.010423079059640458,-0.008263510208916282,0.022407119316232134,-0.11763617255472184,-0.06102435955727437,-0.050490041804146395
TLN1,-0.041244179341703914,-0.017326491870827604,-0.06455099464941608,-0.08286959912384669,0.0035836571625905353,0.12360294522063325,0.06980307553251616,0.015930061827366938
COL2A1,-0.06532850917253477,-0.01663694921970896,,,,0.047099650925950025,0.070912195468618,0.011195804611626102
SHH,,-0.018159297114043592,0.018942741336979717,,,0.07468515722461386,0.07110291734964157,0.013451161480496923
PON2,-0.020623509469817437,0.0008626880926238517,-0.00631738742824955,0.03150361767872683,0.10313789510104956,0.023456386845953196,0.01695779678800653,-0.1022444642332749
ICAM5,-0.030746461207668788,-0.0017664342650044792,0.01701882692038531,0.06354498080451253,-0.01946352628246144,0.06714561179092322,-0.012735405347049578,0.03236569399309433
HPX,0.001144578694718439,-0.015356586535606745,0.004080578467839466,,-0.03864698974466522,0.10249230614438722,0.0921077022781598,-0.028459296777493752
SFRP2,0.04980382859381294,0.008930013342541496,-0.017851961836265313,-0.06693127424500493,0.017361464942807183,0.0650363967944447,0.04612821628264832,-0.018496047974916326
CFC1,,0.0027775155430806164,-0.013736464738923006,0.09573464177769761,,,,
CD70,-0.03613755474051453,,-0.014362626911476708,,0.0326885870813018,0.13842693850394913,0.025420292719126252,0.08761654926189859
HP,-0.010400219839485778,,-0.003911409628132593,-0.005714475996057775,,0.07723576438812405,0.045951139189418636,-0.06839514469958675
CXCL2,-0.02408424226906492,-0.007059747808134823,0.032028427980692276,-0.04887046807466278,0.07006244593728266,0.220582055749766,0.07868157311918328,0.07521403119296888
NPPB,0.034962702046402866,,-0.012028207169398841,,,0.17106456662104394,0.05794073058874495,-0.026020077057712376
CCK,-0.00839405342083043,0.05710840760391484,0.03888527437966049,0.1697619356998764,,-0.03299897643690101,-0.07423730308521569,-0.03214395351299979
SEMA6A,0.008333432446404254,-0.058318271834967385,0.05502647511503717,-0.03775657763657563,0.02312013124753178,-0.05394118169457644,-0.015422708942628973,-0.023070027349802496
IRAK4,0.04526749508435798,-0.02058069068425669,-0.03490566478260462,-0.03926689046814557,0.08412264837499578,0.012188494037518644,0.07955500411124501,0.0033181695767387043
GSTP1,-0.06885201431472021,-0.0196778543595645,-0.027088180885503486,-0.11317825713250136,-0.0149906284573679,0.09400426592242833,0.061021396655811376,-0.01602885596715389
VCAM1,-0.024654417036219546,-0.015984405684354396,0.017916489548040006,-0.03444895006013343,-0.027161054552345562,0.11372950700852377,0.022268042654176146,0.0263228797241165
NXPH3,0.0019719623477764963,-0.05471925540245499,-0.04075608585302902,-0.019095001163217915,0.027720082715161527,0.0006157128332910024,-0.048464203691458735,0.027832996425966768
MTMR4,0.01607316758557905,-0.03141817010394866,-0.019265220000616524,0.02409114010117188,0.02082068417654917,0.07272506158375344,0.03424709620692115,0.06887558783053475
LAMC2,-0.015065064106390287,-0.021041006593670846,-0.015142170909140459,,-0.0030357052437259982,-0.061691115710084926,-0.06001704066833806,-0.0025703457934633978
IL10,0.023711490611660137,,-0.01698639159233135,-0.059241298900174766,0.0733251776311689,0.08595237773325895,-0.005279197417475261,0.013736099054283524
SEMA4D,0.002080034566730423,-0.042365048074059275,-0.014765114141274835,-0.042606627550167996,0.0012210053363356085,-0.06488718975281196,-0.0034464966576190337,-0.02392206054850702
TRH,-0.03896625122915862,-0.028784501772430388,-0.024503593265489555,-0.011245386523525752,,-0.05106955394305752,0.006589207489710015,-0.028296466446307504
SEMA6D,-0.023328531455951217,-0.04125458158201896,0.025340203220358487,-0.006756161262225152,0.04241848543957524,0.051255623969481495,0.10091036667646905,0.047808725798540605
CEL,,,,,,0.0694486249095381,-0.05208915674391627,-0.03516391299826331
PDCD1LG2,0.051485246651053286,-0.014776060928777372,-0.00728274842664314,-0.04204639642233908,0.039283255704832605,-0.021482417570270744,0.05989889400725076,0.12907232989438266
SPINT1,-0.0010119481110801398,0.06052710239719264,-0.015329729738161444,-0.028522849534500756,-0.023868910179533336,0.051787862962666964,0.03011224229959939,0.02238103419655759
CTHRC1,-0.024219460226884572,-0.08432066315327244,0.012256669163269398,0.04267170574033425,0.05216372324451166,-0.030229458152487565,-0.05464292927739299,0.008834337351968823
PODXL,-0.007891871446079732,-0.05253093498511526,0.005884250489988016,0.01715618517568286,0.0167368555775547,0.04466084742122003,0.03795595421002428,0.025511885316213363
JAM3,0.04826762269228459,-0.05652817881462514,-0.0435290725182684,-0.06911524395212666,0.04953135435124854,0.15668371548973406,0.07908946693490994,-0.0076326474817943095
TGFB2,0.0651754707296269,0.02327222267807859,0.04915143289610972,0.025455829388317246,0.0829704323155362,-0.05686076896711706,0.0024436189816570914,-0.036936103398447356
COL18A1,0.004652612175704735,-0.02388176992937675,-0.0319074048263276,-0.06612379632945903,0.0766265152417655,0.02896018710032604,-0.008405379189740556,-0.011414198599508246
NODAL,-0.03095448796904233,-0.04134977954830803,,,,-0.05603020741664656,-0.04932675068319653,-0.032683907457684166
INHBB,0.0018022341516253674,-0.022849281814331063,3.4479547004786715e-05,-0.05230427513703255,0.09319453694303273,0.1360117077236965,0.09246180661690241,-0.01786960717315852
LCN1,-0.015065067496091048,,,,,-0.03302541453277354,-0.051276560851566746,
ARF4,-0.01658931155314725,-0.01163772194626157,-0.036702040020530353,0.017164168176925797,0.06073145362141346,-0.05877280950144407,0.025955939953715174,0.018997985242222164
CXCL14,0.08852966653551822,-9.171197639998031e-05,0.015745965998845396,0.041834561392386664,0.020521581200800165,-0.02921356972408402,-0.0009416957475337521,-0.10251521105925913
LIF,0.07609250387801178,-0.01864118991348865,0.00264247982893945,-0.025659338293346094,-0.019026251345004228,0.17640802244311188,0.03786784268834525,0.019612124275811972
IL17B,,,,,0.041073367533257965,0.04159898825035232,-0.027701211325800595,-0.003291345297095906
MMP1,-0.020769683264159483,,,,-0.05371648805986604,-0.03382877294436704,0.0388760638832514,0.020788794290480035
MATN1,0.014898991382056906,0.06527010011824876,0.07732534325972103,,0.0892502429909886,0.008466931196045847,0.05283929431900147,0.02247048259892882
ADAM28,-0.019646699200242142,0.03700253365193404,-0.022295079809035067,-0.06933874410996328,-0.008381427263696527,0.08977094482608967,0.025491045537581858,-0.04230934411615949
TCN2,-0.043669617573082714,-0.07005527527667393,0.013906333797260953,-0.07113226020863268,-0.012514637500020962,-0.0867451812876411,-0.021703139755263275,-0.004800026783402652
THPO,0.0811691452757368,0.047778753028823895,0.044156586475998266,0.05846442608401315,,,,0.027415389608628073
CUBN,0.017693639238437173,0.04447555207115977,-0.011845824834655483,-0.019586642859896176,0.024970145452899186,0.007400997622914883,-0.025431684364062658,0.008292644997451755
TIMP3,0.06048861222297344,0.012680844645822649,0.0247193850631,-0.046380430439907645,-0.10811914098376314,-0.06676658781389329,-0.021397161320955822,-0.09427402274544243
PIGF,-0.04669095578067389,-0.02160767074010728,0.01573775585891221,0.015115177715398147,0.04754497812494171,-0.022960302230845015,-0.03112489164437772,-0.01171912788531929
CRH,-0.017650520196121827,-0.01516540602076688,-0.01917301712439625,0.02601159647421775,,0.027152494504321573,0.025720545448135415,-0.01588709097209732
BDNF,0.0372716665385124,0.010621687174199848,0.010998918423200048,-0.025282127781704827,0.017111506445470645,0.04990639053596702,0.06377924377953903,-0.00904378323905297
CCL5,-0.06418386177916591,-0.022152925717931597,-0.0005111985940379699,-0.053422365858333,0.015085698333716504,0.023588837854716375,0.0086973292325888,-0.032905349591939935
GAD1,-0.011606200730872897,0.020892979788244063,0.04257106913064058,0.08651284019495156,-0.004918434277561161,0.08162296491463551,-0.002797291544795607,0.05021736334473647
COL14A1,-0.025047733848611718,-0.02347718337504483,-0.004287484866738883,-0.04492644319683141,-0.013762534639625939,0.13320131349872744,-0.038061718530509304,-0.014516251153060567
HLA-A,-0.034956770416149856,0.002464375268107873,0.025408775441947862,-0.14582975643881824,-0.0882635204173621,0.21908185642925568,0.08542398608956385,0.03901767271172514
CD5L,0.04151392549245395,,,0.03254973040245539,,,,
FGF18,-0.01597052870378299,-0.021041003528626267,-0.013050569794720393,,-0.021349143522421395,0.08763287688256427,-0.01605755796451013,0.06250812891980087
ADM,0.058571789716056366,-0.06024469292184026,-0.0057569353806684745,0.02192801851382774,-0.06265763321589629,0.27219801493159035,0.09714928407635186,0.043786949196641986
CCL15,-0.017729228696194244,,,,,,,
GNAI2,-0.02547655581473309,-0.015105084469086389,0.024103876335753605,-0.14228784354425833,-0.04086472465063075,-0.07533769048273581,-0.024481544184179346,-0.01893527142455048
COL11A1,0.014291321866002614,-0.06816590034080768,0.019201004860682568,0.1357138291477652,0.04943535146383924,0.10385225436029602,0.10268998946053504,-0.013044096362538163
NUCB2,0.07671245010344921,-0.005169318147063541,0.03304016290119763,0.015274539921315305,0.06948055010017455,-0.004676244242960425,0.05856999051060929,0.014337388625769693
CXCL1,0.039059509914804065,,0.045742214434310195,-0.036266342009057526,0.08592152632595954,0.18911414002826327,0.03318571494703834,0.03976250200446341
VCAN,-0.03701622580628703,-0.05217961428401929,0.03955143885764088,0.03832453921670788,0.017764217885108707,-0.2175148083405743,-0.12660924536838528,0.020378651804112254
MMP7,-0.0063567254386480134,-0.01864118468099903,-0.0120282071036812,-0.015643228953450574,-0.042322871282423104,0.16087700929926962,0.022906705062241826,0.014012159887244732
PTPN6,0.04287916145122709,-0.0528672405133143,-0.0005732111199788411,-0.03476938064466841,0.04891256149845503,0.0745281743662397,-0.009154909297374149,0.034896715269350426
PTGS2,0.08004697104581968,-0.045713163592906884,-0.016650068667004022,-0.01977416484036893,0.008359487347041793,0.22846749664910884,0.07403556666954274,0.022548443304065757
XCL1,-0.019341810922743174,,-0.005046930392163299,-0.0205194653956917,0.001906613053810812,,,
CD58,0.03359462241858468,-0.06768162724568745,0.01402352614454914,-0.010100393729648363,0.024718456299466705,0.019286803155767866,0.032756346277217865,-0.0178117391455265
TNFSF14,0.03489748411203189,,0.02939365608953819,-0.0445575573900085,,0.08423812586195531,-0.004835026105637406,-0.0425162899332628
CNTN4,0.062116366583496056,-0.0017604129757498625,0.034387325213936844,0.19378992622943655,,-0.006019802094051564,-0.08463841196499394,0.026757778390083194
INSL3,-0.01732669288100152,,-0.01386978786540216,,,0.0832917727933135,-0.04522517756969353,0.0600277614762537
MFNG,0.048864795367653244,-0.03008660319251309,-0.0009669138092389114,-5.9439894750077745e-05,-0.02476241387890462,-0.027576502260542837,0.07009068072023666,0.005724607610034605
ICAM1,0.04012526791311755,-0.03593525601236138,-0.006376721449723307,-0.026981536788463458,0.020269204722795708,0.19866845432532013,0.02010416978347014,0.06939006974634189
PROS1,0.03280363554206079,0.02647087594684595,0.03113338873830729,-0.03428406170402207,0.034946506238008664,0.09517692813413013,0.041911116483837794,-0.042144721369568504
CLCF1,0.07936981047551744,-0.01732884267741511,0.028086637288271054,-0.035981646553491356,0.04204225763406927,0.06949751183590218,0.046370650346693215,0.04024263611621384
PSAP,0.0399324916893678,0.04904177372706213,-0.00761838968335856,-0.029656570420550123,0.041565273269853105,0.316893646651944,0.0981280576872141,0.044263322569123485
EFEMP1,0.050843826578873395,0.0007634568515384806,-0.009056885473699487,-0.10878485314548239,0.008752985508205975,0.06460892803308516,0.0992477943214866,-0.0009970191451884759
C1QTNF1,0.021931554676224853,-0.017226260661784256,0.0003710941554468736,-0.05521155491284251,0.019411393277832905,0.2936001995194783,0.10504761979021346,0.08096439647314371
ALB,-0.026787519332774446,-0.017831399486134235,-0.015142170521540247,-0.055950985070551386,0.09892564433008127,-0.00764828036986962,0.008032711507735504,-0.023972567034894275
CCL13,,,,,0.04607952321539794,0.017380376712814914,,-0.04769084927152403
EFNA3,-0.007120788068452509,0.09898771134209888,-0.007878795768750816,0.055356631329278386,-0.01995141721074916,0.17243040948705032,0.05350920118534078,0.015066537612718492
DRAXIN,0.018930245460255037,-0.009924500966674337,-0.019543718563268444,0.029333410675688593,0.08515450904306297,0.1913719757522032,0.04681143954423338,0.04950254262738627
RAET1L,-0.013497662029183212,,,,,,-0.03255198708481676,0.013188499116479065
NPTX2,-0.030028806054486417,0.06986728952599602,0.01520736144809478,-0.02155458209253204,0.01992380491323894,-0.006416490505844479,0.02906551854922307,0.07449765453820698
FGF11,0.04085705731710831,-0.054740455186439455,-0.006564703351435066,-0.04178992318217053,-0.000614536375173785,0.1342680709518884,0.11119363860355479,0.04258159623496151
CD59,-0.01642396968042387,0.07181780939265917,-0.00907831039621406,-0.023074782977974634,-0.03816521331277703,0.013440307342364387,0.0361466273496977,-0.05425089762670488
COL9A2,-0.050334042698212594,-0.050553861526811635,-0.0062679649443381745,-0.04043328667639743,0.06299109130695033,-0.08736075681970164,0.0044925071465795234,-0.03243181063709081
DLL3,-0.060302768555546366,-0.04747584840906541,0.012741465609010414,0.13915721778388615,-0.00953786091622636,-0.16406872431310604,-0.03439677374244212,-0.06785409304648196
FGF5,,,,-0.015044913599847266,-0.015147926246019537,,,
LIN7C,0.08673208550353942,-0.00635680277927238,0.00375702394803031,0.03674816787478241,0.028502425499229364,-0.01814243055148385,0.014905729706345098,-0.01704981716499925
GDF7,-0.03183083095326245,-0.02547095908307505,0.023375885411471523,0.13141926301111373,,,0.03996906762697751,0.022434919461826415
PSPN,-0.02580917615766445,-0.03219469470258695,0.02073929075600987,-0.01730719317999022,-0.021576818585014517,-0.0465552529367996,-0.007843088507231297,0.02300747240686468
ANGPT1,0.028200737570865518,-0.030692636864820707,0.02055884303630301,-0.04900978218563545,-0.019185295165786972,0.10408003983551428,0.08577177364543354,-0.022906274629338568
PNOC,-0.04390627696985329,0.044843823472460353,0.08933772444159585,0.038066967978404295,-0.019463532681313428,,0.08830948534972863,-0.04097615489004705
L1CAM,0.011917114747984113,-0.054358346785003224,0.04114516241373777,0.06681462641589866,0.0034948735683363917,0.2662049819160165,0.13936389363327217,0.12383634413516645
APOA1,-0.029445146914011046,-0.04118271955252709,-0.01806087655935927,-0.00975785742286135,-0.02438080923509554,0.0941516736810778,0.005945655935591293,0.10573664974231059
PSEN1,-0.0012096318371549993,-0.02744509869379448,0.012093574119714526,0.0037626024878395963,0.05712462035289863,-0.025385812883477157,0.05785716189369415,-0.012140897117827598
CALM2,-0.05403160478719682,0.03294444452087668,0.032460375059925724,0.1552603939192069,-0.0051178441269300575,-0.020983418428029695,0.020710855070078717,0.019978168051906962
CLEC2B,0.04968719993518625,-0.03999056231907647,-0.007595205741032122,-0.0660177178242851,0.011049141187899415,0.0003529336839584101,0.01127513011593643,0.010765010656608717
