,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TRH,-0.02541995531475381,0.040718813435738126,,-0.029018845675785,0.04349154346256685,0.10362713470304323,0.048427305680604854,0.01788184898664464,-0.00415756243819651,,0.011217892477672915,,-0.023409824973563125,0.08849756431629796,,,0.013610150992709315,0.027863303952937523,0.02333276176457745,0.05841327039955832,-0.03264734420869179,-0.005007529177513437,0.002009307347780787,
SEMA6D,0.06241398378166091,-0.02479992256020544,-0.04005360789590874,0.022973128989356262,-0.05964671832011041,0.0581184206021739,0.0012211432259227127,-0.03531091028106876,0.04664509743403306,0.052797504222235725,-0.03449363510599903,-0.027895951420705254,-0.004629520470419316,-0.02105543740244198,-0.02937139947485387,-0.01882091808814978,0.08828197370562296,0.028847004293817802,0.010565379321974029,0.0354947268523669,-0.05510226552137357,0.0706882079994387,0.06846573693905982,0.05246372667995704
CEL,,,,-0.03184469549718655,,0.009184421565340077,,,,,,,,,-0.040637966961796515,-0.0010812578998672068,0.031992770929403586,0.12555936863388525,0.11302296081630621,0.05910689723876145,,0.09094029641076547,-0.024000246384966333,
PDCD1LG2,-0.008651414743988955,-0.012427980269400158,0.05102132589013681,-0.039209122524150604,-0.01688194285421362,-0.01096860516248017,-0.024703667707199874,0.13781894797044164,-0.010169208477242488,0.007369874832583287,0.015555892945748771,-0.006036604185586207,0.026517808220708768,0.015057234589403775,0.07022273985150199,0.02947150668156448,0.05430276791939803,-0.05049710539291406,-0.001291089434159023,-0.047238146989757715,,0.08318057131557471,0.0467730916164859,
SPINT1,-0.08122008783787592,0.01362065434565503,-0.05578589687063202,-0.03823515592184691,0.0236749754924461,-0.0007281809865377242,-0.03195269384735409,0.032585483213741766,0.036297086704556364,-0.07038815985010245,-0.03378946719522406,-0.03015931393428616,-0.00755428576837889,-0.04758611143594417,0.03830960133498393,0.011543934181258752,0.16778165236745582,0.037453758572598174,0.12270049884894546,0.11246643596279099,,0.07097175345293553,-0.02651417204657468,
CTHRC1,0.08181461566386045,-0.018128101682261352,-0.042109639003254415,-0.034094995501060495,-0.0010666671745867555,-0.018635458354475692,0.014697960658532303,0.050650870411460394,0.029909095686057825,-0.04404480937985588,-0.04802472112986363,0.03706255002533375,0.018848912103053988,0.15126027373035064,0.07291491389291999,0.009746999509143713,0.07980692482513732,0.054014935639764644,0.013555869051515953,0.027770341906438404,,-0.013660969285049878,-0.022935911869392835,0.17209943697410934
PODXL,0.03727258414414111,-0.02567972830942568,0.011772138225738893,0.023533131709199837,-0.055424793231562276,0.001654356781811303,0.025864553331225473,0.08843112707434117,0.02404796363185077,-0.050562225292133244,0.04336688006267437,0.011690641206069875,-0.016650366454789955,0.12680474841986167,0.09005465935456203,0.05294186181916669,-0.004197106193516458,0.05395439318443973,0.019076929997937035,0.019109607098259852,0.03781707806537946,-0.0013559540987419705,0.07094208677913776,0.025463209729237466
JAM3,0.027835412443760442,0.024804187842048964,0.018732587801579586,0.03335539666141311,-0.05566039143198195,0.017286527605230587,0.03320206121867208,0.037422126491237974,0.028119571554077065,0.015028046525612845,-0.07687388594326285,0.05256210118128279,0.03910928906400767,0.02165342558697571,0.031680182885264065,-0.036097951637094595,0.08040415252553439,-0.048362258676803216,-0.08074845716841554,0.024362511055080777,-0.12436424967197587,0.02355315309556687,0.058819275427153386,-0.04837975239547939
TGFB2,0.012220420205001177,-0.05190945152642928,0.010748781137591867,0.04933819077085984,-0.027894592297002998,0.002786824571517041,-0.011415694464035581,0.06405086236293651,0.034966356715303716,0.002601503553048821,-0.0025136300021341086,0.012841027732228057,0.06941672417839917,0.05629260319589187,0.02571436515526742,0.09217195868555415,0.0062457668088051355,-0.031766804874811524,0.10037343305279686,-0.0003489344077500548,0.02373397363257847,-0.025692861675181967,0.05603559579450605,-0.023861641074964343
COL18A1,0.07170213730072486,0.014797037765794817,-0.029914572011131374,-0.043904292071483435,-0.030751995219604786,-0.005459865580934211,0.005931116605638706,0.11863747204601302,0.01803871188942538,-0.04865176222463256,-0.06970313382271093,0.04800720771587805,-0.03311000731038101,0.04721303185665169,0.018366559379477444,-0.06290242065986705,0.09211444411595086,0.08965979995444603,0.07705867364842897,0.03150712007092033,0.05770485900023703,-0.10154481890094057,-0.008955460655999939,0.036817965255919634
NODAL,,0.024691909684426583,0.011717728655397025,,0.011195741235236388,-0.015137868863229624,0.01177708804094408,0.09017127371550333,,,,,-0.017704442543313673,0.068859945404221,0.058144452034993285,-0.004380404765981334,-0.028169261359807806,-0.027485507977865104,-0.031440455472669805,-0.008989876558885196,,-0.017144877505438652,-0.044161481322776065,
INHBB,-0.0074481125602457125,0.0446566685417547,0.003703253661315782,0.008777370947255104,0.02923470908548371,0.03807008443920892,0.024341710976838037,0.033462918877860966,0.05042352208616881,0.036574450650478166,-0.02188045836883212,0.03167185020924997,0.07390506049647524,0.04229243055603894,0.05497872783494255,0.07205976390694847,0.08488239546699293,0.08945689926407199,0.014394439726737802,-0.03792219644130737,0.044452457311572505,0.10389890723374298,0.03875823005151646,0.08553113034824575
LCN1,,0.014526710864493133,,,,,,-0.027902747514540784,,,,,,0.0031919113281676926,,,-0.0062023637028393325,0.015846474099634276,,,,0.019009472618913618,0.019319867780277663,
ARF4,-0.014298559114269934,0.021589241864365203,0.09236437027931466,0.026773270291886322,0.11013584919116003,0.021630760694351023,-0.023328392513848585,0.04176124621132619,0.014142755494735124,-0.04468023006848057,-0.038706555009734495,0.03597679503656633,0.09674477094895838,0.05021689587035498,0.08343415235390718,0.06469992618879877,0.030563882648810107,-0.00190034843573529,-0.006847195606642685,0.04853100834342374,0.02897993356234525,-0.05180005985916077,0.07284089930604751,-0.05913074046893201
CXCL14,-0.023840481372598966,-0.04139589060067177,0.000750065759504421,0.011869337579373125,-0.0031312812023311944,-0.02537588778813388,0.009984436020316897,0.054470486263921966,0.08636657086658935,0.0026032474681648076,0.007144874270947989,-0.04945827694176473,-0.017512801126561055,0.18112693902116853,-0.004549981128866248,-0.007869380870349033,0.01331153822884747,-0.028219393148589116,0.06768397505585438,-0.04943571676393166,-0.12713000244417696,0.03785716306898932,0.07942683096405204,-0.018980892250363493
LIF,0.03839111637738114,0.011422874004550422,0.003997512006398172,-0.0093383529625837,0.10554090624184162,0.027925583490322148,-0.031165664753910402,0.014620353190511222,0.07909185469815447,-0.031348486185086226,-0.030397221303763752,0.00021344193685176072,0.01994346648011019,0.19064459737676892,-0.10225814768946759,0.07219241433884081,0.07402781546273049,-0.0032462182095358157,0.034635484442235624,0.10747658678780656,-0.0010481891772289396,0.03865551238213948,0.02386076172441269,
IL17B,0.01609128381736726,,,0.007004732298882016,,,,0.049088740391282484,,,,0.08252134780536882,,0.04128900907344024,0.09137591795563425,,-0.019066811409866116,0.031162998513787277,,0.048739014519163015,,0.0004701192253475188,-0.03460676730428497,
MMP1,,0.013995870714126517,,0.09595323232982296,,-0.007779228725340801,,,,,,-0.06623783081353264,,0.06799438528481347,,,0.07648056183334546,0.03649397258529082,,0.019260841884628437,,-0.021925343460810966,-0.032616139357455734,
MATN1,0.09596116767424344,0.017231190336107375,,0.11356674917769255,,,0.044589916465496156,0.06871546029568722,-0.0052287466017692,,,-0.02070152328247354,-0.02559465721433016,,0.02839507958898475,,0.1835100923102639,0.012240724058368279,0.1239814186859404,0.02746505736025609,,0.04813914809064639,-0.03153749454992442,
ADAM28,0.03848035834767747,0.03445097507375121,0.08604021104843708,0.030184140255441375,-0.04581626950372468,0.007665009042489568,0.0007543678081213062,0.03931776867317346,0.03857386946627852,-0.003308464967781717,-0.054615680057738245,0.180772221816772,0.06156818634209401,0.05562168526819311,-0.0022293311347012586,-0.07665784446350998,0.07285747172954507,-0.015224963241984761,-0.038431542926083105,0.07062903550325825,0.10215437618319982,-0.006897591196225749,-0.002079744410023665,-0.013013422214864913
TCN2,0.03756544274952529,0.0344671128265435,0.043533556658751534,-0.033624319279380144,-0.014868658834655709,0.011341180102780502,0.0026445095313989593,0.06460707111202584,-0.002411341702773485,-0.010417569047534391,-0.02448859929958336,-0.012662339470224142,-0.05101164037287013,-0.00750112672140786,-0.04101383761287829,-0.015855093931084443,0.08066219097439267,0.031202838078396404,0.0007986157155115926,-0.03898406117102888,-0.015589579560550074,-0.0015607923252621595,0.018800773688220838,0.004205320017773421
THPO,,-0.044399734628848456,,,0.04899528880148806,,-0.003711711771098539,-0.02087959965017283,-0.012903654601997779,0.06974813742488846,-0.011617868441188216,,0.027273744593016524,,-0.011221108826378015,-0.0033639882252073225,,,,-0.004165519387201431,,0.07604832180295612,0.061759220193076635,
CUBN,0.0867895266004007,0.03686062371605846,-0.019271571741111982,0.0023715722140289193,0.025866635566963656,0.0037128305732537508,-0.0016756921147163192,0.041984940925638134,-0.016701820655486338,-0.03130240615058761,-0.023203229592418616,0.05218362826929219,0.011199601710274445,-0.035289908640308856,0.03668193487529151,0.10822057526393573,0.04476616190674676,0.019224202186508683,-0.029057993694988286,0.013889179056618206,-0.040733940406411755,0.06956093262516,0.09676093660341016,
TIMP3,0.003056568706071087,-0.016831177367548553,0.018786105896567897,0.008461059073849484,0.042955728517592766,0.006732299251507188,-0.06303510800681984,0.0010115129116026822,0.01655071509795787,-0.030536799638288807,0.03409369777324391,-0.049009999868195674,-0.04276878978364769,0.0795373310157109,0.010338086747959906,0.10902102065971213,0.038199710839156124,0.0821538648592218,0.04316276531487101,-0.01594736889859128,-0.018211613933076243,-0.023786522750185536,-0.045695877981279935,0.04897749890241056
PIGF,0.058054487365643316,0.0184221039396089,0.0433690625456795,0.007055391428768915,-0.0019128963948158535,0.002522570865440518,-0.027738688942179523,-0.0082213186288396,-0.03581232247262012,-0.02949421458820293,-0.0021159006031618837,0.06070575635226483,0.0823583972288907,-0.0034814734624201435,0.05921966096747336,0.06399126179038357,0.06952900125382579,-0.020837484657456825,-0.0253527649272377,-0.020609188451460116,-0.026432434404708754,0.08823667429198075,-0.02124510328640082,0.1356384166129389
CRH,,0.02580361910647992,-0.03393144019149741,,0.0018281481326188022,0.03254641839338394,-0.02535460247407037,0.013328839813727573,-0.034262528699943555,-0.06181424501519848,0.0560367804538357,,0.0027086432203025433,,,,0.03608893011544956,0.013886983481452774,-0.03563366329257242,0.03926503706348065,-0.03804731176012702,0.06765252008381381,-0.0036803475406952803,-0.052528977354822926
BDNF,0.04709797342556941,0.011924512745479973,-0.00924547878039428,-0.01897282220674603,0.06025726670505804,-0.008438007080529436,0.03600241033477833,0.026299215534346342,0.03529652195216459,-0.023778136445124352,0.06288787809819692,-0.019705519360016122,-0.028826160989900568,0.09640691085463016,,,0.004365407586983755,-0.009221921458157742,-0.023461516874955717,0.1045978576708754,-0.03519042928941759,0.06657427612942311,0.05976068687784297,-0.020235029566117904
CCL5,0.04395669781475343,-0.0372503081683806,0.03412817193776407,,0.026267680506500288,-0.0227780746610995,0.0033473389896636367,-0.05680152221718445,-0.039129991807877296,-0.02446383077261999,-0.0020538283880223228,-0.0016280470215921234,-0.013617826857281221,0.13421779817174648,-0.022923617194085196,-0.0238222516235705,0.10091745659213675,0.0506262062465329,-0.018414492407577792,0.009592192597038784,-0.04689499066613755,0.018051165201355406,-0.05393188780825871,
GAD1,-0.02353720991770266,-0.004570430772708936,0.016283824999486586,0.0377219635248047,0.022205907392727375,0.049596105780703996,-0.013838215429802531,-0.007444302814125597,-0.0856676716840215,-0.0528490422389997,0.08776094431709226,-0.005589963705535614,-0.01766192594520188,-0.057344066781278964,-0.05525498148524432,-0.07132343212421119,0.06657958190479325,0.005904327929990234,-0.020785571789936806,0.0651217451716581,0.005116416704302459,0.08607797633791008,-0.0392147216480659,0.04754610439368094
COL14A1,-0.020481948157600478,-0.012451179962572782,-0.017810600640648096,-0.022878687379337858,-0.005978563546240663,-0.03955168384267175,-0.02012620966452336,0.048529459738505025,-0.016046126686164612,0.03503362705025496,-0.010613288603133375,-0.029875276811749923,0.03799977455799664,0.0964139201242064,-0.013617998626006066,0.008192600557049371,0.07084490994598759,0.1086658798036046,-0.02820765574981059,0.039504576210510386,,0.027888611803249412,0.0822906971022443,
HLA-A,0.10164482563100084,0.03332720371066904,-0.005818928300061474,-0.04390016538629719,0.04997933459397853,-0.027852260051229597,0.00036093784850193227,0.07146344143086364,0.038671503754414194,0.011985307633622103,-0.12579406932907924,-0.06420998967006254,0.068250752730798,-0.08240447302919458,0.07289281930515154,-0.024929543434354384,0.06731351588812252,0.08733728277343433,0.051285344568159946,-0.01967414888316035,0.039980016865222436,-0.0673820010199096,-0.02666353323729643,-0.07133031426523705
CD5L,,-0.007042038225452302,0.008354007367202603,,,,,,,,-0.03149045583021906,,,,,-0.0330340852341917,,,,,,,,
FGF18,,-0.02751156485012659,,0.04546819823390621,0.04796741109314983,-0.04480823769761608,0.006325207532949834,,-0.028029078875522057,,,-0.02149503535465721,,,,,0.015691972067123094,0.09322139439394525,,-0.009461660562920405,,0.028165147409535005,-0.01980418438535782,
ADM,0.03257450873472595,-0.009434174854230367,-0.015590012923036554,0.00888339296651664,0.07016652613815003,0.01185736897491333,0.05135315490734878,0.04985270307609767,0.0772151109924644,-0.01220071348980458,-0.014577702819817774,-0.02632545122762361,0.10206088874916902,0.02170313546861779,0.03499597998278402,0.1915912493302827,0.022101450309427607,0.05664978952846992,0.03180518195989824,0.002944976309890984,-0.006521217240852576,0.08586670557601282,0.11757069159660656,0.12208672332214236
CCL15,,0.0187934142596227,,,,,,,,0.024967760760423625,,,,0.18209157659659514,,,,,,,,0.021127246636204595,,
GNAI2,0.00016555000287488396,-0.007330911587437137,0.004306960308922451,-0.022813469662412822,-0.051720315768652,-0.03907103693011473,-0.027626611154850572,0.04463137147866423,0.03907809483142235,0.016855852529769778,-0.10584224760695063,-0.010335967860271165,0.029124629521482086,0.006743841429538423,-0.029090819099468274,-0.00998724394796359,-0.023440896152110032,-0.012032719604529427,-0.07766681581800158,-0.038365766018240925,-0.030126096527842313,-0.030730934590656876,0.05807299721090008,0.14199735743259653
HDC,,,,,,,,-0.016408953102908814,,0.02203268555297553,,,,,0.04742875501107907,,,,,,,0.04040392388381839,-0.03153748026689162,
COL11A1,,0.01002070719547528,-0.026544437197439888,-0.0009896181503222389,-0.006782188057335094,-0.014743980667335746,0.021141379653202744,0.02376618903101014,-0.0422363141230909,-0.0018702634965096685,0.018836867530305907,-0.021329087437842863,0.03832140979024066,0.20241774023768908,,-0.025205330383627864,0.05447747964503519,0.08329267255572237,0.03607311782068512,0.04305147142931097,,-0.023973969937313898,0.019478427014888375,-0.04628411377515519
NUCB2,0.06318490096222297,-0.022740425337859187,-0.010988188624617437,0.03458893575668066,0.07985227571382712,0.055154889438771525,0.02256983863003334,0.03344013140473562,0.05011990545994376,0.0008597427105029075,0.0096003968150051,0.058883086112975005,0.049168037070566814,0.04363129806621099,-0.031311494623618714,0.10833274953690075,-0.05488890539959218,-0.021744220658666956,0.005033930489784928,0.0029378202253848304,-0.03029429164198864,0.058244560774812645,0.02607528041963674,-0.09294911031300507
FGF16,,,,,,,,,,,,,,,,,,,,,,,0.00393754376469379,
CXCL1,0.046005087369184315,0.03006794796059072,0.06388172115194406,0.04614599062597163,-0.00013587487898169425,-0.059982967477093384,,0.06723185463908246,-0.044300018965228914,-0.006169520087619716,0.041674498476486015,0.06064394483409951,-0.03472224028730252,-0.005311620605309562,-0.013813503034043566,,0.1266817089552173,0.0629546186337635,0.03122396527459848,0.003671940659428537,0.021153507574093098,0.04186106668318735,0.007247201669399891,0.05184241057562651
VCAN,-0.012877359037480546,-0.05856622531595507,-0.011634215622007041,-0.019864425450322756,-0.08369945012971436,0.030149273790926516,-0.003252868171849138,-0.00011089382276059798,-0.023689895347918325,-0.018827172822820433,-0.026036262457327625,0.04518944013427213,0.02277710011414975,-0.1324703290728851,-0.1596150883968339,-0.01804509012010686,-0.035051899392952904,-0.01962048483093458,-0.05848658231055748,0.026407660981236678,-0.0425190188347496,-0.08862091598182209,0.07240318331974645,-0.10637469543085573
MMP7,0.044741371131473626,-0.006277154118386104,,,0.08604667184713646,,-0.03116565600586277,0.053250752154454455,-0.014428332281327234,0.008929763152007868,-0.01853168179815415,-0.024675175626951706,-0.030627139072283645,0.29307273851684434,,,0.06312853395761296,0.04029317642198514,,-0.025469915357062632,,-0.015029071097946137,0.036481208649577206,
PTPN6,0.12698127147664476,0.038957637789163016,0.042452194908929576,0.033497873010758114,0.009771736586969754,0.015601059518648933,-0.03999322431809966,-0.007361367808004713,-0.04941961095963828,0.07842824932421867,-0.011469372526291738,0.017057851405796944,-0.018985871365365767,0.034325467004676924,-0.05131989203597884,0.00655504714735839,-0.00935672740363636,0.03230583161419756,-0.026569135111337405,0.04160953314723941,-0.06177988381420515,0.04535118345002263,-0.04253882552475674,-0.09147879048700387
PTGS2,0.02907446275065532,0.026624541376370117,-0.011597385542045079,0.07857486316611982,0.08552618675950809,-0.00255105678624637,0.07820767054319318,0.0314675527357253,0.011373055933718528,0.0016166578197997653,0.019779826499517095,0.064672175648962,0.021635249092484807,0.11222764312736967,0.017035548964195266,-0.021720564669138603,0.07166550342959399,0.08121785363411238,-0.00717213700676988,0.040371512442926354,0.0254517639958302,0.09766412792832609,0.08166005387126814,0.024628010458768744
XCL1,,-0.011889177955832454,,,0.01906792428907658,0.04211233421915036,,,-0.0424302640191713,,-0.002037510941097852,-0.03860281265971294,,,,,,,,,,,-0.008659210400426927,
CD58,-0.013101614236604945,0.004522234208142323,-0.028597522743831035,0.11735563185024486,0.010627941362078371,-0.013769913941193453,0.0035210901229236263,0.021402929496204537,-0.013331060047040818,0.021121567469895734,-0.015187132627035676,0.05713053310885318,0.06790602542402654,0.08679700752536212,0.018448296514909975,0.04550549589005648,0.07581956410264931,-0.04000562155033369,0.0219286135572555,0.01852965876132323,-0.0218942038731455,-0.012600780379944516,0.026823865369421763,-0.02574858940867449
TNFSF14,0.021090338584754273,-0.03357241820278603,-0.0005257115712935034,-0.048021299333616214,-0.0021241030860168404,-0.01283419607964585,,0.005649886684750391,-0.021102432597896282,-0.01196985444511889,-0.052784912738395445,,,0.06772260199652093,,-0.02202204081997408,0.032991570069051686,-0.03286693657363058,0.07815733049994532,-0.006732458406330296,-0.03940963098461194,0.0021434396834391547,0.09727907226700133,0.12578295300944042
CNTN4,0.00485721983043316,-0.017171639759465934,-0.02971835988273308,-0.03336027067281108,0.0030239761877899297,-0.005835323657459875,-0.016883841508860478,0.053703535572991505,-0.03613904729200874,-0.017951294479822907,0.10567628333115554,,0.05889352558800053,0.05713975762635718,,-0.05130742692453178,-0.017010911236421927,-0.04272853493639402,-0.02653089516423745,0.03790903523083945,0.0011234114678102263,0.06836275307099891,-0.04845984849099833,0.11467302388690408
NTF4,,,,,0.002044529347572873,,,,,,,,,,,,,,,,,,,
INSL3,,0.04934882948571176,,,-0.02761893743035533,,,,-0.02978853675978099,,,,,,,,0.0008712850609175225,0.005534586834976742,,0.017063527977492138,,-0.011515797090690463,,
BTLA,,,,,0.08838834727679376,0.04100789646930299,,,,-0.0002804823870155571,,,,,,0.04101031306004112,,,,,,-0.0170505191628286,,
MFNG,-0.0005880043884876554,0.053633725660716,0.02992813489413998,-0.0486547464918256,-0.04327697364923986,0.0031979310707510753,-0.023903651041122655,0.0737111907112737,-0.07399551796939814,-0.041414220260550694,-0.0354307852321751,0.044530157735392005,-0.026677867816010614,-0.0651809737819518,0.0852032506691481,0.010855796397623721,0.0308148886342132,-0.00070017676076385,0.06621409135349897,0.018002176489731746,0.052963145140473476,-0.012234065921868965,-0.04557093508192103,-0.021877357618026363
ICAM1,-0.01667170595339892,-0.013995097469021195,-0.05428324213688542,-0.024546449038721097,-0.011491909689081838,-0.012842115071265776,0.0015947405330675839,0.08989657790718564,0.015110433233002572,0.06647807756560666,-0.07514993422492884,0.0221380439588351,-0.013910372960939983,0.09412691780236554,0.007008424325282066,0.13818185562363944,0.09765197577894309,0.043587889786986155,-0.017279760062771543,0.03391301241977456,-0.0821745548814644,0.12646421090573554,0.07098594136950132,-0.0021438239853069445
PROS1,0.0400159891341256,0.024473668564112545,-0.008217065783458308,-0.05014330102535962,0.03089499468943862,-0.03586790483953813,-0.01725802554072392,0.07473382937981769,0.05324977890333483,0.030825462919987286,0.027463956697227922,-0.005342952496070749,0.013875967872570408,0.11762394905829765,0.03878589236577697,-0.029260591359724267,0.01179633955429432,0.016154899204496587,0.08454855326213295,-0.008849746136046596,-0.048190156765094305,0.08094747390577832,0.0424976552953009,-9.880287485752838e-07
CLCF1,-0.018415772492200916,0.0012787587806778642,0.013344147716821022,-0.0025718731919363385,0.06139633572271287,0.013544310675853542,-0.02897158947277217,0.04400766610137533,0.06981085454172428,0.0015009705061137773,-0.04262549800218001,-0.010886532582479569,0.007056587898945553,0.15139853633609077,-0.08899548305249795,-0.07003481602124749,0.04984141899924442,0.07423711561430345,0.014971368346273285,0.055087449485907505,0.13223134279603366,0.07956028708120046,0.09616389995151624,
PSAP,-0.028754867604929315,0.018844261639592824,0.025215580123900374,-0.07639061797762008,0.026802155046057364,0.015698610590486325,0.008785070002999886,0.018772676032904386,-0.06716613738938343,0.01467649483337801,-0.07967093252565567,0.029902366776466925,-0.05291677184349721,0.12206105053323253,-0.0009802805170220014,0.07442849041249919,0.1478051295419979,0.12578303178909053,0.004080901079253447,0.018712013308323974,-0.0023938724169888475,0.05532188334478967,-0.06572949409857451,-0.005418570833560037
EFEMP1,0.021620072824952905,-0.008223997441391684,-0.03726710047379185,-0.0168107767303825,0.01886694688460304,-0.04413431112898641,0.02358962568194649,0.06920652329778294,-0.07814177094012213,0.03049687172610432,-0.12638577118554317,0.06454853556064997,0.046689104380374,0.13124067414720397,-0.07313197367901714,0.07526453690713336,-0.020977710102985745,0.04265520729449295,0.09115865097465714,-0.03311246324325713,-0.06803193615165076,0.008371729546911755,0.11847438405231653,0.04918062429446927
C1QTNF1,0.047575723621348,-0.05198768689052819,0.0061207316102272645,0.060387598296530516,0.04386958934069284,0.025756589644656054,0.023091693833520187,0.020634451601756754,0.0416258624101906,0.02003184796564568,-0.005689185828965476,0.010262244879414332,0.03442493807841306,0.04217298578359342,0.042322113162907876,0.0005534599605351349,0.1206770719339799,0.05836931947625816,0.03920944002901624,0.04638752373181665,0.01214288994395939,0.061768115995767627,0.07132292011078525,-0.024139797547058042
ALB,-0.019872509906390196,0.03656531936500204,0.07529515148030727,,0.0013227391585531548,-0.02135405164862593,0.020941105522846056,-0.034162584459448836,0.08023140242027992,0.04148636669079787,-0.009856026943710992,0.11860874978559192,0.009057859249584172,-0.03815595683329594,0.1034839493329631,0.0013686969379230877,-0.06116162290990301,-0.006917951363679646,-0.004962670191438208,0.11578088865789007,-0.040296486284522,-0.01514296100123967,0.09361153675104607,-0.029025535732514082
CCL13,,,,,,,,,,,,-0.01602808473381803,,,,,0.00946890198301683,,,-0.05340081790491368,,,,
EFNA3,0.021109588760202275,0.0080170157708176,0.04639028696104604,-0.024171800328662247,0.11999055318754635,-0.02458830047321417,0.0101052973867396,-0.020728492680740368,0.05910016192974669,-0.04126559855920835,0.04649408349588168,-0.0009113573542740368,0.040465352726161724,0.13621331519610758,0.027414957521806317,0.1379026571567819,0.04854064272266968,0.07452736894236557,0.029964909628970225,0.06983596209277543,-0.014700660581709466,0.0767590556843981,-0.004504331911757567,-0.02983418304581227
DRAXIN,0.13281389337368313,-0.05634131075201215,0.03886114862029046,-0.016545882906524024,-0.010747024929185497,0.021644425559118947,-0.0584954531069526,0.014586652167510745,0.0825016863375215,-0.06746133790586174,-0.02536951834997599,0.05027357834632222,-0.0045693581515207455,0.07702306206390819,0.02600555766935221,0.016907677193552965,0.03828705041684953,0.06673130243701701,0.038560173427036194,-0.0027959539162601844,-0.013719837395471689,-0.0002666804171055703,-0.0017072067385432925,0.04973905637789218
RAET1L,,-0.023251691357782305,,,,,,,,-0.02117409769098963,,,,,,,,0.0039448711018028205,,-0.014133337261194742,,,,
NPTX2,0.011782354152575256,0.03492867355153518,-0.045877039082451485,0.0031127532567403913,0.01773775424259241,-0.013554454685650709,0.03177625797193194,0.0008573223770446944,-0.03507580426303114,0.0069040407379743155,-0.036178486991088436,0.026424202162519245,0.03828023766434809,-0.056309029933331554,,-0.04882373107348185,0.08947713251949561,0.0700404429333802,0.03990643857366066,-0.006876540125666598,0.01219769338501385,0.07395562117376663,-0.002370477117442924,0.04338173227440197
FGF11,0.07148439443793031,-0.0357292368064859,-0.009012483284053976,-0.04028200220171304,0.06572363657201291,0.016471954615964086,-0.0049008589574668195,0.017252994697468122,0.02108405978564392,-0.00830788686871863,0.04943058547299644,-0.014815410623638909,0.072439153141349,-0.047919156263166646,-0.06417651799486546,0.04233829510267386,0.11120646472119824,0.04200536291071622,-0.06331507845918082,0.04972789597114952,-0.010602090376698986,0.13613722898825423,0.10251994555264451,0.031074389187650816
CD59,0.011201602081612241,-0.03421932054535124,-0.054727998645582136,-0.008457245571910651,-0.03221843202656206,0.02455474363902018,-0.00839761189669894,0.02270480284068959,-0.07555496659323568,-0.03196850100483051,-0.14210578306758648,-0.04742515992404947,-0.05621136305532202,0.11304059051597264,0.0721886031420813,-0.027323917839751893,0.0774056599618229,0.08445875734556477,-0.031743588410973494,-0.014430727006520015,0.01628827200285248,-0.08311961463653429,-0.0320313138927833,0.08276232831481155
COL9A2,0.07203847548775848,0.037270589201661625,-0.002996838634366001,-0.00824120732919165,-0.056896918347597955,0.06200982607046574,-0.03167542538948006,-0.025917529739787108,-0.04814405745843484,-0.015802819090321888,-0.0703354846506877,-0.030474595192416482,0.08107669785230802,0.03506175154692812,0.060484670988121374,-0.005563612049675221,0.034605250570879834,-0.06745459034730251,-0.01702413202867095,-0.01288922363709156,0.11870205544163778,0.037843448913619064,0.0007096964474615397,-0.06098501596597354
DLL3,-0.04655845976132452,0.02227369080089169,0.01746775313296115,-0.0377517301299391,-0.10973604797688975,-0.004999363317148322,0.01802650839095772,-0.009970046838076887,-0.052613294782933716,-0.0025371878020304713,0.046875252832068275,-0.02511138984038414,-0.03353908294401244,-0.0789583182525718,0.03430186402011504,0.010666444410341785,-0.02765019260938009,-0.05752182129400432,-0.0018524496889952722,0.038644859489815345,0.048120448544393415,0.032708366953058766,-0.04457192469289369,0.049290213085333746
FGF5,,,,,,,,-0.01261547428096114,,,0.011334772767343905,0.005108862263161469,,,,,,,,,,0.07218953878293942,-0.03452815562625874,
LIN7C,0.06727726356024642,0.028319621083609817,-0.012672623415220657,0.038700380491535596,0.006884217007105987,0.025722609604795305,0.008134685076081642,0.01320055701383056,0.018391118935355253,-0.02784565701776116,0.05005288792207252,0.0364780187496863,0.05091463468269608,0.04930625133305508,-0.06757772114821145,0.07601105016500997,-0.08012357013116099,-0.06231317588529493,0.06233803986662589,0.011255491580304703,0.032773178970364754,0.009019140858338324,0.03340372709995448,-0.08263377131173058
GDF7,0.07347569528528405,0.020806953850081474,-0.03188991487779413,,0.03189660483643874,,0.01877426786138213,-0.024042726560974375,-0.055182052480858064,-0.027489584848558603,0.14907712524789568,,,,,-0.008262466212227733,,-0.03749040914858956,-0.03454463117474572,0.0755903614642364,,0.029333625485922686,-0.03726552599723888,
PSPN,0.009893983310466275,-0.016752604534644232,0.002209465395873952,-0.0832436610368415,0.06260490447129023,-0.02447301937059431,-0.037467078725345965,-0.009198910965689608,-0.011803868971523558,-0.023495482317903542,-0.005867157156431515,-0.014111352323286051,0.0013433944945059574,0.042889151664775416,0.010646090525692051,0.17043991030385244,0.011964086390624573,0.02835340009486536,-0.00459763316256859,-0.011801164776708582,-0.05390443675274293,0.07652363155205912,0.03219851035574866,0.015067125459616753
