,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.02423800262316158,,,,,,,,,,,0.015718330372780396,,,0.007965396809125612,,
BMP1,-0.034051462562456385,0.17091987978844483,0.0623052731153221,0.02010151485620487,0.012942582134588276,0.033210613491800045,-0.038382089397525965,-0.0056643627399114195,-0.08369099028283784,-0.030648387030427483,-0.029784431191171135,0.035063035197244706,0.08324923718859321,0.08946362315400666,0.04056633139633971,-0.06114618211581088,0.06915227539403204,0.011246432865796954,0.012250657344646228,0.11493772049677303,-0.04150490668108179,-0.039047001977705484,0.1093638352509601,0.14695051689723493,-0.09477684011391455
NDP,0.005389020387142586,0.2769999519518817,0.047498491641805106,0.041515392965166154,0.0024218446894802193,0.07572715421269698,0.09802160440945681,0.037567736084104894,-0.04273640230085654,-0.014834743246322486,-0.01943953273987397,0.037081845660047366,0.026058358609278933,0.049151914418161365,0.04796981917818593,-0.12007839667310348,-0.007823627382281763,-0.0005376425818858893,0.058441214579873904,0.07122439710940077,0.032675157489545706,0.03320315172672587,0.12135147138171531,0.024753895462163417,0.14956822447922874
TNFSF18,0.1476370612852576,0.030136420163485517,-0.08479070846615648,-0.03380154999667417,,,,-0.026878768381187797,0.006268608143709182,0.047538618546352565,,,,,0.10910278066477208,,,,,0.009612529636375369,,-0.045827054070630154,0.007265435634672682,0.032589038847443026,
IL36G,,,,,,,,,,,,,,0.00858893467029815,,,,,,,,,,,
RTN4,0.019265786930780165,-0.13528347740259078,0.016923952077768332,-0.025424380475615172,0.006294938750585675,0.034886702858126936,0.1815965236138153,0.0202825310483913,0.06327349049206463,0.031119856934261895,-0.01995582693551234,0.10339987011040704,-0.022235943678149805,-0.14424113890293327,0.022902018518617794,-0.09846199621135462,-0.0930252524819317,0.08586739955034611,-0.013073572553952872,-0.2271149923841253,0.11768449662067942,0.0036785272077916845,0.05388068886913219,-0.16004907163779392,0.02658103897634588
HEBP1,0.030331272155141153,0.11925746452206572,0.11047154784087686,0.01790961917389483,0.06240383159300395,-0.020851780082874426,-0.0007276804232281241,0.022179431598320726,-0.013327948299335927,-0.027390225391975255,-0.012123374607026198,0.00977922223453444,-0.035267095834166255,0.00946525690570448,0.03204253149606509,-0.013834197898978566,-0.08745093168035804,0.038971438127253955,0.08315582197208618,0.02880600245161304,-0.020091809154664225,-0.011912941389469389,0.08178593014851905,0.09337079078538608,-0.05838146412280778
WNT7B,-0.016985054998999622,-0.03803777219303907,-0.0015994170235594104,0.0004501576978706983,0.04893415525996776,-0.05340791082421837,0.05161709038632918,0.07465754788365987,0.06224950953915083,0.0035004004547776546,0.13744766687656054,,0.06854267536649127,-0.039322024698934026,0.05936463768657259,0.06959992421264115,0.014850134672811429,-0.04435651935246487,0.05144451850980734,0.0037588033871068303,0.04334666606062194,0.03889921639884232,0.05659749143676797,0.04212337636922736,-0.04192607302389211
PTMA,0.055479915505825324,-0.3133021594061326,0.0005538301607769155,0.004975647952551455,0.10435197995074581,-0.031000006220594317,-0.13333949093699005,-0.08656637076232852,0.04626893904426855,0.01543977172462889,0.07932102785663847,-0.11525415318691827,0.05072275937689957,0.0920620994482318,0.059854325007427614,-0.008869768863915432,-0.1566871983437141,-0.04347540546738332,-0.04868506146744331,-0.2178576952001576,-0.01741060946844451,-0.047051345102727474,-0.164977776290825,0.05666793430421961,-0.08434661844738989
FASLG,0.09163882420984884,,,,,,,,,,,,,,,,,,,,,,0.04077387577508267,,
CEACAM1,0.07363490645384858,,0.027881717381952068,0.0706927274414288,,-0.02752748212308337,-0.003219452653917702,,-0.03134696014413931,0.027283692073255116,,,,,,-0.024705738629383307,0.06797261760386218,0.0484747915553001,0.09102012634528178,-0.008307051572938177,0.05222187542079095,,0.08064574074377144,,
PDAP1,-0.004920407902583888,0.09802321012540735,0.019268142790391504,-0.008489348110705093,0.037846032942649835,-0.016996907436462233,-0.09872841178002968,-0.055876920246038395,-0.02655828005832222,-0.013119619901739741,0.02706642422408881,-0.03549955977906374,0.06331326619887366,0.09118955117907807,0.05998146545237111,-0.020539444471101745,0.04900923265575161,-0.022444812937539107,0.04468872418787683,0.012758324742988648,-0.007350603517774901,0.032016997856015576,0.01741429285773203,0.06220666449148505,0.09239059389499307
QDPR,0.11878612143282384,0.06990746221797622,-0.003805131525145989,-0.01627325617572824,-0.008159155292020194,-0.0020030849718990695,0.1719645407147988,0.050824857186467995,-0.013893701727093736,0.03579811114062786,0.06292814111411899,-0.021204108614876947,0.11655252211645616,0.01085653488256352,0.037699892095732046,0.04841510737248047,-0.1271308881345773,0.08890901196146118,0.05839522499249002,-0.150425600345166,0.013593388906382588,-0.05128907012163597,0.14008482076526896,-0.1615201812711441,-0.008861702313567596
POMC,0.009899127817751836,0.05447005815021736,0.011991439627894424,-0.00963416623990825,,0.028569693761723858,0.07961863605519127,0.032029531794805485,-0.04118552133718469,0.028083241085408755,0.03869939868175218,-0.05352260785511125,0.022514521313679665,-0.01566912608526319,0.046954018275864665,-0.034637162634814096,-0.0514884695694157,0.056151313187999936,0.14291147775048696,-0.021721990018316352,-0.02528645176453124,,0.0711594435442602,-0.03994719866360638,-0.06277356067686363
CCL18,,-0.0898068668418709,0.005487893182697796,,,,,,,,,-0.017545005662217346,0.06605660330325715,,,-0.04194784436223575,-0.050533297792013536,0.027532678050042426,0.012411764690191372,,-0.05252191992213287,,,,
CCL17,,,,,,0.016821894496127074,,,,-0.000809378087053441,-0.01910961964566443,,,-0.01474883551761606,,,,-0.03758239819905896,0.01322120314178012,0.01729686327128321,,,0.06220544652978047,,
VEGFD,,-0.022741333649912352,-0.023027960903194023,0.03522995941734949,,0.00018402257748085968,-0.013539745132722143,,-0.04060515608686706,0.04420078461474958,0.019560259093010738,-0.05794413187038326,-0.007972475177550703,0.017901056489295047,,-0.022245704352171124,,,-0.028635862750766607,-0.011919415575694387,,,,,
TNFSF13,,,0.031254519897317666,,,0.08349086400036765,,0.002378515235178474,,,,,,,,,,0.03872340826275898,0.043421795373985765,0.04393028107849876,-0.022457975040535927,,0.05952227640509918,-0.06942552510939931,
WNT5A,-0.03452386464812778,-0.00902429618831744,0.12219504267223394,0.034320031480664384,0.09549431498569508,-0.04430461602573972,-0.060017508646267315,-0.009740405792633706,-0.07992287375320324,0.02883461272445672,0.008303929341240177,0.0580498050052246,0.019088919631436753,0.04115521820774892,0.11310570785734117,-0.0016323571269667306,-0.055438021402562494,0.11041091649905138,0.037119673234211316,0.023089237899746283,0.0053237048687350165,-0.025473882114031662,0.15496860158014333,0.06644005424179218,0.056035699153172434
