,UKF243,UKF248,UKF259,UKF269,UKF275,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
PDAP1,-0.014074018443894505,-0.03086592032853867,0.07747061960944825,0.014523386067096468,0.008808823763987892,-0.10047969361792002,-0.05948808119049772,0.00754071244891155,-0.039551559730709694,0.00820800178236553,-0.014131132606275944,0.030135078269415506
QDPR,0.009307630537933834,0.07008180511730988,0.00468057501775612,-0.0655048595723744,-0.02020225938574421,-0.10134643971410108,-0.06601569865615217,-0.13837946168675702,-0.00407125175257704,0.010073747897555562,-0.004934233076528878,0.04005471950900927
POMC,0.004178492984359391,-0.03745709041402518,-0.0017459436923356294,0.0767794846799321,0.06046986178070101,-0.06971010390017335,-0.013150825036182746,-0.02238634292786155,-0.00046831008458033595,-0.00805479656468601,-0.009431370647021108,-0.05572829664463126
CCL18,-0.036917402492377696,0.0684150414012045,,,,-0.04246680222349347,,-0.02704291605621721,-0.03207993039498336,-0.001625586343399518,-0.00044679242804811854,
CCL17,,,-0.021485600290072782,,-0.01574220298520926,,,,-0.02363344965804111,0.0745571839304689,,-0.013961992025002359
VEGFD,-0.041595122215008225,-0.01972182346856574,0.02363390222570548,0.042609316985694264,-0.01677198578689285,0.07183127407057938,0.008752703950771863,,,-0.022992191665225363,,
TNFSF13,,-0.014882720858982516,-0.014820286218158618,,,,,,0.0029622315045705386,0.0892176540188339,-0.0052292043881097695,-0.022749900644617967
WNT5A,-0.0034625271811275526,-0.02884689347405544,-0.0304827838196671,-0.009856763383894416,-0.04258204473390814,0.06471776023732277,0.04239959701776409,0.06081131589392698,-0.011449041580618411,0.12316710909297224,0.005397989943509438,0.017944448436374535
CXCL8,-0.08192389127884377,0.05244836343740175,0.09389372511990497,-0.014147338214043232,0.024104090251300715,0.0614797804233764,-0.01664259101483215,-0.03218988991043834,-0.08331522699929912,-0.03522314532947204,-0.07796228688793609,0.0004442802787895846
GRN,-0.059069314967241666,-0.06837703313215095,-0.024236859194263036,-0.02408424796405796,-0.04065536049309083,0.1273619426278161,-0.03214443533818267,0.04777094282788926,0.011446379082735375,0.022439129700862235,0.01651438215442616,-0.02117920109715504
MIA,0.05078620015850677,0.028289531952263552,0.020866994065744607,0.06914830630761182,0.05196313276994307,0.08141382960276929,0.03837037529050255,0.09077042925359935,0.13210366371322155,0.0962761538813882,0.030635530171055237,0.08652561439670452
COL4A4,-0.027512873753044283,-0.008920567606855717,0.003194823456034828,0.013743929641681347,-0.016435346959405277,,-0.027080919343096192,-0.0341906955426507,0.04145458463211445,0.023112870268147352,0.0663049241853918,-0.04100198144016906
TAC1,0.013475220787715722,-0.002919319324739873,-0.011007776283555485,0.049487991477332856,-0.0038260799617382854,,,,,,0.009224389127732022,-0.018354458231970634
RARRES2,-0.0884723486152646,0.04973063202790828,-0.004959363620522458,0.005382836315362508,-0.02969255111261266,0.12137928119898901,0.05231603737723735,0.0583144299409274,-0.018080456923917125,0.05063584388024777,0.048665702679173625,0.03231090637091434
FGF7,0.10243429969101459,,-0.006773673094495893,0.026169714869950712,0.00833782249389991,-0.006067751244766428,0.01809704869917238,0.08885899546212404,-0.03579956898581329,0.08924408024686244,-0.04917457991247805,0.007019809236790391
EFNA2,,,,,,,,,,0.019842830356758802,,
HBEGF,-0.023526693106888423,-0.01548638970768494,-0.020308778117142445,0.0004946874595874833,0.0037728943754188997,-0.16842049923690253,-0.0484999128236521,0.10486326679256261,-0.03742937699900591,0.07184872771748334,0.025717163712032143,-0.02864589933946382
CSF3,-0.02791929394348538,,0.056131434855431796,-0.014572823632182095,,,,,-0.023518564324293247,0.026857872562158797,0.026222138971281842,0.0974789322415641
PI3,-0.049604476889018895,0.09496886617714123,0.07994818707691238,0.029788667179973864,,-0.05071654499527815,,,-0.10586438360359558,-0.02020459566664812,-0.051839536871031724,-0.03193783338597313
PCSK1N,0.040714062409504606,0.02129521667125901,-0.08878333186114197,0.011434318007974781,-0.05706934977843528,-0.0067190866534221445,0.05011056251482608,0.055090923711450586,-0.03615561588788495,-0.008359086868020798,0.04184525324632214,0.004277719355792075
NTS,,,,0.0030263612437316603,-0.018775473414429384,,,,-0.047048704748509536,-0.030720517819264024,0.05572159083036944,-0.021768434429890692
SFRP1,0.07047627006166729,0.014045661593272484,-0.018747016748683523,0.02546958805947431,-0.025990303791173657,0.018893997624338386,-0.043907702452559164,0.005446921731117983,-0.010727344301018706,0.11617553813773296,0.006649233393151289,-0.021262591162803435
CXCL13,,,,,,,,,-0.027875993968733106,0.06907947643901968,0.12821700830660424,
MICA,-0.004061550150196496,-0.04470651242347629,0.05488772894135155,0.0828153254565583,-0.028516924355390137,-0.0009236761049394485,0.06326928006072408,0.07291388791402023,0.04804288176517975,0.048713741260339775,-0.010124320036472258,0.042344346369727476
TG,-0.0333792384927185,-0.019628515045427057,-0.005989947852909016,0.0908967253566397,-0.01585967376764452,-0.03382967241214109,0.01564340620369218,0.02087662760344366,-0.0314029458944837,-0.042198116252184545,-0.023356489734530594,0.03270043826229348
ADA,-0.02396713599957864,-0.010281999590165729,0.014104308912603362,-0.012462922863350543,-0.014074055555020061,-0.09220826842836714,0.025644127197657404,0.023756640020929583,0.025247857411967545,0.0470181369351332,-0.03366422386560727,0.03907988796963348
LAMC3,-0.08713308765372707,-0.04706346959337142,-0.020887633714280162,0.015461549590517924,0.04164958112232999,-0.07109364500163576,0.027542036701353315,0.06893090387520343,0.003212068517167432,0.0641004742196123,-0.025948810997408547,-0.02835440779434365
CCL7,,-0.0125447417980375,-0.014626981573758007,,,,,,-0.035421093512560724,,,0.09078757533690786
NGF,-0.024124062316129985,-0.021538698706815653,0.011406083392764834,,,,-0.029302632919135874,0.03503128020143222,-0.01952835312176556,0.06871256800770076,0.017583835257645956,0.058243278266036404
TNFSF15,-0.029844475850204076,,0.001331688522190295,,,,0.0067259326911061745,-0.006360297679425801,0.08117946232432498,,-0.017622974895288045,0.010459039707399942
HMGB1,0.05431731750243708,-0.04786017279977034,-0.12173906723254967,-0.011602309184730283,-0.05125870242988316,-0.0581400277390866,-0.08448420953815616,-0.05052571869262799,-0.031571998529983894,0.022562656890197506,0.05957355234331592,0.010724408042321457
ITGB3BP,-0.025191774359681725,0.026360988792646717,0.0022288220742023076,0.0011578366761003818,-0.01863219122100712,0.022688901039348022,-0.02985306690519909,0.06444261237583666,0.05244394958618053,-0.0016181087661674746,-0.01839243366598016,-0.011280011037440987
AANAT,-0.04323856721373108,0.038247724854633076,0.004391046588450819,-0.013145081284823792,-0.014262697303464704,0.035598436269396565,,-0.028166330661300438,-0.031074293600789248,0.01163832957650587,,-0.01629806414496133
RELN,0.0705175673598307,-0.0022461734796440443,-0.025724700690657153,0.005726538425046376,0.008572319929572374,,0.09348388128021774,,,,-0.021286643830692894,
IL15,-0.04242340726320153,0.0008350245245438292,-0.03859112500493012,0.010093664071479656,-0.04045520577072669,0.020374731111758772,-0.06829515000502355,-0.017161973949969416,-0.02313993889496628,0.07474954136062065,-0.042987859608538306,0.037443259122488255
UTS2,,,,0.04032234516256902,,0.11488563132598575,,,-0.026462035253678833,,,
BSG,0.03425909894709815,0.04156057973324668,0.0508379092967759,0.0005965441961348916,0.07234757828496131,0.10603225229219376,-0.055059518617172794,0.11502657806633652,0.019239104318707453,0.01442558149691228,-0.022705534963638713,0.029037294070371263
ADAMTS3,0.11030165063485163,-0.05578549840460686,-0.00914860331332485,-0.010990212678162223,-0.02476283348470942,-0.09656251489529344,,-0.03372631351558475,0.07173108862007965,0.011821515814089734,-0.012514460886498026,0.10069106695301366
CD34,-0.018856063766071872,-0.07654688457418084,0.009652912957714397,0.03853989729864768,-0.0474085058806067,-0.04907232326466289,-0.09307105965634462,0.11462917771579383,0.013243078468536824,0.0511734661332,0.009161763223633297,0.01226625052558607
CCL23,,,,-0.014957015857816655,,,,,,,,
PLAT,0.11128273698100323,-0.07346060912208127,-0.045303389130211376,0.020469084459165284,0.04087815815347678,-0.030349018502190593,0.035946219001160865,0.11305882838746005,0.013496325397768013,0.03934730719318254,0.013953199726108752,0.020899324195974116
NTF3,,,,,,,,,-0.035720335298155194,0.05500559311903444,0.01990513051649061,
LTA,,,-0.018747015871668608,,-0.013736463908757535,,,,,,,-0.02193473816190285
CKLF,0.03845729826818103,-0.011112094975106972,-0.0706894028941312,0.009646606433202748,-0.06432457870727776,-0.022566572806414883,-0.002412637018629893,0.027721237787844927,0.01959614743186341,0.07422192988920111,0.0017240619384366392,0.03453363206816832
CD24,-0.0003189296600328568,-0.020904794374338453,0.027863385861441825,-0.041911505357487375,-0.04569338800029649,-0.06362850319786828,0.0019396002890495136,0.15801880920394892,0.001619069737173093,-0.019835557273782403,0.0740941309026068,0.04024555696029335
HSP90AA1,0.022620333364085865,0.022084478031765026,0.019270606841757396,-0.009426626215415677,-0.05134105677321304,0.05068864188297164,-0.10634290917164417,-0.12523677420275242,-0.12871578980997322,-0.049020088312682536,0.02552872089197113,-0.0338337249255782
BMP4,-0.052210371908903166,0.06161809313515004,0.004487608931855713,0.010919325153272048,-0.015414290789964275,-0.043709741274537556,-0.029087944610300485,0.046061471547546896,0.018588655137959945,-0.01611318645960793,-0.006733444321570258,-0.05888867904344678
SCGB3A1,,-0.01254474054358008,,,,-0.04784355319363317,-0.06415268077800827,,0.057468415092527515,0.06894696924440617,0.026059512567044252,-0.0322980493406918
IGFBP4,0.08567287339787111,-0.05881569300128494,0.023801815916763076,0.010542380208889993,-0.05903536579886301,-0.037186128587234205,-0.021472212270335266,0.058581050874551836,-0.01949274078225547,0.029473009868726235,-0.02879550473368289,0.0070188277533007205
RSPO4,0.05140121149324002,,0.013790030848205306,,-0.01597634378052218,,-0.04194677188441363,,,,-0.024646763137324085,0.032304964676656014
LEFTY2,-0.025204668109685312,-0.08706605615871378,-0.02616788221640189,0.017213922091303086,-0.03137713860137517,-0.05253991372981632,,-0.0166226497378586,0.027229363643883696,0.045972705558083984,-0.03351796955743785,-0.01870099251908822
PF4,,0.013341554146607542,-0.012761753254384015,,,,,,,0.026145142144157592,,0.01507875235189181
ANGPTL2,-0.009319736549954109,-0.009112364176550994,-0.09623333446239256,0.030017364008260296,0.01735781771443784,0.04528578531149413,0.06655639009546416,0.0633330306395023,0.10808136699151323,0.04341029041228071,0.005817796217919724,0.002580156903942002
LRIG2,0.0434941303149723,0.0290002561941723,0.02334656530793671,0.0296372650620596,-0.012570709418895798,0.04400243180759835,0.07314908128160622,0.10267693929384325,0.00044283279133040896,0.04270552699760794,0.015433222159030814,0.05167134713450485
ICOSLG,0.026801811915723867,-0.009465534593816771,0.02631437709073928,-0.022031608126565176,0.020637311691366865,0.02888251457513684,0.10489908804245118,0.05511750171927829,0.020319183643813167,0.06338897769348505,0.02042531633258891,0.06229226239905062
WIF1,0.0012872229917768698,-0.023415059473895078,,0.03775904997996931,-0.012328566084821505,,,,,,-0.022911553668598837,
NPPC,-0.04001724221474782,0.09153537431553098,0.052556604535568006,0.008095809068893109,0.022147678330292124,-0.018423050286478598,-0.0022271274456342935,0.00944477520789827,-0.036752638723930586,0.1129408633282474,0.0365310106887157,
LYZ,-0.010689639283600356,-0.07438907535603256,-0.00898483236949305,0.022674520811098962,0.056916266127561455,0.1159920398291434,0.09143083043334868,0.022182406041277133,0.023717610980675912,0.07245520062770605,-0.024987212489803286,-0.02328900845544994
EREG,,,,,,,,,0.03000226550672791,0.055831027271711055,0.007784472752744512,-0.008304106401627473
SPTAN1,0.005198309418788195,-0.01174941936024765,-0.0379196464034516,0.009065277538866434,-0.03091939387449928,-0.05526881786448882,-0.04107508061442309,0.0716159874607404,0.0009679426107447726,-0.011990902981728672,-0.004254786853764663,-0.011711699086323963
PTH2,,,,,,,,,,,0.030140536903876625,
LIPC,0.02343243640784068,-0.015931521656299748,-0.022933821059726304,0.06842330936997565,-0.029869401691816518,0.27427372056666044,-0.015545275945011008,0.08586970401798523,,,,-0.027733804867287278
COL8A1,0.021773670160376984,-0.061872940542366354,0.007781424631037553,0.017796050547454173,0.016332079141877842,-0.04700085475072246,-0.050416973028121786,0.013294881544095541,0.08636897068233214,0.10738216268054779,0.0031163789093809134,0.03510514673795548
GSTM2,0.029416834849167652,0.025769680646351767,-0.0052148966708659055,-0.0321544612273807,-0.03066789815547762,0.0028351790657188737,0.09794906408109465,0.05817502378670223,0.08331364903701158,0.02142264198839897,0.061324673434693465,0.024381204360646152
IL4,,,,,,-0.04119192042883339,,,,,,
SPX,0.08260809949311512,0.0017961254499989363,0.008037782544408791,0.0771684557595066,-0.005280438681593362,,,0.01479485896391049,0.06482827235647959,0.042819935029091705,-0.06065434192355525,0.010113005321016054
MFGE8,0.02535016434591172,-0.019122894901880558,0.02660023481591227,-0.0399624273873066,0.011694940434830726,0.025866347391306835,-0.0505985990396511,0.05682768269279905,0.023680026396576712,0.05060106419470269,0.002232686502539093,0.05032238898577834
TGFA,0.019775057854158402,0.007026478788701969,0.043626109416445374,-0.02886678648832847,0.047843005432799554,0.004463736521133013,0.04731800378700887,0.04938167436304962,0.038685042206626025,-0.03945030409542143,0.005770907775319829,0.0335505591779151
SLIT2,0.049374040073499575,0.02355661307894254,0.005731294378174391,0.01627945785650047,0.005929417682785425,-0.0409887869022615,-0.04884802275245066,0.03500573597206748,0.010442144886521775,0.04257955714585473,0.014452550473894309,0.0062809945278702985
PLTP,-0.023747814796258905,0.04519159141696272,-0.04089201873750305,0.0012479624334724418,-0.0074201837584491285,0.12031888259737154,0.025363858614000333,0.10137084947560673,0.014024544236777748,0.06310741903878889,0.007535001756103747,0.03039441366638232
APOD,-0.01691952979698743,-0.031423663520113575,-0.05364513660948169,-0.03201515753783757,-0.04087303943356356,-0.057391322126688966,0.046703135410432584,-0.18904507534964915,0.11832756814650283,0.0652418905104363,-0.06242324771665966,-0.07402799205435102
B2M,-0.030505617112351086,-0.05545290257202874,-0.10839393328435515,-0.012071487879250272,-0.009019727015450039,0.03518364369148601,0.06523236440985905,-0.02759860016111367,0.031818937948683124,0.1483411745471057,-0.02549811929095246,-0.03512076055464194
OMG,0.004427585688867188,-0.018426465013314207,-0.050937392430493326,-0.03490085560140738,-0.021106720641645215,0.046665569785166054,-0.011324825542971918,-0.13581449804498827,0.09228807445311346,0.09556602059650557,0.04067993754162082,0.014833025885029385
CXCL3,-0.016504456183805402,-0.03213559347278974,0.07589700399368689,-0.017258863358141276,0.01526947894076103,-0.024011454063855475,,,-0.019932470414757847,0.05893729645870837,0.057569540445368814,-0.026765809414556852
CXCL10,0.035119222072875884,-0.00048421896731714876,-0.022504140862174688,0.0032086475712861753,-0.061065225060745326,-0.0731497037320698,0.0015401675465452579,0.03943165476319843,0.059199693878345915,0.031135216785445397,0.11469592258492484,0.014023723496171663
RSPO3,,-0.017040436093039856,-0.014820286704848085,-0.021584920479412854,-0.02412985223294111,,,,0.043833104844692945,0.09791198377958464,-0.05001556476753986,-0.0156320380776561
CORT,-0.03304107954964421,-0.0371996411475658,0.0026187110336757516,-0.025521384208038258,-0.02070000050049546,,,,0.0037977596271425744,-0.019382645948888583,-0.031590029799363845,
NCAN,0.030578259715527394,-0.036160498008574175,-0.07783441231570494,0.01801558240518269,0.003186071091885259,-0.18771226208399933,0.005978725201933686,0.03424889276431798,0.11287380163225014,0.042593125895927474,-0.018358215707857308,0.032894375216838426
PRG4,0.10016309230196452,-0.018865793501989445,-0.01462698385315596,-0.018698405474920535,0.0471841925352326,,,,0.054367245942612094,0.07701732498260215,0.051006651498526616,-0.011750521892216812
ZG16B,,0.002439357487992906,-0.016976403637925422,0.1098433000461139,-0.01091486755085125,,,-0.03131152985182147,,,,0.13023428599919248
TGM2,0.031640000140777946,-0.04037651904630718,-0.00798413597538537,-0.02820913960038573,0.01783922444367875,0.16308193836454246,-0.035543745749501233,0.07433594391900646,0.019161844162056536,0.08397494284521564,0.0057161579118228285,0.01546667662286993
VEGFC,-0.03235535444972616,-0.023953878057559788,-0.015143692589576782,-0.009215135899074254,-0.02939104542696541,-0.04669392740382288,-0.026096063859735813,-0.02187239585790452,0.014892393437921807,0.047275512074730616,-0.022837940030273864,0.0471779050416136
WNT6,0.05851985900808956,-0.002706902922367248,-0.020231002081248905,-0.01838743333433542,-0.000101911571529873,0.07264485881891904,,-0.029777268565171426,0.01625989093560507,0.03721075411547394,-0.007960141301296842,0.050666168383129116
NRG4,-0.030580893553400844,-0.01155414761095885,0.01443931149115916,-0.023290050213351,-0.020969227839597978,,0.03318170549839271,,,,-0.020969759669922892,0.03630963527719266
PMCH,,-0.013316776918793726,0.011960324626714468,,0.10753056988837026,,,,0.0017417137160085103,-0.017063270644030685,-0.018739040441245528,-0.033708616330796255
COL9A1,0.06390315314274025,-0.013458663401319099,-0.01859258522987931,-0.03952151321389216,-0.029253270587196505,-0.03310752279297093,-0.035181314660709596,0.013489001828762715,0.08171686414612112,0.0676666739328961,-0.019751785286256117,-0.0028016039402381458
GDF11,-0.021672901972850447,-0.07904703151513756,0.01547194329822419,0.00826018888440727,-0.01814287987127417,-0.025968727340320432,-0.08912073628603497,-0.030446131620490004,0.03844650289885855,-0.015745182488075188,-0.017801440958112785,0.011386827079980164
RAET1E,,,,,,,,,,,,-0.01714823662447016
IL24,,,,,,,,,0.0065485069497977465,-0.0020253454129561294,,
SORBS1,0.031890311644706716,-0.03465809124461114,-0.008370418579478312,-0.08059812697940184,-0.05012648766693426,-0.0761974707938731,0.011783679503476606,0.062467885388144684,0.0070609534881983385,-0.0012742517695416703,-0.01003208035629387,0.012372554980682241
DLL1,0.018945187509491968,-0.007722781737914702,-0.01419463182050554,0.007369288104051319,-0.01365174191016051,0.021011901654081205,0.03620233734319436,0.05089816205552905,0.08018464634437905,0.058350385104617625,-0.029005909171427074,-0.03068111095381446
TLN1,-0.017440154966800795,-0.044745646112598805,-0.009435017217189194,-0.022053489437101472,-0.06331527291105925,0.035188921358872666,0.04216698694541326,0.029710963627670936,-0.018514091940355866,0.03281054154281503,0.017369062032217834,0.013988217847212804
COL2A1,-0.012682937109826178,0.0053982279227522394,,-0.017258869231523755,,,,,-0.012433490951187792,0.10295664431019227,-0.019231528752446877,0.050147542402985155
SHH,,,0.11899159228238122,-0.013567568278255305,0.03284270021360202,-0.07407974874599979,,,0.00048042750614030877,0.004669567398409634,-0.015553348045979591,0.05733449704619764
PON2,0.017520154867301335,-0.042954430471965795,-0.11052714910212692,-0.018969344956722013,0.021739997341794017,-0.10098643311879103,-0.04087394316652397,0.003493308835003022,0.06720016317558264,0.09063922247949999,-0.04953166625757261,0.018943366011192415
ICAM5,-0.011319756806412529,0.06401253370318982,0.06315937916562929,0.0033587894749938425,-0.010301747739201441,,,,-0.017372054089648536,0.04605362202642457,-0.0033159372133482754,0.018361596958332452
HPX,0.012575419583942324,-0.03134725657289327,-0.021258446939812374,0.006034425390943378,-0.008187267849894226,0.08545112115578703,-0.043401526440466895,0.06096878921701273,-0.03580133996105587,0.0538851774786782,0.13162378175243258,-0.013671580503242554
SFRP2,-0.04075281778660187,-0.016678265983670986,-0.017310968016149276,-0.013774181910297648,-0.017851961836265313,0.04013647747518366,,0.004087364628238367,0.030689774458277093,0.1444114835065423,-0.018481733149023162,0.07298998672044217
CFC1,,,,,-0.013736464738923006,,,,,,,
CD70,,-0.030470779116159898,0.05172768368606939,,-0.025623316317261672,,0.009988061186344733,,-0.0007133002674485392,0.08681741078397459,0.004675113556413427,-0.023849501254726967
HP,-0.002341688959960667,0.08025863964873345,0.014076462666256671,0.02289887910349495,-0.015329559551242447,0.09462649107240703,-0.007020791300934466,0.06209781850686119,0.026344386364081443,0.09936080416058053,0.014097888576522638,0.08180489538843147
CXCL2,0.07663904081357117,-0.0034821556180836847,0.04417317373437103,0.07077812338120183,0.008385751806473354,0.14439142635280763,-0.006568097048660344,,-0.02549332130919078,0.09044403519995987,0.0378872440683593,0.033277824668553065
NPPB,,-0.016183929439057096,0.11908406548016755,,0.07894127027794444,,,,0.024768190374740484,0.06475841715139982,-0.02800743270653277,-0.015856963463443
CCK,-0.019233762345094094,0.009223785807796786,0.0017879402954746135,0.01049867741951265,-0.01209400634625399,,,0.03843462778358124,-0.009984422296090024,0.0476584426368161,0.042849266161819236,-0.020570762285113946
SEMA6A,0.03928749333222823,0.021021052971667387,-0.007236712416604755,-0.025472742925137952,-0.045782932476564696,-0.070393939558776,-0.00031321814711311356,0.06474468907735155,-0.012570740831710525,0.045069361530581005,-0.03313312858749858,0.054965612616836246
IRAK4,0.043488330416760215,-0.025710328028397497,0.04595459142879249,0.03208407268093962,0.012604008098289909,-0.09770907004883492,-0.038695775280514384,0.07971010383984185,0.01371689537422712,-0.015036360072643654,0.022145748773643954,0.06589210868669573
GSTP1,-0.0028510845775280257,0.031811935101029434,-0.02722388009869371,0.0022151477811799577,0.005592848474799309,0.06218082613972278,0.019475838918542283,0.020625695952562494,0.038224510680546324,0.04293109149142821,0.014102804302364352,0.03098920121117615
VCAM1,0.0033819841014387825,-0.0526988973947448,-0.049118395652553395,0.020821650744715314,-0.06005169459764998,-0.0754636742716861,-0.058822817320006764,0.027742194519041728,0.06814700544044514,0.06310590986628818,0.030563300109877917,0.008720641222087145
NXPH3,0.07043521120334062,-0.052305190971498085,0.04577661347607331,0.0271477031712447,-0.044517089151357714,-0.017782862769039794,0.06817221915291774,0.08895226825618559,-0.007403769534530972,0.025316241590558904,-0.021190552088079635,0.035042878879953436
MTMR4,0.02250934452477695,-0.0062155305804067005,0.016880815547252532,0.025263126898751653,-0.034867228411688,0.04900547225881478,0.07745971327094088,-0.03209634024585393,0.06203984734125941,0.0910094618682847,0.0077659148338602695,0.013405051528842684
LAMC2,-0.027926371938347978,-0.012702692366784951,0.0789605579923218,,-0.015142170909140459,,-0.046816257028987944,,0.04700535655816622,-0.02966704489755819,-0.018189161622803148,0.02804450063334218
IL10,-0.016926660976704505,-0.014054871866758405,0.0027120658126831712,0.1297510685800458,0.007736566737155611,0.053752142185313045,-0.022941707446787495,0.11061530489848986,-0.003976597293490596,0.054249192353247634,0.06052280096147773,-0.03625391275667529
SEMA4D,0.10900233953257761,0.028768148292295733,0.007056727026015975,-0.008390628035288533,-0.04925984909043147,0.08478850294147436,0.062063458033475585,-0.053609291514667555,0.04446399400542964,0.03472225185875656,0.034835432849125894,0.03157047521655349
TRH,-0.054497272515658196,-0.05972490923015969,-0.027357918820715508,0.044661959884859485,0.003945756353134051,-0.015003755230729837,,,0.04214938844206622,0.09187692640045926,0.022834737559119793,-0.01776086247040032
SEMA6D,0.07054751125500454,0.015600659297152339,-0.03507580299869544,-0.021305534472078218,-0.010631299195893944,-0.031649427288353384,-0.05444175273781614,0.06236990465677527,0.005680382257618765,-0.005138275536424306,0.053392148001607194,0.022882830304079775
CEL,,,,,,-0.05276231473482277,-0.03016231039070357,-0.011509309359190487,-0.04064969050797471,0.012567564686895004,-0.020343379634514068,-0.03079454509235129
PDCD1LG2,0.04692736674687885,-0.03543159529732312,-0.06361376025375472,0.0818143050832815,-0.0469902411286753,0.030201393340709873,0.06705843719906501,0.031122298642902016,-0.023597009755908685,0.039028835820634614,-0.04675665704212661,0.05351480181591796
SPINT1,0.06368733002248829,-0.032135601966827125,0.03760726474507025,-0.033165583521546804,-0.015487254016917786,0.08721582012990432,0.04361394181715106,0.08413839036428619,0.03877964631748495,0.0404896977704978,0.0341179729744422,-0.022283792315765688
CTHRC1,0.07802982947199798,-0.0245476222327298,0.020721896421174096,0.03822894741028966,-0.016927085394266992,0.031972791074397815,0.0805312450191839,0.0396282688820441,0.08114026709574061,0.07454246907365525,-0.018010632399167528,0.031635044672011225
PODXL,0.021838009217339662,-0.051035042234576264,0.015469264331485108,0.026707614015225117,-0.00559935154962895,-0.12296548664110166,-0.06026647402913272,0.09181396074144456,-0.021407316256805243,0.0655600931296532,0.01949682177896721,0.021795463673496485
JAM3,0.024102655387180677,-0.07631341338125862,0.03545438404175939,-0.036280969047248,0.04488284846003084,-0.06920798909023813,0.004328953669445422,-0.034582223942764424,-0.055837979254617254,0.03506885952154909,-0.004196231428202998,-0.01748151066879162
TGFB2,-0.03504280711159789,-0.05644283226033685,0.0008039103070297913,-0.01703009399308767,0.03955372927389607,0.0053916241409684065,0.099573872598277,0.12275217933895194,-0.030396404032766087,0.006440317687086661,-0.003950677043131627,-0.01719522894745665
COL18A1,0.041167207621546326,-0.06215913949274791,-0.05903259241008261,0.010730428243404096,0.0009244067008397033,-0.12291176277318858,-0.02889874230442255,0.05402582623194117,0.04542771930380931,0.016858724949909323,-0.007429786275343922,-0.0038299916836725453
NODAL,,0.0006990551745048094,-0.029934685394107013,0.026434595399593072,,-0.030291532988436922,0.03975121438731828,-0.027966622244814884,0.0693438829538093,-0.025988283169029014,0.1020828114997455,-0.024307355454471866
INHBB,0.020879509165070715,-0.018158278049284278,0.04254537577409702,-0.04207186419032545,0.029130269219456613,0.18499840280096388,-0.030200468541014273,0.12696957238844578,-0.01178916104056688,0.021246505140976882,-0.03143685357202154,0.02539724421088069
LCN1,,-0.012702695224942455,,0.03501861581368252,,,,,0.00024247479880476375,-0.03552349443944876,,0.004614698998781162
ARF4,-0.03926736311045553,0.012106201496362485,0.036330364181129754,-0.026075535400756942,-0.008167905453133052,-0.05145877551548688,0.06663824962775297,0.04459589724007434,0.05470651925957,0.04060226498407979,-0.03534924600385039,0.034872395565414174
CXCL14,-0.021584483216861742,-0.0264901782659995,0.072193421917134,-0.030859930184330003,0.05291277127244596,-0.1090988170362989,0.11713263501113737,0.06656070550880097,-0.044112265773623587,0.03933610729174862,0.015353018969790924,0.05449235889596732
