,UKF251,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk
GRP,-0.013383553837581597,-0.03886539340263526,-0.023369339820838504,0.03431906660552279,,-0.028778217809413646
CDH1,0.046701662615558984,0.08605573511331747,0.02727521269092807,0.04102015363455054,0.03337586182123048,0.00785700553942559
LPL,0.05309645897304325,0.06396098888034443,0.08809788648613316,-0.011732534514862255,-0.012229811306396124,-0.06935027890205137
SEMA5A,-0.0461812413928006,-0.012008458837803474,0.0796489855677475,0.017193316630049048,0.03097428235940281,0.059294029560196845
SEMA7A,-0.03262047311366874,0.01610139142373526,-0.0422835271686216,0.026954743144669186,-0.01573533854473987,-0.004915278703937335
SEMA4G,-0.00674558072028055,-0.05534528210341654,0.06117746455366782,-0.03055089837464254,-0.04964033257751327,-0.028630730243585464
SEMA3B,0.03634071847293223,0.1871499958018238,0.09339634461305589,0.03874252452571943,-0.0015233664892809228,0.046169298037446446
RPH3A,-0.040398212314866504,-0.13144895860672207,0.020198669564039134,-0.06341713274129601,-0.032688039705068415,0.06543028714744299
JAG2,-0.005036624210101589,-0.051430075908016654,0.0029152408682670233,0.025261139459413755,0.037956687955282384,-0.02544963782982397
CGN,0.018486436512523755,0.029646741244598634,0.01597286292356385,0.06784733319254534,-0.03159866055721361,0.08789737217513297
GDF15,-0.02094915254363227,0.04927414068011328,-0.037895253464580246,-0.058154322587581936,0.17530631778050976,-0.021805687084863613
SEMA4F,-0.024582091623184123,-0.0458747880924205,0.06099284206923521,0.033364643576744665,0.06564949963977021,-0.0497564889886194
NXPH1,-0.023297304745105808,-0.03840783283028843,0.006438244247055683,0.047666942197510484,0.004507848529517112,0.011982963623852143
ARF1,-0.06970454423891033,-0.06603002175116118,-0.019126262216086327,0.003943919526624254,0.07121809980808294,0.021268767734244163
EBI3,-0.03547489829291778,0.08116614304149537,0.01838159481777286,0.036205684140366734,-0.018108246497370847,-0.08114880849069844
TIMP1,-0.0013617794786814313,0.099630765709708,0.02863973222865031,0.030626842112399376,0.04440594914847127,-0.01880395379099386
SEMA3C,-0.033771983509857065,0.13672636069961322,0.0037230810851638617,0.03938918424971765,0.0804403338090576,-0.008931732874087684
GAS6,0.0026708155254904675,0.022140687942508393,-0.0016147458254929504,0.01251377413597633,-0.0036517483459220994,-0.029555715846976503
MEPE,,-0.06320065433345476,-0.04285258538674895,0.020665608105604798,,
SERPINE1,-0.0371208869200774,0.07342480750544327,-0.0010989825712191153,0.039606977091941775,0.048738234652415675,-0.05006114375099993
RSPO2,-0.020949149875369825,-0.03341126790765302,-0.050670232291404396,,,0.0645888026175553
SHBG,-0.0037957290234670975,-0.005800471693144119,0.016822082015137404,-0.027455194714363803,-0.04019408920327639,-0.02873174668545
LGALS3BP,0.0344231659770656,0.17404944458906446,0.04753429478940432,-0.007569391258897072,0.0037154735879878437,-0.07178426504954538
LAMB1,0.027202618039080157,-0.05006827575645271,0.043189871370957145,0.11864230929382663,0.01521441775371783,-0.0030863036528441675
SPTBN2,-0.056413402624607235,-0.17512168054469215,-0.028740300630616104,-0.03077117827226744,-0.050586939757670535,-0.02001540321543287
COL1A2,0.011929727413373312,-0.009614771523405057,0.023225492887454766,0.058603383566236074,0.05388981790321222,-0.03846330682703957
DEFB1,0.07041375728760936,,,,,
CEACAM16,,,-0.033836173088390785,,,
LGALS1,0.011294535052657382,0.15625185405543618,-0.013543018927583427,0.11199456781313297,0.019545097048937376,-0.05331208623806496
BCAN,-0.048769464997423885,-0.06541542917241096,0.15580288075451018,-0.06778730990450836,-0.02511119918612841,-0.0384566659752406
ANOS1,0.007715045094362928,0.08434152413348142,0.0352472802357836,0.006335470619798979,-0.046413207600013086,0.025628148787648904
EDA,-0.02444527248578098,0.005997119862063955,0.02757844042636977,-0.0381266040813988,0.024336584564110437,-0.03628323232243985
FGF22,0.10375888504680796,-0.027881592978713,0.03223764549779019,,-0.03643258531347195,-0.04088174884195895
SHANK1,-0.01322117673366439,-0.03861444903221157,-0.026074496827381652,,-0.00011672899094951256,
TGFB1,0.04480960359807468,0.07611326858393042,0.034856206164801416,0.03126426841421125,0.008605222536002221,0.03577582241454509
MSTN,-0.03876046735470524,,0.08464053856237416,-0.026640017850183783,-0.009406192366308231,0.012932786087441753
WNT4,0.025294003568844058,-0.012156094707974387,0.013557075947643965,0.058455619896893546,-0.030250063716904255,-0.029452328110257282
TNFSF4,-0.01939992040463835,-0.0187041173587775,-4.803803951455476e-05,-0.0378229421708259,0.01586774673196663,-0.020526686431034617
NTN1,-0.04405962012423109,0.018975464554606282,0.035818973874745544,-0.033935340354166135,0.05728149775134608,-0.02357617223879666
CXCL12,0.04595463480302465,0.04179284675789505,-0.03451927649273958,0.05828771845661747,0.06956099663069783,-0.054456547745538014
GNRH1,-0.02137354263936797,-0.027674276394890857,0.04373449462183499,-0.005273938076336648,-0.03906836684469892,-0.012046393272495388
RIMS1,-0.021151360666688716,-0.06552593297428667,-0.04769918454433569,0.00273578397846583,0.0005700091978176049,0.01749041383075199
FGF14,0.03457926993406448,-0.14065212223983814,-0.05625740406149446,-0.050619484191753966,-0.048518350601705736,-0.013938105956726057
IGF1,-0.008730523064623776,0.020224024017322848,-0.0006096098116645056,-0.09369384391300038,0.00932945860876218,-0.023289152498684833
TNFSF10,0.017272729328108576,0.10850077918082816,0.003434708050735046,0.048925743170390064,-0.061013816922691894,0.0001802712031084297
GDF5,,-0.009777358369310284,0.016098068208369922,,-0.029534429707271097,-0.06246689622239458
CHAD,,,,,,-0.016635507730349892
RGMA,-0.0634980209723195,0.022387742111748384,0.04285266668389881,-0.019587189077930958,-0.10486458155674899,-0.07236086729218458
WNT16,-0.012026455360480288,-0.006000795945093681,,,,-0.02741269296508458
CX3CL1,-0.00948513151533178,-0.1443892638493219,-0.042691083557701334,0.032716395257832216,0.03393609354015004,-0.025446671444718006
FGF1,0.03562873645831179,0.14631816624207764,0.0701145514247469,-0.0184692083296137,-0.007270069606910005,0.011746593938555323
ALOX5AP,0.0223434501291934,0.14842701806736705,0.022107963221144413,0.025693295977550445,-0.04524105556817307,0.014586255691561984
IL1RN,-0.012594617106117046,0.049960982350035654,0.013526618123560187,,0.08234546537555654,
NPW,,,0.007545508827883744,-0.034005483097041926,-0.04446715834668438,0.003975308326569125
CXCL9,-0.019053435391462127,-0.020473629516742697,,0.02651641850489373,0.07287698676825718,-0.021403507147384895
ANGPTL4,0.07830216547249559,0.09557746013885361,-0.07077069083962904,-0.0173120707225242,0.04589282273596556,0.027026445417480338
OBP2A,,,,-0.031953512421765196,,
COL4A3,-0.018024254966348158,,0.05524042858574649,,,-0.03046042844891161
NRG3,0.0682989799552894,-0.04296113935485043,0.0035112334320185315,0.0680870591229421,-0.014014511910820489,0.0013051509118247365
IL23A,0.06587547796512011,,-0.03119794009737526,-0.029403738519959543,,
COLQ,0.028990534710677217,-0.04455497201984462,0.03038582428508231,-0.036587610967573396,-0.08162955630901657,-0.05446035897434538
SCGB1A1,-0.012203962291266173,,,,,
TNFSF12,-0.007456586778541175,0.058794731065395026,-0.024343293729855248,0.0385379132333297,0.06089278414007766,-0.035029679604296544
DKK2,0.03053119048164473,-0.040650291637007265,,,-0.025692111757576873,
FYN,0.03505621288169735,0.09172032708968841,0.05971433563908266,-0.017120266643153713,0.057914587583747776,-0.0524786689896178
ACE,0.02034335970080023,-0.024755881058425105,0.06763468076825825,0.05895985452679522,0.07176884868727391,-0.05198327670425724
IL18,0.07825867444074715,0.10515307797676424,-0.010038441841879882,0.05416673241651528,0.009383659952834343,-0.02651199458599493
PPBP,,,,,,-0.02020164423465721
CCL27,,-0.01942585619257833,0.009556165091934035,-0.029403737748013626,0.04919918467409169,-0.0378432038323
SERPING1,0.005726127535324279,0.12704909097749847,-0.05867447519975002,0.03177716189310431,-0.04873960540410818,-0.08992216354170242
AZGP1,0.01649874860551384,0.07644001494456068,0.025485031372239942,-0.03762507332753675,0.0321058573316396,0.025638958100438758
INHA,-0.018701202656935086,0.0007907406735302103,0.020068476776933797,,-0.03762288328410525,-0.030615373177055608
SEMA3G,-0.019400926750807873,-0.02930245305361797,-0.004707084234790303,0.1327774973621304,-0.046239303949980784,-0.009358847477352559
COL6A1,0.008049643546184686,-0.0015314017153956639,0.00892251828223243,0.05924460621577829,0.06631179109897811,-0.09241221464887209
FGF17,0.13198573479293435,-0.06488015120133109,0.02437910282919146,,,
TNFSF8,-0.011846407627520148,,,-0.03595675057644579,,0.10240174758043732
FGF20,-0.028238178527787407,0.08102283724101085,0.003063359748221789,0.0030562040405831526,0.05827301068668629,0.05266837274148327
ICAM3,0.03492125441525679,0.04860500208882231,0.015277994577799407,-0.026198926567364934,0.001247392884039254,0.036948888139349746
LAMA4,-0.07579659288728766,0.06626126101830135,-0.012294277009221248,0.1097473871959439,-0.0046274625080049,-0.014326976990520775
DLL4,0.06282600115608905,0.005154038320382754,0.020051703139639505,0.05849525028934665,0.019986154729490835,0.0028713497076852572
SEMA3A,-0.02230261803294219,-0.06916979732719683,-0.04028090547468738,0.013141892923645699,,-0.008492225444356896
RLN2,-0.012722255995446352,-0.023743341421988272,-0.019504001443794258,,,0.014909469369183062
C5,0.02330117480980335,-0.02483594531426666,0.06983275903431957,-0.018092013120356847,-0.05976804813473355,0.06937712531485038
COMP,,,,,,-0.016370489296951247
EDN2,,,-0.0514021414779862,,,
C1QA,0.023779803145751316,0.14946520486972786,0.008869871745455707,-0.009811811389269684,0.05684296404902159,0.014026736449039972
UTS2B,0.030124750404766767,,,,,
COL9A3,-0.01373828637449656,0.07100398033803948,0.11156290418165918,0.026266054927392382,0.0112074478899808,0.07278781802037461
DLK1,,,,0.03128663078337261,,
HGF,0.028587609148334386,0.07614139583723115,-0.029706761835336763,-0.061898693116193296,0.08803584414191735,-0.06100435620648238
P4HB,-0.005500633503469379,0.11798034023821724,-0.08802696248945333,0.08572334099233363,0.035108135363538295,-0.06177176723403837
ADCYAP1,-0.017978133292777546,-0.07088276229845249,-0.028739698755390227,-0.002662155856215519,-0.02843102772873554,-0.045897115301001226
GREM1,-0.0053239539170051664,0.16720529237069748,0.021709682216512677,-0.03170547152949317,-0.018562750431806795,0.053209344112898155
EGF,0.03804119363931726,-0.012188512331679889,-0.015941715610487954,0.002591561865759254,-0.03612985186730812,0.04927648592929529
VEGFB,-0.03136681907550956,0.11813636188206754,0.0781204096239171,-0.08448399635656183,-0.04061200423058976,0.03746992878442371
FARP2,-0.014700721311299235,0.05224907010249311,0.014831924256607988,0.045947880096658254,-0.006146508764081326,-0.024000075302020245
BMP3,,0.015305016048824003,,,,
LAMA2,-0.030277917465453337,0.07545085800275657,0.012476831332823039,0.0890998707583918,0.07059275781325028,-0.09362035141212123
NRG1,-0.04155455643612783,-0.04871189707764306,-0.021877125231336444,-0.0262238097011167,-0.010055370872148979,
SPINK1,,,-0.019504001443794258,,0.09878196159572512,
EFEMP2,0.026812380620503378,0.07677121389677713,0.04903615740139967,-0.023217464497357787,0.0528988176969706,0.018335116968167527
SELPLG,0.038817379623092695,0.012673115864690188,0.02145167946452267,-0.010731839671070713,-0.010010971990622605,0.008404276763963518
HLA-E,0.039375493111865736,0.1289451798474696,-0.017418923362729197,-0.018020748461937484,0.025108207680293853,-0.03441820371639299
PTN,-0.0155894521996538,0.04196184614656523,0.06144293521762492,-0.007206223080985819,-0.04218126936225262,-0.08101847193131195
CD274,0.037969856712654015,-0.023825555311097923,0.03261759149578176,-0.04081221873347853,0.1367642125419886,0.006625175725791167
CD14,0.00488077502784936,0.1701348545583189,0.02118320249194112,0.0365337056789762,-8.304666670815464e-05,-0.0767911810055246
SFTPD,0.011520440148868608,,-0.0009977791138312707,-0.033670992777621284,0.0022843250635538825,0.03280601095670943
SLIT1,-0.007633158072331735,-0.1021153009479755,0.059239254517214686,0.01186114995688674,-0.013721225855439832,-0.0330849502169269
CNTF,,-0.006336873745541335,0.03843624915114871,,,-0.02824504308008324
BST1,-0.030941905895784803,0.056773181123431174,0.013914366453761335,-0.037688624234183156,0.023378678064723653,0.014742373791875997
AGTRAP,-0.003130036120896196,0.12454012400551567,-0.005941486522541554,-0.05437648408326029,0.012972614047110738,0.03114646271239749
LAMC1,-0.036384547988137284,0.11660988136302089,0.06277342450736333,0.04990019814985922,0.008355643392305892,-0.05827587515976223
COL6A3,0.052648001397215774,0.048173028687751245,0.02959945947718399,0.03186522874642835,0.07225946457118433,-0.05022016484768104
FN1,0.020410601228386872,0.057197237300317665,0.0266097486930663,0.12070156363990589,0.03507355570364321,-0.057608870039394834
MIF,-0.003996747632908803,0.05265374064123455,-0.1009379200828713,-0.06099869464278609,0.03485707196505059,0.06854733872146333
JAG1,0.013170121926296385,0.0038211094035561686,0.10662663130339119,-0.0035426541183910918,0.022534011348217538,0.04792456674913693
NID2,0.006740174488558488,-0.039430239085025486,-0.02056278104346955,0.1359072637569875,0.06826014838817131,0.04754867529063906
EFNB1,-0.062300915107205375,0.03699139893053433,0.05535323862965033,0.04331974092708544,-0.014505931978825623,-0.00508945408864874
COL4A2,-0.05222465863422985,0.05000275745246495,0.0238659205663867,0.10438103674788832,0.0235722589640119,-0.05914262301196784
SPP1,0.0731392487234361,0.24515056650814993,0.0002879676476255704,-0.022458015817424706,0.06265353847159637,-0.050944070170782826
PODXL2,-0.002780433995604262,-0.06808419010977186,0.005892508941361644,-0.03186076675125689,0.028275698899657576,-0.07709109951032146
FGF9,-0.03976463287009988,-0.11262821939552844,-0.04229203487636631,,,
ITIH2,,-0.026731731772403032,-0.009773909754036032,,0.03480705877131006,0.012746880389236027
ADAM10,-0.04111640135992286,0.1385246140652618,0.02248537684360706,0.010252822035363601,-0.03369678526825678,0.04625863307066002
CFH,0.013643464072554713,-0.01080216102729839,0.002655618597237255,0.12178119649531191,0.0017423736007008354,-0.024838542264447466
COL4A5,-0.01591008794364156,0.10048303582209911,0.09382727999419596,-0.05157449982463183,-0.04504971695240001,-0.019155356698353797
LTBP3,-0.005915605946217709,0.052970469125876773,0.036247100762363774,-0.0018371751888294618,0.0538052758391965,-0.08564715701540894
GNB3,-0.028817329408026327,-0.02035617897290702,-0.05108529657746553,0.08041981814550159,0.005968602553358874,-0.002932410258658313
COL6A2,-0.030028960750751284,0.09099864386993048,-0.018228046696625484,0.04983778823475115,0.033899612550914,0.015469720054245007
PLG,,,0.061546423336149306,,,
GDF9,-0.021697607036884912,,-0.017082222858483553,0.010492136969345964,-0.03582507737694638,-0.04146612950748551
NCAM1,0.0077108702606336925,0.015546260330070108,0.04449940177886401,-0.11373150084110366,-0.09110401133723096,-0.017237878420744267
APOC2,0.014247774951630862,0.19263632059761104,0.045254687241917,0.0016825495752338803,-0.0002498900024624143,0.0034949374502737875
BST2,0.04565342876613602,0.09508635679942411,0.07908830887360638,-0.1110655380053528,0.019883889455058975,-0.07944975922506474
COL5A1,0.01891233708504563,0.037608359768955525,-0.029179255515343408,0.05394756747621075,0.06159272929319581,0.022176760681041668
CALM3,-0.007991714656917486,-0.2105240100600971,-0.03430680718534599,0.028583282441047207,0.05048602657346768,-0.004834630233559572
THBS2,0.014379294435431348,0.1057998455411714,0.04044460720480555,0.014936471744807231,0.04659786685550158,0.026220611732375824
SERPINE2,0.05451353929163378,-0.022245844651421254,0.04238543405836655,-0.04652752513099427,0.0038427060223312744,0.010328946576835548
EFNB2,-0.012038369033864635,-0.12763029046248064,0.029589056421252175,0.06438716115362726,-0.05434922385389683,-0.06354899333103683
PROK1,-0.015488227677264425,,,,,-0.0282450155092433
MMP9,-0.012026457658586143,-0.005509686917362897,-0.0306615178132761,0.06035967573336026,0.028260585842530498,0.020788765917106627
DMP1,,,,-0.03051942932651645,,
NPPA,-0.01906317294099156,-0.03731154590208158,0.019686567241963777,0.05492969514852702,-0.07802298249503015,0.025822484422619165
APOB,-0.012203963511480283,,,,-0.02917077005968323,-0.03099411932165745
C4B,-0.01401522559967646,,0.058011412882642124,0.15758985273399084,,0.003116974124413537
NTNG2,-0.004256786737723003,-0.05064964155619595,0.07731966292721942,0.047175723036925646,0.06474179790704572,-0.011431742447584155
LAMA1,-0.026093518347040955,0.03254855427293179,-0.0019915546062721245,0.045882001960062015,-0.007053686042323489,-0.028118287761216793
UCN,0.01735790757443935,-0.05179238338841579,-0.01585024390210284,0.032633154459920814,0.018572681084909226,-0.024809515076619874
ARTN,,0.02395229050961756,0.007012509061104915,,-0.011355008336539655,0.0691012884500696
PDGFD,0.08278581334455003,-0.02040461780317881,0.06996748956882193,0.0309975276738342,-0.05722204295444998,-0.04325121510616834
EDN1,0.03139150267036182,0.0034755898727877456,0.05548329268040264,0.08789254540052717,0.021232473499147163,0.02117749268720562
ARPC5,-0.038634159675571676,0.1760426618178481,0.006751023092242354,0.060290205590875806,0.017828505125167704,0.01940777377243673
GSTO1,-0.005222636569657362,0.10376349093681085,-0.004113753156576796,-0.004285381769478536,0.07860999944396478,0.0024479773112927317
SYK,0.00953354607003622,0.05010735993191375,-0.007904270575265583,0.03403860773947795,0.03414192537640231,0.04894888146893299
ST6GAL1,0.02472239333119943,0.17536274275991304,0.002403331771616432,-0.010736062158563743,0.010231524151170377,-0.03430558048654785
WNT3,-0.002063398568777482,-0.08944238247529858,-0.030559882286986584,-0.030151603005261252,-0.03791559345663077,0.06366390422057946
HSP90B1,0.05102204295102142,0.06584463596643608,0.0377966686356103,0.08714695262669236,0.0481286989306087,0.023452288034844962
ZP3,-0.014632304131067335,-0.018130060309191846,0.067774773192693,-0.012429140918004717,-0.023976155972922693,0.03229567217913599
ANGPT4,-0.017099636151205234,,,,,0.0024037818733795516
NRG2,0.029022797480470958,0.007497697421313539,0.018063609969927893,0.0012230273450654391,0.030136972074330394,-0.022899427432849753
MELTF,-0.019734147400905743,-0.05101463680152192,-0.03342778499437938,0.014643407300546144,-0.02645038776058037,-0.02189372859359976
NLGN1,-0.027969250273425714,-0.034917718863726514,0.03999393276920873,0.06265344996617593,0.028835888398214715,0.05755761123673985
SLIT3,-0.02472524444280371,-0.01959909415508271,-0.050531120376712375,-0.04839250080700093,-0.036140787840203914,0.04227975198884335
CCL8,-0.011098253477373716,-0.02191108825844348,-0.021130516214681136,-0.03902588218557896,-0.027287758132622783,
S100A4,0.019315692587704176,0.052919418527683774,-0.020249848913457765,-0.030995066673244594,-0.03521908614074132,0.002696672101928115
TNFSF13B,0.018907741207770584,0.14894352088729168,-0.031874600114649945,0.010755800332014122,0.004962669348894263,-0.05880604800113404
HSPG2,-0.0014187986884909806,0.007150222628819211,0.030562059788543077,0.027448623299257225,0.024386127639910177,-0.05463578033953441
FAM3C,0.0017300103836975355,-0.11556064012895784,0.049285046111382375,0.002132228871172792,-0.024785180070280476,-0.053188783475911015
FLT3LG,0.026034875105531697,-0.02343879692583231,0.06466973020687239,-0.0015931209060294621,0.009448410599077127,-0.06312273269594246
A2M,0.02332507502718905,0.11871263808108218,0.01140000653090495,0.07638684960875612,0.0015858051946282376,-0.0573466425063076
VCL,0.02305295763442525,0.0010397904807826549,0.034514774757904786,0.08909258261124339,-0.004707834080602978,-0.042395349797951655
FGF2,0.011613556533605919,-0.016361493695659653,0.05907779282358676,-0.042425567617215505,-0.020728084698335748,-0.04482172637423044
AGRP,,-0.02031462420282517,,0.04598745897553484,-0.04598930979281103,
CNTN3,-0.012551762621044987,-0.10236320191172718,-0.03458549184346707,,,-0.044288466635451496
RNASE2,-0.027798376354737163,0.05552149589041019,-0.041270470356289446,0.05671433839422708,0.07128333991254242,-0.0014277877762546446
ADM2,-0.020841874861202727,,,,,
GAL,0.08551202826758185,-0.09258397184192248,-0.029896785014004612,-0.05705304862518504,0.039221975614361804,
CXCL6,,-0.0318056654070636,,,,
PDGFC,-0.036702704335074096,0.021519956049013245,-0.00016733056537343794,0.009350432638932829,-0.02550058301372352,-0.07545472457882771
COL8A2,-0.014121393853489508,0.14475064567249118,-0.02729700843710407,0.0006042217509661188,-0.0029310873742492086,0.043457422824804665
SPON2,0.04869528734063996,-0.03146262430408577,0.001354632853140177,0.047427550783600066,0.10703102110234267,-0.012607241378549182
SEMA3D,0.012619277096397716,-0.08242352415485564,-0.007411242933796363,0.027721836847382383,0.028650359986414808,-0.01989735269235297
BMP6,0.09348779504135662,,,,,-0.008751821513672696
TIMP2,0.02725048784806067,0.09946662194425859,0.0452481525625551,0.019955517811614344,0.06831275709256909,-0.06724364276231268
EFNA1,-0.0314019038378552,0.16553358041938088,-0.019264573855252848,0.0005619777388448414,0.047957444971664036,-0.06377299995627218
S100A12,,,,,,-0.030232287997382926
TFPI,-0.0292255105038659,0.03645937088066674,0.05554143134920955,0.03753239793498264,-0.03462202788687338,0.01517889785806981
GPC3,0.05052923656256669,0.03322453064452563,,0.04743718744380992,-0.026099369885823922,-0.00493952439567776
NMU,,-0.026184139772021723,-0.0046702275133199455,-0.032238461778414336,0.03124221488597437,
SCGB3A2,,,0.01113813775164804,-0.023120502897621773,,
LAMB3,0.02183325099584256,-0.036128612079554756,0.07103554086597094,0.08822167620257909,0.07488755854490697,0.07927668577166669
LGALS9,-0.015698563607049493,0.13029618875030408,0.012470272044113488,0.038928626919161324,-0.02077480216476292,0.027285044199862586
VIM,0.035253431645317725,0.1576325557443374,0.0012715389996898626,0.07657964451883902,0.022620904352456256,-0.07854770371718611
PLAU,-0.0053894986125107075,0.07276431739529486,0.07154202455892127,0.06504712181930053,-0.05612591762494176,-0.07210899036421822
TGFB3,-0.03209884092420967,0.06557016390542088,0.018715702127743126,0.051205964250874175,0.02898552964405755,0.024002998866289232
APLN,0.0009864295545164803,0.08337336727794198,-0.013186570928768262,0.10046841549603049,0.012610908527325066,-0.026340864177653918
SHANK2,-0.02622442763279433,-0.15146749837286258,-0.047200528045668495,,,-0.029452310619237015
LTF,,0.160982259125213,0.04424397472382904,-0.00018113067685769082,-0.01866441114686333,-0.019636833074347528
PYY,,,0.1239235905712686,,,
PENK,-0.02250456798442048,0.029520162211464737,-0.03383616196787382,-0.0499447577112742,,-0.034571970293337015
CTF1,0.01121428236447281,0.05720085810650178,0.12450069396297991,0.16851028120862152,-0.06292193105874963,0.006542517063293374
COL3A1,-0.0028960045009412375,0.08009775298572128,0.01782607560316183,0.09107554021312296,0.06288356580023632,-0.02104552571858595
S100A10,-0.012728732893269167,0.16898856771776846,-0.060534753898705704,-0.020848653978297778,0.016759055037421217,-0.02851193143959338
FGF13,0.016353895237720652,-0.15199088359260435,-0.052111651042922355,-0.02745516106167467,,-0.00885180263680325
SEMA4A,0.025600926776834922,-0.070761430847782,-0.029002096539194715,-0.0446461720814479,0.03949281452832645,-0.02333052529790997
EFNA4,-0.04169081215837924,-0.0059823314453658115,0.055852338884037046,0.008192458028373914,-0.060762247609890505,0.007820808610799599
HSPA8,-0.03457874032063873,-0.13639240850283785,-0.006973532034853488,0.01396007594610115,-0.04854871572130478,0.022728757999125555
NPB,0.031180818115450957,0.09131833179211957,-0.042713012949865216,-0.07366208147753639,0.13581327548666322,0.061619717027851774
ULBP1,0.03271899853615902,,-0.02113051571029726,,,
SEMA3E,-0.012707184028098851,-0.05195208528511545,-0.032367157083081674,0.038083062578801063,0.01377436543769187,-0.016335286869203384
ADAM9,-0.0027966661680383,0.1594407774332446,0.06890678935639684,0.023201548516369176,0.038342749158740155,-0.08157641285515718
ASIP,,-0.02539380697402039,0.02515736954643518,-0.014211936415965349,-0.0053905588956591555,-0.058273345290490546
IBSP,,0.13547412428100122,-0.03260538876549081,0.08886471712456323,0.10956362527115435,-0.03558149814311174
FAT4,-0.01758694289800299,0.1342414186256768,0.04477688075311389,0.027410941260306226,-0.02698350160223041,-0.03664925684384927
MDK,-0.06610184339325477,0.007288842622286444,0.01709133800485539,-0.02666009805239829,-0.01588455319050211,0.019291256438166676
BMP5,,,,0.0422093593050434,,
CAMP,-0.012026458401051392,,,,,
HSPA1A,-0.041883359713360234,0.06075656790395292,-0.03179868137291948,0.08766544251211139,-0.0031723490185299355,0.023200116432507
SOST,,,-0.02607449986661838,,,
SEMA3F,-0.023877106331230108,-0.03582122546740581,-0.024487677186038764,0.0010030175481216589,0.08120788168624204,-0.031208831213782547
ARF6,0.06304575374428824,0.10084263012562046,0.03601014026588886,-0.018637820325062317,0.019504557313399146,-0.02999033393063818
IL6,0.06757206408621699,0.01337944639002502,-0.02692022483412722,0.03353414212573647,,
CALM1,-0.015284080547565226,-0.1649279763567929,-0.001542026262843274,0.01844716039258764,-0.017560375062200196,0.010375960152736141
VIP,0.02158817891060507,-0.07012220118813375,-0.03132994387865636,-0.027455194714363803,,
NMB,0.020945690804549773,0.09884951446587774,0.022276204405999818,-0.06340084091056478,-0.005442738102873024,-0.003943826370616157
CCL26,-0.012551763435605661,,-0.007043029417280502,-0.054288871055932185,0.0020324898851190195,-0.0331829960390007
FBLN1,-0.005734270843136008,0.03954614825930049,-0.001806377736342839,-0.01122030978553173,0.011206777517202669,-0.02398085546983174
SAA1,,0.01352919732376303,,0.029193331710802153,-0.02898001145488071,0.06414714086041648
MICB,-0.03297527204558561,0.029423820342601017,0.017659203989104793,-0.028402657812640085,0.03660860499964048,-0.014626916953508573
MMP13,,,-0.018042354736228828,0.06387062649766939,0.08193756049307377,
F13A1,0.0008268513659148545,-0.003620594560880921,-0.0026993273949151727,0.009543849903582678,0.03167632227263316,-0.014954680616483041
CXCL11,-0.0241625886302898,-0.036780164134955676,-0.0221518605417596,,,
COL5A2,0.04018950071237399,-0.058881738259639715,0.02903508749660874,0.09517863956428137,-0.023401740891442976,-0.006114723111287264
EFNA5,-0.00959664113576498,-0.1364505539274741,-0.047578613618530476,0.01992178061349727,0.028085319107224747,-0.031602145656105154
AREG,0.00504979878339405,-0.02130937247451414,,,,-0.03784317580622237
EDIL3,0.017252118190163986,0.21431424984164393,0.13064383618098588,-0.030985633694239935,0.028623312427120236,0.03878927303578441
CD86,-0.006363864461013713,0.13853950270463852,-0.013972053507561342,0.0839270083651595,0.0074888008592201285,0.06295880545154099
AHSG,,,,-0.028638546843350692,,
HRAS,-0.04372341798970281,0.010571758715706647,0.02687977914920168,0.008049191573843125,0.023237916269210686,-0.0037952103272912313
C1QTNF5,,,,,-0.029850570027271605,-0.06409744951533038
RLN1,,,,,,-0.02655599420445689
COL4A1,-0.010053219166010055,0.08597716853531048,0.053371514702110774,0.12210672356439418,0.034873302832675146,-0.06265821106949002
CCL3,-0.02511067506081518,0.14569257207573266,0.023641884059933425,0.05702747003394535,-0.014577511162645938,0.07056449540125674
BGN,0.035181484192192615,0.08187577279228611,0.025259961903584607,0.054756270688437594,0.038059060680370294,0.012904554284618744
RETN,-0.011846409600380692,0.05206939745317275,,-0.019890024479078207,,
S100A9,-0.05236326049926546,0.14469653660396511,0.021322666066708993,-0.039907435067984796,0.1124619843057331,-0.01548658278129568
HCRT,-0.020298016445927786,-0.0604136094320771,0.03696881028985684,-0.013836885418147662,-0.0639316548991607,-0.03189385313165052
FADD,0.04246832347893409,-0.016782024178684796,0.021768092869528688,0.04310707266827941,-0.01428525412469279,0.029628356154220936
ACTR2,0.04556521173788721,-0.07290739363129589,0.023793612919382406,0.06573565207809236,-0.01607380794494656,-0.042638823247099174
BMP2,0.05356115504404407,0.035648840422477374,0.0022311901826601514,-0.01728046508207202,0.0424113345788106,0.034628600131385884
PDYN,-0.006312987964804968,-0.06889684509647867,-0.031736983765567085,,,
CD55,-0.028864551489956473,0.12306348048140406,0.015544391204441647,-0.006029837652521261,0.08743153155102887,0.07339239404917032
OSTN,,,,,,-0.02741270080719411
CD6,0.0071251106340256545,0.02795157949177496,-0.02383999261134112,-0.04191031083476176,0.028359837925246326,-0.03524788566093712
IL16,0.029112136100013914,0.10956103558208433,0.01782424105704479,-0.04896521604522862,0.029934493854522733,0.0038122309057321484
