,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TG,-0.0023322450106488175,0.05795017881140968,-0.016393586872119174,0.027842491914941897,-0.015385184166033829,-0.015996530154967766,-0.016660417689438926,-0.011046449608789087,-0.01927839215276815,-0.042765295601180614,-0.039510879322557556,0.008718958688611125,0.10066913234606448,0.07254845094644471,,-0.030253722530602635,0.05167564680093812,0.01779302442165224
ADA,-0.005751297490602187,-0.016853862913521943,0.027260249127425064,-0.042882310659129126,-0.03005646853229907,0.15414437840704498,0.015865049683247524,-0.01794032252074229,0.05357888808909627,0.006732800395698873,-0.034395952817849525,0.005112625725617596,0.07148775365656772,0.09494236664633389,-0.05185043604763365,-0.05118637331171101,0.15692571853019438,0.04767709839506822
LAMC3,-0.007021187994388278,0.0038485449661329304,-0.006452231891200212,-0.04760572127188213,-0.0034091501470650872,0.12370990959797483,0.025167863466016193,-0.05793197485634881,0.0438464051008105,-0.03200833763072431,-0.07954155542095129,0.016000596940896027,0.07269617888282703,0.008239471746094977,-0.03688848879550744,-0.028939724780661077,0.013987356147006335,0.11009830330376086
CCL7,,0.016976755582495888,,-0.00990908968358755,,,,,,,,,-0.031037955397131403,,,,-0.025987019286561476,-0.05798360423766132
NGF,0.07865378748325383,-0.032384992671045776,,-0.022704255365433704,-0.014681592262703153,,,,,,,-0.030946026790744287,-0.009637405008163706,-0.028705212015456266,,-0.029103847183437465,-0.02354624320828013,0.017289694140714445
TNFSF15,0.1372291870072715,,,-0.01103425601004291,-0.017826671697283646,,,,,0.020671853559951988,,0.06008741461366183,0.055189432040070874,,,-0.022827085692486905,-0.005173433959244498,-0.010990465646270068
HMGB1,0.07845010262806067,0.018869624841241512,-0.027175716682841227,0.05851190894437917,-0.04439231003684387,0.10892504924453866,0.004572751409952573,-0.026045345647997684,0.04831080685198278,-0.030434166121098238,-0.11484265718556917,-0.011517487853483959,-0.0637167218100751,0.004083165781822929,0.009825129948032679,-0.029334142021351258,-0.07312384658303314,0.020155215928527443
ITGB3BP,-0.009094325135835683,0.012500411099643801,0.00825053650712235,-0.034098847059623266,-0.02596718840001444,0.10935993611285921,0.017808190918392287,-0.010016954461437275,0.04983167876422343,-0.0007128606126184729,0.029901262901815547,-0.054738385404614044,0.03783994680622437,0.03783293519162832,-0.01826535017767958,0.013726990027339889,0.05256402886612435,-0.04679361798081271
AANAT,-0.013880452412026106,-0.0028310234100747565,,-0.010040045528549372,,-0.021730069733585926,-0.014982810991896462,-0.012733419406792047,-0.023266171867993176,,-0.05039895366873399,-0.021689242764914192,0.0038577026841729615,0.07626701164539698,-0.014912342298339053,,0.003459643068228241,0.052939103729818554
RELN,0.005573574803639389,-0.011195155949973891,-0.03847036922132516,0.03395652789662398,0.0248419356214523,-0.0373992722009151,0.002067571370374482,0.06792691615643036,-0.0007930760470132293,,,,,,-0.03935573117607978,0.012928021286387278,,-0.0426800363228393
IL15,0.06072200530692177,0.008078465688062116,0.10540852198909234,-0.03484869930171625,-0.012684736696003843,0.06101844197990576,-0.015546088021783724,0.05525982037704501,0.0898093365916553,-0.02086812985511401,0.12990587589513986,0.02406925308485082,-0.0303783219869039,0.03798520400509937,-0.03919072499340399,-0.013024068172273464,0.028712834776943346,-0.0324142467306237
UTS2,,,,,,0.09151889113551012,,,,0.004466780610185093,0.024077649689396827,,0.014407743027126132,,,,,
BSG,-0.01920112462208704,0.033777164895888126,0.009876936127683658,-0.03360095128268328,-0.005401775469392785,0.009594779287077011,-0.022510705720665804,-0.018313529866688105,0.019722226977657163,0.09646092939736708,0.0871660336515711,-0.05978201647977289,0.06545173526512098,-0.026668421803892742,-0.054158472261603564,-0.014399948713077535,0.08074623243334217,0.11408573877952197
ADAMTS3,0.037656958070921266,0.004525970532393333,-0.028804720695682837,-0.014443101132645112,0.07417684042285258,0.1791380762899019,0.05122514547819736,0.011470754665317003,0.031787068381405804,0.10712786330755722,0.013073128607018767,-0.02597066015454321,0.03171148930980187,0.02938529600273502,0.04232666751889508,0.049335822543379045,0.08026384965298862,0.053406211779020316
CD34,0.06918387719879088,0.0042313862657924846,-0.041069862566407656,-0.03428436954718687,0.03910248533160227,0.08465046585285421,-0.016380276973504637,-0.023823881971126327,-0.0063841174263341,-0.0024913991443938467,0.021801289672354767,0.049459309810686435,0.05283403598126523,0.03281547481404268,-0.04189592641343289,-0.09116282318351313,0.0398354178255239,-0.008542172166146562
CCL23,,,,,,0.03842068953546327,,,,0.0031824663007240413,,,,,,,,
PLAT,0.12433399010362975,-0.018528840959605487,-0.023292074450575226,0.07237659339841591,-0.0035889078445246157,0.12005799568804237,0.010303109558788768,-0.04037921822840053,0.04208158212717547,-0.03686831291689756,-0.02663667342449896,-0.03454391532587207,-0.04334313286410649,0.0917518976641237,-0.04959646305467587,-0.01303812335521933,0.06707880259577786,0.1457333039858556
NTF3,,,,,,,,-0.020554776537351143,,,,,-0.003367444301929748,0.07042776570928082,,0.04912624261032101,,
LTA,,,-0.012055895314768939,-0.012700218471956137,,,-0.014430008438300496,,-0.031088048194646903,,,,,,,,0.055808778783887084,
CKLF,0.0667419783600222,0.0028070402291506414,-0.030034735985472967,-0.0062809419930319,-0.024541002914225913,0.0919882108443189,-0.015413751600152353,0.05051784654978446,0.08953123440021225,-0.03163118601539318,-0.02132471627143534,0.03822177673022182,0.030858755057988265,0.09177170093667694,0.005768418471148711,-0.061797803466116456,0.0876475341674743,0.0637332407110368
CD24,-0.08310290129518676,0.009460829432102299,0.013879939877899579,0.029513735761022956,-0.05382503456946446,0.03695313659044722,0.0029613554686586997,-0.06556748547420325,0.033693065024586064,0.037006136293972355,0.041926931513045204,-0.023486130687688837,0.0002946079357434296,0.09243334943646994,-0.006389050047664682,0.06624480230985964,-0.018990339846738407,0.010062154806742458
HSP90AA1,0.024489762912129287,0.017380548699681937,0.007221226251428777,-0.045537931101068144,0.006213082421893682,-0.09816961578305462,0.037750825557296995,-0.010817791931225049,-0.050494514128068296,-0.059965373899021436,0.0052173355864275186,0.007403346024318241,-0.12482181947925562,-0.1661171494393741,0.01456796233253997,0.02167233809535926,-0.13025997190564745,-0.05720607002923996
BMP4,-0.03930595371284652,-0.012332683223572845,-0.012779955750307062,0.03378608893692263,-0.005205191365773926,0.044590049015997536,0.001026501316273886,0.0018974648935982175,0.05284904289554474,-0.020233887785021894,0.10899688374364966,-0.015528974299488163,-0.00030842326906583303,0.012207172960301708,-0.03717860182084409,-0.020684857396239587,0.08140452371872413,0.05158024000795767
SCGB3A1,,0.09235069494937968,,,-0.01619229073868007,,,-0.010740763811250149,-0.021692828907981476,0.05188955904649365,0.054949205396901374,,-0.0004346427280046141,0.0823281862097485,,0.06734947835295149,0.06973214218543956,0.011854803305174006
IGFBP4,0.09483093822945805,-0.06416196781881746,0.013657719305256659,0.026769840629951917,0.010522951836052785,0.07804154344683831,0.037121487003774274,-0.0473021135581813,0.03159392683531665,-0.07291575536695422,-0.09063910823731315,0.08833783788893078,0.02833027791742033,-0.0967204958121307,-0.037196694341725955,-0.052608248908886775,0.011191107817417043,0.11434270139995058
RSPO4,-0.02218614844589951,,-0.01948973168576267,-0.019439909454713508,,,-0.016782978290296905,-0.010740762240170471,-0.01926779306978265,,,,,,,0.037590114202744475,0.07112766131389034,0.09144815215846527
LEFTY2,0.07621670322838696,-0.00980554153762578,-0.012203960051957756,-0.02837753364293448,0.00617791212220293,0.1470705897471932,0.009638852450301933,-0.01177737715875537,0.06409365282080413,-0.04036562665146571,0.027313782241210168,-0.02771701409385967,0.03826309566591397,-0.008188305502778354,-0.017270879082006137,0.05609948716734292,0.002239094082806059,0.0035663608945076253
PF4,,0.05064718428925543,-0.010966475356334484,-0.008645485528222804,,,,,,,,,,0.0048733393212554545,,,0.008216495682758439,0.014438964044443362
ANGPTL2,0.07419692224403777,-0.00602474086124172,-0.05379629489433108,-0.006990319239418237,8.376260042017125e-05,0.0983255545296914,-0.02580430760205223,-0.044429938745291817,0.07312080462573477,0.09079257387888733,0.04798680712300425,-0.0663490934842603,0.014539675061630156,0.07570009597782633,0.004064657753665005,-0.0480220411505103,0.030279550460391495,0.039659974586185025
LRIG2,-0.060537715924212566,0.036594802978654056,0.041978411149480845,0.07614410222874217,-0.024956282406695687,-0.00102414874787517,-0.04978121807282475,-0.010791556732325115,0.015900831406515405,-0.02936566768558794,-0.0005639384885629989,-0.06831246878117125,0.019387961174348423,-0.02101649701308392,0.008540364843673192,-0.016343718561656097,0.07213853697124367,0.009503338563164073
ICOSLG,-0.0007022326518094754,-0.015563968885680407,0.005196622724273227,0.01743132786176505,-0.04242135965659881,0.030697445692451236,0.02842013341177778,-0.020383960981473673,0.044743878752538296,0.0958125220118217,0.008431013501446257,-0.03625878204329444,0.0029444685409183513,0.05534422976104652,-0.004394681770521155,-0.02341117309589964,0.04018082476574011,0.04305985455298739
WIF1,0.042399726327900254,0.11505109182964712,,,0.011685582488687635,-0.07088992732115451,-0.012951026830325708,0.09521410152327454,-0.046921248974271065,,,,,,,-0.029677395675173822,,-0.023819596736758614
NPPC,0.050316728804836834,0.05458095306932539,,-0.013411280086556305,0.04675384044087937,0.012503808546404392,-0.02526333832873619,0.062372389186192125,-0.04146475605032744,-0.03286388324058505,0.0063795743569933375,-0.025970610276335224,-0.006673975745047879,0.08840685554961786,-0.029856273712927324,-0.007559688419896459,,0.002473616728482276
LYZ,-0.0008231071019178726,-0.009436611308687212,0.05942641305484267,-0.03047134331881717,-0.03629088682297026,0.06002094836443227,0.057991238179045335,-0.0052463383458678445,-0.03425009022968228,0.14321777688750983,-0.06739868851119545,0.024867848533078666,0.020921374993610457,0.04948525576926557,0.13675632042134073,-0.035986091230645015,0.03439403625604137,0.07939116090580989
EREG,,,,,,,,,,,,,0.00878978891185599,0.020522386248244512,,0.05359491440443025,-0.017683230130246957,0.08967281032642958
SPTAN1,0.028334364330890323,0.03711882701469556,0.00028552518401483745,-0.014259557082605642,0.06487552800250959,-0.04615690034504639,-0.009716288549682414,0.026383896124838276,-0.049301832284983964,0.061322479341628953,-0.004690876957167682,0.0080349203685188,0.012515998767589397,0.07264596660602565,-0.05960838631154028,0.024243764335016356,0.010521053448268997,-0.03937874512932168
PTH2,,,,,,,,,,,,,,,,0.02056746287711162,,
LIPC,0.019347498848358183,0.005500911662114268,-0.016505131509880838,-0.01553658138709135,-0.0008606574865652229,0.08277120665486871,-0.003498064071866446,,0.008200503875871923,-0.034848784094123814,0.11440057802154836,0.044736931064704145,,,-0.007669809414655292,,0.06520175363056131,-0.040142849344477934
COL8A1,0.027179314538789516,-0.015532496266310236,-0.012175995005418244,-0.02251698589454008,0.001719976529543347,-0.030926988563410585,0.007144216223186956,-0.00969105476197731,0.01709270852522739,0.014167712371813891,0.024454978384467828,0.00017275892458717087,0.075549140285143,0.0987274190062165,-0.07152635878301637,-0.021863104887623032,0.03862200476993911,0.009648963578541912
GSTM2,0.01966142759987242,0.06366142410958527,-0.02403037993151404,0.041302958249170046,0.12720069080388174,0.06880586973868416,-0.03990225128130067,0.01395075914317989,0.059590116393300335,-0.0684233361634101,-0.03982384745823722,0.08824916072948866,0.04236870193409109,0.024618941278779657,0.032574055136785025,-0.013344603321819597,-0.01812058088357614,-0.01833118871686945
IL4,,,,,,,,,,,0.004069822831570695,,,,,,,
SPX,0.10295040398435332,-0.011159457286407153,0.1012677487532385,-0.02545843525893053,0.004246602581331116,-0.03385710908632199,-0.019167369267626275,0.02527317936059206,-0.018195252869324916,-0.043567381426530216,,0.11251480684620281,0.02753648617987379,0.03057019546553323,0.02797573277374623,0.005640901107075624,0.08954265005710448,-0.07747906217804902
MFGE8,0.009271533665269114,-0.027642514675751795,0.02412067147962498,0.05308135933492208,-0.0394968150582654,0.030751009904627574,0.008185565573905464,-0.03157434133728464,0.09968875318319126,-0.03341098420379752,-0.0029100048206848307,0.030883416893257007,-0.011417681735543967,-0.015583486484016454,-0.03352431035010077,-0.002022687981666921,0.054519969698412864,0.03639045708563939
TGFA,-0.06595671378909183,0.1018827952987774,0.019560971752104642,-0.022960030626106263,-0.004597423802239552,-0.010307008955483915,-0.005046195455496675,0.007256279665247772,0.0626957347021419,0.04998272744187828,0.07429705562057277,-0.04045002274752128,0.05166587367675663,0.017496657706198498,0.019731023509798176,-0.00016260543625770823,0.07408255521560374,-0.029103072217282904
SLIT2,0.06575496308770949,-0.010030264045459838,0.006486028839741895,0.03172803051462262,-0.05291510399648753,-0.055943563032897985,0.0017096253343164606,-0.04444110879705065,0.002352745128411002,0.1269835138972625,0.0051514001457755795,-0.029370463451144756,0.0014283294801393596,0.05528684176805557,0.012855090068647816,0.0131152146468874,0.03862557710680939,0.0867038503133334
PLTP,0.052803990733387714,0.011388621644686632,0.06726911675044275,0.01143332606765528,-0.051607894264463036,0.09616984763126854,-0.011274411676353804,-0.062196513168442616,0.024820640429106273,0.03624928737449374,-0.09912136701557278,-0.04644019299230855,0.004166351085337324,-0.08281507516273871,0.02618092952118046,-0.045926153819858276,0.04726958559231266,0.06983211931554019
APOD,0.12447064496405116,0.06042715243522012,0.029337852197013622,0.019340320504049754,-0.08042468383905378,0.020927492309028167,-0.0018855781116516074,-0.06944874045227098,0.005127240933638998,-0.08781221501083245,0.04528668366230403,-0.028082121299686912,0.02589013198661261,0.13012204844155417,0.0024150226888710164,-0.08496427198655722,-0.06577160791494338,0.11892554610482192
B2M,0.08581412299029266,0.009652361095939614,0.015232131543640424,-0.028229244765593926,-0.031790306478416325,0.14174293894452855,0.0706040013325938,-0.05369249115273162,0.07594352683214532,0.13044507553150003,-0.11956731239434858,0.07139410573172111,0.0302524562157087,0.07321996702574934,-0.025029354369776973,-0.06409775338547842,-0.004396696573501304,0.06928689552440115
OMG,0.06051588284918492,0.06417669773425459,-0.00046958595210602386,-0.02202599160876987,-0.014455862297799554,-0.05098767165413085,-0.012374809030181542,-0.011482538173119103,0.01567193395121571,0.016071654513167312,-0.006121726915711538,-0.03986569455972529,0.040697232216922126,0.14334278442497314,0.020789392555003495,0.00997898371226118,0.02507476872321804,-0.0029910233960687136
CXCL3,-0.046915826079893565,-0.04085737146961806,0.007632746324981993,-0.01503344667258654,,0.024274956757016977,-0.04891869494938324,-0.011490345250234785,-0.022389024322542146,0.013015575513149526,-0.0363352301539537,,-0.002896622079835654,-0.01116556225275421,-0.022161502081935926,-0.030632195354721534,0.0284134606760253,0.02213817280608161
CXCL10,-0.015329006352332126,0.0826544904092216,-0.01613064448106559,-0.004887413728280129,-0.017338598035219345,0.13497748866077858,0.047683439874196196,-0.0015396678811383743,0.00630849585808781,-0.05735118963897899,0.05826025470783546,-0.0350312314624162,0.02364882678179247,0.05765415266915362,-0.029856270466549102,-0.0015910606076108788,0.054027820045910085,0.11808683321997641
RSPO3,,0.0016872422173854031,,-0.01004004478670368,-0.042104612129275014,0.032775160754535904,-0.025348151725881722,0.023167461946314773,-0.023396098910881673,,,,0.13097497380541767,0.04256528931051317,,0.030536327940781715,-0.026371743062189503,-0.05390551919520375
CORT,-0.002346370477694692,-0.0008315859451058777,-0.01958543053882793,-0.009057004897754512,-0.029183717729960697,-0.06175556852523796,-0.04286605233579498,0.030217246312531233,0.012931521833386661,,,,0.0033727292894998617,0.1368850929062517,,0.07929165212266169,,
NCAN,0.16748357476571787,0.056133611196305416,-0.0015101765347883382,0.01744544780016154,0.021270829254949074,0.017490707040891354,0.0026292494619990395,0.017807992900140422,0.059678004540770754,-0.0031395764625950233,-0.04901023516824788,0.06175220331297908,0.0315853867466141,0.11917473655349756,-0.06086072776286054,-0.005090451752697606,0.0181797223043528,0.003933924563358623
PRG4,-0.03394796323533997,0.01948424707524059,,-0.009909091227772084,,-0.030910242856085523,-0.02144797999610789,,0.046278249698627476,,,,-0.03399515023517087,-0.011491636789499155,,-0.03342179797301789,-0.021742680792742382,0.0779319391991084
ZG16B,,-0.02615579778814042,-0.013196370725138276,-0.011500712249120935,,-0.022039827635629675,-0.011465951638492811,,,,,0.004701803678537683,,,,,-0.03288272547469513,-0.021960424534919625
TGM2,0.09146834589940268,0.02271989958578923,0.09668192859201136,0.007567941014960956,-0.025228892737168045,0.06067302823155137,-0.030620373755825096,-0.0032051132522188364,0.027720058871503535,-0.005471511025780476,0.0628835375278802,0.0570997845780734,0.01672717861553963,-0.044781538948194845,-0.024384693963586643,-0.03423083689772053,-0.010892869429706116,0.035727378595579284
VEGFC,0.1456451780716963,0.0024257057887921963,-0.016944648197041504,0.015696351316307238,0.01865151040891326,0.026148667030472684,0.00551210372629362,0.006831463286528415,0.022853689805319398,0.08698818132044764,-0.045021352784618246,0.06011030376776763,-0.00522527179337697,0.014645750289383388,0.16624062479465204,-0.0475840964875318,0.008151877843873931,-0.03493833492666567
WNT6,0.02472289103100733,-0.03043330287118344,0.16976202299370666,-0.013705549090976,-0.013010631405388443,-0.005509663210045268,-0.025517066408141394,,-0.024363459178248455,,-0.07017813267383097,-0.022929731762093588,0.10161464163764429,0.06161442172001579,,-0.015249576300737432,-0.03971264917617636,0.06637146226731237
NRG4,-0.023022459763449556,-0.017372497326529686,,0.035105049552689505,-0.01592741800585291,0.0033372121802862434,0.031050183863915386,-0.028504049956810662,0.0638493709350565,,,,,,-0.023472381082639788,0.06587016780784351,0.03645424925139987,-0.03412484711988824
PMCH,,-0.0200227380858723,,-0.01671005181262616,,,-0.01678297748033693,,,,,,0.05525470630149139,-0.03915575859212941,,-0.02427272832702391,0.021261087728770268,-0.04370177789478777
COL9A1,0.0294836286270551,0.028493073556232436,-0.03031163618789717,-0.012595599000627233,-0.03340083418527135,0.15765248236744067,-0.011904209716784986,-0.02275230120293295,0.08420246069950145,0.018923660551780346,0.011945701702301794,0.09224192104639067,0.01897245341860932,0.1025559388871711,-0.02628085507423622,0.011858686604089662,0.11075235059676487,0.10582790394645213
