,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
TNFSF4,0.020453853402937164,0.02028603459180229,0.08430670246445482,-0.033421516587637104,0.021911014185032225,-0.018641179060271976,-0.016908236929899817,0.06471283333367311,-0.014938754488147084,-0.028863975062789263,-0.04695958638693837,0.09927262344836425,0.017950028333619163,-0.0279156233054022,-0.01605587104517436,0.024073467787279194
RBP4,,-0.04214059033896567,0.04163792984446089,0.014314883903589365,0.055763930590560694,-0.05206393824307422,-0.07524425167631625,0.021266939853283644,0.03104295342551272,0.032452544836815395,,-0.008847935967985098,0.0667857562549981,-0.0006813865045946348,-0.0057090445895150495,0.025402043632687152
DKK3,-0.05879018016038525,0.05132894593785667,-0.05591196082621348,0.026899155764164285,0.03885638177720015,-0.08949222446034573,-0.09724382909734948,-0.005528225026473588,-0.05594926694899659,0.07350521493247009,-0.027066717505783943,0.03339568967612504,0.08558061096728939,0.08336483227298613,0.06595988918429474,0.039127500069296245
COL11A1,-0.02891105078964008,-0.0027579250158116775,0.006556694306869784,-0.024562164299961935,-0.006233053047609563,0.10507258723913995,-0.034580282309830714,0.0020317362444063443,-0.03390872137896433,0.07058608134625777,,-0.028303748240138427,-0.014520046653838544,-0.012128345364598865,-0.021615509464316476,0.011726615385249467
COL5A1,-0.016408651416362233,0.1055974259352791,0.02606570594809773,0.0034912019846310713,0.000686465051957008,-0.006676866928814135,0.013130347420724702,0.0643893790216348,-0.02383636945038104,0.09372101944200094,-0.051411053048772075,0.07143454985640114,-0.052345784526331936,0.11611469922822426,-0.06574157588723537,0.009484182886695704
KISS1,,,-0.02737746484582446,0.0179736560429479,,,,,,,,,-0.03038453600586645,,-0.016830644658650324,
MEGF10,-0.029017922056282543,0.03156414246742917,0.0522143350769517,-0.05404473224245192,0.057971719666791474,0.02332778573373405,-0.0025351992604861207,-0.028637839333306044,-0.009134183918262343,-0.030307682372984382,-0.08582669314349053,0.019192081966638734,0.09129009089839445,-0.00022682222933416768,0.012705421388665246,0.021497768980071753
CEACAM1,-0.014118925992769529,-0.02391819057765438,0.017270794126903598,0.004397037038541795,0.01702285377175679,,0.13934211173693234,-0.010436213852702221,,,-0.036443146233903795,0.01918277129233086,-0.025733325213925524,-0.02460318067026859,0.09731723213870692,-0.004202631023549102
EFEMP2,0.07592851678024982,0.06647121504601698,0.017194984905687712,-0.016859496049361086,0.039569848697911296,0.0698597783360369,0.09577407431932705,0.058097582539353085,-0.042451039403515224,0.02042253792396739,0.0612685181822542,0.02293951117451135,0.017773762451504704,0.09790706673552571,-0.05385910210061205,0.04918987754049253
IGF1,0.01012299390474762,0.020859122024768098,-0.02368974813406049,0.09945177318141121,-0.018325253043051635,-0.04446957749447663,0.021866692989530215,0.01154048265970292,0.08320424578316286,-0.018830270546006743,0.08576320829193912,0.03961740462732574,0.035409434019630516,0.009675113625895671,-0.026271402812512397,0.01491054034906522
COL6A3,-0.042648571794583826,0.11771759418096732,-0.0258008963917504,0.06209147442990103,0.09376754016627131,0.026474440885726012,0.07164792330131033,0.01750670386584229,-0.0012316724234018763,0.030209900662106978,-0.0609098824507355,-0.055195214321496,-0.046785323009568267,0.07835572177146223,0.027488789705184598,0.04376990549709739
RLN2,,,0.00045439206965141,-0.01780170765860565,0.0757311796358633,0.012607560472353249,-0.0035635508439108778,0.052434970327873816,0.003003606904176723,-0.02311308783146948,,,0.0667067769386388,0.1683815554330583,0.09202370105361188,-0.02022099636363118
WIF1,,-0.03543711536357548,,,0.0072131736399656315,-0.07147838079336384,-0.06416569016015555,-0.014230122339399898,0.005258063085316885,0.029889306849209686,,,,,0.08157411881097225,
IL13,,,,,,,-0.018783272252853797,,,,,,,,,
PLAU,0.057245579350385635,0.07102436340226513,0.013186274585714336,-0.05334602943006986,0.030390262745213042,0.08424061014932956,0.08781976247431533,0.04924162914469153,-0.021774404468915935,-0.013596044668278056,0.005082541583479872,0.0897867156944357,-0.0472290967928398,0.08682322559735299,-0.04224391036539302,0.08307701737078999
CXCL12,-0.058406208395746506,0.07798827551715848,-0.03672706865737575,-0.016976301577403072,0.0411002005571824,0.040083786473979297,-0.022678061732391317,-0.02933779648743777,-0.021989597235049042,0.030283341458379697,-0.05048550085507309,0.041340005136641336,-2.9571126538715397e-05,-0.056322441376695745,-0.010578752618637168,0.03963246561315989
MMP9,0.04360046319086326,0.14988043240369903,-0.016698190976878385,0.03165836109291513,-0.019622691965648996,0.08232624364306836,0.06141224059736554,0.08015097938111033,,-0.027301323591717132,0.047447744134054504,0.11136968519232929,-0.04228507080304036,0.17610244479574547,0.015732181438831146,0.013593564530086491
TNFSF14,0.017810403726219847,-0.024869927430437765,0.02535095076086202,-0.005924565127901874,0.002772836898457942,,-0.015028083027765862,-0.003187089855380223,-0.012467376477042777,0.005347732782202737,,-0.03344612083821248,-0.02713506258083544,-0.04109814038706068,0.02226998379410066,0.008204301059971934
HBEGF,-0.008349390286499447,0.11484277482121619,-0.010516972820855482,0.00886617853357887,-0.005170074550273006,0.09885331164180061,0.06470871473790094,0.030687472759230436,-0.030437694453498785,-0.08298046689452204,-0.02358813245076611,0.06934141135249386,0.01924060017606633,0.01996980215589436,-0.05147517214642438,0.009953416504295026
NUCB2,-0.029704802185749172,-0.01051427208637947,0.009321706226212775,0.019068469257567788,-0.015685808253474886,0.009113746430635585,0.019854479414866545,-0.008737579886856932,-0.00530613079654686,0.03291200533974763,0.06208992122980448,0.02387155280378465,0.015414759248567566,-0.030957126690917203,-0.061648413274537274,0.04677413752806182
VCAN,0.013404448723250842,-0.039803980979942824,-0.03625007526251836,-0.004455716121755414,0.03328582574998244,0.12684329536328437,0.1001986446218203,0.079099378236236,-0.030884210562287788,0.016100935999947417,0.007072913555222295,-0.06438848116969627,0.061273140733086956,-0.044724571000216554,-0.04747078522044438,-0.04341214664560077
VEGFC,-0.02500099007108279,0.04784678722064354,-0.02580090077470908,0.03209315858701117,0.05533723579478351,-0.036367509872890766,-0.0061041344066574445,-0.03392431603408427,0.016687332345465423,-0.02074670902029574,-0.0020828454288341833,0.10688026419784956,-0.010445608854738112,0.11496582911721737,0.026976621006306312,-0.023409290635122346
LMAN1,0.05176675573809033,-0.0239432961734417,-0.024931288902173568,-0.019072094476010965,-0.09395842798313515,0.09143713072517073,0.08322691901034265,0.044259057570365946,0.011272590446233731,-0.015977700837005254,-0.0018218183856727821,-0.03173595533769573,-0.05117645683484111,-0.028002243197864863,-0.05304210849482634,-0.05700304027701796
IRAK4,-0.014481437735622153,0.037958271187243625,0.032237494441972984,-0.010117510214473966,0.011407930164544874,0.13324742590404445,0.08206851425952655,-0.031882749224399216,-0.005012731345932003,0.030748886913251068,-0.005322759447362313,0.0596456920333319,0.026055327613079795,0.041846361413375076,0.04208919663123044,-0.011510123026767752
MICB,0.009067894923641759,0.05458360409389688,0.018825688011864135,0.047193113230439857,-0.018313823357790998,-0.015088366581787546,0.08798286085495946,0.05252509409719892,-0.02211681887346941,0.034108055776348824,0.02610475438716817,0.025160174031319257,0.05315470468303029,0.06124558380348472,-0.026957701693259627,0.07452434018602118
COL1A2,0.013003812034231569,0.1514857091053192,0.004545009344552723,0.023765151866594843,0.010718477212517988,0.07610397267339201,0.186327717890554,0.06521701526148818,0.008199655831349606,0.01301720942430585,0.025731832688415886,0.11068695957907372,-0.013358826968835323,0.1425459076184168,-0.010422360279311654,0.024448955399135355
ICOSLG,0.060353768169205194,0.07475647541882514,-0.0386700367466392,-0.005832509243510151,0.04179166186577682,0.0835412646812572,0.017108054214934408,0.00015892868380525235,0.006470078648177272,0.03335904249469523,-0.03607021092790639,0.03393927746717922,0.015458247169477439,0.034003839324604546,0.0054519538646699865,0.06467680373714549
GNAS,0.0975194095869756,-0.04645209754485767,0.021926234288558367,0.03080750314216104,0.06747191987539854,-0.10104606656171405,-0.0736129632847387,0.0003970026500495379,-0.01701575074786226,0.05429703967891304,-0.09611371791573979,-0.035823621324574416,-0.03602400731040998,0.11236555544315424,-0.05288160679493403,0.08008784939756873
C4B,,,0.013433447215869988,-0.023937327863239013,,,,-0.0009481807428715526,,,,,,-0.019298353676349835,-0.016248134037514596,0.06940467320930284
COL2A1,0.059743737699396914,0.06452962649322898,,,0.0748163586068781,-0.019713016910307447,-0.021673982367113046,,,,,,-0.04533144503587783,,0.032276805621827706,0.08079779505768281
GSTM2,-0.01490315832302539,-0.028300261991100063,-0.0004947857129596362,-0.050060728587233705,-0.012840859025031043,-0.015001680790164777,0.09585924778998674,0.01858687666458987,0.013638967387479484,-0.011012447552106308,0.02140958519149377,0.0032963901073327986,-0.03815785717519993,-0.04538929474394614,0.04967422703967382,-0.01345540375108473
NLGN1,-0.03437172929948308,-0.027315866457192195,0.03181168401609168,-0.014862567576244658,0.02571520936305595,0.04823523136791936,0.0950643243560471,0.026169145810431046,-0.03382742952378185,-0.006151459333065613,-0.034182590100266266,0.05067708696956056,0.05029181130254042,0.05015414643366347,-0.037556668607612816,0.01901560000342804
SCGB3A2,,-0.030477237544509962,,,,,,,,,,,-0.02475896610826758,,-0.006670585025819856,-0.02685289876159117
LEFTY2,-0.006345446591836017,0.08614638630095103,-0.018582454985052545,-0.026478708482029836,-0.04000440131595103,0.10690122169590345,0.15616775837894611,-0.0002879702088869676,0.03304305554430808,-0.01784762487134704,,0.024578144818527915,0.07216900327911617,0.1757797855531784,0.07797930437590951,0.036974254795817375
ACE,0.09302870156969671,0.16088765364198893,0.0369839592275332,-0.028297863462477344,0.04076861090284884,0.0410537483821971,0.1584727126438807,0.013009270600782505,0.035524120984982754,0.06248672361380568,-0.0002823512535215726,0.14653258303729771,0.08426030772762474,0.14742517995403495,0.010089872200129878,0.016524952823937383
RPH3A,0.07689805005756573,-0.019996529523032214,0.0039743245430520005,-0.012964262866547182,0.05487377537760471,0.005935544996282918,-0.03174881805973886,-0.014005333068526542,-0.004579112349559891,0.05102797809342487,,0.0852643788932856,0.04353519886753879,-0.06414641671443164,-0.020685885214657102,0.016199380599566982
NCAM1,0.03279023734849893,-0.05176976177922586,0.06867815701021954,-0.012281131363533154,0.07271364887223888,-0.023804645970711188,-0.04817238971765643,-0.013368507630511605,-0.0360473928875708,0.08058685347044864,-0.04014222653168337,-0.047015265221636675,0.008233759055244174,-0.09470606229368568,-0.02446919837964829,-0.0079477131073423
EFNB2,0.032038838980014105,0.06454965013830737,-0.0195246519783331,0.03219554219828741,0.023399800644870877,-0.01157240536191414,0.07664035496798628,-0.03844519210399537,-0.00606180312479452,0.003896538877804829,-0.04570470779608163,0.04459872413092311,-0.024316772285111244,0.04463211122655468,0.08380708784795413,0.03630205133160414
ICAM5,,-0.04348434024928072,-0.02391979351114842,-0.023690023580182053,0.0022239260145630975,-0.01837493922902062,-0.042353079589145935,-0.011574474982761039,0.02883734952541115,0.07163972696093926,,,-0.02798171811715222,,-0.023288379506497897,-0.03530578214733289
CCL5,-0.04193205010564992,0.04068813132195524,-0.023384867306141158,-0.0276237599456541,0.02999506652310934,0.056824702759941566,0.10549504345436256,0.024403612839526193,0.0015343069745604554,-0.05342240356494603,-0.03708536480158112,0.011089196872120293,0.01315286637005884,-0.01645402394641797,0.14265619483626096,0.08518778342100103
PSPN,0.03379064235991906,0.0294189242752766,-0.010173130170410286,-0.028624072705460274,0.10072819891672483,-0.01385655452311492,0.04464210221149412,0.01883906292364379,-0.0199474210573508,0.03901926593639324,0.012039365163482058,-0.022463425748924553,0.06712131667156773,-0.01839029378397459,-0.010080299505303834,0.04050589042227101
PENK,-0.02043194534220548,0.044582650250784825,0.011922221503771974,-0.0009758876086564285,-0.023707541250209303,-0.053097427799266815,-0.044957125723323936,0.008326445448728417,-0.014834034179267309,0.0572525687380647,,,,-0.021269105011916038,0.002639710990965149,-0.020220998624916515
EGF,-0.007554217634053618,-0.0358474434823424,0.04825583801181291,-0.01048012777911309,-0.03403006423835996,0.01722966385234623,0.08284576330082004,-0.03280785079843685,0.009871551453882663,0.016544977517850393,0.04411404439454379,0.008079382160075916,-0.024258386079652035,-0.036879778499033525,-0.017671403457580163,0.06210452145514078
SERPINC1,,,,,,,,-0.015224945399303275,,,,,,,-0.013692343643888123,
UTS2B,0.09546006103600448,-0.02082540545165119,-0.020093555974246217,-0.01780170755633279,-0.01831396361713509,-0.016300854960491724,,-0.014230122339399898,0.014070871942457536,,-0.04047731248216769,,,,,0.09342059770337886
F10,,,-0.024096319550565327,,-0.021006198199345422,0.03685488051542239,0.04410466193786463,-0.01423012268513323,0.04510724481723711,-0.024707099181698625,-0.036443183591270314,,,-0.01997494037874747,0.005059162013576845,0.05964200478965245
FN1,0.14118949080986198,0.14903874266409028,0.027492322848863774,-0.0016809523457215658,-0.03991063534176795,0.08884720286509222,0.14105783091526422,0.04106803625447928,0.07542787185081744,0.06753873305829564,0.007386586842614132,0.13448153140599098,-0.03408631598793848,0.15962795650227987,-0.004960925898911764,0.024149344143579075
FGF2,0.03287152131499916,0.017774337574387636,0.00782850583430494,-0.018525909281324106,-0.04670808564462992,0.020332221564291875,0.04943150077258806,0.03263604107261024,-0.0683267407428112,0.056686539009095024,0.0888053708357542,-0.015350212503027972,-0.020353975516291548,0.008327914658718173,0.050532479865226444,0.0003237833615287712
GDF9,0.12474488750238308,-0.0008666003322443896,-0.044177736470725246,-0.013985136457885834,-0.017789052522611374,0.035200251892855916,0.05955064799048011,-0.019438687009084896,0.009351949527410806,,-0.03945071573408459,-0.033163955282610826,-0.0075902968289849266,-0.005983310641981029,-0.01966223157221358,-0.04123896209513273
CSF1,-0.03930549267804591,0.011748404235018432,0.012956976873232516,0.026730207644621362,0.014228799614765864,0.07743003923635942,0.11083131131267922,0.051256657366168044,0.016965390682168072,0.026372091686826134,-0.034914445968357966,-0.039501544072853875,0.017198720020137632,0.04019826350971929,-0.036990689675918474,0.008525490733829449
GZMB,-0.025245988362548762,0.04145146974439462,-0.01694464980251803,-0.017310965991623295,0.009166626675651143,0.024865759000004747,,-0.03230686718408009,-0.014424170056420094,-0.014688806349663222,,,-0.030998135927838805,,-0.02899650025672717,-0.02490941175559175
WNT11,,-0.02352762653800851,,-0.024060132658662293,,,0.023559924067134752,,-0.02684666060758174,,,,0.055161128779099275,,0.020972033875640485,0.12858728897933747
GDNF,,-0.007452180072959491,,0.01566383092465272,,0.013617535112843448,,,,,-0.03303255297502846,-0.02734059839697246,0.024717473291996063,,-0.020123869275345877,
FASLG,-0.021587528875129214,,,,,,,,,,,,,,,-0.01613386137194478
SHBG,-0.005377092137130886,0.01036007321421086,-0.016258619568102643,-0.008093474656990644,-0.03377392480728783,-0.019290967516611718,-0.039810051881691476,0.028233504337368088,-0.009597912669502369,-0.017321188006114912,-0.025834731927900596,0.020260693321036412,-0.03277879390723659,0.034998832573542006,-0.020366674515151284,0.10359602416911622
EFNA5,-0.0029890208356165605,0.0047192539065901,0.010246580407191714,0.03159446191955456,0.015770158757454758,0.018527703721606625,-0.04103156980272303,0.025404205251483652,-0.017195785410336877,-0.009653330171427221,0.04093972204287601,0.0964871607999292,-0.032143101761115275,-0.030323094702594634,0.03956682362414585,0.09505937862509545
THBS1,-0.04434933278939097,0.03155085931384676,0.0037130284716287657,0.030917000267654243,-0.017833480344345846,0.0485377013343517,0.0167965019655869,0.08134831760398827,-0.0077002301513566405,-0.00825816707801932,0.0075157144581703,0.11037419941294635,0.015122483661137488,0.1480181952478256,-0.007265527103833925,-0.02910601085018041
PODXL,-0.000601257111163538,0.1424824314903619,0.03686239116481843,0.06507873522400065,0.04043990728739291,0.07841239507254988,0.10322523449119124,0.05061795949948388,-0.009986813118671754,0.05315454805925521,0.13692201015702873,0.10776506528970121,-0.04786822795055388,0.06353290633292073,-0.02299350804835535,0.05309367699605892
LCN2,,,,0.03407471155069533,,,,,,,,,-0.04321110842334762,,,
C5,0.008847136051513457,0.017380859302885195,0.010932843763010982,0.04146340398058468,-0.035265063471195554,0.012939022819410744,0.07298215810999498,-0.0206360986140449,0.02044534149943633,0.10105037128394675,0.04112269220734713,0.030026839881120114,0.05681175446217507,0.0510528989574199,-0.04503064039181844,0.07089243565522922
DLK1,,,,-0.008897064582262216,-0.014915991633664468,-0.013879606319756675,,-0.01624472933670691,,,,,,,,
CXCL5,-0.033559743673993205,-0.028880786753427,-0.051472858260637945,-0.013621137065173504,0.020248984938223864,-0.015269976892922378,-0.020387334614924903,0.04677733141507244,-0.01955265948577548,-0.028178359321236322,,,-0.05700830442713702,0.07671545726627003,-0.005259235097251731,-0.050613229204560455
BCAN,0.08075185470862223,0.03138479753010983,0.022748091228335272,0.04119296038029624,0.0535916603047353,0.08866659979870851,0.1264608595635175,-0.016759144851424383,0.02556608591402535,-0.007457682849698977,0.06396526215002661,-0.023534926983151423,0.12969343779023598,0.060352533792777385,0.07248569313428185,0.0796762768326632
RELN,0.0016259071270273105,0.02671969605718981,0.005340342813992838,-0.0024016099891141906,-0.0075009765655986846,-0.005452803213876746,-0.016622041630072932,-0.01902247610083163,-0.006706776637135864,-0.019977857219302692,-0.05812154643032607,,,-0.033862039305342324,-0.014536106219093087,
COL4A3,,-0.010228221236617936,-0.04069090748881475,-0.019611269482129705,0.030026496360016208,,,-0.025536319325095574,-0.023076081326931813,,,,,-0.00025862099197207397,-0.019630341286187066,0.027361341638810995
GNB3,0.016417839301253997,-0.004101346035993202,0.021176825507756004,-0.020896962698729822,-0.020614278433821315,0.030490730409255894,0.10349340889734397,0.06506910166442996,0.05832688736061601,0.047507485317376086,0.13800889129715624,0.07597028966787613,0.05338100215489939,0.0740190138066348,-0.016914529200249724,-0.0004257545741363859
PYY,,,,,,,,0.046835196106717165,,,,,0.0009115133031143103,,,-0.028187257722076954
MSTN,0.0012834210213466986,-0.010401799682718154,0.04518440038081124,0.04260175818578518,-0.02161357617834443,-0.020430123145612242,0.09692684959838926,0.0682370656641039,0.04155123741520822,,-0.009713470936264677,0.00333044835923095,0.003642738114750481,-0.016113521763908557,0.06791049517404162,-0.039482755575064185
COL18A1,0.07669455748069448,0.167793282279405,0.04109143145929154,0.03046329397240753,0.030008853544827786,0.1407505921953078,0.16780311388662952,0.023887664707553102,-0.055399409222611856,-0.016761012795247675,-0.029728547996761806,0.06499065768602627,0.00584776496238494,0.1535523768373686,-0.057882250827813335,0.05459981943498767
FABP5,0.015209567991427366,-0.06677853755683372,0.010052720959275693,-0.011586011642443904,0.004779617635859176,0.10800164441837279,0.049424900788897566,0.0007427811660576507,-0.004729775097349832,-0.04382108554965379,-0.04730837600334886,0.06664212803863123,-0.06378159940290795,0.08436108172228496,-0.01654577549158668,0.010300331569158884
TGFB3,0.06478836476625244,0.10750616433623099,0.014460258641191832,-0.05588445543351065,-0.04614759894441568,0.06651443157815796,0.08947078026868381,-0.05470904759282242,-0.03461254941076901,0.023523600458910842,-0.03779662483104611,0.0752868357694322,0.008058642287162392,-0.05369989783633924,0.01963686824706952,0.025262954119576984
BSG,0.06392219833997585,0.09568453713222946,-0.013303767580370562,0.031431096754246164,0.036168060109892194,0.026917123833559105,-0.007605913348599816,-0.004369355892008174,-0.03532667477997656,0.06790408894856997,-0.0356173817830972,0.05318299327284966,0.031277963344140576,0.1423596026269131,-0.030252882554180936,0.059217445662618044
TDGF1,,,,,,-0.01841981320494576,,-0.014230122092447535,0.13795905898793862,-0.02412016142407817,,,,,,
BMP8A,,,,,,,,,,,,,,,,-0.019827786155692778
S100A10,-0.08438687085196016,-0.12646791672005697,-0.020061613926200296,-0.049626274817196794,-0.04462123995477588,0.04423092631491967,0.1037982621320879,0.008081552749130607,-0.01636881636643437,-0.02700463045615493,-0.06058643890937289,0.06414253549447226,-0.08681369604121272,-0.0771922960091511,-0.05085931097255982,-0.01007905923496142
PLAT,0.07970653161907414,0.13208884338158897,0.02726479680160532,0.003612170370045585,0.050124421847709134,0.0810249190091243,0.09640965339804414,0.05571714291647277,0.04958662797333628,-0.02697746912712164,-0.06557341617700374,0.10310060275658989,0.0571393722474015,0.10296812091260861,-0.022584285277804896,-0.03720132722149015
SFTPD,,-0.008457911276211252,0.0430601573629874,,0.11866928858140004,-0.025913908983571765,,0.04854085881038242,0.032407240310631115,,0.021962040957950717,0.007793757560531405,0.07349180025537586,0.004018994803810092,0.09607714631294746,-0.018960308945111547
EPO,,-0.026149179279844618,,0.03312612639670169,-0.02233087535881495,,,-0.012978023880647158,,,-0.055323775164837115,-0.032014318098186764,-0.0025015821010580157,,-0.014371076930025106,-0.01637270551315637
FGF7,-0.05642733541179061,,0.0271752958529791,-0.007254286891688769,0.007420407557038994,-0.016448168716563367,-0.008635466897473656,-0.04324529838332204,-0.010359753653509673,-0.03326701945272368,-0.015771277973779935,0.07593633027401078,0.04913797151584805,0.026616605955260757,-0.03862990739754311,-0.00440571819850176
CGN,-0.010650506418532652,0.10887372573196812,0.0007138813291131892,-0.009111839256595259,-0.02641757026027637,-0.02842438481981706,0.04061025642822928,-0.022183497388680938,-0.013755596288718192,0.06092037587267398,0.0376029343819996,0.026777639172086344,0.027745503644631214,-0.038638236682735236,-0.008309359412117485,-0.013405606474747454
FGF13,0.0002893911258246433,-0.004371993019270443,-0.02872981656588365,0.04650789103150328,-0.0099060136819523,-0.08234088991422757,-0.09564158824736851,-0.04580212252407689,-0.04147230892660227,-0.02022424812092517,,,0.09094749263401557,0.10048192311647401,-0.01307741205675791,-0.012593983049518686
CXCL13,,,0.010708285487317656,,0.09794067835020455,,,,,,,,0.07573174615238411,,-0.03161184845612294,
ACTR2,0.02138646558424838,0.027208939186771263,0.010187146092237599,0.006047972548611156,0.031905739607195845,0.01803350914525971,0.03726479717058429,-0.009236246556688954,-0.01568803997685662,0.03145370180636596,-0.04429363816850314,-0.0330497269475793,-0.051512478684755336,0.00044309486837000426,0.044560383341405614,0.019480425275057216
SLIT2,-0.02572963715361683,0.08315379902366418,0.044769225109970605,0.059454353280476616,0.07649270781251287,0.036787450857345416,-0.025911651129323244,0.01286218762008218,0.0020979822388297277,0.028671099754999166,-0.040477235385996325,-0.028971571443014005,-0.017540668550106303,0.028545256124532337,-0.06278550430692735,0.014277687847498088
LAMA5,0.04294898178478196,0.03262277984782222,0.009102569646375224,0.024236234090813092,0.040356179015106484,0.07517135083445341,0.09807830140529313,0.041652081322955385,-0.007557071915554179,0.06205222931088966,0.06831624191437358,0.09875163203969632,-0.019016715938692814,0.11961221692488215,-0.05275288660529139,0.035305342404058984
TIMP1,0.04045400537791246,0.10301427590829283,-0.0038649929668928776,0.04966420284902768,-0.017301639984782295,0.03341983886646236,0.14454548124224287,0.029188013419266527,0.020159156586276917,-0.045052803732673834,0.01747729478135728,0.09718040955919471,-0.047831290607000296,0.14168892709956765,-0.023324845349606643,0.056786128830021335
PLTP,0.07902881186254913,0.022747466928686844,-0.0014079418368668376,-0.0022177836484439553,0.03393249170634677,-0.021346329719174086,0.09476880095853252,0.02025287917476343,0.004204320626234747,0.017186924608421444,-0.031291491768415045,0.030640210932910094,-0.009772992144811981,0.09608900595262317,-0.04139307486219666,0.01034094006306129
TNFSF15,,,,0.019251282331276456,-0.002536702356849489,0.018883327991128053,,,,,0.012058968532294174,-0.030828412886271018,-0.026675226885291392,,-0.012034280134144542,-0.04262843989282133
PRND,0.024093443624308444,0.20683339110541357,,,,,-0.020606945205687226,,,,-0.05000694002961524,0.11287680143566972,,,,-0.0011875853073172631
NPW,,,,0.008854669988592436,0.0214683194916083,-0.022087826126302203,,-0.017477697877717725,,,0.02333229318931897,0.029845895949974683,0.052738970246947264,-0.01883495749349522,-0.046349079143125624,0.011513634332495389
SHANK1,0.011775172618200836,-0.023527625027563975,-0.018357004223947298,0.012300400127532252,,-0.015269982692899968,-0.015960440404814685,-0.0184405307092901,0.05181363463522115,-0.028351061853605846,,-0.03536846612862322,0.03975926351919036,,-0.0035300698412723485,0.026887215784128938
PTHLH,0.0571687168338274,0.023743045246501938,0.008957032787054876,-0.029273385983450955,0.005646716252570727,-0.008206394322208072,0.01640954221658606,-0.03588542526298693,-0.04257861137429524,-0.016086268968768472,-0.007953545092336164,0.02143729511201535,0.010697439923099713,0.0347016609047714,-0.031012642642596813,0.007152162166907595
SYK,-0.04846551096704318,0.05606882621229478,0.0170518880395023,0.07831205149683615,0.061663697080490645,0.05371240827212715,0.04241272826797729,0.04838509846910539,0.006680325295210715,-0.05406366905026532,0.08837432588140427,0.053868789452665794,-0.001937536681742245,0.029152272508755527,-0.04991198111159029,0.05093153212856685
CD160,,,-0.019243781226481592,,,,,,,,,,,,,
