,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ADA,0.028675117227489135,-0.03426389769214433,0.02374329087828429,0.10595437738256937,0.038934929974018345,-0.025808282461585265,-0.02034534343421122,-0.04809199778378044,-0.024853962544633207,0.024363083729140856,-0.1601714230577197,-0.08517045850623013,0.0018487803787002872,0.011200931988555207,0.0034793744827279704,0.02838603758114464,-0.02770901984928522,0.028610024134414668,-0.03006457647971682,0.031017344475600665,-0.04365889109281202,0.0808615971864583
LAMC3,0.04555448882158453,0.01884445122356433,-0.007116177286289137,0.003180494976749682,0.00640726022970333,-0.013888657234101836,0.05325946666147666,-0.07067444534170036,-0.05176442545864862,0.03841768357796634,-0.04806146330677044,-0.0356554129542897,-0.028770162766883628,0.06176969573665492,-0.02935176760200966,0.08137510339877105,0.01920127755340385,-0.01795446871169019,0.011628493326427859,0.04167326196346481,0.025621734036204106,0.0233272406287876
CCL7,,0.02818543719502417,,,-0.02017088578651314,-0.03100451869615879,,,,,,,,,-0.0539944488564041,,,,,-0.014042008547517458,-0.014283488795684526,
NGF,-0.02393383231381454,0.012700922054627157,,,0.007386121470492508,0.0037492839606757438,0.05275421284807156,,,,0.04194169025838233,,0.018017528819382005,0.019135318804868275,0.015044570504507186,0.09528962849631191,,-0.03609332129215723,,0.04255526236169671,0.035614681771772454,
TNFSF15,-0.029609137595987597,,,,-0.02246126786866872,0.0015364485651378353,-0.02498055219342125,,,,,,0.045284158857782295,0.03391410767031185,0.022601923223665058,,,0.0957341572293557,,0.0461768612225203,-0.09485165028666744,
HMGB1,0.038938895513297954,0.03809572871726174,0.03229480269385069,0.059103544089273874,0.01583566159928478,-0.005056691517697106,0.00548371154845478,-0.0882264683323355,-0.0329775161768611,-0.01251616214778779,-0.1610906008113615,-0.01890265391040106,0.0060912530729928405,-0.07273889809624179,-0.02869774475897157,-0.02683942486879377,0.0009386754479168713,-0.07871617341568796,0.01124087449126784,-0.010988934598073376,0.0040946722068669825,0.015126421254375367
ITGB3BP,-0.12192221741788957,0.02196378238025148,-0.011547009638354281,0.02920353755481069,-0.01653840208430149,0.040108483344808654,0.024503313897983922,-0.054273117457363615,-0.011920817106965766,-0.021604941352788547,0.0018940152806478769,-0.09839869858776108,-0.022660263525491185,0.08973316986305646,0.029131040465084832,0.0002663905659762081,-0.04333017313524796,-0.02109359888327393,-0.04360463817724942,-0.04167868154763769,0.04654927542452565,0.042697074401445226
AANAT,0.010655336990834246,0.0005493864656693341,,,-0.020437458748929285,0.0010880235924175352,,-0.025669702243006583,0.02773511510948026,0.0005715012889636492,-0.028627789472574054,0.00844566709900179,,0.10076939664086917,-0.017565852551305224,0.016941874473125475,0.012123483701105315,,,-0.014857030625616155,0.05371154768124143,
RELN,0.013594769745407987,-0.02983887741774069,0.009993305750748905,0.04155289190556307,0.13468502514300124,0.00832241029259298,0.011051335648493144,0.060748573448072815,0.005364526668586037,0.036509888965074615,-0.0010320132748294795,0.08152238661206805,0.14217504822196275,,,,-0.00675614954677896,0.03540717303033463,-0.06152995322409093,,0.08665751134193829,-0.030487582260783727
IL15,-0.042088877997103924,0.0364663362119283,-0.015674293212175526,,0.0006443333393613018,0.002194573248316491,0.013770709096573302,0.020107674559955043,-0.04716334187789834,-0.011517170531727646,-0.06108763810438177,-0.007019405778969103,-0.08882513792170472,0.15447291454176224,0.0497998812264694,0.026561305850654703,-0.027320238017558673,-0.006989493411916932,0.08308067342425905,0.051139974591731016,0.035385373094901515,
UTS2,,,,,,,,-0.06094117949845615,,,,,,,-0.019773932203804547,,,,,,,
BSG,-0.07838405345028686,-0.0004365732358027095,0.017762181968671655,0.015875602467728143,-0.03170329912998632,-0.06642369918340177,0.06100091971026715,0.02746912648642869,-0.07514748231751384,0.051281069231415934,0.2346532363569974,-0.11141303673075002,0.02440786121957569,0.020209513766557972,0.036975711898133305,-0.08179908495838906,-0.026247876123411413,-0.07035534322037117,-0.005165338580817261,0.03960213624783442,-0.003048044196756077,0.1942462298500422
ADAMTS3,-0.021719328391446878,-0.04730470258683366,0.014977417902243575,,0.03770429206844157,-0.01366934894719205,-0.02935545907748072,-0.06374856261758964,-0.003452492745304737,-0.010405505451471215,0.010070260593026082,0.03171141148233411,,0.033034734183553544,0.07213105173361928,0.13032747521414204,-0.06159318434896415,0.06831768750688182,-0.041268042471627596,0.011737081552718076,0.007879418757973126,
CD34,0.15890934624135605,-0.021127902731276776,-8.131714371411948e-05,-0.04772148662643114,0.010603462880849358,0.01966346024236673,0.03632149655722465,-0.05154001765821809,0.04462887343511701,5.676541958607921e-05,0.03809577671856845,-0.006987484027998732,0.0166381359005348,0.030583307095013647,0.07976430537147486,0.07104505339161749,-0.06208003753036719,0.011420095585028777,0.03885344350575253,0.0632897811378318,0.09228893116689331,-0.07944056169259829
CCL23,,,,,,,,0.049122577688009206,,,,,,,,,,,,,,
PLAT,0.008496755870953748,0.04037887422938743,0.008297585080646624,0.08103238485973352,-0.016334919697707347,-0.05651411968550423,0.007220452079724831,-0.0914253439756722,-0.08688582083565696,0.012164379735412824,-0.018995155692577155,-0.06663414725964407,0.03254218725523145,0.06296540439149309,0.1511760215928801,0.14845911495390304,0.02202547960801978,-0.07483183824095677,0.0007669532157526179,0.02581843460828681,0.026059617481380477,0.035559631514063494
NTF3,,,,,,,,,,-0.014931176760414642,,,,,0.09807598766602478,0.1879984636506109,,0.056023573673034704,,,,
LTA,,,0.06239680444272877,,-0.0032245860061587773,,,,-0.03459752453452912,,,-0.019078927960932576,,,,,,,,-0.019995324213827683,,
CKLF,-0.004948624017165457,0.01071799793903533,-0.01752503541686483,0.002801242608016343,-0.025052714077352198,-0.01535420047362588,-0.010760780366173402,-0.07546883435709138,0.002953631166799752,-0.021806165686757025,-0.15046796976906895,-0.11853870830118915,0.044433983877596506,0.06147409333400353,0.12641127604675428,0.16659977516765653,0.037038058319503575,0.05503146381368916,-0.03214954451761489,0.04908200867393794,-0.13048167682973053,0.06338865058592448
CD24,-0.10313632752184587,0.0976834520734448,0.02868487849522428,0.04789478268647711,0.03189814733172369,0.049020904054889805,0.09978111877465881,0.06604797712857267,0.041531956358861255,-0.012930550221635816,0.014915396483498936,0.029372288461349552,-0.026655251513888985,0.0993807644066325,0.08970975685529219,0.11510630325209105,-0.03783587241343185,0.1053942462680319,0.013215791964702248,-0.008545779322239145,0.15772825280577807,0.030846187224912325
HSP90AA1,0.14189421138517236,0.0047256261518175,0.03511871307165659,-0.03454516057860552,0.021465358828530467,0.09129962032567741,0.00814825763860425,0.10690980982018826,-0.02656731729597505,0.07565421566255555,0.3525197019420125,0.18774030606842212,-0.05746018793852989,-0.059769119588571576,-0.19775857205216332,-0.3010801506559056,0.018341406020868423,-0.03803485686738016,0.04677418730146578,-0.06733598411015534,0.12527513233838816,0.1412059403641811
BMP4,0.15286792639748661,0.019330089295896122,-0.024702038147234512,-0.032538449223150794,0.00994072294824238,-0.006204959068655824,0.04201851084244875,-0.010361174501636126,0.027106641161945198,-0.0394623642803989,0.09679659940342382,-0.012114572615058163,0.03216232479254506,-0.05724377270998285,0.07433810193629094,0.025177391229756287,0.004136442929721626,0.010687007353250705,,-0.012297503473043401,0.06962605506620374,
SCGB3A1,,-0.02534217447457347,,-0.020266566501428003,,-0.0507691773426043,0.06716671576534665,,,-0.019608850204166018,-0.018715800193190444,0.011335169474132064,0.025875008604583184,,0.028857921628952253,0.09793049847278287,,0.003803576388273607,,-0.029442337687121574,0.05770681724913473,
IGFBP4,-0.09230316295287219,0.0072833316447514255,-0.03927344236673569,0.016687799893043927,-0.03818657858572855,-0.04508718177370635,0.020886669378756453,-0.08416646532552602,-0.036243754053742396,0.04099692209875719,-0.07958779346949889,-0.08144630280613921,-0.021817310361023714,0.02214572799374315,-0.010818517295529576,-0.014274824364277383,-0.033173021250821694,-0.09529243246672771,0.04550877768842071,0.09274968054088925,0.10438637842121735,0.06020291460208407
RSPO4,-0.029237629958163272,,0.016813017048114064,,0.014900003320531286,0.010353293140276231,,,-0.008707711025341628,0.07483457611292169,,-0.016972651024983642,-0.007563927306069745,,,,,0.1201302655913763,,-0.026371739588690858,-0.011609396782527976,
LEFTY2,-0.03721985176671998,0.015334288299150392,-0.02358871131017361,0.0014000102801556755,0.07141498266487342,-0.0025451756399403795,0.02497996346897525,0.003024040555357775,-0.04324065334656849,-0.03322739624550538,-0.015230558615162374,-0.037165183535103175,,-0.04079809506430889,0.018469354129067733,0.03891844337851702,0.00528249945328618,0.14824209303291067,-0.055577268363491056,-0.007794950415377938,0.09305623451321011,
PF4,,-0.0007511049346462368,0.05971417349181111,,-0.0011984893660991463,,,,,,,,,,,0.1001628282226964,,,,0.0828880462706442,0.03327629878638513,
ANGPTL2,-0.019703067962996937,-0.0019038995952746127,0.02237977560500357,0.09250470769955949,-0.009269459387629596,0.013172067652931363,0.023469281167150538,-0.06419451843627992,0.05942353526286741,0.020298600693785043,-0.1437013199593545,-0.14902590239644106,0.06426366388769346,0.07415349289878434,0.13024176677145347,0.22436924647439155,-0.04267898242989585,-0.05698517692395058,0.016370175194459383,0.015564804123858135,0.020315416749740745,0.0182148401865855
LRIG2,-0.11330806674166567,0.04296022998929619,0.01730989508037945,0.0021804719529125325,0.05260711105797612,-0.04464384467534323,0.06623299950424462,0.0006596996984572491,0.01530358096410827,-0.020949392082981442,0.047422782168199604,0.013197958539876889,-0.02536115196234067,0.10800884003020804,0.0558757627067265,0.10637436272398942,-0.03232175617772545,-0.02713409116155746,0.011601699091547612,0.02754614640232921,0.11968143214446247,-0.0800813329372659
ICOSLG,0.010152458333835605,-0.022185868782132884,-0.0046968438358118295,0.030034300391680955,-0.022260278123063797,0.009479773445501013,0.030395424623274835,-0.037876367745855954,-0.024032966003274224,-0.037698449647602696,-0.054445263179620625,-0.0602724891230496,0.00630057961653425,0.010911875174731314,0.10497201853594587,0.1598443698833049,0.02613052668232256,0.005420992095285439,-0.09245061135084305,0.12280866186063835,-0.0342392709710839,0.007931438044519054
WIF1,0.3655578853118433,0.021884071481500882,,-0.024808545123992665,,0.11332226747980627,0.043547768815202836,0.08452445447778639,0.007438025765929171,0.0028262427543760266,0.15312094739239887,0.07385341469935465,,,,,,-0.05759164782534622,-0.03652564638293174,,0.052476628889777534,0.1257656283383445
NPPC,0.06047970897071834,0.038802901097290655,,-0.07269803670676894,0.07170460150429711,0.06095193880309948,0.03689969073280413,0.02758365839960576,0.04557212017475843,-0.0421134831486334,0.1442292900590143,-0.11954722763470735,-0.041057517720763034,-0.038227473686163436,0.05012332373309505,0.006238224278125988,-0.037713101606884736,-0.010949851118187156,0.0455386469838197,,0.04042077444778076,0.051352084196859285
LYZ,-0.013934748044730664,-0.045977796320974214,-0.011485563353388807,-0.017448945933221553,-0.019932864881589178,-0.09016572695848186,0.03881734011163968,-0.004165145068529615,0.02884530823510145,-0.014470664081532242,-0.2368537038340604,-0.019282516573008862,0.010475338095769195,0.06699771530778331,-0.003405373353787657,0.10003503017754013,-0.021726144021461915,-0.05845728447763581,0.040005214055189836,-0.021738077495859966,0.022354309690323596,-0.019362642057305764
EREG,,,,-0.000610424438629776,,-0.06532066067491477,,,,,-0.05965181459352595,,,,-0.0629197150122825,-0.09401950916705833,,0.002736046861797194,,-0.030197564220533768,-0.04295614401223393,
SPTAN1,0.1834764440764189,0.008091315978352703,-0.000565783405575042,0.059783808112269514,-0.01523676552592521,0.09778761867392527,0.04854345497644116,0.04621067743830427,0.09558945839235473,-0.014888513437117796,0.35727510559409825,0.10899241089028196,-0.02974131052582781,0.03613726943706257,0.0898509110936051,0.17729237355640778,-0.09778005058255937,0.10150589355151207,0.07817575142091761,0.0472155104705915,0.14864689677836623,0.08254373261467256
PTH2,,,,,,,,,,,,,,,,,,0.03638650548495995,,,,
LIPC,0.00795552196975695,-0.032183957895088745,-0.031902331756696635,,-0.022383409420260996,0.03183348513312822,-0.046221627877607904,0.0018497260490464079,-0.02268938351157685,,0.014946965081013638,-0.04729328148998704,0.047073032957113875,0.00763887736956703,,,-0.02328645977038608,,,0.024147939301315025,-0.04216701865865372,
COL8A1,-0.14240846246678762,-0.04381613193006055,-0.05185978012169643,-0.03795940443547309,0.0065592234673034445,-0.0468440984944225,-0.012696420876907855,-0.038865643929647704,-0.03904353350473028,-0.03950418530671718,-0.1230274173118017,-0.10644939483928487,0.020701271789364428,0.06749088413786274,0.06660105204002045,0.019812914308651713,-0.05686185064118102,-0.04765536506150534,0.08919751596019655,0.05761761166858126,0.022590927119582625,
GSTM2,-0.02077386972708806,-0.024627063488566525,-0.025562364075441386,-0.030445966801961596,0.04918241630808033,-0.07268029003133444,-0.04053450355235962,-0.05048375301690454,-0.018461495584357737,-0.033348430550767874,-0.012202712743882146,-0.07048274122655458,-0.03606749109144076,0.11671556402713237,0.06847149298206583,0.08377629633601998,-0.042743896268011075,-0.017545299734525486,0.013163603321345545,0.05459691432159194,-0.037569653077014806,
SPX,0.09690893875221732,-0.05205246719064064,-0.040846313166763855,,-0.03975479259983691,0.18522949405130418,-0.011212976560476874,0.06855494717381207,0.08239620648002696,-0.00510124442974986,0.09637623971814806,0.11592645920605696,,0.02698642046837021,0.06331553366820612,0.05779286518807966,0.013025473369642082,0.0832768614071221,0.05058499263903749,-0.035662046308585715,0.0504426766386529,-0.01636845785026064
MFGE8,-0.07285969163532766,-0.05518712716020655,-0.017573074079772752,-0.006185986327176172,-0.025471798535730332,0.06677081782579461,0.054136637828639124,-0.0739816150031262,-0.026988619057360653,-0.04719465440926893,0.11249262450976023,-0.09384257323594469,-0.04571095220089211,0.002428867434401895,-0.06305037162302933,0.027443093484389395,-0.048365401515837805,-0.014693863508727012,0.07690445248380999,0.06527549948692377,0.04693027579342579,0.07367315988564835
TGFA,-0.18578907699448005,0.07717066775181569,-0.01797497822091303,0.03127731842839352,0.050529052679151074,-0.03628780034245705,0.018040512807821686,-0.03285381617693147,-0.06302578045372216,-0.03764688879256108,-0.18620546848693822,-0.015466095179791034,-0.06303253309057587,0.01195852437818287,-0.016643450559254615,0.14538212113088428,0.0019043861738758188,-0.008065993228775286,-0.07327627555303405,-0.04383417770396804,-0.04092816536628446,0.06540185084687462
SLIT2,0.4442167690341193,0.09853266800853086,0.016015369636210915,-0.04306952409463606,0.039673853028617576,0.11984633200163805,0.011506359098835019,0.08973845708956305,0.024263947478357986,-0.026295681035380325,0.11738903079088071,0.09376139599391163,-0.000531885192964617,-0.043231892003405645,0.11616048459102762,0.10259398252338435,0.03939670462369504,0.023135806902193832,0.024318199952407263,0.06435496661849337,-0.0018881742811981189,0.10519073721015773
PLTP,-0.12211136438977767,0.009520875493681743,0.03908932289326862,0.023721189273092143,-0.05903287360531669,-0.1227581171315125,-0.04166721490223302,-0.11310232867254509,-0.01879503715055111,-0.02779620614481765,-0.3015883224703014,-0.0845039476065758,0.0014823007651460465,0.07101651411104011,0.05926341870833258,-0.0012360205046779156,-0.034204360201629126,-0.10671589282973408,0.009762717051262268,0.05736796020534215,-0.051818337085434825,0.0023950440947939663
APOD,0.10779793537408734,-0.016661976823960787,0.010823987572635516,0.06463277968904906,-0.028645380276695383,0.013298492081455015,-0.022720265141719,-0.14729292461692117,-0.035975080289504906,-0.02620121410262844,-0.28813157274319473,0.12014669009467814,-0.027137384963340137,-0.11396923928977767,0.1692142617030179,0.18391786294813423,0.039698550999153044,-0.0795059086083365,-0.07704023526244155,0.01574107949798281,0.025097487444472114,-0.09551585711568056
