,MGH258,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
ADAM28,-0.07438311417587572,0.06293824978390788,0.005380949151020808,0.005997568236751016,-0.016489457424735936,0.02126342206409079,0.021779495071715768,0.004172859379244958,0.0011627658685120328,0.19050231770940662,-0.02451764855402437,-0.029217346249807073
TCN2,-0.018928515151438265,-0.02606241010284148,-0.012802459484240244,0.0518863380562768,-0.06056648973751813,0.06519239453800771,0.024860050941418348,0.0046596799570662595,0.017567953549061006,-0.04132058104648335,0.033933468328388644,0.006846044962772381
THPO,,0.0038785041767073116,-0.012532995786392066,,0.029995892735437756,,,,-0.01969113607208811,,0.051066667556914365,0.028330844548721718
CUBN,-0.004090001928157743,0.04475101281792259,-0.017568118867551767,0.05055166571497677,-0.029358778002765585,0.055653382311676075,0.060850373141495724,-0.024169178950217102,0.04560394475544076,0.09708706091721368,0.008564086366392498,0.07231588608260275
TIMP3,0.020754607923166347,0.015658914011989447,0.019547546486900602,0.03443065194580582,-0.014318806051489691,0.04509535702554601,-0.022084253542567853,0.018303563332150646,0.004679197827221433,0.08021245735244943,-0.002245747659601221,-0.0696433251254734
PIGF,0.02562086065761909,0.0043620822267632755,-0.004574597065899574,0.03179212777843054,-0.053257116152065374,0.04454861140455515,0.05807273378418745,-0.03462057379926784,-0.01776582529806821,0.06934154466010477,0.017849708516807748,0.08033991191729965
CRH,,-0.017082027907057217,-0.01714191016994164,,,0.07147505138342246,0.005842194544043811,-0.010112585762815336,-0.021164175482158345,-0.04138848200654378,-0.001816567770693254,-0.015494691908781003
BDNF,,-0.04390562420233832,-0.014115372192641858,-0.0034684039184582137,-0.08657598312640478,-0.004121310873974087,-0.02840633465903017,0.1127412492471253,0.011616735085999613,-0.03828071898036112,0.026604531113102146,0.08417284944579148
CCL5,0.034708233875596906,0.04968572097041157,-0.017002515947028504,0.07629474016411625,0.008222523571660142,0.04890047472600818,0.04742436630414213,-0.00014797921415874064,0.010682131537558861,-0.02854643637420452,0.005334264966852849,0.0037039362836048372
GAD1,-0.0256782020830842,-0.004836624429108276,-0.005435901720428641,-0.030603954127683883,-0.06581173113845123,0.011569912515914573,0.07581003082791525,-0.02085626958843972,0.047389159559349456,-0.018492781782583755,-0.009651232677658021,-0.07381279828374135
COL14A1,-0.03650845848657194,0.012493226748521593,0.07879463432390242,-0.08732614024140768,0.07618879019548329,-0.024501465864838427,-0.04110836262939346,-0.015558783094422273,0.02868919065766106,,0.07818281570356045,0.05687338145886365
HLA-A,0.012519759415839889,0.03222075437823062,0.0031052147492545835,-0.07702534008089913,-0.004721293985244005,-0.04353750386557457,-0.07195818544026183,-0.03973462116586883,0.03876651732598189,0.1903237222871904,-0.01536341819933879,0.03302701448897437
CD5L,-0.036007019909593284,,,,,,,,,,,
FGF18,,-0.011627288286972296,,,,-0.013406881400289077,-0.026049141743212424,,-0.014210119079532535,,0.015198558166151895,-0.03840537766304704
ADM,0.05343231077081203,0.02081634848053401,-0.036774899240171,0.04308613972093239,-0.023035131575635658,-0.07508240817578853,-0.039356157460608,-0.04191879349279669,0.01495904740706418,0.012348421346045036,0.04422996530380639,0.09658752933986631
CCL15,,,,-0.023691407372991635,,,,,,,0.011504711736165962,
GNAI2,-0.05593557936164221,0.030830921432299638,0.015457103646554289,0.022435920838771134,0.07636651981860464,-0.001979725058714384,-0.00630401666180117,0.015673913144992824,0.005657663590140106,0.06327470820918493,0.022727825580010224,0.08177710392932624
HDC,,,,,,,,,,,0.027097380469810074,-0.03577606640034299
COL11A1,-0.023718218942697166,-0.022206836853931423,-0.028665930951420417,0.0985203751104737,-0.08820813484834868,0.03885025705074891,-0.018491461369094284,0.059637236798483706,0.07589713488740729,,-0.01749074300657562,0.022831993060418335
NUCB2,-0.03028935797197833,-0.005617089214526908,-0.007556104166769641,-0.05935042206448347,0.058009392180026695,0.014460950825019112,-0.03008661427155444,-0.03346628949230777,-0.049956385887401554,-0.008201104353386716,0.017238866688892355,0.09595837689882153
FGF16,,,,,,,,,,,,0.02664388098896116
CXCL1,,-0.0245529924220779,-0.017002518829660827,0.08982977851157718,0.020256126947885138,-0.03319789970152047,-0.04437128650315455,0.05159317777990881,-0.0036394682693575457,0.023781417187773612,-0.004762873157586725,0.004553806656283964
VCAN,-0.025961260013158727,0.03451176091791593,0.0035482434018506807,-0.04582990879635613,-0.03499273708593958,0.01898133883213298,0.04386478031329348,0.047221749359476775,0.0025315429393300403,0.015941027631565047,0.05373689410972841,0.036742261932809904
MMP7,,-0.010716423402945045,0.05034597325016472,-0.03641624707366594,0.0571509133656749,-0.02484592027997912,-0.034427423136230345,,0.02429003744108767,,0.07449655098111194,0.10553250556664476
PTPN6,-0.013689439369642295,0.029334628467607024,0.06006075781320976,0.023617660397456774,0.021624405958623225,0.014980621762896516,0.011921784218123267,-0.00525277091961464,0.029396216083156523,-0.06819064579522877,0.064028462290068,0.04290072896624827
PTGS2,0.0915287328189465,-0.04947351331907561,0.031119374235825767,-0.0328998785696454,0.18175352539846076,-0.07661141832891795,-0.03961889404381197,-0.0008552685213667221,0.02657213862195888,-0.04810905635582875,0.04450527280653108,0.04607385443980694
XCL1,-0.018391190630985585,-0.017601324468571693,,,,,,,,,,0.04925882372228201
CD58,0.009514929155953858,-0.043314595983375656,0.01150601671930957,-0.019740516222314874,0.09185734674661844,0.06307724935595987,0.08059888380400919,0.0032315726861789143,-0.012549600421539187,0.0497122746147758,0.03242533554814067,0.026392527099393628
TNFSF14,-0.030085026300339008,-0.02838293169537115,,0.07346167801808105,0.04244509737033563,-0.029609000629898522,-0.02839897077964768,-0.04550518607497067,0.042355854767585605,-0.04287043492519526,-0.02906281772676531,0.03552408795280917
CNTN4,,-0.02968725262150036,-0.011557339019340042,0.08076283672001958,,-0.06046330693235626,0.023384013833771828,-0.033209976945387125,0.015722672757691212,0.01408689494420704,0.05239796888340713,-0.0016138576181567474
INSL3,,-0.012357163290711027,,,,-0.0055877074850965765,0.03376419522895366,,-0.023030309134928,,0.057784776495444376,
BTLA,,,,,,,,,,,-0.0075266236459483795,
MFNG,0.007560944654557413,-0.02180300364887361,0.005690225824797823,0.10061571906539922,0.08700723410427677,0.06397757534135448,0.0122295943443889,-0.0077897057867111754,-0.024211396056661567,0.14601243922325516,-0.014359068711109615,0.10150246192305536
ICAM1,-0.0010246735578491148,0.041591445365962286,0.04456407795618414,0.023058273721076942,0.0007477864679370646,0.03261955601428494,-0.06387833388328129,0.006925506855154031,0.07099805674341096,-0.04024256350966681,0.02838103135022335,0.05282391521938211
PROS1,-0.01201657247172898,-0.011501123881465462,0.01517819856986962,-0.008217861448317874,0.09300056865293532,0.026906628234316173,-0.010150480735509141,-0.0334888879799092,0.021945038512874777,-0.03240846056486435,0.01080083285848581,0.028186542451549695
CLCF1,0.011593063489175104,-0.035089865046662665,-0.03732395215314968,0.01579818412923322,0.032183117553915494,0.011203417151886682,0.01304101909256897,-0.0582163739175088,0.06985336151040665,-0.03167886077929477,0.05838838434795686,0.08327394651183632
PSAP,-0.023811106635764506,-0.0019133366938661421,-0.019842849031104993,0.06299361860000055,-0.014394458361606358,0.02339549772513489,-0.08220527137805056,0.014961873966373699,0.025891207851217995,0.019099258846941913,0.01661275171400838,0.007513271395440816
EFEMP1,-0.023160782428588628,0.06549212425389837,0.02370076370296564,0.012588083485992852,0.0011196345495436937,0.012371157293410477,-0.008006081211190196,-0.0213551379289437,0.01960966649584315,0.0345667427025509,0.0734181949093557,0.11772925064256126
C1QTNF1,0.041249075151813024,-0.029362483455419378,0.0044460925566077265,0.007023494543234658,0.07555926649686971,-0.028263771588879397,-0.012048556782281457,0.011614936719716246,0.034993670086035676,0.07783300282207084,-0.038465645493907,0.1080463260694937
ALB,0.0934590970898472,-0.013490781223641904,-0.0006038622655097014,-0.032108541204799015,0.02487446771985303,-0.004324573154374554,0.009430515688771277,-0.03365470530658538,0.04162719019795526,-0.043835170485335466,0.0190153086090124,0.1530722606732951
CCL13,,,,,,0.08152772312936482,,,-0.025833277303154895,,,
EFNA3,0.07402668463416105,-0.05312575241143842,0.05173466669050313,-0.018035719166704024,-0.07378976444458539,0.026989802181768992,0.026428709318912256,0.041962310775387326,-0.0048784380220424405,0.05448421138676348,-0.013765411252937435,0.025143652934607547
DRAXIN,-0.035190471857129146,0.011379950820292806,0.06471854018889948,0.01961339044217203,0.01824231759562013,-0.019653273313649758,-0.02953434470761962,0.005718507630042201,0.01598041168365483,0.06339330456839122,0.0958741325748369,0.052022900242984275
RAET1L,,,,,,,-0.01668742091562636,,-0.027979678251240318,,,
NPTX2,-0.026610519870775298,-0.0076765543704262335,-0.020517355060220597,-0.04586165781076588,-0.015095135706466308,0.04106796746299987,0.00020218907906913183,0.018678668063387728,0.0296233433811044,-0.03114945934751239,0.06177270884871844,0.012883204296020159
FGF11,-0.019200404239164963,0.003558592207847604,-0.008133385348324038,-0.005560881021672518,-0.03772720300915355,-0.02050295035204977,-0.011684869517327695,0.03711727217915793,0.08143674260455429,0.1528072067490465,0.05714743036120726,0.03171912516259613
CD59,-0.07093846391827772,0.08170957245008009,-0.011926424352513933,0.07799894638233602,-0.02565824439089421,0.08684389107255297,-0.0691624864045733,-0.036432226014419554,-0.0013745599387997034,0.08464989349911065,0.02760679495835991,-0.03305184884619368
COL9A2,0.05046792167167464,0.050038069128755386,0.02710830498566708,0.10325415233695132,0.11867086505407799,0.04950987465055671,0.04216174895377705,-0.011535934898809353,-0.04881058949755189,0.047486982356638105,0.01210600526414083,-0.016721248141539625
DLL3,-0.04104146121668328,0.06790426678761755,0.022608159603904335,-0.0561893010211409,-0.11991882828892032,0.03667444249068632,0.08559725546104258,0.03748556594922432,0.020222587328143894,0.07024517200509693,-0.016064515055944792,-0.06771344333266635
FGF5,,,,,,,,,,,0.036465380376431135,-0.008834163994890423
LIN7C,0.00037657933101504495,0.034013498985075316,-0.04182097259481863,-0.0263776714929931,-0.047837154191297734,0.0016181051581420278,0.06475658928473522,0.038402572321918585,-0.009487711408087594,0.031009871986609174,0.021163216629576702,0.005311748522797941
GDF7,-0.019049680194645598,0.01776752634000674,,,,,-0.014305269918944487,-0.04324114952768802,-0.018722297059478855,,0.004852519499515136,0.05320755307459522
PSPN,-0.060134728494180195,-0.020311202769197678,0.08252782053277818,-0.022693855722851167,-0.02088604890499405,0.007648146539407258,0.0528360378913307,-0.028987563025901684,0.05105079688038257,-0.058638119420354295,0.04453439137510109,-0.020492133369552048
ANGPT1,-0.0014514689038659706,0.004040790311615407,-0.003144710540407105,0.0814825194930354,-0.04484693266382977,-0.029196833781389642,0.04229457622255668,0.008772157048577126,0.00933957507668836,0.011963578060979908,0.05131578890521793,0.05554970940672089
PNOC,0.02663469989744695,-0.06914201340967449,-0.02479860097921213,,,,-0.015212286956293324,,-0.022196047842739212,-0.03828073967842192,-0.011649402191804875,-0.044792001554079586
L1CAM,-0.028606031284728658,-0.04680349029973208,-0.048056300601300436,0.06981610668804442,0.000252556564057497,-0.04068123450415294,-0.011322137335359653,0.0678095264070622,0.02039562098053284,-0.06069152851908331,0.01461447882705978,0.003779728865695275
APOA1,0.051726077641445926,-0.016091176230178514,0.014208903809542903,-0.02724862542426104,-0.004556578933434629,0.009143820037013606,0.019005818952687173,0.018010721923521048,-0.02110305970643732,,-0.04667879970458027,0.06053855437260038
PSEN1,-0.013112958785174763,0.03875177538063454,0.017300297625186242,-0.002474271137514368,-0.02397501127683359,0.014794602277965672,0.0011831839370008994,0.04785142797971221,-0.02270133038136645,0.016602154845806606,0.06720933503542774,0.10440039462625048
CALM2,-0.0003073943063669765,-0.04616087311398393,0.0024101936945141347,0.06761089427481047,0.00672013346303808,0.07029709809417148,0.07123119991961074,-0.06749964994366929,0.003910546124938534,0.00835877075110909,-0.007671084068953666,-0.04778867504863932
CLEC2B,0.002122338209131736,-0.016019566759744218,-0.002336691420089339,0.05835113769039477,0.05056851613505135,0.005576674005938405,-0.04032493173369213,0.05115448180251363,0.012997710447754472,0.04429789506822449,0.08620322882641004,0.042008287722244304
NTNG1,-0.023687571211931515,0.0027618534691512034,0.02905647823394065,-0.013715190359581086,0.07264642258948902,0.050467575073979226,0.0707845247397432,-0.01437220844672801,0.02496740151514891,0.1013744234309221,0.06739100904393831,0.0474826491471171
LRIG1,0.03496496771138352,0.012382891337146233,0.022761053895234643,-0.07853315922323749,0.01729338925367836,0.11325632707256612,0.06360967667378738,0.01761168998780714,-0.07897360372232547,0.056757594076357804,-0.004191776528762295,-0.04545786624809139
CPAMD8,-0.01676208371685647,-0.013706947183383517,0.07843866103224359,0.06310694179680017,,,0.18488616274527533,0.011205030707728889,,-0.042381155500967674,0.034407148583728286,0.0538901367345541
GHRL,0.04254715460903366,-0.024033141036089084,-0.01599549558802387,0.07457321889448165,-0.060718291844780586,,,-0.05322686961040081,-0.020251799227946746,,0.0077762869993386954,0.026962282314433438
NPY,-0.02459063100580721,0.023526494069917216,0.03189476504044433,-0.0296299645306612,-0.058723322602029844,0.00523462883809741,-0.004385215287213525,-0.02950835997798109,-0.011577696693331536,-0.009025577386344153,0.019327489608792235,-0.0397935987573893
MMP2,0.01354812359883657,-0.004080151953401462,0.07123570075216047,0.010549624397215839,-0.04406709473526786,0.06130822651011988,-0.012849522506954772,0.032339504353819305,0.027166338999906232,0.042820089554495525,0.0076024290365453735,-0.0699900995174987
PPY,,0.01749585014406903,,,,-0.03025767633049798,-0.035593990889741654,,0.008239530692993512,,0.04093070169047352,-0.036817108345508484
ALKAL2,0.013835161396615737,-0.02416394172282658,-0.024734119998810214,-0.04055973708480187,-0.054569653350843614,-0.014221471952842837,0.0947655445268964,0.01875786520806403,0.029457325410383862,,-0.003050760356568646,0.02920109458400365
CSF1,-0.05841252386306844,0.029077063050544864,0.03516817345962189,0.07339298861023545,0.004227487746781524,0.002230369745584723,-0.04068220611790454,-0.0337029223166759,0.05931339603455162,0.0027555263721976697,0.029486968374326742,0.059496898088246195
SEMA4C,0.007254716802076859,0.010577867115417468,0.03911569497239443,-0.01897923921297916,0.00854627989097303,0.05659508089155581,0.01395079278085725,0.06374471089273044,0.0658011892705022,0.056016779624329584,0.05020478937678689,0.013424774030164646
BMP8A,,,,,,,,,,,0.01744232541999093,
ICAM2,-0.006098298635646926,-0.02782171066889623,0.03528389185992713,0.02769935734294033,-0.056176276995440144,0.09460934421899192,0.01061666984157456,0.01228943359393247,-0.01790077154394883,-0.001043840648609546,0.008700260185160803,-0.05309596865335429
SYTL3,-0.02246257538712889,-0.005205735965601003,0.05201299285507293,-0.026705157428380175,-0.07377043040845091,0.04565980476834206,0.07139935912159207,0.0040741223014593595,-0.047840111525456766,-0.014075553425917877,0.04382044372602545,0.017540199581995906
IL1A,-0.019477271883528647,0.015242576580002096,-0.009877389998515965,0.019193831450834708,0.054904493333935524,-0.047697703188947324,0.041741048146436116,0.003982801268741638,-0.029863022993818256,-0.06015268159477173,0.07444821661910768,0.006903288195518363
HLA-G,,,,,-0.02418346393749635,0.007344153041152556,0.041350463952405804,,-0.022263898114304927,,,
PGF,0.019493558171712277,-0.00971932750631328,0.08318583873648273,-0.007219846557371703,-0.015161313775306436,0.06965238726950974,0.014398607428638572,0.007789776765610591,-0.037662686187157984,-0.0505881309956942,0.0007824293108492203,0.010807231911587677
LGALS8,-0.003379172304072702,-0.04789412116355779,-0.03336185319534952,0.045306724223793074,-0.07382093969365632,-0.007841327964538297,0.02773492826732153,-0.004522839704913756,-0.001543177816272069,0.015050159907636251,0.01123476687734596,0.046537416294265915
DKK3,0.045566034774652334,-0.01769550742427573,-0.021633143650600768,0.06338562574973315,-0.00017760379177514997,0.07049898987096387,0.016448380985921083,0.06595218558345181,-0.024013921031774577,-0.03393092433212374,-0.00367426905891746,-0.08801757901336657
COL16A1,0.03273534843110428,-0.028342345630355523,0.03289539745483065,-0.015726282390564814,0.05255240804287594,0.01198896161369214,0.011678258135092014,-0.0009430614291802431,0.021401679067009575,-0.006745872922359633,-0.03211029156228512,0.031981590935509834
TPH1,-0.03122688506905768,-0.02316848743595051,-0.01508291176337164,,-0.020886285066484437,-0.005294230045876775,0.04597148596940594,0.009466184025534261,-0.03784180745753079,,0.07852846808039243,0.11249739623857703
TNC,0.028168158488675283,-0.01121283137194327,0.024007368924680205,0.03429655084430251,-0.04412898042387069,-0.0034029420055206273,-0.05520761670704512,0.00284815892195696,0.05402787791268326,0.0701141008385806,0.04542864801302758,0.10692413597885755
TNFSF9,-0.01676207576129882,0.07180116299790337,0.0006034889824155715,,,-0.004344676085884283,0.03434666787666434,-0.02457739119826517,-0.0015719863463617015,0.11326974101183596,-0.00858553827455403,-0.03376657853875353
C4A,,-0.011875301191296149,-0.01325845240827552,,0.030159273269101436,-0.02447032466269094,,-0.022470032710810918,-0.018919754502402165,-0.03259810334836922,0.03092038393635766,
CNTN2,-0.002156332218347714,0.04526083264230612,0.07276686141502148,0.09505786829185921,-0.07794458860429443,0.01991883343315373,0.08458454646556875,0.01225040387401541,0.010989190662934294,0.05464578248676011,0.0060141181426673915,0.009267883878611728
F7,,,,,,-0.016921344795689568,,,0.06281744526561168,,,-0.024246485297891394
LUM,0.03754003377285534,-0.02363724951518737,0.04909980161545054,-0.011359727802667802,0.10179936006966957,0.07595331487992257,0.011848128820582442,-0.06136511411036287,-0.010322177467733715,-0.010721880223310547,0.006982098271642202,0.06758915158494014
IZUMO1,-0.01601669439071796,,,,,,,,,,,
BTC,,,,,,-0.0223052865761909,-0.024377611682770632,-0.03093288922111402,0.002908892591498135,,0.00981706051419773,0.11817906869509309
APOC1,-0.03685309966579049,0.05901528187350122,0.016081138085892618,0.04291101388224082,0.13828927741322475,0.023417570652976925,0.04342770792271204,-0.08504381818345244,-0.00603361017520089,0.07462251993041152,0.003391849474460228,0.03090373427282373
PKM,-0.03634719740123206,-0.04040768620688068,-0.010035191832352231,-0.006440641996526042,-0.013162296780608549,-0.0766064685396655,-0.05522717751367241,-0.0328786911880641,-0.00030827615386383537,0.10663033898445252,0.06195640481927845,0.16392421397603796
TNF,,0.006643615743729972,0.05997159427060765,0.007643735481756924,-0.012448250310437546,0.017466620605797626,-0.01668742546712417,,,,0.020014580060507756,0.016695649252229664
GNAS,0.02172824118959783,-0.04474486874200981,-0.0006128890810688027,-0.026162630166182047,0.08134288138800443,-0.11297835796776301,0.06502824069273984,0.017398583586461618,-0.0224373976573415,0.03181371913719548,-0.0847744649093383,-0.08336795859551496
BMP8B,-0.013892046953647782,0.028997002790231603,0.05629948363755882,-0.002191666623824742,-0.05584412620839052,0.039802768797856374,0.025055615503125697,0.13459123048975202,0.05932645569393781,-0.028085679899306992,0.0474824961353786,0.08249751388431646
LIPH,,-0.009574739069685211,,,-0.04781852359173428,-0.021979686934306214,0.003551361224326239,,-0.029731838692490176,,-0.03091562183486967,0.05718604649044428
CCL28,,-0.014743523024405306,0.04356576374425553,,0.19515653190751997,,,0.05759661071748463,,,-0.013055565833929646,-0.025611427619790073
PTPN11,0.025037235673387257,-0.01577166295010306,-0.020243782336118444,0.0021306018511793455,-0.000932026456104936,-0.05055314004941807,-0.019399211091106802,0.008936183951654953,0.002353360407397766,-0.004726192666739815,0.06922572380634137,0.0458654945645455
ADAM12,0.0409496857622316,0.00853225648954311,0.020410022133832688,0.023077365336676096,0.06738085209653155,0.03579040002467374,-0.01609796278715117,0.026783817258499168,-0.015112986813656618,0.012628529526566764,0.045130136034971666,0.010710178177202599
EPO,,0.044187297951200154,0.0072386187849590574,,,-0.023870501343917036,-0.019322756269326724,,-0.01791222379072094,,0.0650410972901542,
EDN3,0.016944594336149445,-0.015526706673580989,-0.015238547203821453,,,0.00602464946575091,0.033066397477314824,0.028971727763296394,-0.0488164261857707,,0.022802099367638305,-0.059485717230058376
CCL22,,-0.020170551578953026,,,,-0.011221950064963461,-0.017670364746756977,0.019693375677604482,-0.015717196609121725,-0.0016527141845541972,0.018032521468718945,
CCL2,-0.0018867189889398988,0.042847632221001866,0.01720993938335007,0.09777788152378562,-0.04124385673710972,0.01618557884891419,-0.037531623733560046,0.011946177064163465,0.02345100726696983,-0.12593428302578283,0.07676851836986968,0.1447406237392445
DSCAM,0.018105497371737157,-0.004503576305165077,0.02928016404542105,0.05537559192850363,-0.0169554046727927,0.02899778529722243,0.01487497224349108,-0.036932786214395816,0.0033121827578526555,0.07890827028530749,-0.038165453912224784,0.03687299345368439
ANG,-0.0220624298120829,0.010458180591424879,0.007244809215363505,0.031328257240757496,0.019365632017920124,-0.03829421591784351,-0.0028396753594238295,0.0061107377801071045,0.007569742757597057,-0.06164151680823312,0.058368638721170825,0.05357915584406267
FBLN2,-0.022071981773178758,-0.017844498015899997,0.04510582965459606,0.14008114827877088,-0.0194972360969557,0.07703583590733239,-0.03936946121477472,-0.06112255440155117,0.015641108832049205,0.013498640461030526,0.05528747837031882,-0.07136827682322722
VTN,,0.01759235936820883,-0.012532993426889518,0.01325768817801697,-0.04151781002321869,-0.027285616574269245,-0.013587372674475306,,0.07345667311994386,,0.025416568006633687,0.05706149289411736
VEGFA,-0.014318539358178197,-0.038580693365844826,-0.01768545792503985,0.015749311817140718,0.02393325413328315,-0.11410970666980497,-0.05016930841201431,0.005837879341036655,0.027919160389939725,-0.06467492877281626,0.01784273199764356,0.10085842098910383
F10,,0.038987184453491364,,0.10812537746934238,,,0.04572082696562691,-0.02676277579454123,-0.031022816761473487,-0.006829796205391069,0.04814073332920228,0.08600353556622288
SERPINA1,-0.12847303067674065,-0.05913186713023126,0.07915489318450365,-0.008722506932387577,0.01638479049607389,0.010361088209281452,-0.04423492687916114,-0.033044978008288754,0.07317147412409535,0.03621434525190016,0.06542138200093704,0.048717639210647444
VWF,0.025139734112803885,-0.03069224685300947,-0.0080531899122867,0.018477841931405805,0.06682160955019428,0.0497045140060808,-0.011606526662738722,-0.0274036200992143,-0.03860726326619355,-0.010774008747344896,-0.03911202905996486,-0.06982265865307306
GDNF,,,0.07298418637540274,,,0.016896598387565177,-0.04236288571332933,,0.03708801665986214,,,
VASP,-0.0415952352786216,-0.016638979747259114,0.05199888108968841,-0.07436107763375586,0.10518413766635189,0.04105564121484014,0.00042374160117087675,-0.003439285652563978,0.001524092854858194,0.016936316923121916,0.027437978193013256,0.04450638615117881
ADAM15,-0.03792919025132406,0.01710387384955493,0.030149023972607995,0.05249563935906029,0.019864445929929326,-0.0037644784786546467,-0.00518292938796586,0.02195304714216438,-0.011136894581169012,-0.03819030096307133,0.026143800167538596,0.07051125458670877
WNT2,,,-0.01411537015664751,,0.037559299673048795,0.027636966594853155,-0.019845438589025086,,0.03023634361156079,,0.053839475923739576,0.01861984703169416
CALCB,,,,,,0.08953332502734171,-0.023503667615940995,,0.024284705928156944,,,-0.0002252440602209897
OLFM2,-0.0151896817515812,-0.013435821989791739,-0.03937742387716231,-0.04188703749483836,0.08517198956612776,0.0036469234495898483,0.04830588989508277,0.0047577645616318715,-0.012320059038059286,0.05643320838560283,0.025284600778786515,0.006934852901234289
MFAP2,-0.013582954101193822,-0.026307999394412886,0.11558151280675547,0.07679414147055283,0.0346131433217889,-0.016666855358109606,0.04852454419391635,-0.03829703796181664,-0.023793315929519394,,0.06233011282647494,-0.005089033475505475
HLA-C,-0.0022767883266283824,0.046950001798752944,0.019604231977186665,0.04769546942218071,-0.049088169800313296,0.05119032330556261,-0.06094954562451928,-0.051011824217392164,0.06607983107730504,0.07070728989073413,0.057292402929795296,0.003679749824085665
THBS1,0.0211971222825481,0.02030241381124674,-0.012186643025099015,0.026212605850126518,0.09958216823243027,0.09841048448368214,-0.006311920680134703,-0.003163063453800118,0.02012992337169149,-0.10052419232599343,0.038207818606979006,0.05035650235901281
HSPA4,-0.05216741179990321,0.024149729974815865,-0.03992983857394015,-0.008762975662568777,0.07572065434729516,0.015164778692638697,0.054838633319491445,-0.0014260970635231957,0.016527115663220876,-0.040715260520294054,0.010759849152435982,-0.01415396484754449
LMAN1,0.07209001684852476,0.05366286189292389,0.04775975154044404,0.008423541266049701,0.08380742438430523,0.012670540703908982,-0.051668214576362975,0.041862583303925054,0.03456324904927911,0.03394564210704782,0.012532228114443626,0.027004558821802218
LYPD3,,-0.014025374168111447,,-0.034938142180471414,-0.031030592832471237,0.11455654644636207,0.07922985989662983,,-0.028528494595584153,,0.0363893341754774,0.15148892442122713
APOE,0.011690498487046253,0.038922729348055386,0.017227118698926843,0.006232604047263177,0.058274725669199695,0.07306606809093873,-0.016218466914899643,0.04584964896933644,-0.019957935131038218,0.04267036057381819,-1.0228144212737998e-05,-0.0716131090697004
SOSTDC1,-0.016762082324633065,-0.012897408604487738,-0.022934894113790814,,,0.04076117524539936,0.00942955916214601,,0.035325600860691,,-0.03424885902904735,-0.045237068015686686
ANXA1,0.03386329736872935,0.008360545667268978,0.012878552085818734,0.07157939897712685,0.003842653337129135,0.020048571876198573,-0.02946748888704162,0.06114604139721873,-0.05437152804276535,-0.003152893844214546,-0.04230465416040863,0.023940380203102015
WNT2B,-0.037373969237655034,0.09218503615854998,-0.024698198891452434,0.08500426655476002,0.00989539860300465,-0.010583776549760492,0.06681178016912101,0.014830028539591353,0.04660162874301465,0.02070483228264034,0.022582676167303035,0.030865023974052615
AMH,,-0.014439789562114775,0.010808757222448643,,,0.008256986650122186,-7.187367864345448e-05,-0.02491964941067122,-0.04061633862052083,,0.056358309449971,-0.010135619119257899
GDF10,,-0.013490780846919456,-0.02901753877441103,-0.040114443805981136,-0.014258754547694154,0.06300282195920454,-0.0013065379018983637,-0.03145139616215011,-0.038765721696181,-0.04238133724719522,-0.029063963940827605,0.049097617445125655
EFNB3,-0.027731449458012137,0.03929827503859275,-0.03778373068618131,0.008335197228159312,0.06117087140379675,0.05825496033496673,-0.0098856914934181,-0.05774594361075426,0.019440816460194004,0.013344361722736203,-0.03594838265232695,-0.06715984363195868
LTB,-0.025567587405800632,-0.017429761024629137,-0.0038122471075281226,-0.07017116889867078,0.07458846833666313,0.0588729473442096,0.058058720324202256,0.003222659676770181,0.011643188091312123,,-0.03193474083881613,0.032525340338066776
ANGPT2,-0.05333942374741079,-0.0141735159627559,0.09950992769918703,-0.004911896526544261,0.03145169077669376,0.01717990937222076,0.03178974779937453,-0.04790318697706526,-0.014938177638856066,0.0418325369808028,0.0387856221680933,-0.016960021298111305
NRTN,,,,,,,,-0.03145140744519035,0.031258851421184425,,,
ADAM17,-0.01729444590483496,0.022818542826412835,0.01172256342584502,-0.01507920227400061,-0.07701811294856105,-0.040388532189151005,-0.013048112993007765,0.10990398902664655,-0.008494180020450685,0.014636681921621222,0.06430799252584064,0.04403357009564853
LRPAP1,0.04232233407018561,0.017600241366712486,0.007339062433697245,-0.03213255942192449,0.0030823330731255937,0.06569457520635236,0.04593909199448469,0.08171787235137824,0.01362613886630296,0.036072904429765774,-0.003015135334747901,-0.020658122408027856
NID1,0.08784765901004613,0.02977285708623953,-0.011259611305247098,0.007501875331230739,0.04920199037383453,0.016516671568756722,-0.03082903830530706,0.007125747751704597,0.03414020398416149,-0.10918323165152169,0.011723470693153387,-0.02607343926769742
MST1,-0.0198386225800865,-0.031027820083800197,-0.0266975019745136,-0.018339197752039467,-0.10700153887792443,0.02953241685088451,0.07041978176791173,-0.03266378434773194,-0.03017995991780792,-0.038813476030175424,0.030118826647068907,-0.018447789591085104
IL13,,,-0.01768939331589108,,-0.015819371152073967,,,,,,,
DCN,0.016393447833729057,-0.024811330116860753,0.0008847603404927795,0.030576731494241664,-0.019193901657343103,0.07252652697598005,-0.02652729574953897,-0.012749809621894908,-0.00565256349575999,-0.04280816097920584,-0.01550180242287997,-0.05005550910995414
IGFL2,,-0.011875302447847479,,,,,0.06528484525436891,,,,0.06715997849918585,
