,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CEACAM1,,-0.0024949069587975733,-0.025594983906359146,,-0.0011491477500494235,0.024337308620723357,,-0.052548940764988714,-0.01768655273088342,,,,,,-0.05246724904126417,0.13830177204900768,-0.03203773244838413,-0.002628675794096905,-0.022122546176423803,-0.038338212644122426,0.011868043972088209,,0.012369625778258366,
PDAP1,-0.022734615603140874,-0.08276849477152899,0.06574463151988783,0.07705007126260555,0.0007951185952843527,0.016638827852212688,-0.026118781828718622,-0.06260846053120965,-0.020682840238056395,-0.01428860701685621,0.07666959962893712,0.05663024014158633,-0.0558302894671908,0.05643645977912091,0.09398823106512876,0.1028903564524231,0.05015638716374227,-0.0019485013732755895,-0.03715930999996451,0.03809583326167248,0.001917986136210892,0.0819839848941452,0.017268255961491112,-0.017996060710096427
QDPR,0.04871050956928284,0.0055113895611568296,-0.012764133508855031,-0.07594334967918244,-0.008426617545123706,0.014600697582987642,0.01640617290422414,0.07455468429496967,0.018413727652807754,0.016984467591829453,-0.07968458267096803,-0.022562636418686784,0.0644072426038093,0.04171471398862739,0.03121713944245274,0.024064882133999946,-0.09158760976900797,0.03698057569322865,0.04602486642530614,-0.01782819513501271,-0.022911840532109727,0.004459194721858479,0.04554914269683598,-0.03413416060495295
POMC,0.03183501440558676,-0.040636007384052,-0.030447584028322414,,-0.01574286454672954,-0.015341424118844373,0.052781656386646454,-0.03625069234339027,-0.013048433407657545,0.06002429511837373,0.013440047923691715,-0.025151067829702375,0.004819823621598624,-0.029561290819348624,-0.05896062731652155,0.04490826225715381,0.002194726125492283,0.08748001784177703,0.04608509622294887,-0.037041919699777964,-0.03176608127491101,,0.014510917234357948,0.0667618045273853
CCL18,0.045538976922277624,0.010198625791436404,,,,,,,,,-0.07167440461079053,0.0402917405479546,,,-0.04498792307185692,,-0.022715279056754994,0.052721412769186994,0.0280672957613806,,-0.04555648920940374,,,
CCL17,,,,,-0.029509784272011567,,,,-0.01402537574275157,-0.016118567678583443,,,-0.01734089367636115,,,,,0.11409811627220515,-0.004324890822016897,-0.03411066369280727,,,0.048006510020679675,
VEGFD,-0.05384466132623406,0.02313138482407414,-0.0186063849116637,,0.09225430521927187,-0.016943570607009233,,-0.02756385609929719,-0.01494285157130021,-0.008643009107630703,0.05906254305543074,0.07591016523014775,0.09127425873034736,,-0.05068392415194387,0.0647627428537631,,,0.03231259974463967,-0.008357857545771398,,,,
TNFSF13,,-0.017476416016552913,,,0.03748152215966655,,0.08949180159133238,,,,,,,,,,,-0.005381978140819,0.04189838918930244,0.0924944065213583,-0.025981002350750484,,0.1462941199360732,-0.029344565441177365
WNT5A,-0.043914244176868344,-0.0478533061404826,0.023152050256676254,-0.013022982682435144,0.007597387538388249,-0.011762972323722034,-0.00624396578253746,-0.05153752786825211,-0.004592389911503265,-0.04926204225465456,0.08570935108335784,0.07106182735012896,-0.050311997962084215,0.09193161725353931,0.1127063263529677,-0.06741902573592494,-0.025379235714590078,0.06318756000824408,0.06958197537852136,0.05600846048548523,0.04932672527715136,0.10101086903670659,0.06296174133723681,0.04143501785459793
CXCL8,-0.06164282479958856,0.021322753481590004,-0.014474534975980289,0.11992661139932895,0.035463120682105775,-0.039271169048438206,-0.029686960277845034,0.008598992918532219,-0.06473429846660163,-0.027023832840478688,-0.001744950319320651,0.00956903263416191,-0.022306004937688202,,-0.08481914495311824,0.014453413534424586,-0.03999382514639544,0.06218151370621173,-0.1583525069671934,-0.04842970684381063,-0.06577304991391004,-0.05069034253677675,-0.02489100829161234,0.006970942629166134
GRN,0.0036762233364964155,-0.03648212769829573,-0.016931539683111594,-0.05481862705030988,-0.05650526651881996,0.00482641953295749,-0.0760973713202067,-0.11452528209018425,-0.006553067922393835,0.010995147506141464,-0.0267616039656866,0.09818530216032184,-0.009380352714352785,0.0737612606696279,0.009586306233501651,0.07047355260757002,0.04144532185703739,0.0786206780519771,-0.0006917603958591174,0.0547881947300144,-0.06190446017895131,0.021152942830685906,0.09241853679960581,-0.01354841622597158
MIA,-0.011113156962819672,0.0736362599906737,0.01793585187944988,0.027085724403262654,-0.023609950814717725,0.08186210738753877,0.002339310955250677,-0.05322672755260111,-0.027567061548768812,0.001683231279484358,,-0.02304566678512377,0.0687665857450476,0.08182414501477421,-0.02420804784775632,-0.022169067665916486,0.00659547146151515,0.08446663948004905,0.17687184962755145,0.023422039349498523,-0.04517751151892,,0.02133979509352553,0.048963209206946766
COL4A4,0.015049273028282512,0.04233719363755236,-0.02988261352749188,-0.02312781268656544,0.034295201069556414,-0.02944793233514599,-0.0198573771914488,-0.026499221610771097,0.02351261108136012,-0.016787261591523748,,,-0.024690061452659465,,,0.08402210272283436,-0.00429755626206394,0.07472773566052636,0.05171777307326058,-0.0019728924074893443,-0.015573655802459892,,0.07726531620218764,0.11175593293576677
TAC1,0.09406664221429323,0.029726680603458466,-0.003730169692405826,-0.06530947139403001,0.05066846306341446,0.056925906319493395,0.09397123270067621,0.10012504578509362,0.044880089376098165,0.016375504449571757,0.024776802152459233,,0.047192396413414626,,,,,,,,0.03896258976701182,0.008074607750726392,0.08186881057958031,0.011969330961967591
RARRES2,0.08460433914621675,0.10572050711177025,0.019164563611921172,0.11427439348838545,0.033108600858091086,-0.06326635137097113,0.026051965268582857,-0.10587427160250376,0.052226504025568,-0.007252076461209964,-0.024351489796270137,0.05526113588572851,-0.006357160431471568,0.015365159587748036,0.0189460930336864,-0.05105345555620323,0.045289179046004976,0.0915950845482843,0.0015026741249459263,0.005651943113457377,-0.01919973707602716,-0.02430143998053801,0.05616148151539609,0.03540044166306697
FGF7,-0.024559235524364186,,0.046668990019162575,-0.008270956647953362,0.0661431575732439,0.0014328063089463156,0.003758996165185832,-0.012589487230949058,0.01166863788220091,0.01822700225744963,-0.060505510444285746,0.055502137452844776,0.047052711035094445,0.03386021637588733,0.07843164343977202,-0.031979088431655055,0.07659426150672945,0.05159027098670584,0.051815350990258885,0.014011804668400591,0.0450618019558181,0.1145029166130888,0.005762150273116061,0.0511963787941774
EFNA2,,,,,,,,,,,,,,,,,,,0.05628835431751284,,,,,
HBEGF,-0.05709203215561872,-0.023154914097645037,0.039820290084024476,0.03819359029878837,0.03731589803454052,-0.012293027447858798,0.08333992044249983,-0.023486207771775625,-0.04991654680807251,-0.032358977562839605,-0.028795894967486302,3.710529160408978e-05,-0.05067799236869492,-0.012812406069908723,-0.028428567747982452,0.03803724015378224,0.03469285109459399,0.047605568114477775,0.05169855160840922,-0.02284744681770304,-0.01787079100983848,-0.03721674441618436,0.07736987463991583,0.05180657110039179
CSF3,-0.04320626224081267,,,0.011950575933370733,0.02293545344532764,0.012134188125698197,,0.04109553342004508,,,,-0.025529147143369547,,,,,,0.09433417545126806,-0.04722583991604911,,-0.04071460686268469,0.0070052767331925106,-0.03864989045882603,0.0686572197458062
PI3,-0.02516578969285674,0.006997529741208746,,0.12022213735575027,0.05320927221444102,-0.0007005296666575999,,-0.01950143664312185,,,,,,,-0.0720139039408347,,,0.016001605316862236,-0.1575627490097609,-0.028982572130601687,0.004795007973523185,,-0.030847549677893518,0.0770502926824968
PCSK1N,-0.007557604440419269,0.010622408034326389,-0.04085140285062034,-0.028635306620850003,-0.09545141149881615,0.04449648687395554,-0.02250131328653799,0.06713782681174799,-0.028687266359190212,-0.02343721848309878,0.11088636459576687,-0.016172062536003683,0.06898512391810283,0.050239075257367365,0.005509906267565842,-0.006904476422623544,-0.05533561886332757,-0.0183404483958636,0.032898450792073944,0.05553838453953032,0.0736664251766,-0.008188263653143532,0.05298520973588979,-0.06767812070964602
NTS,,,,,,-0.01820309297548742,-0.024241345792272242,-0.023115499074463912,-0.01672784105457362,0.0020518849548182188,-0.026822995006259374,,,,,,,-0.04166438933797325,-0.039956092904383074,,0.029361017643306116,,0.014009868766423735,
SFRP1,0.10310577864226896,-0.018925357346887488,-0.03748054996781762,,-0.025748427436446758,0.05541325710085708,-0.021071397076007217,-0.04203607773942024,-0.020917141737008458,-0.023428558527214163,-0.06760385158428031,0.026898834083386863,-0.00909737287144136,0.06068733069176025,0.10479685632178713,-0.07392121784370093,-0.06284728059372574,0.08244056451980697,0.06599585014619691,-0.01577969747731326,0.02382201768753196,-0.018183459993788516,0.0634981003895487,0.04995318627009161
CXCL13,,,-0.03943474590984151,0.013097645059530112,,-0.01915595956161476,,,,,,-0.012840656213576376,,,,,,0.08597682901777719,-0.005321189469352183,,0.010588480589115105,,,0.004071869156605213
MICA,0.027714956656078614,0.0037456372930147652,0.02086482736042272,0.07573319958339539,0.022779289642973946,0.014460673030280117,0.016068388779693004,-0.0366099224450297,-0.04092080240495901,0.04911593266464974,0.0033342743740031443,-0.0012378282479635677,0.048960779004173435,0.11169927048400634,-0.030646908494951827,-0.0642282485510062,0.08199329869724907,0.052998534128430114,0.10646359845216377,0.05059107499461784,0.07449364680520006,-0.04806538428289157,0.07971154993560386,-0.005229732059711837
TG,-0.016442436418023197,0.08902379537836973,-0.034804021125099734,,0.05617793995696241,0.005355199504007476,0.06548798589290972,-0.021600287913100195,-0.014130035291608707,0.024374616195607438,,0.006693800285221912,-0.026048469152953446,0.11165537122874025,-0.07108474252453711,0.018639293060019366,-0.03698578508794455,-0.0033713427507747014,0.03668338671185942,,0.016358809003350704,,0.06329736882670842,-0.003871219960263685
ADA,-0.04598778811072092,-0.028259319455156313,0.024845379764132244,-0.06334928628464727,0.05970312636516706,0.007197716662378818,-0.012323171164459348,-0.10569248075299557,-0.04575422156436364,0.008657776608750027,-0.005990748088104185,-0.001927802503027165,-0.023626123102124065,-0.034510782589246336,0.014500038373663367,0.10049609261740762,0.08762669460833149,0.06888524229737727,0.0902152224608776,0.017399687180950377,-0.012904300543655612,0.10634269800629888,0.05549831455044822,0.07723230787307728
LAMC3,-0.008697228352736537,-0.028197502519734168,0.05765291849102003,0.07315265638579722,0.009597435230364226,0.08572637678600223,0.07518614523248522,-0.03277916502365123,-0.017815919319907794,-0.0071765752693566465,-0.017345212467469423,0.04176343593605282,0.02370085456435553,-0.03693040421745336,-0.07508090398682853,-0.03005115414592731,0.04471912273822183,0.05156521434234907,0.1456284059365971,0.0782659621741954,-0.047805620363297115,-0.03946218011234092,0.0805397366946523,0.025644130428457187
CCL7,,0.04040553739443364,,,-0.005935496283118994,0.0030202706810481595,,,,,,,,,,,,0.049563962827525156,,,,,0.04878759319926828,0.038390679738332524
NGF,-0.031228468533175773,0.05517178929922385,,,0.09752307076477412,0.00013839609535901506,0.029862860310689847,,,,-0.02682301266742191,-0.02776083501999156,,,,-0.07816788358876452,0.028462455298635773,0.061861511270405914,0.02919510465789317,,-0.03797937820718514,,0.03017824984228451,0.029726748119170317
TNFSF15,-0.023872920866169853,,,,0.08187445042472812,-0.018804049317896872,-0.032421215960226894,,,,,0.031867635845659464,,0.09890221771662784,,0.04894416076020565,0.04943671771036077,0.0037786780290341286,,,0.03634576797878309,,0.045482415481848455,-0.0007540654010940324
HMGB1,-0.0315811174906703,-0.04384741504724759,-0.05270129739174436,-0.07632632812312075,-0.03442592039303742,-0.030267235432860244,0.003806237079489531,-0.06784795405528121,0.07074722976079058,0.021770526691487175,-0.06764480303459679,0.04819112370548589,-0.015952637652965628,-0.07050263925939379,0.07528854025115228,-0.025009330369202252,-0.05953814615456072,-0.10878803040496364,-0.013052088401308623,-0.0049534741253929315,-0.005788965308303689,0.0855724105032735,-0.05983989451773799,0.04533962058207108
ITGB3BP,-0.07563565160044759,0.011676654341536497,0.03481440001823877,0.02910432138811853,0.041084400160717606,0.07390921039469217,-0.02793746516188578,-0.08545350541264621,-0.0020805735766594117,-0.028149014126088414,-0.06258548922641846,0.01548232285967609,-0.05995992754347651,0.0034745383711216045,0.0700362164641544,0.04870110731578847,0.031058012045410387,0.012937361889710331,0.055605789908985154,0.005370159784748089,0.030413558952441355,-0.08487604300980686,0.03174067999423226,0.0075829579340383375
AANAT,-0.0034567335190217596,0.026862700680890878,,,0.024077596834242484,-0.01694357302579942,,-0.025288929807577,-0.012707223313926987,-0.023941017622430085,0.016382943062893736,,0.005421458663816954,,0.07119620619505614,,-0.023658915319865494,0.018399534460663287,0.012257434727067579,0.00625662653918594,,,0.006027123603106571,-0.015073135727747456
RELN,0.0530790037863579,-0.061768012664266285,0.04248056710916621,-0.029285945788786936,-0.027009021930362403,0.06205135770260392,0.021263999131808077,0.07247450183713672,-0.027977203831978652,-0.022676463510913115,0.08426537665481622,,0.03990518035138678,,,0.10658860878272278,,,,-0.0527659444057431,0.04966882851310813,-0.052385135084445936,,0.06845514247020999
IL15,-0.010623319752783958,0.05969716592290976,-0.04433979044289372,,0.02490468328252413,0.007771791451945203,-0.0230696225747188,-0.0313660629175218,-0.0002362956380249421,-0.03708938186676242,0.04286499241708433,0.11554180274974528,0.009466997792435752,0.010554928042201032,0.030944355453010018,0.007222830154898832,0.12454634658048616,0.015319130567044354,0.021375798022797085,-0.052544713423583966,0.03220331337914391,-0.030559623084024483,0.07991230828720121,0.07672361453048725
UTS2,,,,,,,,-0.07889959768008577,,,,,,0.004933354098938823,0.1480015835262025,,,0.052866667371886604,,,,,,
BSG,-0.0038747175018113045,-0.021275556754104218,0.011102568916886298,0.01292918668355104,-0.004873595167595866,-0.027631279748103813,0.049165309109714485,-0.005556057741185186,-0.0003404213219505069,0.03897009871120524,0.06752283405463068,0.029525694018002157,-0.09593463230567853,0.08228627668793143,-0.06209181604602635,0.00945200617016064,0.08347760519841971,0.18022613098205983,-0.02126993812004689,0.02589731413262923,-0.016371300370889498,0.10898299458168084,0.0683837915439486,0.018005401367678718
ADAMTS3,0.03810635403891846,-0.003285913013396262,-0.022308615663874334,,-0.01156020527415401,0.017905494330341363,0.05595386551035711,-0.09799534915581379,-0.01403431640315494,-0.028351502551581805,-0.02601362786057428,-0.031896404017709,0.004216416358504753,0.03437481805255971,0.0120054594454695,,-0.028329142518119334,0.027646072409466538,0.08242778187647078,-0.0027693933400420884,0.10420690409057333,0.02494433309321042,0.0012101753190406645,0.10564122203332243
CD34,0.05182002955581431,-0.046792342493830526,-0.01337029090099813,0.030614115088096746,0.011583621347488752,0.020320784721364168,-0.0010790378592255973,-0.06418346637712177,0.032344194944960304,0.02414092444498393,0.024488398741259847,0.002627253348989654,-0.018010210309626278,0.014012305907722731,0.008490676764094169,0.034315962991847554,-0.002982444763223202,0.020125905396143066,0.08808629300419452,0.029978332234815015,0.016971884479639484,0.044339825421451165,0.09658447440814377,-0.03130377264043831
CCL23,,,,,,,,0.023716227660147134,,,,,,-0.02731757929643917,,,,,,,,,,
PLAT,-0.02566264940720333,0.02115647178832835,-0.0035830624059651982,-0.017659749326417184,-0.0327876073628002,0.031506459884681336,-0.03752189511190973,-0.1064620855770987,-0.028030314812853875,0.037262799755208256,0.0031025313615646788,0.0011783917583017848,-0.0023455081029993374,-0.015617129583132699,-0.030391979727323496,0.05051242402018603,0.017247159471790525,0.002721623355453042,0.1001029554403238,0.015985388196869853,0.09049835287613478,-0.04594607333382117,0.06374874788582893,0.02676727156899614
NTF3,,,,,,,,,,-0.014537913676183381,,-0.011907840711590881,,,,,,0.02265224575876054,0.1885276151809601,,0.09048691642268894,,,
LTA,,,0.05017873542153971,,0.07500253031967025,,,,-0.012238380351090953,,,,-0.021573644353677996,,,,,,,,,,0.09243035731182382,
CKLF,0.026527782851433566,-0.05006343861827693,-0.0004410968910798282,-0.00647455641191544,-0.02526529082381749,0.02270821302499736,0.017228113976594604,-0.12620777293163243,0.02561546636039727,-0.017646768842423857,0.02343773562041639,-0.004059066042540699,-0.0027643874877140103,-0.07750567110435791,-0.056426146781212994,0.0615711430516142,0.08344921300009185,0.0262762879891455,0.0939409817513087,0.01408773074783958,0.04518472682128113,0.06280140533025606,-0.013774364370757667,0.0411204853163094
APELA,,,,,,,,,,,,0.010035825773025147,,,,,,,,,,,,
CD24,-0.025507720574085055,-0.027896012032585633,0.05088345294211083,-0.0267595013680102,-0.001544918269544886,-0.010464726571991205,-0.04957493992955328,0.02672677916268655,0.049977277494016224,0.02354446475552714,0.08389412953698965,0.010497566100661751,0.11242626060056898,0.10375519530263626,-0.017616496627090625,-0.045150449220000236,0.059381919150671106,0.032711650787832225,0.04500372215160329,0.03686396412133777,0.10615560839170889,-0.023906691489912965,0.0720727696758643,0.04493926193495723
HSP90AA1,-0.0025121313333317445,-0.017803934232201904,0.009451764088538851,0.026401296542380156,-0.04695423693803734,0.03410977678206287,0.05159188522817766,0.07462390582402724,-0.03948046630220833,0.003944144069568974,0.08607584912456685,-0.0035405366777084436,0.05689921004155708,-0.05853278998436044,-0.10597296629396356,-0.05239734612054207,-0.0404563702573558,-0.09149320394225169,-0.21891457072550602,-0.08342162858665436,-0.031476757565120556,-0.09305519541469696,-0.10391928303594133,-0.04726111940165315
BMP4,0.03321128581530648,0.022115523802174325,0.0714687455966629,0.04176545758851671,0.020793818015556582,-0.0328817404949749,0.008400531474844172,0.03971057327863246,-0.00046601829093414614,0.051250789478601476,-0.04022258197505567,-0.01511382839740809,-0.018382973210796023,-0.04855064331107135,-0.02120543758805137,0.013713962317460257,0.03393818269162466,0.025596915544545462,0.05927577676492917,0.02911381001461603,-0.038340712915066646,,0.09280591073948648,0.015445276903499198
SCGB3A1,,-0.01624338608465335,,-0.054197111621627596,,-0.0019981950126128595,0.02021579824705829,,,0.05883074320697705,0.09431138724807425,0.07378622798340953,0.007327304738244384,-0.03371208744266414,0.06061407507542141,-0.0546232654910928,,0.04449426467775182,0.021196384801227954,,0.05115279513444672,,0.01063172916845964,-0.04595049072492403
IGFBP4,-0.006440655655792087,-0.02348431205134162,-0.04551157218114094,0.014458651760086604,-0.03510940730894184,-0.033387344153710474,0.005405747542226476,-0.08822084476814766,-0.01997809061819363,-0.001300052372135461,0.015834764721192034,-0.005249627805405865,-0.02958072937015636,-0.046364971061986865,-0.0580351681791227,-0.003101130911555736,-0.055719162613702904,0.033987826432443906,-0.018237346909153466,0.03965788047258836,-0.03731260612417151,-0.07031824364922204,0.10920415386302261,0.040030554176745566
RSPO4,-0.004283447419813642,,-0.041377218945747654,,-0.03941247748254758,-0.02328835017094527,,,-0.014233981401950337,-0.007559889416201345,,,0.015762077551886376,,,-0.03065701757142015,,,,,0.06691486244895153,,0.04730822757367185,-0.06025925091459719
LEFTY2,-0.024967502127801727,0.032596321459649434,-0.02590933190957646,-0.022776211398882213,0.04391458160558268,-0.006477627322135838,0.03517249667824106,-0.06159505370896627,0.002051313208718077,-0.010470825415276426,-0.02682301266742191,-0.018382148223426494,0.02488625368043941,0.017222522984509568,0.019848925743316592,,-0.030234088689667482,-0.037954224396624985,0.053841157672248605,0.042915145681101614,-0.028659389954727752,-0.026441535630186665,0.05370501719715896,-0.01863663642403382
PF4,,0.04931322682931697,-0.023282118974150542,,-0.01752785960760504,,,,,,,,,,,,,,0.00427623247610412,,,,-0.0034305925018990437,0.015838422237758734
ANGPTL2,0.06342495500911374,0.02573280895781565,0.06666471571700101,-0.033107655085112944,-0.004153099014195062,0.009251157937825017,-0.03098715453125557,-0.09280265313766255,0.035114326486524065,-0.004567909365544688,-0.031010468783027066,-0.05644810391917417,-0.046083943539075974,0.006182118413624012,0.011919162389762419,0.03164589918606273,0.024069672448590956,0.07112423406682555,0.0920312829434541,-0.007384441949273206,0.06534501658841002,-0.011494066278732082,0.10721180654748452,0.09817782138349763
LRIG2,0.00986885716827822,0.051559355949044684,0.04771508648909383,-0.015172901315956073,-0.019555304342436984,0.005638092166465345,-0.0015946043927087996,-0.09705684651242677,-0.05388584282680939,-0.009021441750862268,-0.00046616244886607457,0.04525275501990802,0.0006533117860632117,-0.02973798622896172,0.11181067686856017,-0.006227905200389345,0.12281485250160246,0.029132806599551347,0.04913318848475434,-0.05893426764422167,-0.0002737886764880277,-0.03167467592567643,0.08062245423807189,0.018886506597947383
ICOSLG,-0.07702845295128737,0.0013248678069866324,-0.023646742497186932,-0.035338377600766226,0.03446625343658641,-0.03665133880524486,-0.009891113457259777,-0.08851034321858177,-0.012621137838051471,-0.011972129332360163,-0.08304778537352425,0.0109048628550038,-0.05460249491542624,0.0848909375907193,-0.05294437366928219,0.1620982529805649,-0.05639724490470079,0.09896525578787567,0.06251297835475332,0.02498823804243405,0.008686618615921017,0.0285264734079075,0.07291683997460914,0.07213259734495107
WIF1,0.08373487936907899,0.04129508263066779,,0.10543655148699023,,0.011896692933056644,-0.006379320515771713,0.07629661921357883,0.014109034041348927,0.01819449533541707,0.10147840271758844,,-0.026115766115689706,,,,,,,,0.002761518808250779,0.09850433424083725,,-0.022554906582122818
NPPC,-0.01358550987728014,0.038303676416293946,,0.04959443021418654,-0.02719003273419973,0.021992872877117507,-0.0305509050458485,-0.024003874266455817,0.004008166364003183,-0.00881250454283237,-0.004932543955628361,,-0.0626607617516923,0.039037437963658654,-0.0633184091277061,-0.10002110341846712,0.06833980859323614,0.06513251951157636,0.02925356746734887,0.03788553131608376,0.07352181900333439,0.022941019100001073,,-0.023597232554424603
LYZ,0.051177438906160465,-0.0011072918533453241,-0.003689506361951587,0.008668416452299984,-0.004224359442896632,-0.07352824529476057,-0.029630382481573923,-0.04243455076648949,0.018334169975297365,-0.007281672735086814,-0.0781026283812873,0.09518441384236846,-0.03341980286356,0.020238124931816127,-0.01057678938637566,0.0134450380264713,0.051638822306578666,0.06383881490666637,0.02905896175174746,-0.004702419637322691,-0.04029960226256143,-0.04496103274983212,0.056950180060929535,0.0022813655153816788
EREG,,,,0.06903524504243622,,-0.021549122306790777,,,,,0.049891641370663056,-0.021495053267802357,,,,,,0.05486343219548169,-0.005997596316735523,,-0.021966971794796595,,0.020020495858243125,0.13298070523724753
SPTAN1,0.02373492287726457,0.025552364546542982,0.00911807512961689,-0.1355965371155876,-0.05142424227438153,0.06235135682099724,0.03246988085928902,0.0234960681274548,0.061851339440965616,-0.027074915947143837,0.09264507759676507,0.104058387909888,0.05106079980529332,-0.019856574941088983,0.05449959419368573,-0.008335764689085949,0.02808716495181947,0.017007375027203685,0.05064272493450248,-0.07007905411392484,0.04845483969285497,0.02359474810199306,-0.02093665247460788,0.031207968281269635
PTH2,,,,,,,,,,,,,,,,,,,,,0.016087780224213963,,,
LIPC,0.006127814837778796,0.023805348896954882,0.022988936558506916,,0.03643697697160919,-0.02254695600862944,-0.003179858917221569,-0.023720307055108344,0.0740402783099513,,-0.04941863409145937,-0.026876802870099498,-0.02336153625664357,-0.025593777340799997,0.05703393735954345,-0.03736230989190111,-0.03373466496715955,,,-0.049134324180616855,,,0.02394671454070018,0.04604116038412345
COL8A1,-0.04137320283004423,-0.0023379867153072234,0.01056171315205127,-0.01903210794813998,-0.028353516966393103,0.005541210917631928,-0.04531428544226955,-0.02931746263531557,-0.008550874086111456,-0.022188833543674836,-0.054393633666124916,-0.046974212821298954,-0.01998206378186015,-0.07092390443242684,0.06165320386106702,0.017952399347151506,0.0027577113596828013,0.04801651961118225,0.050323779599903806,0.05573926079426131,-0.025104013825424706,-0.03309979357635815,0.04093757964891364,0.01589571870186939
GSTM2,-0.008758504789024905,0.07504002463609133,0.04241716611123447,0.030606137770071165,-0.011751418065181738,-0.02095429164269131,0.05735536025014871,0.01330536010070897,-0.033841901765573626,0.020469169701692165,0.13989772244543636,0.0022716574315544257,0.010184514343019212,0.008097458461232354,0.24812142139622348,0.057038101374550246,-0.038051458324147136,-0.002352869113077137,0.02262480028271463,-0.01028840561594594,0.07950934784149509,-0.054790388590799134,0.03011635826614901,0.022331618054400787
IL4,,,,,,,,,,,,,,,-0.018475487673713955,,,,,,,,,
SPX,0.11178056191591185,0.013024628288552116,0.002795220575968519,,0.04222766428463652,0.15039537618583745,0.03149011473797866,0.040789649116588556,0.019249210360803272,-0.04031481318630925,-0.028729900337582756,,0.003940576918178438,-0.03199692294975478,,,-0.0025134188241808654,0.06075939440776112,-0.002435222049658909,0.008288289123651144,0.012050341612069698,0.057316145273221104,-0.06345336119917235,0.04624855717500754
