,UKF255,UKF259,UKF266,UKF275,ZH916T1
IGFL3,,,,,-0.020377999617532547
BMP1,-0.015841551252504388,-0.01267651656726854,-0.04461656912203336,0.006281172222416082,0.010171679669453171
NDP,0.0812069052056517,-0.0028339882907348134,-0.0011033344447824002,0.024946034652658693,0.046823582748580776
TNFSF18,,,-0.018552800679808152,-0.0123584790809369,0.050394780041042496
RTN4,0.06732723329045939,0.07404116449635703,0.10285183163755765,0.020141245222258113,0.014100648325172268
HEBP1,0.025871335550025906,-0.012112500168831402,-0.02684527417380537,0.04016422120085953,-0.018014920132963557
WNT7B,0.056203845960212606,-0.020643328248470656,0.07483642133305277,-0.035424429863558815,-0.03392847750910258
PTMA,-0.08391443162948496,0.0020873374014643152,-0.1107799029348071,-0.021398410947102205,0.01954681026107552
FASLG,,,,,-0.017673832116230952
CEACAM1,,-0.02617810444766392,,-0.005420586171803587,-0.024590541576292882
PDAP1,0.03617737261653497,0.08104988920104302,0.000713596170896794,0.0023585185467811494,-0.02338306060167845
QDPR,-0.036898050538015315,0.012452497561519624,-0.05046616712741829,0.05082934389200031,0.017927773189440603
POMC,,-0.032689830054395776,-0.001852281973357762,-0.014339801840014092,0.0172299391027288
CCL17,,-0.020346439319574132,,0.05735413633617572,0.06255020993220169
VEGFD,,-0.022668180253612235,,0.049457536593008965,
TNFSF13,,-0.014034518475884003,-0.017992346326866603,,-0.02610218347116093
WNT5A,-0.03683824125535709,0.037412028250884216,-0.017177595394458248,0.025747078873853902,0.02522081287652513
CXCL8,0.09826678955452704,-0.010415781775008652,0.03260131940211883,-0.04046239194977704,-0.05905667194292394
GRN,-0.08125593367061348,-0.010528226582839492,-0.06525031682559135,0.015442477243141177,0.049557309147117104
MIA,-0.025111513410603407,0.004403238562331409,-0.00859575807694159,-0.030295299640248692,-0.005797369407514199
COL4A4,-0.036226858222813435,-0.01471227403497342,-0.01711892262067062,-0.01609209730651145,0.08329325351894694
TAC1,-0.06682889331317445,0.00010258916431910418,0.11587047776443087,0.05158216069569896,-0.001260519125386949
RARRES2,0.05405274488880205,-0.00404828421223549,0.0124826701984217,0.05783168009927499,0.04341121172536186
FGF7,0.06656092192513714,0.00837493171087898,-0.031907934995296025,0.021534194499777823,-0.02489034392015517
HBEGF,0.06319384028900468,0.009629996864027004,-0.07573028985096138,-0.029538010279078365,0.02353125765294876
CSF3,0.12641546030615108,0.023077233377755756,,,-0.0168658976356781
PI3,0.05379351388298511,-0.04185021778391103,,,-0.0366439924171387
PCSK1N,-0.027307981700833033,-0.03764808956024213,0.08465082417918193,0.009725878253829087,-0.011851224761665278
NTS,,,-0.0030136936041200994,-0.018383350586214185,-0.024976094544103676
SFRP1,,0.014503952592378496,0.0019508891807939741,-0.017258883693990118,-0.006902627588086259
CXCL13,-0.018412489952907497,,,,
MICA,0.0017597079019055822,-0.07393135690639072,-0.0352455764727437,0.006317202382269147,0.0842023835356672
TG,,-0.019158358787836623,0.006418649553525939,-0.015528446959400106,0.017486227172424908
ADA,-0.05003308221159531,0.018202654752814882,-0.04712501790925615,0.026330244886009244,0.04045291768016491
LAMC3,-0.04733332940932323,0.03273216940718716,-0.023098217543434107,-0.017003599296137106,0.05308226169529737
CCL7,,-0.01385146279373459,,,-0.01767382583162721
NGF,,-0.0317372390901497,0.07749182646311249,,0.1104692729409851
TNFSF15,,-0.01542428128719048,-0.0016109585401351463,,-0.019746187226619954
HMGB1,-0.055393689122548245,-0.026086211762194063,0.02069529650859704,0.01900589679242849,-0.016808964639338394
ITGB3BP,0.019525167451828803,0.01725333098691784,-0.05612380315947393,-0.03571838577196043,0.032949417143144234
AANAT,,-0.014034519973761447,,-0.013964823099115013,0.06908647350327982
RELN,-0.028556333489902542,0.1000160161253534,0.009840300483521837,-0.030746032604405796,
IL15,,-0.01983213231511911,-0.01988817958873013,0.06346240587083166,-0.0006562315412410411
BSG,0.010767820813451838,-0.07269632634000557,0.034423615881019665,-0.025957183292474963,-0.0077142957748875035
