,ZH1007inf,ZH1007nec,ZH881T1
LYZ,0.031652984862417945,0.15874374083346032,-0.016888654216053386
EREG,,,-0.022992823753694432
SPTAN1,0.04563348027558569,0.011045055979597367,-0.036839300846334855
PTH2,,,0.02281607294197833
LIPC,0.0519831573537563,-0.037549973309685104,
COL8A1,0.02677513091400945,-0.007075274508599919,-0.020541525613562345
GSTM2,0.054122263821540076,-0.005586522695620252,-0.02960448221527881
IL4,,-0.035894190785818514,
SPX,-0.014813705285930552,,-0.04543020570890702
MFGE8,-0.026703653730662972,-0.11155252819453115,-0.020477443456136876
TGFA,0.05546862072155094,0.09020009604267529,0.033957885053047296
SLIT2,-0.030305939414321408,0.008944223675218028,-0.017887668273080606
PLTP,0.005618605383143568,0.06691590515569999,0.036869749705612916
APOD,-0.021833829514825882,0.0052808915985091244,0.013583432599422757
B2M,-0.0269855944930229,0.04858082263298036,0.005603333697128714
OMG,-0.05285295126267253,-0.040313915599522576,0.07303082651804614
CXCL3,-0.027806274521522033,0.04230125848353072,-0.020570092022101905
CXCL10,0.0016923363968583528,-0.061580125866283045,0.005611047697831172
RSPO3,,,-0.052627634154833916
CORT,,,-0.03070223362797584
NCAN,0.02005576117893646,-0.04823907208226342,0.004460015165543311
PRG4,,,-0.007943473147685768
TGM2,-0.008879730553524234,0.07671202914490412,0.011466262227177356
VEGFC,-0.046023187486167,-0.04068857973416524,0.05220497772813156
WNT6,,0.09782656131355578,-0.024500053355816485
NRG4,,,-0.02437752655526736
PMCH,,,-0.014035573300032798
COL9A1,-0.046395846681765475,-0.04524685443440307,0.004362321892871314
GDF11,-0.048356892417074665,-0.02627943774619093,0.018803835353662854
SORBS1,0.04769373318400922,-0.013596503492276773,-0.04129226785954897
DLL1,0.07025097880060219,0.05689836612042843,0.032705059978106445
TLN1,-0.049712872301583104,0.042306671882966544,-0.027175784492775294
COL2A1,,,-0.02956819633409473
SHH,0.02614759756141214,0.023333627536905533,0.07879318022705088
PON2,0.023679792626252413,-0.04395301778430816,-0.0828564961129631
ICAM5,,,-0.020578906074300025
HPX,-0.027806259973876805,0.10010810192518536,0.04512563329303447
SFRP2,0.027066132374175704,0.024253265100977695,0.03866230554277981
CD70,,,0.005941748340105109
HP,-0.00653938062754734,0.11454258314488332,-0.015436655994104834
CXCL2,0.0701169936474633,-0.050821542118454986,0.004748981505754324
NPPB,,,-0.0025351727419654145
CCK,-0.028610249831891216,,-0.033740647467078826
SEMA6A,0.02388787332506831,0.06294347802832341,0.023588874244822835
IRAK4,-0.06855915818756438,-0.06638496373159745,0.005194734294196626
GSTP1,-0.03176573737068798,-0.05526991373092831,0.036915127127366894
VCAM1,-0.08439393461647086,0.06136105631793057,0.033586328457685895
NXPH3,-0.026762593659094634,-0.045310995443470815,-0.003341295836566517
MTMR4,0.022122055648383925,-0.04024004516915796,0.07288999155444642
LAMC2,,,0.013241554207679104
IL10,0.06180570885981361,0.05629286817829505,-0.011596376498053234
SEMA4D,-0.06491983325757253,-0.03525755104618537,0.01533046971569526
TRH,0.026634591882737167,0.0045109977597641415,0.028686437388096703
SEMA6D,-0.029965437644942,-0.10697112877296885,0.00866814111431095
CEL,,-0.045976506355539404,-0.03448735031963877
PDCD1LG2,-0.02629453989230628,-0.004694738607789899,0.026165721827195884
SPINT1,-0.014897691083060273,0.09149572211443724,-0.05143340007467309
CTHRC1,0.05618502615044967,-0.09704408394603434,0.04042364362318551
PODXL,-0.005965437402948005,-0.04182885467523045,0.035898516438615705
JAM3,0.026403752341216107,-0.06671941999848958,-0.01152107360118455
TGFB2,-0.0655162906003963,-0.001801859373655394,-0.030614055482323668
COL18A1,-0.03174159994406179,-0.1569814217848873,0.023418253710580695
NODAL,-0.05548599273826845,-0.097219213949162,-0.015579737756642441
INHBB,-0.0019130362322863702,0.009909168511670733,-0.01143019738062061
LCN1,-0.016767008369881386,,
ARF4,-0.07195004226040311,-0.10628987465303903,0.03077111659738239
CXCL14,-0.007983382721161617,-0.09297256815635367,-0.031115505625483066
LIF,0.007471376788258999,0.10461196475844195,0.051601112188319836
IL17B,-0.04384859947260208,0.00023354510636274954,0.05875935894846661
MMP1,-0.06364683227631451,-0.09390459227315981,-0.014035572188501273
MATN1,,,-0.019975892859371062
ADAM28,0.05573104175594036,0.06886341317106856,-0.029287127208977023
TCN2,0.05852726393790082,0.019779147548775355,-0.005798505130685267
THPO,,-0.04551636634035577,-0.01732816181564588
CUBN,0.058587306012119825,-0.061516601844434256,0.008369858804641823
TIMP3,0.055773547920692015,-0.015892822478660033,-0.0014540084988611138
PIGF,-0.008249054664333936,-0.014722885109706626,-0.009120635263243122
CRH,,,0.006874235821665856
BDNF,-0.012240953036438434,0.03721832592749782,-0.024944886894791133
CCL5,-0.011794004021457409,-0.041537574326221086,0.00947587908787431
GAD1,0.04349705771893934,-0.04003990753743011,-0.025930108234375398
COL14A1,0.03633415214339713,-0.0412206336778341,-0.0021374555631640747
HLA-A,-0.08927763607335598,0.0456160393435941,-0.07004831118796699
FGF18,,,0.05388504678176783
ADM,0.005443209930950244,0.024838529593268422,-0.02472504032402727
CCL15,0.025674783094785155,,
GNAI2,0.03355325046306722,-0.03259126470523085,0.054263490873965946
COL11A1,0.06424877847839286,-0.009496435004208409,-0.003724223847307952
NUCB2,0.011560434452410645,-0.057326951573911204,-0.00016851093957416023
CXCL1,-0.029779734301150544,0.22791888859183612,-0.040036780814142865
VCAN,0.0023767722593533063,-0.04884815284759217,0.008768946992915704
MMP7,0.006379325305618618,-0.029057610398639896,0.046029917913627635
PTPN6,0.12341778385281583,0.10359760457127644,0.012390019499087275
PTGS2,-0.03861412877798067,-0.054136871127898535,0.0023238320102706225
CD58,-0.010732161818666357,-0.0513144383786743,0.024035187487643814
TNFSF14,-0.014671507828540379,-0.019646975741910752,-0.02026662963732873
CNTN4,-0.00952777118950795,,0.012289330221296588
INSL3,,,-0.02026662767924598
MFNG,0.07094263674153799,0.02307613071133639,0.06051633434464656
ICAM1,0.0327216051965997,0.17345448064190883,-0.02656305602342969
PROS1,0.0338482345331215,-0.03866727062263448,0.009458256184430863
CLCF1,0.013679511417586422,0.017011924735912266,0.00555208839738794
PSAP,-0.0690473916229042,0.14172867530311015,-0.0038789024105828967
EFEMP1,-0.02395850691521229,0.09521495256729559,-0.038356854322586155
C1QTNF1,-0.011897073609341929,0.09109177308355344,-0.01079917298125505
ALB,-0.037685347145905004,-0.0265214111266897,-0.010554197614011883
CCL13,,,-0.0227332342683898
EFNA3,-0.04521708291653127,-0.030258278185461097,0.04431242893882691
DRAXIN,0.008569765375563204,0.07779016506154196,-0.04195488667164958
RAET1L,,,0.10053882666825695
NPTX2,0.04510939906012544,0.015053037888892357,-0.045225437774482756
FGF11,-0.003875412632674965,0.07468495215666092,-0.026069987856861876
CD59,-0.07993059532591128,-0.05173033022036785,-0.022226567277741967
COL9A2,-0.022122957200864646,-0.0037752884327273725,0.02244192234917237
DLL3,0.02657561164036543,0.033891602244598806,-0.005309520798481706
LIN7C,-0.07134808547281256,-0.014217904046813924,-0.061119339971907986
GDF7,,,0.005883290880603203
PSPN,-0.004929321180632463,-0.019606064557328738,-0.009687305839400777
ANGPT1,-0.021157485333964922,0.014929519507202617,-0.028425731366691593
PNOC,,,0.054759191262868254
L1CAM,0.08845224335442847,0.1601553755892505,0.05155033162677042
APOA1,-0.06951068887331764,0.03573710952971308,0.10855463307724413
PSEN1,0.004728023865227956,0.0741763100636331,-0.007532038258943456
CALM2,0.13899104529444037,-0.16161104874723214,0.022203791164368242
CLEC2B,0.02235360773078881,-0.005214581119830805,0.04713059600193486
NTNG1,-0.06733304023846932,-0.03622369904655262,0.019667694928816693
LRIG1,-0.03510110069561032,-0.03005036410606186,0.07549829037383152
CPAMD8,-0.029779730392066068,,
GHRL,0.033895186945228924,-0.051664967849771065,-0.017821544312888397
NPY,0.1496055074807882,-0.04996745596897762,0.011172536788820487
MMP2,0.00417972822129481,0.028802450552482053,0.011556568496964873
PPY,,,0.0178281405306177
ALKAL2,-0.0476043979213525,-0.021182489044529105,-0.04971838267652182
CSF1,-0.008346992426907061,0.06309285290278642,-0.02839633133418864
SEMA4C,-0.02163084420994586,-0.04016926702513599,-0.00890737334452746
ICAM2,-0.022279130332906637,-0.04299190106325228,0.11579579102821315
SYTL3,0.13332428737097865,0.014625970267203138,-0.04209920599587591
IL1A,-0.00852728113954081,0.04205411391057471,0.08928131552630363
HLA-G,,0.015262966300841164,-0.029880844436087243
PGF,-0.04007307635265758,-0.08491095312905914,-0.019754125521163356
LGALS8,-0.05016708579799361,0.06310381940017223,-0.017335442643160368
DKK3,-0.06770244091030314,-0.13870626740382316,-0.0685059182864502
COL16A1,-0.014348705514733242,-0.06210519667051847,0.02699706674449893
TPH1,,0.03217400154074646,-0.04666177876788379
TNC,-0.016941516175499858,0.1311400538354767,-0.011982639498821753
TNFSF9,,,-0.025462131369417895
C4A,,0.027138313120491833,-0.01664934752010749
CNTN2,-0.03793427367972625,0.14413281570389616,0.0021805339538125113
F7,,,-0.016475586943813566
LUM,0.014126885225164173,-0.11592118743645283,0.019067801908651486
BTC,,,-0.01594374347931729
APOC1,0.06711799307766073,0.10351200931901118,0.010400403718568133
PKM,-0.019661677852112144,0.15837161479096737,-0.03490882797733057
TNF,-0.005309297678916648,0.04991590274291276,
GNAS,0.0006244593820255741,-0.05503618855891462,0.04897751549464027
BMP8B,-0.06778792643694505,0.01980752515225523,-0.06778344079592702
LIPH,,-0.04068860320224641,-0.02616396078184826
CCL28,,-0.03700525053209495,
PTPN11,-0.06393261834005166,-0.07026747350646845,0.0071736845154675676
ADAM12,-0.0417840333188451,-0.0396038339956212,-0.03296338002686687
EPO,,,-0.015762722434468458
EDN3,,,-0.015298078228511298
CCL22,,,-0.01383110274258041
CCL2,0.012933022399814663,0.023868480142307715,0.08080595192225047
DSCAM,-0.01876701265262558,0.02887377691224891,0.05903905688689401
ANG,-0.013216593327002746,0.11491222002159521,-0.018787774851045075
FBLN2,0.002537109249780659,0.13165864227750468,0.0583214355396697
VTN,0.09166416359733869,0.027502081864277685,-0.020410598058227238
VEGFA,-0.04696799564392314,0.1110651090359716,0.0036212666816917063
F10,-0.02739626349401765,,-0.013814062381759168
SERPINA1,0.027554670567827576,0.19112107389618238,-0.03913267390268504
VWF,0.019454541763753008,-0.09300061059166935,0.040752122263174075
GDNF,,,-0.022072595341276962
VASP,0.02005601795018399,-0.003402277746263865,0.06095918616312307
ADAM15,0.024711316561999923,0.036247202065425456,0.08805028281475984
WNT2,,0.03283391997775587,0.020627336008594576
CALCB,,,-0.024622058110707407
OLFM2,-0.0002476359897526794,0.000353786950534044,0.009284605523005177
MFAP2,-0.05865087062753323,-0.05640407066186974,0.04034388483513465
HLA-C,-0.05456674504042919,0.047466925021808944,-0.005981925821140158
THBS1,0.0076134890446497416,-0.03466592438925893,-0.012703058013516438
HSPA4,0.04595785794495426,-0.09625189685705776,-0.007967984869972881
LMAN1,-0.03843543944047826,-0.0058406043928141815,-0.03803007168983429
LYPD3,-0.0410064103599718,-0.045052506327609605,-0.00921196060761234
APOE,-0.05493999084161748,0.13200245166292368,-0.044234689599763025
SOSTDC1,,,-0.03350977782225301
ANXA1,-0.11362326194428697,0.053931137139146476,-0.03516834758008528
WNT2B,0.05430003290095832,-0.05187660788923167,-0.028922291679813097
AMH,,,0.01059999934237497
GDF10,-0.031359817413096826,-0.09297198356929116,0.009604422842786705
EFNB3,-0.018690712762803242,0.00757730940791177,0.024147684767468938
LTB,0.016473048267316846,-0.0633280633138255,-0.03364248381500332
ANGPT2,-0.06712749230314381,-0.10852639391722843,0.052702035497665625
NRTN,,,-0.014035573300032798
ADAM17,0.041040393060995196,-0.0016489134194449067,0.03909609590036619
LRPAP1,0.06397533121541159,0.06298078342656138,-0.027314199848349974
NID1,0.042689373814404186,-0.08367643266221277,-0.013516323117352135
MST1,-0.04516417649788292,0.008744488122613614,0.08362383458860065
IL13,,-0.03645338687926995,
DCN,0.03457393761672336,-0.11999333501531721,0.04723870004962466
COL7A1,0.05809713278987758,-0.03657598240522845,0.0578534994572168
CALR,-0.07133782762263911,-0.0007955126218984252,-0.03893291889776407
PIGA,-0.01022367321628045,0.03067960946092923,0.03511861877881764
CD200,0.017183846608795413,-0.05286575902499047,0.0509114299951772
GRP,-0.005442298710913945,,0.009270571383643827
CDH1,0.03762342128686722,0.04857372975890394,0.016111938048618202
LPL,0.04165758158717567,0.052289155598591444,0.03820722077656315
SEMA5A,0.06444393583238632,0.07511189329166858,0.039175897933671114
SEMA7A,-0.027380095449182403,0.0517804417782481,0.0038843477358390054
SEMA4G,0.013843973010476868,0.033476853719009915,0.015294871210253939
SEMA3B,-0.013340379140902404,0.01613056362671442,-0.0211199587711884
RPH3A,0.028290956497506167,-0.06723053912952869,-0.04907841007282195
JAG2,0.02104058893224014,-0.055361160904408784,0.03798370416881304
CGN,-0.04439988911574395,0.1343362637440611,-0.02173504277443599
GDF15,-0.041826304264018045,-0.03280777370575002,-0.03164460843735894
SEMA4F,0.025115191275488793,-0.0035408335311418473,-0.008099218548843047
NXPH1,-0.028606732843925772,-0.055837553627610545,0.04313714349947665
ARF1,-0.004353899988916343,-0.04131425415011904,-0.021969261480075605
EBI3,-0.05350592060484474,0.13315785599791435,0.009386902412829967
TIMP1,0.00455672757163079,0.15146038493456532,-0.00666236987535879
SEMA3C,0.01797387066812961,-0.05593482860669346,-0.00855707444476124
GAS6,0.030861488001984242,0.07224843733574693,0.022050640843904654
MEPE,-0.029779741337506483,,-0.02375676100352497
SERPINE1,0.0022523989660941965,0.021874249250059367,-0.04316374655743238
RSPO2,,,-0.03200165945709644
SHBG,-0.027806274521522033,-0.03475244175476876,0.04420529491113326
LGALS3BP,-0.016042188877535488,0.07483739127622428,-0.021450979972850108
LAMB1,-0.002609023737432767,-0.03450231344736906,-0.009093668841696233
SPTBN2,0.01972569305745016,-0.10485121033502594,-0.026056072221233625
COL1A2,0.03485320381268383,-0.09524178835295154,0.027239157667575266
CEACAM16,,-0.015905519803545525,
WNT11,,,0.06254523528878948
LGALS1,0.07538042176219735,0.06766621320954394,-0.005441132163206955
BCAN,-0.05026950636859602,-0.03900829506671423,0.013575208821415566
ANOS1,0.003919512757620856,0.022967659736958235,-0.050148903956160715
EDA,-0.038614143177287744,-0.04866528762991975,-0.03160623898190393
FGF22,,,-0.02363093429399978
SHANK1,,,-0.029577791202824597
TGFB1,-0.13541130427481665,-0.017215286394817262,-0.0021175217232729106
MSTN,-0.026980673686969426,0.024349547400628075,-0.023882025270089327
WNT4,-0.03306739054047292,,0.02467526306321127
TNFSF4,-0.03830659822869182,0.0412944539807334,-0.022493410077709507
NTN1,-0.031895906302117895,-0.04449795612412839,0.050622326695826426
CXCL12,0.006111137509941892,-0.033508148448769155,0.066431726733479
GNRH1,-0.0031549886990234564,0.17079656277666963,0.09485879964404859
FGF8,,,-0.028398409929723024
RIMS1,-0.03768530882376849,,0.0034282023703883966
FGF14,-0.012996713417229203,-0.03042630571135748,0.015472696970108765
IGF1,-0.007637644005582764,-0.08279907497153724,0.07053398165260051
TNFSF10,-0.02315225839704444,-0.020153003257551202,-0.00121936773228595
GDF5,,,0.023900726848527804
CHAD,,,-0.02193836960238031
RGMA,0.011992203270495744,-0.08290346528160618,-0.058854993861459315
WNT16,,,0.01221122636097971
CX3CL1,0.03679454418389771,0.03903888405991835,0.03346344027889307
FGF1,-0.020503968776690962,-0.12842879793230672,-0.05425297282520767
ALOX5AP,0.0403392646691064,0.09824653398012721,-0.03576662891720318
IL1RN,,0.008726004723327343,-0.039107186125813535
PCSK9,,,-0.013623714650362188
NPW,-0.03444032388299293,0.2364141604997627,0.01693781336592883
CXCL9,-0.042729520077368174,,
ANGPTL4,-0.06542962052593111,0.08125611857463354,0.004544362679835739
UCN2,,-0.04017982733124005,-0.01539472979055766
OBP2A,0.014585383290592523,-0.03144826700688844,
COL4A3,,,-0.021531275804499688
NRG3,-0.06266497461328537,,0.021226848643415962
IL23A,-0.02977973508296762,-0.04363725904407787,
COLQ,-0.016785173493807943,0.08567514525342407,-0.005059264188299528
SCGB1A1,,,0.07970250192806141
TNFSF12,-0.05559565090437645,0.17695115472950512,0.01678324604775008
DKK2,,,-0.018143586113229363
FYN,0.07582357734412967,-0.05144530148903179,0.02051710718867514
ACE,-0.04932990362301378,-0.1496254062190614,-0.028588253855513827
IL18,0.015249964432384262,0.06413985051290223,0.05267051033389534
CCL27,-0.003554955782199846,-0.0013654350454643256,-0.03711353812390764
SERPING1,0.0291100286749413,0.07605820859241003,-0.022700971818621057
AZGP1,0.06793664722561457,0.010469897079696859,-0.030362418356456783
INHA,,0.024738545356060848,0.03226634392847403
SEMA3G,0.008073172227346754,-0.05999318896415626,0.02895027875610384
OXT,,,-0.013199638243557481
COL6A1,-0.02282208725923867,0.07905135727120023,-9.96310604376146e-05
FGF17,,,0.06022535591247531
TNFSF8,0.20861868159138952,0.10845368236686714,-0.014035573300032798
FGF20,-0.0256972932557144,,0.022668856919554704
ICAM3,-0.053737582747269405,0.036798265407846066,0.002965426509793174
LAMA4,-0.049185566134376,-0.11353803563549947,0.03015664839161527
DLL4,-0.039562634037511826,0.010126600091845782,0.013907826241286973
SEMA3A,-0.055923774427460174,-0.04610391162436675,-0.0047248667614648325
RLN2,,0.03935055626474771,-0.015394728092963926
C5,0.01952329455087344,-0.08630300821598937,-0.014764247023857424
C1QA,-0.059825979614129624,0.17705881017728023,0.023647840452069344
COL9A3,0.0035458329921909584,-0.020827939044042773,0.017798654840510172
DLK1,-0.0020214146136479853,0.05757633501347136,
HGF,0.02843858617393462,-0.07309761842826362,0.034998761234601085
P4HB,-0.021393968213974997,0.13092763625355083,-0.0632085247322796
ADCYAP1,-0.05640584390520012,,-0.013817814051360445
GREM1,0.06900551765372735,-0.05770004211509683,-0.0480365938646373
EGF,-0.026980657455928918,-0.06148994207303723,0.0002808050058660442
VEGFB,-0.011989590279626714,-0.012936735585427418,0.029142440040285125
FARP2,-0.04074105005006278,0.07771736374338231,0.0068278661822264676
IHH,,,-0.015207592420873692
LAMA2,-0.061502279038986814,-0.011244094830001172,-0.024090898571240145
SERPINC1,,,-0.015018262958779517
NRG1,-0.026559143329182557,0.022759246720057268,-0.044746972160415246
SPINK1,,,0.0017578250397237425
EFEMP2,0.014341908403483724,0.1062746711803595,-0.011085162050035312
SELPLG,0.05628670719836005,0.0623355492254237,0.09056479576954979
GDF6,,,-0.0365812358185004
HLA-E,0.04045412644266867,0.15915126247949343,-0.07018630442695765
PTN,0.018608355058570246,-0.03088064485177532,0.033705738336135306
CD274,-0.06371841315390833,0.08776207825243733,0.03604702706482316
FGF10,,0.01436107111580693,
CD14,0.012104174133082724,0.1886825504214659,0.02272249379249074
SFTPD,-0.010722087761782342,-0.04411313609646547,0.010266347060040636
SLIT1,-0.01841175396891417,0.012953408983601616,-0.014735812770143346
CNTF,,,-0.01539472979055766
BST1,0.023876823488549657,0.18776765970942794,0.008805270701103035
AGTRAP,-0.023476181927607143,0.10909310935253913,0.040888965104374383
LAMC1,-0.10100307188230238,-0.12143678738293441,0.0067548597312250165
COL6A3,0.021959333111137437,-0.013206912059565952,-0.02991461893335215
FN1,-0.030860135794267038,-0.073926914221298,0.0015744160565563335
MIF,0.0525987666313403,0.09906717141721226,0.004816490910130642
JAG1,-0.060653170506489544,-0.0665936363161581,-0.017761201805438248
NID2,0.05254105219873141,-0.08627013696300026,0.06557091444055983
EFNB1,-0.055252580157826144,-0.055370778914505515,0.03344897526326391
COL4A2,-0.022474165519396336,-0.07581315162724865,0.053178708802681204
SPP1,0.0224978312344221,0.21996229016605998,0.008386136938128244
PODXL2,-0.025113636744505546,0.05697973902165432,0.03796411477988402
FGF9,,,8.11107394292852e-05
ITIH2,,,0.025501565751445236
ADAM10,-0.039162447003150316,0.048702964675938785,-0.02469113958649294
CFH,0.05544510235056549,-0.08455160592927699,0.05411766403315727
COL4A5,-0.026613837723427455,-0.08261605670379002,0.015057621080664293
LTBP3,0.0362283511125787,0.13864712327616227,-0.06100997361306788
GNB3,0.11256721984632675,0.06763334451519501,-0.03819324791355305
COL6A2,-0.03822098624449646,0.01357295720745227,0.000942761530310058
GDF9,0.007554076643477419,0.09253720677474073,0.032628739218000614
NCAM1,-0.006711233793861431,0.056329874838701374,-0.01659043449240242
APOC2,0.031170118976925645,0.035080454278182925,0.009934536711382114
BST2,0.015741737554821313,0.015260030808831569,-0.00396452105506423
COL5A1,0.08212701401443068,0.015239205660514465,0.018338391614416596
CALM3,-0.007544884286579846,0.17067414770681757,0.05642729808369366
THBS2,0.010783255205376261,0.10371133704042002,0.00627566801098282
SERPINE2,-0.05216558062499702,-0.09185121871967737,-0.005387345492062025
EFNB2,0.06374384695564109,-0.023376338865080854,0.026597825018870414
PROK1,,,-0.014436246443411929
MMP9,0.04055693936874629,-0.029133622800686924,-0.00458634845883754
DMP1,-0.030909692643677593,,
NPPA,0.05221962428505001,-0.04832510250923659,-0.012941419993461585
C4B,-0.029004747009518425,-0.03755005101979104,-0.01782154727571516
NTNG2,-0.029665330256606996,0.07021405783447755,0.014484015101644772
LAMA1,0.006670948378415937,,-0.03334120677854668
UCN,-0.006273435353591976,0.0133354526258085,0.01624647677607257
ARTN,,,0.028727504143924616
PDGFD,-0.04449968117921775,0.02318469032750961,-0.012194839361502665
EDN1,0.027993848571830925,-0.08466171806920222,0.01289907280468257
ARPC5,-0.025668403935483856,0.013466155551881536,0.047860104611993096
GSTO1,0.04118189064379524,0.10884362517191006,-0.014789122515438386
SYK,0.04828146351114325,-0.023720542914111725,0.02140368735675505
ST6GAL1,0.007486980088700363,0.0624334975837814,0.0724991275447687
WNT3,0.018586122141742763,-0.03357258953047251,0.01669723600889681
HSP90B1,-0.005248841224827147,0.04814710016327324,-0.018719862167117494
ZP3,0.14443970163045222,0.061400744423964496,-0.025224533834564102
NRG2,0.03610570049842058,-0.05190828026196208,0.03260816138027553
MELTF,0.011719922483096152,0.10326359157463945,-0.007843307006444472
NLGN1,0.023096434177914144,0.0368572312590726,0.01625903257918609
SLIT3,0.016945288759208643,-0.0678117130151256,-0.014354427701500656
CCL8,0.02028908006326263,0.010592585955884411,0.016395572080296787
S100A4,0.0032433788886274957,0.0823371167231535,0.023275917508997223
TNFSF13B,-0.06026538084437736,0.08224119957428803,-0.01004125102166588
HSPG2,-0.049735023826397995,-0.04594185133651313,0.05630495352494125
FAM3C,0.07646953635868801,0.009106965135762533,0.018537288212673225
FLT3LG,0.09923858710942016,0.05978135307595882,0.038359944760581015
A2M,-0.03111813017705962,0.03131739558866278,-0.01821701668934051
VCL,0.03958559039908556,-0.062342651518644696,-0.028601222759488062
FGF2,-0.02409802219446851,-0.04163849798576917,0.01212055163399331
AGRP,0.04526620311336669,-0.05249851174895385,-0.014826660991910582
CNTN3,,,-0.026969530647151446
RNASE2,0.050767496587596855,0.11352740346662256,0.03718544206757655
ADM2,,,-0.018926675061790896
GAL,-0.03206813900900857,-0.02004790371660173,0.11934599991837942
CXCL6,,,0.022340029347334915
PDGFC,0.024373141116218692,-0.055328841426151895,0.050648168397830116
COL8A2,-0.016833982602474845,0.004594369214938015,0.04423960317312271
SPON2,-0.029814496667994142,-0.029224477009336534,-0.014694860354000448
SEMA3D,-0.02780620884947614,,
BMP6,,,0.00201181044176318
TIMP2,-0.0245879044710532,0.02606741166429754,-0.048356337518028585
EFNA1,0.02944514135542669,0.03769373607496896,0.0005115586289078384
TFPI,0.028062885618797936,-0.04352144163544155,-0.025623842489592194
GPC3,0.05329353807335004,,0.050715482186105665
NMU,0.015293234829666028,-0.017726334446343504,-0.02893484057331868
SCGB3A2,0.16387139783742252,,0.03725974984410278
LAMB3,-0.00582151281760945,-0.007451893669447913,0.025064779321943103
LGALS9,0.006209904857687312,-0.01576783240620986,0.04361383531690504
VIM,-0.023587807182128256,0.04420782927283696,-0.023909146113444572
PLAU,0.004898708815008291,0.1221028943408412,0.0254383598934296
TGFB3,-0.09794109608159325,0.006973361561959662,-6.348066401466406e-05
APLN,-0.037227712359393754,-0.1180848925690599,9.929758552369485e-05
SHANK2,,0.051846960594789965,-0.030582491565433134
LTF,-0.03793719033725879,0.042215294119372165,-0.04461999241410856
