,MGH258,UKF243,UKF255,UKF260,UKF266,UKF275,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
MIA,-0.024392715390146757,0.003985058121995877,-0.012950725007643622,0.04024209476327091,0.11823679728583072,-0.0013380825873806686,,0.1038304304558044,0.007568220597877313,0.03450066072423426,0.05710786897401914,0.05502664302249711,0.054592663444767396,-0.03741857885047757,0.020056595540390538,0.10070762590111726,-0.0575141979351291
COL4A4,6.567240978119364e-07,0.024167474194414375,-0.020657521785543174,-0.01040067961045968,-0.01474150787245281,-0.01805895183920468,,-0.020993399557906113,,-0.04160533246885399,0.11836248357430348,-0.0023317280731670782,0.014689974524726522,0.0032184482046621553,0.04641456056174202,-0.04472310939057314,-0.03509068617715884
TAC1,-0.01863583613450764,-0.022806011347105096,0.061865657184333005,-0.039221617134674924,-0.04075017823284669,-0.01576318595220645,-0.01714951917114476,0.028291086671820176,,,,,,,0.03779871388601723,0.011246967247502114,0.04945664653355597
RARRES2,-0.003268309987650287,-0.04066468855937547,-0.020798494638413198,-0.012158574990052644,0.05022271521087758,0.02874853745211279,0.10405089161606942,0.04535879678348257,-0.023858953827439758,-0.03232634335858103,-0.001688314854113667,-0.02130512610031627,0.0013424881969237472,0.014471351058820164,-0.061574931446392686,0.06508762021626123,0.013440140518872285
FGF7,0.022749002122518514,0.06737519370706027,-0.009066112003751773,-0.025870360201457936,-0.024478257524183,0.0021609423567986448,-0.0357131724006951,0.07816791682173026,-0.016117833960495896,0.04909349688849658,0.048972053081402,-0.003649202487069128,0.03569896853453276,0.022643260678729613,-0.032750518960995206,0.08456683349272928,0.03702870618141171
EFNA2,,,,,,,,,,,,,-0.03406991843287876,,,,
HBEGF,0.02738615550666232,0.03155968390521398,-0.011423184504113025,0.02809852715703745,0.11426540379061854,0.05663008066480903,0.10503435232273586,0.03375104226014282,-0.04688630337577229,-0.04068554871719729,0.0020562444512750755,0.023669584154007065,0.05952782393241426,0.05257887386193665,0.010914559968732692,-0.015440620446634105,-0.020707865344269622
CSF3,,-0.03846187652159325,0.051401490197173716,-0.045016352495881214,,,,,,,,0.001981603640519473,0.03614541495408735,,-0.030839675307916224,-0.019085147005550206,-0.007123450533599929
PI3,,-0.04556382821267446,-0.01785307539896301,-0.022318542732798242,,,,,0.0030451553167189865,,,-0.045303832800612065,0.026958088335271177,-0.010583603386492231,-0.04621079418517361,0.045041219825742926,-0.014422675658986606
PCSK1N,-0.020940622515156156,0.052285245361868266,0.0011314437394670572,0.014136178956061111,-0.1025342976188037,0.01270893837149673,0.0033172774088653647,-0.01032964467266556,0.0701141519293938,-0.03133783353775363,0.005293376533620411,-0.008105769193256342,-0.06549869320550356,0.09161345410336545,0.05766237259168737,0.08400839342076949,0.026881828638013562
NTS,,,,0.05834174195164232,0.06250424945034969,0.02150400291708555,-0.02160907625743555,,,,,0.019765031284148027,-0.019550362939640648,,0.05266096587036087,-0.028262500241338286,
SFRP1,-0.008752507771904462,0.0041368643824215385,,-0.01541414292788068,0.04947956802734575,-0.022521082026286336,-0.025830623150879858,0.0037218543456464547,-0.11368151668138658,-0.017152190763049868,-0.0032083433224820573,-0.0030119408555087093,0.007568078384097218,0.04612627908430839,0.025071405250130924,-0.027605751337131265,-0.02148825285180911
CXCL13,,,0.04530187610414205,-0.015275612489127073,,,,,,,,0.014937921398337224,-0.06049644389703457,,-0.024355152719333605,,-0.029940148800374777
MICA,-0.03289954163703805,0.04069240843032803,0.005965797943340571,0.035827819260107564,-0.0002537428038876914,-0.021937233566036798,0.056973995254914554,0.016020502246072918,-0.010221528199385514,0.012834888656748684,0.024841126829531514,0.06926936068123736,0.024309522919313733,0.11771988244103827,0.037873279677682795,-0.0022589948145202124,-0.05191821448755866
TG,-0.021582575886773807,0.048302195211483365,,0.06519984513539334,0.015159094476876118,-0.017426409400593153,,-0.0221484228319262,-0.025946580305803886,0.04356532943215236,0.031697927006331526,0.08385351886865546,0.05979529406244267,,-0.022265696329866944,-0.03721967700717579,0.10691664533967313
ADA,0.0023111787333817235,0.024627843992674845,0.06543465615122052,-0.011469168760447138,0.014815368518913023,-0.028734786326956575,0.02716651185454848,0.06006111893578894,-0.018430540158134202,0.02381500398315772,0.006266394830664253,0.028457396886529446,0.06055762498394223,-0.02015000130012548,-0.021431971627653118,-0.060432201605527376,-0.04529971084891693
LAMC3,0.06013492562637119,-0.00042186963683267493,0.09698247335161864,0.06335974250812802,0.13096205308155767,0.02283484365790319,0.0177420027295288,0.003096400307843159,-0.013281714208404773,0.0784322744496577,0.11432657807072745,0.02477093843457764,0.06663952401282552,-0.042572581421868996,-0.01838333749510533,-0.07727322555544162,-0.0153590226338078
CCL7,,,,-0.0019904758770478595,,,,,,,,-0.03507355019884401,,,,-0.01999938404900287,-0.004333163189507609
NGF,,-0.022158980400564014,,-0.02161758727272606,-0.01982221647564367,,0.003511477203906511,,,-0.03219938403553932,-0.02966902853526232,0.09279903202378254,0.043203891296322024,,-0.009242051981894601,-0.05987755307084632,0.009969578540731723
TNFSF15,,0.015338640858187688,,-0.01499498731361978,0.03663262956932875,,,,,-0.043769406971223425,0.040704618614829914,0.005977166932686313,,,-0.025172178539647667,0.09014399795487597,-0.040851525410052505
HMGB1,-0.06713573644410702,0.03698819009665419,0.08011494179748985,0.07229186223304317,0.10848752776792393,-0.07016597715805037,0.017292273460200264,0.03558514773571004,0.0796589781711196,0.012787616084866414,-0.04347878254724714,-0.03440610416557918,0.04486214621539528,0.027142777055142144,0.014598569831345222,0.044784748952304186,0.05141756336032978
ITGB3BP,-0.006383585886414393,0.0027503717445999352,0.029837582797606003,0.02898620178213065,0.1450391243523112,0.053986049897107265,0.05968796321260131,0.04879235926010085,0.10852013498050755,0.016409330625961158,-0.008717555419202768,0.06278687132942053,-0.008921496458579144,0.023865776363856048,-0.02978634552209453,0.02706509317345658,0.014612669948920874
AANAT,,0.06643259505449449,,-0.01351138035611517,,-0.015671671814206953,0.08350959910309076,0.014536061082509868,0.07274429204085839,,-0.02079422883111238,0.055110751801191446,0.0713168918354748,0.012921491414442524,,0.05677362194555879,0.0691515146635143
RELN,-0.017892527610674832,-0.038206874424373184,0.008746091658122571,0.009854249569176951,-0.017950349485898232,-0.03450396250244587,0.013060401584097919,-0.021896427722762374,,-0.07937435030821972,,,,-0.021201872216771948,-0.030405263708306093,,0.03485613055910703
IL15,-0.049870750513301386,-0.02387338158520328,,-0.024007769014676984,-0.01712618033695717,-0.01102860926512328,-0.0416314543108251,-0.01834357847989286,-0.045871032068752836,-0.06069346785464031,-0.03515135475354023,-0.015313942606071584,0.025510641825898114,0.021854292431417767,-0.023322264245190842,0.016864081518602688,-0.06889253391866279
UTS2,,,,,,,,,-0.017359705327930137,,,0.03978682536384952,,,,,
BSG,0.05307369702838674,0.042662132879280834,0.008583268457785578,-0.060180739955275266,0.04700928785136933,-0.025737052814331123,0.016341377872988064,0.007453322518412995,-0.080768053155849,-0.07080767735662234,0.03743804496383794,0.01995423695721759,0.042992341125189855,0.07157334277719757,-0.008161254928297373,0.011014777134555878,-0.03932374523666419
ADAMTS3,-0.05346125536929364,0.07407337849746103,,0.024601697551195942,-0.027585322134510742,-0.019515922787147536,0.05056256269001264,-0.0304811071840907,-0.037377068164784595,,-0.024898972085010938,-0.01795692960861713,0.09664876161489286,0.010812639921524106,0.05734797498080487,0.05303316207575722,-0.05272909869828553
CD34,0.018307798107663448,-0.02500474523202402,0.08702110604284248,-0.01541866688588763,0.027399751283999997,-0.02639140101164714,0.06554346265769745,0.0242909752722986,0.011759311885567355,-0.04250856860590607,0.08837022138076052,0.03859771102256665,0.03579703072889531,-0.06535322549677931,0.016487330088137415,-0.07176141582419372,0.0006146766746959792
PLAT,-0.007896098807371842,0.040926414167538,0.08962159864300917,-0.04013057861761309,0.07049562446596114,0.004219816583236787,-0.0636429143687922,0.0463098569810318,0.09473727329250053,0.06381721832166766,0.06677022676696669,-0.020528461372126664,0.0033616529943191822,0.058706483197696564,-0.031725685709856496,-0.06841502545368923,0.009430797911766268
NTF3,,,,,,,,,,,,0.0201179976671664,0.061812756948258406,,0.07943300216681935,,
LTA,,,,,,-0.01509345320071065,,-0.01834358074423275,,,,,,,,-0.028478416515945296,
CKLF,-0.07519354529223096,-0.008119800588221551,0.08149744667925234,0.05601254622321094,0.06993190028960922,0.016219924103368987,0.06311661290140201,0.05244584400025129,0.04281860908105726,-0.029892787686072207,0.07307262791772119,-0.001325135470107725,0.052161084301880274,0.04103603292200655,-0.023749776787630777,0.07390697352097522,0.005276898112393569
CD24,-0.028588468059106083,-0.05632782269502213,0.07436732803042592,0.09612640317576333,0.07858638021023197,0.0246950170451531,0.026748277148225714,0.08182383121934006,-0.0002085639873849017,0.02921825659194814,0.09045416813818224,-0.024755986462211443,-0.03160779331342784,0.006465119282795546,0.08562000860455557,0.03555068836923043,0.0041413237616929706
HSP90AA1,-0.003437557917553353,-0.03991526169815911,-0.0428331668002006,-0.008166149764894454,-0.07723629651791175,0.010073813447022075,0.02423539818759968,-0.032099351433956286,0.12130026959917638,0.023469276043281185,-0.09522495202108956,-0.07482698082905478,0.0010680540249341888,0.09946911636958933,0.01847211631572393,0.007157394176774254,0.08355662733844542
BMP4,-0.022211603846258383,0.07948566372392489,-0.0006379653605141966,0.003444919022505509,0.07841226887633505,-0.002507485842251839,0.03770056677436863,-0.015630625400284537,-0.041538616242829215,-0.013301069802028578,-0.04632838658664285,0.025663230045629905,0.08335696514405623,-0.007564996605051114,0.027827157295802846,0.003923629970628135,0.041641711167349854
SCGB3A1,,,0.006490130087750525,-0.016090386029600872,-0.005225306658710279,,-0.004822722370125321,-0.012799908059615771,-0.045467095843036195,-0.05701208165298185,,0.03475090800822165,0.011042487720273962,,0.029178935573521747,-0.04193336136440941,-0.020451624074071494
IGFBP4,0.05220437304434815,-0.030201340378168188,-0.033256559001310686,0.02583762965594646,0.08694322050744625,0.0554690285662837,-0.05015922224766222,0.05066368620913476,-0.07639110567594998,0.0036653012897838798,-0.006555673980988434,-0.030228714511088526,0.023041236079721004,0.047412688705799996,-0.040802354148332186,-0.07677400895843547,-0.020489487920483176
RSPO4,,-0.027069466381609564,,0.03901838619215164,,0.04461028000422517,,0.08264079340837452,,-0.052129213870380844,,,,,0.007932420128906683,-0.037560050351042255,-0.028419585013221577
LEFTY2,-0.021369182951294582,0.13293035034117207,0.04941293506902569,-0.028824940171873224,0.14326630189034253,0.010727615116833396,0.027911556040514113,0.03885660084013122,0.0704835883638132,,-0.026573262138742317,0.1140834088087915,-0.017898563470933607,0.01770185320692908,-0.04787615706198907,-0.06552897032895363,-0.015476023629886109
PF4,,,,,,,,,,,,,-0.031227439014070928,,,0.001267760905246223,-0.02226266905423447
ANGPTL2,-0.041749834379609475,0.05317917065385531,0.0932242472044644,0.008988959492259701,0.10261833816409775,0.014259590086719849,0.03537782226639966,-0.008574289935058616,-0.09668693347865982,0.003071249834458237,-0.0253982092073547,0.07213336485173166,-0.028484660888482036,-0.02423116738483907,0.000497946518033482,0.03755636633310212,-0.02175225853724252
LRIG2,0.02705319990604493,-0.01419915276669911,0.03739405981230273,0.012905016027780963,0.07615917507699238,0.038119174146166064,0.009596390559956721,0.05648318082667314,0.0757341881812919,0.09005407176105235,0.11626077029747471,0.013908012226306452,0.0926913212130029,0.08528008914606315,0.05759120746420996,0.010831755611699155,-0.012721112138266
ICOSLG,-0.030386370169516425,-0.02256226554221877,0.058081067656719665,-0.024310164135917522,0.09062705656528391,0.03572224743991344,-0.044023022744382856,0.07252298615883347,-0.03796721564620719,0.04189556387074698,0.06624694659006602,0.07003392471241356,0.060950763798390005,0.05240356209123759,0.00984770596562656,0.015873910612192347,0.11260862469889026
WIF1,,-0.06299497461042193,-0.02250769248336859,0.06492895658176116,-0.078408518020283,-0.013546472838216259,-0.0495002971110477,-0.033273596063893705,,,,,,,-0.020495330154453827,,0.035667636303644994
NPPC,-0.0511733617951563,-0.014720192815585311,-0.01333828454074571,-0.03239554088136512,-0.024662926972386544,-0.005105324778396802,-0.022911415867177855,0.008185648854899707,0.06666029127878159,0.04865069042513304,-0.024898924265044062,0.021690452786087937,-0.022213703813365727,0.03906944434528064,0.04460419014636125,,0.031210423450178937
LYZ,0.010444982604625687,-0.051286647079981,0.03143840280109938,-0.0527797215731279,0.04315075760440945,-0.008073808309962264,-0.012173058196407932,0.002981915980603913,-0.10821187822430531,0.0178216120602044,0.052577676762950686,0.05049622626298232,0.016614958953667547,-0.02785357297149996,0.053591377676347585,-0.0337393726745238,0.05719032003020128
EREG,,,0.015845432158292608,-0.02613369223528433,,,-0.022229439104438614,,,,,-0.03422334077863956,-0.0231739615853445,,0.01818548683673885,0.01655678360444341,0.05321856123010768
SPTAN1,-0.042010996026661016,0.0309909601242847,0.04698471187386081,0.06770982025326053,0.0038260307837275197,-0.011026309319012117,0.02862727070357719,0.007828255482576327,0.06136040551430863,0.03497136431455269,-0.005290929787353672,0.029206776836065672,0.006380454622112552,-0.029595037670365493,0.008409121975829013,-0.04290830844308883,0.05368930393723682
PTH2,,,,,,,,,,,,,,,-0.019698981832157878,,
LIPC,0.024025235863054672,0.0391930259131946,,-0.017979708178512445,-0.02655831432086628,0.011458789207256318,0.030054042802307522,-0.02881604995605052,0.013188763348816177,-0.043555988269296415,0.06251561552741632,,,-0.01532115170108909,,-0.036007489159562464,-0.034717299769736254
COL8A1,-0.036817183794864844,0.04966555696005335,-0.030092404878086412,0.009268875508059417,0.06197802230174554,-0.027720932987245997,0.02777683787713821,0.015515181751146703,0.03451675151733445,0.07981037539234509,-0.006548511507412547,0.07982644501881955,0.07015740858565173,0.019143452468559773,-0.052959074116248006,-0.058562574515931304,-0.06479398969413312
GSTM2,0.06454108272683781,0.06038689106448514,-0.02523980333857148,0.014633429230621834,0.011193187046349331,0.02160668336549485,0.02352846321544021,-0.013161893116853734,-0.006888426938425488,0.06226602231947374,-0.04991238984735284,0.01091422107213362,0.07355937465659773,0.012749396125207547,0.05063861296984369,0.03420904544364897,-0.05336549621984888
IL4,,,,,,,,,-0.039145859140447874,,,,,,,,
SPX,-0.005194909467799123,-0.043545539132762545,,-0.03605999823257678,-0.04412145058498569,-0.034861350248543796,0.04050795473111304,-0.016047181003782083,,,-0.05878012275721357,0.11596848846287962,-0.028175845135077624,-0.03732039303764086,0.007536903263170534,0.06464014114605401,0.07786470355458562
MFGE8,-0.03463405511263109,0.04820715107914815,0.028709044269998263,0.02625599394080952,0.017991382376117936,0.017946074346553525,0.03339121225916242,0.016403525743287975,-0.07590230414293889,-0.03195760976713089,0.04314061009964814,-0.010590855681268253,-0.0019080247230450534,0.059157860421572936,0.0009297472610746535,-0.038178801732843395,-0.03312935149380846
TGFA,0.007304637821887557,0.00549015759866466,0.050047447292341694,0.055753720172773996,0.059821436750971596,0.014538228434938532,0.05903156423151353,0.049401293314078984,-0.0047888123314165235,0.0006735402777583875,-0.016564658300122465,0.05476004310380381,0.0479272464391854,-0.007750166879231599,0.029598475950933834,0.020568320748656665,0.04013841601306903
SLIT2,-0.022211600292068676,-0.011387221091832845,0.0008385307391651722,-0.034431819803662035,-0.0342051430887716,-0.04517444766944707,-0.05144634711814268,0.017774123377460514,-0.057349452503151224,-0.0004846303364965707,-0.028158481349422206,-0.004720225139918294,0.030231566444498505,0.06861433455217988,0.0809767512376697,-0.0655957051930763,-0.059842300753571144
PLTP,0.02913814952623671,0.09158560239400827,0.031388845094300864,-0.009150471916393767,0.038350284225529656,0.016251788970337674,0.008192597133182279,-0.04258258725621663,-0.033309145132858466,0.04125748952014333,-0.013968545790017172,-0.015187532472579651,0.045355641981054406,0.0620027808394132,-0.0285665074349457,-0.019455585848730066,0.02092716365522553
APOD,0.014407545231565245,-0.07396736737842612,0.09450123325358203,0.041876367085791254,-0.0185007817325235,-0.00809870090300245,0.016062344094191293,0.08353721053635334,-0.010879656427776906,-0.021537408538689497,-0.05600442643022768,0.053385065044956534,-0.022870394509566478,-0.022964914790960418,-0.07336269511840117,-0.07147121068247474,-0.02724839285638886
B2M,-0.04623927987477242,-0.018556342901733747,0.07251436092071391,-0.04949514804528766,0.039520654342435305,0.020811049723292268,0.030628097143790837,-0.015761748030677508,-0.11314417723808745,-0.05708895797691203,0.038810808620221085,0.00720451033890862,0.06832611692959505,-0.0068028156423495965,-0.06194093611770498,-0.0849104594335674,0.005282584236768001
OMG,0.03177341038908977,-0.001520644213876529,0.041346853763400714,0.05580232549353731,0.0015179011679206911,0.009934268888585068,-0.02204812757168497,0.001990427927018516,0.04116775296462594,-0.07769707374407972,-0.011604261831424972,0.06562030304523846,0.05030085471350959,-0.019555197149408402,0.009037741852788984,0.07783164230829023,0.019881808035030858
CXCL3,-0.017380516813775754,0.011566768588586665,0.007752403513023771,0.024633718307008032,,0.02550642747979711,0.08750912916006466,-0.013210699908650453,0.03825386651051813,,,-0.020890642400537264,0.02907858857891733,-0.02895941762475582,-0.04850457318607776,0.02423682443442445,0.017045303144123874
CXCL10,0.0650866981404018,0.03428273890192042,,0.07692816403330556,-0.023409548330216898,0.030294800014620576,-0.022996445018764418,-0.020993400884172037,0.0008563331086637907,-0.012735745310153904,0.030426761912756773,-0.03621794008163858,0.010063416404573013,0.0005556784056608094,-0.039505519705773,-0.05239357145321591,0.130227803529674
RSPO3,,,0.06557980733942304,-0.01797969709314036,0.006296147453343393,-0.026513577135798858,-0.003614370776089515,-0.013804926793239884,,,,0.01173984793085742,0.10908549213576611,,0.04384644201720452,-0.020295464121008137,0.04577413313700238
CORT,-0.021582580403082967,-0.030349641140849787,0.05079143571111439,-0.02182107709073286,0.057532789945879896,-0.02601231011937043,0.04566681449267016,0.0018902942027572626,,,,-0.02869027300405415,-0.020153870212584236,,0.046283569776619286,,
NCAN,0.07157841528042437,0.04559304052721378,0.015345837043212775,-0.02526085818580226,-0.004109630959397903,-0.005536943008116338,-0.03111078493885232,0.03516835972223192,0.061461641672817674,-0.0032337030209142843,0.03375765323980512,0.034899440361137055,0.04191549678328146,0.036251168497186466,0.008711445308232502,0.0667190536213051,0.07615108911251922
PRG4,,-0.04142013435833633,0.022794485197122592,-0.012873398568260367,,-0.022434088220059243,,-0.01614024145987865,,,,-0.016399998537886196,-0.03061860061101174,,-0.006513445972870533,0.017932260870350766,-0.030986602318377476
ZG16B,,,,,,-0.011993118728736183,,,,,-0.02311622073249213,,,,,-0.008772201303246777,-0.01899233995840787
TGM2,-0.0013600742776617505,-0.028213112511824522,-0.053785007811552495,-0.024171952604220604,0.008865505863639732,0.02643224924758962,-0.03873926903781153,0.005865979604899111,-0.0905216641973431,-0.003048167749916857,0.012164648539272795,0.03256047676970301,0.08659189656753963,-0.0030451924281298575,-0.012378626590934706,0.00887856988846165,0.04480938405931539
VEGFC,-0.02158258179271712,-0.029719773382669644,0.019724051822926005,-0.019816426228483553,0.01122980358759839,-0.022737891087037995,-0.02511916939812409,-0.01647175975762483,-0.044374573601692995,-0.009769080128888845,-0.029963213021095895,0.003528052498399168,0.00693428732320873,-0.0381979490446603,0.10579726006685485,-0.03359507426409619,-0.057748168318383294
WNT6,,0.06862524239064682,0.050021824085717426,-0.017738303846445033,-0.017566184075114323,-0.026690257964677125,,-0.014375720143214832,0.08999550082901199,,-0.021983528630529676,0.11885724534754892,0.046353799565638606,,-0.0065709832596756446,0.026133041449594753,-0.019624785290191404
NRG4,,0.013462394010891223,0.031128639599216898,-0.018336472773496277,0.012272762509809925,-0.023040722936725443,-0.027984241069785757,0.01699244896891721,,-0.04160528657449295,,,,0.08650509244314213,-0.03800708128093469,-0.02029546639564545,0.006334501540856152
PMCH,,,,,,-0.01755460409126971,,,,,,-0.0356498494717727,0.037073286163410546,,-0.02676633624297066,-0.004552040306997473,-0.0103917493617498
COL9A1,0.030745123166509243,0.007475943889982544,0.04175444924903383,0.01071730515959753,0.1194149831108733,0.0019163011052019884,-0.021921277453725713,-0.021896436121434364,0.06497191829004659,-0.01396061240960491,0.12488470286064955,0.14895307752818335,0.0697252447552653,0.1347517986831564,0.012917410958732344,0.13445960695827358,-0.050626591434047304
GDF11,0.07421083378902653,-0.02007930948601371,0.07336014472644754,0.04855454711056239,0.12728066139374233,0.025866925734308953,-0.023096147197935613,0.01706797992902563,0.07139034202236345,-0.02963195976843904,0.005180507616360121,0.027497887255747,0.03250236761760521,0.0019870431123979707,-0.0165732354174082,0.007955798349399417,0.03795567453585924
RAET1E,,,,,,,,,,,,,,,,-0.022263982432844505,
IL24,,,,,,,,,,,,-0.026579668714215594,-0.015631481668279632,,,,-0.03299417997026759
SORBS1,0.015550571158178442,-0.02727041243120316,0.027836570002182582,-0.012241640673903719,-0.010941483284732734,-0.011788535869940733,0.08347716225389286,-0.022877931304648054,-0.03461048759557135,0.026123532690767347,0.036938871616398014,-0.011678392098690132,-0.043307054154323746,-0.027796223620246818,0.014590891817558184,0.05900400917008565,-0.00026694585473234923
DLL1,0.0009351847508787715,-0.006493199107513051,0.046086202390821396,0.09330231876404434,0.10753359099505992,0.0007066655312802849,0.003519889958881115,0.14053357934548935,-0.08106768052432126,-0.06580863854918735,0.03526269189452476,0.04549179323323515,0.026129708038011876,-0.026790860533190387,0.05807468180202729,0.03555492457862737,-0.0057239428260695705
TLN1,-0.012695689070248603,0.05610944344985763,-0.051880382892706585,0.023758966659235006,0.08070352433003768,-0.0618892733715592,0.03854030583819495,0.04739273164636739,-0.00853343217724825,0.086438899471221,0.041717179757506,-0.03441614042231347,0.08801513062918263,0.03890409857886321,-0.0617994613286443,-0.06024173190917404,0.03001051778325021
COL2A1,-0.020271562547826184,0.05479357117000546,,-0.01149789783911792,0.0007788426845994888,,,-0.013411572603819625,,,,-0.0336829709902087,-0.0021334606409211085,,0.0010744194123013934,-0.029536759973530006,-0.026589328932977357
SHH,,,,-0.015273797988733179,0.014195881811702749,0.021197988576674973,,-0.012799906940824125,-0.009915588748797548,,,0.016265815702146257,0.03179133101970731,0.04014525711468729,-0.002546456480166619,0.06568118392685293,0.010320970357291183
