,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
QDPR,-0.0842160890280898,-0.07742557499068319,-0.10910648893773349,-0.00990708062547899,-0.08737912684882053,0.015318765125847317,-0.05931106258818431,-0.01705029789571504,0.07854102632809348,0.15448570423914296,-0.12513455711671093,0.024019032041500882,0.013463340510912204,0.007359158324578836,-0.1396606136888873,-0.029287745568326796,-0.0039928054983078805,0.033241516206957096,-0.16127153318560655
POMC,0.06387574628395157,0.06761050592344468,,-0.009178706931802234,-0.03416542615268937,-0.035518950346976164,0.04946934838227648,-0.01464567369855005,-0.05909229768771342,0.1787302905437685,0.043631063834030065,-0.029320136405182697,-0.044451944735620655,-0.03626040718261958,-0.031866146811400514,-0.05529097370034306,,0.10252803018020516,0.09467181671077736
CCL18,-0.028893374443920716,-0.05547518226141687,,,,,,,0.1536020646365509,,-0.06106889104953689,0.15274515329103686,0.024710437187532814,0.15008110210192557,,0.0015216195050692534,,,
CCL17,,,,-0.003496905585529599,,,,0.05489920542777056,,,,,0.0936726328573107,0.09261718679598051,-0.03076069060863758,,,0.06517315391373756,
VEGFD,-0.03255438790546049,0.025857034257170848,,-0.010908398222446613,-0.05152083727307565,,0.0971737468359238,-0.0005236056780637253,0.028332420413779365,,0.09139199630050251,,,0.07904335560150831,-0.0010221905734842183,,,,
TNFSF13,,0.0833611640247983,,0.01220221698141275,,-0.013056610603628277,,,,,,,-0.004399975573409218,0.03390799642273984,0.13938597270705894,0.022421454587943104,,0.018634313205606327,0.06957495752074103
WNT5A,0.004373593193717479,0.062186343786479206,-0.009645423617815691,0.04237094330581226,-0.13979709706131896,0.011115936119427792,0.00799334612028396,0.0190835316852186,0.0387569963691257,0.1369464971789655,0.110011468497947,0.05862143077688464,-0.009762565099777241,0.054152887289191,0.10358916606377809,0.06487927235243146,0.021857014101983208,0.16068925935086023,0.20900971882348807
CXCL8,0.16660527976734374,0.019681607193642595,0.2626089386011558,0.03842057602551161,0.3986914241406067,0.06191171697422707,0.0021973225516747556,0.010086851104614873,0.014348357425594142,,0.047430069990251365,-0.03616624741550641,0.3400288964779128,0.26418703494549844,0.03867764977200998,-0.0441208127244948,0.21499831391566376,0.0197687228588225,0.18099663321569062
GRN,0.06502546026067495,0.16412341894331245,-0.1195779084872432,0.003255683285412304,0.03138479553932438,0.00359683317029461,0.03602154593119416,0.009712179884542135,0.028846399467396238,0.09668513818693521,0.001481177570984443,0.038302580630996744,-0.06749033533354554,-0.06099947786226437,0.20654824498569221,0.04515472238915321,-0.11560312955990361,0.17980505386062792,0.024219152384173513
MIA,-0.06150943987167019,-0.035934485012942,0.013746267425705023,0.04900020999128059,0.08777564473311425,-0.023608870085113573,0.025118864951182228,-0.01269134298052877,-0.020958650095616763,0.18869136802246916,0.1394603248428236,-0.042111639163404796,0.1748338485155797,0.14744244104328952,0.11972988401630295,0.11248546166672785,,-0.012150695423438279,0.15655583780719193
COL4A4,-0.03277167284999779,-0.04516979808757452,0.007101440399706924,-0.005198908448698773,-0.06374153034044529,-0.012422788142866166,0.24768355552623467,-0.016435346102122373,,,,0.08515024072578901,0.030099847633024618,-0.04854442760230765,-0.04738435734138402,0.042027079765978706,,0.1005124494823233,0.0889018768315665
TAC1,-0.04104396533337712,-0.08730935456749295,-0.11403004528410235,-0.003855253492015531,-0.14173271138879454,-0.011267896180379587,-0.019636383849566893,-0.03071531723975313,,,,,,,,-0.10405196969275338,-0.008312083734360855,0.0798076960486586,-0.07926614866004304
RARRES2,-0.06382944173836208,-0.0347343233605014,0.10672217238167912,0.006488453569671421,0.11752564973470381,0.014843030662847385,0.029716090325426967,0.004063864617426046,-0.08105055261265279,-0.08564551410083678,0.08713851815551807,0.02034014683059223,0.24162059387306536,0.19489136737919457,-0.034793786741152626,0.019805812883159513,-0.043447063555071275,-0.006497332138028168,0.047913766802090876
FGF7,0.038130057321307954,,0.018202623387353484,0.05643792138931143,0.021332451498660372,0.03790888721629099,0.10663688212864358,-0.0223151229535878,0.07394377543757534,0.10820201199762056,0.07719980730842908,-0.01772652494728673,0.0007685372688617177,0.012390696526526718,0.002157860592726252,0.05423946729328161,0.0033463376252126057,0.011078805742959627,0.03685648056757229
EFNA2,,,,,,,,,,,,,,0.010400787126210688,,,,,
HBEGF,0.10264012398795955,0.14108446730373933,0.17345594769869896,0.03266785237334938,0.23055755292327523,0.08282561734357821,0.02515485445419839,-0.018365204612778505,0.18457792076453228,0.1300557524529098,-0.055053760173586645,0.01219449678276,0.12185765940168634,0.1751196564024732,0.0024370394614359843,0.04441683089630422,0.10937029637410592,0.010356507770424737,0.23602287068895952
CSF3,0.09290561490075241,,0.19726163537445082,0.05358321209801276,0.4169262418047272,,-0.012542863221994037,,0.042411332020407456,,,,0.22651753651967185,0.2704779733478817,,0.0575084721580361,0.12078969917117624,-0.011132063376418996,0.1326240717680714
PI3,0.1791056995488063,0.07090010525762552,0.20397393035601616,0.06428222040347863,0.3365508792770324,,0.04175063949161245,,,,-0.003439187755568687,,0.20540313503591695,0.19030843027994057,-0.02613622362733304,0.03944051524257492,,-0.08550478310487146,0.01200032155653321
PCSK1N,-0.07249306326356467,-0.09095405283867282,-0.15251980703351334,-0.04879373767003793,-0.1537186295109246,-0.023408148646361062,-0.02004278368622708,0.07576290030143017,0.0814638656603752,0.004039706835697862,-0.017238493067724174,0.05288621070985333,-0.13503659928664763,-0.2202451817723303,0.11712904197042832,0.04967267924283428,-0.023367037306503878,-0.03356176615050828,-0.17651729228761245
NTS,,,,,0.01624024951647087,-0.015165401763382961,-0.015416687697966096,-0.01877547243508332,,,,,0.04415161920088435,-0.030072331553276332,,-0.06530158115835163,,0.030344790067863524,
SFRP1,0.01759135710200098,0.003850686393914903,,0.005584739418888321,-0.05235179365241877,-0.005000969276401843,0.11276792183218375,-0.019323086555526284,0.09076543755724033,0.00976790309585803,-0.021681634307041387,-0.028421403165828394,-0.0014137288970261762,-0.014999526206315917,-0.02362494088184833,0.028097291773317438,-0.03307092984299412,0.014997458053432548,-0.03198236848060632
CXCL13,,,-0.053400245864604685,,-0.0386527029239221,,,,0.06837642699167841,,,,0.12619507989123882,0.11903216287318803,,0.03030930972650234,,,0.09942013295059955
MICA,0.022456498783631058,0.11320962603089545,0.002134343237580837,-0.022743905663535856,0.08033554985787228,-0.032189062676715056,0.03095081723784578,-0.00992208068644241,0.06447816227977009,0.03841639846508202,-0.0004734052177535725,-0.0074687429841767084,0.04493061098279975,0.05033528454991689,0.16001636694891277,-0.0032150034344819007,-0.041309455187279916,0.08339873523859233,0.09329283898645908
TG,-0.026124233323895796,-0.008209486248929369,,-0.033964886551427,-0.03944117252781293,-0.017504871436167586,-0.01513811372436899,-0.01585967294038926,0.031414201511938904,0.030936079867029027,-0.06337002580918413,-0.010902214641235555,-0.029667474958107405,0.05713356020119845,,0.0015254994513552455,,0.05515493631521579,-0.013229807080759359
ADA,-0.03863347327182575,0.06708112797306189,-0.003626062788328147,0.051222403631877717,-0.04949875325390501,0.010097868618013341,-0.028108647689249554,0.04158193876852562,0.1663762250524776,0.05965803951074992,0.010957416854746951,0.018033540809134562,-0.04316791323989853,-0.016384574734120097,0.07933584153280557,0.10406119672333222,-0.0491185973122491,0.17188236825665226,0.09313262220153991
LAMC3,0.019648204559818607,0.140274619142528,-0.0815121598242618,-0.037516258274664954,-0.03401849415029974,0.1228565214035114,0.04723180984828317,0.08752425509546914,0.06738553521713146,0.029080433660991865,-0.14223012791498482,0.04907099276145851,-0.04148772691919201,-0.026146902215261402,0.20502737289507167,0.06793788838292297,-0.03570921652180481,0.20644713864913913,0.17910266076961742
CCL7,,-0.013710751045236391,,0.02200053497478845,0.1732754672574194,,,,,,,,-0.04420553430099772,,,,,-0.00728643203542015,0.0335126832134131
NGF,0.042891734927739296,0.07333648274876978,,-0.03982067033707965,0.1642838050852277,-0.016704342454621636,,,0.14150253880098154,,,-0.030525714827597854,-0.0019785168722864345,0.016761426436927174,,0.07490795835181782,,0.2185582669959156,0.05402742291013116
TNFSF15,-0.02335775427321939,,,-0.0063995008668383665,0.07501350885169474,0.016144897929100885,,,0.02813431953656969,0.07416688870813465,,0.013376214168928147,0.022659356715478,,,0.03548554599044977,,0.028942610746066914,-0.013904606879394014
HMGB1,0.0033515705253970305,-0.04680968153649968,-0.07376769667028148,0.0031180947415917187,-0.13058089244967522,-0.03833775937124692,0.014780412268678975,-0.010407877086453706,0.14742879634726788,-0.042740513863239536,-0.07833403523736214,-0.07005428142652682,-0.1581042195356706,-0.1640832181835312,-0.10483624131114087,0.051000943858323086,-0.007502735751712078,-0.18144664936659105,-0.10347654311797726
ITGB3BP,0.05794509995218936,-0.025887028775060703,-0.017493441762152548,-0.023403145559598104,-0.010077738282099926,0.035488554991408704,0.016752953772928136,-0.022641384662084103,0.05837287872988019,0.08348790262132984,-0.005631099476688451,-0.013530936170443392,0.040069900465147655,0.012501188185755446,0.018773959931780954,0.024600049712734277,0.06419958420127922,0.0498468266212725,0.05685121607405457
AANAT,-0.03384062877075139,-0.0367191742442826,,-0.02488109153771469,-0.019630064760176022,,0.09098087708203093,-0.014262696559509217,,,0.007021324755897547,-0.02139465734794534,-0.004420326518070734,0.01671442864831889,0.0597214371425749,,,0.05363875605127712,-0.06107499315943038
RELN,-0.032554371008385825,-0.01046306969826365,0.010345353649773795,-0.0033170013630225083,-0.03838732583443365,0.024072794151632902,-0.03319883192645582,-0.02267879327290152,,,,,,,-0.036519502849390845,-0.004726391714638623,0.02003062220314859,,-0.10231049609996418
IL15,0.0878474653721502,0.0532401385270951,,0.025507882952031637,0.03078276962827318,0.01085320587769276,0.14287285627822177,0.039523771906523335,0.016563477364594036,0.025379019057525057,-0.052385055918549035,0.043639368461281636,-0.0528436335731638,0.014436582766086057,0.10356016561244089,-0.01774365659252185,-0.04668622799682151,0.1288897847871067,0.11858543461299859
UTS2,,,,,,,-0.03732086823586874,,,0.06772579952559867,0.117116434262278,,-0.02086055572136413,,,,,,
BSG,-0.06618445647126976,-0.06194569497231382,0.020595887752683308,0.028908062912130782,0.06157220037975556,0.022606800529438247,0.012608885331065677,0.04378407204592439,-0.04944281433448347,0.09668636808061633,0.08156207188742201,-0.07700098721425229,0.30870438740000866,0.2225788145223246,0.19501129570587827,0.04221383444870828,-0.029196570548385172,0.031555935858456854,0.15633826369414278
ADAMTS3,-0.03147188873357306,0.0805398933686372,,0.004932681068135651,-0.003181138159827308,0.04128743690400039,-0.03243557226124537,0.03359636767418573,0.051888924297905335,0.11267194591883715,-0.08764866100771372,-0.02561792410776161,-0.016452285333828087,-0.06298325938378536,0.0693980135759734,0.08329352641378308,0.02518747204518739,0.15230741676934517,0.0718764687860152
CD34,-0.023284760804186205,0.09730972213987757,-0.06958820349792544,-0.0221961202104809,-0.08379899229149101,0.0741002470744456,0.04762664019016926,-0.005077262306804247,0.10777132067714877,0.03242049869389379,-0.08217012967877156,0.03229909765773779,-0.050370651332582846,-0.007456137796086921,0.1387550498574027,0.012061403772920889,-0.05387900752347579,0.15943311105775196,0.04545867631326972
CCL23,,,,,,,-0.012873538364898117,,,0.12752750367834056,,,,,,,,,
PLAT,0.09766309569111178,0.07634916052758327,-0.07292464567584615,0.017253040084741926,0.08208543710725115,0.048802972494471325,0.008928264745785657,0.03552399517517587,-0.03677415201735265,-0.020021050113934995,-0.04979744494859272,-0.0028945406145927752,-0.03494414655481616,-0.10267696974381088,0.15419094313179568,0.34317869057405753,0.06341728008750584,0.12005505158399568,0.07761448666649937
NTF3,,,,,,,,,0.06224606201068668,,,,-0.01783172443752531,-0.024820929952303953,,-0.08886902445502934,,,
LTA,,,,0.02483292864359407,,,,-0.01373646319225087,,,,,,,,,,0.07802073273025613,
CKLF,-0.0187846716185304,0.03206098451925075,0.02235489162513277,0.006803677307750641,0.0211333777017657,0.01922296431927301,0.02220546797571615,0.012544704497078915,0.1411965392388719,0.09317430179221083,0.043618318180140524,-0.08435744145658773,-0.10942430997507988,-0.06671360956865774,-0.0044839349137091415,0.11673183857957602,-0.048388229097367556,0.028667179311424013,0.07638915763596299
APELA,,,,,,,,,-0.03954658258845871,,,,,,,,,,
CD24,-0.02229135134451633,-0.03939468177593561,-0.08140926296245958,0.002110107286719201,-0.14496612595757513,0.03909027957886485,0.012867014357267628,-0.015436393572912264,0.15039951741780913,0.22824210306202486,0.028259286718441398,-0.07779297300850475,-0.1463858491096361,-0.13867073050987877,0.009260234288604006,-0.05768426667446358,0.037886864824937805,0.014112657761946432,0.012252261754972418
HSP90AA1,-0.06315770366160589,-0.06861327334723157,0.08415584817633484,0.04139270697130101,0.05998441522220289,-0.03737003051515257,-0.02581121601305003,0.048121966237484624,-0.03787321310040349,-0.06905249272962144,-0.04727308738740934,0.08769917369694374,0.1769843076389957,0.1826436666693087,-0.09801872613343589,-0.0728776859537453,0.013119464098499874,-0.16462493484565013,-0.16849040328805992
BMP4,0.021954524778174833,0.019152280533136414,0.021465967764967515,-0.052359759648917675,-0.0409346637635727,0.02998199716567272,0.012695185425696314,-0.031085542903154843,-0.07443446838569551,0.08457241741189066,-0.028744420771328317,-0.0012949143307605655,0.06190967343014573,-0.006955499672319353,0.1281262678327425,0.037945996002455,,0.14852065842446208,0.10363786971337992
SCGB3A1,,-0.03528689880904089,-0.016658955355875096,,-0.0161246906661604,0.060807544349217924,,,0.12722689123251235,0.1476998144517234,0.007131040564130325,,-0.013705400158160214,0.018945062455230234,,0.04693054306138107,,0.0706399002436531,0.017521659739843577
IGFBP4,-0.06716066542735247,0.18631582372054992,0.0535059185949384,-0.03587142098080717,0.19255317366917626,0.1225649637921985,0.04163544025260474,0.024221840666549758,0.10506523241294301,-0.044716596785604905,-0.08066859163309581,0.05404741789081159,-0.13295619499162814,-0.09999790850519644,0.22968204932654018,0.1322480997618177,0.09494981788537665,0.2509246698651819,0.18687792187609195
RSPO4,-0.02306468311953268,,,0.11008262968171638,-0.02553846926532193,,,0.05300178516150788,,,,,,,,0.0375798992980943,,0.08662358662933937,0.040457072113365314
LEFTY2,-0.03863349342310649,0.05868511082129312,-0.06247204016513106,-0.009285657301403197,-0.02001566309453519,-0.014932028851065454,0.05934623823590303,-0.0005124132568153205,-0.0025938631072001026,0.21076750733507713,-0.006026280169736685,-0.027340558897038354,0.003890913905358318,0.01492966078559977,0.23534737403365588,-0.025848981457627877,-0.04179534558784941,0.11428605821849905,-0.05052855104180864
PF4,,-0.018169150369240102,,-0.021425113681409685,,,,,,,,,,-0.08015840358270078,,,,-0.054941695174957055,0.005568203079215505
ANGPTL2,0.022647303224037213,0.05778654863152644,-0.06380468619601151,-0.0038754578077531037,-0.08282868374641753,0.044795665768061106,0.029133695480418786,0.022685805456581682,-0.08826515487566845,0.17871438827124514,0.02898960936679711,0.05237248420637249,-0.10192324953549062,-0.14360243791044636,0.03537886607483176,0.12026602348558951,-0.013973392549276457,0.14091196875806022,0.031100842554952487
LRIG2,0.045732158665915915,-0.028023835623155597,-0.027083786829485007,-0.004331005498399301,-0.02814268344324457,-0.027500988314685053,0.02595975513300142,-0.0110673539595837,0.05111612832478676,0.07460627734273703,0.09507302681654951,-0.0547739051235401,0.026289186273201245,0.06795597143290327,0.054283677016996976,0.0659754211432211,-0.0020889864785415685,0.05827864304767095,0.05009411329883911
ICOSLG,0.1528737844914096,0.09802026768420416,0.02823341434899897,0.01809110109405035,0.1016545852141292,0.044464215450459,0.005572961656311641,-0.040588994393754046,0.019881907169685305,0.0817905596618,0.027548379231918847,0.016407121056141703,0.032096736055223216,0.03312507516432643,0.02610924992192822,0.046204046566741735,-0.0684246252762131,0.08126452250849088,0.0347258609351008
WIF1,-0.04290090271776176,-0.0557926423404039,0.033914262065602746,,-0.12351810025965575,-0.040036509761858255,0.0239545418057593,-0.012328565441752093,,,,,,,,-0.02695611450928613,-0.04750728227385007,,-0.004473540712112658
NPPC,0.0008722784688711044,-0.0695601872740861,0.005149104847936849,-0.0332356348905671,0.07482341931091134,0.031619541809883966,0.021697786097330234,-0.02404911393849031,,-0.07265527371565575,-0.02679211684851517,-0.025617874907004318,0.01413942764112037,-0.03744730159294959,0.02167823202852196,-0.061039145284174826,-0.06710898942069166,,0.09539015578554937
LYZ,0.019402020825003512,0.1486226611981744,0.0062059187289781065,0.0008499710832856748,0.16919061006772979,0.024867570107154797,0.059775210111167175,0.02049431316721889,0.09561522131993187,0.22469101860625398,-0.006531665130380564,0.01739007119270465,0.019370838230011025,-0.00910499580198695,0.08799457334867095,-0.07431921225222407,0.006829271039267292,0.18469701039775838,0.004173669739769585
EREG,,,0.12420140987219908,,0.2985983874678817,,,,-0.03492640037215466,,,,0.1252557400191903,0.2062957780714393,,0.03875558369449799,,0.016305572106183358,0.0775760680167547
SPTAN1,-0.12467497286926078,-0.007826943005769652,-0.10498482042584345,-0.017859675849763983,-0.15015982649076273,0.03307430906345902,-0.028784613283845593,-0.058290448107302814,0.10796664437367293,0.046180432631825676,0.059854935435668895,-0.056602723781761954,-0.03574373462905322,-0.08858671765566016,0.1016086792944779,-0.03537849953234954,-0.012252145760345754,0.028122057372060666,-0.06273892738311738
PTH2,,,,,,,,,,,,,,,,0.0756166583354421,,,
LIPC,0.18455983621633118,0.03174026156313764,,-0.03850252497124154,-0.03429490101453115,-0.02238090669518967,0.02658749955985063,0.009372820037626286,-0.036222181266677825,-0.026822669109037432,0.10594299830098519,-0.03747916540210057,,,-0.008811898654700097,,,0.20270518361126072,0.02629436463815773
COL8A1,0.10392088713002738,0.1838613698232103,-0.00731034888419633,0.044908833966303144,0.003332200304206631,0.07659300258705756,0.02684617401064296,-0.01422924264516748,-0.14259490147079465,0.19813187367802068,-0.006108188472656049,-0.03574267229928377,0.029841887132338984,0.12822348095369915,0.14015254754128287,-0.011122447047061836,-0.10069024206914062,0.06683239471279902,0.002490668107851013
GSTM2,0.08536393901781916,0.0033293968080295513,-0.023403458187597568,0.027718210982406618,0.014260544719601443,-0.012204512997239646,0.021965700661509303,0.023493676702423777,0.06203172157818674,0.06180862295226993,-0.019847459939103956,-0.0644519476638442,0.017378540118562876,-0.061776150130533565,-0.02126200726880857,0.005548424925089926,-0.011899147394393008,-0.07681977498289064,0.01654429532743449
IL4,,,,,,,,,,,-0.017151773734314806,,,,,,,,
SPX,-0.05755874556673735,-0.016593005598681737,,-0.01771351219186182,-0.08891874310814575,0.007942080964158675,-0.00021815760194489732,0.009662187005621097,,-0.036155353808233696,,0.02233121892475807,-0.009078303193578453,0.022003716038446128,-0.10175306947859344,-0.11806783247728092,-0.006399949818293598,-0.04727934078017444,0.029820151049688763
MFGE8,0.06372231860045813,0.1414306198518377,-0.00856574026477246,0.03396312626673216,0.06838276658939275,0.08146236720115473,0.0013134824479948389,-0.0332322770873,-0.006426646705073796,-0.018975105859727615,-0.018996891879214738,0.014645350937385088,0.1497746308097192,0.09136297678576391,0.18035342681031336,-0.0027191153793443617,-0.02787872088870631,0.11004063801658484,0.19044794660756872
TGFA,0.06985548891897805,-0.06366021648363487,0.04528993761471888,0.003806862870695175,-0.03243989349791325,-0.010777040757820225,0.020027986353545045,-0.03373317182926971,0.12463170072797698,0.000966158174649851,0.07129094547539055,-0.05850273877242208,0.00375530903296939,0.006313147506476228,-0.05612041246020642,0.02716560550011582,0.01704900040440826,0.09914173757903937,0.11644042434444322
SLIT2,-0.04674213837427342,0.043904970797538204,-0.016943070394576036,0.01851260971091669,0.11465914018366118,0.046060993352462914,0.008514775101266895,-0.041112999748288595,-0.01037635747962213,0.0913052636562801,-0.011393390873833507,-0.005353010929325875,0.008580965939852333,0.03127264929618475,0.02509048364863833,0.06951082099954392,0.14533827782315017,0.04384599578205818,0.09267489591789072
PLTP,-0.08870123880438702,0.05483149054652088,-0.05168131174034963,0.030431635078285987,0.07937481970573716,0.05683738331926854,-0.02487374461155828,-0.026367390949784804,0.02610935516394698,0.12278865944563983,0.01398361761318405,0.035969417459028825,-0.06254832633533237,-0.04188460451120007,0.1944740215804417,0.058676134751399246,0.07232097904124404,0.1509756131756859,0.1113289846131247
APOD,-0.02973334548146392,0.009062272879074613,-0.18556811132898085,-0.03258545263373006,-0.17680353957258912,-0.0476918655935334,0.03193684994614735,0.03466293522774432,0.03992245825660586,-0.15334836234990804,-0.07472948586696952,0.08610646856869497,-0.07735044840862003,-0.0913301554824188,-0.15241898660410033,0.07453500995156716,0.10967542682992877,0.08244959068250785,0.1906623476981013
B2M,0.06811582339626142,0.11951388286885141,-0.12647915849313757,-0.012291146183025178,0.16430091198810126,0.07264633529203869,0.01058715924774922,-0.0446955596280787,0.18928678851156436,0.3150880053170641,-0.037168838764092056,0.00568155708792755,0.038632129069271534,-0.007941664329084436,0.18823384805926768,0.09774660894789756,-0.17441588527852164,0.16896509332610257,-0.0415509144934883
OMG,-0.11195547449717662,-0.11512379812236298,-0.11514372596148388,0.057242580294151586,-0.2721127206817622,-0.015401093264167977,0.0037813661027058677,-0.05132707532791142,0.0821176568087717,0.07295199675982274,-0.061156771107588846,0.05998200111873567,-0.1845678122872353,-0.06631216851590516,-0.1954227429431623,0.03903684151117078,-0.08180779204581823,0.07524979667658341,-0.19315691830091458
CXCL3,0.11708276097131802,0.02275099304163844,0.07988603642589293,0.048300133034520666,0.32625912719464706,,-0.014854743866534821,0.1071537362798458,0.11512640935231513,0.12628304622922526,0.07800037701392049,,0.25656269154518596,0.23021833112785844,-0.02679481946232326,0.04260515528978902,0.14915641483828473,0.12605627338994405,0.15655643885085097
CXCL10,0.0282461330881108,-0.02149951875268932,,-0.009103182094596917,-0.04644113916323484,0.22320603240946987,-0.017273445398629374,0.0003411731425254549,0.07748348013352442,0.11462523611774825,-0.02054128009576561,-0.034555433849786675,0.041485530260627124,-0.027255275249437386,-0.036098337288317656,-0.008489732644090461,,0.12346447091351877,0.01596338813868352
RSPO3,,-0.03989960674994374,0.03514684133504139,-0.02488108969928373,-0.0008395936707709539,0.09553618581045388,0.0024687588103615176,-0.024129850974305693,,,,,-0.002315126794360556,-0.022975909187099405,,-0.0033292188184085793,-0.02625019543725145,0.036958966885525336,-0.03444720728085937
CORT,-0.025859573507544333,0.021988675910641145,-0.06631372280791312,0.03971394358760042,-0.05033199556052255,-0.033204492151624417,-0.03215372238055323,0.06412772552073018,,,,,-0.03302243391743889,0.03921729178951449,,-0.053033519635051,0.032436575378821206,,
NCAN,-0.1081713515915024,-0.11764095508921323,-0.0918752929288399,0.010063206401248212,-0.14329113742102692,0.021338376292159074,0.01675334369466793,0.053176066474726336,,-0.06479168566944098,-0.10882982283810153,-0.009080206575131144,-0.19182908387136482,-0.16012450509934803,0.11100136006273494,-0.0397623186712002,-0.008894134976810122,-0.05253637565105056,-0.05819762029814741
PRG4,0.0631134792340177,0.08927126359779551,0.014349578214260588,0.0010027425651564967,-0.04908812793276401,,-0.016093761117329505,0.13257554669136012,,,,,0.04652206122380083,-0.0303603324748044,,0.0719084961362845,,0.14754264494156766,0.16351416970285504
ZG16B,,-0.0416575611589412,,-0.028500894085152502,,,-0.017375801381425172,-0.010914866981521661,0.09676139855660573,,,-0.023783696224943515,,,,,,0.08369370171296475,0.12586015537762957
TGM2,0.11882252671322885,0.16292674035999277,0.12431408045028232,0.014763869026225255,0.39449055755991674,0.11069084500961504,0.030013173145152058,0.04765843491623591,0.10753248266249658,0.09044810932149998,0.04865600919158904,0.0727122280512919,0.1535898464894871,0.12958705102600904,0.13669013211146055,0.07945181355255174,0.01343777647230809,0.1849581048880763,0.06882468209845406
VEGFC,0.06613184926859904,0.0542748871877328,0.0586996607928351,0.015616276049682975,0.029288849790175098,0.20165351628167005,-0.02121861357379621,1.1310038485932157e-05,0.011677248563196496,0.08856859792903944,-0.0034923049800361533,-0.030828393821976992,0.055877956953051,0.09908859721466652,0.1384199469817221,-0.011705626980237336,,0.09529962414812483,0.10597501142466224
WNT6,-0.0321161724394501,-0.0012468868626959453,0.020904854481414388,-0.03396488796166711,0.02322333426400015,-0.014803165668792967,0.13168577486297148,0.10307192988857475,-0.06370837141229467,,-0.010275970228481153,0.13729423667679413,-0.0053270719177693155,0.030294971768014753,,0.052817501449654275,,0.008422969708132302,0.09401844243406125
