,ZH8812bulk,ZH916T1
IGFL3,-0.016603066922777937,0.05275940813736498
BMP1,0.06790300856592597,-0.019675772922505868
NDP,0.013907632503356986,0.00740608227861208
TNFSF18,0.012575900846992451,0.022704210797211483
RTN4,0.0037913836419457845,-0.0033758077957440546
HEBP1,-0.06137130343111512,0.02746489639695285
WNT7B,-0.007036920378780989,-0.011057384203441876
PTMA,0.056265597021069855,-0.05625397693628608
FASLG,,-0.019403845861391163
CEACAM1,-0.024603172835283783,-0.026997601609914653
PDAP1,-0.02458251124202348,-0.011354612815884728
QDPR,0.027237623372617824,-0.05598132863406757
POMC,0.09633605890093545,0.010468388008055331
CCL17,-0.0218901846612048,-0.01758740684077832
VEGFD,-0.0016178479728344696,
TNFSF13,0.08494952387964737,-0.02865721148584552
WNT5A,0.011235395310718314,0.03946784093193633
CXCL8,-0.031079290495381752,0.06730056341726674
GRN,-0.02145145270773066,-0.02107098471153355
MIA,0.043867517125433644,0.05131992714043048
COL4A4,-0.017671143100049958,0.020385944842471353
TAC1,,0.0321263579093196
RARRES2,-0.02984107387067553,-0.0032394949112036467
FGF7,-0.055200604063479985,0.055115228110668435
HBEGF,0.04980405961367015,-0.010159012344978777
CSF3,,-0.018516826225601288
PI3,-0.01859928207815371,0.00031839570023848765
PCSK1N,0.0982722970882164,0.011670187615296002
NTS,,0.0033236054030295007
SFRP1,0.06181889237573835,-0.02678370254041873
MICA,-0.0466478553041517,-0.028143489762079952
TG,,-0.023486544882788347
ADA,-0.004628772267309676,0.04432473269492576
LAMC3,0.0681344416845077,0.0004956338637570346
CCL7,,0.19558945984250334
NGF,,0.05081251674997329
TNFSF15,,0.002380192322262955
HMGB1,-0.005803892519846841,0.007401614257165691
ITGB3BP,0.009311061365257153,0.017456053541933407
AANAT,-0.02707745614329784,-0.020530070803738934
RELN,0.025262941417139907,
IL15,0.026903343414003838,-0.0511648942050068
BSG,-0.019208992583521666,0.07499879219729524
ADAMTS3,0.10382791516729906,0.004304124158230867
CD34,0.031073353925376128,-0.015612059751789822
PLAT,0.04762843948306324,-0.012008555047403167
LTA,,0.04828250227804325
CKLF,-0.0455562945985065,0.03012653716785525
CD24,0.05520339229228906,-0.0009867991044682787
HSP90AA1,-0.05035487217598762,0.006182011849651639
BMP4,0.1451778231621433,-0.031863767829050905
SCGB3A1,,-0.019391356019561542
IGFBP4,0.024759418963598248,0.0016886668131527052
RSPO4,,0.012714130457890112
LEFTY2,0.013313242517996308,0.04782774107217799
PF4,,0.032420681136249616
ANGPTL2,0.026280785612780144,-0.02717053748701477
LRIG2,0.05274591843078627,0.1035063022718787
ICOSLG,0.08058822363410703,-0.0066926022778991
NPPC,-0.025688609049076782,
LYZ,0.007161526299065561,-0.0396423999591571
EREG,,-0.041728266379090176
SPTAN1,0.03268683862469341,0.02501002566729889
LIPC,0.03246140949057662,-0.010840820860526052
COL8A1,-0.03944996457283719,-0.015292376632090224
GSTM2,0.037990124460395486,0.01664545730977168
SPX,-0.006575857626420119,0.01220747641134742
MFGE8,0.022274050715960676,-0.05609832799514462
TGFA,-0.027690019350973767,-0.10084978661478582
SLIT2,-0.008685828142422827,-0.032219838685580496
PLTP,-0.04668922320364383,0.07098276122463096
APOD,-0.003720052267529051,0.028791629057258485
B2M,0.038732363505905594,0.0030955119510850736
