,UKF243,UKF255,UKF259,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
LRIG2,-0.021698407709477705,0.026517122895963967,-0.016821537018310302,0.019306185886221114,0.03614605038303159,0.10433865818282764,0.025894759031050187,0.11045137981944907,0.04342567003837814,0.011415675136339171,0.044808798642144154,-0.012337271816280158
ICOSLG,-0.04616270702737039,-0.017003712635928023,0.014749172052477453,-0.021285386944824895,-0.0026010638061122627,0.11189232632364313,-0.06308376201793005,-0.036976533723956276,0.06170786186756598,-0.02817126607411156,-0.0390611191226968,-0.050905713707888205
WIF1,-0.0576391304222833,0.053626150650552665,,-0.0100956733780758,-0.01105541827595506,,,,,,,-0.008650957435791175
NPPC,0.013541523479720494,0.0018678792480847156,-0.02093650322221731,0.037424205481219344,0.07903002571649977,0.11989729325787431,0.2073482259170992,-0.028651898796274146,0.029806746394070063,0.012645783821371272,,-0.024831970674456347
LYZ,0.03266818587986988,0.03120633560405954,0.019639214267326916,0.0014949596482689573,0.15740588495098637,0.0061210217064752385,-0.01441868693198188,-0.04935289844025409,0.024401270817752143,-0.02399915347218428,-0.08655729230502725,0.04435411016688562
EREG,,0.14203717981055428,,,,,,,0.016517549983904985,0.07326014574079155,-0.017216075606006815,-0.022810551681092257
SPTAN1,-0.02200120720676521,-0.08290224122465238,-0.0710427832146663,-0.05005949210604393,-0.05838028332738479,-0.21868273527804152,-0.14368914940344485,-0.03625504563939395,-0.038479525015432885,-0.08158030695782821,-0.02256348682227604,-0.08104763014355018
LIPC,-0.04553933021063195,,-0.024254335467883293,0.023500290383884972,0.052985007051666144,0.043299733609492234,0.05402139676636562,-0.010967472224388633,,,-0.0332690179864015,-0.030897078369161966
COL8A1,-0.0008177216273765384,-0.007217051967420066,-0.012316670823090932,-0.003387613952471498,0.005533361389207448,-0.1013804594435728,-0.07789791829314274,0.05512873031396132,-0.010268610755531026,0.011765862019742673,-0.1285153142720288,0.02768679933719226
GSTM2,0.08233400717558953,-0.024199817272455418,-0.033327874155549005,-0.03110487695405283,0.05961251752593685,-0.07669418748204376,0.08570374211207202,0.017257543440008245,0.03107260857842107,-0.038355975048031704,-0.009109562817318017,-0.0010599380868699098
IL4,,,,,,-0.048665292221630005,,,,,,
SPX,0.009784957759677677,,-0.00274879440272585,-0.054528261657025165,0.0052629028186800845,,,-0.021815603882721225,-0.02692672007148169,-0.015405890890872244,-0.0680567570090498,-0.05299102366010484
MFGE8,0.054599023796615825,0.07664926592409817,0.01046195597446302,0.04347174237368425,0.009039989136904883,-0.12159196938149731,-0.08982987986160669,0.0015984606232584831,-0.0032621983145022663,-0.05667343236462382,-0.13031045267669125,-0.038368190525007756
TGFA,0.1446216719320236,-0.012036073107188437,0.055179921068666156,0.09547660623131331,0.05810877655065382,0.1775174072302618,0.04793877540405299,-0.015674563639829362,0.04561639243932128,-0.027366420773127703,0.1253538572345381,-0.04500566510141281
SLIT2,-0.03666683312811779,-0.04065771296225288,0.0076659419042808125,-0.033666805680892496,-0.040822967575345724,0.07880207489389604,-0.056572265002979905,0.06072095924283659,0.07630418990859096,0.06856176819535549,0.04231134347788097,-0.019578022985639768
PLTP,0.03276865007428542,-0.06644446175552171,-0.05958074164325126,0.010207225046162045,-0.013960506183189047,-0.02438891037900399,0.010007714015621607,0.07834302057208171,-0.02741226698630654,-0.0627522162874009,-0.14268503554041173,-0.044905477898995856
APOD,-0.04665252021844034,-0.1324611973938872,-0.08014912257245424,-0.060252579986377355,-0.06338753950089326,-0.012099193143770698,-0.0481239504123102,-0.09079254394849462,-0.03998364551467411,-0.07537264910340663,-0.10804120333846616,-0.1003566126425699
B2M,-0.07347906132236096,-0.05524844987048941,-0.02689341254009159,-0.033353876243513304,0.037019910717744776,-0.2231601208210378,-0.1626414729675802,0.0017793118590338883,0.05215540802067934,-0.014599722319635852,-0.14614884473273623,-0.08750591083669826
OMG,-0.023596776088382242,-0.07252718937445579,-0.013586052331224528,-0.07890350066312127,-0.03963536250174888,-0.10223279601806184,-0.036969672793527766,-0.023524576893514015,-0.043095503724740906,-0.03731507286824584,-0.08361175429009544,-0.0349837712445152
CXCL3,-0.024289062998898246,0.04855842478597873,0.10606867599004055,-0.023042063890622046,-0.013070211784992227,0.025994450670858933,,,0.06367918804919018,0.09434745855763997,0.026550684599104823,0.008064152548976489
CXCL10,-0.04657342807776184,,-0.02709238656601513,-0.0704672836262959,0.07615371746510166,-0.03258872379248636,-0.04979172087410415,-0.038647967371201866,0.005903973478785281,0.08237375683295273,-0.060449815623969116,-0.012033955048961225
RSPO3,,-0.051175102308393235,-0.015673629114549562,-0.019759565315947563,0.08270362475726871,,,,-0.028986351456393455,0.00661446395223859,-0.01875193679548387,-0.04159095510048325
CORT,0.004695597429719792,-0.036232893179202995,0.032646922183025506,-0.02968806332401407,-0.03623456665944942,,,,0.024968200501583764,-0.012984149963900942,,
NCAN,-0.07832133531041187,-0.06863858019772337,-0.09936968220842511,0.028345924423509184,-0.043026532920245227,-0.13592154369573087,-0.2077583948518271,-0.018614545569902385,-0.11722201091479148,-0.10402540843691103,-0.04509586125130845,-0.07902459882729448
PRG4,-0.048769955330345706,-0.006844944799133456,-0.015469196011159191,0.04790627028257897,0.08820525128737358,,,,0.030260197180549734,-0.019158907824402393,-0.02092471768045925,-0.027576899314604674
ZG16B,,,-0.01795389384961702,-0.008938017365540833,,,,-0.026600491247308376,,,-0.023381647102758335,-0.016902461308935846
TGM2,0.0058668605395709806,0.0766413436333555,0.04920525959497219,0.029569149619433306,-0.04235333092220289,0.10369938904026504,-0.09074148673121733,0.08000004138062702,0.06516051605897889,0.10202406780077901,-0.02948039601588229,0.007363512462682939
VEGFC,0.04143948267752005,-0.05300463365337981,-0.02757024931972318,-0.024067875601214102,-0.01629659215577941,-0.05516551785946858,-0.0768727522806049,-0.03447951959502553,-0.006641697826352636,-0.026015504346338772,-0.04789724055103068,-0.039028717865709064
WNT6,0.00938724258462899,0.010541820245553418,0.032585565041721186,-0.00618595954439988,-0.014222842705749649,0.03133737069529371,,-0.02529707029918615,0.11772672773494126,0.011450968159641948,0.09099208567383162,-0.017465313636447804
NRG4,-0.04530846050125619,0.0313959603128596,0.041180655842666954,-0.01717137855307203,0.015758552698083836,,-0.05421918763682497,,,,0.0033983233618264212,0.05052755287048339
PMCH,,,0.019101846733777815,-0.013082781865321951,,,,,-0.02714531541920842,-0.0182174570437678,-0.04043630393926761,0.045596883023885704
COL9A1,0.001143544384429459,0.04386085783713805,0.054654092295911595,-0.012511169745104593,-0.02166358023591931,-0.09377177725377787,-0.056928814553983326,0.045241669759834145,-0.019788548134832065,-0.06349178178082762,-0.028185428813661987,-0.05435165797646071
GDF11,0.030444335171865827,-0.07607800998216689,-0.042511063927890475,-0.008363705239478748,0.018732575334936184,-0.11727756036528723,-0.020358836131160234,-0.03191961276506559,-0.0391790260070286,-0.013236450869516811,-0.03663826430137103,-0.04456517280025041
RAET1E,,,,,,,,,,,-0.02057074373403022,
IL24,,,,,,,,,-0.02023889305778801,-0.0122099807738778,,0.038751918597783055
SORBS1,0.04365538458256828,-0.07743312883037586,-0.06167197323127187,0.020978324419831194,-0.021045184839527668,-0.15446855262035808,-0.06829764075871621,0.06050720034307858,0.02054422997062584,-0.016654134912763973,-0.04553133954945778,-0.024133965326212675
DLL1,-0.04277420060801236,-0.04963033928317009,-0.042166602171045446,-0.012537530703839953,0.021064624763598012,-0.06845891604264924,0.034129356293738124,0.018685147497879365,-0.06286952120143517,-0.03812017805319318,-0.011465218175357027,0.005091556058961996
TLN1,0.07794887626774268,0.008790040420085066,-0.02564538391586772,0.03950101408634276,0.09427196174450855,0.016460937709316528,-0.08496738936491272,0.025947908981352477,0.03202648498723322,0.05896055372314158,-0.06397239498740302,0.024128999870375555
COL2A1,0.08403541300980794,,,,-0.013268948315670978,,,,-0.00587133373121856,-0.004362542774719743,-0.027290406017061314,-0.02366349299267143
SHH,,,0.03751108628306728,0.05002901316227952,-0.012663787361880485,0.050542251404239555,,,0.018669052021562257,0.022245157651380788,0.09268930581027601,0.053104335538510045
PON2,-0.04012442474341737,-0.0313778665086195,-0.1290294058071639,0.023804266027506644,0.009650986492306458,-0.1883957938630368,-0.16520816700857816,0.010228751737124639,0.03942677471089546,-0.016491768278143627,-0.16355482332502835,-0.09865723145149455
ICAM5,-0.09545226010947422,0.004536752507194445,-0.025054082184783485,-0.029041999967327495,-0.024731692658288174,,,,-0.008214428620257721,0.009669066572116107,0.0059046535076582845,0.016162598971599138
HPX,-0.012050305367133545,-0.03016655561659713,0.03543621849580235,0.0922644675067633,-0.0321888200144194,-0.00048261670907937194,0.024577192481019368,0.024251677778520653,0.07709080476842987,0.012412318945177388,0.048172709509019175,-0.04191614070387388
SFRP2,-0.039506641153685566,,-0.018307722225791766,-0.014618697309713798,0.0031896010668760705,0.09232541349002249,,0.08622625309171428,0.023774268332460755,-0.05280617731827718,-0.09451663555858401,-0.039330777735395984
CFC1,,,,-0.011248579958082755,,,,,,,,0.06177407660758684
CD70,,,0.1422279600139742,-0.020982540112323145,,,0.04458735185780205,,0.07878203332627412,0.010564760771733756,0.03278094377831863,-0.0216200583926325
HP,-0.03876686037822998,-0.061807353441269176,-0.023422121480595467,0.010186462862578283,-0.006310178219238776,-0.08807148401091153,-0.04795440418998391,0.03113992484495236,0.03643471242909407,-0.06512068190515781,-0.028050849610136486,-0.015184324666584032
CXCL2,0.008118401816211533,0.04331324448944648,0.04416917504960276,-0.016292736690286153,0.015398094490425361,-0.014969040599489392,0.11398052861935833,,0.0820402771294482,0.06576014023855893,0.014283275611766488,0.035258716904988385
NPPB,,0.039352837678308654,0.11074329550360915,0.09987436195952107,-0.016296593341077293,,,,0.11176882562325657,0.016461109527083566,0.22349947821217875,
CCK,-0.06333802944674413,0.009934545344572067,-0.010028863080439763,-0.054929218455401635,-0.0347168721255983,,,-0.03310759920111753,-0.03013933979767205,-0.032940037371623494,-0.024676349449068064,-0.05230547415105652
SEMA6A,-0.0011138244152053651,-0.0338880138189052,-0.04063910369529956,0.012781220381783195,-0.009047962193075522,-0.19711794136440372,-0.18193041215340014,0.054010465520971974,-0.014409627744841383,-0.06670169057922089,-0.07062628078879375,-0.05523013161763109
IRAK4,0.04672914428333079,0.031781251256338995,-0.051720863875650294,0.0092785938210945,0.04090312849479673,-0.01603193374268118,-0.07545743674864663,0.0987268958170072,0.0044199582533434026,-0.056097771858993756,-0.003669486675583244,0.02199263487800608
GSTP1,-0.008925594083272974,-0.08371283679477619,-0.049855279448042855,-0.010519852610264994,0.037225010567097414,-0.029603314319109487,-0.16473675236571456,0.04091032100156946,-0.01619379557870716,-0.026520885081435575,-0.06538129380817259,0.0018407309463067156
VCAM1,0.008797287540347235,0.0374023158088638,-0.0053351307191739925,-0.06189171993583647,0.057304496846881,-0.06933378822749639,-0.13733824362663719,-0.03288642605571181,0.08424820727297332,0.04434243719543002,-0.0739053501047876,-0.05157649462922215
NXPH3,0.07969141638539218,-0.026472823455071667,0.002826644337868185,-0.006037287154603049,-0.03214964423966218,0.06468096518528688,0.05871693988987665,0.027403312030169415,0.024246109670227067,0.004166030838166413,-0.0770870046672157,-0.04490345564328917
MTMR4,-0.018983187219641574,-0.004163514432544476,-0.0213076098179654,-0.023943534894288618,-0.03413909078615667,0.060904929950042534,0.024547299499676954,0.025567275603553596,-0.00546414533095049,-0.047928335100664056,0.06615892198266117,-0.00292512137376685
LAMC2,0.003001315557658533,,0.06369281241232583,-0.012399691146717526,,,-0.0542192201414878,,-0.024881872771645046,0.16135738139935127,0.13295832036284974,0.014817386511930722
IL10,0.04698444866275994,-0.011241194890543652,0.009099396098227498,-0.038769581890625286,0.030731810001023423,0.029264579146283876,-0.01038044624547603,-0.04577261721856943,0.09764790817333442,-0.01441211523055881,-0.04313019615976253,-0.030743804156571054
SEMA4D,-0.033854343511607814,-0.022177098603310033,-0.02670554779530394,0.032734248802069384,0.006826603791729498,-0.016710437213741824,0.02910007897005194,0.017961473499669787,-0.06403503911131164,-0.08399022263544546,-0.06956817971735121,-0.045695594273881215
TRH,0.03504075217267829,0.07745406070561285,-0.02992417076541142,-0.032675179296518024,-0.022047104938301944,-0.08317690048279487,,,-0.03851024116201497,-0.06231384194549382,-0.0018357436097196055,-0.057563967131822456
SEMA6D,0.027096020605664493,-0.0764941333461097,-0.07472226648775587,-0.022538560951592138,0.04346704297681412,-0.0736509958999939,0.03040023183248651,0.05343373902064496,0.07857384106490611,0.010435988882678097,-0.050428112621169814,0.03162590805784289
CEL,,0.006155838570623585,,,,0.05828618696961374,-0.010931887485709791,-0.03677379816672823,0.08285501188294266,-0.01993441269656498,-0.0033600807484254376,-0.027021441722700688
PDCD1LG2,0.006325203342041719,0.04757850509805394,0.005116152359001644,-0.022984079883987634,-0.02495410978741033,-0.04227717949321608,-0.030295735274703486,0.03605678028548462,0.01309154151031583,-0.022357046604772335,-0.06829072318814558,-0.004639481649252943
SPINT1,-0.027521414105844914,0.01929352914275836,0.008506371449710384,-0.021541753749167922,0.0436166120265262,-0.03729051894012524,-0.016665424099477858,0.026065395032311322,0.0037231269520619373,-0.017484172378381478,0.023334506923913537,-0.028008027208280446
CTHRC1,-0.07192877645434442,-0.046437411888609156,0.011079800204675179,0.022849970759874966,0.013536423247477345,-0.14471981040210144,-0.03570747706392152,-0.02140520194410116,-0.02476809157299205,-0.010421607192608862,-0.06895139299572739,-0.049263041752962575
PODXL,-0.06723369552564318,-0.08955005864547237,-0.023326318207490013,-0.02093367966627005,0.0008401959619240405,-0.22271700587613977,-0.09386448499334327,0.0012375314416819478,0.009666433755598457,-0.012030990739733282,-0.16163615280140423,-0.015206372661834684
JAM3,0.07150403714080644,-0.011326864545390449,-0.005835586450762448,0.029734914609979242,-0.01188732280715871,-0.12957640012355393,-0.02028500681624938,0.010062965273810745,0.06567011829423254,0.029579070665072902,0.044499330965627804,0.05861785088438545
TGFB2,0.04241818678367855,0.0550470783885454,-0.03538986760622997,-0.0036156893415821446,0.018127798080770047,-0.19037997677580473,-0.020378385970136643,0.02991634109690464,-0.022046335267675108,-0.049043518359825816,0.00929080199707464,0.013827452896145169
COL18A1,-0.09767464874027973,-0.07277393438395449,-0.0577581896356534,0.04670852219284416,0.010098781789890755,-0.20757390747540697,-0.043930432598265894,-0.036397064911362464,-0.05849554873499234,0.043404273161295984,-0.16934479250821025,-0.07421198414869679
NODAL,,,-0.031658304989098156,,-0.02240412721922816,-0.1536286395303541,-0.085606018113034,-0.02926060128616959,-0.030255125981752888,-0.015082202470900212,0.00019270087062910784,-0.02289823878768911
INHBB,0.07799500024930855,-0.06335764729981302,-0.010232898531412498,0.05188086659900143,0.003864448404597076,0.15471926826936044,0.07989046308323229,0.08774164195804988,0.045924610578301245,0.12206454491818354,0.022593961648529573,-0.051731270233289293
LCN1,,,,,,,,,-0.03218121684322256,-0.014243232583822105,-0.02154542246893411,0.011251324382652167
ARF4,-0.021112025233579974,0.10111574402848303,0.05388287091867551,0.010393198662840823,0.0018828782096458325,-0.11092631372476752,0.11972427345431479,0.03539489029700606,-0.018542488383153394,-0.01619594935769483,0.029601050058376648,0.09129434038745043
CXCL14,0.041312838896356105,-0.03467388744354402,0.0002877609770729418,0.1277675669162019,-0.014933918900106579,-0.10613333976023136,-0.00029527967533171613,0.0756376591477289,0.03012190708593337,-0.0057824294158579466,-0.04526824708336803,0.03715101576139534
LIF,0.05966215676561153,0.09038478486732422,0.05489768754224934,0.04593697937471569,-0.02698911305418384,0.02752343801816619,0.01640363088170097,0.00406862482453406,0.0002974687256888246,0.002204468132491608,0.1537465416770484,0.11904359291953924
