,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
PDAP1,0.0172879163804587,-0.017125012909907172,-0.049569264382073444,0.026280640959570986,0.033523254355981864,0.04347198641512105,0.04658832520858081,0.4114758406948616,-0.05282073563733975,0.011648305656003449,0.03369210170621689,0.02660681749575281,0.05917087298830446,-0.03574697608195059,-0.038657712177261834,-0.03971114584782629,-0.02519667848885122,-0.036876978431582955,-0.024121756139690514,-0.013277275649711304,-0.06845274476233834
QDPR,-0.07108237721334504,-0.00031776686244519564,-0.04755420973487457,0.011839559210543044,0.012023461037006104,-0.05558794312162033,-0.032615144563343745,-0.3940198824635699,-0.1539569336856427,-0.0011361919771429904,0.052569718919142715,-0.052151120130918285,-0.028850452283224026,-0.19894840953258996,0.08118858122466194,0.0920228809984744,-0.013882906393766867,0.004189874576083024,-0.11822703505215838,0.050685655582567886,0.0008615901447702397
POMC,0.07284557154151691,0.09518271656536133,0.1367149947963829,-0.021421403345818518,-0.011644815730826643,0.015125538029383092,0.0323769298698865,0.05205052797439898,-0.03384510474461044,0.07024067260783251,0.03648840214164742,-0.014640200163921275,-0.04424931702363679,0.05270962910276991,0.07568801873079704,0.013776585750873455,0.03802465480126834,-0.04320146972428888,,0.04290268291409586,0.19348723018325634
CCL18,,-0.025863625020639984,-0.03861690911949748,,,,,,,0.07211725745466914,,,,-0.06774343722488835,0.019188284352360488,0.003774138593165544,,-0.08890488395547365,,,
CCL17,,,,,0.06575173948556094,,,,0.055865084660161914,,-0.016517548506040477,,,,-0.006016668183356969,-0.021796099954559955,-0.03516652698088364,,,0.08201851776781059,
VEGFD,,-0.02914074585498761,0.009341777873842914,-0.017267651916911243,-0.016470168412261142,-0.012298767991702392,,0.133467594477832,-0.04399410215805093,-0.050570494135135736,0.0012286337559381491,,-0.07689217224965239,,,-0.015468894593880534,0.03415867469393859,,,,
TNFSF13,,,0.020763568733984973,,-0.010197152144401426,,0.034263681144149793,,,,,,,,0.10004140073313914,0.02416787120482828,0.06257844649131902,-0.03947311693027639,,0.034719793654346916,-0.0432804664856268
WNT5A,0.011184895194336809,-0.015303940596816919,-0.02778590593085744,-0.03039258094291054,-0.0063613189317381705,0.047809923087234175,-0.01323815518057869,0.36238937498744445,-0.042912029478378605,-0.0801403390909013,-0.015970978227507458,0.010594392390779556,0.010125587714398759,0.07275028524528462,0.058832186788378864,0.022430256584640984,0.04373776354767167,0.039773593987628114,0.05261139502942077,0.04476199295265011,0.008487035154189347
CXCL8,,0.011730780284634168,-0.07586490154173,-0.016168405768625736,-0.03414086148275084,-0.03178970379548354,0.008700977919377085,0.13427904158484974,0.11523083971347588,0.025965703227924443,-0.016859257152601545,,0.10479596934156658,0.036008225371002324,-0.1541830602752694,-0.2210015526147091,-0.04992880255092416,-0.06940970326827642,0.1822707967292945,-0.031850665122520015,-0.08465074310717809
GRN,-0.10532277333119343,0.012699505995037585,0.09341632119953912,-0.0359494989527735,0.01033857759144001,0.030458948931708467,-0.02783104526517625,0.41824600390948363,-0.08809056104680082,0.03676217924312885,-0.003999570802161487,0.004823583530540667,0.01600880370322793,0.1426147779295339,0.017496657292178624,-0.013893765193407556,-0.06590007385991532,0.0008330714253176499,-0.09873608645938052,0.06120147446174682,0.019476084626192568
MIA,-0.0015420725355747287,-0.03341157209157429,0.028916984983189124,-0.01535664203924748,0.022040828768299457,0.0416612319811008,0.02234546543465261,0.1824396038127124,0.08656395724329558,,-0.02424420469457962,0.016723967970592148,-0.06565120549418074,0.01894997337435805,0.2888060856176718,0.24849525274449735,0.028661715948599842,0.06973776908145744,,0.07968887313547876,-0.0015301101987873727
COL4A4,0.046543162013170776,-0.02933524637409627,0.003721313174348434,-0.025825297987401127,0.020045040755913138,0.1322360460767768,-0.023578908984600435,0.04177112583247144,0.01049539203553002,,0.06467823895047825,,0.06382763036563843,0.07824670926116228,0.1455243674628633,0.047955369350371285,0.044656411246091425,0.04181090574936073,,0.04912706666579569,-0.04162371546015551
TAC1,0.07821938406324092,0.07458084945213439,0.0032481846224914923,0.008473539262368176,-0.030413492273169047,-0.05308620753126528,0.06062395618790801,-0.39533427598386356,-0.1596102871785952,0.0014639593504479458,0.04550827531033487,,,,,,,-0.03687870287026496,-0.03544935509304363,-0.00014992921488883173,0.03596434463743186
RARRES2,0.0733852944345494,0.0023511626776019207,-0.021670875327486263,-0.06543094677875526,0.01643630661728508,0.03359430355859443,-0.0026955118050326398,0.5297662295186447,-0.18604006919597377,0.003291812986515547,0.05347088214525424,0.0009512515152641291,-0.08068015183624756,0.04495007413668476,-0.06896050849363497,-0.045736986405276917,0.07120173985893248,0.07572894983031266,-0.06857268630565776,-0.014928480570844463,-0.00498640702889721
FGF7,-0.002809155481263187,0.018995305743591394,,-0.019489738114043084,-0.014026999975888918,-0.027901049742482822,0.030326441236817585,0.19566589165128004,0.014396495688830788,-0.007424441940425624,-0.050398077305644544,-0.023572527426902367,-0.038592976535214395,0.06999000283107491,0.018247053516829224,0.03916349043194109,0.06653427988896499,-0.002808111346884941,-0.06515649083095477,-0.009016359853231543,0.0017286556345435648
EFNA2,,,,,,,,,,,,,,,,-0.024610617581131602,,,,,
HBEGF,-0.01333392036350962,0.06459126926993165,0.06221148726797058,0.005821330622055615,0.01684973247544465,0.08301891485396765,0.014328127692103131,0.19730185259018407,0.16021490187874082,0.04549598100782247,-0.016455045880409726,-0.028086996394755696,-0.04814714350374054,0.08513546656811453,0.06135973449050099,0.09274878844096356,-0.007826770734420702,-0.03924372995881645,0.07646775196827851,-0.04350873019446857,-0.032649517685129845
CSF3,,0.009731843989501733,,,-0.01762034008453819,-0.008977230086759451,,0.06406384935332288,,,,,,,-0.07323259119799658,-0.0791611026283753,,0.012620600995919029,-0.026550700476784306,0.03040671530040324,-0.030970011869858812
PI3,,-0.034751946317660806,-0.03236713939075357,,-0.030407387239696146,0.007999923810364361,,0.06364116782360209,,,,,,,-0.1549442948110913,-0.16252887348194195,-0.029879700201234347,-0.003862057659717786,,-0.03180135687657042,-0.04526137783891645
PCSK1N,0.001709761826014624,-0.0004628267376687115,-0.04240225711444533,0.010424972697266813,0.023834099566775565,-0.02383504575149502,0.0070605789351599405,-0.20445606370567068,0.0668850572928084,-0.011317310236727088,0.011233714351485498,-0.032831824717304496,-0.002784395975953328,-0.014935314002980904,0.02667457788599652,0.0980053262383564,0.011001485872982832,0.17150659687676914,0.023750863859533452,-0.047349913458228754,0.04953146453671074
NTS,,,,,,0.11452380988547739,-0.028784490549253198,0.022590936348555933,0.044489991459115155,0.01968994296628788,,,,,0.015237464794944484,0.06986882055165122,,0.030468970076011983,,-0.032480290009235996,
SFRP1,-0.04985577741235912,0.06733582475149912,0.03193994925967902,0.01816422249477619,0.07776214747902943,-0.019824280921326036,0.026426006541470596,0.07371590308779451,-0.011797926575206534,0.049417444022662765,0.05321281435184413,-0.049480542041681425,-0.031248190181432677,-0.003504995923715353,0.12387694130348068,0.12126526762558076,0.004833111457274803,0.02336339325537638,-0.11347364120327796,0.05136882163967842,-0.048731708216858405
CXCL13,,,,-0.029152190274292097,,-0.05440511475764823,,,,,,,,,-0.04992508959062391,-0.040492612280663344,,0.08313423128788913,,,-0.04108439851814919
MICA,0.03956622327047894,-0.026657848102583294,0.010994199034362271,-0.033785971953517464,-0.04135464707031241,-0.006174922292043855,0.02345310772464801,0.2536626016555085,0.06877057946790881,0.03680540005310144,0.07940255021964979,0.05457446046124483,-0.00501267822306504,0.027489109383412702,0.03442934226603478,0.017245839130357765,0.004663832500371087,0.025832217678970235,-0.04416753808656501,0.02856516635698798,-0.03320886810698018
TG,0.010345532560689156,-0.023384855097224943,0.05180061639899296,-0.016393589166878518,-0.013920014408210385,0.03659946387224041,0.02610645077530704,0.07261213074151103,-0.01804145162847295,,-0.024811688530708614,-0.05661816396426549,0.04816286664053503,-0.0010113735579679814,0.044914908060516796,-0.048534060788874525,,-0.011024643849519627,,0.044191923507353896,0.006681044972308493
ADA,0.002213727143000585,-0.03458238039612761,0.04580276846093039,0.010544958758147982,0.011170165707357977,-0.006611743609894903,-0.007103334404611294,0.36882811870955656,-0.045473412356821945,0.034310255142306574,-0.03235023292416747,-0.02126243821641552,0.065066062899704,0.1070809937143345,0.06352574057935047,0.03905861366125684,0.07340183569944446,0.03411870462697112,-0.0871920240708452,0.07933397271595834,0.06380075315247628
LAMC3,0.05412084450649201,0.09813439830151433,0.09897615919449225,-0.029152190383947296,-0.002668758474580401,0.024260738534205153,0.03750389314058797,0.3199030957618165,0.05380093451307615,0.006234481245073852,0.025100893167232085,0.10828288255569447,-0.02526607215452684,0.1611136009581983,0.06075483580603887,0.0833928878282445,-0.013872932094572049,0.10173704275198635,-0.007620800816570599,0.130705873363834,0.04674617473005667
CCL7,,,-0.024563616470182674,,-0.010064148176721148,0.03255380402810357,,,,,,,,,0.03791570203668329,,,,,0.025041500173184416,-0.04027636432072453
NGF,,0.12182642773446553,0.0373616068272569,,-0.02305953397700138,0.009585674521916956,-0.019480329077622694,,,-0.022244252195517455,,,-0.013269066283859052,0.08700893569269594,-0.009997446797669795,0.07778680396458679,,0.003953366881605962,,0.002516176492089152,-0.025114263413212993
TNFSF15,,0.09312293926010667,,,-0.011206921225960923,-0.04662549461172349,-0.018243070974905948,,,,,0.02631041596469117,-0.059647769150074734,0.04351572163636965,0.11724295492586595,,,-0.014484129544746042,,0.0598754851119502,-0.004653444961295412
HMGB1,-0.01488140255008425,0.07788115648907552,-0.013168753220432716,-0.013647500677025455,0.022244812895877136,0.031669423424543354,0.006618962632849633,0.38161251642461635,-0.08065420546672512,0.10665350717100602,-0.00033676824466584714,-0.06912459370841852,0.011022424909940048,-0.056056408967222277,-0.09368790303522159,0.0037842185101815834,-0.09522795368003482,0.06858058348696516,-0.04017093105457589,-0.058788680686810854,0.024351419866919088
ITGB3BP,-0.006999615925006589,-0.03805899638316724,0.003060765599048864,-0.00023282593650779707,-0.01259655048593799,-0.006565602822498732,0.01342778203254736,0.38147250292524526,0.02329556774970623,-0.0576457576947943,0.014157579502788812,0.03782044145653336,-0.026532133812017897,0.13154332778793232,0.11187031051641781,-0.05063552121827224,-0.01901313706477562,0.00514294673051626,-0.024394028682431127,-0.0063255500918692805,0.07217638191498299
AANAT,,0.10107380983716749,0.003949893974502832,,-0.010197153232724064,0.0021115140089395883,,0.039883582984346494,-0.002840494315901438,0.12166703141536267,0.008724161826539066,,,-0.03890856988352391,0.004362130475276832,0.02756762664602819,-0.0197683644418888,,,0.0354495439980107,-0.01097770649445993
RELN,-0.018289045566286632,0.05034276399116164,-0.013599550562720166,0.009439381455869384,-0.017699974410103656,-0.04941595759432331,0.018976127148424296,-0.17660826128000234,-0.03370671089843852,-0.021662009540813636,-0.010711409453136922,,-0.0036077374058632993,,,,-0.034075907043322744,0.005206353716569903,-0.004164869793267013,,0.04865359936380133
IL15,0.013278784050639415,0.01041820938739773,0.01930025667143613,0.02612367201743713,-0.01769618552979326,-0.0022358394975814863,0.026591801356856418,0.10045456764955116,-0.010694058240816507,0.051300529108956106,0.01197249644470893,-0.002000421205917229,-0.02614230201186559,0.036503445268951246,0.06408023309669252,0.03108897927664433,-0.01662930259761363,-0.0050744387052255695,-0.02808140071305227,0.026345336350706287,-0.005801912697181419
UTS2,,,,,,,,0.23919230438537437,,,,0.018215534567495105,,,0.07049191458465544,,,,,,
BSG,0.1005139274949323,-0.06245594216970089,-0.0016297279025385503,-0.05782957049183954,-0.028637377732707445,0.007296725746922982,0.064159738609663,-0.017100083274439265,0.2457793049260592,-0.010244940076272288,0.01582024225829603,0.02604204167827877,0.09682358013031957,0.07810182566604917,0.110310225068621,-0.050255221081308636,-0.027988650693731233,-0.019874643830880025,0.05614071052437303,0.04612862372003157,0.007770548860339678
ADAMTS3,0.007290829702726195,0.03947964540779445,-0.01564302780223715,-0.0047469635488316085,0.04513646802609135,0.015231332414085273,0.0008000354941208995,0.4611099655872382,-0.016897021398644952,0.005879037128956099,-0.034146347270950596,0.017038579877168416,,0.03543893140400232,0.10798746778596022,0.12980325157996622,0.007771851754934984,0.07996319845191283,-0.03228539657672122,0.0716320162722712,-0.022927235272615094
CD34,0.05811535071399739,-0.021878518323953454,0.07735060908966844,-0.003468105852182315,-0.025594506378460204,-0.004764122838860405,0.03712812783917087,0.25258133326365756,-0.01888853397321411,-0.011002488383783352,0.0017575897314122057,0.020211962272770504,-0.04256836074421183,0.10450672985789551,0.07857037827262695,0.13092419771136782,-0.043048169060478786,0.07211097313119513,0.017526083830280575,0.06433178111266785,0.03883074918546994
CCL23,,,,,,,,0.09758062171368637,,,,0.027383874588535834,,,,,,,,,
PLAT,0.08052730153781854,-0.0033147242709007986,0.11544817069249623,-0.014865017020186088,0.011256340226969759,0.03915723847574499,-0.0005662136387367252,0.4303260200592933,0.16312201906510798,0.03514209710410489,0.04552478997780367,0.12149639243868998,-0.06400059593162326,0.05362552086649655,0.13891556641027322,0.1688055800771368,-0.007022724882741272,0.09142805235525615,0.12048082665111567,0.0034902664092244344,0.05684047134731473
NTF3,,,,,,,,,,,,,,,0.09423467180471949,0.13092720239049638,,0.042357027431598714,,,
LTA,,,,-0.012055897002342173,-0.012898952846314532,,,,0.029242157970639285,,-0.0205493282938298,,,,,,,,,0.02675957825481705,
CKLF,0.009108278418098225,0.009244020620326223,0.03624567100254827,-0.017043529411332588,0.06766588334127437,0.08888826704273098,0.006854027424609559,0.47648988756472765,-0.020881504125448782,-0.010956481846612617,0.0277393502097447,-0.03133140744819922,0.05209357549566131,0.11876335603059708,0.1450069082410598,0.10254577904077912,0.039224242190233086,0.01291995662302713,0.010519281997385882,0.03984568670027847,-0.0008718507235852425
CD24,-0.014328158055435369,-0.09003824423619344,-0.07229017664874934,-0.006229397359672466,0.0015985459491443031,-0.015286386664408081,0.08052905427073254,0.06297275728091631,-0.15096917201805513,-0.020117568387088135,-0.014312081173409872,0.038503358120553825,-0.01230476497835892,0.11713397948789009,0.10181537304521636,0.14783383039277628,-0.009684272117184832,0.14114440275443838,-0.007897308748432055,-0.0061584055540834445,-0.011106886328114492
HSP90AA1,-0.08104558777670866,0.03142398636075303,-0.06386680608707697,0.008536587680013093,0.04987896722576397,-0.08018747303500015,-0.010926060781560826,-0.481051043327949,-0.08494572805907351,-0.01082325523440701,-0.0008166840629012441,-0.00859746270424113,0.013285735229535014,-0.14800552720423268,-0.2498952919548865,-0.2182883344938406,-0.033513970838580334,0.0658169617677389,0.09868717924996477,-0.09479008733652476,-0.016741569936565573
BMP4,-0.040839084308685415,-0.01959457134248935,0.06346295399506618,-0.012779957539233616,-0.030094805445762544,0.0011656551566615618,0.04122547214489171,-0.07527955958241164,-0.026307211649982773,0.003666124279268367,-0.017510150131909617,0.06564432798434014,-0.020784811761885437,0.018244364155019736,0.09222203627481836,0.07646213405735944,-0.01685910046124794,0.029284162518659326,,0.047017481490352384,0.005141259604999257
SCGB3A1,,,-0.02456361401385385,,,-0.00822386402212266,-0.02371475774460399,,,0.0043659459205613,-0.014339049529933211,0.007134928787859333,-0.04214798684444395,,0.07620103227152775,0.06318242123833016,,0.03594017907296074,,0.16278729626945646,-0.008472113675379082
IGFBP4,0.051009360942454667,0.09302664440759861,0.07891219587290875,-0.014581469681779483,0.009136464825343915,0.03151222805691686,-0.009885953874299034,0.3548562833601029,0.055561709314544634,0.05053845172846266,0.00917390362841637,0.07082618613489274,0.0423539882687352,0.037432345371501655,0.0003889906099314553,-0.03389668734759997,-0.026166297787519454,0.05639701985118956,0.10675311586623976,0.11735218117740236,0.07078465230656601
RSPO4,,-0.020646128287344846,,-0.01948973441391754,0.04084658743450051,0.056047381440152234,,,0.023480537307454273,,-0.02850515346188019,,0.011331009512948326,,,,,0.07058364351224233,,-0.04197529449801342,-0.04856292562452003
LEFTY2,-0.03929017779158038,-0.017468413273578447,0.051669781487901856,-0.012203961760256957,0.0032953613259130553,-0.04863071189716883,0.06911757939314082,0.41912665201374155,0.053858882868426126,0.07133662295439779,-0.012086408809512629,-0.00582821799172891,,0.14887483152696826,0.0681525583752139,0.03417462453586919,0.06305120292399125,-0.04785641548336331,0.030017040035586324,0.0265832305758406,-0.0013812225714632173
PF4,,,-0.012150129647628042,-0.010966476891411708,-0.0087807710086474,,,,,,,,,,,-0.05299602256912816,,,,-0.02177888892574123,0.04682561531811885
ANGPTL2,0.03947232932609995,-0.0328216509717129,0.057235325371202246,-0.019271612810861812,0.04024454574986728,0.08210939339505335,-0.00505844757071247,0.36175933851904946,-0.002221254721891715,0.046430088178219975,0.031681148228399444,0.10971603117835135,0.009094081518609184,0.012181132475955208,0.170733240875021,0.16539173998062556,-0.046031164631508255,0.03399366304179277,0.035093779880426085,0.05497656646116794,0.08373291705874537
LRIG2,0.05625659492135208,0.10696594442432822,0.016840544694029246,-0.01754576165331959,-0.012226381162999842,0.02078861010995869,0.02276928335064995,0.22713952930778267,0.04402668415683398,-0.019150285570947893,0.0056372336629120275,0.014357704352975306,0.025006745485853556,0.12980813741105743,0.07623676677836415,0.0678212573028035,0.008660624011788062,-0.0020823351770768114,-0.0601948435035769,0.04887875511717002,0.003770891335937754
ICOSLG,-0.0017025693855926263,-0.0465413425767153,0.03840591750421117,-0.02183564474869785,0.00515385554434031,-0.008625057074939121,0.04004246244182421,0.21517326730431205,-0.008884391536441641,0.0013435581041810348,0.051211830767968494,0.007410351545921151,0.014709965682556673,-0.014620041807347408,0.10893222191895208,0.14050930068269657,-0.013567748463489657,0.003640429232077581,-0.053386008936533766,0.0591832676715851,0.009451502662204759
WIF1,,0.056707826591972016,0.0020377940481401844,,,0.01409043852385041,-0.0016186915839194716,-0.3503624840542833,0.0010880071626030872,0.04222135443351017,0.017529368862085414,,,,,,,-0.004509824864445248,-0.028575258434048158,,0.036795320681619205
NPPC,0.11414194317835809,-0.04213574620301276,0.017047115026285354,,0.027898918289635685,-0.04843850275285987,0.04762714075801178,0.0018351156428192462,-0.05201556694580231,0.04649137085969505,0.005179203984633288,-0.0057302345683754585,-0.018692558541507552,-0.07219456027257858,-0.01995239073761865,0.02859002631504637,-0.01549673744721177,0.045064527450512745,-0.04877559695010762,,0.08064196338798998
LYZ,-0.021521113746859392,0.0041645621014189,0.07174180882561634,-0.05508317389723132,0.008312412666528416,-0.013805850988331595,-0.0204514667478859,0.3265623622502972,0.020663956642815628,0.029832840634736763,0.05324442259115884,0.07143427187414529,-0.010493827628513717,0.08566842935174929,-0.003622258860662104,0.06405745117220676,-0.011250566870555374,0.0417499835566656,0.08799388425722515,0.05736682491152735,0.08259172061567095
EREG,,,,,,0.07042478802026018,,,,-0.03343661518074694,,,,,-0.004188511815316442,-0.01082777208331368,,-0.05818473300053832,,-0.022158818300581837,0.015033020745101221
SPTAN1,-0.0031636894114730413,0.0015264798283665779,-0.021104982355240096,0.0026477463595572207,0.01243825868698498,0.0036210501657126548,0.026985078397659006,-0.17432685481025847,-0.13646815497987216,0.039749274994520106,0.049373310960744446,0.06510905023800734,-0.059790916807952225,0.04099655670524132,0.05610533224241434,0.1725550961926315,-0.0015520140278543612,0.007838109088483045,-0.03643114524137435,-0.01688098050881839,0.06858970266211836
PTH2,,,,,,,,,,,,,,,,,,0.021801396915664198,,,
LIPC,0.08685766428406612,-0.043301815489589654,-0.03119520465642243,0.06408974604166591,-0.015779699471118794,-0.01054942918909879,-0.014125756343575534,0.13237807708306212,-0.025626369523855646,-0.054858611543774284,0.01156768270644852,0.007896585374094595,0.06491089830256913,-0.037134123449380364,,,0.06514585668467533,,,-0.012598323638364372,-0.025621287342264473
COL8A1,-0.04452368859780553,-0.04925438535523843,0.06731050203139098,0.05782971849692692,0.010367537978387369,0.0916477855869544,-0.021988591828260084,0.15736166199853963,0.10592691453648242,0.04165622761773574,-0.010715228592378908,0.12102232314727498,-0.007275843822920581,0.017594933793695686,0.14641391029333356,0.08353428798385179,-0.034293349265344386,0.0026534429139534266,-0.060564392472021396,-0.027901138144828513,-0.10651757452627685
GSTM2,0.026346084166200243,0.06908854967772711,0.025269278296713604,0.004374351854331543,-0.031046815803560363,0.030916696080774627,-0.02316461472689118,0.139461913018959,0.154948574733356,0.036303082389768954,0.004048302694167627,-0.09058755730370918,0.019742375867525294,0.10324890225432172,0.031629915875814846,0.08980368996441843,0.04080294178625416,0.03347212991450836,-0.0061213911331608915,0.03325755867452349,0.07652264196705606
SPX,-0.043631912724089776,0.1358941611326607,-0.021354497353437345,0.029665269449593724,-0.002463271362909567,-0.047494402159921505,-0.017375795560703032,-0.1404467449868714,-0.06484898820693008,-0.036018407440339927,-0.03463387748953718,-0.04450985643172457,,0.022628088155552742,0.011693322144251988,0.012775004238589691,-0.08890598252796547,-0.07347618985933616,0.00801865532416466,-0.02479479320798031,-0.0708782492280149
MFGE8,0.04913309705330544,-0.029709562453161375,0.0975002652755908,-0.06379552374786898,-0.01659819922291606,-0.035936752236289636,-0.016388291486216313,0.17009720515933618,0.1363564583624918,0.06343514054443615,-0.04265013150998001,-0.030070076027076002,-0.05008720345640548,0.03835509738055358,0.016707601226385947,0.004492941152819164,-0.010017828698864842,0.023303996637469265,-0.0834837179123902,0.10647893005113551,-0.019239770510678263
TGFA,-0.05386362872760117,-0.12950636407078134,-0.027434331476014318,-0.04415635981676048,0.015861044681096403,0.09533051811089335,0.03751097879542447,0.18397633623473061,0.1501194376719963,-0.004924366129685618,0.020784810413761144,0.007963282673523317,0.03131910841561166,-0.04366176361987901,0.03983101802874252,0.08924753539563557,-0.018456102883109653,0.02449417371645952,-0.03976227177364709,-0.0024188972811489398,0.016126111668945543
SLIT2,-0.04083907777381949,0.04789748864461995,0.05089255339886941,-0.028594746931288627,-0.019199146405529242,0.02609613734654676,0.09137522403264407,-0.17304109747866453,-0.07644242839243894,0.07028355259351259,0.056094745341882815,0.1689216329849785,0.05906024200893321,0.08214326073580774,0.0930018782843772,0.06977595143083762,-0.00705853535917485,0.03988965597976982,0.11171907746392234,-0.04093262322609748,0.005232019421842996
PLTP,-0.0025174363788694606,0.05349541945923488,0.022165714798827316,-0.010045373301977125,-0.02206435383788273,0.08515294995017034,0.017280204344518952,0.5045646966526306,-0.07832484144647624,0.0627972315211177,-0.0061650958154706335,-0.009542896988337447,0.04562104200684962,0.0773323466505249,-0.00879685410209022,-0.007602066138165708,-0.04400791605823302,0.02768013457761307,0.0327513308006094,-0.011853335997138,-0.013629419645789204
APOD,-0.060036252456088554,0.16190646343848789,-0.007466489426625456,0.03974108956457871,-0.005602041346339447,0.037901438126733945,-0.0809631137319736,0.2331227216569462,-0.1174635710426978,-0.006273053649080345,-0.029020146675161847,-0.06274632418178726,0.02205878245972125,-0.2185339971021986,0.2241938055984628,0.23942225409493204,-0.020527745236130816,0.06166679541789113,0.14180427926314265,-0.029947817609646588,0.0553172571509939
B2M,0.05039005584184511,0.1187854887093169,0.03580558412294627,0.02297088341376093,0.010926308831166822,0.03459340683001802,-0.06164535213437335,0.5685751125134446,-0.1095756169156223,0.04178042720582709,0.01842090887955312,0.06626632039929845,0.0002027861388382198,0.010003256741013248,0.10014114930314572,0.12970284946136432,0.005325497712591913,0.028757203850764,-0.1216685386396156,0.054462342181498265,0.11458432374024709
OMG,-0.007596814876891397,0.057240242414133356,0.0012038236985618266,-0.012619215613689507,0.0838935165182146,0.024802378701530767,-0.007692586556279574,-0.10537724079289863,-0.18699507059597778,-0.014660527508826168,-0.02318342012371823,-0.014006168147367354,0.17039988349176508,-0.05035266817096388,0.1664523413906419,0.1895663958969963,-0.00767627625750841,-0.024290196144804585,-0.038486950493002985,-0.002534364311320119,0.0358769852740516
CXCL3,-0.031956467277165196,-0.07343526818422688,-0.04110805379482223,-0.022546032828733697,0.016169902855710665,0.04116305527763497,,0.03214517416893784,0.16150774397999765,-0.03378035526737729,-0.014799237575219684,0.0069039773371214214,,,-0.04827214717839359,-0.055313809968403196,-0.03063262634633779,-0.009957518781448042,0.06621110354050082,-0.030610192274749724,-0.039813719381564874
