,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,-0.02709420207731446,,,,,,,,,-0.020187805051666407,
BMP1,0.06768193308454849,0.009060222565171479,0.05915858034941019,-0.015717588396371926,-0.019823001943332946,-0.032078417417148015,0.021237170818054516,0.07492420658519747,0.038069372248216354,0.011649456149258634,0.041138561966001144,0.03086368037353988,-0.02724158185207935,0.040852557065368486,-0.03593273928307221,-0.01930561784310646,0.0037429539218471054,0.01724493855024333
NDP,0.06752932776698296,0.022460703453877746,-0.005431745110813856,0.00878099009539195,0.04843421401188861,-0.0377688168286235,-0.05856650275499757,0.0034215696274308752,0.05933870321402087,0.007815141763319267,0.0198108322328644,0.04391676326802625,0.010274937354837534,-0.030679312026902265,0.02283407435609926,0.050934647534722544,-0.01302798707034716,0.05922403099678212
TNFSF18,-0.02505186649659569,-0.0359306605417127,0.008710393379064875,,,,-0.013463321166442768,0.01858340459285367,0.10383745928058372,,,,0.03468954273814905,,,,-0.03405321791309497,0.005367493384082206
IL36G,,,,,,,,,,,-0.00943206739410335,,,,,,,
RTN4,0.009384584215754981,-0.01221580266677076,-0.0016484318449095157,0.031648579402240154,-0.013485678750987771,-0.03483667210955804,-0.13296108584370317,-0.13014974210175725,-0.005877172730192676,-0.06931521846436077,-0.04122584380987454,0.03915819361277913,-0.047352231075545786,-0.016746914930799436,-0.0012823554181401477,0.06610750784418483,-0.050209386326979244,0.05970338378101073
HEBP1,0.08272684233393411,-0.00966578489878641,0.006557490403131568,0.014839053230352815,0.011233711535224839,-0.032773201352631044,0.05378037055902975,0.0018348239473042346,-0.0032744342485651417,0.021740606890819823,0.016372014471627873,0.06919652446539071,-0.024523818896161804,0.09774987731198931,0.049961985556521135,-0.018770713666714053,0.0017476978421294787,-0.020849321664828124
WNT7B,0.0625201430718748,0.06522285519362453,0.009756558666528034,-0.035723853199335416,-0.029077759645570914,0.0032799045583473655,0.014601552199700536,0.00498407166461515,-0.034768295820227106,-0.0067282518857390335,-0.012693632007706472,-0.034387899426432035,,0.0011166276703807214,-0.03233543690538207,-0.002530492928417679,-0.012086114723182188,0.030394927235123038
PTMA,0.006391863136597392,0.021253631322674882,-0.029606948742945075,-0.01678355378578374,0.05601242481139505,0.024210243904653077,0.12776542809826336,-0.0692629749444814,-0.007932787647136829,-0.008299691900123534,0.0913323626441409,0.10488959835051159,-0.07654960750847804,-0.0446978898248465,-0.004430974620559295,-0.08166982025492417,-0.06485303733278645,0.016549876375507287
FASLG,,,,,,,,,,,,,,,,,0.02935456349197613,
