,MGH258,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VEGFD,,5.569044390732112e-05,0.015120506100556442,0.08094800841609726,-0.0137233148964181,,-0.021516058579265824,0.028734807286707773,0.0719504471017849,-0.04572200803147665,,,-0.012627068238736288,0.01541521159531534,,,
TNFSF13,,,0.10170904204597203,,,0.00417802083446844,,,,,,0.02479431990101955,-0.004552968498168745,0.13079962710356233,-0.002645759504826073,0.06140292497761972,-0.005204648981968121
WNT5A,-0.02599008929441961,0.026585170073921277,-0.019651383391695226,0.012961922246644652,-0.0858364944258848,0.2345463937713916,-0.01930990380329724,-0.022528738603236325,0.0635424063922758,0.11418538687254315,0.03635009696201372,0.0237599847189925,0.00948940586686884,0.0048579238444205735,-0.04148752537889932,0.09691173215320757,0.09041420133467656
CXCL8,,-0.10683597567801464,-0.02356753318694122,-0.017943858235421134,0.025744135012716624,0.006123416305545654,0.06754410009798044,-0.0011831241117191756,-0.008871716251844027,-0.03601954437722065,0.019357131049847313,0.09912394162514389,-0.04432528196331763,-0.043659609689600226,0.0075319206724462255,0.009325277146043573,0.14568743832628667
GRN,0.020054677148454426,0.006500590667801322,-0.0252077322760481,-0.03515593296761435,-0.045296605668557345,0.12692973249397618,0.02185824392140406,0.0403011437147258,-0.023835849161780217,0.10317446904806982,0.027808865990311207,-0.035273115233747224,-0.007751848955946708,0.11444953395643034,0.07186835202335642,0.04815536672181226,-0.09704770782617045
MIA,0.043613009223957756,0.0163509101412214,0.05197824536991876,-0.01704295473948802,-0.004047871038443382,0.004893640355702707,-0.036688218349210426,,0.09946827740957173,0.07022313210215345,0.052180166566231485,0.09160543933402902,0.09386233391751818,0.09466724078019072,-0.041696711351142335,0.048533772365765906,0.04770457875653392
COL4A4,0.06609568133595323,0.05852245221232685,0.007058952137358273,0.04166844554653128,-0.01323903704981459,0.05673409641061368,-0.012656169407936891,,-0.002104682009532817,-0.03580123274845358,0.09682293977813299,0.02980009921369294,0.03768842312944289,0.04850663421959806,-0.004324282650770801,0.07030458818222932,0.10897307831086339
TAC1,0.045713786442433076,-0.030489234570410934,0.07067633826560543,-0.004363896579415991,0.008138409311771665,-0.12665841668847427,0.016655935908477814,0.10569844880301203,-0.05731008814365531,,,,,,0.01641204253895564,-0.020663240847934975,-0.12593880892374454
RARRES2,-0.01339446944184317,-0.009971939842660392,0.010431599799295917,-0.017280748395163567,-0.008196989988727834,0.12923657938261748,-0.056014491148898754,-0.02620843199177823,0.10803060852535531,-0.16212436063983215,-0.00010638973999937523,0.1001604220903418,-0.05037106227291969,-0.017814200835725647,-0.037187251254323005,0.0838191797931399,0.12105562803555231
FGF7,0.03388568652403154,0.04155914462700183,,-0.021629906050632128,0.02875293683429168,0.04436069346120099,-0.036068155805634154,-0.0027858849684808296,0.03321365078664654,-0.05429958615777989,0.03986754634858835,-0.018047567978703757,-0.039033811371338184,-0.045635758246749404,-0.02986023877762266,0.0987321410569146,0.05611033309581829
EFNA2,,,,,,,,,,,,,-0.010329598372824574,,,,
HBEGF,-0.0006030724837256028,0.03813263524561716,0.003501280542669449,0.02758588535107778,-0.025277042530130748,0.11435869069996948,0.00537446081358247,-0.022997106856167026,0.052264495375654384,0.0569891192000323,0.05448147219983968,0.09854798487256854,-0.008152810461537142,-0.0024569284741691524,-0.002608879814852273,-0.02087941154342714,0.18104173836547252
CSF3,,-0.02672820742273868,,,0.03970321868738079,,-0.013389983632585818,,,,,0.05709864016164506,-0.04233341393285122,,0.017031535225821338,0.028725973601664956,0.24309441328182976
PI3,,-0.033547859365884114,-0.04830677426047773,,0.0940004101316193,,-0.01507729829894637,,,,,0.014784837693137768,-0.06533209853504436,-0.03194671049636826,-0.03227771689932503,-0.04229480037674865,0.12215726215881861
PCSK1N,-0.07223090049965145,0.06368963917815051,0.07298632921716829,0.03209075326863937,-0.009465667083157228,-0.08344353143136,0.012713584374499529,-0.008870815328126603,-0.04520954765044511,0.028723034742366566,-0.01653660410272133,-0.07903155063620089,-0.007334274709734263,0.027993647660639935,-0.013182404889788585,0.047613114410432006,-0.15123046341259558
NTS,,,,,-0.035837597409281496,-0.0288931363079891,-0.016457900583853734,-0.026245492564835056,,,,-0.04496707828780993,-0.031936612537067276,,0.06486722342200152,0.005694418734746885,
SFRP1,0.02769256891217613,-0.0713305703949545,-0.02732046506245053,0.009929982288020665,-0.015655925736670673,0.10573484883544064,0.0331149297554224,0.0318374743251696,-0.010419973378342724,-0.008401793649501955,-0.023577668915162067,-0.003182738213163598,0.05469367051037726,-0.06711024320977611,0.09797121337106565,0.009599305128333003,-0.005917118439280867
CXCL13,,,,0.017286433947855305,-0.015515222340345476,,,,,,,-0.05808160306324119,0.01436307934290081,,0.001863382881333432,,0.03365317737665661
MICA,-0.0111427053309312,-0.034831011944087095,-0.007319935286267325,0.07080425996451496,0.014488585106913612,0.030536271905199575,-0.03405763579480127,-0.016311780144028162,0.019911297194231646,0.020303184800016298,0.027046154331580283,0.017196509154117225,-0.019817732629465918,0.061682071923019346,0.0145153100981793,0.08830296283080032,0.09407717587318239
TG,0.08116849573444519,-0.034340841132598415,0.05975179398740404,-0.018193769020259248,-0.020956884070347456,-0.033350295913703,0.007382166657058066,,0.02812512263542411,0.05757413627439818,-0.0531187638862267,0.05292164381166674,0.00392587811549403,,-0.021854302607197743,0.06739896987844546,-0.015874020471173374
ADA,0.0601473578819902,0.04083188056958147,-0.06399255734418734,-0.01235847009168611,-0.03012174142585293,0.0771597672977275,-0.02757001061819179,0.0979346049696907,0.009284300289181383,-0.002192595939779896,0.017007041610652453,0.08407551512349704,0.11551880593015451,0.03581543116641785,-0.0047383343059847665,0.05135103655825633,0.029761060834854088
LAMC3,0.013784818257824587,0.008887215927101276,0.002623943316758239,0.13591074870352957,0.03764435184071192,0.07499255490820397,-0.00906629198949644,0.06912008927497179,-0.0036052045269144837,0.0599983344063715,0.002871911854754684,0.04213262652199919,0.05472043168800441,0.12503960161786812,0.07041592880800693,0.05083721653228766,0.005013588305557496
CCL7,,,-0.0516739236255776,,-0.02057032029268087,,,,,,,0.008650766907510779,,,,-0.023165227635247414,0.11876337334927364
NGF,,-0.034476924750973865,0.028171702505597536,,-0.021956675926212497,0.02763830794822972,,-0.026245509845750546,,0.07474574670411192,-0.04848065241028013,0.08333139653566891,-0.025861500452808415,,-0.010989726964983874,0.07299880881369657,0.07309565562961381
TNFSF15,,0.07377863913632111,,,-0.015230195340911364,0.060791486871608916,,,,0.023115715098436403,0.010790050030022445,-0.025654729039935643,,,-0.01648954233183766,-0.00631356109174944,0.1713839011057031
HMGB1,-0.011238129953079884,-0.08654013053224159,0.08863759374492777,0.031582048117900434,-0.016230811006243642,0.10081265937382188,0.023027975780900437,0.01917794600246021,0.02294345893202585,-0.008983964484466075,-0.043887591803553824,-0.09050850664151543,-0.0953941560330893,-0.025244639152307104,0.016003878265606005,-0.053167343646713106,-0.04379954100022203
ITGB3BP,0.0712213267074967,0.04525882332082865,0.0401160322354774,0.11335905004239695,0.01727163721635679,0.12816103099083154,-0.042430645378877446,0.03895066091024306,0.11595378315355837,-0.029752371120279425,-0.012890050585605023,-0.028753449746607065,0.010253974357592881,-0.004533452187547186,-0.040760323067617295,0.04523104518618738,0.0053313844224550395
AANAT,,0.12601716935379675,0.0644155650650859,,-0.013723316855498642,,-0.012078127595265843,0.06378620621368096,0.03865673797529282,,-0.03397879303337532,0.01790479715291158,0.033276508054072125,0.07972485870955877,,-0.01657317074445214,-0.04830308679176737
RELN,0.018226840595179147,-0.02114110126886314,0.029874374747526834,0.044571033668765275,0.01889461868808765,-0.06825395744464888,0.0735832849647353,0.014524006548028849,-0.023797346203294635,0.10714903015830679,,,,-0.0025230519017491104,0.10860593487988554,,-0.12680657832542436
IL15,-0.0470466631770524,0.07591309848432577,-0.016106387746540985,-0.023178583383370338,-0.0447677544824639,-0.027496565386138733,0.017991680297414193,-0.050563846948434944,0.009966649442211106,0.26141407203688344,-0.04482336351203911,-0.006523875291739059,0.07406086861898002,0.041363797525604075,0.06521986245197109,0.11314826799952465,0.09825433284452062
UTS2,,,,,,,0.0006043458732041393,,,,,0.03067702380787738,,,,,
BSG,-0.0837959268463374,0.10494839316378078,0.05547425160660494,0.033493660900445414,0.020513293798911553,0.10296837907731739,-3.966175645426066e-05,0.061785960314443875,0.11699488718373781,0.008057242802830695,0.06832676933095956,0.07711651586680772,0.03447768312599589,0.14889237006785017,0.01829776007515979,0.12588951766759984,0.11830971270054397
ADAMTS3,-0.04007283049612959,0.0960526214360997,0.016017875869984106,0.04215609522359487,-0.050055129485923076,-0.0015528232841433873,-0.014884663038348185,-0.024478780947143418,-0.05177518541094631,,0.027189188478818686,-0.007307983017410746,-0.010189625752148875,0.06828791161068143,-0.07551381452012514,0.07491401559385502,0.014404773352545057
CD34,0.012196367971197565,0.01919716589341753,0.010086848220834832,-0.03767415925749797,-0.01116518017753876,0.13816378683563924,0.029938977123124825,0.05945290646249717,-0.02343181978639229,0.05541994196034853,0.00032248280693896424,0.10797200560490267,0.029299887486370513,0.1464548088427939,0.07570754624460493,0.0703419479101144,0.02937296728880424
CCL23,,,,,,,-0.013742991926850282,,,,,,,,,,
PLAT,0.028169848448526533,-0.020861449888755785,0.03439518536644635,0.00533369875322485,0.010398014192711608,0.1936999578356734,-0.020940062637623366,0.021814696377327986,0.10313592668293482,0.011136362923295865,0.08382986189109697,-0.00010732305893879882,0.017802545509670066,0.061685499433558624,-0.07866672504985527,0.05145048026931979,0.049455185791006516
NTF3,,,,,,,,,,,,-0.005335494096538032,0.021706955142502253,,-0.007984830780516816,,
LTA,,,,-0.013379754924919475,,,,,-0.027794644673986027,,,,,,,0.005765389669165821,
CKLF,0.0633819231266529,0.03471556944392183,-0.023758487996834755,0.011619247930844982,-0.04083871329215106,0.18761432217797464,-0.04959943722419198,0.011178954576896464,0.11648301126554408,0.06747884676230644,0.08364999331000972,0.018667021403616934,0.013699642529366202,0.008324170617255176,0.0062661026425956555,0.01399485428475425,0.05258454234242306
CD24,0.02303478540977307,0.0805229179308825,-0.04974780774782008,0.04441191386168369,0.013211768483036672,0.1129059696992565,0.0002971537691630424,0.01641404721003879,-0.01883587158998633,-0.12011968255594152,0.14694396226515036,-0.014342433909164959,0.06147964246015633,-0.0008143131098397881,0.027388964296882225,0.06541185651646178,0.0552931113359826
HSP90AA1,0.039465632973546425,0.01945490951546851,0.0012681518052780223,0.0387338139883009,0.07521639573007882,-0.20164940230958933,0.030964605942254888,-0.010754699982612527,-0.1348128833864506,0.05931981698644621,-0.1565776634298331,0.023946840220949582,-0.05721631474810227,-0.06910165280836075,0.029427199232093502,-0.09572558712017927,-0.005336301364873798
BMP4,-0.043028494930313854,0.02327800343294837,0.006478953071432378,-0.014183324541724515,-0.02663231320133734,0.22114165264432586,-0.03699571683422848,0.1389689732670027,0.01719041139987061,-0.018545122511264642,-0.0011361891919334313,0.12285309651374984,0.02347590990423373,0.11171931163647557,-0.057140171830940764,0.02037197568515847,-0.030206676980876396
SCGB3A1,,,0.0017597050781695506,,-0.016342776236890007,0.12692160808319553,,0.03206265575376308,-0.01176356550290872,0.17732761848877016,,0.0212374091132243,0.02057280775509967,,-0.03424357624665235,-0.018027399664873846,-0.02906755978215044
IGFBP4,0.0892709787986663,-0.009020611230393936,-0.07969692926437678,0.02355865002409195,-0.010868308832845211,0.19096853435667072,0.00522208609192097,0.09501954434718025,0.061911504856386926,-0.012046922620949776,0.07964428846214609,-0.01739397316059033,-0.013616684642897114,0.13334647482539408,-0.0027715883232010017,0.0786547932049122,-0.026897722366890364
RSPO4,,0.027923570323015942,,-0.02162990194419584,-0.018862220380025718,,,,0.07325649986995812,-0.044856993275189785,,,,,-0.0064396894591781835,0.026670709308065386,0.10245224037591612
LEFTY2,-0.041396550498968954,-0.006944129171160657,0.017791907224488993,-0.013544078672338056,-0.003147922628047729,0.15369562117299065,0.03953361236689261,-0.026245509845750546,-0.04392147125944515,,0.054326100912141406,0.049510998729702216,-0.03014122787027048,0.10520398921296435,0.03119030750202259,0.1783144380079912,-0.022872992061008363
PF4,,,0.024231240143233565,-0.012170705603106553,,,,,,,,,-0.024026816475888564,,,0.056834782032843374,-0.047712901507231106
ANGPTL2,0.017237327541104724,-0.008984461925344028,-0.07775559048665433,0.0911551934215592,-0.06350498792339422,0.21365779351399453,0.007242570737138507,0.08563276467814289,0.15615573471818342,-0.023542729774804178,0.12068774749033927,-0.051944464156645664,0.03827827839787944,0.006830214370357718,0.028215332053652814,0.02413574117664666,-0.019616504233643053
LRIG2,0.06118959788378283,0.06066072364318075,-0.03422240287133437,-0.010486663914358792,0.04402956336615877,0.14843629298974564,0.052695001002710115,-0.027852625190019048,0.0702007496149728,-0.10139024314767042,0.11654050622425458,0.0452325548119713,0.06067112297107897,0.09051657523429744,0.04514583638761152,0.0676555557924559,0.06414067838215043
ICOSLG,-0.045224572006417114,-0.0018988584185828173,0.043493851609311046,0.04742396258315921,-0.04413768616952446,0.05392820308360499,0.039884588873802314,0.04191096203676956,0.05693460576873296,0.014403037079676268,-0.041599239788364065,0.02898954812361329,0.07868166172117698,-0.03550507286468828,0.03904533145530154,0.0810590726010953,0.13974210655559885
WIF1,,-0.0586437055089448,0.05586845139929319,,0.04241541609114074,-0.11265025085634808,0.035893855584672237,-0.06012101879357733,-0.07316772218456068,,,,,,-0.02143798288037882,,0.01459796494051117
NPPC,-0.06581775406155464,0.12012265489218617,0.04081035381558709,,0.041845218318758315,-0.030520883743132395,-0.03251988060001441,0.036105959223287395,0.07419651455871115,-0.04934657450898857,-0.04068606733276775,0.05015740817354979,0.027322436580789613,-0.009511394527839853,0.03573357952596702,,-0.043861057449819336
LYZ,0.046371280678206506,0.010433093877994057,-0.11091434656484796,-0.0951259631858283,0.025844600832873193,0.01797890016518024,-0.007382588567240679,0.07537772387844323,-0.021563594183888195,0.004643016767053145,0.000684010221233964,-0.04406082269490802,0.01298298305980262,0.10022449934236734,0.08761516928631768,0.06810043899276809,-0.033814659938532166
EREG,,,,,-0.026543619504173947,,,0.07167922524548184,,,,0.07547639817362241,-0.011055613955409762,,-0.0028189448527031783,-0.057432415798232474,0.00582173344964016
SPTAN1,-0.042527271086795604,0.10654897541545488,0.061992243334326326,0.004879039736615418,0.01784159387525579,-0.004785211217584898,-0.006606180618858659,0.004035178331271826,-0.05960429205161575,-0.06423532064890237,-0.024885495518464713,-0.058820882794647845,0.0010433710586461077,0.021130033396305294,0.06755340065833694,0.017859440517478422,-0.20647264771804905
PTH2,,,,,,,,,,,,,,,-0.03667561291153268,,
LIPC,-0.035799241258780694,-0.04738449513278441,0.03609727955053465,-0.018317562390844647,-0.018261733871732282,-0.013257318289707958,0.02406571224980506,0.04022194804113003,0.05950992084056675,0.008166039017479686,0.03222596865941429,,,-0.024483703576271693,,0.07201651357274234,-0.0025438309802050564
COL8A1,0.1046135198219419,-0.014735128412980924,-0.011045881793493908,0.06647243301208224,-0.032323626932012045,0.060484298744010304,-0.012368936982817012,0.004262260293702163,0.10165000797394208,0.05017668114440084,0.09289988072650489,0.08757559460026153,0.02582093314268523,0.10332481572503331,0.03589867920126559,0.09599113790014492,0.14686403193319295
GSTM2,-0.04926047710055663,0.10078021047035225,0.03422296890251731,0.010116083395534353,-0.03697724759555109,-0.02325204851831165,-0.0442456434592163,0.045122259525968954,-0.032920195778893505,-0.06420048267991102,0.05302320879964768,0.014560133308798807,0.00808161632446776,-0.05595147950778537,0.03782509932160006,0.08481682540135828,-0.003943023512072377
SPX,0.04961676019547148,0.06906287093515062,0.05913504494134314,0.04179571536571956,0.04395921240214974,-0.035711008556445274,-0.008029301616827083,0.05541616956350858,-0.08527037742364985,,-0.06201437021641742,0.06976887414850381,-0.016188889344234594,-0.02616915986193513,-0.012306970743950433,0.029960712459010285,-0.07205606191640282
MFGE8,-0.03181931302043436,-0.010325687357720737,-0.005110414147453104,0.020061964187541546,0.034601969182041364,0.12255369971827293,0.012700339030573427,0.07842372987145205,0.09746330936749577,0.101794403736352,0.06938475562291913,0.0705746992300973,0.07390331744473275,0.14429488404936888,0.0424564479134138,0.04850612023053344,0.06356775956786657
TGFA,0.0017115518883969666,0.08743191025909243,0.04106658114051285,-0.019758221840481514,-0.008393390195909579,0.07828404353389255,0.005193015501434909,0.04637173645345231,0.06406656421256816,0.004745108893082336,0.013144979254750442,0.0583521223391194,0.0019063180783075507,-0.05030380017567612,-0.003071490432000062,0.07407404778161766,0.05637777320521759
SLIT2,0.11699460282378121,-0.07029332316297618,0.028892027120458397,-0.0317347357899961,0.03509710628028377,0.023254585415357028,0.014006203937471977,-0.03487047301860618,-0.09822902868860296,-0.012693593985960521,0.04798535818507938,0.023456296110562595,0.009576580214833742,0.0175846399543434,-0.02481124213179732,0.11044175535080472,0.09003099422417547
PLTP,-0.04489624814206831,0.11203025407242802,0.0028483206314950365,0.05116310091956849,-0.038542023246836046,0.10629508529687018,-0.03173413224683709,0.03462555555856872,-0.02797383451548251,0.06106125919822963,0.14817455263372634,-0.026000136007068936,-0.02987079410888331,0.16299531748019852,0.024318962541672234,0.008835257625448659,0.009652602762384145
APOD,0.09792278255497167,0.012057953331268245,0.05720206329796673,0.02352304596068058,-0.03217341892515385,-0.04194328159209845,0.0033450566975166567,0.05632852277372182,-0.02841484331179524,-0.018378474014152525,-0.14846929779935752,-0.017416304819467876,0.07921066631289947,-0.04557042121681611,0.043694558192248774,0.01347251973498796,-0.11144741627523234
B2M,0.1148219337526731,-0.06298668434253858,-0.04747079335593622,-0.05884682024023797,-0.03886225171356121,0.16006592118985,-0.019476040252869913,0.04926110346369123,0.07362537946685656,0.06597037643761929,-0.008146306259116474,0.022018924477432422,0.017270529733149877,0.1985995471077434,0.02521220490994194,-0.01072693006293669,-0.08483721664626866
OMG,0.10375495005858763,0.025067288499631038,0.03306892390017665,0.013905512226420603,0.0007529634168724675,-0.04924211620981202,0.016206611981305227,-0.021179195941452834,-0.03716702695828462,-0.007398011723049694,-0.17517168698882682,-0.035819788243304215,0.09043916996163971,-0.10988230503432708,-0.02350520846073089,0.0574463954015944,-0.1777197190690071
CXCL3,-0.0029753723223340666,-0.04437919307240976,-0.02257703602874505,0.0002912540939269018,0.07935929738046275,,-0.01585800416689344,0.1251163546250895,0.02533302749404502,,,0.07713245685329631,-0.04645470725829796,-0.032751722374692684,0.0119617862165437,0.07200071705602443,0.16260867831719805
CXCL10,-0.024706722735981988,-0.022409669890455626,-0.014761568669248064,0.055542830940589816,0.0018812764033568278,0.04415996492875649,-0.003921246187494103,-0.021321137790935838,-0.025824729172967357,-0.030906051173500107,0.05212752520506444,0.10032853061074029,-0.01909438826968121,-0.02077528534240346,-0.007474765988023776,0.032756247538251695,-0.022331631034467152
RSPO3,,,-0.026125787271347883,,0.0022721396517184733,-0.004337692680279075,-0.019832925946605125,-0.020401819701676795,-0.042814407157183376,,,0.006597017338340662,0.09996856544018597,,0.044791307255360915,0.11552710733190553,-0.09639336253062213
CORT,0.028542947885317544,0.04347264979552041,0.01013778069166415,0.08509193556072578,0.027085903909255568,0.014069529261524457,0.052274628080641775,0.08875701128555896,-0.013183984380651454,,,-0.01265896629226562,0.009321016238896586,,0.051353979909225696,,
NCAN,0.03593595398015992,0.14175094731477678,0.09808086583433419,0.02608696256041107,0.018733582584816874,0.16322935279367698,-0.08309358758298348,-0.03298746809214541,0.11916843174468393,0.1266113481704737,-0.058562636171115574,-0.011265721361837292,0.05071849980994722,0.08662613232919213,-0.008831798983191532,-0.013377822019690032,-0.15381834607884165
PRG4,,0.007157201876513895,-0.04245365745655816,,0.04153010974362958,,-0.017180702215576677,,0.02706432756076059,,,-0.011159336511458567,0.007527875610479866,,0.0005385531905571558,0.16054077711664236,0.11929330531050267
ZG16B,,,-0.03810784410048415,-0.014645466105236834,,,-0.018549328967597326,,,,-0.03777304204751082,,,,,0.04582141174313347,-0.015803893350640492
TGM2,0.024152406383978576,-0.04574719403948582,-0.03354535904764018,0.05846800532142058,0.05797149795041547,0.06304010816254517,-0.03129386610761894,0.07338359862992885,-0.04013988269022992,0.00491093303640087,0.028435307095950227,0.08998522447199339,-0.007700396419166299,0.11151215889456398,0.037841997288495174,0.0596044717386543,-0.010057225388595452
VEGFC,0.05016582907317722,-0.04624068310039287,-0.010669123581836389,0.015732276657493383,0.03394638252485797,0.022994112034530764,-0.022651677167386527,-0.030508706888682898,-0.006883439407596306,0.12007831763735086,0.011583323552662908,0.052517446266334755,0.027296258831510392,0.18645382327040666,0.05961358336389218,-0.01615872725545811,0.04024072641449709
WNT6,,-0.04884153347806367,-0.009711767775910408,-0.013544079027795674,-0.018016542925142456,0.03951576727790174,-0.016894970913413004,,0.007177157705084556,,-0.035922167421877385,-0.00865962101918577,0.05206733518303699,,0.006478913126347825,-0.019443980397050087,-0.042059442440184905
NRG4,,-0.01563737489836451,0.009278828495564514,,-0.01862409459659862,-0.034525690294246944,-0.0026346805964008293,0.02802592019386021,-0.021195531298988806,-0.0358011932565278,,,,-0.019842224829405036,-0.030453429628327495,0.009747562156012135,-0.036316117683132206
PMCH,,,-0.013953922456898415,,,,,,,,,-0.03939145458667644,-0.03527675280764917,,-0.01753382742981462,-0.0225995721963194,0.01291268307860896
COL9A1,0.0745101577508588,0.06793719024735963,0.03323035621517592,0.006953811741542542,-0.009470863895015044,0.2210521027529977,0.06127666360064244,-0.02662467925834985,0.007364692317356717,-0.014397629156139779,0.018690204170748164,-0.02060101352168429,0.041281457419872845,0.0010907670959952253,-0.036370144921828274,0.0553328056928478,0.07690554634862691
GDF11,0.01771509593727284,0.06857209862566979,0.062154589702515556,0.011560986393533614,0.0010687296081225359,0.1204309171344344,0.003664174335526264,0.054138688642484424,0.03872169870304917,0.02490931366889533,-0.0873112791973915,-0.0390386797143415,-0.005624819102108955,0.02324754271133437,-0.04009361767279564,0.10018656371434996,-0.0024094729043117502
RAET1E,,,,,,,,,,,,,,,,0.04441719682949077,
IL24,,,,,,,,,,,,-0.02936931932669014,-0.023643721102863165,,,,0.2853875120617263
SORBS1,0.009422648007445003,0.004728453757893351,-0.03276526414547962,0.014503401927048104,-0.02252670313843481,0.026041554129592526,0.0454148936237715,-0.01420238985948207,0.013808910635756507,0.01709338362519555,0.001370320994487772,0.020164448076276213,0.004861654484172698,-0.01689086241551695,0.011312649088029394,-0.014206070675360023,-0.10681983431122893
DLL1,0.058053245109412684,-0.05750591238074753,0.030482686694313275,0.009643440135120368,0.004379557344580426,0.16429908876722996,0.0056091533134379175,-0.012939673411160361,0.06697473131505625,-0.033285044318862644,-0.01604531113204806,0.023154899234822616,0.09001739858256898,-0.016960267891740443,0.09831623546318123,0.0844122789454564,0.01803942388357811
TLN1,-0.004045412072413504,0.034809781897940824,-0.07949448976754309,0.00608698587917706,-0.056641140287923754,0.12563117103486102,-0.05526087005088158,0.045352053927301954,0.09909629411639181,-0.021138081543129208,0.05660070180918359,0.017232079222661345,-0.05298474437606102,-0.00984348646603718,-0.025997802652300724,0.007161976325248505,0.058885661463882605
COL2A1,-0.004565520770479186,-0.044734649497636614,0.0661513526602712,,-0.011678251300723233,0.10943502719662493,-0.01585800956354801,,0.09295774150304723,,,-0.022293833144488764,-0.010397591674451234,,-0.03693783223886429,0.03366060266031066,-0.04811214268437106
SHH,,,,,0.03636283813290715,0.022479070600439077,-0.01246632236587539,,0.011127036954640169,,,0.04111091100011273,0.058818885930055693,0.13789824848841997,-0.049310718895710634,0.07925612807707655,0.07635445560345354
