,UKF259,UKF269,UKF275,UKF296,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1
CLEC2B,0.00489976391856234,0.016734010669199793,0.01967287125078824,0.05792827304554084,0.0810939260459481,-0.040812234524512936,0.05197490643440519,0.008100802920282169
NTNG1,0.01166674437109595,-0.024370700384382375,-0.011525279631884213,-0.018787703796374792,-0.03250911949765821,0.0448373787578649,-0.038615834554175166,0.0873914259384213
LRIG1,0.01340129119720235,0.05824136201426512,-0.021410505641186097,-0.03720104486740984,-0.030650427216003254,0.08195308005426973,0.06745975862694241,0.11223124334827271
CPAMD8,-0.012967015512850325,-0.01335791819801527,0.000642646221702635,0.0538864959925373,-0.019851309595338984,,-0.012832252956264474,
GHRL,-0.015890848965760984,-0.014499510821734583,-0.010034427066123383,-0.01392045559068103,0.03559942501766086,,0.06721745634411536,-0.02261156498446619
NPY,0.05218706895851667,-0.05147888767816033,-0.006174663803551204,0.020832456658305396,-0.029345280124350188,-0.0008759381822284687,0.019632759585334347,0.037187499691943474
MMP2,-0.028020856546989614,0.06416261734799637,0.0056203279006812245,-0.02391206952127225,-0.0352558829083098,-0.004266104642084164,0.06995144355132685,0.027719464755222065
LHB,-0.011293291239280284,,,,,,,
PPY,-0.004801168159710894,,0.07788982871406819,,,-0.06984289545363485,,-0.04584529065630472
ALKAL2,-0.01112921733208399,-0.015145657495806143,0.011083884002252008,-0.0370128717985796,-0.03529986952098155,0.04512546169010978,-0.034333659206300556,-0.024134970045810975
CSF1,0.006962327756217397,0.03104258351201564,-0.005198381662112454,0.0052538159986506815,0.014324646098007423,-0.044626013181768724,0.03253828752342814,-0.03892106424201374
SEMA4C,0.019232125920861615,-0.02610133915538263,0.031040563011018877,0.008218501739028428,-0.0002564424759692988,0.0319974362215812,-0.022888787950804113,-0.07718325509281782
ICAM2,-0.012704056887668635,0.05042421149492144,0.012910583629922126,0.0495876122285004,0.005998071085190918,0.0018489119339201341,0.011922485278613329,0.03261405452098057
SYTL3,-0.027300108152912325,-0.0265646022977911,0.0030866518281984843,-0.022407080912076015,-0.03355764229432716,-0.0347439571999733,0.088600800765921,-0.011199292417522287
IL1A,0.0012688499729370452,-0.01573430845443456,0.0754896540151087,0.057180778194762034,-0.020657524251293437,-0.012188320646682259,-0.03763383668097721,-0.010079143731862762
HLA-G,-0.01192790093397082,,,,,0.02157010116685552,,0.03260500490907965
PGF,-0.03195048553888808,0.07496249767702882,-0.030390068966232562,0.03290910885604781,0.03290954067330302,-0.031846612998187425,-0.0169582005750811,-0.034184571320996955
LGALS8,-0.053231341891643594,0.02676313847754173,0.020406804448878872,0.01588382279897685,-0.04776488711902353,-0.0024805335832594286,-0.02243743167617234,-0.0343003175393445
DKK3,0.026384669686189223,-0.045916867805643635,0.041962179960081024,-0.02185594814752662,-0.0025986587485685143,0.029457688901479033,0.0008979286999421701,0.01776022913135497
COL16A1,-0.03652050044024054,0.024794047448675274,0.01957097332152565,0.005860133813177403,0.002878791531217855,-0.03200375449759587,0.0398654401870351,0.01971367719356748
TPH1,-0.02170569934430265,0.03258170089134951,0.09572065443618095,,-0.012934681132395685,-0.03558702959974336,0.0173527324916355,-0.0074027180460932
TNC,-0.0028959423826278034,0.07279126312960753,-0.002422856602900437,0.04475160452827535,0.010497724395093675,-0.03683450832496664,0.029169584700872803,-0.10331151397018751
TNFSF9,-0.01956080584315271,-0.035845769597645946,0.009609620529689104,-0.01128139365556277,0.07459984828324541,0.012359156807126879,-0.03431304253942977,0.038190574344306616
C4A,-0.0133888520880519,,-0.01426269579429798,,-0.01137007607685903,-0.016352021544438305,-0.026513506166113327,-0.021124308690106786
CNTN2,-0.02894188599768694,-0.06373469177843767,0.021314944764389467,0.04595233346140352,-0.034081063858805244,0.02001890802200107,-0.03758970112714747,0.0578483948112769
F7,,-0.01335791043394637,,,,-0.020602603041403714,,-0.020903845272704346
LUM,-0.009250600596108672,0.05457561195967296,-0.008425014154423597,-0.04398259565198788,-0.036529231086059086,-0.0542346418966571,0.005243426150714257,-0.09508058645938276
BTC,0.05868976661408256,,,0.014788372426544943,,-0.014905258989262421,0.020439783141149984,-0.02022905453359179
APOC1,-0.026206415175156515,0.07983133304438192,0.012272239543543567,0.016567175189079533,0.023575346878262765,0.07017592176424664,0.00460829927022794,0.019373660687288803
PKM,-0.008222076453008645,0.06712555785835567,0.0020903564316282213,-0.017851839195753397,-0.003317582553627668,-0.09533368265089967,0.03113395406164671,-0.101928773899903
TNF,-0.009021650232139624,-0.01960439106226075,-0.014605347255620243,0.022963673960328078,0.06423350144757586,-0.014467024966478914,,
GNAS,-0.027052506513935197,-0.038527823990508914,0.025920609650510424,-0.06930960210915853,-0.011457132344974863,-0.0028575326639345045,0.05316189059969196,-0.03702303022068393
BMP8B,-0.01729238387982923,-0.04247873746908706,0.019257751768907264,-0.013513119367532588,0.009618995038644886,-0.0238214460371111,-0.004825331564797051,-0.04811545969810958
LIPH,-1.3746799189707454e-05,,-0.011499631753406889,,,-0.014687680659904273,,0.04518083598400511
CCL28,,,-0.017707541092721494,-0.01598316681530909,-0.010257764022442136,,-0.018327154891929327,
PTPN11,-0.04318558338966725,-0.02653259660152823,-0.01698656160072659,0.05653264994402487,0.04441185432096374,-0.022728438477320777,-0.026010160255378584,-0.029084357052360902
ADAM12,-0.0233385379254293,0.0491653016534466,0.013431220504586535,0.0030837320229853914,-0.027373498112274703,-0.027053475055238075,0.04574882042213134,-0.026359183445430267
EPO,-0.0006682814365018898,,0.010877425103468862,,-0.012934683031897416,-0.01595119630134695,,0.017760495776256803
EDN3,-0.021526614963261827,0.05760233041350795,-0.018648174930914002,0.007520082221357403,0.012351509243030485,0.02244797827398842,0.036261129628594284,0.015443119819616389
CCL22,,,-0.02422561217939129,,,0.07546052516048105,0.15233248693075876,-0.01754858462206961
CCL2,0.017362164325244563,-0.03329848050894752,0.049627556897893735,0.01927254928768126,0.02957818171939275,-0.04278300989829154,4.292713744196232e-05,-0.020617414948893124
DSCAM,-0.03133757207322315,0.02842820018047436,-0.015056972277143135,-0.021795123416554412,0.005815597627633992,0.07312087479551815,-0.0690482030472767,0.05163087037979429
ANG,-0.042429463841930574,0.08714264344667738,-0.018646762491268374,0.017365888593859836,-0.03781961489056155,0.009846495453721156,0.022763954231826457,0.0570502045765129
FBLN2,-0.026220234904250194,0.030682546239257806,-0.01486881611297575,0.03797125516906181,0.021811656747550923,-0.02529895527445369,0.002461866220486456,-0.05520091022233848
VTN,-0.022235481521646297,0.045272054228703146,0.0089578404679782,-0.021313032018876264,-0.010747942847806518,-0.018233308966104617,,-0.025896496749255354
VEGFA,-0.02843078170846138,0.0596186766638138,0.004855824741126026,0.04256426078622086,-0.009662541191307786,-0.0545414862945933,-0.012596958782124738,-0.07417171037169308
F10,,-0.0038717761054715186,-0.013192239612439052,0.0295037904461663,,,-0.019682679587264332,-0.03463763536798427
SERPINA1,-0.028139777735080692,0.08310940319920569,-0.011388753631344326,-0.032977689530430676,0.05883260346597874,-0.010858408310799442,-0.013297327175797556,-0.059495867131882145
VWF,0.0019262597368514055,0.05905649120474449,0.01684858918245997,-0.029720219144596098,-0.00027088039736648903,-0.005292015407754642,0.027951592578339395,-0.04570317756965551
GDNF,-0.014065302315672438,,,,-0.012934682024585788,-0.01724306238201535,,-0.028005200625299768
VASP,0.049361557896431256,0.041993588619135463,0.003944897004507776,0.042452084573080466,0.003071822700864494,0.023819569058162283,0.05513048526221133,-0.06646710170845557
ADAM15,-0.05544170657849866,0.04713623429529103,-0.005377194901372633,-0.010079520543810842,-0.00537804270107628,-0.03240842597054513,-0.01970592612065771,0.0027133754398094845
WNT2,,-0.03428771539882722,,0.013451331903059643,-0.012104944649040113,0.06707375640668994,,-0.02401372581836257
CALCB,,-0.014766092739205315,,,,-0.017316259981994424,,-0.031239900271657774
OLFM2,-0.00020106498255474813,-0.03587308926200107,0.030534700976899174,0.006225375500953508,0.022067641209700044,-0.024369883834052447,0.027100162701916574,0.03977817496239605
MFAP2,-0.03288732355330851,0.003955666199887497,0.0425603440721661,-0.038426230175055746,-0.030275891515094012,0.0014063079368567704,-0.014777154316895618,-0.024748436077881533
HLA-C,0.017661977272371607,0.06012933586065532,0.01094819112795866,0.008950840132612787,-0.018399697664269025,-0.012007722184448268,0.044029419674954946,-0.08713847823492042
THBS1,-0.050612823607279304,-0.024226432048332608,-0.008978344534300178,-0.025677423401917178,-0.016309315057168258,0.06287588660134429,0.025153077283945075,-0.09285298640299966
HSPA4,0.005664815970455177,0.031665854643707275,0.05349301977277797,0.06276956066717947,-0.045930386015440354,0.06312581542839124,0.0299772942922926,-0.015478962796944067
LMAN1,0.058053564767260514,0.057915011208658725,0.006296639986302597,0.02965641812631381,-0.009780172982617725,0.02719629174919641,-0.006061187953043069,0.024353489177568573
LYPD3,-0.012678407889551128,-0.005930630492925176,0.032931147585775825,-0.02117810286562458,,-0.004576826803727208,,0.003839916207230286
APOE,0.014656131938426228,0.044729012984125675,0.03537857811448211,0.011067711682610974,0.004432170658714731,0.06416835780333334,0.0852473535091697,-0.0035568821461291512
SOSTDC1,,0.0627528092854604,-0.029100122131371364,-0.03268320680543104,-0.019668320468966827,-0.0329454045130822,,0.003589689125289672
ANXA1,0.02626379881428037,0.08892734018270954,-0.00827072395410118,0.040995318702528705,-0.020460942513495377,0.0049244361768729745,-0.061603132902221754,-0.031714239790640274
WNT2B,-0.02976723782967276,0.032726882783251955,-0.02158252395664149,0.018468068279820813,-0.02118048107801255,-0.04244741965897052,0.04805164427898807,0.04494746939403231
AMH,-0.017617191096613537,-0.03029428702632869,-0.017342745463085264,-0.01797726303270612,-0.037620911071594904,-0.028023037793316673,-0.01832715255482751,0.007625729533930132
GDF10,,-0.023793272641383333,0.12121361551459002,-0.002308057839820239,-0.02488462554063451,0.047791083111150205,-0.023130924758484217,0.013955455129156084
EFNB3,-0.03600057042376927,-0.014533847163634329,0.006865632843492148,-0.03532409209920854,-0.010012767601071924,0.02348976332638193,0.09088869260038028,-0.007237915812858588
LTB,-0.03004045174021281,-0.007579836433078422,-0.020933816772900193,-0.019349182684256172,0.03194262400545902,0.03897780697254264,0.08904592536588013,-0.003814506661636655
ANGPT2,-0.014471132318337817,0.08329991173231616,-0.04213776720075648,0.034655160718385286,-0.006258647816747256,-0.023929493319529278,-0.009959507187232607,-0.06036385704742464
NRTN,,,,,,,0.02101121493691907,-0.017808012156298566
ADAM17,0.008948554125038897,0.07013164512737942,0.06206557908964182,0.0033434268554302436,0.002455361308822889,-0.00538050901584984,-0.043280947085609874,-0.02147405305325917
LRPAP1,-0.008589550303454633,0.06774121437700376,-0.020995126191266398,-0.014447382084118708,-0.0512244859857214,0.023847754530224793,0.05048793922686177,0.05452160499207806
NID1,-0.014644231004386474,0.0636516656670631,-0.05218358368462588,0.0033122454047074,0.05096805982066531,-0.019604129451186322,0.03145480875009905,-0.08117192249489429
MST1,0.04784875690888914,0.08323955708408351,-0.015574294977442343,0.02114526766964729,0.010973187691212909,-0.0037741198002110314,-0.0598913344938401,-0.013405942202012059
IL13,,-0.0149570142462763,,,-0.015169926441009372,,,
DCN,-0.009533861135430683,0.07946991230750572,-0.020581198101447783,-0.005584387283783533,-0.01270204175475263,-0.015609817864773883,-0.014514523223191625,-0.08405878312981567
IGFL2,,,-0.014262697303464704,,,,,
COL7A1,0.003436757954282274,0.0765622937871899,0.04725226689776177,-0.03259016312177755,0.029302011019162418,-0.052824029004607115,0.014694447434113776,-0.025485673661154742
CALR,0.027306206894907807,0.0651659977327277,0.009396710870090284,0.006251300363265854,0.003071232194471563,-0.05634358783784433,0.058001752197078864,-0.0977385189651382
PIGA,0.010110576608680248,0.019467361551962173,0.038491985910107517,0.0019800812287265315,0.026938503907809355,0.006875499953103005,0.019976535167079878,-0.003220140569853552
CD200,0.013787621573535348,-0.02189036504968912,0.021422569165506403,0.03382138290912369,-0.009930558595246232,0.06746152190654996,0.0032065036545282015,0.04479546770588728
GRP,,,-0.022144563408045045,-0.02223661270933131,-0.013068151677910155,,0.01731115667907806,-0.019532478609373363
CDH1,-0.03162835398289706,0.040113710687507416,-0.03868460146831747,,-0.021266588991950074,-0.003454285684325601,-0.005843656590491244,-0.03981743050165349
LPL,-0.056847587678563155,0.10626756202709042,0.0017742257049394208,0.09470150467095503,-0.03617293998169809,0.04288871564638124,0.11294868789834964,-0.14435568992735104
SEMA5A,-0.010003700788415613,0.044285021924118775,-0.05877526643525762,-0.013201349486353408,-0.0701036833469948,0.06518600136448534,0.10058074563569419,-0.05223726883907216
SEMA7A,-0.027068252874692316,0.06494218332743235,0.040105924531231504,0.005843761378410335,-0.0339271660464119,0.008951296953209793,-0.01154711959438349,-0.01345803876971935
SEMA4G,-0.02089340099253472,0.04482369187157025,0.029801075916250787,-0.03923984092772478,0.033214791023436906,0.0020614207936218835,0.07847526657432452,0.06186236626411571
SEMA3B,0.028250554716822755,0.003297247452619627,-0.010699812969850099,0.004708691733320282,-0.0029219877618703147,-0.06315081908469021,-0.036897797323141045,-0.06321004646263506
RPH3A,0.005883813727237152,0.044742990206959446,0.015232593102236488,-0.02021200743281751,-0.044758662188546815,0.015064004874485264,-0.005810293720185894,-0.014384647604467327
JAG2,0.0034665789896209083,-0.0003389651748545712,0.007440404590696079,0.00832573504943379,0.0008599907670438238,0.05975947245748164,0.010940848766797615,0.00366907108161818
CGN,-0.03949786909740468,-0.0392543386934859,0.002221377060597113,0.05262458863334633,-0.03238431673228401,-0.03166476102961672,0.021189685380981413,0.0034854520720591638
GDF15,-0.03652736814551235,0.025695927725619586,0.0030436058504894493,,-0.00010542902758159208,-0.08231284790670193,-0.03823905081320222,-0.037241722601549
SEMA4F,-0.03909912129943302,0.06488694883826118,0.05084053467679372,0.013126262037465813,-0.00742441550307297,0.0024274151335654647,-0.003961102387177308,0.0496682236813235
NXPH1,-0.06672451035407144,0.031171316140804824,0.010242770943374698,-0.00686120723987424,-0.03059823418318396,0.03503674541786699,0.05601049973051081,-0.00850456214508283
ARF1,-0.006387036902483884,-0.031151545815820764,-0.039909614833533426,0.010844811222670067,-0.04282897288462965,0.013531626919839624,0.040683309016143025,0.0014065466019194223
EBI3,-0.011883849266737507,0.03208398696630062,-0.02131026676266032,0.004936172262051565,-0.02473294494500987,-0.031913755823066305,-0.01736537593938748,-0.02693961622964288
TIMP1,0.005583353924775582,0.08030177702354581,0.0011411743503963756,0.09813905584271794,0.016669741395098584,-0.0968896996102259,0.049796193405921674,-0.12495218264262047
SEMA3C,-0.003111000386026134,-0.030449420236281374,-0.019221700931007977,-0.0020490510543939803,-0.000637787240140172,0.00751745511065607,-0.06981032812651919,-0.04004458912897951
GAS6,-0.010551650769827364,0.05530193589421784,0.014435536353844272,-0.0018133536707711435,0.001282036677184754,0.03294438212336741,0.04812236404576623,0.05430447534876024
MEPE,0.050104276346279765,-0.006829048524788691,0.002589216495956209,-0.019389023684247195,-0.023963196646457005,0.05339686857370314,,-0.0301420312303213
SERPINE1,-0.023338900612590568,-0.018148658144861662,0.002595473308680583,0.01802748957741247,-0.03256988156276643,-0.07977938792441076,0.031589733342235866,-0.08999775616252993
RSPO2,-0.014327453092331676,0.04442537452717448,-0.028468942387712533,0.02168901480018239,0.019248659791840216,0.05520174555531326,0.02702849168311866,-0.004026214307058056
SHBG,-0.02292548963196974,0.017800600539686795,0.0349324496014135,0.03644762044100484,-0.010423609595120384,-0.023901084683305884,-0.0129896868673424,-0.014582642084808273
LGALS3BP,0.0476071292793942,0.027976305619318274,0.0076055744565256015,0.014190296594971414,-0.008765982337806883,-0.03304269751501028,0.09603290615417595,-0.04733203729561914
LAMB1,0.016825474899362605,0.07793536692124353,0.01966522520652312,0.006030992121453071,0.002064235049440357,-0.045513030873689804,0.04000539132206502,-0.13055635747005748
SPTBN2,0.008676094516329613,0.02250927194339238,0.0626952867350901,-0.024416761924408902,-0.016452445174819873,0.015103666928375092,-0.015170696724036791,0.09662282587992048
COL1A2,-0.05401751029834112,0.07114694616100084,-0.01208556312345566,-0.0014571084656037733,-0.031002754152479536,-0.04816102659754584,0.032146471785329506,-0.11878106699708346
DEFB1,,,-0.012707223313926987,,,,,
CEACAM16,,,,,0.03488956992394998,,,
SCT,,,-0.011679504158796459,,,,,
WNT11,-0.01936446246653229,-0.014572830266255173,,0.04584154645156192,,-0.018255113498679452,,0.04645738132985305
LGALS1,-0.01670113948620015,0.025118411677707935,0.0009913188026432717,0.004452443160268983,0.012391066704152996,-0.10281573222254865,0.0005217006211945562,-0.1327978847028914
BCAN,0.008846114766123256,0.05551796335455676,0.011414965394009748,-0.07351595154184071,0.012811393092147391,0.09873282324558437,0.11173927982842555,0.09614298911884478
ANOS1,-0.02214556885705301,-0.009040911049703265,-0.02294371657675611,0.04245507635976521,0.0207390486837246,0.08956542196217115,0.032351771773283154,0.06961973599897242
EDA,-0.003481445689895692,0.09119059707671658,-0.003149437202854502,0.07600660357566255,-0.007843882997447644,0.02163584587196547,0.0613010145625039,-0.02056264242218476
FGF22,,-0.013357916433452969,,-0.019638125316187915,-0.02364974565180111,-0.024320583162609235,0.016192087999846526,0.04452541831589676
SHANK1,0.04208165259593553,-0.012709209092967685,-0.01709555884234585,-0.012912664729773163,-0.01458087742648026,0.11372881774905384,,0.06611547697424192
NPVF,,,,,,-0.01805331981606755,,
TGFB1,0.010461410713797982,0.024720758307576477,-0.02782624746742391,-0.00818945500806487,-0.012778321431762016,0.022365897142873077,0.04167894654812149,-0.04932672669035813
MSTN,-0.023736395965784172,0.021302222951367168,-0.03085705636702045,0.052998046890105954,-0.041393640611380414,-0.020441601930244222,0.00992855070591005,0.02024504151355475
WNT4,,-0.015145661099479114,-0.0020705317474167917,-0.0326316993216336,0.1470406069718436,0.04193413329502233,0.038221184407905964,-0.07043969855780273
TNFSF4,-0.026898841860827374,0.08941555522694668,0.04674146754383294,-0.01828968313733022,-0.005270737507463835,0.016506862589782775,-0.027507179424855626,-0.023408877401353802
NTN1,-0.009806375270624156,0.07015193828196571,-0.0076780677286276775,-0.02560885087639168,0.0014089921355151683,-0.007907812231574867,0.033645981603140473,-0.014508158214162929
CXCL12,-0.003226772516923734,0.022029600395084174,-0.0129272050787592,0.015429861356866465,-0.030666568031521582,-0.0025415955946964434,-0.03142485522944009,-0.04914412460626319
GNRH1,-0.013460448214574807,-0.02645114611869356,-0.005130688602414061,-0.006597989065410697,-0.026448001870036136,0.06004279082479226,-0.018092164231316422,0.02567126891458213
FGF8,,,,,,0.006946568487613072,,0.007959386247791024
RIMS1,-0.022397858137625938,-0.010010160728994853,0.0189919633755362,-0.048029182818269095,0.037088679884790324,0.07323489943868847,0.08926894684515732,0.02138864298638066
FGF14,-0.04195152702190156,0.01603121401113073,-0.0056683360679680266,-0.05652715379405349,0.02319382367288632,0.012243900515870985,0.08022164544737154,-0.005637284019037761
IGF1,-0.002888118710555906,-0.0364735331095767,-0.030406450656533173,0.10751576985943047,-0.007335884555235858,-0.02816332247185366,-0.014815203483009087,-0.05458999438862034
TNFSF10,0.008446587417599495,0.029198282613933018,0.006655665193399465,0.00924191577440554,0.02103572619278829,0.022502005952456185,0.01774856452846134,-0.05003918751157722
GDF5,,-0.02354282504261047,,-0.01963812560591804,-0.010586965402936214,-0.035894528925171254,-0.013626272371277035,0.04264271659736842
CHAD,,,,-0.016503014775429682,,0.01615358257432572,-0.02011590071115212,-0.02783489809907848
RGMA,-0.06076687722939623,0.06228790598877729,0.007534422077697555,-0.019881657195018,0.06309122581287843,0.022077282433770044,0.054448428847475895,0.027335897719159164
CLEC3A,,,,-0.038997069199441424,,,,
WNT16,-0.022147938368763855,0.005989661491005861,-0.020090781793904968,0.012226151614053027,,,-0.016617876119908465,-0.017808009805822752
CX3CL1,0.026277842653543066,0.05120945535171016,0.02766666423619467,-0.006386006973156361,-0.027691687668611867,-0.0015358234621887226,0.04772338546113932,-0.10592077444113666
FGF1,0.03396542908357382,0.04613207309845162,-0.04680741306398493,-0.019300623305231437,-0.051780179899732555,-0.040811527115604554,0.05956918632748247,0.018090674458045772
ALOX5AP,0.021370968766664174,0.026344520931497382,0.021366566700358053,-0.0516001644559776,0.006736604356723692,-0.06600870891110054,-0.030992905570468018,-0.05173200941791237
IL1RN,-0.008282505387391894,-0.013567572854312754,-0.0221586029326201,,-0.01137007357401295,-0.04115435427324237,,-0.04961829709695512
PCSK9,,,,,,-0.01574722510470249,,-0.017285455386922156
NPW,-0.016050351017771643,,-0.01620295083734979,,-0.012663786424366465,-0.005447030304461163,0.09077126681560521,-0.03877999178769185
CXCL9,-0.03938418561293219,-0.016409197688147508,0.014527256131583483,0.03773007159727841,,,-0.021770473334945074,
ANGPTL4,0.010842103631864646,0.008887926718038118,0.008344452096417666,-0.03156608130900275,0.04514660376467936,-0.06895455928347642,-0.026882518983314396,-0.09714927682332268
UCN2,-0.011129218169348488,-0.01437710562055651,0.04305621641731705,,,-0.027228625365995747,,-0.019532478609373363
COL4A3,-0.03514696734671946,,0.00013346309889901724,0.043291483567121626,-0.014339048076213785,,0.00023583013462651967,-0.02731838686391611
NRG3,0.015273182540711713,-0.0006646208226200364,-0.012674265826741925,0.144806807453906,-0.017204437271060986,-0.0027149159877028145,-0.016692635393694272,0.04071558163251098
IL23A,-0.017509533343265066,-0.017588095370007654,,,0.02166606700822669,0.012253851778880756,,
COLQ,0.0009682508535481671,0.018376007491256598,-0.010628102421664879,0.014545563954145368,-0.04843611751008288,-0.010545153797736188,0.012809195729169946,-0.0016267479985039193
SCGB1A1,,,,,,,,-0.019999379080520078
TNFSF12,-0.06318690013970145,0.06545293058090522,-0.0351890328649355,-0.024295319076731454,0.029480975189499135,0.03979079077175955,0.02807827064766947,0.01934195368793238
DKK2,-0.011293292168042765,-0.025604740013410836,-0.01876271334299594,-0.013513117843730662,,-0.01858849945107132,,-0.023020164203943375
FYN,0.008004701165073536,0.030893357929114153,-0.008601587630994913,0.029553661640478165,0.010236943367877237,0.09556965227204256,0.036307035361992694,0.05597581489984545
ACE,0.02272103406407053,0.037704076347490206,-0.004446409771496388,-0.020491302515972358,-0.011711824827976497,0.03918789340583178,0.07584051200178088,-0.02952197705860744
IL18,-0.029794221555796058,0.022013505978794635,0.00183123626397618,-0.036274285074569784,-0.006596589436271797,0.04182881617673134,0.004430789082691254,0.020585750831577015
PPBP,,,,,,-0.019280956027552268,0.09828083385056671,
CCL27,0.05344739322688248,-0.0215849303579076,0.018037834688950302,0.026545456538637463,0.04070727768149959,-0.03579223920154106,-0.022940966583129944,0.08628332879646086
SERPING1,0.021446076171907046,0.07368305865004293,-0.0044626086891374215,-0.004720480895095259,-0.019937531377198052,0.030008246352254467,-0.0005483012056390564,-0.05049718596105551
AZGP1,0.03927681865541674,-0.006714422498608052,-0.006107689431473233,-0.016130302434615912,0.04387920935175647,-0.05351704299190343,0.07448710538607016,-0.06872844867415015
INHA,-0.041841831904879875,-0.022517788092720547,-0.01540266612609124,0.020298666203844216,0.005456667004040498,-0.03780106824959992,0.03581390014429578,-0.0028501041986563032
SEMA3G,-0.0209814324296061,-0.00020381433621074628,-0.01912468123290187,0.01672344356810056,-0.016180723312271886,,-0.017122449162028756,-0.028677481338546452
OXT,,,,,,,,0.028877941434944994
COL6A1,-0.018532504038307973,0.0802468055565005,-0.019906729212060114,-0.009750594634410656,-0.0783624905225336,-0.07182021182735941,0.06640599945011584,-0.14769278028089652
FGF17,-0.0208893684859933,-0.02117442715177136,0.09305165511123077,-0.005020794706784336,-0.015053804036103857,0.03424722421552418,,0.005039126336988925
TNFSF8,-0.014196947468623693,0.097093749470191,-0.014982810018029388,,,-0.02092128862536042,0.1946737723471577,-0.017808012156298566
FGF20,-0.03532491719025591,-0.003364560069990922,-0.03408900118452236,0.03429434049808743,-0.013843710210281007,-0.003106107059960859,0.06303474072573112,0.13113491678456374
ICAM3,-0.022041844004746795,0.02822727955794181,-0.016553322116431977,-0.03915903657310174,0.029684200385962263,0.0528343630846045,0.027949031157079952,0.03147231002439908
LAMA4,-0.003977182089071859,0.07528674932522149,-0.03501407517550071,-0.01607386644730189,-0.01029450860296047,-0.043346057566746206,0.06982415211188599,-0.1260940139357968
DLL4,-0.05390796235593684,0.01833442135224279,-0.04963238205201174,0.04031025975302982,-0.02935026609763192,0.00760783316615668,0.012075082028513897,0.00047471131184193064
SEMA3A,-0.03671680059225334,-0.031601670625702565,0.018854762231679856,0.014338642283733145,0.0703793705393973,0.027153691496267143,0.001245074265623105,0.022487694324714782
RLN2,0.12961168953570448,-0.017424196942232566,-0.015261862916140876,0.010745750070898903,-0.010906651670425182,-0.014467020269730652,-0.027669886574150673,0.06004896762373091
C5,-0.025237219163007293,0.06022689428425135,-0.025308115005571872,-0.050001740305212476,-0.02846285556795474,0.006925080846079351,-0.03628261092995156,-0.002681872664116852
COMP,,,,,,,-0.019900359991093974,
EDN2,,-0.018543514157888408,-0.018532987526304206,,-0.028744114577200684,,,
C1QA,-0.023354974660787783,0.06636843240543941,0.04343834583515758,0.023030215157933666,0.01891046953244084,0.04997610593818051,0.004875364619499422,-0.0963320286136407
UTS2B,-0.01432745624079849,,-0.013192239291922002,0.02201385448641504,,,,
COL9A3,-0.02806508962100797,0.060024600753823404,-0.019438280749645816,-0.04344086956959286,-0.022665686691794147,-0.007898216426083649,-0.010329957434621558,-0.05532147769377825
DLK1,-0.023846480267578303,,0.0017664677868722786,,,,,
HGF,0.04057922516013136,0.017056735023234872,0.00848712769576417,-0.010452660901584195,-0.016612042637916682,0.02841999017169921,0.05160731302129343,-0.04459969505874108
P4HB,0.002933990718790982,0.06090794352682915,-0.00787955062248832,0.04638553565150139,-0.04451115572923342,-0.08432744421713555,0.04961396630028703,-0.09035100741936525
ADCYAP1,0.012951140491830472,-0.03280724918432566,0.06551037441547675,-0.01598936345713865,-0.016071260266324855,0.07123610911091445,0.05860830702759273,0.05085729183173591
GREM1,-0.012383413938813502,-0.04166696394889537,-0.010904261538114761,-0.015806280025823106,-0.037048663842694333,0.026373441503716597,-0.044468805438720026,0.03585285022635312
EGF,0.043416655433454555,0.061673587499186576,0.009705054397446546,0.02395806587907797,0.014524754771420451,-0.01768831829538697,0.03320894942330312,-0.02459224875637852
VEGFB,0.03961210381011076,0.06084599780477596,0.035933789699299515,0.05549217495633207,0.010408288161539173,-0.008949470839653202,0.04603084688868877,-0.03844052655288586
FARP2,-0.02737929454295466,0.024357841283615088,-0.02270013164900028,-0.03557381868346431,0.01597638812002295,0.007506455917826849,-0.03319795210473092,0.006966904348951988
BMP3,,,,0.007377047426127849,,,,
IHH,,,,0.03952130030562902,,-0.018937613342878856,,0.12039152997673838
LAMA2,0.030544866729707614,0.03694003795391877,0.004298964136544626,-0.052241612719661955,0.10636111503374032,-0.03975291544771577,0.029232985381114317,-0.0555849601281914
SERPINC1,,,-0.014114504297545334,,,,,-0.019054826163446358
NRG1,-0.02505647414126817,0.02351814134021626,-0.02153564994440299,0.016497627202442966,-0.006447514684211318,-0.030482759772415498,,-0.04751954293616561
SPINK1,-0.02836032304816897,,,,-0.010906651670425182,-0.017747854090404032,,-0.023422215835671684
EFEMP2,0.006841585594910223,0.05756356474067977,-0.028347810552364745,-0.000293152455641532,0.04107354925818089,-0.04216696085607424,0.07867173446937496,-0.10026908416392404
SELPLG,-0.013666859325675785,0.027281991100193095,0.03896000478288609,-0.023628559423210523,0.06004065694623848,0.004773313527314797,-0.026598272432819644,-0.005489997465992308
GDF6,0.02024813798479989,-0.01742419882178379,,,,-0.023619232260490272,,0.0702605825543853
HLA-E,0.008025215430665634,0.021249305570248997,0.004104069511002222,0.028852731313003935,0.07443627693455569,0.009593320824950043,-0.048821806573749904,-0.09168049864350446
