,UKF243,UKF248,UKF255,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CCL17,,,,,,-0.01714780559731358,-0.008286016546376196,,,-0.015506252660856739,,,-0.04279537209159889,0.03867577730924357,,-0.02687586453935275,
VEGFD,0.05704507016567919,-0.030803428791363278,,,-0.02602242402457658,0.04291882495404073,0.05836706857849628,0.006004782741646331,-0.0016104093885868716,-0.016618531257025723,,-0.02252842007271025,,0.03156790118590928,,,
TNFSF13,,0.006839554846192167,,0.09438027600753511,,,,,,,,,0.08189400524798228,0.123342904782507,0.016718781770131804,-0.006337858673918167,0.06654930607908072
WNT5A,0.013199528348434004,0.004512357045458795,-0.001355537321392771,0.00200580874231207,-0.07625426650210686,0.027382507127172752,-0.02810430398497424,0.0735030362724092,0.08518511858167255,-0.010022188861681958,0.07431764840351304,-0.049353655132511505,0.044674105067066316,0.07606521071266394,0.0809213918470334,0.10776730530381168,0.016436812156196665
CXCL8,0.023370375667550642,-0.0718218948517633,-0.0402420115858594,0.01760718514833567,-0.051742607074518464,-0.04159782744430458,-0.014650105604293138,-0.04586257292196757,-0.02305944503947073,-0.04996556464095363,,0.02243162102622361,-0.08399837981468536,-0.16239108649386114,-0.0833312244691595,-0.06299239855025647,-0.07396850206832124
GRN,-0.04766814620050107,0.05622560202564431,0.021615442811076132,-0.07423944410009062,-0.10929687581346151,0.04211177286402395,0.0023827426799406257,-0.07415734602016617,-0.03455578342656865,0.059841461834865724,0.0969517135885192,-0.023655212579476465,0.03606203905334438,-0.03980942953332218,0.10776074659395007,0.12244270459920026,-0.03322996219162911
MIA,0.0018070525620136986,-0.026510737634768463,0.02042210560866021,-0.046119575116490966,-0.044372270649487226,0.0022846060589239514,-0.017891572046773295,,0.0001721841101204429,0.0392272884261645,0.11704137384799095,-0.0826131231977367,0.1345060935232735,0.21234613313307085,0.22338191661531667,-0.00914200146116159,0.01026337672345106
COL4A4,-0.03317823134615841,0.039833894652747705,-0.007495051286846148,-0.008297611113301623,-0.015306902314236311,-0.017902839573919655,0.010250398272493919,,,-0.02207788930849124,,,0.03119316581898865,-0.02240079589316885,0.035896006729979106,0.06385480708240662,-0.043083636592431813
TAC1,-0.027891852642760992,-0.042928318166520214,0.033740815947701175,0.05068249488319349,0.13874886629521313,0.05611669259203031,0.014606779996013137,0.05106096801223652,,0.12466464950787141,,,,,-0.01587418836258168,-0.03533105678991155,0.09112288565143639
RARRES2,-0.05193470452522958,-0.029776393752670216,-0.07169209280640162,-0.042424310187075036,-0.14649174985777527,0.0639601518356689,-0.043256474238918555,-0.015896586014084717,-0.08542484110636347,-0.07485514676875865,-0.06865288608838369,-0.11075542856455661,0.007569534729583311,-0.08704913616301041,0.009407983165885075,0.017756389490768014,-0.03141341407331292
FGF7,-0.021004485226551482,,-0.03217015012426859,-0.028805392895076085,-0.04362234099247057,0.010266706109015885,0.009278859865653662,-0.023710038792416354,0.029541576166027518,-0.045754314624745225,0.052930220833305376,0.12737434652094254,0.043206897611039276,0.04220509062229421,0.0036698417347418087,0.030662867467508792,-0.006047445418898502
EFNA2,,,,,,,,,,,,,,0.012472762018030924,,,
HBEGF,-0.03033780157462838,0.04712432175403502,-0.04542860079311338,-0.005657929413850851,-0.024010948197662085,-0.04506401473272399,-0.02492695673987563,-0.02376744250375986,0.15519029531520093,-0.005577368331551732,0.04031968490825636,0.033957888221040476,0.0015518188401797807,0.022263207058591108,0.02448027481806783,0.007333505126239958,-0.08037251080059218
CSF3,-0.03317820507885354,,-0.02656425028021864,,-0.016194408027177715,,,,-0.043020889377025195,,,,-0.01516547366670446,-0.033256332275754925,-0.026162103002245914,0.0009589784559808701,-0.045319056242803926
PI3,0.04944090008446508,-0.021080837371884476,-0.04466943575683,,-0.018235117181652397,,,,,,,-0.04025492221728553,-0.10379435968625908,-0.16450991362948217,0.03931173041955938,-0.06147811015969165,-0.0424223026543521
PCSK1N,0.015667667488635777,0.050503481479417245,-0.027211014572731534,0.006568327792243954,0.09716867671224194,-0.019263308197593507,0.019842795424943282,0.1469174884765173,0.06493193851902306,0.13540435339479243,0.0789169191517816,-0.04618809152278316,0.048927209738515255,0.05980612275873049,0.034978122204890334,-0.05449571557592013,0.0037040776715694455
NTS,,,,0.023784257589253174,-0.019904875512845067,0.07563332995500095,-0.0017661077872602618,-0.018120713891582426,,,,,0.09840913497268974,0.02022082851190629,-0.011429443298814183,-0.04190272376061079,
SFRP1,-0.00621205163105523,0.016097745820615676,,-0.0267151897500396,0.03712891449568562,-0.037974912035660606,-0.02144718191185422,-0.06395507972640127,0.055670841238178975,0.0981273384569085,-0.03651729603709438,-0.07928762350672483,0.1118138003966795,0.06416440798964637,0.00864862918309869,0.11240525691853832,0.03562823059555784
CXCL13,,,-0.019288788859705707,,,,,,0.013181521449743702,,,,-0.01472384726702068,0.04419786430042645,0.04896129037893759,,-0.03675991070469062
MICA,-0.03497642412189575,0.03250066016972029,0.02620491852577037,0.03130910587335147,-0.05789548271766464,0.10253720077401311,-0.022740619061081473,-0.039758214087348476,0.00541735710107403,-0.06406270494623588,0.2250750668080962,-0.10586963172918766,0.14356661868417875,0.04707690233276723,-0.0017566145270820218,0.04924030244172331,0.015354227346247664
TG,-0.02644832508027719,0.03865594831139137,,0.05296671310222893,-0.019545201607904995,-0.017275765206426527,-0.015521232256312023,,0.05749977338917235,-0.023292579474426898,0.021853735052673507,0.16740921088081934,0.04273983642593919,0.028781703000902895,0.009947525126341174,0.055364669721970315,0.012348180159833364
ADA,0.041212735083899596,0.03342010295946556,0.04168514272762749,0.05183095034263294,-0.08722930255963131,-0.022273710945538813,-0.02520772940257957,-0.07783983049692325,0.12065609704859119,-0.06587732844067389,0.046037217149601475,0.03901132175262165,-0.01342852593724271,0.07620851881658162,0.02030471894577567,0.15221356681044354,-0.007084132285896424
LAMC3,0.01986000297110053,0.04747016378617534,0.004968518950115214,-0.018967571948542396,-0.06654488884866581,-0.044398997764138026,-0.05672935647697128,-0.009774334438252817,0.01805127034758244,-0.0016105570992455912,0.09424204892067478,0.2001127205341446,0.060066635299700584,0.1391840878893247,0.06901952138127093,0.14632171948171555,-0.003298129862563401
CCL7,,-0.019593576694254274,,,,,,,,,,,0.05414865462654496,,,-0.029651611075866047,-0.06209921982840847
NGF,-0.01911490708612348,0.008086054494372996,,0.032478182190233185,,,,0.010558598118789531,0.10492444728341763,,,,0.11580800310335382,0.02117686621984939,0.14470929199956498,0.0669591970349703,-0.00850263017713791
TNFSF15,-0.023647525671050548,,,-0.05176930785879351,,,,,0.01498457120418389,,-0.05191218938496045,,0.0527865395282658,,-0.0019035283812193777,0.06052954938699238,-0.029312825297618514
HMGB1,0.0016126597875752774,0.053277612130364665,0.09101092272091768,-0.04533315868786995,-0.11146637410807335,0.03198128067616432,-0.020792979553829544,-0.0568079533507891,0.09019117144184241,0.02668205602204476,-0.1365978536924349,0.033881822818729326,-0.07018158798734295,-0.0727470479546232,0.035512260386806084,-0.0963384529392356,0.05272017890005361
ITGB3BP,0.009538368516673355,-0.012856358960148086,0.05895500611377877,0.01384855061812387,-0.10701429145790926,0.03846645460229744,0.010114094314058141,-0.044080341861266525,0.10050795196045688,-0.07695497706155884,0.08099344836391047,-0.015514104729760914,0.01082492419065384,0.08489816228479502,0.026212102341314707,0.021480690027531793,-0.022613761155757466
AANAT,0.0353509907735925,0.01836337856270993,,,0.011849000923823893,-0.015536196610025494,-0.017891573041948213,-0.017036147219723435,,-0.020800154755452018,,0.0110076784019764,-0.0059263529553044226,0.024062493726708246,,0.02441513354979137,0.029089417127601
RELN,-0.03295823370350073,-0.0314794004671542,0.059589131853326455,0.006163317684374756,0.1386639234011229,0.05837244738545032,0.005423841713707905,-0.008255261183886446,,0.11085829276103817,,,,,-0.042454834270470684,,0.09825495520441062
IL15,-0.03361454955165951,0.02480464984750938,,0.1119020776109137,-0.03810308012924151,0.03240367155405932,0.036744000940833445,0.041258840002137274,-0.064419830063981,-0.001461598480163587,-0.002594744976184321,-0.05956353325432669,0.07177266293730522,0.04075445036597244,0.05004142175737806,0.09010937800272908,0.006170765997860542
UTS2,,,,,-0.048185917158084894,,,,,,-0.0058705872746056785,-0.013011918170493924,0.0546797650925315,,,,
BSG,-0.07703891768689762,0.05757104791597196,0.0666869892175683,-0.04831548120149289,0.073223612357484,-0.025941278779996548,0.0347516649267427,0.10268582262919508,-0.05702493717563768,-0.066905678654489,0.1029558349968834,0.020840283785285463,0.036803811902745946,0.06445953381335082,0.11287215250519181,-0.02107426109997176,-0.021891166022835862
ADAMTS3,-0.06269686280836144,0.0037678118742796736,,0.021609343624059536,-0.10980723110673067,0.02665640539353175,0.001541543158848314,0.0508020751901049,-0.005321927657255971,-0.032055718682169096,0.10730926610167342,-0.008475778174816944,0.03246833551450769,0.1494705952586149,-0.02593120992570664,0.008178434255227582,0.036360742042342645
CD34,2.3606672592901083e-05,0.06486350923871526,0.09991045430019177,0.0071691150025460105,-0.03729753169557391,0.05339255056989014,-0.01517311901344026,-0.003238011986586837,0.046736139541679995,-0.004158713506877513,0.034406864798275164,0.18361887104434868,0.10066330472962558,0.004117332160283923,0.07670988362143064,0.1725298652403525,-0.04328104870074855
CCL23,,,,,-0.01662135106991486,,,,,,0.04970240242945066,,,,,,
PLAT,-0.06982437789590645,0.05534407983779805,0.02701019331872681,-0.07446938616919871,-0.1441950291124009,-0.044660461890882304,0.08960399659450291,0.026495987241960464,0.006280200545779885,-0.07463406400068907,-0.00741374309270604,0.09708850498615007,0.11229814929249589,0.17278820030669026,0.06619195581320435,0.10392434544980018,0.055100593858621885
NTF3,,,,,,,-0.028881267005371584,,0.11572390836214606,,,,0.11813940397411839,0.1098684508295487,0.013281717908116563,,
LTA,,,,,,0.09672612663702741,,,,-0.019291184549480152,,,,,,-0.021534071619180178,
CKLF,-0.07205278481319187,-0.008222694597482766,0.04007548832355816,-0.0015646513185979581,-0.11614265989040282,0.03684347566599512,0.050342055415024,-0.015658561607926974,0.060231484713787295,-0.08359572979515521,0.0492861119618158,0.021787203915859032,0.102812336391122,0.08567427687143041,0.028594284071738394,0.0008740345905566408,0.022154519822801443
APELA,,,,,,,,,-0.034377786836038884,,,,,,,,
CD24,-0.039349169603978225,-0.015670035286678645,0.059439130936650555,-0.06250354315533206,0.05989672077956268,0.016735691532442733,-0.051299356111710714,0.010631382142823245,0.1829739106820705,-0.01928158053472023,0.04989569438062003,-0.0691037541811724,0.05735820229924073,0.043682447936845864,-0.06642879821669838,-0.08907874411630769,-0.03346478274979934
HSP90AA1,-0.040809849912538894,0.04862940105322265,-0.03826549430801195,0.05240959780938336,0.14369142993697182,-0.038115949567433374,0.00743530834209882,0.16633315889516678,0.035449231083729014,0.15124341794986346,0.051655542554776675,-0.09429822028824636,-0.12818644134420046,-0.23472432423945253,-0.026133203059056098,-0.06148769027562423,-0.0011568276170535478
BMP4,0.10476490689730945,0.06140062413962234,0.04011830623745134,-0.0529038384089604,0.05260927243997176,0.0582332191166698,-0.0029419276014779165,-0.007527942853766211,-0.06647980165588664,-0.016438081715069924,0.1042945623841538,-0.01643719782620001,0.0112911666173577,0.12035164032854187,0.02609690251963198,0.05828353434337048,-0.005383897667960813
SCGB3A1,,0.04894890969231214,-0.010449178048688052,-0.03935240609684644,,,-0.015091716852803302,0.11340061616687626,-0.015068407507272173,0.0615788100610842,0.0460113322702548,0.003070831130630943,0.0006117679577706955,0.018949430701187108,0.009203955596318083,0.0890087242576398,0.10486954395080879
IGFBP4,-0.07392335197024512,0.0671651717838897,-0.008674038441580538,-0.04233170725681371,-0.040668635142706674,-0.02257148858676988,0.015251058102985745,-0.07346732419522341,0.10730044757003729,-0.016546390626453966,0.09540176218916369,0.15384784538688032,0.10093039778348283,-0.023730449306407136,0.17628348487218926,0.21226308231761662,-0.003136731348953616
RSPO4,-0.023350818738132904,,,,,-0.017402852546218928,-0.015091714645298312,,,-0.026759910016596396,,,,,0.0756924478967859,0.10093245511903223,-0.034892993161654284
LEFTY2,-0.009639662657055596,0.09983199340007406,0.04359251532340333,-0.052835033566491406,-0.07791702432238126,-0.02797768469848678,-0.01654824968429515,0.010558598118789531,-0.018130696692980793,0.004712116588537167,0.011590116396425074,0.20431127834601664,0.03174159490004686,0.040605770596605986,-0.03480745083681816,0.08504666982081621,0.07909542136945943
PF4,,0.04654103422752336,,,,,,,,,,,,0.007040680666374636,,0.04182118936812392,-0.008269375308060102
ANGPTL2,0.10414042897283592,0.005755343833333241,0.057720182799586066,-0.10731971409853014,-0.08993784370440087,0.02201839049562485,-0.010309227237443739,-0.07021494006275321,-0.033742930927007156,-0.1153784228990233,0.11506253306036168,0.0757195461737926,0.10204800843974939,0.12836652095280837,0.009143479616918358,0.13702486467826672,0.021389219585208473
LRIG2,0.021620424404350257,-0.04068870486649908,0.022684578164302374,0.0018695773519463628,-0.0735231590685046,-0.036540773690192256,-0.007457224904948286,0.05468651395101786,0.03297392015216389,-0.039157203034500106,0.05443119112521015,0.03862567897705122,0.07775940735315344,0.10215933479117303,0.003800379295682074,0.05637040374429818,0.04508208639078408
ICOSLG,-0.05554062728503732,-0.007078200666130814,-0.05087120998250663,0.005641590064912194,-0.04906244984527991,-0.02393298747229117,-0.028641256141278583,-0.06329982619576598,0.0966106403454033,-0.027222271633097025,0.08341231814771871,0.001492588211579727,0.03777632599934949,0.09564085445448867,0.025851376820316945,0.09474436234738139,-0.004476234438482597
WIF1,0.054424835341929295,-0.027439647042209903,-0.0334593794234216,0.1110577539471495,0.15595515534349608,-0.013429369111475872,0.0612580447171832,0.01515671519472685,,0.2095685507955113,,,,,-0.031203637093876566,,0.020765794997508115
NPPC,0.009441339473300966,-0.0009997785994410654,-0.03562332165280728,0.011914163285711012,-0.01687254957772103,-0.015580062577022236,0.062052505560477714,0.015181474316097834,,-0.07379619897101596,-0.04327978360327962,-0.09241768436607692,0.04622113784926494,0.059463352705531256,0.06742822900182105,,-0.005634816627682395
LYZ,0.07550437022472982,-0.04168872242641727,0.007277939094283533,-0.04397350350322039,-0.060166618943968436,-0.02720138279077384,-0.020713755543581947,-0.11201225076857971,0.053743206496672934,0.031168153802439855,0.08103752968794528,0.09493727625557545,0.01797703009921617,0.05555500368496335,0.022334722078094154,0.07728335870737449,-0.021692357197285007
EREG,,,-0.03580665315721181,,,,,-0.01864093130048911,0.031055822895507533,,,,-0.003098580315929525,0.02328755571483691,-0.03395741076693007,-0.020931606994949264,-0.03146913512670808
SPTAN1,0.016037969659357786,0.05811456629190115,-0.014784113483286334,0.011413922020163942,0.10275607056548326,0.050087306640443086,0.0034422009999615366,0.1469188995791036,-0.0024991401495824805,0.07700592982204842,0.049775417342226756,0.0798753269194021,0.1218350170345605,0.11374066838402716,-0.03914932792068563,0.021651836557032702,0.037395214654280404
PTH2,,,,,,,,,,,,,,,0.043543671833357674,,
LIPC,-0.04897445324648413,0.08504474941260572,,0.013076130298433528,-0.03820648134811733,-0.023692494858459444,,-0.03338556820650206,0.040754908337128845,0.016017068181722206,-0.027468459932332698,0.003352354108546741,,,,0.06014467084813982,0.14089845589840588
COL8A1,-0.04422638524866998,0.04109634468020577,0.06160129573188502,-0.06014066885117412,-0.051230891521412976,-0.03135140724624098,0.012707507427461842,-0.07684559694003028,-0.14185579765352857,-0.10635419570565706,0.1269494997379133,0.11554925856657153,0.09058446940843876,0.12384471550571645,0.08731960610330607,-0.03780976259229066,0.04716176817098837
GSTM2,-0.07171834585220378,-0.018097569753662585,-0.005260987687211061,-0.031150593121951675,-0.009854180947905055,-0.04137602893236931,0.02843119997920535,0.041091685215329084,-0.0292997202842071,-0.046205225252199174,0.009115209785233998,0.14436495766474275,0.043572341892057456,0.0540643956751241,0.054457385156898165,-0.03257276609543757,0.0745574683171369
IL4,,,,,,,,,,,,0.006973644888326084,,,,,
SPX,-0.05938176266147003,0.0021313617834332168,,0.014953999855240941,0.07235503743822275,0.03408905447739669,0.015900200336951865,0.043249186711392426,,0.13256560610064322,0.013273624882992769,,-0.049194298228807255,0.08317195319101048,-0.07769514599672224,-0.0043544324395151995,0.08634722337146875
MFGE8,-0.0436665051679002,0.0020778686813360757,0.026358183393968542,-0.0048067407035134145,-0.08691162507483038,-0.0010334532977993819,-0.02788148826342753,0.04068956593900935,-0.045079523363585054,-0.07096949893627139,0.07130358898866539,0.16237233846874952,0.01157532998280679,0.08280543888250469,0.04319074464835708,0.15826752295421123,-0.033892602025839325
TGFA,-0.04494760501139146,0.03425182739031685,-0.028620807329497806,0.0026029088364026985,-0.019665660046737154,-0.01448382556345304,0.010170069021840061,-0.03242746948114158,0.018159582664876245,-0.0327236138137821,-0.016455379982995295,-0.005143750124334304,0.047312566516835554,0.053245011661767344,0.06221901095430953,0.0377342338835992,0.010483138615976226
SLIT2,-0.03549967230413559,0.0010076624971410576,0.12683971441547187,0.08034535460517069,0.06174469253509003,0.016177495014090406,-0.015996088689319236,-0.009232642348850737,0.020548068336037725,0.12353438098774791,0.028192879070550587,0.008503775328918625,0.09975420215339476,0.06327884896302534,0.04322239473860529,-0.02813974471907114,-0.029380916323485544
PLTP,-0.040561284044322896,0.02518269979214963,0.011219859671671061,-0.05229274389863228,-0.1562843085245667,0.03528308684213609,-0.07182533920791839,-0.1499593514991052,0.0055276746562221415,-0.004718265362163822,0.017430328824669335,0.012392490339820537,0.03305161347558955,-0.04530263181635006,0.17592441473721268,0.06904600585447875,0.034173342538920466
APOD,-0.006647845093355089,-0.005901954703009453,0.006653309574487001,-0.030143519619637536,-0.10855591629115627,0.02129587906066797,0.0006068544087130866,-0.1215422910423461,-0.05942172567250704,0.030857611492201058,-0.12944344350643885,-0.02788579698628341,0.09939233622399796,0.17828902282109668,-0.05640279343079707,-0.0075979843176262295,-0.07295126332575609
B2M,-0.023870919375218114,0.06419500139600585,0.03404616217845444,-0.12882598741447973,-0.1578269099373384,0.058571309547463174,-0.021160537909021986,-0.14312743122526936,0.0838303340068377,-0.1171292593159697,0.16014569885989915,0.10521569991517449,0.08726933449193956,0.08785673045194298,0.14645681306219147,0.15393996183744255,-0.01876030892309148
OMG,-0.01649132334398125,-0.04021336466196175,-0.014968068015834383,0.04203962542993498,-0.023858445914785902,0.07551527324048474,-0.018070150901133945,0.008329890909970968,-0.022940076373435328,0.11645612289378755,-0.02797526556501002,0.023240039851537844,0.052788691537806395,0.1512334470622797,-0.012171595211629093,-0.005921389065658165,0.0657594022476945
CXCL3,0.022623023754656767,-0.021259584946301265,0.03811746867084148,,-0.01917933561549563,-0.016467507404453265,-0.016144944633813062,-0.0262416740569365,0.03489498409567512,-0.013893146246580118,0.025551179168867046,0.07796655079178647,-0.008440201471822647,-0.022232234961716214,0.03489632671475331,-0.053116771664056185,-0.061467210908670945
CXCL10,0.050733790862158165,0.04790492424435118,,-0.012740116224028751,-0.1207782966834051,0.011795653771710927,-0.012604793660752553,-0.00019444791207869254,0.019117445210371654,-0.022077890703270205,0.09440309325467935,-0.056335309938428516,0.01619387445488134,0.007436303705922176,-0.018717342666670835,0.12852251579250312,-0.029248229544977036
RSPO3,,-0.026615381716724354,-0.026564251108787226,0.05777908938736465,0.03961175461429112,0.005833209102751668,-0.010817263590164883,0.13957846467227694,,-0.014518070063511631,,,0.015212821313526033,0.16711567635203878,0.06161409033111535,0.06874386487696804,0.09818028214367074
CORT,0.01822606055770377,-0.04507806102399366,0.028215023337202758,-0.014839967336285644,0.08784513912139362,0.03221643223492275,0.026840760299327297,-0.034118434258098886,,-0.029130660157579685,,,0.03311558861132905,0.05612424866494873,-0.01036972599914665,,
NCAN,-0.06719065491342983,0.01222235502840928,0.02924718070823268,-0.06978540486859601,-0.04473048367125327,-0.019919078302022847,-0.019746087152258278,0.10252066684609829,,-0.089473665363117,-0.08455174288395209,0.07880459039653201,0.058385796618657594,0.20803169485550335,-0.10848446520961104,-0.03335978816646598,0.1196604524705547
PRG4,-0.03573007446381411,0.07395692821894445,-0.02970226441269766,,-0.020779062133831298,-0.022240154687104437,,,,-0.016974023829757632,,,0.02343640582956066,0.0582886010154821,0.019959030148935374,0.01836570738030867,-0.03804472522364541
ZG16B,,-0.0019464965111764933,,,0.09820201898824119,-0.01188944311404681,,,-0.04086428758393443,,,,,,,0.0573961439789585,-0.023318411862250383
TGM2,-0.020102562236208273,0.0008614308202743375,0.007867138225777639,0.044418196734532386,-0.006865012398321631,-0.0518614054953522,-0.03334378923432301,0.05247810000174551,0.045622683916902815,0.09742804534969121,0.11317479104505221,-0.0025051797139013635,-0.01971284511001595,0.010106349962325829,0.03586469779143125,0.1253919408300272,-0.01054321087437572
VEGFC,-0.025637041802515255,-0.017984953139932775,-0.03949878722150593,0.011422900126166521,-0.02739588879375812,0.05924382150923945,-0.006404644861455277,-0.021064171204494483,-0.019865367855715257,0.0223485861030027,-0.0177140244934958,0.07430199274898695,-0.008466295620199852,0.011996700155818692,0.044539597502835766,0.08849022709902375,0.06513035628674757
WNT6,-0.03251459893507585,-0.02054443296190505,0.04180336573159914,0.0023628846687080898,-0.02043348670817399,-0.026459531582049427,,,-0.012461956303719504,0.07514068654956163,,0.005642819978633479,0.009106369510529523,-0.01884975097513548,0.10180353942578463,0.04376494914696512,-0.024094915482087774
NRG4,-0.024231032536051918,-0.018046372017594896,-0.01991133417888856,-0.0047850737651836716,0.0051379528417286645,-0.02284154529433048,0.07503802369270264,0.11062780760498271,,-0.0029599209967606046,,,,,-0.0552600746447778,-0.03009059052481129,-0.036235057232731
PMCH,,-0.020799414932516098,,,,-0.0010391746940023178,,,,,,,0.06460756792235633,0.03527284327298202,0.02634853642127359,0.0654114210885128,0.030545702543680348
COL9A1,0.043302858574112625,0.08481926354356903,0.11499263652190107,-0.07062780908942796,0.015380677246072288,-0.023203435524944454,-0.031968982237995415,0.09936058992106664,,-0.023027575481809878,-0.005042138747195758,0.024281916330472293,0.12452086279347398,0.10994637332820635,0.021425240909321033,-0.017987573488683926,0.03321232087109246
GDF11,-0.0675412755338732,-0.00499192494790749,0.005535622627777438,-0.021549183980655518,-0.08312150099187035,-0.023034150225067742,0.03514660391492175,0.07390370997711014,0.08320292133291825,-0.0655440444808198,0.04146911386261743,0.046621522912574376,0.021015449361110924,0.013221179674655418,0.014777332089992594,0.037479761988575604,0.04620477548443612
RAET1E,,,,,,,,,,,,,,,,0.08173283569206385,
IL24,,,,,,,,,0.006287740083156856,,,,-0.04860729898025085,0.04430605092186209,,,-0.040509588565115814
SORBS1,-0.045263775119363005,0.029079714112462005,0.02453758495338209,-0.023633144135006934,-0.02081915586576544,-0.018587114870233817,-0.03743633943127155,-0.05230280386317223,0.007190003080062366,0.02246744216101252,0.010480075599661342,0.03530496587493134,0.1289777235046261,0.1133730757346787,0.08749689986601857,-0.07847322234228203,0.04455121248354
DLL1,0.03697545038103031,0.06075514167193124,0.06766429362750394,-0.08875538804574716,-0.049473382266019626,0.01738349760059738,-0.047421090362390575,-0.016387141885472287,0.017512196164623326,-0.0003859483150430751,0.04841457257481549,0.1388558816853004,0.04341208759519814,0.14577061179430276,0.021088851893545955,0.12711034984855288,0.021689899296998237
TLN1,-0.009557270393332132,0.009348092796854956,-0.010797459776372642,-0.08750877238460643,-0.12171581843466252,-0.045193473016959966,-0.024745207589509908,-0.10397089730594859,0.007926379899420126,-0.12118086057885831,0.1088168470923705,0.09742016533437307,-0.012802075951075053,-0.009250829126498819,0.07558469226540437,0.10358839727271005,-0.0679255248730787
COL2A1,-0.024802057458836166,0.05247023179907211,,-0.001061128906785314,-0.0191793421424361,,,,,0.010128639728329667,,,0.04843442151575313,-0.03047851611815002,0.05084893467864656,0.035192090376064876,-0.032645841668684665
