,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,0.0225922996143488,,0.025653674168409375,-0.01847430600473478,0.05372079925227228,0.08606267978193384,,0.09469988523602932,0.049811034228445544,,,,,,0.12571850439295043,0.09048757238104001,-0.015399749879281405,-0.06885078841391232,0.015058081049231271,,0.05236479015190791,,
PDAP1,0.11959618002201548,0.05072850091473544,0.10656557945792147,0.03450064553090618,0.040445406184297344,-0.007217157352887584,-0.06385850843913875,0.20570708730704476,-0.0028377551567410893,0.0015105996303935738,-0.03471714809327171,0.042710155838009495,-0.001549278713117262,0.04656413113300594,0.048180969853531284,-0.0032492862299490937,-0.03032522791930048,-0.009859566692655409,0.02287550018184711,0.10711288906612551,0.04386394977051692,-0.03776117811668592,-0.02113539705065801
QDPR,-0.20607930890815757,0.052286272994295016,0.054311868303283294,0.03510277007044315,-0.011381242985522098,0.006941753305739764,0.07054644956768473,-0.1729264679103253,0.029048727916241128,-0.027748742610771624,-0.07013802694757262,0.05100223422235037,0.013323913878161819,-0.05252789515195263,0.0977966397747176,-0.06498515434212236,0.08481059425884968,0.11700338179993529,-0.06592238133738733,0.08174065337115753,0.05786381308636083,-0.05248828711908863,0.09719799251555497
POMC,0.02856822744704748,-0.0076036838469116,0.005591676677810263,-0.013330304409684784,-0.02996925631058479,0.05683583227434543,0.026962921578699586,0.02021619424453027,0.002926488350551437,0.03704575926610135,0.021578406795349524,0.03243950695514826,0.050330074182859875,0.008473009178701077,-0.0668926256197409,0.019773382483426017,-0.036076115745043616,-0.011432146871478728,-0.021464227274247485,,0.038716314487677886,0.03825699998663543,-0.0022930412517091583
CCL18,,-0.03240510891036189,-0.058991231256532856,,,,,,,,-0.05045303532720872,0.057230969904740955,,,,-0.049372917204480234,0.0877695050884965,,0.0330431119882172,,,,
CCL17,,,,,-0.00011122286294053197,,,,0.008444575526558428,0.007651244650574301,,,-0.021533646288373055,,,,-0.022230505738322217,-0.041321976885984484,,,-0.030522400153462706,,
VEGFD,,-0.04427023263793702,0.015675544263625184,-0.026460736863479408,-0.012088203723755669,-0.0013519682642824308,,0.10810655427885114,0.04329001450707827,0.011545744597638543,-0.04420398229867591,0.17362717917460088,-0.003774890066647372,,-0.0071591532114825525,,-0.015399749879281405,-0.07361681671064926,,,,,
TNFSF13,,,0.012049699865247548,,0.0043515205346221116,,-0.029163967974641984,,,,,,,,,,0.04435612341107184,-0.0022020494591491226,-0.014734000112029615,,-0.010105184918662686,-0.04209277385003074,
WNT5A,0.11226805856147119,-0.02698815033748173,0.03390868052893146,0.009176484874134765,0.018170589634656356,0.05287242062380266,-0.05654582211590529,0.20765075911615485,0.07069315011181121,0.034472672651992935,-0.005182373354688895,0.04399245748656601,0.04178154508152974,-0.010336675210060932,0.0028914514668521222,0.06061531026250899,-0.03801766249622661,0.03960423763354927,-0.03016598858180246,0.005351772385994302,0.048770011837380126,0.025663280542266645,0.12412523237157763
CXCL8,,-0.13462337772114544,-0.10537433849487886,0.002700454755352388,-0.04041501698568665,-0.07342493533227516,-0.041483852893591626,0.026158736035667794,-0.05177127327569338,0.0602553618178513,-0.08132066215118328,0.09053194680517279,-0.025428909192200724,,-0.11774654636010283,-0.04048550652725805,-0.08334276214632738,0.019970143799156022,0.00525383527683749,-0.03999028372345044,-0.01141805834257031,0.05368524378726318,-0.11022592485381492
GRN,-0.1625021008982493,0.004827722495729508,0.044157864604234584,0.042804376898221204,-0.007524149444371991,0.02485148434027512,-0.0339174680757014,0.2309976640462163,0.03178239757602394,0.01067529960964207,-0.10703140155973159,-0.002837526141024183,0.04450063682296955,0.06004654126951232,-0.001754740556652258,0.04243528779718045,-0.03506801658328069,-0.12223059112497184,-0.0034068191692568227,0.07890486945087924,-0.0033439897286630486,0.009898494500774057,-0.023832100858357772
MIA,0.03933442379648925,0.019004105102245237,0.03171591383579894,-0.023532328892338427,-0.003941863748417852,0.016116523777828014,-0.021090080906796004,0.10364574316561218,-0.04359428447411005,0.021976778642144416,,0.10495512715763969,-0.016810315653701113,0.037622045547566735,-0.06948309244959956,0.06735314172391052,0.08459542514200583,-0.022551044342530635,-0.016157293351248735,,0.15308820526524622,0.076213580051407,
COL4A4,0.09612928428833212,0.061173012391984645,0.12737636178882566,-0.006817023009474006,-0.03670435126558187,0.07093439292924822,-0.027748227051638714,-0.021139710617719992,0.01678690696639593,-0.05126530282886906,,,-0.007081610806094522,,0.014340579901495048,-0.01363707746483489,-0.024657407444876104,0.02156622242501154,-0.0264433437822452,,0.009295839530724216,0.0884523873469793,
TAC1,0.044711127272080806,0.035641875983684915,0.023822717981433133,0.030908280536938067,0.05118985013961017,-0.02684842715465175,0.052918198360986,-0.21751731418200237,0.054997698404770125,0.033238579085798144,0.040428861016127145,,0.05781327754591472,,,,,,0.13108385638452222,-0.06286910947492784,-0.03783174205568023,-0.12118720458005271,0.11507608058406135
RARRES2,0.20684639930307136,-0.05846866337467025,0.0386094607776668,-0.004645641143917214,0.08993832452487831,-0.08436934338097841,-0.04010866199660553,0.25145125540774954,0.09847641466239926,0.019755762826034976,-0.08104263161789113,0.10604761251281664,0.01173346458680521,-0.03983976389867176,0.04687965566813735,0.11386520129695069,-0.06526408289296128,0.025425692492991158,0.016991643655160718,0.0766762780711537,0.010065295431360812,-0.020919611105105596,-0.03360157388948859
FGF7,0.08408079133653089,0.022625824164868157,,-0.02986583435057265,0.03667689942924834,0.05023839295907891,0.04083139809340716,0.09450975511808114,0.03982756311256674,-0.009500832215195506,0.020750739410963538,0.013711089129548895,-0.05004301093265332,0.06498705851395674,0.026511650220948032,0.07574946436681806,0.04081469072190983,0.020796124210313856,-0.0030450095904373075,-0.02386176234526717,0.08922598290766155,0.07824858073812127,0.01044632215250173
EFNA2,,,,,,,,,,,,,,,,,-0.014636431661607292,,,,,,
HBEGF,0.038895566524969505,0.03473172111028416,-0.022237645029477532,-0.010858146624619511,0.031541395072747204,-0.06301608914691617,-0.0816931178646617,0.09655239577803248,-0.06451340732894646,0.011096942059441199,-0.024307622174862976,-0.023282805834120852,-0.008907170834976242,0.024454191149788366,-0.06875208407064752,0.07032926494065436,0.007428552822596813,-0.028737682259767527,-0.04135709482220001,0.07097190948647689,-0.11684426047387357,0.04579131506829592,-0.0011180607203180718
CSF3,,-0.06370857910392146,,,0.0009251744026227737,-0.051826950952976535,,-0.031376447185401425,,,,0.0021126139328342362,,,,,-0.057303679945657764,,-0.018810741361468337,-0.04107483071356644,0.016877655006278466,-0.012868544194351477,
PI3,,-0.04039404279180762,-0.0319169076265111,,-0.07653928904905928,-0.02976068590920261,,0.0012551860835852812,,,,,,,,,-0.08470130580027373,-0.08299976477993636,-0.015006495777367559,,-0.08464898088990883,-0.03953797982517799,
PCSK1N,0.140626015760488,0.1136570240490321,0.06506617273094994,0.023535533731672904,0.015950466909047806,-0.022960911947012285,0.04961245616850108,-0.10322894348572798,-0.019043248132100468,-0.005153663854186601,0.12374834419715774,-0.029347510384723365,0.09874730824000134,0.07148525154203492,-0.06505190805335016,-0.0037684998068470018,0.08721096226025243,-0.00621382384190662,-0.008071156437133926,-0.12737117720664343,0.09631320231617367,-0.09677446790600658,0.01404235532199934
NTS,,,,,,0.03666143967312215,-0.03387428060594643,0.05687870736731548,0.03521639456658753,-0.030110910292318015,-0.025968238380515356,,,,,,0.07252776946719496,,-0.035124076206796015,,0.10821463008206658,,
SFRP1,-0.026972844474391796,0.20202799964738946,-0.0072796198121634625,-0.021143341511506743,-0.013027672194583373,-0.00679164320452102,0.010916925818553315,0.06180664422390362,0.039943264742914576,-0.0038321799019339978,-0.1053529004417223,-0.025558861667330023,0.013545864616907776,0.006526681772782643,0.020412091978408757,-0.04898930784544459,0.03864925914635024,0.009916778579809143,-0.0018869035135735189,0.19847143214389926,-0.009924750883965487,0.039752010738491925,0.1358322002142267
CXCL13,,,,-0.037253473440147,,0.07440899086557677,,,,,,0.03888172376331796,,,,,0.03786566544551551,,0.024324160010541326,,,0.12887398704144737,
MICA,0.02981157211908023,0.06199300962391276,0.001108446440931905,0.02272955428375968,-0.023045635276861435,0.02956333875790767,0.04203150935417185,0.15442924830499702,0.0014799930581811374,0.03633840545761856,0.029047255873425083,0.03485314343676944,-0.03256156049105856,-0.003494042237467742,-0.034439938306294514,0.073098483671712,0.05026688054499113,-0.072054621309998,-0.026414690641847448,-0.002257743453653799,0.0867078871273149,0.11870362863168288,0.08703468228473231
TG,0.00018089917077999146,-0.025779963033409778,0.054412653251267915,-0.025121333883730085,-0.02356386211047762,0.020257940310229237,-0.020127657852489857,0.07330100792082817,0.01880336876709743,-0.043214769785994804,,-0.037986902029898045,-0.048553137542196104,-0.043503733564733985,-0.024465349922169952,-0.02361028179608201,0.050876391427047266,,-0.015481529197265836,,0.013838558290978605,-0.03686757232080226,
ADA,-0.014168853246757039,-0.019913329760622513,0.04721100388249871,0.003767125714650525,-0.04848019316654546,-0.012908849396089874,-0.038258015626753954,0.17633380213043534,-0.025618789882244555,0.002602645781194198,-0.03383505248946203,0.0071305198718117305,0.05946311146923187,0.00010916512440088722,0.0150964374875516,0.11625395338903148,-0.0644082875328533,-0.051516432841178114,0.023711960047586553,-0.00846192921539315,0.10714006634966983,0.031484079265303035,0.1343113401618767
LAMC3,0.08624099892492852,-0.029104045930418928,0.0645214304513941,0.049192909364646084,0.048375846049884076,0.015337763211342063,-0.06731988673628692,0.18482586014484248,-0.06806507595933783,0.02653103362505767,0.04087123813647532,0.037583401335361435,-0.028784533903532375,-0.01159541073847468,-0.03246803231457725,0.03856896174927986,-0.008706936457513784,-0.0908697293268161,-0.01623019869668082,0.012915594896156667,0.06250897688263003,0.030750407777422245,-0.0994228846229371
CCL7,,,0.010454903895754621,,-0.024193617767121454,0.005369428501989371,,,,,,,,,,,,,,,-0.04628634279638006,0.035543987444741416,
NGF,,0.05114601327806852,-0.00803601048790156,,-0.025872228809744127,-0.05845180692367105,0.02660703353680846,,,,-0.025154241753916073,-0.04862182618876017,,,0.08982910887055007,-0.07337127213283755,-0.014439693395955152,,-0.03229393222763798,,0.029333264696352154,-0.05264970233208569,
TNFSF15,,-0.01889903291993799,,,-0.023358525792891254,0.07956577144556005,-0.045304636814875926,,,,,-0.017026757577229962,,-0.040099429693004035,0.07407351559947974,0.1263000348313807,,,-0.01168114744488885,,0.01429054294227781,4.22084389093221e-05,
HMGB1,0.042560150815415615,0.07939035954704583,0.12431324352878667,-0.016838252842993787,0.041285540614267174,0.04435237371627369,-0.05397132537246761,0.2514571211285963,0.05408451469656357,-0.0017961540613900817,-0.069425414127414,0.07701933927320688,0.08651052217050917,-0.011807788509622065,0.053089702483184474,-0.0352050417560904,-0.06284150527824527,0.07930739266396754,0.006041944623875741,0.007246365997928263,-0.02998280106661253,-0.030705939547108166,0.024552334896157307
ITGB3BP,-0.00038373569379932004,-0.05789864306101952,-0.022260291387612995,-0.007219243081644537,0.027795971816287703,0.022190241982918,-0.06703373240277812,0.1691024943101647,0.025500797260016996,0.04034203009143498,-0.013135617472356097,0.04398549011234937,0.005459176047601153,0.007269843932765038,-0.04793000091649106,0.010546604178644942,-0.006596907698285312,-0.007230170217056299,0.026755114095459127,0.13699314896045978,0.032231300560304425,0.0552945003466475,0.0757961921896932
AANAT,,0.10300833599358407,-0.028156156776684604,,-0.022676590891733517,0.07980626466307213,,0.07458781411707836,-0.0007185930436469259,0.004396692291496971,-0.009393487411660965,,0.005156011851943214,,,-0.007810967562112317,0.021536446224918706,-0.0040121085163952845,,,-0.020984367946492555,-0.019683803655604203,
RELN,0.024830684931184968,0.038236369653579676,0.030618366804630273,-0.04582662435217693,0.041118115727932905,0.04875749285333705,-0.011231372918535359,-0.11572869718678018,0.0529699822188648,-0.04905692496549469,0.022614292427280247,,0.09063687351591215,,0.09938670912622578,,,0.05208650001460337,-0.01410956020028383,0.033590043002075534,,-0.002457635403664094,0.08126111354736969
IL15,0.1128513541352737,0.03127858801674552,-0.0652279484521376,0.02195760755550114,0.04588301619011101,-0.009380779771913612,0.01698462878598773,0.05988662654199814,0.049324152887409885,-0.04414557288411476,-0.02683499513612305,0.05107426926459923,0.0409835213129383,-0.03283508743810932,0.07875308417065897,0.0632795957198097,0.011684495322824827,-0.05087632396724056,0.012154157790122895,-0.016698317109959317,0.04903745648203106,0.062417358076471016,
UTS2,,,,,,,,0.11743888454844317,,,,,,-0.021116726387553922,,,,,,,,,
BSG,0.19071613040947608,0.009466400324024774,0.13142042184198852,0.025569334694932007,-0.06483502230745622,-0.02889300403910682,-0.008764922903411356,0.0036032300276179112,-0.15040801310263535,-0.021085933301299237,0.04815272572195411,0.02575484998554492,-0.055210843713743116,0.037306500425527,0.13039322522177962,0.03490039844946474,-0.016850273618744072,-0.18530204909465045,0.02691753076264324,0.04052551779290151,0.036585989138570654,0.07390746306586249,-0.02542345602103997
ADAMTS3,0.08984982640671679,0.04292446431412189,0.020924658703255643,-0.015437903384148096,0.01025664977809767,0.031537192728962014,0.04458789156380745,0.23310968961001646,0.023534401478788484,0.06275008070431409,0.017099849657169736,0.07389466789550174,-0.04635643469984296,-0.01757281732111894,,-0.06157496038355242,0.023640717700529515,-0.03449369173443114,0.02600513743791015,-0.017921850299902297,0.15913112980237412,0.04243809452582458,
CD34,0.14433847762913657,-0.03084826612822581,0.07081529382885055,-0.007509035165595734,-0.0017322607268807036,0.07063262273425891,-0.03074695890355704,0.13210936747866728,0.0076355306571727335,0.041284846220091195,-0.04238063891180157,0.0407292509390394,0.058789619895039336,-0.022919328754304157,-0.03422226910554284,0.0697437216078756,0.045293434703785294,-0.026262193739123352,-0.019704002729406707,0.05391930963349074,0.0022664179026182234,0.0395748640814568,0.09980465514199949
CCL23,,,,,,,,0.023724704754528425,,,,,,-0.01818958286168264,,,,,,,,,
PLAT,0.14855672163616243,0.03534736358710173,0.1519618186296345,-0.028583573470079893,0.05546493435765646,0.07505966781064366,-0.06812739532213892,0.2136445488761822,-0.13001404292600968,0.005262398478224712,-0.04635136545643717,0.030061219481475405,0.0057623144689664466,-0.006135011705797863,-0.01442759406696868,0.07906975487694236,0.08756539484204971,-0.11104824951577143,0.000533122127449579,0.01557892556159903,0.032905226252347146,0.04205334347626295,0.007376078214200259
NTF3,,,,,,,,,,0.01848674133407997,,-0.0362680034828939,,,,,0.0668905266669139,,0.016639379742228632,,,,
LTA,,,,-0.018474307900529483,0.05010206762346497,,,,-0.01009000646029606,,,,0.03576827119913262,,,,,,,,-0.02915863543892582,,
CKLF,-0.030668351012085444,0.03840893811267947,0.11692680713279381,-0.05990875834647534,0.02556570155160493,0.028427200866664965,-0.12322455849180522,0.2610244541511099,0.05771057288300733,0.026570754902007873,-0.1223750273453474,0.07740892105448202,-0.020505090482013207,0.009083143724115833,0.1087542918185579,0.17170927126802876,0.038397954587355,0.03767347269193954,0.049161429525583125,0.10959977874782897,0.15425569333625072,0.11187493895923525,0.05791345764952179
APELA,,,,,,,,,,,,0.133184889167338,,,,,,,,,,,
CD24,-0.05973417602534546,0.014231231169206502,0.11882767682545915,-0.0162090814459455,0.002819058009164694,0.0551339821096093,0.031433911771391314,0.05742393271477842,0.15256558685038923,-0.006764676051745277,-0.027409976807877164,-0.08237987541402746,0.03649274896471883,0.014697952300472814,0.08072902950294937,0.03178144914390702,0.050428433004869495,-0.04514605835183976,-0.01152534289676196,-0.08245009041995081,0.023227547275657203,-0.10428373900528633,-0.10336635596785378
HSP90AA1,-0.1445627211544709,0.020541618023247735,-0.01036102123347487,0.00020238702089534996,0.03995468697816908,-0.034550273842796006,0.10739537794522752,-0.20041690082012778,0.041849090728939095,0.008153299803896483,0.1234089808994305,-0.05009161233994842,0.04986287850018608,0.01948714751592746,0.08258663281591175,-0.1194843080380398,-0.08293847391653693,0.05552551768366242,0.04393461157729812,-0.10020675521480933,-0.08313985769602492,-0.1750656836372167,0.07333459750999707
BMP4,0.07196790620301063,-0.06309335548881567,0.08212542637027674,-0.01958384933859556,0.0074661924472081915,0.05615973720921572,-0.07763020048570111,0.04624203766598273,0.008398527658796692,-0.033758823064540464,-0.050220575941470176,-0.0529496681229163,0.0067966488980909495,0.08614043173529458,0.035272882323479575,0.0013842694883767406,0.017719633499863354,-0.041110857166705136,-0.029481000623942294,,-0.050505920179912664,-0.014071397777355285,
SCGB3A1,,,0.03155684462217752,,,-0.05219390167268823,-0.013333735097024579,,,-0.012801749774388794,0.06223578828509731,0.019141335192142128,0.023036387605163723,-0.04669538272102553,-0.036543111971946915,,0.029988864774368143,,0.039949616131569304,,0.041967259129234935,0.006525157866634146,
IGFBP4,0.09562859962415667,0.026131693281713105,0.0495109035960237,-0.05945004774919711,-0.05311852286683262,0.033851703813810696,-0.13221596626307175,0.16253476682467521,-0.06924697417081564,0.024847847049359537,-0.03995777713734629,0.025794741500823736,-0.024086825032986012,0.09536690006871938,-0.05804129755090182,0.010428010046974651,-0.032813081680082075,-0.11978065586948461,-0.06487755323251157,-0.030499893694577646,0.05462666876374514,0.008706087935798435,0.03848339700873169
RSPO4,,0.08749226003433111,,-0.006811806076656644,-0.027546250305471386,0.017021941885689368,,,-0.01239492800288349,0.02090136113842468,,,0.012638032349490411,,-0.04195025138958136,,,,-0.01633676924338762,,0.10844118483632746,0.13827656929916732,
LEFTY2,-0.0029784265800471546,0.16826524551320482,0.0642466172086136,0.05287865241932507,-0.060079729070421535,0.023605741152737877,0.007293472661607975,0.17885362696365736,0.031144820764355555,0.0077784484588689804,-0.0397978097899201,-0.019251982148993176,0.022206794457069787,0.041258611211932625,,-0.06571546640031073,0.030911558889692794,-0.1063271988046333,-0.02221692686848306,0.055885027085758744,0.030648226826697506,0.05774301376291705,
PF4,,,0.03142792823408209,0.0613258930534583,-0.03395172329969767,,,,,,,,,,,,0.04654631004033645,,,,0.024284460273882633,0.0044927898793407925,
ANGPTL2,-0.020201193080677967,-0.005019089315653349,0.04708337530486049,0.0035145264971046144,0.009772981952199264,0.04827611743315305,-0.10788292095635883,0.15121130353831413,-0.005095336248233929,0.04639934156904457,-0.06944972989573281,-0.08368167702920519,-0.04626487561070669,0.0561428010479173,-0.09030387101044825,-0.0055788951452198495,0.06117572125026575,-0.031761581356678927,-0.022172012556357094,0.05752555067489247,-0.03381421530860767,0.02969296660606115,-0.08812300198204152
LRIG2,0.06498923587542807,0.044931233504508686,-0.010795447952231595,0.013374627066659909,0.042910273067229235,0.027208479393553833,0.0007556196991227361,0.12519881623298684,-0.003319244711677668,0.012036158243198368,0.04493239910971771,0.033859609981316804,0.02966638775852123,0.05825428097520327,-0.07067605706763502,0.03741161408180089,-0.00977054543888423,-0.06274809363613049,0.011444796543695863,-0.011835401837842704,0.08710336342817873,0.042339969399047696,0.002271165091489793
ICOSLG,0.04802702816009624,-0.07425872061807054,0.05991331982235355,0.05490458959108293,-0.023002986404560808,-0.013076172588216375,-0.024279513750588698,0.1338885674865355,-0.024833094380401485,0.02385800377628083,0.03444580527518102,0.07194555696911832,0.003995961009108195,-0.005597815908109775,0.008822823869370328,0.06102324307238583,0.030755013901933064,0.03788677209090729,0.06469346316466018,0.11284492408764979,0.143551323950026,0.08112219573805206,-0.049816427235702905
WIF1,,0.05779682160641028,-0.0137843448132728,,,0.010017737452001732,0.138208049696202,-0.17060671506197256,0.01593752286357723,0.016377843228522402,0.007276583205132954,,0.04419926899746967,,,,,,0.009460547241516232,-0.055311400588788535,,-0.029886675831934516,0.01304629928879083
NPPC,0.10616272292890011,-0.011886663058887739,0.052239356087960105,,-0.017576937162164328,-0.045568173557464973,-0.0023373495986632,-0.008390944364996543,0.03740330001180524,-0.016935169881125752,0.030751238778828113,,-0.020852572453782657,0.08323190319654034,-0.0546048605568182,-0.06157484212515379,0.038059247410177376,-0.043079516159301556,-0.04953699340131493,-0.008446671899652387,,-0.019142804356044124,-0.04828366107168575
LYZ,-0.09812154069150555,-0.09143342905534783,-0.06002217419077266,0.022962142940457647,-0.004830032115311408,-0.0420715483779174,0.015379029035624372,0.15562113650500164,0.014877988152689862,-0.004043042983653694,-0.09314189103116657,0.07835513121180744,0.006881105745349381,0.03323024972783537,-0.027012983140539737,0.0031080852078585563,0.016213042820145452,-0.056274023091031064,0.025231330290138704,0.01525142344476882,0.011603525055581538,-0.07001764703292888,-0.04100026993917373
EREG,,,,,,0.007514044831349932,,,,,0.012861564291627707,-0.022512188280366868,,,,,-0.042627700690253796,,-0.02034772153172014,,0.002692478942702901,-0.007993584718866254,
SPTAN1,0.09301697302713709,0.15555706717891157,0.14349471434802083,-0.036932714729087435,0.035823060814674484,0.0016807845821441405,0.054109062584404795,-0.13651372247818802,0.09154455460244279,0.043934163751102165,0.15039285903982147,-0.004274935045061472,0.09328362493503282,-0.02007326089029286,-0.023919334261712923,0.08364461365338821,0.09463107753783342,-0.01566169966406521,0.047535140657860325,-0.0720393931302069,0.08925598535917542,-0.12861763397785148,0.02661042197425506
PTH2,,,,,,,,,,,,,,,,,,,-0.02598090556001129,,,,
LIPC,0.12043531846812447,-0.023551679988953262,0.004271785372137991,0.02777693144863684,0.06009017465460414,-0.04569980518812097,-0.017061701098812825,0.14029949393180735,0.025503566543184832,,0.011304837062136131,-0.01374810620322702,-0.014966683191693439,0.09662281682557677,0.08541667778119887,0.07575883684633516,,-0.02733653841275508,,,0.05645967585382791,0.12533392581424874,
COL8A1,0.0019485791951634177,-0.032046820772067004,-0.0339768543690747,0.021580600416698358,-0.023954609439897967,0.03981793276412888,-0.02124257330379871,0.0999508983428432,-0.09533583012879343,0.02718935141364462,-0.08357466835290575,0.005907102628342072,-0.0167721125256329,0.0850620683596106,0.03247514425019564,-0.04553241906114772,0.00010909437217798554,-0.11794701331253582,-0.03134485590616869,0.0726875672685837,-0.0520995009629735,0.08708141704880304,
GSTM2,0.12214248564067337,0.036073713627796614,0.0013043644264546777,-0.01823912914878698,0.024103168279140805,0.023592756163856334,-0.013703569386344308,0.051630348963803724,-0.0025819471925684987,0.010596983159568845,0.005384317415481293,0.056389754636198254,-0.018272158781876078,-0.0072351893507262045,-0.021811151845028885,0.06700046737501433,0.06770016059693885,-0.0005573956724413358,-0.03468360966631864,0.10323241523021452,0.024431415969435228,-0.023427350996524956,
SPX,-0.062449267951556316,0.09854150089032543,0.08370771241281287,-0.019379026940105636,0.03260496803952143,0.01004847909978398,0.03301463554077152,-0.11618359151727173,0.05358726755099884,0.0030932670678813505,0.03816657788126701,,0.05091242081222206,0.026919066204489316,,-0.04459107206668656,-0.016656813331575065,0.08842548675185484,0.044878974771038846,0.14608615608484365,0.17455471263442526,0.07141259938286239,-0.012115496505709682
MFGE8,0.05674326910825086,-0.10824356380895202,0.03799811793617065,-0.018161836000697512,-0.04983920239599243,0.013800699983954808,0.02235751590410351,0.06567836666780918,-0.02124347723465838,0.03966156316247799,-0.021638208817323975,0.022769125578144162,-0.007575045142389149,0.10264287488375139,0.0014416243867098047,0.08588012083502006,0.04345678987072469,-0.07571749578504819,-0.03879168289258909,0.06076904306414719,0.056233132134280404,0.008348338076565648,-0.01429158050301275
TGFA,-0.0719956484983414,-0.035023186593895056,0.0829534312240068,-0.016499181853166064,-0.03921824455916907,0.04948109804694198,-0.05304548330332318,0.11379628450146173,-0.10042578778052023,-0.005556204861800465,-0.04808102347505637,0.05684945893557695,0.021893822107561807,0.08030066960345511,0.03452142366619815,0.07885089404805327,0.04416086324520984,0.09241141814136124,0.007333803577552465,-0.015392177041040993,0.13079468159562677,-0.00042541224297320526,-0.11385232822456022
SLIT2,-0.0034769504280647086,0.04659002474797234,-0.007930252193798292,-0.04381823758478666,-0.015246215629630145,0.07929569331864235,0.018188726984251224,-0.055418748978539045,0.028112065582283446,0.006823294931144417,0.012737778650608217,0.025371540749452193,0.10344301634386698,-0.05420659732934257,-0.10000957163225777,0.00015052037154708272,0.006886506955566342,0.03389423065210332,0.020776202947502664,-0.1139537334684344,-0.06195426091866406,-0.050435642918819745,0.09571877146809037
