,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF313,UKF334,ZH8811Abulk,ZH916T1,ZH916bulk
RARRES2,0.0683439947941598,0.06104434705099509,0.011549118019270572,-0.11568092795130815,-0.020755670082056307,0.0006417732153036671,-0.05577156136676936,0.011072294872709134,0.026267140357264535,-0.012779837454156947,0.01643144292900227
FGF7,,0.025202768280352318,0.03155535621757556,-0.033786291489382475,0.054498874425425545,-0.004811671014807243,-0.016582396432946355,0.01054031233949435,-0.05546915632439478,0.03023551765565548,0.10840397278127226
HBEGF,-0.022388468974907396,0.005497379690570687,-0.0019650516933667622,-0.06766726773633855,-0.008359156031985004,-0.022321580518737713,0.014416720923557736,0.012285489949619942,0.05752177782827401,-0.024249678154771453,0.05445813338406888
CSF3,,,-0.019903700482529502,-0.01254286170012431,,,-0.02552914415023176,,-0.031751047583318655,0.07859463774651268,-0.01815353553151251
PI3,0.011085711355012282,,-0.034347777918672544,-0.014123427822195417,,,,,-0.05808640666774702,-0.026219486552442127,-0.050389684651884384
PCSK1N,0.01801786729773181,0.028318507823333207,0.006059377879034968,0.027188437273401374,-0.03914726605415592,0.011855309762776245,-0.03471002489554515,-0.005577790610864002,0.007729935330214006,0.03154515041440672,-0.07976493267776259
NTS,,,,-0.015416685827405133,-0.022340321429020985,-0.01176600665577279,,,-0.03280976525058883,0.09512566926601819,
SFRP1,-0.043453161182521335,0.02593717815433006,-0.014570485289733877,0.018220581212323676,-0.03395235919464674,-0.005939753444327441,0.04531243156976783,-0.0027160489940269037,0.05752034706061271,0.04540658997245098,-0.041514934120442736
CXCL13,,0.016534197094905508,,,,,0.03168922005764078,,0.03830601387978447,,-0.026991645422466674
MICA,-0.05877264671279889,0.004668790805417157,-0.007611871844325011,-0.021365838957301844,-0.03297564827082981,0.03139853748639445,0.007955903560473508,0.0431605147369823,0.005437137709520871,0.03783633884620132,0.04609340139965955
TG,-0.049297614166923395,-0.02118030348630439,-0.015723862091437953,0.08716301432731755,0.05411299154246047,0.042693793008910394,-0.02580554312679998,-0.028373825542922917,-0.018687492671620634,0.0177754401827811,0.0037161210733208674
ADA,-0.032099555719533795,-0.04375568700007635,0.01368398748560962,-0.07780626309620316,-0.021650833118761387,0.02654333376197096,0.035777117583156846,0.007061172703806451,0.0016992992418283209,0.012157973783200285,-0.06803606933392309
LAMC3,-0.03191033692028944,-0.020773981497045083,0.053213162450037634,-0.015552655620018792,-0.032874477876472484,-0.003410191098483088,0.05084567193216812,0.010004998062941316,-0.01743846268841598,-0.008306028053056488,0.006162933377999947
CCL7,0.05694138633459193,,-0.011368327169634374,,,,,,-0.021078641082301893,-0.017999575880893157,-0.03757393568060049
NGF,-0.010706448564214053,,-0.026047741152720034,,,,0.09359449054791667,,0.028662429932169005,-0.021001473480353656,0.06118736946687425
TNFSF15,,,-0.012659188321147246,,,,-0.01625746078667379,,-0.020549308127991616,0.033755028793368384,-0.03682847056595864
HMGB1,-0.0056059519787996625,-0.02636583792789717,0.055408756437074415,-0.11146758274910412,-0.0186532710859802,-0.002042429779618459,0.043111199471089004,0.002829523624036003,-0.02562231650874148,-0.02736338006160423,-0.016700815064116394
ITGB3BP,0.017871179917180395,-0.026903280943511552,-0.03504828664047542,-0.04504589737714846,-0.04025957613436427,-0.027316318662619733,-0.03744352193390185,0.01434414096170845,-9.545488222041911e-05,0.0031137868389648758,0.006772253344723297
AANAT,-0.03662802768474429,,-0.011518567901915534,0.056125007615493556,0.09611807505043311,0.00018309281202168108,,-0.025337681597049272,-0.018491915882405927,0.0688620224855113,-0.02031850235174405
RELN,-0.041554725553212525,0.009366541193681766,-0.01999365435155693,0.11225612496565299,-0.03736404024001362,-0.011219040900029509,,-0.015125893733747783,,,-0.044169064569925545
IL15,0.06502044797967865,-0.015283557466168256,0.14291657028049093,-0.029511524200685514,-0.01212610024636796,0.032886822567711506,-0.038227548329465164,-0.023499528592670012,-0.033877947541501086,0.0020658164224487082,0.02297382636251385
UTS2,,,,-0.03732086370759648,,,,,0.038042079446411484,,
BSG,0.0046898176454714564,-0.06277274507705793,-0.05602466128021468,0.08538963417081913,0.06515410378306515,-0.018143262604632927,-0.022198343511636635,-0.0012359410755826998,0.027106858947554945,0.04345122491323609,0.06638159456168537
ADAMTS3,-0.048778048139900575,-0.037215328831446244,0.026831926441172185,-0.08980671865516787,0.047566431814809525,-0.049434385577673046,0.0049182573284696045,-0.020560970534498478,0.03467522379808336,0.04043984990572405,0.050443814695994744
CD34,-0.050976725908080105,-0.04032846638372002,0.0424547880407448,0.03207260647921944,0.08351301362499251,0.0709172710725473,-0.018810966590014706,0.02721121454011077,0.008062814957928054,-0.0007571101179866555,-0.06110396962917958
CCL23,,,,-0.01287353680290641,,,,,,,
PLAT,-0.02223749514181457,0.02546498344679689,0.012915745930082543,-0.08083806105658316,0.04923583094845161,-0.019878464459899787,0.04359532354506549,-0.012583700187666096,0.039854022281198914,0.040250337729952956,-0.009470505629689714
NTF3,,,,,,-0.027216055382052434,0.04254140483059618,,0.0011173063686452048,,
LTA,,-0.015576061758649949,-0.014570484608103673,,-0.01634456890892281,,,-0.023499531493462792,,-0.025630760316940632,
CKLF,0.036098864291115994,-0.0037041724798784212,0.019180642484954092,-0.09953527473528308,-0.05934376851347401,-0.02561479629240504,0.08172055584387827,0.013347665690453774,0.018626507111119482,0.037014612715429045,0.046882583259586934
APELA,,,,,,,-0.016754275571729784,,,,
CD24,0.016641337645488245,-0.019266607523059552,-0.034352511305441695,-0.01046294125789314,-0.015953830126536794,0.0001483599859621163,0.09406454518473793,0.030293512323604617,-0.02452001892651532,-0.019086131362902006,-0.016952851620467554
HSP90AA1,0.011613772090385431,-0.007521672870286325,0.010496893992127847,0.11188833240118647,-0.03138786573987834,-0.014464862910710733,0.031688762838524794,0.014203698997390936,-0.08818656966904313,-0.0860154305209088,-0.07225343060270217
BMP4,0.03964763158096471,-0.016511538532997916,0.004162865810795895,-0.00934283940715086,0.035512672196080015,0.04260729568964492,-0.007216772824061367,-0.020024027968039423,0.011609863715764671,0.021275707105165017,-0.029261949856895304
SCGB3A1,-0.012077417668212782,,,,,0.006000334246745001,0.011680907291269763,0.10837114221706423,-0.004280224797547793,0.03029315048541385,-0.040830148272153
IGFBP4,0.022474688718399492,0.025900748515638373,0.029362083103615023,-0.04976959876232424,0.020705502984413888,0.014251396051994158,0.015561321243082737,-0.030332032753960746,0.01482895120499313,0.01590930929795626,-0.04208740349474216
RSPO4,,0.001173404100524632,0.028894099201889338,,-0.004634921948386609,-0.014221569348747003,,-0.032597549755656825,,0.09439122446606653,0.21484325893743747
LEFTY2,-0.04932309785412005,-0.015767359495609062,-0.032556480667898,-0.07119267003697351,-0.027264444749605366,-0.015594124724515837,-0.018382146068231017,0.016341802722034036,-0.017893379311270153,0.02196813342793526,-0.062315981409593255
PF4,0.044261714570806784,-0.01416854517770441,-0.009918641486105962,,,,,,,-0.009793755944988875,0.07828607957832012
ANGPTL2,-0.07151831511757503,0.04463298749962902,0.01763945059479382,-0.06356045489124272,0.0147819882125755,-0.0627937482773369,0.01158095031301501,0.023851671306777088,0.0653247878747801,0.04500073649987102,-0.004775596560563614
LRIG2,0.011095140239376354,-0.0134777354592329,-0.015745774627767592,0.06765810394808912,-0.03870959747289014,0.004399635743576617,-0.00022057918042624774,-0.00923117820571968,0.019979014134451932,0.04862020863883376,-0.0341517818032678
ICOSLG,0.0006015816872622305,0.020879794746186446,0.07609109930224574,-0.029638631980517582,0.03179664330686891,0.016286302337414436,0.05108810334167708,-0.014647422977673047,0.060054369146322124,0.004883953876021684,0.058474130889452275
WIF1,-0.047122160963741735,,,0.14702816143672034,-0.014669357358636262,0.006077530939159717,,0.04858326262090177,,,-0.00899222111841063
NPPC,0.018776515444242813,,-0.01538625894567295,-0.030462499138377643,0.010588966951956455,-0.019764501074694324,,-0.01210739172616246,-0.004061413712499924,,0.01310303402644189
LYZ,-0.033265871477565274,-0.02847876941992446,-0.06138774461655264,-0.06948169382242153,0.023569187180519563,0.010657906044600455,0.021840105916737053,-0.03359680939835943,0.0007378957278202762,-0.02333265177887351,0.01990702044772112
EREG,,,,,,,-0.02149505074763763,,-0.04278586177249858,0.057820729207506895,0.06278468874048085
SPTAN1,-0.010521466972703989,0.010805530087765981,-0.004492290213124879,0.08400055183333699,0.011416354656522854,0.014571501800013077,9.558807027207102e-05,-0.022264913786899515,0.026707214998530612,0.007859490327931968,-0.03290529302184136
LIPC,-0.009861853169637622,0.18942189925618327,-0.017824537464692706,-0.029591610313484888,-0.010677926438552985,,-0.026876799718957244,-0.03691556642627191,,0.04691027651398615,0.16539058285008593
COL8A1,0.019977446251715828,-0.0444411512052684,0.01787745483655598,-0.0396792513841051,0.030715696247026546,-0.015360219219831777,-0.05637128037214992,-0.03430115579949236,0.07808256966665213,0.0670727071331503,-0.029299406560667422
GSTM2,-0.04478281012939282,-0.00941416545846222,-0.01209491450829044,0.005393387895935161,-0.03265810306682532,0.01737154817254569,-0.03940489159485091,-0.021376521975128765,0.027973530130161565,-0.02607310347061862,-0.006210028534719887
SPX,0.08880055414587176,-0.0053166391728068614,-0.029207508509065616,0.11125947644635688,-0.03573491866100759,0.041238359188084044,,0.08582161323899161,-0.021252456914222444,-0.006801806339759265,0.036549155758620736
MFGE8,-0.04709088634820468,-0.03677106122763899,0.008749850099336032,-0.06570329927942421,0.012298465395928652,0.00483075502776649,-0.03971470789733272,-0.005876029430660436,-0.0625542882409126,-0.003970475386219,-0.05706409341148662
TGFA,0.040113807970618524,0.03227817661946729,-0.03983279441422755,-0.06426811898080766,0.054950428695124405,0.03286724761817903,-0.0019904797635145882,-0.005675077764567431,0.018332869160649023,0.07214081479432861,0.04442518176285629
SLIT2,-0.03143412755629592,-0.01055456705812815,-0.033757913713874564,0.05962894097054488,-0.015582541165877487,-0.03163051624400324,-0.01126721462049045,0.016951329809483565,0.017290846382846514,0.03883688809571647,0.026284849088775108
PLTP,-0.003668442916705169,0.04061971692706538,-0.017408218042069386,-0.06717926841729059,0.002312252018253388,-0.0010889138153223428,0.017492756600040675,0.054058007295647824,0.0408325336498364,-0.02141200688236327,0.009157347281188203
APOD,0.014874245674341037,-0.017352706652703342,0.0021111453472901485,-0.13171422210359868,-0.006877897416714991,-0.01980184316100118,0.004511204842950423,0.038847017079382255,0.04760666731493647,-0.07572320141606054,0.035564074353375344
B2M,-0.0013979557316808832,-0.04441331177120879,0.05739734517201506,-0.1262425989454873,0.04501731095693918,-0.02985715566095667,0.03924063995420295,-0.03420690409311928,0.06661191635821011,0.033687682471486964,-0.004463773171266474
OMG,0.016828420225220856,-0.012484394585686702,0.05500736815213451,-0.005812962947048238,-0.020606540745467365,0.048716150641107944,-0.013612933740684379,0.024318635155665128,0.04892758197470127,0.025215814373107177,-0.030030646362743357
CXCL3,0.0036950698089977087,0.004672460913389943,0.008197372355592881,-0.01485474206415648,-0.028340325325670095,-0.015214073094933922,0.038730207389527885,-0.016923918120600408,-0.006890360109706453,-0.037307090631071155,-0.04134675928154902
CXCL10,0.0049725453318920825,0.03344975606698851,0.03944277742515421,-0.09551730254681035,-0.048969255025924335,0.01530614363952944,0.0016166567088229033,-0.0017261355432964685,-0.021766401045604365,0.01328345663731204,0.0470453668304721
RSPO3,0.017899123442676242,,-0.011518567050823778,0.08513853686083456,-0.028711321574687823,-0.021667516553760653,,-0.017685168259456856,0.025679579623087614,-0.01826604987378319,-0.002280293554598285
CORT,-0.0533173615184262,0.012967530270546009,-0.025831271066238615,0.12565503538248554,0.01582472941861417,0.0344650772099008,,-0.024850238658427774,0.051718763599372344,,
NCAN,0.022177409363409225,0.015181303609851215,0.010382490832214403,0.00652862140395094,0.0030698720042294267,0.009975435875569923,,-0.00957358725411868,0.03769658255673022,0.01534423995800572,-0.028928737976059864
PRG4,-0.028600724921221593,,-0.011368328941219408,-0.01609375916461684,-0.02429367858670986,,,-0.020676885161462325,0.07393538441361804,-0.03141143104901978,-0.027935044284554764
ZG16B,0.048000033476000584,0.0021177210236992382,0.030478404909755258,0.026936957152537,-0.012987243733295697,,0.0423757291205385,,,-0.022775798402490374,-0.01712197588990853
TGM2,0.02038587394833561,-0.050187015327606666,-0.009481792291770125,-0.07390603931238988,-0.005394514520846864,-0.034519348672181406,0.026618845504816014,-0.01342281367841323,-0.023151002430380513,0.027545427402400385,-0.026167906690754004
VEGFC,0.012013871637455785,0.023694781744778477,0.008814203510293016,0.07286522817600914,-0.01836471629124177,-0.058668899158674674,-0.04281343545398067,0.010498610562296144,-0.027127000156757196,0.07587859673399737,-0.05095873753676528
WNT6,-0.02363144133410957,-0.01576735990941558,0.056993314098356646,-0.01582610475182775,-0.019208632215154824,,-0.027115773891793593,0.054895700507102664,0.06680484073424699,-0.02750645752772122,-0.017692138057719187
NRG4,-0.023252403186480784,,-0.013835776375597221,-0.020045797999633817,-0.024950598033654497,0.02707310609099971,,0.003983186646256489,,-0.018266051920971586,-0.026606262037624097
PMCH,-0.0012915758786001539,,-0.019170816098487448,,0.041105589073117905,,,,-0.021424987701369153,0.004423882001316108,-0.004435277078566126
COL9A1,-0.029324861978262035,0.022714352806118897,-0.014450458610120117,0.0034232615456364613,0.005911257579814406,-0.03012574174586284,,-0.02805101127226866,0.05239107928927471,0.051112031921720175,0.015545463943624148
GDF11,0.04323642702351268,0.01755707748252522,0.02841722103587336,-0.04983027942872571,-0.025508051148475163,0.007375417240071303,-0.022390374774636984,-0.00789909176895104,0.011200170332614617,0.030330547913773584,0.022604422642151765
RAET1E,,,,,,,,,,-0.020037729173506075,
IL24,,,,,,,-0.015291581787227448,,-0.015973954553705396,,-0.029744915855306867
SORBS1,0.0015754273637367164,-0.001016501013760322,0.009583928629029658,0.014981020872263747,-0.006617369497393337,-0.0371463716991651,0.05908018251418544,0.012490812675081403,0.06409047109464518,0.018968216946214506,-0.021780711729587704
DLL1,0.0032867217801638257,0.0716436255046229,-0.0216809757520148,-0.04144969325439204,0.06699988574586284,0.11107792581074237,-0.003456189642268375,-0.02313466766097652,0.012247868637220608,0.057846737104910624,-0.009619876789053072
TLN1,-0.024746142221368658,-0.026795365826446607,-0.0032581020845264363,-0.0798618243790788,0.025696215913134063,-0.028396415670253996,0.018041850656611083,0.008739170387226214,0.029262028160956913,-0.029449345586953425,-0.036802671871124605
COL2A1,-0.004896979600858197,,,-0.01485474711938984,,,,-0.017181251423848132,-0.022213921241970015,0.12015705907064352,-0.02397081401850866
SHH,,,-0.011813560291132183,-0.011677636182005194,0.010335057218720654,-0.01632890030986921,,0.06728082012371782,0.0029471152081873924,0.039457661539245875,-0.04847955872458114
PON2,0.024241800506327398,0.0414033732437303,0.005079368984648262,-0.10390283316519282,-0.028935713438948043,0.028243960702326293,0.04217604330848512,0.0275156463386522,0.016975604474238626,0.0452733451916051,0.05482646464454578
ICAM5,0.024005942159632677,0.1227215113295741,0.045970485477247386,0.05458473915505261,-0.042199015357946235,0.01639282082572753,-0.014475361018764293,0.023073710115477403,0.013571264522731793,0.014892604747129425,-0.06027482224421331
HPX,0.006396861241183692,,0.023086362906747294,0.015782803980409182,0.11839433677601392,-0.014221569979118583,-0.028742434475843737,0.025887199713147298,0.05248182094760521,0.07811919649866099,0.016757856083887607
SFRP2,0.00851713349087619,,-0.01345436493772104,0.053739473289295195,-0.021241465222084973,-0.0006852259844603465,-0.015091440510259437,0.04679560050689012,-0.00012153660273234095,0.026185173511381613,0.03361682449786138
CFC1,,,,,-0.016344569896709536,,,,,,-0.023542355606648406
CD70,-0.0613216020144259,,-0.022868592251679233,,0.03627091215925265,,0.034628296013381306,,0.051217633270779904,0.01766216716051657,-0.003328311549557324
HP,0.10077603039052158,,0.03570572381133796,-0.021927228943169803,-0.031630963773569956,0.04931390071610332,,-0.05727618422151467,-0.004519865714165402,0.049034269245751466,-0.023804238610983613
CXCL2,0.021748154747206323,0.04572917750041343,0.010571811918402117,-0.018207626000853933,-0.026500243204580966,-0.019764499527863442,0.07444874492400652,-0.032454911958241635,0.017980430358004153,0.013669402727331198,-0.042428489070903665
NPPB,-0.032569711339119886,,-0.028257811314458536,,-0.014311970113771505,,,-0.021101587019867713,0.02665489863455515,-0.018528875379597177,
CCK,0.0319394732362358,0.06661176051884043,0.06183079473762748,0.12719027163882649,-0.014116487657068891,0.02232562985355199,,0.024412504484945217,-0.02162044588657366,-0.02403695333743518,-0.0890524568896581
SEMA6A,0.008240387530042694,-0.015516760777714373,0.002276536892852164,-0.08942704272283407,-0.0004946922824050222,-0.03333671166237358,0.011774500916373349,-0.030756340909681424,-0.015297681021335167,0.06072283244867053,0.09189328486089059
IRAK4,0.01907275609620429,0.02296326703060119,0.003138074877555231,-0.0780819646698266,-0.005700639670222776,-0.03700080604391692,-0.03135361601738151,-0.016937312584638597,0.07605966871387902,0.02815657834948557,0.011085931190145632
GSTP1,-0.034049708141746404,0.02666107289528902,0.010013590764691214,-0.10496932048986155,0.0070187887707724005,0.01624587316167585,-0.014401800671462522,-0.026538992983085635,-0.0053340535571224056,0.03148843882284891,0.10019480245818856
VCAM1,-0.04642995809905385,0.06036278956969689,0.0427880147072618,-0.054066912889984685,-0.0004245251797238972,-0.018402131648810584,-0.05151197430781891,-0.011656702695787157,0.03035912158428592,0.0574825502093328,-0.07577726091783725
NXPH3,-0.008303375184024242,-0.04577588513855199,-0.02863669700957026,-0.02593318890378358,-0.02121427268392125,-0.038296634677138786,0.06657833655226941,-0.03432119298692296,0.020160936872670048,0.0505892643048218,0.07218510764672635
MTMR4,0.023844706662451073,-0.03010772651801375,-0.0040835651903705075,-0.021527369909180954,-0.03798938298031969,-0.0003679075527506638,0.05389121884216969,0.07511066628093543,0.059360160728728066,0.03492099078864911,-0.03146490026387516
LAMC2,-0.025563817809127302,,0.020028640132883573,,-0.018017173669953486,,0.05024773442665216,,-0.019638519939330017,0.012181944955213546,-0.025620840735522767
IL10,-0.021527455183787046,0.007566667222019656,0.009960845214768296,-0.019492744926387952,0.053463993823836264,,0.02219593461101569,-0.018888920409227624,-0.037379569834758174,0.03650477548384351,-0.020935061154385908
SEMA4D,-0.03324502480742562,0.0025010122703973603,0.003102608134703249,-0.0342251180786436,0.0503591112224859,-0.025133193213618503,0.019533812347751107,-0.006776317838429557,0.029916667298667682,0.028737181595359818,-0.0444586162988227
TRH,-0.0313209847135729,,-0.028003937017620575,-0.01666341979836098,0.0029507528693122234,,,-0.008138073441080092,0.01604316149318944,0.05806519210805338,-0.08494626784561625
SEMA6D,0.014197888906185499,0.006384883715912851,-0.034290880119123075,-0.0317737324400894,0.015497849642827587,-0.021100125002887795,-0.020605888675300187,-0.01943303840076738,-0.005621683581875407,0.04941910640774996,0.052152819971644344
CEL,,,,,,,,,0.11940823205174401,0.03120661528707047,0.026548186928312782
PDCD1LG2,0.04762996570048198,0.009806539104571022,0.020288034797654182,0.0511610346325624,-0.008687791440356795,0.01804669823725192,0.014780710398063843,0.009507525095250423,0.055996983426288276,0.11280041014023597,0.04668064821171342
SPINT1,-0.040861941105439066,-0.0011924924851699724,-0.032920086101175985,-0.03704583735229559,-0.022548915020124762,0.07680831788344718,0.0001304779468674692,-0.027724868725405038,0.010611029427722673,-0.05802387858456487,-0.023779629894858666
CTHRC1,-0.01868786582959374,0.017729829430829194,-0.0061149658181447655,-0.06726948701814306,0.008236983043548828,-0.02163002553018302,0.007861083755361452,0.024878152738272697,0.01125158070747859,0.004297075873066829,-0.008843658808952439
PODXL,-0.0025090833642848636,-0.008450169652736157,0.014020424901994783,-0.07340622391369556,-0.00373533975775933,-0.043163422765225654,0.01999549514556652,0.01130016501694002,0.02612182037328004,0.010534744069624534,0.04997339388174986
JAM3,-0.02351705482884034,0.049621392855806315,0.024344682309164284,-0.07146420878900386,-0.00403101510954912,0.017454518260920267,0.03768478994407819,-0.043548156603161366,-0.023775972695505302,-0.00831953249157535,0.02026773190432239
TGFB2,-0.037585798674675215,0.0016545216724919896,0.005859131907837985,-0.10908232488202009,0.05908703706893316,-0.0014864023833015998,0.01942146027127748,-0.02351399812644522,-0.0311954081249253,-0.007300404093513497,-0.03407127056666341
COL18A1,-0.040685739479208206,-0.049545537190367375,0.01362571615306926,-0.07554603722847385,0.015324157139773061,-0.007628866667493094,0.05180095818779258,-0.004247152655310209,0.04814349270612806,-2.3692585254516555e-05,-0.04309235387066343
NODAL,0.045697093027417694,-0.015186611153896384,0.025888087906442106,-0.03914735518735697,,,,0.016555940487888523,0.0849437223394736,0.01599433590066152,-0.015937583713723606
INHBB,0.0039886725779068955,-0.03859096269093785,0.0011030192765782165,-0.04778404063567366,-0.018229476260125832,0.014869491114779169,0.053597823184276826,0.025081112800549938,0.02077581959150458,0.049867233543994464,0.046496086179360824
LCN1,0.001190189671461486,,,-0.013035902248440846,,,,,0.06387447456388093,0.017650371905929784,-0.017970833858092995
ARF4,-0.08157713614015057,0.0005255201744617308,0.0448896556861941,-0.0551250573694793,-0.027497260919674187,-0.01951583397648699,0.030124046962315743,-0.07438954991710439,-0.004826856904103351,0.03220557669932868,-0.02200179875163264
CXCL14,-0.008200654258166315,0.032851388500009474,-0.029989781459227982,0.0857660031329913,0.04498188168639437,0.020684141493801707,-0.029303381865261203,0.03772196898017455,-0.02700009616090837,0.02541512478250159,-0.05385205821142662
LIF,-0.017719394980719106,-0.01921778523547986,-0.010481108701907126,-0.04787487809504154,0.034725868677144,-0.016859995882145127,0.009724429539595205,0.04678323679995052,-0.025327292762219556,-0.005984879817341092,0.016141857909174804
IL17B,,,,-0.02152898622551094,,,0.07030441830980187,,-0.022103090383420156,0.01222312800061133,-0.020318498271232773
MMP1,-0.03524395217761035,,,,,,-0.018082710953138795,,0.057516523270504875,-0.005653724038572078,-0.04547124136185745
MATN1,-0.03356455456603703,,,-0.01366725726193079,-0.014491717235641308,,-0.015291583991330316,-0.0171812492857236,0.038346597682549444,-0.009013856238092427,0.009274382339093133
ADAM28,-0.03166039588964498,0.0033013705704070273,0.0340574678895277,-0.059787950423847346,0.009976224629370128,0.025335319310412736,-0.0046193282659301406,0.020061552503533,-0.03323839866823931,0.04457679850135579,0.059223598381983676
TCN2,-0.025276691551353415,0.03182132912333029,0.05243094661717965,-0.03805837020025082,-0.01365401942485675,-0.005702193258301773,0.016425602759390576,-0.008361162903654233,-0.008550537344703662,0.05432054804346436,0.002802881500089569
THPO,-0.035031809840609815,,-0.023966688741577154,-0.026598272665135286,-0.02011291952245339,-0.017544426785840114,,0.06302757897681362,,0.0046913526832483765,-0.009451129972587027
CUBN,0.03488236110735705,0.06435925093953847,0.07453880590458256,-0.03327264479403185,-0.005745553104875616,0.007645519201628151,0.08382247573462963,0.010496757459797364,-0.02547411317275647,-0.023389544651415604,-0.016610595382948318
TIMP3,0.039196108672427454,0.04954591230923843,0.045484019504489805,-0.0391927139749046,-0.021857520930230884,-0.001725388720789317,-0.05992734757896839,0.002005758762068831,-0.0099242995991207,-0.026459158508427238,-0.014366289174474493
PIGF,-0.009149348947696223,0.04667534126223159,0.051830287547570304,-0.09618369040976979,0.0381960738108565,0.04112246716422762,0.017132010678056357,0.03980857901616869,0.015435247436815886,0.06686007367391121,0.031197252873434268
CRH,-0.02995106289249605,-0.019059156953547436,-0.013324948323461266,0.09485464382662902,0.08682803124403186,-0.01310836577648839,,-0.023499526427290196,0.10591786672916009,0.009191657503339761,0.02558615609819123
