,UKF248,UKF251,UKF259,UKF313,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
ALB,0.02158458220189042,-0.002255168367167019,-0.018794943116051583,0.03409368192235692,-0.0342313919074409,0.032142790584047155,0.03950774153888719,-0.004468421181581688,-0.024435869209812933
CCL13,,,,0.023115418294714314,,-0.018489887480179455,,-0.0505137639421575,
EFNA3,-0.0006388858517312364,0.03504537989295029,-0.030088966425794225,-0.01203422742484848,-0.023500609581782652,0.03636727981356102,-0.00682534008131493,0.03957820233517293,0.00709861219316878
DRAXIN,-0.01725065271790461,0.09851681776953851,0.0229097631519999,0.015791081485283593,0.020930622006069523,-0.06558155811619013,-0.03535015551222244,-0.03144732453024933,0.0973120830333386
RAET1L,-0.014314488201646595,,,,,,-0.015175129230477338,0.019280990363152953,
NPTX2,0.0009889152761933223,-0.013636979706279851,-0.010563953611114904,-0.0012407447601839251,0.12834907639324175,0.05002327377526429,0.04198722485637202,0.021142006949424735,0.11939767861141869
FGF11,0.01876235193879497,0.052024377740522945,-0.03210324344850126,0.011905855203287788,0.017869684696984453,-0.023043153596676736,0.011455541241094849,0.026495024596186804,-0.1066184723051937
CD59,0.08270158244416723,0.013381235191666441,-0.08122864520614821,0.005169863081404481,-0.0028850563416448704,0.004337488684280603,0.03324087470775843,0.03548229950723102,0.15100657238353693
COL9A2,-0.0010552161909383397,-0.016210793261567675,-0.015523890799062778,0.06045296711369845,-0.014694018693296713,-0.012921932176232153,0.04368980262717643,0.008332187075049478,0.02140762398923578
DLL3,-0.042024418931019575,0.06301559415855967,-0.013317011365789068,-0.019640451045722325,0.01766119463252091,0.016232759419275527,0.060597916660202235,0.007025067910464391,-0.05693970199268192
FGF5,,,,-0.013888967151435028,,,,,0.08195251943276594
LIN7C,-0.030628313369445846,0.026075986663260605,0.017966691477852535,0.010787016780529554,-0.010189308368841118,-0.035266551560376794,0.03362045751934248,0.028100636140339186,0.010754754304034355
GDF7,0.0058107497058689315,-0.04234830065050407,-0.0188895311368581,,,,-0.013008859834868882,-0.03660912562580537,0.01183996691707566
PSPN,-0.025886009214259473,-0.012560539113186333,0.01651278098898321,0.11582306947200956,0.014730630477563011,0.1127259466235522,0.09203038205856448,-0.017446018264116004,-0.016634482206838053
ANGPT1,0.04115609346721655,0.01198669779684012,-0.028167517785627597,0.08819943830258747,-0.06760529907708927,0.009418262458268326,0.021733480199942812,0.02934041695630855,0.09897731385603985
PNOC,0.043131611475739705,-0.02814468358623288,-0.010815329845370723,-0.015327103232540135,,,0.10288154799226254,-0.04340161366363048,0.01200292329105287
L1CAM,-0.04688469387959277,0.018359102321309047,-0.012893678663797746,-0.011254876712339698,-0.03932409718972436,-0.0758178426169882,-0.03004669571938164,0.0006531854031166996,0.024939427276317733
APOA1,-0.0034527909195025816,0.005491168092329841,0.03645927771166911,-0.05896203731704759,-0.014671232601125956,-0.005986371666102472,0.0012560127974077567,-0.0017179956123950341,0.04920921827790324
PSEN1,-0.017219285454496854,0.016984397516558215,0.05436595869151724,0.033778996781663344,-0.03819875696103973,-0.017444165277322024,0.005095348429516988,0.024002310153622846,-0.019348478516052637
CALM2,-0.03104811721176247,-0.025435342493336545,0.01725918826490311,0.027929057671650562,0.00844789612957726,0.07692846521309141,0.04973577935165376,0.04264732930345757,-0.1487135772512357
CLEC2B,0.00667060365355259,0.0692539926281079,0.04021788584731563,0.07386678025244878,-0.04084543392969177,-0.0092362035206399,0.0270170911849373,0.07222717263065348,0.11709384867417107
NTNG1,0.03158063728476883,-0.00020325641842404535,0.019738266687987557,0.020585911182481452,-0.011774763935416748,0.03196466091409166,0.03512094262379877,0.0035515753491109103,-0.015467984213883339
LRIG1,-0.002533812640562485,0.013056682677110817,-0.05005815833391037,-0.05716681217531224,-0.02241104931762916,-0.004917573079009132,0.055062299823444356,-0.03849105481825634,-0.1580057238450012
CPAMD8,0.031119371432589617,,0.03328644428627421,,0.08761811157821409,,-0.014614403422212149,,0.038522779775978074
GHRL,0.034914880283295265,-0.02273606562379579,0.030564841806907408,,0.004239605090236348,,,-0.03959987707326378,0.021041768150239327
NPY,0.03363688515385569,-0.04205238546174894,0.012336368485251383,,-0.031588944560989304,-0.0062080856917980575,-0.01411413010409385,-0.005429316855476711,0.03745383581110039
MMP2,0.09416539303502276,-0.007911220820182346,-0.014536995359376416,-0.04478254949755671,0.025609184454071524,0.019549260313857272,0.031047737117807925,-0.0902990027647421,0.1612389387577531
LHB,,,-0.010905736326100786,,,,,,
PPY,-0.00948157044232332,,-0.018983706251005074,-0.014176887019011378,,-0.0485826407447369,0.00868543659077813,0.04547845503881454,0.0006694074936818456
ALKAL2,-0.026844574091157588,0.018322895972641678,-0.0107472929873111,-0.036144277561748435,0.008917737863111957,0.07064312067634734,0.0028085701873939678,-0.017346225997073306,-0.0209201361730126
CSF1,0.06032654447259982,0.0005167187632861274,0.03150301636486453,0.006888885241380348,0.03272794701717346,-0.00987902389552757,0.006739692352868488,-0.014152770307074177,-0.051339825398551364
SEMA4C,0.05822351387886837,0.013736588136588752,-0.016826364249276533,-0.07169999244171844,-0.006191097721970934,0.09076735845535515,0.059380286037368356,0.026929807145156557,0.1414968068508585
BMP8A,,,,,,,,,0.10402888040080725
ICAM2,0.06506213580476806,0.028244680158333212,0.021590222077692702,0.07639110066021715,-0.07901766608778588,0.06194552787963197,0.04643819743595625,-0.06863979347300234,0.22558450664457363
SYTL3,0.027765207764841694,0.0787017890607495,-0.03392228128036968,-0.013502980593015074,0.003244556271598852,0.011262391055324294,0.004407712558414881,0.0426412200357449,0.12757908672658888
IL1A,-0.026958547150734445,-0.03916592703918852,0.023248925585038153,,-0.05906310096081231,-0.046712351814321006,0.039172605996651524,-0.017998690766692995,-0.034129051906972976
HLA-G,-0.022026579300608792,,-0.011518567949198415,,,0.033454209315583926,-0.024908782647571147,-0.01701806169683715,
PGF,0.06644530363202107,0.008108354989516035,-0.057471733184132186,0.06338065005899347,-0.027950213802352703,0.041483272843544104,0.007281886615791905,0.02643150137368273,0.21985702782250854
LGALS8,0.01722041647669911,0.029729301752706577,0.010507698405024296,0.02207077705246477,-0.018030493934108688,-0.00029608218674505575,-0.02217627617908389,0.04224118619866017,0.017255471378027503
DKK3,-9.298734954990699e-06,-0.0865035331319776,0.006921154091992509,-0.024164672592764717,-0.09001975165429982,-0.005245914427659548,0.05267860042142179,-0.010567610909148172,0.14230903731089203
COL16A1,0.0437088216672067,-0.09156286196069172,0.017913317163273067,0.0836665839759737,0.07609850805567564,0.01712857128650514,0.0015801235164554185,-0.014909599951524298,0.13690490076488948
TPH1,-0.016173103220697094,,-0.020960819021405966,,,-0.02419849780285065,-0.006806576471877594,-0.06611124412279246,0.043551274818405934
TNC,0.04652313157437741,0.048422517525060424,0.014713206702237787,-0.05759731525321482,-0.02360942868254349,-0.05155797973500261,0.045012543926643916,0.028572465104372488,-0.002873376093819601
TNFSF9,-0.028759283936773364,-0.03886343125599318,-0.01888953240747825,0.024363887434890454,,0.005443416581889105,0.007444617277933191,-0.023339058347917566,-0.04834187452329469
C4A,,-0.03349704999361594,-0.012929383249551573,-0.01681198935596932,,0.0651788653924088,,0.007991991219012676,-0.037791479858861936
CNTN2,0.009731287120625159,0.0183860063674188,-0.0007646344521488538,-0.01780121458458445,-0.10163397710705988,0.0005704475924889394,0.05234928795965889,0.018435563670919915,-0.035905782217673966
F7,-0.015778081103557242,,,-0.015327105383315115,,-0.025936018147145405,,-0.03660912916581836,
LUM,0.0679765002777376,0.08221647376011863,0.00391059111456811,-0.015057090524617626,0.033331360561300725,0.08580259367666092,0.08359594560226515,0.010674839254886187,0.21052278401212582
BTC,-0.014314482239202201,-0.011794263072586152,0.030574739651872823,,,-0.018763797315150973,-0.022168399148488366,-0.02382151209385442,0.023502666156066578
APOC1,-0.02753417582320243,0.02371066387837212,0.010372090071166972,0.05570325508979478,0.09443817084852471,0.003322131715327775,0.06758224615624038,0.0706475414496003,-0.09260670454494538
PKM,-0.002906377257655026,-0.050911003575791015,-0.009006955385976288,-0.10079788617326217,0.02556047806895333,-0.06918588802748661,-0.03309359639072994,0.05180877977983444,-0.11564717517845309
TNF,0.004319683481043827,0.020819225269005346,-0.028543614666576116,-0.003813309177055437,0.131028337608264,-0.018212117241290016,0.03774743299791354,,0.02193943391890897
GNAS,-0.0553485351471523,-0.01364109418416754,0.004673516491402195,-0.03605784520739886,0.04129855770397268,-0.05233535862019952,0.02136244961895973,0.038206531517023176,-0.07336887877266099
BMP8B,-0.007813359588332363,0.06010377842783036,-0.01669895649084065,-0.024697508640012165,0.05251808779156786,0.040261150882230506,-0.007260516446309286,0.0043440786033843585,0.2086446273290012
LIPH,-0.016173099239005534,,-0.016379831811763834,,,-0.018489894280310285,-0.016918968170970855,-0.04408299322527332,-0.04372640775612923
CCL28,-0.02274947589784162,,,,,,,,0.0418302078984593
PTPN11,-0.060321513731170735,0.06020614416615491,0.02540409462622795,0.025559646067373803,0.03351969348237075,0.022202925325648416,0.0003962080298619501,-0.013610608923837936,-0.03674722251032513
ADAM12,0.08328047082839164,0.09624116078044165,0.0017739193282212556,0.02866610033363617,-0.014158113591403277,0.02457004458293032,-0.004777264174394301,-0.007992552130280236,0.12702388434054923
EPO,-0.02173138692235943,,-0.016698956958429014,-0.013935995649108947,,0.022711699061581738,-0.017571638239284086,-0.03502512800159021,0.01614142627934343
EDN3,-0.028172772291678357,0.0036934621561802617,-0.020787880327240254,,,0.004945647165521332,-0.006408155027874154,0.007166550407571963,-0.018090944970732412
CCL22,,-0.016403183438724593,,,,-0.02272679806719699,-0.016068994120631796,-0.030733025083452867,-0.016943777298893698
CCL2,0.0771176554027202,0.02173364580525356,0.01210170723905953,0.055067784231665695,-0.021989978308748687,-0.05014734883216882,0.04829146187502066,-0.045647802537900926,-0.055430268304641164
DSCAM,-0.03710520827356485,-0.019636013464144512,0.059833237092726914,0.016717813967920922,-0.03235403530879398,0.03678001832897242,0.051347574142603075,-0.015799735437718853,-0.05235757309352635
GPHA2,0.11366763574037451,,,,,,,,
ANG,0.012579850363420167,0.008771564582244514,-0.003427183158501448,-0.03423855914835888,0.028375528749376402,0.0015686536540337115,0.017706275467077464,0.019977157338258375,-0.04380267186058
FBLN2,0.011909974628467705,-0.014442786504535041,-0.013788783617188001,0.06685363679900148,-0.058677022523605675,0.11444095254467489,0.022753098824563972,0.0051595982971177,0.09699949845427812
VTN,-0.01964880436838815,,-0.021472420521266477,,0.044127965599503695,0.07382057072533887,-0.012356021777142302,0.06830613517004362,0.025844910129408944
VEGFA,-0.06125957223583595,-0.037255506358483265,-0.048272081039057335,-0.10883513302648166,0.12231935361344282,-0.09785245632628942,-0.06721616328663169,0.021724784196052966,-0.12555093141192122
F10,,-3.093321941833168e-05,,0.013077184390275047,-0.024885328210785488,,0.05770533918141723,-0.04773264634728185,-0.04230051746711251
SERPINA1,0.044368466276291235,-0.05367188213473994,0.00011213875828742229,0.04677547840192217,0.01556383739149629,-0.03381494417472795,0.021743649144809606,0.0449054584273111,0.05054813843489122
VWF,0.09669013868287991,-0.012694540429610324,-0.010114410458685935,0.12053332432760498,-0.02923808244136531,0.09802320468236285,0.058337337573555914,-0.020551789255087164,0.22790315706646885
GDNF,-0.025328244934472097,,-0.01358261955275618,-0.010207313460983278,,0.015348347274229233,-0.02794680230106296,0.00014031262041355253,
VASP,0.08245466821896534,-0.008998052980067513,-0.07887048486830188,0.003255544646525012,0.08671179273080996,-0.04028035419758615,-0.01607625842650049,0.021097765435820065,0.16297694501047616
ADAM15,0.0006016622855284929,-0.03800667665169235,0.05328877557079341,0.07647016814134255,0.009436674455319675,0.028233532528196947,-0.04308333708655629,0.04278561189880064,0.08720522915527953
WNT2,-0.004301773633168285,,,,,-0.024907863561610434,-0.0180469526565336,0.01574720256188055,0.0968199854364313
CALCB,,0.030218171640238798,,,,-0.021798936388335893,-0.021373655957110625,0.10754968298920278,
OLFM2,-0.08436685975462936,0.0014917899810308565,-0.021705679866744158,0.022576552215280706,-0.02538416857044099,-0.014921160338319656,0.053474480674915705,-0.03936589266560126,-0.07242133030383742
MFAP2,0.08142005008455602,0.021395854600221097,0.02460735520628445,-0.00394455788575772,0.031408421591266195,0.0159821517258421,0.023889859919223877,-0.02805426499579107,0.21525121733842312
HLA-C,0.07708979818965245,-0.07582995537140338,0.027056447093315544,0.0026713932949726906,0.07822460962847876,0.04809466222236323,0.00044594112982037964,0.08657376864598496,0.14773229446016345
THBS1,0.048368801523720216,0.008352296397367932,0.010094545618026063,0.04335259031405674,0.030172148055765874,0.03549565914742842,0.07012133941576461,0.023336497313883087,0.15589845634313854
HSPA4,0.03516697177986288,0.041453672427304473,-0.029912437895089974,0.02189258372518169,-0.02478890312707963,-0.018963595493816123,-0.04852754672269654,0.009615975182175489,-0.01533988217792698
LMAN1,-0.025506977672214274,0.030944910975612777,-0.00412194081679351,-0.007134265756073991,-4.072154664518486e-05,-0.06299528010432329,0.03465635141395661,0.030503097364192523,0.02486226678583179
LYPD3,0.07227351075265989,0.10064513459714536,-0.01224331955570928,0.04780296630205478,-0.01649218005106421,0.0026829834362420576,0.06831609451879567,0.0014420865756028692,0.0965152659952775
APOE,-0.007938337838481961,-0.026092335739426775,-0.0020528169538499637,0.038208938144689335,-0.0565382750741336,-0.08178656311905798,0.021814510895889032,0.03395484535775764,-0.026331688933055396
SOSTDC1,-0.008457586911613755,,,,,0.0026006029431075695,0.02104966306592302,0.06704854866611216,-0.039788784876576215
ANXA1,0.08599215197103013,-0.006232856838828264,-0.042352358526406536,0.04568001086259714,-0.08874945385943714,0.003592987394335642,-0.01815553331819746,0.06112839641657558,-0.10443349190013239
WNT2B,0.025444864181007942,-0.015234707658147939,0.01110821840842904,0.04013635267573929,0.014741877968840703,0.016843362471252274,0.021895783290915724,-0.006520192423423272,-0.05977240276833765
AMH,-0.030127873927952464,0.047449060080801214,-0.01701261721099844,0.07268852545009542,,-0.04301848746875679,0.004810046992369642,0.018242986725182014,-0.012095437553790387
GDF10,-0.018718659936429637,0.006644032248048164,,,-0.042766603387958284,-0.03096424518132354,0.05397973292289586,0.023058642060420784,0.15153404405783094
EFNB3,-0.012292618941298085,0.07377985602020867,-0.034697571752164806,-0.018906377224684554,-0.02447260660843314,-0.02321781084573227,-0.009934050988894062,-0.033117305792526384,0.019857007657607128
LTB,-0.009373926260570587,-0.04622750817798668,-0.029009545477425864,0.10016271006961655,0.08610165381147664,-0.016032213994453016,0.07719928230162555,-0.009370408760032626,0.06849678604059818
ANGPT2,0.081436254479465,0.0946576937695139,0.003930658882019996,0.09712746159241747,-0.028885426710694596,0.012717868845792226,0.002070736377877649,0.0033125031903342562,0.1662963615356563
NRTN,,,,,,,,-0.031187363315766475,
ADAM17,0.024284399911316125,0.016213911672462878,-0.0004420213085087938,0.04219699421741437,7.578184861213043e-05,0.013244959910853291,0.01316578043202503,-0.018173739821186474,0.008948274143328614
LRPAP1,0.0023037924324974947,-0.025686068550501654,0.05460501121886424,-0.008655628453570477,0.053219065825702086,0.00931662421543455,0.018701756875308367,0.07007497199677964,-0.039828250665487494
NID1,0.08184389020801863,-0.006767178545809553,-0.0018196858279451392,0.06361843936292162,0.005790146598830947,0.017728901320365004,0.05536621078620129,0.012356817154193393,0.24533589364051728
MST1,-0.016463381310438112,-0.02284402755005562,0.04543109971088713,0.03623070433916505,-0.034215513750984056,-0.029510467595272424,0.0011938858365685152,-0.0017461772711890155,0.02177215611032571
CCL14,,,,-0.02149633622919141,,,,,
DCN,0.08249576341624931,0.008769100539769804,-0.003859973270242511,-0.02785971983899368,-0.039224095760572106,0.08832853862660685,0.06345848094290245,-0.010217132547385368,0.1410323049564929
IGFL2,,,,,,,0.07588498953603712,,0.10999090606257285
COL7A1,-0.009891777705596825,0.019416449558742336,-0.013852592521341613,-0.052078026855338876,0.015923137158401702,0.02615360066192033,-0.010531635889802361,0.05030135065900616,0.10496124432067613
CALR,0.01681050499985244,-0.008176721527532552,0.022575517652920738,-0.009587015849237619,-0.0713045427847968,-0.008177372741488012,-0.010851313418374482,0.052753532691539894,0.18499486358322018
PIGA,0.006797186983513655,0.024164878213541394,-0.02269642715033243,-0.011172933288577856,-0.049371052101959266,-0.029074192861608627,0.028742122421306776,0.019325233931855892,0.03703655858592884
CD200,0.02442466878630021,0.008034574075997915,-0.046924368604442344,0.056814690780744276,0.04625606425062218,0.03354536380015243,0.06135283482858368,0.03143313705753679,0.11551460347807128
GRP,0.0036508010250337736,0.0019134789136103566,,,0.0009065934523868614,,0.13259436540251876,0.0351351373474521,0.05865643015187381
CDH1,-0.04527349927118424,0.010778152602530632,0.04020917266450328,,0.11159273361772677,0.01172380368446917,-0.01569690520539944,-0.031940676700065555,0.04353755077659876
LPL,-0.04174297057746861,0.019684425844480463,-0.009483931992950553,0.00032140663545631327,0.08367876578177579,-0.012770996906389583,0.07254976254349334,0.11659565975404801,-0.1329864138418126
SEMA5A,-0.0017878533182742549,0.04934888549478271,0.0035989989492457475,0.048153602146550886,0.012598226680000057,0.044841523851541026,0.0515788498269936,0.013587974059871699,-0.007434549849410447
SEMA7A,0.041105278281636765,0.03093988903958555,0.009866698242508302,-0.056118565702700504,0.039508895974672525,-0.0009851035069567088,0.038928566714904744,-0.00017048624172350657,0.12808634277616457
SEMA4G,0.011459767026554433,-0.04341571211346199,0.030608384597005985,-0.0409594062186044,0.16230637825113528,0.08284700034772924,0.03602657057293537,0.02088536739993025,0.07854849618225951
SEMA3B,0.012671762756358748,0.05129717124850197,-0.005613856625926238,-0.06092576621240677,-0.0018744718093077347,-0.03391601348786285,-0.009878328455981203,0.07730216171734751,-0.05974808175589447
RPH3A,-0.06978359468216601,0.04075323298394048,-0.02134816345977818,,0.04598743653017929,0.0015846464547438713,0.0011194318082709143,0.03812110786833056,-0.033011315059232785
JAG2,0.10824539047003394,0.05252413805730979,0.004247759990737242,0.13997521356406067,0.0459922829342037,-0.02475689288976619,0.058227325880621725,0.03619401340428096,0.14600894020514416
CGN,0.013284350465859532,-0.014805781356096392,0.026247244168135737,,-0.004644454162133892,-0.00840274327299473,-0.01862849584419065,0.051859544488549465,0.022541795264512214
GDF15,0.03859235297367086,-0.034780018394893565,-0.021674865428572516,0.01983573544934764,0.036954729001720615,-0.0061446757696101625,-0.031028638851293363,0.02677504570834331,0.02552849542755433
SEMA4F,-0.003127332280050665,-0.0013205743865515745,-0.021542904005319708,0.030210803320821863,0.05965134790000941,-0.03313315961016762,0.044385211492584,0.023841604592362464,0.05964219471349862
NXPH1,-0.017843586954208433,-0.04419830664692476,-0.047832741646397,,-0.026909977334854028,0.0829767549942265,0.08263585350181345,0.00435901228012673,-0.03032811084701119
ARF1,0.07482973372035044,0.03602923462231024,-0.07493693409387148,0.018135692731335452,0.0949823286890237,0.03369225484906113,0.03632446709712993,0.10191086838647061,0.0690086723132618
DSC3,-0.013641524141704343,,,-0.04294552364114422,,,,,0.033595077047407544
EBI3,-0.01809136203322715,0.046428127304210226,0.019598202829920554,-0.02083886251342943,0.013940863119217882,-0.07434759878036014,0.06876073043707158,-0.003514613179887253,0.012808642995003451
TIMP1,0.08957416267964957,-0.023652897042272872,0.004093441075601201,-0.06007182746373649,0.11643449774667214,-0.03883321058357259,-0.026767994069181747,0.02118749806418458,0.21033592657777356
SEMA3C,0.036430916922179465,-0.00616930164353008,-0.0030723023255402474,0.029185286055278883,-0.046719784101639523,-0.0375824167184005,0.019221224330193132,0.036854436652099705,0.09863526477053845
GNRH2,,,,,,,,,-0.035635442985648594
GAS6,0.03768460634228342,0.02624618561960541,0.028494185010744074,-0.048645462132575486,-0.062105501496052054,-0.03793378041205623,0.034100792923144226,0.06723237613823786,0.08331515752171074
MEPE,-0.036529984457521224,,-0.03065020233041066,,-0.027050354417052887,-0.03475157602825479,-0.00838473639636997,0.0466770575351152,0.0915161055637215
SERPINE1,0.059520443760570745,0.03482116831556165,-0.005760595008118918,-0.05849968189920606,0.0778852309907225,-0.1034150533706389,-0.04968203590363502,0.006018347316785116,0.03633082012396276
RSPO2,0.03608246337812819,0.048296517619518725,0.02746081878168488,,,-0.028079490426549822,0.011629579551457906,0.04840674002175599,0.06648072830567295
SHBG,-0.017669806135645734,-0.02605452812759285,0.0592360540913303,,0.0038417266295955608,-0.014753880310442452,-0.029305406616775127,-0.018210922906954828,0.01036081693936857
LGALS3BP,0.015304949535967212,-0.0708755515407427,0.028154063655958114,-0.022388478932270015,0.045149517757188035,0.010369693384337192,0.06597004643199807,-0.010826622615900285,0.0009420589248617629
LAMB1,0.0931031407257729,0.023768098648632732,-0.026915526537330182,0.05288773965357644,-0.014108159781909338,0.014222726888486895,0.03797133952315149,0.06077426184480491,0.20937926091862172
SPTBN2,-0.016813317080621486,0.01216935431865316,0.012893997197722601,-0.006572303644454245,0.06509022837063039,0.04886688896696866,0.05586953371916239,-0.014472749560551095,0.0704656876291854
COL1A2,0.09001428554543785,-0.006019301193633474,-0.03759123868682783,-0.04928399410550212,-0.01805635913416534,0.03662650637367206,0.07309062805050025,0.02387346567435277,0.2209763142911339
DEFB1,,-0.032995555130036665,,,,,,,0.007479144205249537
WNT11,-0.019552734339785858,,-0.01869992699932665,0.15805076604051602,,0.0052672621742821685,-0.03661787066731184,-0.0004426637924857005,0.03769903336213038
LGALS1,0.04476631932568372,-0.045312163857513764,-0.04865584440138289,-0.0671332524647508,0.03520439775463173,-0.024417074202743062,-0.05747495380598282,0.010271564699093528,0.12209783985501087
BCAN,-0.028358370121974785,0.03328016485843807,0.04052514290527432,-0.019815696690549823,-0.020603797481025442,0.06686599012105318,0.0871672102831376,-0.07739080308667871,-0.10606200691170914
ANOS1,-0.0003245957440901888,0.06269860520261904,0.02114796179130437,0.10469886530897543,-0.042017570177283865,0.03179278506525211,0.08168122507081499,-0.01483749886019442,-0.10627342307159743
EDA,-0.014314487143793015,-0.007138064353456974,0.04643884007525652,-0.020671543769460097,-0.03507506148620961,0.02587146642911879,0.002519992572209853,0.021497206085103877,-0.00047270405496989203
FGF22,-0.0036610124692781905,0.00015389060194624616,,,,-0.030616475257371906,-0.016583808456404524,-0.036879902283892714,-0.005481979548256709
SHANK1,-0.019552733084524487,-0.0368246749923597,0.07250618994778339,,,-0.009827732037337916,0.03910771636408074,-0.020756036792455666,0.008050058879377061
NPVF,,,,,,-0.022726799590555315,-0.014990404591515438,,
RAET1G,,,,,,,,,0.04159138935817561
TGFB1,-0.01922311598352608,0.06148225159399648,-0.028810558609808735,0.047784792820541884,0.005520750130490736,-0.012309636904885617,0.09182318502979592,0.02058723573806597,0.19081886821049776
MSTN,-0.04525912807520142,0.06352490546698078,0.07420339691141403,,0.06627743356227686,0.009237674149067626,-0.016265705452910825,-0.009764892881217265,-0.05308062004275569
WNT4,0.0652424341468326,-0.04313904322085925,,,0.09851130379998843,-0.056796937476701274,0.0516780454203896,0.008193009601574559,0.11352282295913765
TNFSF4,-0.03012787274922941,-0.021290122288297797,-0.0033311129692070256,-0.042759030503299565,0.07553121641066075,0.006275801946513559,-0.0016457557184642844,-0.04354176434782656,0.07402693423882778
NTN1,0.05623318216101048,0.02755400653809533,0.057638432944265135,0.020304087895151555,0.05093423752183326,0.026034660457059614,0.0393924668272273,-0.007468043203520507,-0.028426496224563197
CXCL12,0.06949961692193961,0.014375859938176468,0.05815181107248874,0.07676945522584523,-0.024307864272285592,0.049165178950258376,0.05810469111362895,-0.045971184022371075,0.18311831213004642
GNRH1,-0.02072474425798341,0.005596223349468112,-0.009369457486632591,-0.03159796943956499,-0.03777550867475798,-0.039032404247024796,-0.020802628790919982,0.03259319609430143,0.009839652967764973
FGF8,,,,,,0.01971312144802334,-0.020691087563908417,0.02529614655906441,
RIMS1,-0.017283420198022276,-0.03490162312288322,-0.02165627924951394,,-0.03423135709762295,-0.04525984448328378,0.05212915877063713,-0.0002918178147899202,-0.039938042095721674
FGF14,-0.05081881967663187,0.04379476825197604,-0.00954391089304521,,0.061668712264510706,0.06223920326143427,0.07317123731328883,0.04057591824601349,-0.0309486873608872
IGF1,-0.034461767310818466,0.04429012968396283,0.05835397729657896,0.001772793865641001,0.020732733199892293,-0.01569780105407263,-0.04443811279695319,0.06484485527434565,0.08168921189028756
TNFSF10,0.002095193393501116,-0.042405629762425553,0.05321687529018463,0.03949309651995086,-0.03573406669649026,0.1127411482882069,0.06001975451599018,-0.05434008168926647,0.1704955697337723
GDF5,0.04846819167388007,,,-0.026496384858548012,,-0.0029788500667570373,-0.03200795104415277,0.0013993492854060055,-0.05594635554997653
CHAD,,,,,,-0.0071052193189075005,0.03712132191239484,-0.024469402218517643,
RGMA,-0.0604552450531547,-0.05035642378647602,0.021379305829407846,-0.027605338927524925,0.037998784870853515,0.00981547204627401,0.06612277261550778,-0.026438511357416476,-0.15058330325718255
WNT16,0.007460962203254214,-0.033497041820199795,0.0475778094168909,-0.06107516878330799,,,,-0.031187359199352883,-0.04196373758493438
CX3CL1,0.047484444673770686,0.024315903417787364,0.04473508684127044,0.004335108344324035,0.04991490856256239,0.04314780899915206,0.02832500661889506,-0.022368000344786445,0.11400846225594119
FGF1,0.012567967515687032,-0.006515564786895333,0.006573242988096378,-0.0028598202880435685,-0.03195287006133454,0.0283746490820491,0.0015231242989625178,0.02893600121523059,0.014864235310630455
ALOX5AP,0.055867293608420375,0.010172276140421054,0.005201238732347053,0.042408559568172875,0.07262507668409662,-0.01186753534649788,-0.008259818767686732,0.0781736710701517,-0.11767736357078067
IL1RN,-0.021647078819058533,-0.04496862633048537,-0.027525080296395405,0.0013877220842663735,,-0.051808020429254524,-0.0374052583252247,0.015843088270881333,-0.04643191460378788
PCSK9,,,,-0.027163625885120477,,-0.01982372398584643,0.08708764961683231,-0.030272204022487845,
NPW,,,-0.015499546804597971,-0.02033314891518063,-0.03128378304950906,-0.0038944444051803853,-0.009440961986581621,0.015538268790847794,-0.05613200788424021
CXCL9,0.0034967149404078906,-0.02139348646235201,0.08339276848889322,0.0036879500519342153,-0.0388132539186174,,,,0.18511643562500546
ANGPTL4,-0.0004520761197803199,-0.017361302593565595,-0.026578871706860536,-0.08114864487154,0.005896489360503128,-0.11890003768202854,-0.008175753241201643,0.030090285493166096,0.060511104097950213
CCL11,,,,-0.02050297819343547,,,,,
UCN2,,,-0.01074729379584297,0.05374542291429208,,0.04166200714946486,0.032192247287869624,0.036527999045251974,
OBP2A,,,,-0.01640068364517,0.10163828804534839,,,,0.2299689331766102
COL4A3,-0.02647252597977638,0.025881471918607686,-0.03208957583775562,,,,-0.012577223147595039,-0.03918231464980109,0.008852580735023877
NRG3,-0.050045853444121526,-0.00828668334610893,0.02063958212230484,,-0.02893686114748266,-0.0032783405625117436,0.06450909142597386,0.032557763678112424,-0.014620111495100268
IL23A,0.07577772865517814,-0.0063426006459393,-0.016908653977729903,,-0.027050348735757974,-0.019823717070500728,-0.020412434316200222,,-0.05332369677407059
COLQ,-0.00613958658457969,0.0257752113561573,0.023694687551474913,0.07723321942731641,-0.01053243632124434,0.039936478737445165,-0.002116404773085597,0.10697875296682066,0.05574018206012409
SCGB1A1,,0.026573620441278985,,,,,-0.019988048031847734,-0.010987866173681951,
TNFSF12,-0.02819522875488389,-0.0020555312440168005,0.018304837776534112,0.005763143136403923,0.07788132713339198,-0.02916001450931652,0.023282838390272953,-0.00013680095104816624,0.08476814427808797
DKK2,-0.022606551178365613,0.00440475698073154,-0.01090573722299068,0.017873258231400565,,0.0487375887724386,,0.007526143156495415,0.04017698502070356
FYN,0.0066269556128155565,-0.009099294949450453,0.016539373088838648,-0.015220749575236761,0.04020853129591948,0.008992826971515046,0.04908564505362183,-0.10233351607030143,-0.027479949558401606
