,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF13,,-0.01765052516171482,,-0.01628668078968092,,-0.015351888088054393,,,,,,,-0.03515640667788182,-0.04470998195060615,-0.03047822053861885,-0.011135637706020479,-0.04197427384917261
WNT5A,0.049292989951363074,0.058865876716698476,-0.05032106633726078,-0.044916475453769956,-0.07927364954446622,0.14884819173982686,-0.025703771274668094,-0.030090936667841742,0.05757096895775414,0.14367644464744206,-0.012738898615208737,-0.1512119164431189,-0.006360917153722718,-0.07268873750225976,0.023573578317781067,-0.005592327845670426,0.05229792588556198
CXCL8,-0.010600922974427334,0.006683596042421287,0.08968400244029212,0.1506039893232529,0.10677714391938188,-0.021837065094759214,0.08585463878259965,0.04737834457897904,0.12113588607995429,,0.04172810693135991,0.009927838000825964,0.22377730283253777,0.22827014845811838,0.1351426685007161,-0.01505950222523901,0.15987165496916972
GRN,-0.0187543724295526,-0.047766502428540185,-0.09097284351280038,-0.07218581606753706,-0.059622141425789164,0.04861912638928074,-0.09670324364581265,-0.04849394432342096,0.022796568413424666,-0.01766414084640724,-0.08791475707580937,-0.14551738600375483,-0.0391356193562365,-0.1023395361472639,-0.14955854677905425,-0.1434599479049522,-0.057617265064449835
MIA,0.07278591492284431,0.039176517390108884,0.10453892441593524,0.10786631032793276,0.005552906042516013,0.0663580443485545,0.008931772681541036,-0.02413616702274656,-0.0197302238923896,0.10988123343760339,0.01106635141382752,0.027686659476504876,0.04965285130907619,0.07416961734095828,0.0124683429192474,0.03144046483266044,0.09631816436281938
COL4A4,0.005986356730523534,0.04461614039371597,0.05573831193620833,-0.04590251662500977,-0.003419733143472724,0.08697097288497703,-0.023397479990405413,,-0.019139049149135695,,,-0.005852336406282446,0.04009650295775721,-0.06927380556508324,-0.05469974599197727,-0.03434297955153259,0.020162963926508525
TAC1,-0.04527386703960224,-0.03465652167138855,-0.08600628116770713,-0.06173360625215548,-0.06652677468462975,-0.11736554545236287,-0.06574594840263846,,-0.03391840055562375,,,,,,-0.04682702725434779,-0.008080927127173143,-0.007550037268553425
RARRES2,0.06875841264735068,0.056762685834564924,0.09068020457720542,-0.030331826274312874,0.09693426826403151,0.10208084644841461,-0.08535512281103691,0.11930737346833419,0.09892524088179822,0.07047779748344717,-0.013006354440087714,0.14413220594976442,0.16368355724973666,0.13137187655856344,0.05592613595820561,0.10808700963111718,0.20473731810065163
FGF7,0.07469455543911607,,-0.02243384316304853,-0.04185356557683769,0.006225748599570718,0.034145308928741125,0.014193296708491756,-0.028998500382832366,-0.028419597391549294,0.051567223255322356,0.011140546958722668,0.07944993852939335,-0.0029885352260806174,0.048188809018208434,0.03867737770476862,0.06790246928396354,-0.012020185641710788
EFNA2,,,,,,,,,,,,,,-0.008826058752731824,,,
HBEGF,-0.04815506219172038,-0.028295259651999964,0.11264356428737997,0.07972082562560506,0.051383446245256266,0.04608001895920213,0.05714015978595522,0.014209997993589938,0.010892854511311644,0.14326705589328043,0.01765923603008563,0.06253776204652312,0.06328450994214294,0.04879718784712006,-0.026397899374167692,0.07133846123469079,0.11678590837717547
CSF3,0.068485805084881,,0.022679258831915895,0.07603298473441665,0.08001659697524151,,,0.01763527957037247,,,,,0.14324810150942813,0.14904302203824868,-0.038911220262694605,0.036616820189505794,0.09320982558383703
PI3,-0.03391560016410841,0.04508748674521431,0.052046883442036306,0.07334894610896767,0.03658470056192222,,,,,,-0.0626886592476775,,0.1863383335122816,0.14892919165008175,0.11082998557430346,-0.013229695343479534,0.188569476295506
PCSK1N,-0.01725130610621283,0.016640203439288962,-0.15994567050651157,-0.10713249301282272,0.011315134835543278,-0.08286990111786613,0.015931887707250555,-0.0013496106323468073,-0.07295989657102633,0.06330622439823241,0.01820124761442995,-0.023849716717718815,-0.0765419274229432,-0.19462373227829444,-0.06507029539746938,0.010212445710563735,-0.08280705424459062
NTS,,,,,0.009463043366438608,-0.01783139267530432,-0.02672890110622871,,,,,,0.024951967245723284,-0.0524942993071435,-0.019713573460156474,-0.01859705124393946,
SFRP1,-0.003570579343298548,-0.037330972376044866,,-0.020601942030681396,-0.0415006795014808,0.07638983480960129,-0.015064191257502238,0.043716180241223,-0.038383373352598435,0.08455434507940648,-0.02367243419869441,-0.0657266361280062,-0.016272148397563847,-0.05951979420946331,-0.013606373908528641,-0.03930069051819134,0.057790752714256474
CXCL13,,,-0.05398893302023385,,-0.022836410536129653,,,-0.0415565250471335,,,,,0.05842143927272244,0.12416134793379037,-0.03306384381680574,,0.09996024073002117
MICA,0.036116670766424996,-0.04745090366320918,0.07262924144803243,0.06011713567266926,0.0672557414007097,0.03453206369366253,0.0006238804388633154,0.06962328415603085,0.024031411235635614,0.04094034844330744,-0.042423419810922194,-0.11098419479667125,0.06002211772193581,-0.011567182408588032,-0.03204354140292622,0.02780580264603771,0.01666789028898785
TG,-0.09527565889355297,0.07178470382731222,,0.016746964496589117,0.01940114621071075,-0.020582127739119917,0.07850936511109188,-0.02704078522299298,0.11732852159764529,-0.025008066059838,0.09707483518344993,0.14390205544666348,-0.05481819782544954,0.08411654771831603,0.03096159892335529,-0.052987473131316874,0.05889312099381213
ADA,0.00718576104611273,-0.029171288110226446,-0.022898721778034887,0.048717313519491885,-0.009933618949603075,0.008528459796702768,0.009180507344205915,0.034459056266734844,0.02831925908261675,0.09200242593098025,0.01858811780750813,-0.05627465000842092,-0.015402059279930665,0.005193185804880903,-0.05257767923364992,0.00905693979737619,0.004460674953346068
LAMC3,-0.020860503332433188,-0.044484756404286535,-0.0613918268998728,-0.028564755057310622,-0.003280103258606721,-0.0076479975273479,0.00364822221961953,-0.06377221327946396,-0.03506736229538106,0.12478293077888658,-0.01936607898672512,-0.09306131040710053,-0.13488574625569422,-0.040986309657563835,-0.07464313735773663,-0.11860881465314092,-0.02307963858318731
CCL7,,0.07720864418184245,,0.05757828627781937,0.08036232671655558,,,,,,,,-0.0028806616181770474,,,-0.02847195113313633,0.19202737018655955
NGF,0.058019163045654125,0.041067611629959595,,0.06797022397112676,0.0303923422780919,-0.019640870340165054,,-0.0475460895395754,,,,-0.07527438666853246,0.03299963972939793,-0.03854862566890138,-0.054619305923240144,-0.08039165847747164,0.049880149554892145
TNFSF15,-0.007191179492498952,,,-0.017899463110642767,-0.040372154685662215,-0.023848322521018754,,-0.0170267512143275,,0.018780623035111257,,-0.04950919162462742,-0.01923073654996394,,0.008128527611571361,0.08100184351568715,0.08081654118422224
HMGB1,-0.07154647936413229,-0.0352364134777627,-0.226255273814,-0.10950004151806661,-0.045601287370378295,0.04585197404914883,-0.07004741571864322,-0.041315499514504576,-0.05109975050493235,-0.07104972494796068,-0.11027184516780987,-0.09628865586007755,-0.05865970599430121,-0.010205727304605337,-0.01958376611553703,0.07841554076698647,-0.039707246909337676
ITGB3BP,0.07970375571475319,0.04881888805692817,0.05767062959621702,0.04676558695268866,0.0509175061947624,0.11972019817864193,-0.0010226866794719586,-0.06949271531199412,0.07934270976258659,0.10703197109591892,-0.03215030082404853,0.12446645360181215,0.03788438720899902,0.07775680529230869,0.05619312589582638,0.12031027093186662,0.015134265263686011
AANAT,0.03464882246798814,-0.0059054042038770675,,-0.016286682527927355,-0.03637772585899041,,-0.02030448006916309,,-0.01803139687004028,,0.024441337178742424,,0.09841904131575428,-0.03524543404248846,,0.08866067141642567,-0.013576141501945822
RELN,-0.03097752391817337,-0.04660009413426618,-0.07076383439252808,-0.02827003354668498,-0.04067325196720667,-0.0452234445677395,-0.04470391080439526,,-0.003273592413964483,,,0.0026802228923143317,,,0.034869657732679735,,-0.05341011529865117
IL15,-0.031717447584485886,-0.04704300247857392,,-0.034688727043915554,0.0008958600955417916,-0.016969499240096324,0.009589843901279448,0.008975404946850729,0.0829941545844405,0.0044979255404368765,-0.0011000752930010104,0.05243165922016481,0.057519907241061916,-0.06439536339209832,0.015159531464648582,-0.027927040149674648,0.10384330880531255
UTS2,,,,,,,,,,0.0010302273297978046,0.004975589982429374,,-0.04619315296960728,,,,
BSG,0.171557433683747,-0.026326017697021302,0.04404044779750596,0.09785798464238511,-0.014265443167541135,0.08015479401938899,0.11921484804820325,0.07234696391759311,0.04536584878581514,0.06845667629174938,0.08151639809536992,-0.12129845080731204,0.257436096086471,0.15304935159913174,0.13209458007831593,0.10272845465187139,0.10468024074598309
ADAMTS3,0.01512245271609485,-0.05807039132636367,,-0.012143354155844043,-0.028882418752714543,0.028282959957542823,0.01996202291580591,0.012134776976968875,0.06271475736680995,0.14405890714560807,0.03704788945392205,,-0.05529632586446921,-0.048923336653949705,-0.040000516230986716,0.08196645055692746,0.02917154862083193
CD34,-0.08765248129158063,-0.04215349448617684,-0.01452005456544522,0.010043372330498191,-0.05602050504387201,0.02270854844068429,-0.050827198708848706,-0.020541236364364137,-0.01933742850871126,0.012469810857559042,-0.05755685203935541,-0.15103632695112268,-0.022583479216618685,-0.10402614836938824,-0.045612701388479324,-0.08043736571961459,0.03065755209752842
CCL23,,,,,,,,,,0.10305299297162702,,,,,,,
PLAT,0.14110959565302594,-0.05105722234879115,-0.09460546195008515,-0.12814346504328394,-0.02725786435101871,0.10801927044238446,0.06071609650680788,0.008745816791307077,-0.06711221316981965,0.03797448720347507,-0.09973310205917688,-0.05966631813277207,-0.05079284093276469,-0.15991481219043835,0.005478362552619479,-0.051800915181078766,-0.02939581796570202
NTF3,,,,,,,,0.009724454779969045,,,,,-0.08641542311220698,-0.1391327469657353,-0.0198643685101227,,
LTA,,,,-0.02060194106689017,,,-0.01955533036436187,,0.12672835203407018,,,,,,,0.022278814358323868,
CKLF,-0.008259264622606552,-0.07833406082548985,-0.016214812383281898,-0.03388774166797392,-0.02377342620274608,0.09310690552325095,-0.0700133439901509,0.03133296229187293,0.05274006360518338,0.09140411222666313,0.04596365818593389,-0.012380472438380091,-0.10360298606656589,-0.06304182479157998,0.06828329096257284,0.04073250353081773,0.017774294290862185
APELA,,,,,,,,-0.03138790332686114,,,,,,,,,
CD24,0.0742611515921544,-0.02071893260926838,-0.017350722329584126,0.0653495047543714,-0.03547919672687549,0.08746926826546905,-0.08697378918249346,-0.08906732212551782,0.06774424000748402,0.05879954050814686,0.07696088531074691,0.10004507684874361,-0.053667565826290106,-0.13925656550468934,-0.0496173207797356,0.051087183952918405,0.13197615940989788
HSP90AA1,-0.00029926092093535085,0.020014351969688485,0.016122596479427608,-0.031552343511814865,-0.013151757139524035,-0.1377793385089548,-0.07802728849329205,-0.012588860848029838,-0.06615755644506381,-0.043696025972100566,-0.06950623615651556,-0.15017303645893143,0.19306116662839767,0.16998411616415215,0.003490023681353426,0.0326211078201283,0.024217862308859812
BMP4,-0.017131012656543886,-0.025723120495062545,0.05740959588628442,0.03625478657319927,-0.010654225176361743,0.09161731823069053,-0.022689240760583186,-0.038508334380255624,0.032664999845292295,-0.012837582387490849,-0.002633577072357488,0.0013699878765343317,-0.050988753889013465,-0.004538334720403118,-0.04582838839990638,0.02232527068842567,0.010537713654950197
SCGB3A1,,-0.014877740482379923,-0.008458466599727885,,0.06486022145091438,-0.021661865907868182,,-0.012295411494053068,-0.011669290091949194,0.015971302679339702,-0.08858159222798591,-0.04720937280982334,-0.05472997361268575,-0.007354382246567113,0.03944481822027093,0.0183551128587671,-0.05165906025556377
IGFBP4,-0.02576554742263288,-0.0882997134688154,-0.054201379259132446,0.02185791073076268,0.02170183378361517,0.06029163305678977,0.02322515939049829,0.0033056340237374786,0.0158738135582752,0.06571776565691091,-0.04316464534342826,-0.08747676984625201,-0.08685155244496585,-0.13957977581302863,-0.0485334367844618,-0.11761636281566448,-0.025416873062142634
RSPO4,0.07206071173249724,,,-0.013138797411911336,0.015849616961190485,,-0.010853806254504751,,0.020526352140143006,,,0.05217955769588571,,,-0.03379365088248973,0.012103396462622418,0.013787117396620283
LEFTY2,-0.042498027473090165,-0.05351514084492551,-0.0914964064697977,-0.01873453571872834,-0.015021927337234144,0.05930566334268187,-0.03418337662409748,-0.019251974954523878,-0.02064471383644143,-0.05201679570506153,0.059267491370281575,,0.006729716153089115,-0.01992689872188436,-0.04595713259396182,0.0003712958922638246,0.016245028546841584
PF4,,-0.015433267523789852,,-0.01402446609405958,,,,,,,,,,-0.04753274928947752,,0.004327882604921587,-0.02976287872313925
ANGPTL2,-0.07584620203876465,-0.04927171398604366,-0.12031872459500978,-0.061700176804278466,-0.0024452906445022655,0.14994973309083667,-0.02638304791671599,-0.07451215146163373,0.05527898638379911,0.027639340260079484,-0.02387879605783689,0.026940696974217415,-0.0987789243094269,-0.09919278890548797,0.006449935295363168,0.06203827121772923,-0.04372131919165216
LRIG2,0.0018977178803510943,0.04924012624439365,-0.028627839099918787,-0.00944124522236639,-0.020873352913319248,0.07953556100250748,-0.00984433760865811,-0.045541634038662425,0.07263587973907837,0.06437712961239289,0.07043471745526543,0.06025021303554107,0.040693549825901246,0.0554280043897742,-0.023828721745705106,0.021284493990070704,0.08055716969729423
ICOSLG,-0.001263493962978957,-0.03959305273306486,-0.003004928534562966,0.03241794163862465,0.05979231012118565,0.0831926634335272,-0.002591210569044104,-0.03845829706502433,0.015861289579505698,0.10308468103054523,-0.08691541474009175,-0.06737363673745723,-0.006368826980262858,-0.024571784238488395,0.041247049605183335,0.05311107952284871,0.03446585747242292
WIF1,-0.10314946838828926,0.024222803209669793,-0.024400180938690466,,0.005146458526966387,-0.11699222131886075,0.015176043921984165,,-0.02916395419045322,,,,,,-0.03141447181271197,,0.07015732414787075
NPPC,-0.04792729196506678,0.003322592410475058,0.10883205423451252,-0.02175540543533927,0.008575185608618804,-0.03161125832766499,-0.03423649606564381,,0.06194483578530909,-0.033148594305259065,0.04284755832975327,0.026761421607087697,0.05149326134085587,0.00972896127637456,0.001910525789532604,,0.024575168108435273
LYZ,0.04271550011970152,0.000977866004597461,-0.0035906176619037557,-0.00412210348334483,0.10194252630341595,0.042065160252086106,-0.009657959023263777,0.0653335139550855,0.03712236655173408,0.054323973713465964,-0.027527816587102887,-0.02740815543167396,-0.04038590416805162,-0.013603918265826546,0.02257573267866488,-0.0476375650022329,-0.02550384160087421
EREG,,,0.06474848147651406,,0.009999954308471762,,,0.04704772946663307,,,,,0.1169682093655223,0.08443932810045321,-0.013902714604327621,0.01126063469964415,-0.0036020775470677027
SPTAN1,-0.03830048976218835,-0.08663489040989725,-0.012778426707027907,-0.1227126077821942,-0.0733302601116309,-0.016815153341921806,-0.0998394151723488,0.018139170156913673,-0.046530416863188984,-0.049284990030077844,-0.0873842978542415,-0.0988679626582488,-0.05641586405083967,-0.16323107998574524,-0.078721871812658,-0.04189536159281573,-0.097420363923516
PTH2,,,,,,,,,,,,,,,-0.032557841564639894,,
LIPC,-0.10181780842946635,-0.01889437600310862,,-0.013144015752654394,-0.005934135592097793,-0.012431275921525034,-0.03530784463453452,-0.00010025626606880937,-0.026270723561068084,0.053605037438019455,-0.10619924599741222,-0.006888812303975092,,,,-0.01649472783549627,-0.004296278572986383
COL8A1,0.023794689663328022,-0.0005011901009072698,-0.04740121301815245,-0.015014201947297889,0.014634512603945566,0.15495870723639757,0.06088688998289909,0.0033091792219367864,-0.030310733683491176,0.04751982112238155,0.09890036099226741,-0.07993284505319734,-0.019752650033903984,0.02587989448048417,-0.07119396508063494,-0.07068451984115946,0.09131783122228083
GSTM2,0.032111041768118354,-0.04301540378516012,0.061861264077912856,-0.021056851144936908,0.024511817449127615,-0.014349996594886777,0.04684971322449213,-0.002219924857377423,-0.006565864158847016,-0.04788365022923105,-0.04065974605234126,0.038472513116689616,-0.022138508613571813,-0.06998192054932588,-0.017203955500114207,0.09507131824172477,0.09158089351771494
IL4,,,,,,,,,,,0.024361806551427053,,,,,,
SPX,0.00934617061565646,-0.007930316988643956,,-0.02739284600659177,-0.01340515907219672,-0.06768878394903385,-0.01897416246396537,,-0.04553680859328407,-0.026236623268630035,,,0.023172272789784867,0.023626223272313004,-0.024330216950794795,-0.03812489450048963,-0.056788236593306396
MFGE8,0.059790872535293665,-0.09914232604181085,0.06682878915277837,0.007949401063097944,-0.004277801299307915,0.015397515811644518,-0.00595380286504986,0.06255628646015461,-0.016639309303857833,0.11397924089427915,-0.026286540865772066,-0.08811648624321367,0.04129460863573254,-0.036930632068899315,-0.08027716029350628,-0.0352923016253666,0.08976785481029864
TGFA,0.10970454423205697,-0.004207706690077058,0.01989384107455979,0.04506177287873642,0.0035757816769784673,0.13274008394777653,0.06730164324346138,0.046922730949382783,0.04807292198653101,0.11101280220247756,0.008883662209966378,-0.0004429520400455388,0.06095971162334451,0.03560412595553208,-0.04985806550323594,0.13266518605984612,0.03447668653917863
SLIT2,-0.06970700755234736,-0.036608010773435215,-0.034501991022882775,-0.008137956467894294,-0.011959291718072581,-0.0032096073733471208,-0.00013245459299418102,-0.003114193192645206,-0.03761710425166691,0.10290590138670731,0.07526956539743368,-0.03594681452398025,0.02134260858120066,0.03238820012396732,0.0608261878920049,-0.009852892278236627,0.1613644225985605
PLTP,0.024288702413627537,0.006999878904769815,-0.09112157223369821,-0.09596171533606421,0.017851389236567004,0.09882989792038682,-0.0680383686787575,0.009795207455775714,0.024120523632711107,0.04701827848950106,0.08161788093671439,-0.06306404206634939,-0.11068408180644562,-0.08893731333167965,-0.11107944041506287,-0.15050594746975463,0.01763069887133171
APOD,-0.015649519582139552,-0.0011823759782478677,-0.16475088054508308,-0.060889132554579097,-0.07509640257167755,-0.03732998653275802,-0.047716547619763516,-0.004961336049865754,-0.004423003386267485,-0.1474522400019091,-0.0442222109824015,0.02019189913300874,-0.10309911898717669,-0.1512047241587331,-0.028621230389458772,-0.13833087472581987,-0.09423609410849977
B2M,-0.12200455654864481,-0.04075882795855993,-0.10045603527851542,-0.06301288925798744,0.046029174731308256,0.03671526015489297,-0.0794134417312256,-0.0048744277807483884,-0.01815916485124018,0.04568999276503117,0.0022215194163128253,-0.12754428959470931,-0.02688600162220957,-0.07001328107120836,-0.08971936732092699,-0.15059281548028958,-0.10751126742662585
OMG,-0.07724382737937917,-0.010820294560257623,-0.12168394455350913,-0.055389513855021645,-0.15051725230379367,-0.027198104983241503,-0.10167002685548582,-0.014257087200834616,-0.05150389522147308,-0.09125989359749993,-0.046355637329133705,-0.09379788170489876,-0.13798530232828185,-0.1238734901324303,-0.08233336312179476,0.0238404293479695,-0.06602671059510494
CXCL3,-0.00508970113273019,0.09288759022996111,0.040966670848871165,0.15182409369269956,0.04535802743047882,,0.07072079335681898,-0.010479525381377098,-0.012043796629923326,0.05026546143868072,0.13059471269250275,,0.1810639864228521,0.05909188187540321,0.02261569505813044,0.01042231834867522,0.1633783958910032
CXCL10,0.013357562188712504,-0.013446693848689587,,-0.0050204733718620794,-0.03733876567104492,-0.023195383020893346,-0.12220795454597942,-0.01942674182666225,-0.019139050358252332,0.003060805322102944,-0.040515213820803746,0.009180580663862401,0.09760604977138114,-0.05371456042074035,0.014289828127566268,-0.009973535348117268,-0.030626794649678813
RSPO3,,0.0481762867520083,-0.04837944709515167,0.054417101436487376,-0.0014245339677109586,-0.002909421765649354,-0.02567206256939416,,-0.012585535356827698,,,,-0.09772616083960765,-0.02857399344995889,-0.02025456745417229,0.029819809374152288,-0.002949403758305955
CORT,0.060384909818796385,-0.04411782014211354,-0.06977740436488243,-0.03652413344533054,-0.03339458937427153,-0.029713934057381906,-0.023969954210728613,,-0.012871875845470176,,,,0.0030845788393285447,-0.00616308946472879,-0.03474613907716429,,
NCAN,-0.001608552290458685,-0.017757240659593262,-0.07398134666302149,-0.099445361162881,-0.11116513978427642,0.06884607497933973,0.034707129341483726,,-0.06872829429185866,-0.10777526620602981,-0.07473067147890876,-0.2055079145424047,-0.15892968995847287,-0.18786879563866804,-0.08666467480673797,0.08094227604197649,-0.1424164787082293
PRG4,0.06031880474320331,-0.022374347141074193,0.030359532490637973,0.019491906861508923,0.06533897004880163,,0.00828664158003672,,-0.014714571297872528,,,,-0.015280463740837292,-0.0004859415302281583,0.0025540486290930144,-0.01759958005014091,0.08186080525605319
ZG16B,,-0.020630935660329145,,-0.018656135444192673,,,0.02074164399814199,0.03726674652895853,,,,,,,,-0.011387388496428496,-0.02539078802607491
TGM2,-0.08820646526312376,-0.04872379695101209,0.02585891177029429,0.0068865908165768215,0.07579280260175277,0.0033374962206429,-0.0022986759744443226,0.0022027679479613813,-0.03201951607160936,0.10872909192651946,0.0041308895757874164,-0.12160220664270205,0.0522766138469361,0.06328755174194829,-0.05268051245115746,-0.05505384533906368,-0.02834375523832687
VEGFC,0.0031923116392525435,0.009982706693413525,0.06491576467272007,0.04126937816606488,0.041695713994995755,-0.03478767813688172,-0.0063953955006638445,0.025405785192954333,-0.015016806530279777,-0.030590721095304287,0.00615602560117276,-0.055629314685437074,0.015291488397628507,-0.005422711299859982,-0.030690541180365936,-0.016784045878925666,0.14975910076735913
WNT6,0.009613527270532485,-0.02400490776662082,0.022779063750961098,0.017760617961769035,-0.047758196240653014,-0.017405477546606665,-0.018929238358542145,0.014420011615052932,-0.013105910437054103,,0.10879237636339906,,0.03267511150795504,0.04302653542488397,-0.009519975949794882,-0.04351005377889534,0.012274404832396078
NRG4,0.003601821305189328,-0.013702922675345995,-0.022024596985668058,0.11231260695778171,0.015106251695848753,-0.004157170894830383,0.04863109756032871,,-0.017518856365949236,,,-0.034451636000771176,,,0.09142690912468754,0.15462209537452404,0.014164695440209358
PMCH,,-0.015793355818821783,,-0.0052651457481728055,,,-0.022744038614317532,,,,,,-0.06284841069155712,-0.052208083939524266,-0.025693458691349324,-0.011324833487955347,-0.05052828451129138
COL9A1,-0.03732417495016264,-0.04138672554190543,-0.027791978459308562,-0.02043223027116436,-0.033796118715443205,0.14664268179079007,-0.020127135043808572,,-0.01996232034564493,0.06949287915247312,0.028397941875793264,-0.1195005388838498,-0.08694425516403553,-0.19713249362477706,-0.05963223410556732,0.07527983552545427,0.020509011271757686
GDF11,0.06900526851482885,0.0002872558917212462,-0.06183139478804853,-0.04454669017391115,-0.040877063528031804,0.11540762716783592,-0.015870739566369606,-0.04705287779744109,0.02312343138201258,0.05496677962786154,-0.0618380350003951,-0.07536549216925494,-0.007268115804800876,0.017687309594565895,-0.020981694869264576,-0.04657401406175125,0.010919408383977404
RAET1E,,,,,,,,,,,,,,,,-0.03169592714974436,
IL24,,,,,,,,0.008239584671031643,,,,,-0.014331970523638087,0.0004976009870604391,,,0.1462282160466707
SORBS1,-0.04864053188403986,-0.0479908999058913,0.014814203636992415,-0.10326726116974018,-0.026687144351294018,-0.015544668284475807,-0.04705350144298338,0.07173974509622087,-0.03561878019373176,-0.03261715926744869,-0.03780897869507879,-0.11661378085496253,-0.07947210398124174,-0.03245022451908188,0.030856448994706475,0.015537554462313172,-0.04838583672847804
DLL1,-0.005100842031697588,-0.10702413821131555,-0.05679960828379774,-0.11012734234825194,-0.0686380779331915,0.13956400397292698,-0.051427899810383336,0.005163274713610234,0.051085208034130435,0.04493009165353665,0.028050801484779123,0.0279480706788545,-0.125633607662575,-0.15684493627754187,-0.03235520703417019,-0.04943385086081873,0.09641865927285741
