,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
SPX,0.19010865332121818,-0.007288716138969066,-0.02467362726422492,0.2023297843604156,0.041160373934980454,0.02830476445308348,0.027781480609781868,-0.05028363590886546,0.04079311716681482,,0.16754760442850758,0.10990958589252678,0.005278135608224209,-0.07040301635766903,0.010145822934063136,-0.037561726860575476,-0.01197803211904675,0.01789799766479502,-0.08640467548844123
MFGE8,-0.13297980243081653,0.017516447408002043,0.06161842674635532,0.017591172213491334,-0.04524389523676552,-0.006698146441042531,-0.033513780460869946,-0.03181780934788434,0.1203182501946741,0.0234099376769346,-0.010630076170593335,-0.1549569882513876,-0.05342519735794112,-0.03077012112472969,-0.08190473198304217,0.05472970819837431,0.15810487962906256,0.05783532409217228,0.0769399541679526
TGFA,-0.1758666835903716,0.007405700015856226,-0.019775750647115623,-0.10951807187074385,-0.0712672485042534,-0.15894365724524,-0.053920892842304884,-0.018062628691418864,-0.06953219886765105,-0.028259975382087448,-0.043822373292400754,-0.02004911053660329,0.07939546963517594,-0.016194852500463715,0.005654255930171913,-0.06050185918648206,-0.01771873555231345,0.011528159692386245,0.03450657198214662
SLIT2,0.24634490688703012,0.010956867370563702,0.012187734483879928,0.06875560203948879,0.02283803161281362,0.05911817650691135,0.047479006872732876,0.032569724935647935,0.248585893267518,0.023675907311193952,0.1728408267321937,0.08570168981392957,0.05865171711306328,-0.008855820808680952,0.006479494458107095,-0.055598786799765425,0.04623724116123196,0.010149883678457327,-0.003037670219716975
PLTP,-0.07448438531652615,0.06574856138529554,0.058891804887153724,-0.08904713321174652,-0.09029899263267446,-0.19000909706859848,0.05980554667013414,-0.12472690552026523,-0.25194631133417555,0.06813794868683531,-0.029434391968518506,0.013993887576487339,-0.12299373396158854,-0.02262362316403491,-0.4207286112555079,-0.09763266812761622,0.03487772392660537,-0.054897702839431045,0.04123367138581021
APOD,0.14090703654682935,0.016454983277610667,0.008161958370549843,-0.0667019794096677,-0.11612650515071707,-0.18740884655906487,-0.014626867602574084,-0.005561206889080381,-0.22798735408159523,0.07617411245375418,0.07938953852080811,0.04369242283178859,0.1992636723551129,-0.03721683826618006,-0.07805047397397703,-0.06332948918627244,-0.08150144966437914,0.04484645089801688,-0.051625326464957086
B2M,-0.008123065111543712,-0.016486367399569116,0.011577204980423207,-0.08859998544360212,-0.23531158539287403,-0.22124610613075166,-0.003289812735625402,-0.16743797972254176,-0.37124038085603717,0.04592187284386148,-0.1799922904456848,-0.13757808327307994,0.011753209815648955,0.007953746034709448,-0.40373783645691763,-0.07150603877513914,0.13435862346121338,0.07537919144687195,-0.01248033807431527
OMG,0.1810357763257862,0.049499070202651325,-0.0468891143236996,0.07100160629059674,0.030211303139709312,-0.03132276858887424,0.05821664971658889,-0.015735541773345067,-0.0647000799461678,-0.013279890588196641,0.1213058345794673,0.13819153628239333,0.20519315387852954,-0.0408502258455335,0.11987947198067637,0.004572726292874792,-0.04967312368641796,0.14473561874676535,-0.02252468970953713
CXCL3,-0.03543241225227044,-0.04469959234390722,0.06373242610907329,-0.04955991218243131,,-0.030470826601028303,-0.055706495644286716,0.006374490224391382,-0.05108706411536106,0.010695482824627286,-0.016812296501259788,-0.19054610938933525,-0.20726452126160183,-0.025547595489680944,-0.16615212940754284,-0.027410466926300465,0.006655449623429122,-0.10473197559042084,
CXCL10,0.04919848471692279,-0.06498809964687403,0.04035380791232049,0.06417266629378858,0.02626546216530263,-0.15407115752163264,-0.02366222616088078,-0.013111591868108905,-0.09476861265467972,-0.018095211336584625,-0.026716773726984545,-0.03271163070629937,-0.07116526829217039,-0.034418060557891275,0.0047559686565164525,,0.012286810241541598,0.03472824055637127,
RSPO3,,0.09212463279809553,,0.17900372298309328,0.09975796188871701,0.06853657751013234,0.010068241017719115,0.0710633637762577,0.19119825472786908,,0.06196605531458958,0.07468056354701037,0.14934087243405125,,0.03231576744163192,0.13460073270882392,-0.01759923609382639,-0.002048479541640741,-0.04244716078304433
CORT,0.04656433398284104,0.026349060191553034,-0.032751313814783,0.20145164456351172,0.035812204526443694,0.09053022722542302,-0.02485879644310764,0.01708308426705994,0.05932129788594626,,-0.01456864566471803,0.07121128907680757,0.05012893574348296,,0.12058006829101847,-0.05311233588763715,,,-0.04532669259528247
NCAN,-0.029960774383465314,0.0615218997171623,0.02515078816196098,0.1760622778725408,-0.034694969824340005,-0.13160373314254775,-0.03356414061074791,-0.027030644134385794,0.26496334616660305,,-0.18471878126702995,0.1888593471822936,0.2993443866193956,-0.04142935915418283,0.3239752041563659,-0.01853125613144941,-0.04761155820198787,0.0800047326471752,0.02305721315978329
PRG4,-0.057216758729488844,-0.013032201262848564,,0.11235179454394689,,0.030502336002099093,0.03448173805803065,,,,-0.020540510866325953,0.015474866179518215,0.00453684337878167,,-0.06260989168338438,,0.05362843111462212,0.01671157976633626,
ZG16B,,-0.024196963361822876,-0.022067346335756556,,,0.010457467113402397,0.013130490050633738,,,0.026006273410554687,,,,,,,0.073887749593046,-0.03883924305673629,
TGM2,-0.07211416245736613,0.0026477386105349995,0.029044214478684077,-0.01014711588546235,0.005601022816834152,-0.09057948829868392,0.013976737032291653,0.0015917439461061395,-0.006709727792300239,0.016801319925039467,0.04352949095661983,-0.20402076675817676,-0.19776943156677776,-0.0122995586780677,-0.07730926852484618,0.03192825031064526,0.07788179444206145,0.08893637951829304,0.1251703231463611
VEGFC,0.12326485600520107,-0.02244169500474353,-0.02833532249812948,0.04327037975027337,-0.02285215739115169,-0.00591335553011503,0.0094011961706901,-0.032204266838236545,0.09115933300956917,0.03866813223900757,0.0273104365474804,-0.11576847252030167,-0.10737209810963173,-0.033697699427982,-0.015036002945015356,,0.15123888997601156,0.07059348065937014,
