,UKF248,UKF251,UKF260,UKF266,UKF296,UKF304,UKF313,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
SEMA6D,-0.006020826113223556,0.011410833912290832,-0.0067748723437158,0.011257795252126897,0.013634251661198039,-0.07633920582997687,-0.025745085285845407,-0.017209367168539776,0.08846202971681937,0.05314262312764272,-0.029531539538059867,-0.04231721337522534,-0.19260732962282223,-0.05807271313740478
CEL,,,-0.02335837735143887,,,,,,0.03032899117813504,-0.023064071906741448,-0.03992391893182613,,0.04663985317217919,-0.0339767091606228
PDCD1LG2,0.011234893511630921,-0.02963198523015082,-0.026324414376726796,0.08611595316235496,-0.035544816408941325,0.0030378717662530833,-0.040629042516700326,0.04110492913804038,-0.050984232153272795,0.054527991191171014,0.04920220083351141,,0.052222580049075755,-0.014827658818796755
SPINT1,0.1161027237183979,0.03679897382528523,0.014803061964647013,0.05932969878112715,-0.01955812271804358,-0.04808667168433724,-0.027024005383931436,0.06531605060065351,-0.03672694030343044,-0.058610955163470826,0.03761304043173783,,0.07004815549893646,0.07082100747193865
CTHRC1,0.19341840421779183,-0.017218584343812533,-0.018921018495646057,-0.016882453131371943,-0.0028932473864129913,0.022913016073293452,-0.037446293066497174,0.163471355371714,-0.0646348586806531,0.043711248326118175,0.11823655444650291,,0.3074243005341987,0.0655526576043027
PODXL,0.11906722906475128,0.02701222902906817,0.009926920438957341,-0.007626519105212167,0.08182824873556084,-0.005554681959456675,0.04696902358398982,0.13715877948571556,0.04749904718037341,-0.03754717274611849,0.03556601694089116,0.0026133016988061203,0.20732162375098406,0.038641929133205404
JAM3,0.011998871097158298,0.010769648933289761,0.04596109043961906,-0.010636007800136835,0.010038678011215144,0.004319791801483008,0.00657865830027983,-0.03226706069960827,-0.013579197269348673,0.018520834056675133,-0.05503388363225653,-0.02995542070087323,0.07110834078657031,0.07935728753003195
TGFB2,0.021997794492755483,0.03847783081849875,-0.031853825400386226,-0.01816703085048219,-0.005196263478626089,0.07998339969909157,-0.007965698737472077,0.07311715726820987,-0.009482122533641422,0.05065370947001614,-0.07980135926968951,-0.03502568648683686,-0.18874804801085884,-0.02485064169820312
COL18A1,0.18619043700874305,0.0463081820578961,0.027555878442655033,-0.005520342766380201,-0.018885126753584024,0.06538295051287972,0.02947594343890298,0.11462898752130338,0.015120598363368879,0.015509474429920006,0.10645778559039498,0.0524873876437927,0.3676488821612869,0.07986739413284309
NODAL,0.029484877992669162,-0.011055424014062688,-0.01519965677636867,0.029863262463491493,,,,0.10199385529722756,-0.005795388470202357,-0.01745007528417515,-0.018035719804809246,,0.08564096675756139,-0.05124531901159022
INHBB,-0.049128384332431926,0.024625433507961883,-0.037565232336879036,-0.02520537860818704,-0.0043573580381361336,-0.0013779143943684572,0.012981911761451158,0.007674296886994238,0.037244243939247294,0.01692945006344357,0.04624364770834,0.0012849518188189904,-0.17437240547560623,-0.02854912795230562
LCN1,0.25172523166371064,,,,,,,-0.002206489712111043,0.04411932771712189,-0.016479388959089965,,,0.05741324493472777,-0.02230679078685977
ARF4,0.0012646422215117788,0.011622596342995471,-0.0429307972120455,-0.018046216371067302,-0.03292373622890291,-0.022440706954259836,0.02551804160018785,0.07532248682903882,-0.045171046009878424,0.0024943955664402323,-0.00460203212318359,0.017032043310996586,0.1587217633126639,0.04857743569059879
CXCL14,-0.021022713841234254,0.029829627799935008,0.08717959798947797,0.0007297515132241043,-0.04505246832645875,-0.00377564712990798,-0.04551080279402653,0.07725741455425907,0.012718438990265427,-0.006891211135860273,0.08244331752449588,0.13385358031879194,-0.15984278758053633,-0.07790929158582786
LIF,0.0925200019041491,0.07891721851335506,-0.017715188754612785,-0.0181959212184548,-0.01418817595600094,0.03203694369961026,-0.022453016295559004,0.24494780323184936,0.03879060229339839,0.026018281869083268,-0.00466087491653349,-0.004308647324168966,0.014983252519866921,0.07613615029766375
IL17B,,,,,,,0.018476380887448515,-0.047564318122631476,0.11523470363809617,-0.026386079980883517,-0.02243811135277159,,0.12560476431009532,0.03539961707802152
MMP1,0.04900871608126809,,-0.01183963788711962,,,,-0.06576951091712138,0.12575848114264443,-0.009742768229039533,0.10029847301990909,-0.016248132750761805,,0.3066444248259423,0.019316011229287045
MATN1,-0.0005427153553712667,,,-0.017566174518513326,,,-0.019105370324763827,,0.025062390268300337,0.027118032328169537,-0.007275966257494554,,-0.033747203307329374,-0.02298405366556593
ADAM28,0.03100304158951798,0.03324591013575541,0.003424995542843859,0.12400951487404745,0.034694621430364746,0.014967001610004402,-0.037165123501333296,-0.039126618591542976,0.02666726470450693,0.027979673579294227,0.043455336570022894,-0.015093576312916435,0.05767772994611169,0.015265670235132003
TCN2,0.1603621768687973,-0.013348071503242735,0.021491993668379516,-0.02292476230274021,-0.008837257296973343,-0.027769203152032212,0.007864950482813162,0.05011173094244356,0.015313806904120528,0.030287984668145872,0.06276316961235945,-0.00042430545666673105,0.06673985348299426,0.09291850678301831
THPO,-0.024120538296422384,,,-0.009935348554550241,-0.01476414442949464,-0.04294212582457551,,,,,-0.02005976455580184,,-0.05294749912433965,-0.034443694137218824
CUBN,0.09166090639085127,-0.013670051933890209,0.04687731453572433,-0.031249716959790015,0.020522405724747277,0.0532659700120386,0.016439572846342617,0.03656947404527282,0.08133357081817044,-0.05871383327137355,-0.02712927780588367,0.08365640845580573,0.1278005454246774,0.02163910555622784
TIMP3,-0.016637090339497517,-0.002526185410065863,0.010193417476649088,-0.013693725116019437,0.04135020474272527,0.017563379135023545,-0.0347392984531134,0.02797007191345367,-0.019724253954584256,0.002045727731245862,0.10370844460388867,0.11662676593824996,0.2892277191703098,0.046839445786441246
PIGF,-0.006622260407917622,0.07652212796680748,0.03917681481923766,0.013029345392091699,-0.02749113658600984,0.011891292968777816,-0.043533277276176424,0.016348801148926215,0.042893517077041435,0.018392589195972652,0.007026552653715451,0.035500009180935085,-0.042706469999683486,-0.022054500854848665
CRH,-0.016518101510163155,-0.01387452798631627,0.07732673263709237,-0.014803160875480361,-0.026712644199896243,-0.005867348754100855,,,0.0013806965828031227,-0.01366601528030805,0.10500774306719117,0.07099993092912571,-0.06243298670438736,0.026799615758080104
BDNF,-0.0388059596162964,0.039751380781539114,0.0009689447721665277,0.020481471752647556,0.037894076902444236,-0.04262313892059665,-0.02946999751211407,0.028303217506086047,0.02959051892711019,0.061911896630783926,0.04355513218129767,-0.03465235576323653,-0.02934716827567536,0.004108452568972596
CCL5,0.12889345437386898,-0.02188050601820065,0.012167493140285429,-0.02162377471569501,0.054833904765612666,0.04070087328399736,0.06670563370012844,0.08386704161154995,0.005065393398031255,0.08351573521070443,0.05361605495827697,-0.04617795045101451,0.27398976611301823,0.05638362958374106
GAD1,-0.05300373621189975,-0.06236281955385728,0.02678422747615861,0.002927751809109591,0.015149974307817072,-0.007599423869641516,-0.028622007144071343,-0.061436180747809835,0.030460712667216488,-0.012961715943903452,-0.03224691165982328,-0.03481736484789927,-0.03693828212321832,-0.0627832315281372
COL14A1,0.16532352753013724,-0.017313660069601916,0.013846404118226349,-0.022916400782678648,0.010843324274494972,0.06802900625245115,-0.0456346510129488,0.05151442065577065,0.03362141912248445,-0.07946675262300745,0.1028359542437597,,0.23925669809089245,-0.01976621502587993
HLA-A,0.036856257845801293,0.0123898857758133,0.0054485293569365816,-0.060816757772355935,0.07971789580177711,0.011553038204600876,0.02813855881278757,0.011944680702980605,0.016005295727200337,0.01927771074486413,-0.024134600813055827,-0.038388027840819954,0.26946423194383623,0.07461471876289294
CD5L,-0.016518099599144628,-0.013719925820737344,,,,0.00469785686105871,,,,,,,,
FGF18,0.030195242710679325,,-0.016415532671099433,-0.020538412211930618,,,-0.0198377001050112,,0.0072290932077282485,-0.01000250470457304,0.03903256585438565,,-0.045713594000944525,0.08182434817129339
ADM,-0.06663069904447291,-0.01401526835637174,0.004039754475670735,0.04275320061818604,-0.03469764159913881,-0.06826146578147385,-0.05025145475058713,0.1357877325676104,-0.02530517542445952,-0.018115348437624645,-0.030631495479699778,-0.055942443354522836,0.014255330863507993,0.014365472038473921
CCL15,0.2044288121854156,,,,0.01574240085773204,,,0.06856562781386726,,,,,0.07026744815049148,
GNAI2,0.14933736388973956,-0.07626629356220382,-0.023748363185252332,0.03748221386386549,0.017437251841917113,0.013211365057090248,0.011492736845418145,0.0508921190359153,-0.0462048621783354,0.022842239769139485,0.028431871503682395,0.02997232324823395,0.2338022482419646,0.021774032360943864
HDC,,,,,-0.017973446845408074,,,,,,,,-0.027558310898385542,-0.022984043256305556
COL11A1,0.05044216149488417,0.014843184483892175,-0.01285257519030515,0.006721875044033807,0.027424811040922703,0.03507918299916936,-0.003501132704657046,0.11721855582314035,0.02324966465174239,0.04122656194899171,0.07480856555077708,,0.15381036998665074,0.06458788878467862
NUCB2,-0.013297432348925657,0.017491492656673897,0.017325572214220694,0.010532019008302921,0.025540469135619664,-0.03233791816817593,0.013070087803368147,0.002890048634152458,0.042721063482105755,-0.01732126107023278,-0.03998764359836789,-0.09072205792326561,0.08604064700681599,-0.0005197964540691385
FGF16,,,,,,,,,,,,,,-0.022647786722140874
CXCL1,0.07898777734280972,0.07442762033764806,0.024236209382101605,,-0.013435459573731143,-0.061141425553292314,0.08063036080194409,0.1310406901672167,0.023465413383747375,0.01054709291148522,0.09385692163907805,-0.0381182935456689,0.052806184892978864,0.14882978677904318
VCAN,-0.07645892729755642,-0.04539574203034122,-0.015245429130486838,-0.030410227399313292,-0.053090202731118766,-0.024542744170476704,0.0042593401196848,-0.036745682189057716,-0.006744250850162095,0.022809492172824672,-0.11506917935131651,-0.04123742882674238,0.20411454740273197,0.03573877697742699
MMP7,-0.027465093077450715,,,-0.018195916110949895,-0.02595439728596403,0.10107204871058838,-0.03932656254813895,0.061003349721001854,0.01060009680019318,0.02517418293077969,-0.048484005368464776,,0.24940224869831956,-0.0006329081111145204
PTPN6,0.05903635513622877,-0.021444115499565635,-0.015520188441581574,0.015524752315675579,-0.0007806779066530514,-0.013385707462911994,-0.04658793251382026,0.04776434232931559,-0.014181418611637249,0.06266149855528641,0.053818686495580546,0.04150565480441583,0.08748260385983568,-0.0015219566137488823
PTGS2,0.02498619933171699,-0.013283234274230902,0.007129395593218184,0.05426332734376781,0.053768806203483545,0.05865413783863142,-0.041245248929806626,0.03014078214965981,0.0027440747617519874,-0.020084178513233804,0.013972757941102533,0.07224481747855581,-0.049380799430602446,0.04569778919778113
XCL1,-0.018100882731062654,,-0.01258929744245276,,,0.14211338214076524,0.009542938544749082,,,,,,,-0.028712338829048025
CD58,0.05476159834863949,0.041068074152048516,-0.03535885333425891,-0.05744561776151126,0.058143542813062346,-0.027572858291724844,0.009536304717548438,0.043184081436473634,0.045703088426479174,0.006786223042585001,0.01646537320190163,0.054957790123196855,0.015998092883291157,-0.026016954423388312
TNFSF14,0.05793615784444187,0.04667651594164809,-0.035434668450884846,,0.0729075382314274,-0.044220363604022775,,-0.038443246895476624,-0.02090354624635969,0.016482635213891893,0.04030373203005663,0.03697198253680153,0.013818561603858585,-0.045010523865490065
CNTN4,0.10638137453737333,-0.012151804154888795,0.08750813407922448,0.0023242189861942594,0.003636532122816305,-0.013378524522746184,,-0.015169812334812637,0.0011119224363879629,-0.017564885731653056,0.09807988169676407,0.01782003335619506,0.005411778526245925,0.010776414039268595
INSL3,-0.016215050245753617,,,,,,,,-0.023247350484791138,-0.01627878277104506,-0.023461448704772365,,0.10809701532696614,
BTLA,,,-0.013124761680213612,,-0.016758403157904903,,,,,,,,0.11009621469334843,
MFNG,0.05211779325383765,-0.03872938985604566,-0.009740935698617845,0.08715875034038147,0.008423301045894912,0.012555434101429199,0.02464770089974301,0.03036226430576439,0.010146792070553275,0.08229524547841746,-0.059283561739043845,0.08561198597169185,0.07469677601966655,0.036280599901564216
ICAM1,-0.02366286561296104,0.02748425504539198,-0.031015568621786588,-0.03714269872715439,-0.011858389343906595,0.05387094088933392,-0.035720243727309864,0.11479713386099549,0.05406778785901881,0.02638277475256837,0.014289977519918493,-0.037072111131262825,-0.04112097655221876,0.06784071748811436
PROS1,0.10208227705130161,0.0013514068030045924,0.005241004472076794,-0.013681590823795161,-0.017069762046898827,-0.005146440060444438,0.02451390358674229,0.03915308362356289,-0.005322314233996394,0.0010298418425413007,0.1089738156891594,0.0065100157933281454,-0.04615991839089902,-0.04359860886899918
CLCF1,0.12883231597370728,-0.01999660639299142,-0.010176524561955318,0.07116938855937283,-0.0011685293860618409,-0.022614399178117157,-0.01982179225360788,0.09775162544518018,0.04401261027716453,0.06378414830461641,0.030843683449359113,-0.022069934060255206,-0.03317288566712312,-0.01827765204326585
PSAP,0.08992306967700482,0.08094040461937296,-0.007394900470783915,-0.015893371935883308,0.021605589916681177,0.025878334121574732,-0.047926100273915875,0.0825928673682579,0.018033807179139688,-0.04482862543499184,0.03771312036109425,0.07888905857380549,-0.021034901532507057,0.002834558604437456
EFEMP1,0.0357069135434355,0.039655973825188526,-0.03424524434546714,-0.046783925509025825,-0.02236902258996359,0.016211122476374497,0.051639016697447054,0.0727516626809201,-0.004751019478141088,-0.042631135330859764,0.027846133855912794,0.09259141603322942,-0.1010321470002431,-0.06314386207894329
C1QTNF1,-0.029225537142433495,-0.025029339362133217,0.023037528077819874,0.049976397129654494,0.010619879352204762,-0.018871462412407437,-0.040065175366601244,0.04559900681648233,-0.013833310290445246,0.06087554778147484,-0.011838072867627948,-0.058772860888254765,-0.10561670595897646,0.010903365080265416
ALB,-0.025068890810450314,-0.02047782255601131,0.01729676850218655,-0.01740547367256409,-0.014904852549843518,-0.022326151902560126,-0.0180855838038878,-0.040878793433975505,-0.03446044543527558,0.0327267805636469,-0.019041602609979755,-0.012055280397003924,-0.06138478196560415,0.014256793988764732
CCL13,,,,,,,0.009485326787122862,,-0.015517350250319136,,-0.026316889919854897,,,
EFNA3,-0.05638974404120945,-0.020870498808475055,0.06359226205049662,0.044483494275429254,0.025700022884988568,-0.026434163911607595,0.01855491197256817,-0.018151192799571957,0.03663627540727926,0.05992745292122089,0.026758829579781485,0.0499941910921881,0.0015051961698474398,0.0779631598977112
DRAXIN,-0.04176557441615442,-0.050089266166988944,0.06208477351227144,0.020789137086763703,0.15231802906741657,-0.020077184352744488,0.025390729033254816,0.042919703258853324,-0.01652333555284925,0.03916720308537188,-0.07271859312839404,0.2144201871765528,0.12191376464926491,-0.02202553267175799
RAET1L,0.041455536780185875,,,,-0.01433421194777661,,,,,-0.01647937815918849,-0.028503472629116403,,,
NPTX2,-0.03964555934082803,-0.04446898826949895,0.0771777248875101,-0.007032262210533748,0.01745939044341399,0.04485158477304658,0.0721443913263324,-0.010263218285102679,0.08532649690649194,0.012855364270624477,0.08093591125788498,-0.022827802847202535,0.24279113882700978,0.0012737259862733387
FGF11,-0.045382336524003954,0.006399730825700109,-0.03261428662902086,-0.006247049549132141,0.016369257456874727,-0.018522456550213943,-0.014692370717967506,-0.03798374328826224,0.008326549893762728,0.05597639004306394,0.02677390024035717,0.06566842488876182,-0.09434634267952431,-0.06978923074180557
CD59,0.13352022092263569,0.011998405685379711,0.0170257722489346,0.01808532897567138,0.04088835804250179,-0.012649430119821963,0.07494728514193932,0.060392794740210205,0.046423853631093644,0.00483476468514737,0.0414900024323181,0.06590711240327654,0.22107318504491424,0.08992965940122445
COL9A2,0.041277437076201684,0.030597408635658203,-0.012281033396761107,0.010842130598495479,-0.02190020095014655,0.04478165540060912,0.06175572001685411,-0.017339714723308874,0.040987400104755885,0.016884065824231007,-0.04140848736790936,-0.09432904411689486,0.028129953936618348,0.053919347538188805
DLL3,-0.02942380578762654,0.00822447165369847,0.020699985336499287,-0.012901446525710764,-0.05196561759164903,0.03165522822684182,-0.006205526700898526,-0.11294989273017675,-0.019114604634068926,0.03157565159243692,-0.029259554332356906,-0.0760529626945518,-0.0743971958349666,0.011762323960460548
FGF5,,,,,,-0.02536421965554286,0.15657093479375064,,,,,,0.07126608656218918,0.026358472272769714
LIN7C,-0.022323722520168978,-0.06214357976697491,0.01494841791901773,0.04884882487347051,-0.01925131102310559,0.0638716589082893,0.10735012883311192,0.0836803438064323,-0.010710836278712568,-0.008464777647548247,0.009407129427735196,-0.09549034171132548,0.0344462414016923,-0.033090037645742094
GDF7,0.07281415321892405,0.06124882530786528,,0.004465519198383819,0.11565872095651923,0.0022886129168006595,,,,-0.014126925536036398,0.001095598715639388,,0.005117195740023679,0.007635444583561798
PSPN,-0.028546121518183625,0.00538585800310668,-0.02160879077922856,0.030215905133510322,0.0398516181239802,-0.021482557710097477,0.03587531882316635,0.01613130081370626,0.006855031885524831,-0.04408283927002856,-0.03181751581539519,-0.03480747454038207,-0.0032325482531060765,0.028006737580057412
ANGPT1,0.10504909859075275,-0.0404840180921865,-0.03001740619644517,-0.005299799505138483,-0.006789099867242016,-0.003927287128409946,0.014697072379339069,0.16949959204918205,0.04645604176924057,0.051849714534426904,0.07927008940929543,-0.002781830514527916,0.0889284382202911,0.0010836069932042046
PNOC,-0.07036454670903881,-0.02728813400273335,0.042631390462162584,-0.03534063081155567,0.053555364169352665,-0.0016553548011915573,-0.0180855838038878,,,-0.015022634755026708,-0.022611569599876646,0.08293824261769842,-0.010473899539963548,-0.04473269522244054
L1CAM,-0.07121674268904218,-0.03679049461482104,0.039041141128556785,0.0028152412631456945,0.04278259932422213,-0.03986661620802948,0.007400310481867609,-0.04696045227558773,-0.03184145661399289,0.01792856425068091,-0.0024374342972224737,0.015837886016484472,-0.049287370410006935,-0.0018383716803342907
APOA1,-0.042617422719492544,-0.018058303982115068,0.04468273574660818,-0.04019901755291226,0.047818434114045696,-0.019553125834047873,0.025283812103845157,0.030150010619823243,-0.023492389540982747,0.02212461996224827,0.021919016144258546,,0.07571517329765258,0.016458994279198825
PSEN1,-0.014437593003149063,-0.058495863011037735,-0.018112377808897125,-0.007212812176604087,0.011323435273334227,-0.020748791573206218,-0.002413546325561386,0.01473697655229621,0.014578959669925293,0.011844428186938304,-0.0002837500960988771,0.03358444728694225,0.054958681799839065,0.05693327370046949
CALM2,-0.06010033894103069,-0.02357830944613516,0.0026953149622395704,0.028902476887692537,0.008767009133143976,-0.04123571674378907,-0.037211216924446365,-0.026047762975365936,0.04764536437840439,-0.015333276904462862,0.00945892873518321,0.07971776246143483,-0.2300435695522985,-0.009451328623870821
CLEC2B,0.03421998785397871,-0.035604628142797815,0.006649936207225325,0.05673589427502089,0.04522645741124343,2.896981783496847e-05,-0.040325069077386776,0.07335528441620454,0.013118909247509698,-0.05342867091251425,-0.05987976827658809,0.010864580400419339,0.14133269096916182,0.05793210027566353
NTNG1,-0.00844747898777113,0.07689755763428245,-0.019363176177811484,-0.019934394664008082,-0.008199376510070692,-0.021593697085796986,-0.029637049989276798,0.07300914740125641,0.03949954294496955,0.034294895119302705,0.0541030205486592,-0.04731735395775571,-0.010556828099709526,-0.038283263123626864
LRIG1,-0.038920594954937104,-0.0032311772324049234,0.01018485030961235,-0.04152855621734968,0.053349459590610875,-0.02435677635462807,-0.06941463246416028,-0.028079227486138836,0.030218703671002874,0.006987378992661585,-0.015559413505282458,0.10303366415978014,-0.2207142481257178,-0.13252842056392328
CPAMD8,0.001112427916248355,,-0.015984165652998514,-0.0025833408978585995,-0.024289417842506628,-0.0163669075688595,,0.03786931947987048,,-0.015870459941908308,,-0.011735968421269756,0.1372171896773246,0.18161884732826103
GHRL,0.06995762169626749,-0.0165395153423162,0.0004661479262065824,-0.01850340550646517,-0.011967865189029911,-0.02828835732176922,,0.1170478403892147,,,-0.002501666213937083,,0.08946310358761214,-0.021960859545784972
NPY,0.04567593671353224,-0.00398819472572122,0.012484627095019319,0.029870466640173645,-0.004150626723400424,-0.01601227522968996,,-0.03772320865589141,0.02803894564992858,0.0035632963127654486,0.028817263031770225,0.034945426458739694,0.022164538015038204,0.013697144929364396
MMP2,0.07713672031262547,0.011313063038580054,-0.02430637958187569,0.042237026157055865,-0.036957826382504104,0.014618745926312068,-0.057885527302935356,0.07745955039980415,0.07550176782763827,0.025421115351459748,-0.04093623597512424,0.06962346218755261,0.22001989720700704,0.08757045087545504
PPY,0.02870932613175632,,,,,,-0.016728358540460293,,0.023108841568897278,0.023765630256677772,0.03337080326416158,,-0.042533545775120835,0.014364532762608613
ALKAL2,-0.023688734684189517,-0.01046653626548158,,-0.015318564517626483,0.034552877268176685,0.059613221448434686,-0.033002474301592526,0.04263811055087515,0.028628591392579446,0.015555800625742395,-0.02621267240030555,,0.10285512483197674,0.004875797578332953
CSF1,0.00783078105775859,-0.03535789357546271,-0.038288072304045094,0.008195728654526486,0.02319901573704717,0.0896047192803002,0.03723983542880181,0.07483104213439538,0.022485330991818805,0.04713457077847065,-0.014724115495511727,0.15324162635603328,-0.12401227590182216,0.07239848056689442
SEMA4C,0.01827481979174633,-0.010876609741791582,0.00478212853154182,-0.013078641434487365,0.012609428670341167,-0.048020114269655016,-0.01779611409005661,-0.005277740093501244,0.005285519627271925,0.032316841716177346,-0.03817564480848156,-0.07550188017939004,0.19509665125412648,-0.02320066199263244
BMP8A,,,,,,,,,,,,,0.05676182374911274,
ICAM2,0.11804699027087769,0.09932944641117594,-0.001159921994348716,0.046294051978397616,0.07650046526076915,0.0500384662095909,0.05099941444192315,0.11827188197666441,-0.03653973624835737,0.12385505947747666,-0.016362974066241362,-0.042655438456833866,0.28442486472243655,0.034322620702621744
SYTL3,0.0048932677649689005,-0.012549162397029637,0.03781713960750562,-0.02390648142827766,-0.02696147601155284,-0.07217291555753433,0.00016816146475257448,0.04482697624212269,-0.011021349510926688,-0.009162216293501824,-0.0011004336290414128,0.01308633537186877,0.12573897136959009,0.08910999898412855
IL1A,0.010800781838094946,-0.020884552836652793,-0.01216027819773853,0.048554961666715024,-0.03373575747650062,0.06120862345018252,,-0.04730854210028415,-0.01575586301790238,-0.03722120723742878,-0.005395438470697279,0.15882623936792495,-0.09201771893506457,0.08271823188748681
HLA-G,-0.019437141795602318,,,0.07119408679888273,,,,,-0.03422833932870373,0.031712041980200646,-0.013236863156528018,,,
PGF,0.15287930462524782,-0.033182933642687026,0.017450433027881768,-0.014475850442885305,0.03126208834346171,0.032751472287996936,0.09987564794852377,0.1900812027053785,0.005331424804998349,0.05657433879299692,0.01356118040729418,-0.045793233757164716,0.27761598255033004,0.0113019335707145
LGALS8,-0.027476348537063166,-0.001687221356162502,-0.01458818233878689,0.006916131791578651,0.051320070467080516,0.054838478201786195,-0.08774507394426354,0.08347582429940575,0.0025322335254679166,0.008252135380158487,0.04505644939837699,0.04209240719472462,0.019500195191026474,0.038186229690814845
DKK3,-0.000336498479746282,-0.020294767302001134,-0.020440538038343878,-0.009590619460407719,0.017295419256682158,-0.041705778853636334,-0.03798200245667454,0.10938893894437748,0.022119612661132493,0.05122771758687799,0.06349139248274235,0.1028359904371735,0.11007429850616451,-0.03282041425909241
COL16A1,0.0719680900675818,-0.023383245708815566,-0.025318422021865905,-0.002855743174914241,-0.03734962431256726,0.03802057762163293,0.04974850353955716,0.07050874168102295,0.011530293718935037,0.006890664871296976,-0.0359750677797685,0.010014710589028869,0.24588225608961095,0.05865520353300958
TPH1,-0.01427179846154838,,-0.015690530669601927,-0.014229498240334688,,,,,-0.014396613322402496,0.016085729482940517,-0.018217752298960492,,0.05639190750824561,0.023377867196960198
TNC,-0.026579558205245744,0.0012333999704870473,-0.020642760609405886,-0.014583249304305951,0.026046925449874733,-0.02182826321370298,-0.04015662036966484,0.14194711571881277,0.029081003722788504,-0.017385698396174723,0.058507166279313044,-0.06345646756365524,-0.09749251996550161,-0.05939632183361179
TNFSF9,-0.025378351862542805,-0.017502434743984472,-0.01701357346576868,0.07703161658343659,-0.019989949146176567,0.09780071156077559,0.03827332100909229,,-0.038137635193786185,-0.012593309236613559,0.021737247886629844,0.020170163780037963,0.0699191730893955,0.016475095967696873
C4A,,-0.010314302343066264,,,,0.09426601853388239,0.05907886974301325,,0.03248529787256811,,0.056016453072445266,0.04706394331456168,-0.05925271753348145,
CNTN2,-0.04714455158464753,0.044221963015992315,-0.033732303432090445,-0.07070643935208339,0.00665824214743454,-0.013514239563427465,0.05431732467015784,-0.005270330243379129,0.0012954216536824167,-0.0051392117469323114,0.015593025213918438,-0.07218191680509119,0.04401907762500341,-0.0063738286920251045
F7,-0.0139232150161364,,,-0.0123583598266018,,,0.1311065889881679,,-0.021766399504556763,,-0.01907279020866093,,,-0.0307935825467162
LUM,0.18020765551606063,0.07037511538643129,-0.03501302859421272,0.020094263881506657,0.00412235530173574,0.05047966196246292,-0.06540510250285428,0.07994180710827661,0.07494331551889785,0.04062196924171698,0.06368695162774109,0.0817354635013145,0.3075659674787354,0.08697928530498378
BTC,0.014509676481966239,-0.016140051250505286,-0.044887449700611294,,-0.03590180191808122,-0.03720040656180078,,,-0.01574722481558171,-0.006199817285647815,-0.018457107207091525,,0.028713392952496093,-0.0018580662022926683
APOC1,-0.04949537657584587,0.09736176637232395,0.028765744616033154,-0.03497880047379957,-0.00193785871297567,0.03491177166908308,0.03638851225503438,0.14707310872534976,0.015719959551902432,0.016497364737623674,0.06031558132807338,-0.008015655417032011,-0.2234768638948958,0.053169041915609755
PKM,-0.012175359331452567,-0.0014468789596182147,-0.012130182813746749,-0.006769384212965793,0.03937893780235331,-0.012550791512862043,0.056737374927002475,0.00889519959574915,-0.001828823939363127,0.011494023585275995,0.05879891560156959,0.012702975391097437,-0.11648205149044624,-0.07049816637415635
TNF,-0.009800549527474531,-0.022902040527960323,-0.03389821476335642,-0.030361025725388645,0.04991960498885991,-0.008925612053642057,-0.025745087377474867,0.0999440380954738,-0.015284235901160294,0.08006064229135186,,,0.001440798833070083,0.01804511245324934
GNAS,-0.13672201939709894,0.03871234252304785,0.04838050430275003,0.011268807626142253,-0.008590680605774474,-0.017657339609833317,-0.08678677993388843,0.08627654311812458,-0.0028628137816829108,-0.007732570217299771,-0.04633663562920678,-0.0021766322245686275,-0.1089696811521986,-0.060176765336609046
BMP8B,-0.0343843180463214,-0.028572215545266604,0.031776895829044034,-0.061159596221383235,0.03621227074453974,-0.053314315197092635,-0.04215109816647108,0.0760696453589674,0.013111319272484927,0.04884777907755178,0.0486457640068397,-0.01953911237066036,0.25259820509475,0.07532162558126267
LIPH,-0.014271794947943185,,,,,,,,-0.015517355957223082,-0.018373093916903154,-0.005547963997545831,,-0.003805611930709919,0.014923580845349933
CCL28,-0.02007505490377089,,,-0.011707227418042027,-0.013741244637671915,0.05972233909258974,,,,,,,0.024322587360859134,-0.021303170599003707
PTPN11,-0.02617294479150033,-0.018734524220561342,-0.03400164565266286,0.038257792706604114,0.007300852931044798,-0.04127088578117071,-0.06050398529204991,-0.07782154683942448,-0.060916914264044594,0.00020631218500574767,-0.009128021780679651,-0.009043861676593469,-0.034013449946641454,-0.018603392914042345
ADAM12,0.11041966219609545,-0.012282340711117121,0.026411223401676398,0.014790918789333394,-0.013280058711801363,0.054076010729796384,0.03709096020246039,0.05824599781160202,-0.011387767492229639,0.06815477798619068,-0.015333817135382061,0.09262150544221764,0.2551389441019244,0.03209974820887029
EPO,0.01690527963446411,,-0.016836735778391496,,,,0.05445612181709627,,-0.016852244863087465,-0.01908185867966483,-0.018247550095497948,,0.1045158535136577,
EDN3,0.004229840852118337,0.043688936901274796,0.066792605988887,-0.01772553550300391,-0.010224452681365822,-0.04542445636601464,,,0.0263684495539194,-0.023258758521800628,0.024476280087892894,,0.06999385196189803,0.1146678821410991
CCL22,,-0.013039750250559208,,,,,,,-0.01907311150784509,-0.017450067589529078,0.07648928836629904,-0.041381362583250675,0.0674053307522199,
