,UKF251,UKF266,UKF269,UKF313,ZH8812bulk,ZH916T1,ZH916bulk
NTS,,-0.030692626451318702,-0.01791175958746261,,,-0.03380926002362762,
SFRP1,-0.0285789422493375,0.10448486258551139,-0.0033151002056293678,0.029822477832181008,-0.06732328342252492,0.07068594821999799,0.02251706640660275
CXCL13,0.028945847595649245,,,0.08639330702186433,,,-0.029940147766071047
MICA,0.0064816449753660995,-0.023626066233231546,-0.015276734316726676,-0.03253805085090239,0.006073533537300844,0.08167539398214448,0.025627728945078157
TG,0.010296020086800027,-0.03542738190859516,0.15742658880638155,0.03243194866416101,,0.02341818995601608,0.027839544069504073
ADA,-0.011421884670639575,0.01934210943110302,0.047808115019881,0.02243259423703488,0.06842393184828924,0.1617777080473666,0.007142478400825869
LAMC3,0.008348302164712527,0.03399550036983015,0.09334062882752017,0.08454877360444095,0.048611345280825016,0.13671009539483328,0.15530746286402114
CCL7,,,,,,-0.02392443590804941,-0.06250300236647718
NGF,,-0.0338072245677346,,0.009419029920347476,,0.022896446330019592,0.03381807108387936
TNFSF15,,-0.014473225735034593,,0.031121230069215883,,-0.02252031551318774,-0.014804056498905252
HMGB1,0.04443830270730875,0.05069795701717714,0.05510364721162005,0.04053000074831082,0.028894907772469624,-0.03801278997914624,0.04329263492642399
ITGB3BP,0.0632185588348527,0.05762002109217177,0.01618419610093392,0.032896392509243165,0.029126734723241336,-0.011397352944488664,-0.05001485625972032
AANAT,,,-0.01314508595132381,,0.046372159615901735,-0.02531305089180576,0.021467935282252576
RELN,0.06784531965101401,-0.05771950359236521,-0.03857180658395941,,-0.005601464489894155,,0.019075690071780275
IL15,-0.002005134441751654,0.05491119940604219,0.046803679994056754,0.03278051369831451,0.0330362122355724,0.0012859098268778533,-0.033431896532566126
UTS2,,,-0.015528349435098175,,,,
BSG,-0.0066222829850266845,0.04220040679027423,0.00871192481924999,0.007324593106188272,0.07806888402567151,0.13410402949105554,-0.0011168145146106265
ADAMTS3,0.0004822597371098702,-0.04704737138354864,0.006412733673748145,-0.007842861580818357,0.08079849141029845,0.04835119739347729,0.025449417231593836
CD34,0.041959690592135154,0.0346152765369446,-0.036064617651013285,-0.02710435932793133,0.11966927561999773,0.14078658228284496,0.10868934735391551
CCL23,,,-0.014957021167552917,,,,
PLAT,0.036218657464316746,0.1559988356143373,0.02108652463432744,0.08291495236744313,-0.014410759796563291,0.09117403055237874,0.10085362148192142
NTF3,,,,0.043586193470832105,,,
LTA,-0.015160690395367021,,,,,-0.03406755173204641,
CKLF,-0.02083175389435236,0.05446556720601938,0.02737986111791063,-0.005039382202818649,0.026905562896228627,0.021308470579422097,-0.020848110296944517
APELA,,,,-0.003143253226690907,,,
CD24,0.03512043849881729,0.07743720444277316,-0.023739152498777578,0.019682862269877355,-0.017844747951519614,-0.05348420123530354,0.08385038098277103
HSP90AA1,-0.011022907366543704,-0.08281993256628956,-0.03268375825059557,-0.031108570642614606,-0.030759641891822252,-0.10951691216579126,0.10968348065754673
BMP4,-0.016071220538846333,0.10924640230682542,-0.03087221629944463,0.02665691610979936,-0.016783250580806763,0.12446505883220915,0.006847802299979008
SCGB3A1,,0.014508856217454544,,-0.010282864297352706,,0.08889467713574525,-0.045290335340628325
IGFBP4,-0.018458849922190504,0.043972476582429976,0.03176603784085147,0.03683746148005233,0.05058597081123851,0.16318467460103234,0.173455805761878
RSPO4,-0.024508987533646765,,,,,0.05103555181614655,0.007207987675605845
LEFTY2,0.1566969491648041,0.03937007700194286,0.053156936447245166,-0.018382145452461016,0.036236993366168535,0.004355531907257042,0.08803618226898452
PF4,-0.013790708467925666,,,,,0.01342269287114505,-0.022262668285154736
ANGPTL2,-0.02245093859514458,0.13105949077958293,0.06931954447657768,-0.03869707440308763,0.008878298857480088,0.12776213076913437,0.1000709013898942
LRIG2,-0.045918952071218995,0.020545126259856075,0.0132798113447848,-0.011794982418143616,0.03050256840747359,0.045232576813351674,0.03013060397807558
ICOSLG,-0.01717410221347237,0.13449009336666218,0.053237022640989215,-0.059349560921004796,-0.0045390857575428505,0.06991299320974392,-0.04544317513498694
WIF1,,-0.09352578821307043,-0.003390692040655016,,,,-0.0143502863751767
NPPC,,-0.03522132036180318,-0.03539262375250378,,-0.007119298835548993,,0.1291512765666216
LYZ,-0.012574098045356188,-0.010325473697089476,0.023461841420423565,-0.05942976871608296,0.060698386817138024,0.02527335500041745,0.02530440635445248
EREG,,,,-0.021495050027590726,,-0.018058086964866746,-0.006186750277485643
SPTAN1,-0.005152921149856216,-0.06185390468062881,-0.03362649641019371,0.05971262009187722,0.007062584486702032,-0.01682825399667793,0.05198316255445732
LIPC,-0.004731494784631363,-0.018348070561886434,-0.03438078817165816,-0.026876798818631087,-0.022972860075632547,-0.032217138074078874,-0.0051620473093018215
COL8A1,-0.04122296379216724,0.07313322401155903,-0.0005826338183989214,-0.0036673824684843527,0.011412041606538659,0.02559493761427506,0.016650122124228364
GSTM2,-0.030219004123105048,-0.024700206713216717,-0.048154217750688115,0.004720167253223304,0.03930092181823139,0.012856392435234261,-0.05336549437629987
SPX,-0.01560327880314258,-0.04394780470422662,-0.046101019657954954,,0.008979248999552734,-0.022323571543862122,-0.08005563223516182
MFGE8,-0.018325821408890598,0.0362462916683318,0.042710042812095596,-0.03687819002783279,0.03714588860114065,0.15720086210290668,0.06314737983935809
TGFA,-0.013298996534957544,0.07387278433558901,-0.007897722742786039,-0.015550425121438399,-0.05303712982645253,0.009662752734264922,0.048694295171662676
SLIT2,-0.02595502317204868,-0.000880419278858106,-0.04367910697301854,-0.035601446161359816,0.04636825428166262,0.02406155469378689,0.009057815638718226
PLTP,0.019994054491056557,0.09776576059544911,0.019037892899030986,-0.05800528821895957,0.06568302157791751,-0.025451802656263917,-0.048899346197623934
APOD,0.029672241656359802,-0.041964875308340165,0.012625367350242816,0.008780305052064764,-0.0215243159942653,-0.11194402180714201,0.0598216832525481
B2M,-0.06413650978773279,0.09490836399536419,0.02752031592281223,0.04582635876218154,0.12088471060446308,0.07290710542098253,0.053237531232806244
OMG,0.018525988319495465,-0.06065432939200401,-0.05264901116383638,0.09914353731459342,-0.08585166031202665,-0.0699305307649265,0.06604967659332756
CXCL3,-0.028352384172974122,,-0.01725886948503273,0.01486397016613552,-0.027199438845228744,0.03313155825312347,-0.05918478561594576
CXCL10,-0.046250194521589766,0.09379510454443926,0.04323201746664053,0.02282638595107979,0.0939150713972574,0.03489414602025514,-0.051566004447938935
RSPO3,,0.020093575995815658,-0.021584928142053324,,,-0.024278624251499608,0.02632075119740043
CORT,-0.024629332032718255,-0.020725830593072765,-0.037357554126134826,,,,
NCAN,0.03530436553849437,0.031675543251346354,0.014414800895330666,,0.07572777993319943,0.028516761657347952,0.031021599413639467
PRG4,,,-0.01869841211284902,,,-0.0076145897464083056,-0.030986601247923268
ZG16B,-0.016594876256201204,,-0.0014131429721530656,-0.008519771284994253,,0.1356414507475745,-0.01899233930230398
TGM2,0.022374783808208506,0.0020695646255603087,0.014463455566265604,-0.02045949839352072,0.14341791805572013,0.059014406259504056,0.0955208082435222
VEGFC,0.010183470280639281,-0.0002910112689727056,0.007538134083420874,0.020030709119718965,0.21151791329982608,0.026893579874946803,0.01173934033793393
WNT6,-0.01534688714277998,0.13648886943454025,-0.018387439861868884,0.0014607187098796153,,0.12595013240323794,-0.01962478461223924
NRG4,,0.03531290078193738,-0.023290058481312027,,-0.01061178015106757,-0.02427862697255414,-0.02951266602836375
PMCH,,,,,,0.10531372479928051,0.14324289137476237
COL9A1,0.07906564474219159,0.12682871048808622,0.0508109533894245,,-0.024654019218950825,0.052033654603762074,-0.057885467278918634
GDF11,-0.006040088219895421,0.07304593038376068,0.02440486396728214,-0.04283563196988781,-0.026244289628424948,0.008477751951569865,0.05553002810110178
RAET1E,,,,,,0.05566332784044662,
IL24,,,,0.03504491558937089,,,-0.03299417883046018
SORBS1,-0.006899564116496518,0.021659541862804697,0.006180321196686734,0.022626035743505662,-0.006468415161309276,-0.03195728841092431,0.01372357372446298
DLL1,0.04176984222064501,0.07545087454918727,0.03427949078082324,0.058015654410780895,-0.021497035424181382,0.04844009603124569,0.034207283980073874
TLN1,0.04741170705182063,0.10352921854729123,-0.006011434779135833,0.005422862540432141,0.03872452806355302,0.05896900818522172,0.011461090473384358
COL2A1,,-0.020902693261864454,0.15981719329630711,,,0.010453478405592544,0.0491217809090686
SHH,,0.0713835519648056,-0.013567573094738081,,-0.0392146373647582,-0.015090701261884318,-0.053775348969267556
PON2,0.05291630702816716,-0.01878996021254627,0.010413350324036515,0.062371504755559914,-0.016159078178293335,-0.10140438828828838,-0.03799669219587159
ICAM5,-0.019754890414386682,-0.058749557868283966,0.002528715558200941,-0.014475360533864815,,0.07209788100031907,0.00829441184244443
HPX,,0.01845884803102444,-0.02513251821183389,-0.01516763412981065,-0.024587300407017527,0.06165164572170578,-0.04709879537308689
SFRP2,,-0.014193427380418367,0.013847110515954506,-0.015091440004722364,0.003580090038658552,0.09300931003542756,0.1479918181067373
CFC1,,0.008948523471018299,,,,,0.15328911217585564
CD70,,,,0.0029044972155278515,,0.017906475639960312,-0.05184540451775606
HP,,,-0.04508914235204176,,-0.03689603763619506,-0.014045915940311822,0.10851559140534642
CXCL2,-0.022262155947247127,0.04333311125856549,-0.04318149679860974,0.05532336285644465,-0.023150572496407906,0.0013771111845798849,0.019349685845245043
NPPB,,,,,,-0.02462796314761894,
CCK,-0.04400209642831274,-0.12550932924882205,-0.021423231302110903,,0.04179382881737245,-0.03194911665428124,0.09313239849224486
SEMA6A,0.05026858045702258,0.05751683503805268,0.03267205707930167,0.0005354560153703486,-0.010445409284815816,-0.07709237784821053,-0.05651910297674291
IRAK4,0.04303467166629524,0.06859811259148423,0.03536788964645523,0.010051111763762605,0.015109652543274961,0.07539334480192258,0.041585980299671525
GSTP1,-0.020513068637426,0.14035216393820596,0.043364352311500376,-0.0006234413242908732,-0.03837821536307045,0.028995002760488317,-0.07800798591437084
VCAM1,0.008129214223185818,0.09974606585372191,0.0413633284774635,-0.006666931028987103,-0.013384348289417458,-0.0022621978598781935,-0.016834274599254143
NXPH3,0.003819781406083445,0.07583559279758904,-0.0396471127088495,0.06471690446839241,0.07704407046330926,0.015284992325103228,0.015716856242203224
MTMR4,-0.00515341997542794,0.04068042703367761,0.01665080651985306,-0.04229716945396783,0.04912885172108498,0.008741296070143127,0.06722172832940332
LAMC2,,-0.00094029595473605,,0.11708813642421331,-0.02785319010268221,0.11683782926006946,0.04700755470553948
IL10,-0.02198167928351721,,-0.02264749795968047,0.00854285202008837,-0.026867076728466433,0.036376225592006185,-0.04943809468836337
SEMA4D,-0.00039601654510223956,-0.06601910030321109,0.011005555618302547,-0.04263538292611692,-0.11921149219920109,0.0358493463229696,0.03394773241862176
TRH,,0.12959250616495735,0.03165887238446317,,0.055417980412695925,-0.012883627485831052,0.045734168961438344
SEMA6D,-0.03205780718492181,0.12323308376517264,-0.006815889561203669,-0.02060588798503867,0.05136230383451577,-0.0036202310796647087,-0.03008181949962803
CEL,,,,,0.06520956043707328,0.0377506765258899,-0.030362464983939984
PDCD1LG2,-0.03961936733226446,-0.028826953284731578,0.10511460526410789,0.06086574805149582,-0.0549521217239267,0.03724761644386139,0.0010503957163021376
SPINT1,-0.04126099431317957,0.014872167716756028,0.022742245793160646,-0.05575922993892849,0.006999914781297996,-0.0013635569252345675,-0.04557070160498832
CTHRC1,-0.023022062570581748,0.14117336914046957,0.0751082350845211,-0.022970164437477358,-0.05572075459956604,0.09626333841485424,0.049976369361464046
PODXL,0.027152991170618705,0.09816474583287621,0.012969435653736937,-0.00846531436171467,0.05639858574403945,0.14272083650342046,0.12934018917163306
JAM3,-0.01516614313206078,0.06477379704222369,-0.013451546084152588,-0.012720352957406436,-0.06985494198687575,0.01788589505752796,0.04781597678002892
TGFB2,-0.034103557749857336,0.03099258645566514,0.05070511228178687,0.012957912941672452,0.009521783725656636,-0.07618850673872973,0.01908895529698439
COL18A1,-0.009426794909778382,0.11192585141066257,0.01892177695171815,0.07704365266812947,0.0866571154273524,0.18345038778386216,0.14321208906474028
NODAL,-0.014781625383013796,0.09378539881483214,0.07701920443721687,,0.06093707309509255,0.06459033254680722,0.051732759981008715
INHBB,0.09051086834005478,0.08177859323213156,0.036670133077445426,-0.0075746701454874,0.012525209046007188,0.019879948672069565,0.029624123289685736
LCN1,,,-0.015145664229899967,,,0.016989826327360562,-0.019933924470679657
ARF4,-0.01629310094454006,0.06914321489466499,0.04887901066911221,0.0434774418138703,-0.007920077012915541,0.052552304470153154,0.05188446473371578
CXCL14,-0.023294141183714822,-0.06989342696418689,-0.0030539312189548405,0.07892606760766015,0.06637874951597969,-0.007762113153499043,-0.03561978953306437
LIF,-0.018705298974432082,0.04742339148770397,-0.020343185887103418,-0.024986448274165605,0.020022231723071368,-0.025693799523933622,-0.030403198085846635
IL17B,,,0.037079478943616004,-0.03674317672809836,,0.08174169504884872,-0.022538042090572724
MMP1,,,,-0.01933174688449399,,0.1890968244510533,-0.01919165018901513
MATN1,,0.026949366927440176,-0.015879199267363628,0.034151962591538486,0.04208892769659877,0.0033811627275281073,0.07604587440080089
ADAM28,0.06749770305682688,0.0715077396878741,-0.018271225344159824,0.005123109861077361,0.06062981789282864,0.030732750590207678,0.05799514385108712
TCN2,-0.027842839131542618,0.038541497044410726,-0.007245249574970406,0.027883258083118728,-0.0009049789402741175,0.058086601127953406,0.04711986312685203
THPO,,-0.026126814378455765,0.046220498492404664,,,0.01181207456974903,-0.03077977482206742
CUBN,-0.017079827429808316,0.02723394531395725,0.01682262051522546,-0.03202421979047616,0.04829669970996613,0.08754639803168278,0.028454179910336268
TIMP3,-0.050096853323761216,-0.009587534417159352,0.011781692807626937,-0.04145766795718386,0.01245429879601387,0.09891789166474783,0.09352615240554936
PIGF,0.024681264694002336,0.049973461502735725,0.02970665888497213,0.047889453885796074,0.016374722085203068,-0.0009801142744587299,-0.010072977115877456
CRH,-0.01855090087897057,0.06443461396497015,-0.023290048824670628,,0.020451661469318295,0.03141219806616555,0.02545413157891537
BDNF,-0.016594873093076026,-0.05974321639030217,-0.01609356709191281,-0.023587238531614364,0.012415661649616208,0.03498491549258407,-0.11772774212820634
CCL5,0.03832126084621184,-0.0012520625415005154,-0.03438078627860262,-0.016857808495527756,-0.04483216184996583,0.11391485544880788,0.051648177633783016
GAD1,-0.007999432762948193,-0.11274219016768797,0.017779327355704727,-0.02290852279452232,-0.0004967930317082498,-0.0684681909971224,0.050016112377077905
COL14A1,-0.023149183317813984,0.06652103463055906,0.002255597747933625,0.05417085667848161,-0.018162595768751996,0.015843194805616665,0.07443442900114677
HLA-A,-0.028623915857505643,0.09479120835093531,0.048000797396950866,-0.023512776621409836,0.08097111581083662,0.12662754426496947,0.038931204815069675
CD5L,0.04006729175588192,,,,,,
FGF18,,0.05311723559474091,,-0.015877726630386942,,-0.027584972525965798,-0.028196537084882546
ADM,-0.036222900221014306,0.09909464579064206,-0.005382043036389636,-0.019554086688772725,0.02438192883122658,0.040280538900752776,-0.06696728424553416
CCL15,,,,,,0.26994604807408973,
GNAI2,-0.03755448074834944,0.12441376568924972,0.02039601314812493,0.029224160298761768,-0.003919684466844097,0.0842707601600254,0.03841516013353246
HDC,,,0.05641374477079125,,,0.03991326492360906,0.07784145103658134
COL11A1,0.03397687689896358,0.15232774575623995,-0.027536092451096065,-0.0004796321848445231,-0.04586086829188044,0.0236771827934015,0.000554287817586948
NUCB2,0.027511851623800144,-0.004537442670304334,0.028799235455680174,-0.028637930220009915,-0.020123766759486968,0.05918509181259713,0.055690755860586943
FGF16,,,,,,,-0.02023864724697012
CXCL1,0.04732529025692975,,0.028273071957293172,0.0365768985628199,0.06976396408806071,0.06670504674877505,0.009654976920648043
VCAN,0.03842688667563537,0.12932250253473065,0.021717432496851177,0.04575563528661427,-0.04612801488495001,-0.06303779353514494,0.06356859259291105
MMP7,,0.06730062440061316,-0.011055085833561141,-0.03147625007671277,,0.08395338423496547,0.013877837941510714
PTPN6,0.027134997071153504,0.1025248261151489,-0.0012140773153255697,0.00973012155244551,-0.06322700038935271,0.03038383854768721,0.0039555802099055185
PTGS2,0.057234252110114674,0.045948745812378365,0.02986345252811349,0.01090749843167204,0.03788105207950187,0.0042114879941925094,-0.033428036494834
XCL1,,,,0.06654001639249496,,,0.16357586495466758
CD58,-0.01747761134372307,0.08338831012994183,0.012909141749377923,0.0026275488255479897,-0.004392476761473849,0.0790686856202301,0.022478329942675818
TNFSF14,-0.02075575339340962,,0.02678476235561266,,0.023213017656402848,0.005290071196781519,0.01329419523322838
CNTN4,0.06400364044841343,-0.038325570993596,0.014075441527586436,,0.07939365701253524,0.001093290368784283,0.004729769324088835
INSL3,,,,,,0.05933939154089651,
BTLA,,,,,,0.10713886764037998,
MFNG,0.027004037743022312,0.1318020382876607,0.07505452788192184,0.1142914024960554,0.022372246942352028,0.07181567778958131,0.09958822228299007
ICAM1,-0.006103630912508601,0.07039812367069331,-0.005741731017388142,-0.02513628304637525,0.013795318370112233,0.008776258998718107,-0.038146372183700525
PROS1,0.02403419490196662,0.11905140295286824,0.020625565215368295,0.0314330150771123,0.053519398243591934,0.0019762613647745122,-0.0005908635390212746
CLCF1,-0.025153388966044386,0.0010812206824374498,-0.020868507700768556,-0.04687922253045159,-0.002962884675816558,-0.010150083940046187,-0.006967269602385472
PSAP,0.01724133542844512,-0.09529341029665267,-0.02893304653619273,-0.03262527998772825,-0.004838486152522456,0.057881463119672245,-0.002125249608414421
EFEMP1,0.011319991233730856,0.11062459655481147,-0.01988474089777564,-0.030150028599225914,-0.031087573670673503,0.00976627280257544,-0.02742699942754201
C1QTNF1,-0.006096192528144534,-0.006350411256833294,0.07110377458947847,-0.043546383547373835,0.05942592640929953,-0.025770812026235136,-0.049926055196630514
ALB,0.02303911347375418,-0.013616901174832972,-0.018543515586727562,-0.014475365292801511,-0.07401023964429375,-0.0370414438208163,-0.029079727545012722
CCL13,,,,0.0005366847288102044,,,
EFNA3,-0.012154991348962788,-0.07194921012538008,0.005505850232979566,-0.04978047930950796,0.06568886284960736,-0.006927785754120333,0.07043032958525688
DRAXIN,0.06540014421498518,0.10474468813448695,0.0240398531819679,-0.02560936000963221,-0.029458031639767637,0.1692318075853262,-0.03247358200317545
NPTX2,0.0001502462218320265,-0.11288717500233997,-0.0379893087341456,0.0023070256162415993,0.02734835149228984,0.0867153528079541,-0.00910703784670043
FGF11,-0.011621883764915311,0.08351966382866255,-0.008805929778138884,-0.003006307826385482,0.026467016448665746,0.018953443654568993,0.042466393282705885
CD59,0.01849509811205462,-0.06016940729349622,-0.0075295575004316415,-0.012688718957716718,-0.01720865859545744,0.10813212064288592,0.13587601772373226
COL9A2,0.03695301033156182,0.1087666552321002,-0.02279253020817764,0.05637945847757052,-0.07067596488225372,0.040384406947694976,0.06588073050073731
DLL3,-0.011323036012256952,0.12671491927087644,0.06158601185749745,-0.018549017324984707,-0.06945615539875023,-0.01733657505546428,0.057380790624946054
FGF5,,,-0.014766097071844588,-0.034923061952252255,,-0.0341544693217874,-0.03471728811364279
LIN7C,0.003123894742572609,-0.004533807790740294,0.02278241029173592,0.06824303603776771,0.02225835015156846,0.06848609730200074,0.035692911761807875
GDF7,-0.01743476394158502,-0.03411287660534638,-0.026414134639303668,,0.002418828651294161,0.12973955283541694,0.03742678196142147
PSPN,-0.03141283100018144,0.07230311537746471,-0.015443383230244138,-0.032026718615422466,0.027007785953176752,0.10399697231433738,0.04288204204195195
ANGPT1,-0.05412904911441241,0.08771832564592937,0.07100188369256784,0.025927778741367823,0.05748000978709815,0.055002935277037764,0.05953045334910233
PNOC,0.012092129187917982,-0.08221337112037716,0.0027597510873221915,-0.014475365292801511,,0.10557512817315784,0.09070185720036716
L1CAM,0.019512414326234764,0.0072730646747019975,-0.026233947171463528,0.010057603802234662,-0.02188967732000329,0.06326096459235173,0.0729127936337983
APOA1,-0.02414480748786028,0.07041781758304613,0.05992586423315222,-0.03407599220824053,0.03126056104355814,0.10435226632403063,-0.06703285001522305
PSEN1,-0.01500614894570597,-0.03577170123377309,-0.04416827554589636,-0.012726657805341563,-0.01167792978660476,-0.02322961898063385,0.02648495946238208
CALM2,-0.029383695977837816,-0.11903858861045696,-0.01383579484893367,0.050135946172949676,-0.08307196965916537,-0.001964780468971878,0.025316755329573094
CLEC2B,-0.032370673869468986,0.03799581896304941,0.0248050940171539,0.017949397847916167,-0.07489109460762902,0.1002909840534632,-0.002336767406238211
NTNG1,0.046044790365155755,0.040567891840710406,-0.02485682209531762,0.1048298071696278,0.004656393399253853,-0.0010167025646696654,0.047513578898884905
LRIG1,-0.016593680928155496,0.01553198394370558,-0.025886656079409036,0.010763690528362001,-0.011057218128812333,-0.020951923950580514,-0.003240189611102223
CPAMD8,,-0.0054026362002787915,0.04279883567633631,,-0.015661385522931524,0.06395005186860842,-0.022262688296531084
GHRL,-0.02211411516154815,0.0022390337035190534,0.06531921777104902,,-0.039266298922356176,-0.0098245688290251,-0.019624791377644352
NPY,-0.0206316857427777,-0.08605217954945832,-0.036881002565320585,,0.04693118844592101,0.03232867950667008,0.04731307134926977
MMP2,0.010959254282961219,0.022296153843381256,0.019167191004646568,-0.06402102022890224,0.03440005311785931,0.08824461805797332,0.07012545702136494
PPY,,,,-0.013389067405723713,,0.0582149344107779,-0.025857922574971454
ALKAL2,0.05593592826841622,0.07800195245137961,-0.015145661775223761,0.03827258591629227,-0.004627996436757709,0.05402075219224751,-0.043932630066244656
CSF1,-0.04495470083297575,0.09151015363419432,0.008389100809991338,0.025768697591759246,-0.06489743569515098,-0.04347079126996756,-0.052130512147769245
SEMA4C,-0.017195146040793394,0.12765811298236496,-0.0045115811952234144,0.036187602007132884,-0.038987558535895285,0.08828669697541414,0.09537774823583578
BMP8A,,,,,,-0.02940206047543797,
ICAM2,0.010014683383049937,0.04723690947679267,0.03744607348922266,0.005923992412667267,0.02406578418027753,0.11874533912257211,0.11867705860568684
SYTL3,-0.0488191201797282,0.00569058455244057,0.02016704987112841,-0.04498049189704273,-0.02031926366093252,0.08178736967273857,-0.003185186640875433
IL1A,0.02006376312408982,0.031040709229865158,-0.036740293092538893,,-0.033923941786245915,0.0075887073204621005,-0.03527617919865531
HLA-G,,-0.026839296106255652,,,,,
PGF,0.011096911591395715,0.07529946214266173,-0.016960859299508496,0.002702156538295187,0.03739614390003783,0.19771527923344503,0.11874755044903053
LGALS8,-0.004668072621990586,0.008915815052488623,-0.020556156498259506,0.004007842019358506,-0.0020106545215045186,0.020804418255292414,0.0649888976873702
DKK3,-0.028291987643142356,-0.1334415232124133,-0.047608149976884485,0.03358394234193545,0.030870731694576665,0.045943862138919565,0.11161483561321887
COL16A1,0.03538630728859183,0.01207828262762869,0.025161336244532123,0.004268026257063007,-0.021030247407633165,0.08448868098061658,0.05768288150171984
TPH1,,0.06146432943261098,-0.015879199117470672,,0.024856339731130404,0.002058982726566279,-0.046351280984613885
TNC,-0.013995436200855214,0.13421081594988601,0.02827296817605388,-0.02413153070079599,0.03687343318851347,0.024457495427718214,-0.025479383143277846
TNFSF9,-0.023401583995976475,0.06173391194033471,-0.03584577972589676,0.07094666529561983,-0.04889528269607651,-0.037570665382045405,-0.0057828933823629676
C4A,-0.013790710616654095,,,-0.01587773524678056,-0.01227369023321133,-0.03959436783510097,
CNTN2,-0.019091388108933887,0.02497665684910648,-0.05693554296617626,0.0056734611007325025,-0.07534536041895823,-0.03320164393451807,0.07754910191940227
F7,,-0.00824472635166053,0.10206509771645147,-0.01447536732405641,,,0.0489670796745686
LUM,0.012875528977097612,-0.03974750170337998,0.06556887168149578,0.011510637201995267,0.10028992870275719,0.060936653512503984,0.11789016023041458
BTC,0.009188225575142641,,,,-0.017914669770192154,0.006229058224042273,-0.011384714600813271
APOC1,-0.0401454506942039,0.13434676802448767,0.06445271379710246,0.03311867280031162,0.021926980310483884,-0.06443948245679543,-0.06751274699572055
PKM,-0.06595834506820776,-0.024845274590269785,-0.016353302356681743,-0.016520602859344813,-0.01402268870633084,0.01748705040351339,-0.09146790065462965
TNF,0.013219141780739668,0.04713382217432887,3.720978114999041e-05,0.05494268499672231,,0.04615310903826699,-0.021416985157653345
