,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,-0.016020371042870865,,,,,,,,,,0.06439428295620338,,,0.06715978224997043,
BMP1,0.0050660439773940495,0.03433994396936969,0.007473632463970028,0.04603244884112559,0.022084874678911768,0.06616385956512336,0.19833634206189552,-0.021536701412771628,0.03687676334660469,0.05099962221195257,-0.006536383159672333,-0.023668974815505783,0.07763918066005823,-0.09384028693905751,0.16556345587623,0.007154488506556742,-0.03790194058547623,-0.06020743890193313,-0.07259651919659488,-0.020611208390399382,0.028512451022291403,0.1436462022085814
NDP,0.008395774289004527,0.051418299926405314,0.043585735971556426,-0.004435905339498666,-0.03374996705891062,0.02754427213584372,0.0464826880104666,-0.06019368053234846,-0.0006415862515689238,0.04819424862709197,0.041724397701714856,-0.011942106834070095,0.022823851949733517,0.002454077454840351,0.0633464366251248,0.04590357284758034,0.04471672890492007,-0.045343127579508494,0.05316061283856285,0.007175612642490714,0.09930676519674259,0.033960233522877345
TNFSF18,0.05838224590868514,-0.015494928907234726,-0.020091012219397433,,,,0.04754058058611361,0.04319996227438371,0.00819219153122547,,,,,0.036542732429299396,,,,-0.023692779235582457,,-0.035514284625888834,0.03023128899505988,0.06542521929962235
IL36G,,,,,,,,,,,,,0.016174954746839682,,,,,,,,,
RTN4,-0.055948862134006336,0.0840302775531829,0.0028647217987427306,-0.0027989732302557053,0.04939851915925863,-0.0168529437812329,-0.25921736558851904,0.047341551843072115,-0.06068256539239891,-0.05874998950269697,-0.012634755705193903,0.07659992643829808,-0.1548333094672371,-0.1136490763071384,-0.17508963151224466,-0.05549868589613872,-0.054900418137813295,0.039384047666182864,0.10510842723935065,-0.0004606240402094152,0.0636004718551049,-0.037180572627840296
HEBP1,-0.051350204284862026,0.05406690688515313,-0.05826865010630267,0.005581501521029202,-0.017648649062934153,0.013814768191133663,0.13124686205619093,0.034057357012764626,0.07880527462130084,0.02486742093050077,-0.004675016264586028,-0.044250749310805505,-0.03289311960524351,-0.06043565719425745,-0.04868026308073946,0.08358940423521126,0.09681118381635273,-0.018825465283359037,0.11776185476653225,0.02322777045629133,0.05605460053092428,0.05748602889360944
WNT7B,0.031111986237994244,-0.002039857964427452,0.01883059656024,0.05987790487338789,0.0015479557587480756,0.05952974674041885,0.05544358949613565,-0.005308913041698392,0.04019876285521678,-0.01786092324712445,,0.027812994865890242,-0.05463619523502347,,0.017721308488216233,-0.04136336228696819,0.028026277952740312,0.016065179329234753,0.08402846102545551,-0.005822832050721551,0.011173259620293512,0.03740369503302967
PTMA,-0.06966665797516351,-0.016774342051548843,0.03645223529775569,0.12282162245183008,-0.009019625804042853,-0.044003973571581305,0.34591451585029115,0.03051858564675345,-0.04019397564763912,-0.025159148512953096,0.08331150226496548,-0.05500816856449094,0.16417565541930754,-0.08402204262934793,-0.19124525334955572,-0.0586917291061297,-0.05013861399698717,0.05325021791677351,-0.018344429224711654,-0.0689840749992709,-0.1003836549346265,-0.05595784810170753
FASLG,0.03991726449928434,,,,,,,,,,,,,,,,,,,,0.03968175299865101,
CEACAM1,-0.0092940412066031,-0.0373160246066022,-0.01800095934912999,,0.04135392534718465,-0.02931718337795433,,-0.03130598242700391,0.051256434108111835,,,,,-0.045920590880036694,0.019703516543177948,-0.023177932007636144,0.025010130242632406,-0.03404405020190029,-0.022436082438697973,,0.05240124192168862,
PDAP1,0.04322946541405141,-0.018418416646774755,0.029708043269258484,-0.004284628999589977,-0.012925827527507715,-0.0105982059572438,0.13041407836725122,0.01902428946167262,0.002078306793556485,0.03772574974846683,0.09942944004939874,-0.02538274345447975,0.013310665033710953,0.020492505503110273,0.03154921768329939,-0.021372623329721355,-0.06333138536743478,0.022111646944070484,-0.04252956579102715,-0.049414071833677686,0.04020637949040288,0.030414077193477364
QDPR,-0.0877227389052402,0.025608302972243882,-0.04605076206318076,0.011715408564660218,0.014852376504961759,0.04945832923747817,-0.12909689222425494,-0.02942126792003102,0.043117737981310286,-0.06645596362636155,0.07646759013184833,-0.005372139864497948,-0.08264602695705697,0.0203732865507869,-0.23716345226814398,-0.02698122309248445,0.04263396459659437,0.04938941671937549,-0.01575735458283128,0.02741458413210331,0.15348118374313022,-0.05937981439801491
POMC,0.10352107588478722,0.050607216228496725,-0.021473795177377766,,0.03447191033910363,-0.007843747642724205,-0.016019232010335175,0.08529339882601668,-0.03317387150207699,0.08058942259779522,0.05622806683871997,-0.04924458584092749,-0.03613593179003855,-0.01070632174856792,-0.008895818574912815,0.053774493810707695,-0.020943132338963437,0.03856915327374349,0.06675923491928859,,0.02963762488604021,0.03470433679274842
CCL18,,0.0431448567137026,,,,,,,,,0.040489742430381434,0.009484717853914432,,,-0.06710356739498037,-0.02097037297700104,0.08665662273757807,,-0.024787516259846473,,,
CCL17,,,,,0.007873929074177216,,,,-0.0043345560418513885,0.03049942012611352,,,-0.0355499018597649,,,-0.016443620915974448,0.05419874412854987,-0.03029001789826788,,,0.02090434175543888,
VEGFD,,0.0282819675384407,-0.025782762746565015,,0.04259433917999088,0.07821682026846023,,0.0610587283365388,-0.02178432784471552,0.0014957133510906963,-0.02295579558126907,0.03400813867917185,-0.013310442862996572,0.03602401881213385,,,0.054209916020219864,-0.031946619889281776,,,,
TNFSF13,,0.026254161518439848,,,0.01260935766219498,,0.0637213317616408,,,,,,,,,0.06365787886904183,0.06942115312218294,-0.032482126996565074,0.04112698266514132,,0.09558240345461179,-0.032972185614689876
WNT5A,0.021032820836596626,0.02724720129358768,0.029129443969648023,0.06244273833431042,0.0638783457254939,0.017509175315247927,0.2992220175007902,-0.0700480530951618,0.039498187450768135,0.006800620877042696,-0.02551391602574883,0.052219340201153555,-0.017586848002701733,-0.11208898860229523,0.061355586750472035,-0.015852056910318556,0.01737821516128309,-0.041356613021325386,0.0010992653123131915,-0.024050142264125763,0.03478336398721478,0.029354678226500192
CXCL8,,0.033460661820222545,-0.02414145084279864,-0.10186566593705167,0.03172139046809583,-0.036802084439325866,0.030202643104721347,-0.031492475418619874,0.024509692661682427,-0.015100687563615402,-0.05230858239416327,0.0005237901768685154,0.031124315015925805,-0.04093562186806073,0.061969169084978896,-0.09399717135611944,-0.07831205339274061,-0.006766734721052655,-0.12096553615730507,0.04330065172470949,-0.005663491534823845,-0.07358939951674251
GRN,-0.08215032512422675,-0.01359412380205275,-0.0029981902439586514,0.04238060731982008,-0.08761052959787392,0.016376905709371708,0.14011155729202113,-0.05211135550855188,-0.023883439242492893,0.006027240168219639,-0.02258134039884759,0.02316925879291719,-0.06223171062641779,-0.05837686500326014,0.025669398956911237,0.042373522021691694,-0.046324762491249005,-0.06943359276918099,-0.08706782109343836,-0.07419418731461763,-0.05724244028847139,0.08688363233291334
