,MGH258,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
VEGFD,,-0.008958299227697497,-0.0191284358407024,,-0.0004040481357935978,0.007752912352763486,,,-0.018461207497030153,0.013140645424653105,,,,
TNFSF13,,,,,,,,-0.020391856490723163,-0.014581385949504049,-0.004357585870583935,-0.039465963182196764,,0.0473008278139383,0.006897539581980498
WNT5A,0.07753677784290616,0.07221038875492934,0.01692937264101753,0.1291411522148109,0.08486294705557977,0.035242270455997954,0.13044718394315047,-0.041359449861692134,-0.030938085319687794,0.02358279832072425,0.02935973426187155,0.060644351597039826,-0.009302225744576247,-0.03403692346410297
CXCL8,,-0.008342357760632024,-0.005975784729602731,,-0.020991138929947733,0.04695868496161897,-0.0545610184168036,-0.03488278810880508,-0.0748118537166299,-0.0007316944992741121,-0.02731548659146655,-0.03151696763604093,-0.004467742849117282,0.008569655469624439
GRN,-0.04359507537599158,0.020460376733291635,0.02622765464858122,0.04999549637227452,0.10313428504508376,0.04237218680506974,0.0871101569727521,0.009763544393883208,0.011257186620958584,-0.0026558056183184947,-0.015804116832302262,-0.055981389643827886,0.012573206444535303,-0.08013749156219493
MIA,0.09652056369041545,-0.0101881787712552,0.03331969324997472,-0.024826179142307732,0.012934571524921818,-0.014403216327765065,0.0786207302367638,0.030684760534024177,-0.0037476610122867556,0.04443781145696766,-0.022978008019884533,,0.22633011743685405,0.08426241615109875
COL4A4,0.06293767718061523,0.016579785947306146,,,,-0.02480473728984239,0.06857812059908601,0.05149633639377736,-0.0021520901795504185,0.0386040293010981,-0.01797486521255839,,-0.02781559495751541,0.09449360193229754
TAC1,0.06134514083608232,0.0019637975559453555,,,,,,,,,0.004877865868677882,-0.050319314121752945,-0.02342447466285605,-0.04247339538873444
RARRES2,0.03349014232132545,-0.015587427012444637,0.03319747472531328,-0.03684830168051348,0.04718385997054951,-0.0531584296416589,0.0017150714517912202,-0.03031151261008724,-0.0268012422824575,0.023351199470396364,-0.05352412830077354,0.024369871775444592,0.0055227927041350275,0.01934451808451749
FGF7,-0.053071222516851334,0.01458543785337851,0.011233999283569565,0.10631753697704009,0.12875222228302036,0.04937357776732182,0.0632845067140146,0.0005502428346261733,-0.031860250917080286,-0.016835815624028277,0.01804460360708843,0.08917577089888104,0.03447888473886521,0.011425111855615898
EFNA2,,,,,,,,,0.07762122622625783,,,,,
HBEGF,0.05676344448175934,0.08823666395607065,0.0832349745994162,0.05949261530361777,0.04569933894910115,-6.209903609642918e-05,0.02639508244873247,0.05964565012839894,-0.007945304408152313,0.06703429463501259,0.014254867230882637,-0.04917775951324128,-0.09507193453601082,-0.00915064723961969
CSF3,,,-0.0008293464992481907,,,,,0.008241240668458166,-0.04531748420810731,,-0.019190022175520596,-0.03273930525843364,-0.0029665489763859225,0.096551867936282
PI3,,,,,-0.058229261953602555,,,-0.0035871045331920992,-0.05898424530101037,0.12134469370683698,-0.03031289653855846,,-0.07859012362123431,0.032435726481596795
PCSK1N,0.06365569455281958,0.012860070726972438,0.07118677088925626,0.04195951546789302,-0.008896192795403879,0.04200199554846132,-0.051148181934334645,-0.0715146320424668,0.04513734777704346,0.09834959964557369,0.052159446134193745,-0.027586640478327415,0.12419319564953599,-0.04230416690467645
NTS,,-0.025678143802654454,,,,,,-0.04156975132922996,0.01704801609512153,,-0.017831601072340237,,0.06501229326191514,
SFRP1,0.03143791832068782,0.03397098626752541,0.043278310813696395,0.09295853463503802,0.07360196249599697,-0.040571405788541105,0.0022488872597583387,0.029193788346786275,0.021969509550716016,-0.02740161481752853,0.04753883893091344,0.08550651050831296,-0.03184619429527823,-0.014911552445744351
CXCL13,,,-0.018408728858672938,,,,,-0.04002501111391339,-0.04508104130738738,,-0.037226130257882704,,,-0.0414153750866184
MICA,-0.017076741555961207,0.03673803814419198,-0.0008151599064079729,0.12371041054745487,0.009336090858672291,0.027378945675300585,0.08247777346154436,0.044002336594783184,0.04512981003025331,0.04981198223046654,0.0536304815469844,0.06121730561687402,0.05540326865387605,0.0025990665577207703
TG,0.02798246548951635,0.12054920696616618,0.05091187787339794,0.025798965447208583,0.1242632693544159,0.0033417408741283914,-0.059865103211461886,0.07197208901463781,0.03961392633344605,,-0.03251395050922358,,0.09159681502916316,-0.05681820826001236
ADA,0.03899011951109117,-0.014354292227620307,0.016893846216519636,-0.022636776511954462,0.01557085802465244,-0.020090415954418073,-0.01555273709334803,0.007592715553202711,0.08816207421788268,0.0028806365088567807,-0.020279593607132787,0.10149561534037072,0.07472454243664019,0.039720558583584
LAMC3,0.06649318428083881,0.04471946398621542,0.011852698106748997,0.08876246507436733,0.018444069443428388,-0.015365509901455727,0.08864835614158152,0.03556003484776907,0.05053134687912004,0.03255126583439582,0.01714425299033023,0.0022584284154373202,0.03567764512817994,0.048382166132358566
CCL7,,,,,,,,-0.026706496113490314,,,,,-0.030103352102764734,0.033297071603106215
NGF,,,-0.05366618330257645,,,0.03833796906712511,6.726722969884284e-05,-0.0018685694083286303,0.029942053669279347,,0.008949160952878484,,-0.06762495291206735,-0.0003498934785045994
TNFSF15,,,-0.018300382654505436,0.10215579165515866,,-0.01980559740199222,0.0619179006218593,0.0604468499368409,,,-0.031288701742943806,,0.005162005664860225,-0.009040602257950203
HMGB1,0.05359167457732573,-0.0021930014037623855,0.07714937207679651,-0.015030752942636416,0.03644645762644761,-0.01572685939213344,-0.09688926641316208,0.038732071159228984,0.002666654579084416,-0.015559831757316202,-0.0020823159083511143,-0.06239711922892752,-0.016874792291837335,0.011182374866876727
ITGB3BP,0.026390174666950726,-0.009276469503950377,0.04759849935063546,0.018785387979723355,0.09514978498164006,0.07754782304732817,0.03515764576190182,0.057814654782250424,0.04420619793971553,0.0771921772547471,0.07021982859191953,0.07080082277930622,0.0528031145885075,0.06927227449943539
AANAT,,-0.010188179337947715,,,0.08131529079143834,,0.011407444203705888,-0.00422560407594594,-0.023612355165896944,0.04975454660477344,,,0.0922696327529221,0.0011844145231696605
RELN,-0.008021163837095502,-0.031928800076728686,,,,0.018834189604282774,,,,0.026672679749173006,0.0026796447927986077,-0.025059336727078167,,-0.049807037479487254
IL15,0.0012946816118634891,-0.009213140648975266,0.04371507205952739,0.05253301856882995,0.027198842689791298,0.017458235074401047,0.037305754932061515,0.0017460387937198734,0.08947506249115521,-0.006064294477743291,0.05335438525021127,-0.034626790763313355,0.045267012772870284,-0.008281406455095643
UTS2,,,,0.01219633703413985,0.022536255185656235,,,0.13437399214674103,,,,,,
BSG,0.018350699346847396,0.010970205587631603,0.0030435224898954735,0.03904291582326864,0.010734634990264547,0.06454371729176524,0.038329561359686536,-0.05563729174348354,0.0015345913131161403,0.00825619375343124,-0.004956777678104023,0.08570471711258844,0.11025679036517712,0.032299894075816
ADAMTS3,0.006617574276424412,0.02447748193741915,0.04513620174781552,0.0768007941557577,0.04525908860085999,,0.012473492612995685,0.10869232591758116,-0.0199206246694352,-0.03467387937734217,0.002313567533972059,0.013626474535908564,0.20335905077630978,0.0040660744868515385
CD34,0.06774603611574169,-0.019061806910912374,0.03940430544646169,0.05269405750140895,0.0002474036631584465,0.06142205353069789,0.09180786231516383,0.02090155541174438,0.05611950229441259,-0.014682493014264962,0.04707833212841975,0.0848620021032873,0.02020232550357006,-0.02525023758016323
CCL23,,,,0.08863657527124535,,,,,,,,,,
PLAT,0.08299585149141867,0.006306766838108915,0.004032177179058089,0.014542934546127618,0.05954099192592398,0.045975742466035203,0.125407532076933,0.030266156091780714,0.08651907808823424,0.02857188918802325,-0.029201507446312783,0.06590970445340154,0.09780220615511455,0.026272677131005607
NTF3,,-0.016446151887706643,-0.000249533744405279,,,,,0.08265902326919083,0.0035905543187363977,,-0.020049830117444562,,,
LTA,,,,,,,,,,,,,0.04657960706032895,
CKLF,0.03170416299491695,-0.03235198597859937,0.05107835756874727,0.09842664127710352,-0.03594993844906602,0.005802318555029846,0.10942731635232394,0.06666261706248555,0.04750988566688591,-0.0412019258090945,0.037572285793402126,0.048457022859587515,0.1389382369397233,0.07587017738402256
APELA,,,-0.021499199896296044,,,,,,,,,,,
CD24,0.01058538773520218,-0.006302454117270653,-0.0018976949255494985,0.009596199137205356,0.09195467835573738,-0.10678393461159022,0.10630665414361973,-0.008755889077979835,0.048231281696981904,-0.02309094155667497,0.06953523939708697,0.0682353074822286,-0.013802988431627071,-0.012887170062986206
HSP90AA1,-0.018609018434294015,-0.044447359811474844,-0.03847735610206986,-0.06968560539113917,-0.03573393479920191,0.047480144400577934,-0.08232898407285134,-0.06407679599913477,-0.05083228235503577,-0.01114081078161563,0.013079969816319877,0.03739929461377364,-0.19537621668063795,-0.028420389332995545
BMP4,0.029249575730630854,0.03748105424078156,-0.056910376722241474,0.08914644464058022,-0.0020584256311380685,0.005692217323594147,0.09219504488833903,0.02720708203065083,-0.004506494900967467,0.004594240044190148,0.009474580698534537,,0.04038769621987799,-0.042718414374464095
SCGB3A1,,0.12330553048932512,-0.018608171072092197,0.08093487926236846,0.08703025564413902,-0.06267626426954924,,0.013948227779763768,0.08090984380922253,,-0.05189300804826498,,0.02566595429668015,0.03710115015682728
IGFBP4,0.05841076952717282,0.09957195075540935,0.0786638513504967,0.03910503387108457,0.04821261713390652,0.002986412366144466,0.010458668449360234,0.057652449442687,0.005523604881119876,0.022763242716527424,0.004751100664035583,-0.004784994603419143,0.002990821265249284,-0.060858477142538
RSPO4,,-0.008593827661935343,,,,0.07961158832827574,,,,,-0.043759082976331416,,0.026718405019229435,0.031632555284016615
LEFTY2,-0.030699702452666008,0.11180043652225616,0.09101606845078385,0.006597447246934788,0.10845835931911034,,0.042110384053063346,-0.003863892746717242,0.01956790805491154,0.06303906736757786,-0.006781204766226665,-0.05361458265883819,0.061422629357355873,0.02186601444294534
PF4,,,,,,,,,-0.01608225414366466,,,,-0.004864983331679608,0.012578721322422368
ANGPTL2,0.03202500805220506,-0.002283238189271446,-0.04351766957144213,-0.01747855997742879,0.09944155440358662,0.05093119994559471,0.02073998122632779,0.05854867559517077,0.07954397260042455,-0.01173489365661651,0.05357011743937521,0.09164374421349887,0.08993193577425743,0.003764077419184921
LRIG2,0.018287672780062533,0.011838291647945788,0.018190103856339422,-0.02415098656480351,-0.028110177771943006,0.015885302493011993,0.037331756413946655,0.039731368294997335,0.09604768986566699,0.0026010821107352545,0.006708852645388286,0.016316430057317866,0.1049639679942648,0.08732816965429813
ICOSLG,-0.039750434172732045,-0.016309480074630053,0.022321123258800174,-0.007861919459345909,0.015613384739920362,0.01320604570425387,-0.028709343862003727,-0.020220373254488926,-0.016397932829919307,0.008899865798235861,-0.012610607106504119,0.02882820282889666,0.08023679325811517,0.019887125144197573
WIF1,,-0.016171804348456813,,,,,,,,,0.001294231676810668,-0.035235759957781734,,-0.03077866631181164
NPPC,0.006494930227571836,-0.0119433173579415,,0.048713315477901746,-0.09810231219629004,-0.07875793851153719,-0.05382682133846331,-0.039867982617652974,0.023936747538478614,0.06887438156687499,0.009441075188187717,-0.007652066586804889,,-0.044173098706209404
LYZ,-0.023540048546506695,0.023179839125618117,0.02535705599594245,0.07877816884171011,0.09219748249839825,-0.012193392490108286,0.12213905064511536,0.1113177138470603,-0.0324311246917797,0.07402424521916251,0.030304775519992513,0.026914915378514506,0.015532868846134983,-0.06789130757910075
EREG,,,-0.024196131180720705,,,,,-0.004493915797378281,-0.041929415837385284,,0.018143950243058735,,-0.032429883047976754,-0.04413816358037691
SPTAN1,-0.009684036458450571,-0.06360190709518065,0.07776375371523364,-0.08894115771399669,0.06809846296292368,0.116176157808222,0.02965935817702216,-0.013995334076969332,0.04586281922151115,-0.037750737114234635,0.04246023721770016,0.006449235486788826,0.08867293153176249,-1.00827282451327e-05
PTH2,,,,,,,,,,,-0.0011007678494972606,,,
LIPC,0.0359412135228679,,0.019438769742382313,0.0027216698134761054,-0.05463049391535324,-0.015732276579747524,0.0019304961523781954,,,0.06587225778861167,,,0.07715278548718453,-0.008131664554259533
COL8A1,-0.04429739937277074,-0.00465074429007712,-0.06099651060982237,0.07018531392310588,0.1332812573651096,0.05729036898937644,0.05715446517860972,0.0357627068257237,0.0019733865190907623,0.07665496435409772,-0.013678917396023988,-0.01838087113492596,-0.03632891446913674,0.0012151743168184544
GSTM2,0.06830633235097269,-0.025400567122138423,-0.007423196336834236,0.03655488922990854,0.10642277987001014,0.09994202706460245,0.10461809232236736,0.042033266013472716,0.06709919899411938,-0.0029721850033228624,-0.03394208778128644,0.009409905718250637,0.09695344514986703,-0.024788072332304414
IL4,,,,,0.06643035586887636,,,,,,,,,
SPX,-0.015320359038543094,-0.029321765586754513,,-0.0026105488302480416,,,-0.012066793431084985,0.07027516611357557,-0.019968174130361553,-0.06954637343094236,-0.038256608155545345,0.024429319107511276,0.16621038671077007,0.13623958712286507
MFGE8,0.018683539507172685,-0.006954579966028728,-0.0608013870536847,0.0467774854799904,-0.006962772897831475,0.07253684029040526,0.08506610277119162,-0.03420856992682801,0.010948534136033042,0.01213677556532504,-0.0358101369993901,0.03564029640257386,0.06657754741437379,-0.041867392064352665
TGFA,0.004856124391702009,0.004172808310978545,0.013486091639925797,-0.0009870892471835113,0.00765320769001932,-0.07480461534434239,-0.0714096450814078,-0.010415212561705545,0.044176955560129065,0.03223948140446855,0.01439951195352032,0.06170371094796138,0.1563066015871622,0.11974234499941193
SLIT2,-0.002090095277997429,-0.02534770049709856,-0.040075145693446876,0.07284791152299341,0.060458523666422646,0.03883424316452058,0.1356131441672171,-0.011701377852186806,0.023683794169689083,0.017317335717575145,-0.04923612369746258,-0.021747211796628786,-0.00859531337292207,0.0007291204257627336
PLTP,-0.004865889052280389,-0.04549713165328887,0.052550432740648356,-0.001386665505941347,0.011012574084140438,0.07181495657360296,0.08286106788052951,0.009968294537395304,0.013174073783713077,0.015735195737559438,-0.04193517974320058,0.0016564528683112275,0.0724764654240621,-0.028199268267005563
APOD,-0.08120047666154405,0.0007838044724882395,0.05925219387880621,-0.07226322353848731,-0.022262836100364544,-0.04322549605684024,-0.12863593880577082,0.035729594259196494,0.07852141350117735,-0.001613710459678998,-0.06603586850624116,-0.03299519222279667,-0.16015042760594306,-0.050452417340376865
B2M,0.007669622629645087,-0.016169185469837265,0.10710736305801234,0.09167497190985678,0.1648095976661046,0.07431985986416996,0.038854897601748366,0.08666967650313159,0.06508916566829781,0.07767822851356661,-0.06234009726799776,0.027043064973857733,-0.0334382096206176,-0.04024908195335959
OMG,-0.022695949863788138,-0.011528619798347023,-0.015323542819746917,-0.05426679722016665,0.1019987251883888,0.038616756366657665,-0.03242296553831939,0.01760035103081683,0.06128920980345793,-0.022110909873859514,-0.07281748364878633,0.008102389063952501,0.1991354052253767,0.013294925357912966
CXCL3,-0.024969447632725208,-0.009193579063443438,0.11161142515597669,-0.007417700640333154,0.017079334338109837,,,0.011438231271091524,-0.060005218364995956,-0.027796749568890177,0.024260379749314852,0.03651612931978463,0.03544738481922576,0.08804051975512424
CXCL10,0.009699528426621251,-0.013965719491058104,-0.02087989685660341,-0.0015829755115568743,0.042398431372219714,0.0425504462057904,0.12880018673172675,-0.027577883349281983,-0.021570964995658252,-0.009444130040630027,-0.05347873581010313,,0.11550371338857665,-0.010344784308800299
RSPO3,,0.03151488888315416,,,,,,-0.021547084103082738,0.06693017345454047,,0.00206794880839453,0.06802630359862137,0.028754947251499238,0.05474911675934101
CORT,-0.03100627656403902,0.01173604059194197,,,,,,0.07408756553103907,-0.01682926156302425,,0.04074395581434055,-0.009047930820448162,,
NCAN,0.025075454422462395,-0.019792707422502887,,-0.0009795503428058395,-6.560777728971909e-05,0.18359975383094146,0.02155632126466619,-0.001053742350139189,0.0768659884612423,0.04655447544529475,0.01512452309174216,-0.06141778883452621,0.18511085645569228,0.04676291914152797
PRG4,,,,,,,,-0.029251003682962295,-0.024832605286843838,,0.03926703826368459,,0.039749233986624104,0.008388602060618878
ZG16B,,,-0.01230386856451309,,,,0.18113106202047216,,,,,,-0.01595880570942995,0.015013693636984215
TGM2,0.015628154947675443,0.0054463273526985535,0.021337113111652616,0.11639884570004796,-0.029628252825163588,0.03879511390257903,0.16061218653852977,0.010307814059395012,0.017998961531107017,0.030821768241206228,0.04426497585273221,0.03093837700693831,0.004594336784116556,-0.02929219150958177
VEGFC,0.028090958207362245,-0.007324845663903923,0.006618490774555276,0.09812136460532848,-0.0614281367093011,-0.000938271150767454,0.04498092796924836,-0.034369726275446016,0.10109463266392775,-0.023243335538989697,0.03630307857495819,,0.017148923158264662,-0.0198189618625742
WNT6,,,0.018990471635291103,,0.004712953348394486,,-0.047524280783719224,-0.005967578885013959,-0.018075206531149697,,0.0042198600361668375,,0.0068602816718209775,0.030117154132846668
NRG4,,-0.02663351567911753,,,,-0.0038735792281844776,,,,0.09157442647075408,-0.0441463268920153,,-0.04831731117539382,-0.040142058744782425
PMCH,,,,,,,,-0.02714531494435919,-0.023612354328555244,,0.024453997771137822,,0.03961667302903344,-0.024154845099902917
COL9A1,-0.04460408589050898,0.04279537902771979,,-0.05785872300892265,0.03317576584811439,-0.007853116123396533,0.09841250812666959,0.05894743042737762,0.05164976688041985,0.06426950122704884,-0.006219414333016431,,0.1924956183086098,0.07248370836970328
GDF11,-0.024307445719467198,0.023459117671580338,0.043708182696526654,-0.0022797146000564346,0.0001983794768543043,0.029830761496588674,-0.0680763278384761,0.037056401250581295,-0.003577717809011515,-0.007514855381809681,0.01765206765054578,-0.047334523950082405,0.15147374386473286,-0.008753498277151136
RAET1E,,,,,,,,,,,,,0.014187989067610606,
IL24,,,-0.017213130744766377,,,,,-0.020238892703751864,-0.015825830777862572,,,,,0.006348122687264438
SORBS1,-0.024201737330810373,0.03835219146800602,0.01856226441641135,-0.03625642323598805,0.06345044582290021,0.041317919136714794,0.022781306113184765,-0.062086230446405336,0.029100971632409364,-0.006002905496154054,-0.011640256546251927,0.03789698266856019,0.09973501270901068,-0.08240484895170457
DLL1,0.019956349805293566,-0.0050700394662659,0.021059606877636357,0.04286916264488194,-0.0016372654643969273,0.045343812400732215,-0.014149316323410852,0.07866907528780243,0.05848580340498606,-0.037078292978309974,0.07188768864029596,-0.024653616929965934,0.1293978752193636,0.04024983545820415
TLN1,0.008309982006645511,0.06853358340849561,0.022066522807671234,0.04258528831763942,0.02817664998234098,0.028933772088136415,0.009867895509256987,0.007879322616481629,0.019508148057108706,0.08113433178311086,-0.03686117531847609,0.06641639689838624,-0.0358502000200342,-0.023523945216243052
COL2A1,0.020691053225853098,,,,,,,-0.013351853110088,-0.03072611011811902,,-0.009434370839526916,,0.010701744911134433,-0.02335213415194626
SHH,,-0.009867248243197731,,0.1284308433783727,0.011187644391936591,,,-0.0025941333964622656,-0.03192625351658782,0.0732960835506536,-0.015087876110478867,,0.1060640399521424,-0.015070221514951363
PON2,0.0688530686685751,-0.012808421359885245,0.04508008658413175,0.06689914516181653,0.08363266871125231,0.10486108377766325,0.05878492555513586,0.019782281007333574,0.02529895593785228,-0.030010090696940873,-0.07223276124630754,-0.04736752908231114,0.1373395892917964,0.1513782444047725
ICAM5,,0.011823662311829698,-0.016294343205344834,,,,,-0.05657327216970181,0.052170188007539045,,-0.0019522946338730205,-0.07331049519760682,0.06490255246657166,0.015008479561927295
HPX,-0.0193413573399282,-0.008593828042857066,0.03211374139338632,0.0031428424635153297,-0.018265462606243517,0.03747724352487,0.1415107723301515,-0.013536066375647316,0.057511539041879126,-0.03947276225011753,-0.05825010774567567,,0.15251112993855254,0.0040574729467811824
SFRP2,,-0.04014097146392924,0.07498968611373588,0.05033375424351711,-0.03448209109779251,,-0.04047987208354135,0.062160311097053896,0.002320226975720627,-0.047737370251079714,-0.05903053302252225,0.00517131745849439,-0.000941359142631879,-0.003198839228792275
CFC1,,,,,,,,,,,,,,0.026183861397867485
CD70,,,0.04005158686788293,,,-0.010398255963951096,,-0.0319729133833442,0.03941424928787658,,-0.05875827555586471,,-0.008866900912858452,0.022813065186149575
HP,0.01849196328445753,-0.03984331381883319,,0.020506191492817214,0.1543284951485749,0.02579968396601142,0.07611931076092361,0.06619267694097636,0.03793065436685579,-0.03770628960742575,-0.04049911939575482,,-0.024523995580843307,-0.022443223008489638
CXCL2,0.007946113841022022,0.1292023555264899,0.09192208797699977,-0.03891135207374544,-0.029987982629579184,-0.00110824507238409,,-0.00538369629432771,-0.06548566629868187,0.034157100357704105,-0.010433498432432674,0.0506886282787414,0.06118526950519471,0.02054054217989997
NPPB,,,,,,,,0.003313155652237443,-0.02774656313987155,,-0.017945534937972976,,-0.0490125310778417,
CCK,0.05087234728777217,0.03330023348114666,,0.01523174770037625,,,-0.01456283383017757,0.008143273963002767,0.058424707029719504,-0.02031436029268463,0.03216872400376813,0.017428694419522668,0.07170829802785252,-0.014388279586981396
SEMA6A,-0.02335595762146857,0.027427157094927043,0.0041269182677464,0.057465801693714416,0.09113829792806807,0.017804607069384495,-0.00019196929156887124,0.007254056469793923,0.04079134288578043,0.04914100618693405,-0.01311854099871027,-0.027570527177065422,0.10025328962521905,0.027529505621920445
IRAK4,0.02715544362733676,0.030297402380417112,0.017264146371261318,0.03530628139419002,-0.017818727008487037,-0.02688686742054553,0.10265009440626004,0.051786426678529014,0.038861283233299355,-0.0501979009634254,0.01981815037523752,-0.0016801335357575335,0.13486369413345806,0.01959822563234352
GSTP1,0.12729340667069672,0.005217672683698726,0.041221990825978196,0.03151972415940386,0.08251204288338389,-0.05312585110265708,-0.051095265804699475,0.023109928967960748,0.03353652158184783,-0.05363451939789543,0.06812769866491625,-0.0367371530212414,0.09856623874411297,0.03242303483979684
VCAM1,-0.03257668093376153,0.034715300563046524,-0.0023588732513570984,0.05851803267478163,0.04924528131752643,0.11579889400258771,0.11613804625505718,0.02937824258535231,-0.028528870578848006,0.06028926877880365,-0.026003945955328685,-0.016508633054709905,0.12869608456115478,0.005547035887022196
NXPH3,-0.0043908629900445625,-0.04234684208192221,-0.020840464870773453,0.032529572875235245,0.022201254042071086,0.083812928085709,0.06556823076721799,0.03155150479770736,0.015655151414802594,-0.0407667166897245,-0.07378064216167476,0.059490836608788504,0.17198468551633136,0.13007945405035973
MTMR4,-0.009910606592720481,-0.027233059122716386,0.023511788888148255,0.005128531927800111,-0.03219772586858002,-0.06388823903946755,0.07283501992618481,0.0295548044644719,0.03933588584676342,-0.02614987735636589,0.026648977803749637,0.06995132977239933,0.03215535806856591,0.04531221028408846
LAMC2,,,-0.025002856057857726,,,0.11201287071075645,,0.044538587783803034,-0.020783756454237565,-0.028464857469468013,0.014077129176551647,,0.02405649706646602,0.006513801556819103
IL10,0.030085503079407026,,0.019481845810973616,0.07403614968508057,0.08370866877346601,0.22342825508235442,-0.02231196568078188,0.0413151076737331,-0.04850651392804228,0.04410179662640109,-0.012389861474618534,,0.002055034658144882,0.007500996619909934
SEMA4D,-0.03210240736752474,-0.02170831858250779,0.05767948029536535,-0.029664071550889168,0.037539971439691476,-0.07601246311788545,-0.0124449247271886,-0.008305784506514091,0.0633373077321732,-0.025980077299983344,0.019067821241902257,0.021473969651126513,0.14572383768502128,0.07829206895213502
TRH,-0.028469713654289634,,,0.059380293672382206,-0.03733579131375424,,,0.07367005451729478,0.06691970644474843,0.04469953001055195,0.0904413966775962,-0.03642672123617552,-0.002305815882438614,0.036124800287229704
SEMA6D,-0.0569006887498105,0.03457596531298542,0.044496998582478006,-0.022487474712904947,0.030112309404575714,0.13421799708172727,0.0625904315088833,0.027437129546034066,0.030011976667557387,0.045813195320864995,-0.02890149335324712,-0.015359161030745506,0.14360650268862135,0.11987916675359812
CEL,,,,,0.039120456284960595,-0.008353738591916989,-0.05910045733176375,-0.030648709396304805,0.02222447980717477,0.019703686131593696,0.014814747715714888,,0.06361210423834499,-0.04223362433966986
PDCD1LG2,0.09355020056589776,-0.03792321012319065,-0.002781138595569479,0.013442344632050948,0.07113770043040157,-0.03621654340047018,0.12193655368776497,0.008507084469382352,0.04452755451109282,0.05815608039691133,0.039715690303027816,,0.11183088559777586,-0.027494450705586985
SPINT1,0.03465445834616081,-0.014044205709243333,-0.01592249265625376,0.026727156784306087,0.10110096171716405,0.09694723287500832,-0.021896473840810535,0.02271817426058464,0.08398510560912083,0.016310075118384372,0.10319633545302011,,0.11668146563703384,0.03189146007756987
