,UKF248,UKF259,UKF275,UKF296
BMP1,-0.0355560534609984,-0.008285136045840377,-0.008189772647830985,0.08516636594738905
NDP,-0.021241134483189705,0.025930647558907817,-0.05868362818485648,4.979633893856283e-05
TNFSF18,0.05979366717922389,,0.09480217086493246,
RTN4,0.020219375923285994,0.022368595425041455,-0.030416382720042122,0.041064981791537204
HEBP1,0.005846417061059002,0.022756610344427303,-0.017547501682258326,0.00857275231834486
WNT7B,-0.014931415419900732,0.03973792483071742,-0.03007688165420077,0.02318998310407975
PTMA,0.01212118878523238,-0.016650898587735965,-0.09825077015322774,0.0137932939734759
CEACAM1,-0.020060548091604093,-0.020775921284211542,-0.016502810295889174,
PDAP1,-0.00935867618664832,0.030019832502495344,0.015465085427365324,-0.0007973873861604435
QDPR,-0.0018615521068632388,-0.009994925309531248,-0.011362415562073677,-0.032291880107232954
POMC,0.054793919074311664,-0.029007912061002162,0.0792073594604308,-0.025640397339286122
CCL18,-0.025033668616951006,,,
CCL17,,-0.018054780999308327,-0.01308667204587775,0.043785747033405716
VEGFD,0.017751480428134344,-0.020115019817648405,-0.013942742178932198,-0.013752756210343253
TNFSF13,0.10963309856708474,-0.012453783855392335,,
WNT5A,-0.035698017380858496,-0.010330987103371722,0.04483263982175579,-0.006281950799885075
CXCL8,0.027012165657127135,-0.016543008148541878,0.003759406187848092,-0.012807164572791997
GRN,-0.03894878044093071,0.05654779819016739,0.08033971711589565,0.003200603615698674
MIA,0.0338269878797381,-0.02932999553274786,-0.025722027015476465,-0.015640863885775822
COL4A4,0.06520401703603824,0.0008210512838589,0.02677113654283572,-0.015351263918437675
TAC1,0.06766112939945011,-0.009633219157907389,-0.0601234207580477,-0.007566264518265139
RARRES2,0.026308533546691666,-0.027788950839011582,-0.013384988933429582,0.007894018843645375
FGF7,,-0.03200377449539474,0.07105410765049973,0.021489584376338407
HBEGF,-0.03636807572582581,-0.009254306377350207,0.041458354394872575,0.0008292312349117093
CSF3,,0.04494515583995368,,
PI3,0.0134071452445834,0.011701495995526532,,
PCSK1N,0.033885513190177345,0.02866983438156336,0.011180097760613765,-0.03399962526038998
NTS,,,-0.015608264187140241,0.026556070526290054
SFRP1,0.030916711988385328,0.002930366359277413,0.008121867506194333,-0.01874918828484293
MICA,-0.01399176527921893,0.025393351100119747,-0.025470077428872143,-0.03161849814954819
TG,-0.03942195490155098,-0.017000516246977626,-0.013184326840835434,-0.013568706004471626
ADA,-0.032236733197661925,-0.03975794045674263,-0.034413781957423575,0.031029146754004696
LAMC3,-0.0626087746773243,-0.03598583223634567,0.047506576182654824,-0.024471333545883753
CCL7,-0.01592352802876096,-0.012291346084341797,,
NGF,-0.027339906877531038,-0.02816261323641437,,
TNFSF15,,0.06886233124968735,,
HMGB1,0.004837878962746116,-0.01597302348158896,-0.035840634641012004,-0.002800892812409644
