,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
COL4A4,-0.019091807229020968,-0.04474992816648999,0.05127939934623801,0.01787644015259323,0.02889908402803357,0.04162019368172969,-0.016402006932105574,-0.02863878645854761,0.004124495502753419,,0.03349336191328581,,,0.05420915635515144,0.11112654450149693,-0.028557953304604585,0.03413758932846678,0.05938090146846218,0.11047625663228396,-0.025625984632062768
TAC1,-0.016485136561972136,-0.03442408616420401,0.010736820818598392,0.0325991662956057,0.05004136430651427,-0.057485752766378816,-0.09282017823917331,-0.1349981386931149,-0.01282624446550186,,-0.04132283381288369,,,,,,,0.034402996833080554,0.0527140206976552,-0.10141616364483108
RARRES2,-0.039607800010917696,-0.014019793040417738,-0.020390202800211688,0.07218878909180995,-0.00010161928807856082,0.0187873356351769,0.1007916475551355,0.14599395203200313,0.007118476958602594,-0.0707857502516673,0.038395818196868686,0.021325577223431334,0.043820689452993,0.022630334398651752,-0.046937764439362796,-0.0647893605044831,-0.019905794339002695,-0.028402308535779887,0.04326175678154709,0.037584502033813035
FGF7,-0.05440999517102719,0.04101258005214361,,0.03951505246269033,0.011452110986970208,0.0005572395044406048,-0.005426583113360916,0.0753300429036302,-0.005433166531610209,0.12096647541385905,0.004219595032281701,-0.02004920692407097,0.022261392583742535,0.022310931131368294,0.022794661931376175,0.14135658752975747,-0.024548465219688186,-0.04902248300432459,0.03769125493164933,-0.008842883605845694
EFNA2,,,,,,,,,,,,,,,,,-0.02317747147705896,,,
HBEGF,0.012260159507400274,-0.0027527712525706096,0.007901913286350638,-0.001148247700138934,0.0007356825220580847,-0.017236691852057572,0.026245147726827223,0.09639263613498512,-0.00981002874398696,0.09405924668626887,0.0023209906345759666,0.08857238247820691,-0.0031732357151279867,0.12649092827535857,0.046304179603135216,0.018623898912893472,0.017860474206807888,-0.057520358088975994,-0.08997411573814902,-0.025298769902453014
CSF3,,0.12966218025843165,,,0.08894925624232525,-0.03133930017495088,,0.04677024391985401,,-0.020423449832924438,,,,,,-0.05936937399235272,-0.006638338366410083,-0.02125604149008761,-0.003356033410193885,-0.028585599588564218
PI3,,0.006613445222903563,-0.04500002760309778,,0.1097054000297004,0.0002119125815428964,,0.027456746847126446,,,,,-0.0803112098349275,,,-0.12990879489554222,-0.1088898344409021,-0.08897584204875286,-0.030765906404527255,-0.003779674022220207
PCSK1N,-0.07118347612063061,0.0018797359220233,0.022377559794760284,-0.029524122237802763,0.007553735680667246,-0.05478425006526128,-0.02625699123395122,-0.121180435978198,0.01767211912312782,0.10176391936062354,0.0054032857201809555,0.01802577067524285,-0.13156364799199258,0.00918341008810089,-0.05208306549902854,-0.01654749763763414,-0.023202700677100896,-0.015256294887194719,0.03172800554792909,-0.10760060448032686
NTS,,,,,,-0.04310145459885038,-0.020023123793994273,0.04186119339785774,0.0654427463564913,,,,,,,-0.010008146592633386,0.00041645683808026626,-0.01900244296160984,0.11285523999091247,
SFRP1,-0.02398629010870678,-0.04184659368364206,-0.00648795184307992,0.009050024940817218,-0.021838689152849984,0.005504172808280415,0.0684524658284573,0.025345877023805415,0.005845006640337671,0.08374248687116662,-0.0002842484981371222,0.012561662981040233,0.03751912267326059,-0.0026601834736201266,0.02313074818614228,-0.04686968923835743,-0.017842443881719704,-0.012507892742484197,-0.03178945574779288,-0.053389301927663335
CXCL13,,,,-0.03158205780162899,,0.056521735246993825,,,,0.16929039650751546,,,,,,0.04282505081688659,0.023961222391841962,-0.034673026964766505,,-0.01425082072896396
MICA,-0.033850690292654466,0.00689654520168274,-0.013905269730680715,0.04438413388839553,-0.02622340416958406,0.008790853124445318,-0.0041612295152636284,0.08135705293533946,0.010155861319620915,-0.003532791701601646,0.058875728202181066,0.016949848437590894,0.0503129486697433,0.016151420864402643,0.09191348726902175,-0.006439602279814069,0.03494628776636826,0.07819850013303142,-0.012644675989105061,0.08387479764457764
TG,-0.0190918029266087,0.0162019672120007,0.006957706900752441,-0.017760013082141854,-0.023567405592121286,0.028392121759597565,-0.00728903960732914,-0.03656852599218926,0.0054303155173415635,0.06292100728846921,0.016307254891865082,-0.016050152394862613,0.11960417176041481,-0.020739307669361638,-0.04292689720616454,-0.02009902198219186,0.011467895417079594,-0.017494048779021547,-0.03278677761932988,-0.04410981062395337
ADA,0.004626217881656005,-0.04182655602215624,0.033891700046832965,-0.036689822411749194,0.0031108180144137337,-0.02227166459746025,-0.002238623695240265,0.1518014121557001,0.05208241278525339,0.1238865537574147,0.044098604213158386,0.08257622134189191,-0.010347039537290232,0.08468883927260176,0.10909011918295629,0.042779640485820725,0.10371808225250177,0.00550336035863612,0.019405061423345082,0.010343229070430896
LAMC3,-0.0028599872784540454,0.004414906910678598,0.023248686756870123,0.04272406597746204,-0.00883454083397167,-0.001639560504871637,-0.021715051489579303,0.08868211812390246,0.018378878538610362,0.1124746805860895,0.007970271421734827,0.04289355609080197,-0.019658320562958083,0.10677698953784884,0.10535995082520751,0.025609448361057836,0.06633018900790454,0.007289912821309045,0.011766100950607735,-0.040658988686529264
CCL7,,,-0.027207863047626367,,-0.00016296386448300056,-0.031874675891826645,,,,,,,,,,-0.022670781892067338,,,-0.023030328950103464,0.02023652633312509
NGF,,-0.02578168528902609,-0.03878414167283803,,0.013675487872205041,0.056336019852301904,-0.022055011933396478,,,0.12419264509500463,,,,-0.07559776435636342,0.06911346864544184,-0.009507821839312544,0.04839716435154158,0.09446443621428453,0.07997121050016599,-0.037160723192755436
TNFSF15,,0.022610977087323778,,,-0.01897397877802415,-0.030260445786362493,0.10146593807167391,,,-0.02249271641647053,,-0.033561488483358756,,0.0746114083181617,-0.0202585856262878,-0.022101466635519436,,-0.013199636844138012,-0.05317493933886065,0.0432912150462123
HMGB1,0.06570268805306761,0.022041078859697742,0.0067255493564358105,0.03633361026757625,0.07197759466229736,0.025411946188266116,0.05266369691438856,0.08999039871215632,0.0605062844289389,0.14450821710377373,0.005854785761976075,0.0017450671598912627,-0.005679930454113325,0.004577615757929522,-0.05219031056220832,-0.03708796941588148,-0.05445335231246263,0.014955670878788793,-0.009517296064002707,0.052832835176647414
ITGB3BP,-0.025820096911520818,-0.010691416062084907,-0.04211999281887119,0.049484421819182244,-0.02600464781619984,-0.04081030519442227,0.07093451945772047,0.09987072837995371,0.012387227792242224,0.1469453368628449,0.002919583939779462,0.03454194952011461,-0.07551556165486313,0.0047624638879596995,0.026856926477730216,0.03884810788354988,0.04241653469825735,-0.017743992048638704,0.003801667327617312,0.055136138814543253
AANAT,,-0.04620959428990764,0.05038427347247883,,-0.017264381995098478,-0.027266471402332095,,0.017197660248171927,-0.01876271322773225,,-0.02196767548201164,,-0.052842213988186074,,-0.02745930155410577,-0.019888672618865958,-0.018173583500817145,,0.04369442394774693,0.003897380243500017
RELN,-0.015827610790945842,-0.01883499723722689,-0.018227152436078926,-0.04167692317582732,0.018728310041171606,0.038681330015219687,-0.0028700115647673414,-0.06850869333829235,-0.04130943790355139,,0.0030956501884940165,,,0.08038098154562973,,,,-0.01594373083234563,,0.0025268532433769084
IL15,-0.04411533385065022,0.024054209231552902,0.03565491785019419,0.005408700227556242,-0.01922415825059287,0.005197395826082511,0.02011672464917853,-0.019637268152999814,-0.006691180456331734,-0.00504453566356361,0.013265811019743659,0.007601095696701333,-0.007563820044247387,-0.019627800211823813,0.0689598042172412,0.06405647305976671,-0.0036123058712103874,0.013062230246124025,0.03246140529079685,-0.031156366102090785
UTS2,,,,,,,,0.08657228166453153,,,,0.024002194011059658,-0.042801871606142634,,,-0.016936660338947838,,,,
BSG,-0.0845294967893043,-0.02878618433930644,-0.034984639331212035,0.007239340618025277,0.01796036360493209,0.06405928196684979,0.0789243303643177,0.020716918845654225,-0.024797715021237527,-0.09643340195802312,0.0404697974240653,0.13459685286966006,0.1058708431105745,0.10738464806814921,0.051342739363734465,-0.028327733585492065,-0.060428098266447565,-0.010530037092263836,-0.00817046472514383,0.04854388016778291
ADAMTS3,0.00018878817229824006,0.007465443506100198,0.042257515251393395,0.06684885357108708,0.06103573397058658,-0.04503780601142743,0.007591276869673021,0.14789629263465903,0.0008253857989862919,-0.016825195690000974,0.04151923038653444,0.08266909162302993,0.021134211210400447,,0.05765798221227207,0.0018897925626439516,-0.0395203555852888,0.051916384461599345,0.016084240513491558,-0.035634096458639734
CD34,-0.04459035654318195,-0.0384629634060987,0.027999160320852323,-0.005124811181912478,0.052719881315867904,-0.014907842469491332,0.006075272601782671,0.1003758420123902,-0.04746374233344356,0.1456250334961411,0.026664610057593633,-0.02035593521060669,-0.013966708511292463,0.08818455412038163,0.14077075807982634,0.04155764472360168,0.0863176229263181,0.009338812240585519,-0.05642076179416388,-0.01961504517330647
CCL23,,,,,,,,-0.005733552358096195,,,,0.01434613256474869,,,,,,,,
PLAT,-0.03514956533423179,-0.01993516793869669,0.016478189922016676,-0.000928116102710532,-0.02460442047182831,0.04653217929394474,0.10313060702194106,0.1706015163497901,-0.0018824943929253467,0.01548557983041353,0.01884723470007591,0.034370525362522095,0.12770051405310007,0.05051223293228599,0.10869667818851637,0.0646653115117397,0.02968897411094495,0.04760404973714092,0.007647893631778055,0.00035002080065956717
NTF3,,,,,,,,,,-0.04458165885724409,,,,,,0.015771983161865254,0.03733982609436511,-0.0539069332151539,,
LTA,,,,-0.013060769444628015,0.004991377328877884,,,,-0.018070448218830453,,-0.003999441480870633,,,,,,,,0.01996668411267033,
CKLF,0.013925656795343334,-0.0036147559916489707,-0.0008234285959433726,-0.009808658149376568,0.03334061032897401,0.023208145595849536,0.06397566106848979,0.15014686476560088,0.06161514136085238,0.12307185211795563,0.033050472945849924,0.04161799688446445,0.057210578978546554,0.04516076927267455,0.07588556441272908,0.08480764363309595,0.004755173569857226,0.030617586071437157,0.04765078918688766,0.06113610451696213
APELA,,,,,,,,,,0.08711101759691074,,,,,,,,,,
CD24,0.014858622308685171,-0.031102218903552886,0.023855213632358145,0.007236086963546537,-0.03339161446652425,0.06234277760567556,0.008233235858006293,-0.0018902380598621049,0.006447662364174629,0.13931946879278184,0.02143255403794288,0.07717558970113719,0.0632196746951491,-0.011329362572635929,0.04317841015349873,0.06250355597009753,0.004650215539108449,-0.021466556399701096,0.01438780154255947,-0.09931296244702038
HSP90AA1,0.02957122207159922,-0.039212319213070064,-0.07240596078111955,0.05259416849668217,0.04613903690899748,-0.00689128648629243,-0.09746480133270394,-0.1245557926689499,-0.014676939717950045,-0.016519603001228365,-0.04453268348291001,0.02372279528669266,-0.05352515065856422,-0.053164461702463,-0.07559103023809095,-0.10053607946948193,-0.10147255199577868,-0.028661702407915997,-0.047570161663791015,-0.14715576112750522
BMP4,0.029835928782288225,-0.015156143990738665,0.025524314389748906,-0.013845181233684896,0.004863618105206889,-0.008850093928508638,0.11564842622580483,0.031805297757493065,0.03848862510250225,0.021332435306065035,0.02158268269733125,-0.011088257058280123,0.07709085808375464,-0.04931189747821744,-0.001051480371093228,-0.004784314720325919,0.005239629128959244,0.02188787976023768,-0.012616270298887334,-0.05866253028653683
SCGB3A1,,,-0.02720786032687641,,,0.013470888648472708,-0.02432441652652609,,,0.037594041911953396,-0.014216712087975964,-0.020444462351031173,0.04284717683612047,0.06394159508943925,,0.10116151948338134,0.0816810561784538,0.0004128783201512837,-0.0396345995588094,0.0015131707365037411
IGFBP4,-0.0208321157986706,0.02099514101501561,0.011054138814299386,0.019776393411545214,-0.04262802069419135,0.020605143668207166,0.08493400243802175,0.16171367303391318,-0.01829320419434965,0.09837465927944018,0.04890026541497012,-0.058222699687562864,0.022357599198076516,0.06897040730204003,0.06911095614068982,-0.002221936515904724,-0.06433215818108677,-0.0019644444244614687,-0.003069078195174903,-0.07198637159478811
RSPO4,,-0.03149497181624683,,0.07322017761509285,0.031141450314431284,-0.03747681395043978,,,-0.021017031379385973,,0.10581973353379778,,,-0.0021068715946676734,,,,0.061364625248599314,0.10532964042518386,0.09404190690929187
LEFTY2,0.056878226918637975,0.060164706736307465,0.005911081830569135,-0.01322117556502071,-0.005609115719483375,-0.04563919695534794,0.04020455652966781,0.0623373241470904,0.03558379594531627,-0.01594856682832646,-0.025151483118397343,-0.012786480566236871,0.01683898351038867,,0.04414842301445533,-0.019244926563052236,-0.026649927968266898,0.0679211080508225,0.002164244380276029,-0.05020755571612302
PF4,,,-0.016250072109323457,-0.011880544954120206,0.06228419000516979,,,,,,,,,,,,-0.02124375725982833,,-0.03279436741455153,-0.029762871905224652
ANGPTL2,-0.01620000503218649,0.01007488987802148,0.029407175113994648,0.09386583387726415,0.0720029741850094,-0.04020088368291174,0.10236470164858989,0.10944325320302364,-0.058831671856050156,-0.061678716660466634,0.07330178152702005,0.08051132724102175,-0.01837697806090922,0.05221989012605364,-0.04393500811634254,0.08136572516875823,0.09202545032148549,-0.019517358443871348,-0.06282245402338785,0.001375503236218193
LRIG2,-0.016572219086397513,0.045500204364710604,-0.04205751411493415,0.04111628405414476,-0.0048072249618802635,-0.013333930206797979,0.13982262638205,0.10076472108818739,-0.007202760856227181,0.06234075447506812,0.031012577181175553,-0.01095438537497029,0.011209778247387786,0.001124157375930562,0.03439061826239657,0.05842247221239644,0.023237776533925437,0.02730102517969862,0.013770140829663028,0.000723951159504527
ICOSLG,0.0024288773992396538,0.02050381759205283,-0.02487216611705898,-0.006927722702666249,0.030049328168326433,0.05880053388052232,0.10436250851064181,0.06138932801954898,-0.026374361881728686,0.04993953226219231,-0.03005454547787492,0.04350097433515246,-0.019538950834133963,0.07886920420327441,0.015474787274581233,-0.03327545967813329,0.03251880053982271,0.02791730125122344,0.048761013640661176,0.013918691084163218
WIF1,,-0.016620062162599633,-0.02851134107650501,,,-0.02639684647590031,-0.07681119827383161,-0.11599345326052411,-0.016218345312738275,,-0.03156649506278645,,,,,,,-0.017160790942359196,,0.0815245271120795
NPPC,-0.06107322478839804,0.009062772716311408,-0.004749150185040126,,0.027568987918120468,-0.023439172773269727,0.010777456795887048,-0.014702228223171313,0.03363522842444646,,0.03349771792077174,-0.027980595235394635,0.060289418647816034,0.0021276405643104665,0.07544880876138668,-0.021229145223270973,0.08689568196384712,-0.0011301808933577534,,-0.041683916684460066
LYZ,-0.017137779936958194,-0.01786013237560005,0.01913571473950352,0.022016012636443816,0.012571756129378659,0.00564004336170261,0.016198555852524988,0.07795643117084193,-0.002735181294203673,0.060388142438706924,0.023543539833452126,-0.006869749471311896,-0.06028344081296165,-0.04671753536613039,0.09590038119493423,0.036374692123138826,-0.005494736689485859,0.03307346798297129,0.02261496804954241,0.0055949189532955934
EREG,,,,,,-0.00916955605263836,,,,0.010429933879015028,,,,,,0.011318397681194966,0.07285632543484197,-0.022992821218250543,-0.040381414517753914,-0.0036609041666808015
SPTAN1,-0.06789225241279567,-0.02601338128861693,-0.0005679979830645054,-0.07064354984104258,-0.014008467350575687,0.007439800432989723,0.011424470110951051,-0.023568287345787312,0.03828506533307815,0.03836353070436279,-0.03808754530627054,0.07081667232205122,0.04267850514956287,-0.014401916743822452,0.0202317942258379,0.0250642114174256,0.06651553386727938,0.036769155940428545,0.014701712889391294,-0.0957717191305809
PTH2,,,,,,,,,,,,,,,,,,0.03569549296020504,,
LIPC,-0.024443222858604282,-0.005059180429911198,0.005760656825861216,-0.017880855106608085,0.02844699659642555,-0.026040108817306198,-0.029549870974183268,-0.012598753170108713,-0.0020402088937642084,0.017811720315403907,0.010468095631137498,-0.029670557038103035,-0.00416725043651436,-0.07004368731864387,0.0535965545205595,,,,0.029810783266319876,0.0200903184759853
COL8A1,0.026892405749400567,0.09171031425276624,0.05174126171800056,-0.047342299318240307,0.0034976401886540704,-0.005320099230187748,0.07037572768100547,0.053234372614939275,0.04342853990487549,-0.13215195006799532,0.09484339701874693,0.0309939779348702,-0.05040093968647457,0.045951681110626065,0.1033749164519125,0.06797244196084658,-0.0381679735543983,0.022542120204603788,-0.0665079511763249,0.12494391703258752
GSTM2,-0.03309535467284662,0.06587181553566845,0.0021971384363024204,-0.026033342506535866,0.037869709200041436,0.010141631590009569,-0.016113814747670038,-0.008481472865205529,-0.043931343974301026,0.142210317084229,-0.023884862725260338,0.026556099596469766,-0.09437464885917098,-0.09215740670522601,-0.04590280618348784,0.07308387083281152,0.0688898125230333,0.03155519351234298,0.06570850023082972,-0.04084232240055387
IL4,,,,,,,,,,,,,-0.04866516916785913,,,,,,,
SPX,0.10142476697880855,0.03401843535760045,0.03245259129254324,0.033946842234807595,0.0035494168334253067,-0.05188576844131301,-0.04979650921389282,-0.07178356075603726,-0.018773654943465064,,-0.05547755622448948,-0.037093646427526994,,,-0.02808717326337834,0.014250535885903784,0.03598410791715833,-0.006402697823446291,0.12190118654359433,0.038277066636627534
MFGE8,0.024011707952119276,0.05057644047120334,-0.0042607433248663396,0.016007067659525913,-0.06413125731275857,0.00542781632428546,0.04337610048045241,0.008970433503508563,-0.03166596134588284,-0.063862504816555,0.06836635308082051,0.019434426923622464,0.102768191414228,0.11527784603005685,0.039113235880286576,0.04848626218668748,0.04331238545634314,0.011528435448765285,-0.024787571292891535,-0.053528946998349924
TGFA,0.0786702044449583,0.046010463350470834,-0.005055212404222623,-0.04429055729851592,-0.0649967116409311,0.022977682597408025,0.0719117170920167,0.04144855381082347,-0.028423071296906348,-0.014404677219360519,0.0728979423034705,0.014610763898699636,0.09075658724888788,-0.007124604388846757,-0.012759203467227205,0.007427710744309483,0.03904489218649365,0.016730329986849694,0.06171933377511998,0.05422610886117099
SLIT2,-0.019648233727311976,0.03802291285952033,0.050073293061665816,-0.030978150935138952,0.018376217925680224,0.05599936096233227,-0.018056247629330325,-0.043004027236089516,0.014228253143572645,0.01897066131122855,-0.04582896958730036,0.019191993161067622,0.12344345118587452,0.014956670972383073,0.05747647052255903,0.007098277651846369,0.025670594946187043,0.03830669470411046,-0.022777806368035773,0.013383758929009082
PLTP,-0.0648056290730684,-0.04636863448485445,0.00023188339198896898,0.033089065523294645,-0.043832506260881074,0.0023244615429326254,0.024024618265977845,0.18910658791404936,-0.0477093715923355,0.03736538706791327,-0.019773854236706724,0.10377134463665667,-0.015686621084082305,-0.03308634250061756,0.04030142735571978,0.008077882816069625,-0.04690710323601042,-0.0287218243831128,0.055905336099428486,-0.017216566924736432
APOD,0.03956565956087684,0.0136441020316308,-0.03910292728424025,0.010942194053583732,0.04849676501763546,0.012850647171609244,-0.02501693441517083,0.04341524628787441,-0.04114901225251482,0.029337837083759227,-0.033095949762300646,-0.15132571980166845,0.1193671807628129,-0.06520670131031418,-0.08385003072810493,0.12195047957011916,0.11856794245662096,0.019985452184571185,0.03693240190583996,-0.12915455464586773
B2M,0.020572346925091217,-0.0012313344267030962,0.012969634316861479,-0.022975057539631385,0.07071210955411925,-0.027754694254440666,0.07859935297780928,0.20724136504855595,-0.03245052696607167,0.1510470973795267,0.053552143683391396,0.03921635771891267,0.07114214069119018,0.0695945842558961,0.09367118261159009,0.0378698985867681,0.01759523628442664,0.01300436436016882,-0.025604607020286718,-0.03983526947188647
OMG,-0.044928633679819766,-0.08320274199109551,0.02286414040443628,-0.05501559587534152,0.003030433529759506,0.009355772468288984,-0.04750516051375578,-0.051958411752911486,-0.004931213940003688,0.06718302788605114,-0.029257241557159686,-0.0765990233985627,-0.01395988089135854,0.0002389002015449653,-0.0747869085670113,0.07875127596473372,0.10536147475688315,0.04039989597011322,0.08663781166979234,-0.04388050888047756
CXCL3,-0.015374689449120123,0.07726193202009148,-0.010226293870409688,0.06743119649626177,0.0652685578899425,-0.041695314127408185,,0.10120154625304463,-0.045411926299610536,0.1557398616063726,-0.014672973915686989,0.17747445793245023,-0.0986283646288463,,,-0.07148489769315161,-0.0363949616011886,-0.02003682744738683,0.009706414805635506,-0.03629577037275444
CXCL10,-0.08515009166762098,0.02774887997237477,-0.017824105519711246,0.04674748602490835,0.05634412785850347,-0.00912435725044336,-0.02604642464745305,0.17788503299946556,-0.046551854280746645,0.05331736314920462,0.07960665399780043,-0.07281576380282818,0.05384341947110795,-0.008868501169323898,0.05026255630509389,-0.023410490683599353,-0.00036111628868582067,-0.025224527538146777,-0.002656460034309361,-0.02990692739245658
RSPO3,,,0.0004154388372898462,,-0.017264380719456116,-0.0046636723522117274,0.0008919066803797077,-0.04487858156171772,0.0035339767229896324,,-0.015332974948022248,,,,,0.020430749110611015,0.0190997092479743,0.029871174611580842,-0.023371280523269113,-0.05887728798651392
CORT,-0.019091806921705708,-0.018455678805945376,0.03046185122749408,0.0901535105576923,0.04983724414436002,0.026316009123660597,0.02685824572527119,-0.04145077754575847,-0.0562744614718618,,-0.03213071672471588,,,,,-0.02585069089045309,-0.022230512234995625,0.02293296642177196,,
