,UKF248,UKF269,UKF275,UKF304,UKF313,ZH916bulk
PI3,0.0022501115846095456,-0.026716691954233932,,,,0.030642163699457974
PCSK1N,-0.006198725663242461,0.040778753999188434,-0.05769303525120626,0.15779858631602497,0.02615572276931855,0.06397868672691569
NTS,,-0.029163093506145862,0.09241943421329629,-0.024026215377483496,,
SFRP1,0.07289304397848222,-0.05110781644879785,0.0007975864540146474,-0.029101680412588777,0.02601409739000744,-0.0006952167981400845
CXCL13,,,,,-0.011683542156366791,0.008991529570356808
MICA,-0.01624079075664751,-0.03244247733814318,0.0014463254109108928,-0.009835809224371383,0.08185344932513805,-0.03320006111757797
TG,0.08681473606995518,0.05335858319961374,-0.016816241279795398,,-0.029307650294488764,0.03336813412844043
ADA,0.023333794022930118,-0.10699193647311199,-0.036645212362495086,-0.06720984024794416,0.07632708488014567,0.024070608585533566
LAMC3,0.013114316213246692,-0.07754297824290989,-0.02653419447528782,-0.03022895484681336,0.0634376356732498,-0.0528517738542087
CCL7,-0.015334071196478963,,,,,0.004796405609741848
NGF,2.583859079552999e-05,,,0.04368800054218695,0.03758606356313066,0.02355301198526687
TNFSF15,,,,,-0.02125285249907114,-0.017526547863516182
HMGB1,-0.046323245382417104,-0.16407900647320187,-0.05078348874297825,-0.10497270835961829,0.06741435202317328,-0.04596915633257867
ITGB3BP,-0.0022290627255955827,-0.08287408049828197,-0.0007172472749224222,0.06340152311556889,0.05177998384506247,-0.061086433440088794
AANAT,0.040285144732283354,-0.003530972551711924,-0.01512294405733993,-0.022588190771762565,,-0.04171750088509897
RELN,-0.016773089775405592,0.18720796883262056,-0.015748213925764365,0.0576625480990527,,0.027544806458961013
IL15,-0.008468752708432262,-0.04796928777552148,0.017635151237482473,-0.04628824831906311,0.006523637389509951,0.017184761390075
UTS2,,-0.07059830175043239,,,,
BSG,0.041794285095510246,0.12840675066219004,-0.039957452149527464,0.09538101279974014,-0.007329490923300315,-0.05363067805179406
ADAMTS3,-0.04095360886388936,-0.17707366212668238,-0.03262165902706885,0.10368801583459934,-0.04169713212018757,0.029187686747341287
CD34,0.008091949404042063,-0.0469678519373839,-0.016904651803852883,0.023038085841319243,0.10133928085727809,-0.012537819527547366
CCL23,,-0.02435232589812468,,,,
PLAT,0.017097249999875948,-0.14639703358527478,-0.09458504840885641,0.014021097332027993,0.02422472217419693,-0.10084578876933029
NTF3,,,,,-0.036510231029988904,
LTA,,,0.022847395675123013,,,
CKLF,0.021677347175691412,-0.19947643536865756,-0.02941789835654734,-0.07887404201251474,0.03783829256873523,-0.010956257878179755
APELA,,,,,0.028677000824524478,
CD24,-0.0077878209723014355,-0.054903758600624554,0.0825180322709567,-0.029538665946780205,0.09589718210338016,0.036827170584520015
HSP90AA1,0.0474061542660885,0.20866559356466632,0.06481857130505493,0.1527839007880357,-0.080523017887395,0.07043131410088552
BMP4,0.020093967164134113,-0.024804899315602584,0.06274215161206899,-0.006243466747548206,0.011835494342868215,0.038979175958730766
SCGB3A1,-0.01533406966309233,,,-0.03976153701830486,0.03653025535507317,0.021366326788689324
IGFBP4,0.016717259668077813,-0.07486807918260815,-0.05982965196951955,-0.025559349528426017,0.09881521409008263,-0.06911742452591854
RSPO4,,,-0.01693994818041716,,,0.029359218306910084
LEFTY2,-0.01921160176519207,-0.10054066834605409,-0.04171717479468374,-0.02402623119715221,-0.024030384826437854,-0.00036527098149215893
PF4,-0.015906635797230784,,,,,0.037761010776321956
ANGPTL2,-0.01116988562422914,-0.08019098276222623,-0.010882933694923349,-0.09418700992449801,-0.0231032720478985,-0.028902161203131174
LRIG2,0.0450855025117936,-0.013629157995870847,-0.02921458219855024,-0.02036542532158853,0.0790197659669504,0.00329246688373427
ICOSLG,0.060313488944311364,-0.09329269840717543,-0.0509150437880715,-0.014731401877081626,0.032116140392855035,0.08175719571917914
WIF1,-0.01589771157804977,0.179480929537686,-0.01307215677659252,0.06941540198878755,,0.07713840316612623
NPPC,0.08143606261824585,0.002047392029056989,0.03031311752852735,0.13774905022382258,,0.012156298173833395
LYZ,-0.015298190870476699,-0.1010466747235595,0.0016661405278739355,-0.1215090112907415,0.011076421050356208,-0.04616838531323538
EREG,,,,-0.02471597051540411,-0.014443640494590067,0.07018181680524811
SPTAN1,0.043672333121088744,0.08118182407902241,-0.03604789055527598,0.15109060623568335,0.008211003250815092,0.12011732088465205
LIPC,-0.01947390319218562,-0.055977199524655796,0.006171658887607132,-0.03147667031189672,-0.03513517071142461,0.0490492345506521
COL8A1,-0.004507556932645977,-0.04958631982214579,-0.003352495714054352,-0.016961037104350495,-0.0500631017795681,0.02416724758079027
GSTM2,-0.00850941543890111,-0.041158074321558116,0.006594600030256861,-0.03931105560766557,-0.044232225221158314,0.026105035932204347
SPX,0.06743524885462865,0.02468837022153307,-0.00558395498176396,0.01400028889276844,,0.03580676313166714
MFGE8,-0.0020353026611371573,-0.0652213361950921,0.0011117067987727776,-0.04388337801753523,0.04050680069976142,-0.08303706391039407
TGFA,0.035769433125861165,-0.0969795310655354,-0.0437561118358669,-0.08421011246137702,0.024544945588200563,0.05777020054881724
SLIT2,-0.004302579880458664,0.1038084567342918,-0.021865388040976614,0.11215281443778465,0.05185927733142937,-0.03036668235686621
PLTP,0.029134074219924797,-0.19327258380099438,0.07238450820943486,-0.1370166817582246,0.040036335829589716,0.028822947897862904
APOD,0.025547085179915476,-0.14285107078203102,0.04473956706076793,-0.11800307091720294,0.0325503203331881,0.051492229198344106
B2M,0.030363517582780854,-0.22378046277226307,0.04575661279010297,-0.1592860740242836,0.03044678784238016,0.11588466625014816
OMG,0.013807320813082875,-0.003356595315923581,0.04634891899867721,-0.0383545788401493,-0.0177957478518136,0.17237829160217655
CXCL3,0.035778114785889215,-0.02810008822107454,-0.015547086882662096,-0.019752772118636307,0.06950315255676773,-0.015054110097069796
CXCL10,-0.012176503052910985,-0.1764294544344787,0.03479551160042557,-0.03262862292265498,-0.024248529468861205,0.10666378978653197
RSPO3,0.1099450327088476,0.08783463312539468,-0.025585231016716743,0.09842130712717118,,0.07108227862797913
CORT,0.002043080492859758,0.09883522358878848,0.05794797459500732,0.11320374075056638,,
NCAN,0.0199809019670508,-0.09509224656963741,-0.05327777502434327,0.09131533564671904,,0.004959199833989012
PRG4,-0.02306061180014345,0.009621238837497286,-0.021648581284213996,,,0.033013707206413015
ZG16B,0.1558266237495166,0.148611493810046,-0.011573191792039271,,-0.03170044188823216,-0.035154463256027876
TGM2,0.0026836822484269857,-0.08095421374853452,-0.017348990157157705,0.02835010361959336,0.05252041732158731,0.027190397567113313
VEGFC,0.01618288575737837,-0.04013835032832846,-0.03116375018845568,-0.02792893906583142,-0.011061280173214963,-0.011146360345514332
WNT6,0.032384977328920116,-0.029937573995000202,-0.02575572554485689,,-0.0354475739158993,-0.0224777505811449
NRG4,-0.014123217913403933,-0.03791978950686249,0.028402507501474893,-0.012815339742582385,,0.057035351300027466
PMCH,-0.01627776869926138,,0.06372177139474283,,,-0.02097122894315684
COL9A1,-0.017999339249723474,-0.0037332581717685713,-0.031017665534900842,0.06543496710454964,,0.023613095887918333
GDF11,0.004629402521375887,-0.027585220135437592,0.041239009214243484,0.01002825604838838,0.058150368503978284,0.10103401850277985
IL24,,,,,-0.019990190132755607,-0.014927989367465668
SORBS1,-0.03419617793602772,-0.03193116151890492,0.02991824469653766,-0.0421171553377053,0.003612976863960579,0.027269324350606288
DLL1,-0.014130489962957961,-0.12286295154538752,-0.03514168830329273,0.01609573823007092,0.05704031283312247,0.0040646708726915694
TLN1,0.024637986685918403,-0.1531962643826449,-0.04661736599794741,-0.13368632586412182,0.058413400713750896,-0.0464032361456237
COL2A1,0.007105856559288062,-0.028100097783845993,,,,-0.015958230432138513
SHH,,-0.022090091198536835,0.0005993885815302185,,,-0.04946368766497401
PON2,-0.0035980049975082515,-0.1975910778768398,-0.024412390027876513,-0.04044241715085772,0.0025634115453124517,-0.06793495219112859
ICAM5,0.06718436860408032,0.022220168297743915,0.026296450236139045,0.09972788679786057,-0.01892317112982218,0.022274231159397202
HPX,-0.02948184933490813,-0.04091959670839099,-0.022711671610097982,,0.058832223716183706,-0.010568066875818266
SFRP2,-0.020386686481457354,-0.005127613740158239,0.011146591028598465,-0.012578945258495079,-0.019728551916665706,-0.054290737825554755
CFC1,,,0.06084490796501831,0.01621555596502591,,0.04218312706663812
CD70,-0.03724597157133002,,0.1300595033274035,,0.07542244167110139,-0.056871402358331255
HP,0.028044727606813653,-0.05592134262248121,-0.0156378051253296,-0.05728868943651037,,0.07653363947290794
CXCL2,0.039230169170971496,-0.05671003055474016,-0.02811576034911535,0.01251014931301895,0.0058654736428083295,0.02396839220727772
NPPB,-0.01978243396736283,,-0.012753681878162417,,,
CCK,-0.0049576038479964635,0.20602734474528364,0.06568346922168936,0.1657703368366159,,0.1669828721995623
SEMA6A,0.024006614631916123,-0.17737557793091532,0.02818594656039208,-0.020368526201725853,0.0016589714409499178,0.008788161573623754
IRAK4,0.017090597987575683,-0.07587686350314757,0.013946442314314416,0.03270480430286229,0.027465866296003297,0.02791571783672981
GSTP1,-0.03031537261596272,-0.18856444590258456,0.035852753643759366,-0.10470625281838163,0.04630543374406148,0.062997046736725
VCAM1,0.0004878661754936884,-0.14798859866605438,0.09835452763120552,-0.01327423437976211,-0.007205350902653265,-0.08349943854037742
NXPH3,0.03148416335623932,-0.03455002702968059,0.03738380601849949,0.0509597117586439,0.06801262706465842,0.09243137180020833
MTMR4,-0.02040774177534323,-0.010707507316526149,-0.014925723666922113,-0.00012017248063686447,0.06241335343336778,0.04004470753927566
LAMC2,0.006204748388363151,,-0.01605546263047901,,0.023902816554821325,0.049806286321580164
IL10,0.0298052061689392,-0.03687360236460007,0.020048153478981513,-0.01366741978169714,0.05796233419156687,-0.0034333866722597865
SEMA4D,-0.01663355492057008,0.04685831862907514,0.026450969260382172,-0.09442490630946414,-0.04046435644534831,0.07660110380828822
TRH,-0.023174461986097822,-0.020118932793726594,-0.027449829681512657,0.09552573513250631,,-0.11436967145293497
SEMA6D,0.013831327402363149,-0.12417456484321276,-0.06780972971537103,0.019971657347123195,0.0029422160929164836,-0.12216458922211633
CEL,,,,,,-0.027376472363528765
PDCD1LG2,-0.0011711617927418554,-0.02708343468832892,-0.011078140406887817,-0.05660233010072719,0.023045072724675583,-0.022349539526593198
SPINT1,-0.020990237458763276,-0.02837876595243341,0.05323173854870882,-0.038397101348438725,-0.044246402112127305,0.02283177921429893
CTHRC1,0.01665503617502807,-0.0919157417085779,-0.023393420262411188,0.018951609059348187,-0.026396729349126773,-0.0043573515347016
PODXL,0.015716731123041564,-0.175463780340985,-0.07970046263166822,0.018372953547149122,0.05781741946031897,-0.1117944237495109
JAM3,0.002516893012607508,-0.19064574334433537,-0.060425466675202016,-0.15334997453554441,0.06140750804248379,-0.016453224078916532
TGFB2,-0.013043843540300455,-0.1743187273054711,-0.07625316285631104,-0.022353095592204126,0.05563167776894773,-0.09934692478390776
COL18A1,0.00889228824594304,-0.12379063876379279,-0.028946510756579672,-0.0014295246406197618,0.11866047301603531,-0.05057587175957221
NODAL,0.07545796197223979,-0.0740533985467715,,,,0.04529055366183333
INHBB,0.024334595724497213,-0.08379982247505142,-0.049582043979265904,0.05361547950071463,0.040998151908242464,-0.021478464920845857
LCN1,-0.015527145644154505,-0.024659465754465957,,,,0.016361987728825658
ARF4,0.04017050441284485,-0.11362003773573714,-0.012227494653912653,-0.023338448564192982,0.06648029436264527,-0.08486960326063331
CXCL14,-0.060115575948530876,0.05004166646958114,-0.048684132273718664,0.052071480836664394,-0.002535862175300963,-0.017273490175616933
LIF,0.014487312450605512,-0.0785958799461707,-0.04886903903346207,-0.03454227852626541,0.044890973454524224,-0.07026512548143841
IL17B,,-0.04072547403612616,,,-0.005270018909245507,0.018352550252954108
MMP1,0.04404683672494585,,,,-0.05995367792092905,-0.0019835076196053725
MATN1,0.06497544312766998,-0.010710406267118954,-0.012913858121727715,,-0.019990193014107975,-0.038017569829925886
ADAM28,0.018406826193777363,-0.07715773115982161,0.04449345808383281,-0.07755310993507278,-0.018224137354612573,0.07684312491279126
TCN2,-0.013597464548447355,-0.13151093469649633,-0.025899031516798936,-0.05438278001903856,0.00559588306609884,0.0022981172310272127
THPO,0.025918288006506977,-0.033248972970109314,-0.02651159077073252,0.0780337828337976,,0.06439867226738416
CUBN,0.006077823535044235,-0.06294045699499413,0.0151469448897733,-0.02636729230217394,0.014495771693483026,0.06104944448733702
TIMP3,-0.038309199614721026,-0.06348690218157699,-0.030785714305019734,0.007567920992275986,-0.008104878719756427,-0.08303182434834483
PIGF,0.03279252422051679,-0.07278214152554265,-0.059602591090362284,0.02518078983748279,0.05314122891647816,0.06691008422985709
CRH,0.0588990681066632,0.04425816662210515,-0.02032942712121006,0.04401381590475548,,-0.020111802162625685
BDNF,0.011058389083216562,0.1355942330896135,-0.013173402972420256,0.03151093643329542,0.021210566488990508,0.05710588773970483
CCL5,0.05036248755053875,-0.05597719644247084,-0.0040127428369257844,-0.013107357361439921,0.07122508277355365,0.0691486945079348
GAD1,0.01980004929691767,0.18221947607157862,0.05040227582344705,0.18334560530378177,-0.0045723668002349855,-0.0538283143235011
COL14A1,-0.03679292994540697,-0.0437444665808328,-0.01813040159381351,-0.04158147919735175,-0.009149966966830642,0.05381429393376728
HLA-A,0.05226019459404215,-0.2407525022524197,0.008088875242411163,-0.1527342990875074,0.009559527626589674,-0.00973512276456239
CD5L,-0.01819189765624858,,,-0.03578458982603785,,
FGF18,-0.016460379302126023,,-0.013837707743683461,,-0.020756439017628203,0.01718191662573889
ADM,-0.030613011372197147,-0.0809652895544652,-0.04546239302527204,-0.06591210412045605,-0.06258584182570696,-0.040396973343241986
CCL15,-0.007877525274575367,,,,,
GNAI2,-0.00033980775615835264,-0.20191937787602526,-0.06172076515822793,-0.08223935937632446,0.01310824131510567,-0.07426462450689578
HDC,,-0.08071054550396789,,,,0.01388906381845075
COL11A1,0.02341912049875977,0.02087273847304979,0.05877382022117018,-0.031073140692761035,0.006372376396918653,-0.0950471200834799
NUCB2,-0.00247249012932516,-0.05216830812287708,0.04769376247097998,-0.03668657714690287,0.025546548226201348,0.02025898914285148
FGF16,,,,,,0.286323023928791
CXCL1,-0.024327782327808252,-0.04882496999337043,-0.029220668223240577,-0.027125737495415244,0.034743686082659514,-0.015200168200808018
VCAN,-0.010698255561915447,-0.14170126371434774,-0.04654430355066782,0.02329316910968906,0.07571279431148802,-0.08864724115286628
MMP7,0.03574539494155805,0.04589944341352267,0.029972394158177346,-0.021058718092521963,0.00017276976464836923,-0.04723489481516011
PTPN6,0.07025977796197924,-0.07529307253085853,0.02876874509855021,0.011019818080252836,0.0024516379009751972,-0.03203261784279246
PTGS2,-0.0212071273714591,0.16314279895594705,0.07740956428724635,0.021552555166264344,0.04377973523966035,-0.035479962908670976
XCL1,-0.01993506602589447,,0.005770343410195908,-0.027623046268961997,-0.016671061137345275,0.07052650077213175
CD58,-0.0017919553967743682,-0.1300252319697165,-0.032429727633924696,-0.02207197505486174,0.0158060457270402,-0.06781094731040145
TNFSF14,-0.020086634137967446,-0.0375043458359066,-0.02465612595542907,-0.05072739538878461,,0.028388227204169204
CNTN4,0.034854595911644685,0.12332594342065528,0.053286710014679856,0.10934761189735209,,0.05641811461275993
INSL3,0.09488893574514404,,0.06069867869065232,,,
MFNG,0.01340311291531123,-0.083422980631131,-0.015696270515528396,-0.06126571795639282,0.05416170621350474,-0.03547361411317293
ICAM1,-0.03519609708119905,-0.135440200083636,0.0036430895021903453,0.0072812679676577605,-0.05490882140016581,-0.08773973995095997
PROS1,0.07562211132442409,-0.11593697000003424,-0.0057521025156013535,-0.02580706510698642,0.014915759873513451,-0.04578064451892273
CLCF1,-0.05985905218189773,-0.06524980727823615,-0.010214976491226373,0.02379211039083813,-0.008554986602086595,-0.06106633467805921
PSAP,0.0606350908469023,0.14173472873112664,0.05155279677062323,-0.02780783104463688,-0.023025671703477732,0.056429721996040204
EFEMP1,-0.018889312698456947,-0.17044918797369263,0.007466289947854649,-0.1280747906753855,0.03038650470668368,-0.08094753492656839
C1QTNF1,0.01693820244966492,-0.08224148904697386,-0.0017402633915578228,0.13686910259325039,-0.043536358851619494,-0.07029286848034647
ALB,0.10011337872757606,0.00868070035300448,-0.016055462219500903,-0.041360074204970725,-0.018923177351026367,0.06297985378462521
CCL13,,,,,-0.03606565443035595,
EFNA3,0.01715802202591202,0.1653111257480204,0.04016209413873674,0.17533141397449528,0.07234353393280694,0.04973350036366202
DRAXIN,0.017599636382273316,-0.11700348891854057,-0.03278256116998148,0.04467672907187623,0.03125573152753422,0.0058630304981588536
RAET1L,-0.013911664467290424,,,,,
NPTX2,0.012345147746297183,0.2380867430824824,0.09554464646818746,-0.03468484639955068,0.04436788054030927,0.16221076334412832
FGF11,0.05783328430643718,-0.12618996053481574,-0.05512319306658008,0.03560158247714978,-0.00282200362389806,-0.05265689291979417
CD59,-0.03238711105973992,0.08221753887450141,0.0505701006559044,-0.0435647073973324,0.014309996375574922,0.02792226765895881
COL9A2,0.01682589668021602,-0.14496778567467025,0.035160982231808406,-0.027924865142331085,-0.033040719986711965,0.03346471053066275
DLL3,0.014692263493685163,-0.05143665734358725,-0.021747752334026555,0.05719626256284355,0.006857912874220155,-0.08532845893134683
FGF5,,0.12138036793457994,,0.08706983979796912,0.06154374003444463,-0.023725856879447293
LIN7C,-0.00969113215517564,6.087717186114981e-05,-0.017383685459037186,0.06171559844295612,0.025701157533108168,-0.005357013127651791
GDF7,-0.03280715126659798,-0.02383205044824949,0.06836807777267813,0.09599712146154428,,-0.017616314645634058
PSPN,-0.02156930018217568,0.014165613972658156,-0.022501958541891083,0.00912878172979963,0.014671704032454644,0.04061071288745904
ANGPT1,-0.04184055939029937,-0.09722100195676082,0.062292871682805014,-0.05506543270079343,0.011730398015898359,0.03173166836024854
PNOC,0.0166705389548081,0.21291616504562433,0.04317135316734521,0.07263110976978025,0.08397699313047018,0.009029898244296826
L1CAM,0.019471012543385832,0.17176549129267776,-0.009818515720806881,0.09137234322868551,0.04536686122064456,0.15431430287809575
APOA1,0.008272745149392158,-0.04336405618139812,-0.019150208408851427,-0.022041671886721702,0.1376268130756799,0.008992691132863027
PSEN1,-0.04379813867758057,-0.10021217273230473,-0.04507418625486194,-0.15441123467768741,-0.01558502328827672,-0.002777759661104768
CALM2,0.05096450623144638,0.2020114580145591,0.058793378246505226,0.17784300959768687,0.008470166600095934,0.08863223458322987
CLEC2B,0.015949987245740187,-0.12407416079767898,-0.011473382604336549,-0.03779812956317135,0.02536117111575276,-0.028200382554472783
NTNG1,0.018520568683300962,-0.08535831272352974,0.019067471881561594,0.03170076530050996,0.0313974659162911,-0.003153107232685287
LRIG1,-0.044715818186173525,-0.15766601820457712,-0.07606712336154416,-0.05184670368389486,-0.03320616166337208,-0.0667595263662867
CPAMD8,-0.0039052389675846328,-0.021748746996293138,-0.0163127226658931,0.012976666810873649,,0.09597662113728565
GHRL,0.11953283705989427,-0.018970335234094297,-0.028601989871769592,0.0005837647842825413,,0.08145438233761149
NPY,0.010816147284896443,0.12527897590530201,0.056496664725036456,-0.004503930935858311,,0.008897101324967256
MMP2,0.027006229817854277,-0.127539793297879,-0.04546226413472019,0.02044974406307776,-0.037136376160049896,-0.10516941460437249
PPY,0.004886666039288549,,-0.011921946373093984,,-0.017503095221324195,-0.018998080988646936
ALKAL2,0.013436418295557842,-0.024659461757876377,-0.02875765657849213,-0.07965561725271189,-0.025756542464034724,0.04378662954372065
CSF1,-0.0027418085446427706,-0.11301266225369185,-0.028247535129056336,-0.10518005922066792,0.05442583882086048,-0.005207406775923815
SEMA4C,-0.0062957886021556,0.027698733070605504,0.06482801285956236,-0.02390994797995042,0.04495722069498737,-0.00015061781668942447
ICAM2,-0.034256243250296005,-0.099220252646303,-0.014651502497781218,-0.057554989973010076,0.04643293349875135,0.08744456998800397
SYTL3,-0.055781112461947856,-0.09666211028183289,-0.006282975135866967,-0.03676020987820491,-0.022797763660213625,-0.09144606329439416
IL1A,-0.03540844597123099,-0.008560571096591401,0.00399860970483677,-0.013753617960055593,,0.030895656815232726
HLA-G,-0.005008699046257761,,,,,
PGF,0.0022296793049307395,-0.09497144937659105,0.0008092442436064845,-0.03424083506241558,0.09025059737964669,0.004273078649833174
LGALS8,-0.004927954603446737,-8.095998338288552e-05,-0.015185599662578653,0.06418245719211382,-0.03644371006210083,0.07223269185944994
DKK3,0.08495421106153017,0.24203779571589737,0.08000845886105952,0.18123546464943444,-0.03323253092231552,0.10808796078621634
COL16A1,0.023597053670988036,-0.07755894705135008,-0.008867048307905842,-0.1076787796506548,0.024703657999465205,-0.025911201175626532
TPH1,-0.01571797623720218,-0.025853773126211736,-0.027572960271493203,,,-0.03168997993784818
TNC,-0.07249317978655594,-0.21692739222858168,-0.048049865235088134,-0.10603349272131192,-0.018796215748539315,-0.06423897836868478
TNFSF9,-0.027949969486293205,0.02690767369520403,-0.0061864916880033744,-0.058750150165754175,0.007422337035645391,0.138609875802336
C4A,,,-0.014132869435902006,-0.0243733450740006,-0.020756450281561183,
CNTN2,0.03805618433628107,-0.07614659077073645,0.03032673879336691,-0.12908693852399092,-0.02197776941520229,0.20514552435010408
F7,-0.015334070429785589,0.013697753514565843,,,-0.01892318000642026,0.01076968461782572
LUM,0.0026521539572309434,-0.12486952988298025,-0.008848072604386489,0.0021286363434126483,-0.06573414662087164,-0.0888368366468025
BTC,-0.013911658672635064,,,-0.029704442643341506,,-0.030780048602589698
APOC1,0.02133428579284131,-0.17777479548822966,-0.029978477423159865,-0.1460866920845383,0.019929105130820968,0.03594712249288699
PKM,-0.00478717683006056,-0.0806921030798659,0.013187735637564696,0.16554911701076674,0.029130139049579163,-0.045860776489226825
TNF,-0.02650529759231872,-0.0319189663321078,0.04755827060089137,-0.014333337683268369,-0.02693741377908409,-0.03964243718456965
GNAS,0.01268967234826177,0.23142215660859117,-0.02945395250592919,0.15881416413879956,-0.06272405500988584,0.005265981811475398
BMP8B,-0.030128401986841587,0.011225388577189997,0.0012771414734027715,-0.03372864131700962,-0.044103232430527904,0.003917355786036639
LIPH,-0.015717972367559323,,-0.011394956218362777,,,-0.028845790623780173
CCL28,-0.022109283338616198,,0.06276203600768014,0.07429438952738343,,0.07758832749896778
PTPN11,-0.054958362620105866,-0.017648058322855292,0.0351291534832666,-0.04750774735648856,-0.012978331777540493,0.05094860246758494
ADAM12,-0.0355191271874761,-0.1297581814670181,-0.01751771772534054,0.04901889306722731,0.07103084275477352,-0.008115339595461736
EPO,-0.021119844385211882,,-0.011921946893489297,,-0.017205685459946867,
EDN3,0.04691244919288538,-0.038535688318428296,-0.018478429696427576,-0.02169034277740371,,0.0044559763396248165
CCL22,,,-0.024005098255899988,,,
CCL2,-0.03650952269902795,-0.07718397266518158,-0.05206048600053393,-0.0838132420291023,-0.01669372001889156,-0.047157564543442304
DSCAM,-0.04208081856629035,0.017347632749175584,0.011258617580834322,0.12161158763320515,0.05149341512595145,-0.04108562487614644
GPHA2,-0.01751847887512759,,,,,
ANG,-0.07397353078013508,-0.10010078007321607,0.03273085022040177,-0.03133147062147308,-0.018463247116544047,0.13844970888144242
FBLN2,0.0038877050651790145,0.0028801299673543476,0.022790470281182407,0.011893145067682947,0.053531879620915275,0.007424236156827886
VTN,-0.0179100433023771,-0.036661270537733354,0.07897709554788912,,,0.0505355578039231
VEGFA,-0.057181388268128026,-0.09023719782343988,-0.0490828353535632,0.025583676219014504,-0.013467976162942628,-0.07935077388359357
F10,,-0.03536390586641275,0.11197247214772359,-0.03326036273338921,-0.04098521741130939,0.031100230355849166
SERPINA1,0.04276172879046375,-0.1688582070694068,0.0016011084358660977,-0.08059523642560662,0.035053385531153496,-0.006490074968481939
VWF,-0.006096101128473001,-0.17787526243855817,0.0010029764239146003,-0.015403017044155457,0.058872857959524405,0.09633536166535488
GDNF,0.08672378064569902,,,,-0.021036157018854112,
VASP,-0.020757769369844643,-0.11319766388330052,0.014216110370041217,-0.0372478689685752,0.07816924760245172,-0.10297357289315903
ADAM15,0.048396741632710336,-0.0604833709496598,-0.03553760606843707,-0.054523795479772326,0.005540011081140225,0.031487872718949136
WNT2,-0.0028274187246355525,0.045752530438101346,,0.013617380625603854,,0.05027103304509876
CALCB,,0.03855260493689255,,-0.022955588212007393,,-0.06107163511926298
OLFM2,-0.008411850437922284,0.05028812345285623,-0.018222905531982324,0.04597976062734549,0.09368182948027542,-0.04177082505752172
MFAP2,0.05607947397395306,-0.07191160524305619,-0.012550348800281502,-0.0266862794889295,0.10676417747401186,-0.029168699237213856
HLA-C,0.06977106138175061,-0.20054647600338552,0.040878707203589736,-0.15364438066044672,0.08790840654713203,0.1008783479459983
THBS1,-0.02791379623714615,-0.0313643149921806,-0.017560402028659373,-0.05647788798736116,-0.025114522423322228,-0.09664704433640331
HSPA4,0.021312038653351902,-0.030298494656696935,-0.01947031620295218,0.011861257839152877,0.009517758887248547,0.0665295501178826
