,MGH258,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1
ADM,0.015314070284340859,7.363240364995319e-05,-0.07156918860299001,-0.07779012926014561,0.12633834435705765,-0.08399799154334321,0.01660953534997479,-0.04308599300553163,0.00938450487219856,0.08392559643818828,0.01814231260272649
CCL15,,-0.03151830827734097,,,,,0.007922648733853125,,,,-0.013418614926480488
GNAI2,-0.04398740593480793,0.0017154561490948614,0.05945210914629194,-0.002048532248956367,0.015532593961944749,0.0008133017755296808,0.021526334493621815,-0.002190324852720739,0.08067408110831069,0.012512529627980497,0.029175013283884527
HDC,,,,,-0.04484435513671312,,-0.0017031635798427766,0.04473373920472626,,,0.06461963385314022
COL11A1,-0.02125354788459805,0.061136528183438316,-0.021019827635871752,-0.02178267515409867,0.08245375019823675,-0.0008779630400833609,0.03037104399869643,,-0.04293440513124051,-0.020657202175040433,0.05041922894152817
NUCB2,0.02586943594727792,0.033227232499382524,-0.07181502650306423,0.03474184027817879,0.04349738386783943,-0.011586998566907402,-0.02880321480987989,0.020760546209707513,-0.07940883357682452,0.004877800029861964,-0.0035277927931027073
CXCL1,,-0.05829069515478417,0.07666733689321281,0.08021991424516556,0.04623151472120621,-0.028638678511838763,-0.013303791121182598,0.07781641923358602,,-0.02968978998935631,-0.020164619235562786
VCAN,0.08241544612678203,0.039487758877441714,0.008951912747071408,0.003339417279301879,0.015489710983385571,0.03528256910523185,0.05522213002404633,-0.08022582560666716,-0.0016015847688268868,-0.05795754210443364,0.04364510396115268
MMP7,,-0.014551519931622273,0.04445945463836453,,-0.01000080497760816,-0.0185920547639917,-0.025700042359828524,,,,0.04662873077379802
PTPN6,-0.02399194770447896,0.027950842741742477,0.02120889967047501,0.012835710125094534,0.04411136464542857,0.02392315343940633,0.006541331308107787,0.0703745514979396,0.0604430645704701,0.020405117557221398,0.040940188902474944
PTGS2,-0.038747629724082085,0.00805275197733294,-0.02223052956913979,-0.034077010806230504,-0.0053230482443997655,-0.03143570209802199,-0.018106052417559148,-0.019151801662566914,0.022697869416738268,-0.0036109426929369077,0.028690384884479645
XCL1,0.017990211210839595,-0.020701385800581774,-0.018909561348658028,-0.01817631583020894,,-0.020766976802261954,,,,,
CD58,0.019420129962229957,0.05145484989212855,-0.0280374210557541,0.003565777066837089,0.056526499569366,-0.04009407714006278,0.018963816503376238,0.05102993133860335,0.024355240840254377,0.011644343078951834,-0.0058474533685218474
TNFSF14,-0.010396894422086852,0.011963468620595764,0.01614974170811339,0.03767299400579199,-0.020838146903031655,-0.0241390293466297,-0.01299430319922192,,-0.03250750626440828,-0.013321628627467998,0.009889055765300558
CNTN4,,0.0022308701756528944,-0.033983883766293035,0.009988498542055729,-0.0234500257414813,0.0501705859195231,0.006911984664519742,,0.031371906845792254,-0.024786939686539992,-0.003678339356287032
NTF4,,,0.04757100344165872,,,,,,,,
INSL3,,-0.018544621049730283,-0.017379536448143423,,,-0.02143859457487931,,,,,-0.018373127521174083
BTLA,,,0.034669559756853714,0.019587881644835926,,,-0.016594169623586494,,0.06357965629693631,,0.006192305048364524
MFNG,-0.058697382011870865,0.03474097991117643,0.01628079081241524,-0.08011032008329909,0.008353783113311674,0.028360117734297544,-0.012287829419793325,0.08224284337548188,0.009920233126430322,0.03581707952124497,0.015685150408422537
ICAM1,0.003694837994100624,0.0010257747077087945,-0.012579300192602037,-0.027222916058212487,0.03355174719362416,-0.0351735742419931,-0.006154234655453972,0.10076213984806853,0.09178975436711627,-0.06425480260480342,0.024280749985321613
PROS1,-0.04306167387904996,0.020568631748973647,0.028547172010067814,0.0009725596749725537,0.08660674956248947,-0.0024428923464012223,0.020971638141735846,0.031695001370296724,0.08647656342364231,-0.012722910439038514,0.043492411632412034
CLCF1,-0.007212736709191117,0.059495690768037665,-0.029502158444076495,-0.03611893190957677,0.039688300774388736,-0.026500696051535873,0.027978206653081195,0.08569387308722594,-0.03133662366241178,-0.05270873137123787,0.003403290554729691
PSAP,-0.10411011272852531,0.05300922476178311,0.017760905293470824,-0.02367736084696613,-0.0014771284051348478,0.04858291743911392,0.027282548457856097,-0.055793368681723104,-0.01786236552427592,-0.017147193705651046,0.040892095289232266
EFEMP1,-0.057238457225599594,0.07318285266023497,-0.01995483345144778,0.005307528116684536,0.08860955138687143,0.03928625517087464,0.0664042143223274,0.07588456953357987,0.04984348294321407,0.026669308363335937,0.026062188516635033
C1QTNF1,0.008362449150083759,0.03185095541541029,-0.053193443639591324,0.01819168037048945,0.048425592451601024,-0.005888594992896054,-0.008133316754233929,-0.027327392338812966,0.043042100909908794,-0.04748434237142966,0.004737101496790781
ALB,-0.04298353916241481,0.07012030719736244,-0.03085488572616096,-0.008851743347413829,-0.016775092095541067,-0.02340532226918652,-0.014758783942369964,-0.029757112600799197,0.019866082310490207,-0.02085349246590825,0.018687517226971248
EFNA3,0.01930803480162151,0.007171761395011994,0.0001162564728924353,-0.0021272174372307254,-0.04718979234357648,-0.022307446188834082,-0.006177998824683015,-0.021845466159248574,0.03710095866574053,0.004285206526932591,-0.010008070545534828
DRAXIN,0.0009141264268406173,-0.01562086311165085,0.03106256102555942,0.010944299784243727,0.14558589757980664,-0.03450623913469166,-0.011850579265083542,0.0066630301262298915,0.1254731070297703,-0.04102194877444348,0.03942977723815175
RAET1L,,-0.014446439901003645,,,,,-0.014193735658498293,,,,
NPTX2,-0.008681073383373915,-0.0076317976179341865,-0.0034699877362869055,0.048069133094141736,-0.01972087695547819,-0.00748644830024406,0.021248831040726397,,-0.05860135709654012,0.026085980478430165,0.0002630645366927776
FGF11,0.07421668306711333,0.018490544909344004,0.041450702922145914,-0.04313760947049941,0.0723473952454099,0.03029675475019566,0.060161879775628306,0.0049149385042424965,0.10082952909150943,0.042033985124391056,-0.009302646080871403
CD59,-0.03618423259442232,-0.028560632119866033,-0.024431752263241763,0.02908661274385547,-0.06597402136232561,0.024261962896637068,-0.010469197809893808,-0.07907917948871486,0.03560080274762408,-0.06468609247807802,0.061703714453029024
COL9A2,-0.009039030684021497,0.0394068574924451,-0.043848936003764924,0.034100316048266306,0.008458408028877285,-0.028690462343362835,0.046992995525037315,0.10690262786429915,-0.008825461597749521,-0.01328237764291352,0.056316281888550444
DLL3,-0.04473875032187277,0.018012680708249452,0.054870560802424896,0.020379292937233676,0.03347518149358383,0.011970755161874454,-0.015489354504015083,0.07185733248260519,-0.012938055837486114,-0.043493381582884495,-0.005459414104702409
FGF5,,,,,-0.013357911401071341,,,,,,0.10793458749110228
LIN7C,-0.03135726073172495,-0.012706176187841218,0.002887498116475854,-0.021382068941276217,0.042981323909492476,-0.00917069009237947,-0.021223592816884636,0.01495074291504194,-0.04214472669846843,-0.027187135577805378,0.031515890299526526
GDF7,-0.04179481935556201,0.049921255116499315,-0.03101016699277763,,-0.02389512059490418,-0.015109793135701193,-0.012994302694263276,,0.006078964376362647,0.03066562530654956,-0.026208387575137892
PSPN,-0.06017177638906706,0.03011489737348845,0.028269107368948283,-0.0034834163837135453,-0.009231718796895534,0.00010186912011799268,-0.009896549006684081,0.037006243947993574,0.08481311040513874,0.014915684594138097,0.01755338680550773
ANGPT1,0.050512707204253195,0.02513834260572816,0.016374196819240305,-0.05807717032071521,0.03418720951548482,0.03221930839463517,-0.05564082867723987,0.002288887967460319,-0.036413890730262403,-0.037008560158321525,-0.0002688179921638134
PNOC,0.0002702120246320254,0.029492098777770523,0.04250164353067587,0.04536516342043166,-0.05016675104836073,0.02615456261265177,-0.01038104175022812,,,,0.06666906566504398
L1CAM,-0.04003604290826739,0.021061315498402896,0.010795800924362928,0.02141101572978162,-0.03015815343194811,0.028889656255075422,0.003401824519703214,0.060353355919068125,0.009949715847690865,0.0343410258172326,-0.023078600451961685
APOA1,0.028194589652267364,-0.013140336624996377,-0.027065756526459213,0.0293100143368339,-0.028587950752159665,-0.008057546867535398,0.045875374332899684,-0.03237012978648311,0.001518100154139926,-0.027246821910954996,0.01907849138507787
PSEN1,-0.06876512715941488,-0.01587551878803136,0.026798871122095693,0.010909214411321226,0.03651137791514154,0.059002366181661416,0.06964623466962382,0.04381287012762736,-0.020803512736112313,-0.05663861379954952,0.003668832847114976
CALM2,0.030732507136345892,-0.015263966285295609,0.03184612267860841,0.07275632386415366,-0.08505962987498884,0.040179980332986295,-0.04921958206644765,0.06238501629536229,-0.057881410905919806,0.08347793844224359,-0.047841570796447234
CLEC2B,-0.03290087513919374,0.05335715507559105,-0.009983940216686759,-0.040620446512778,0.05317233740758768,-0.008306951570567028,-0.011510371510223275,-0.01968213366899837,0.029349487043790104,0.07527009366049874,0.038745560335887684
NTNG1,0.1235071140128058,0.07206344643632401,0.04712727219869008,0.02886828798265684,-0.006182047709381159,-0.050980026629334485,0.006149791188959373,-0.048590486161690594,-0.026573333455672744,-0.011623059456612843,0.03268997043487245
LRIG1,0.08690523018913045,0.08298203258693339,0.017827203964620238,-0.013154863213380597,0.07647295634306396,-0.027600056796817762,0.05682699316009815,-0.00754473117342999,-0.001653238530139237,-0.045635912881894544,-0.03801379724798649
CPAMD8,-0.036775854177632676,0.06802900548066884,0.006917850596245859,0.038735838728127366,-0.012084028524281804,0.024027715157947143,-0.02405137983248717,-0.030774461001844843,0.0626833810681182,0.01690258516357315,-0.019251507816240822
GHRL,-0.01016682529073314,-0.02023554067450376,-0.002641306962277358,-0.0002490765841131612,-0.025698390923008612,0.014870364932856726,-0.011850579265083542,-0.04016746210299426,0.0027718724845119326,0.09082716416618473,0.02328629115667264
NPY,-0.015391712982637034,-0.03297425498741057,0.01908998532586974,-0.003961197245809251,-0.05723358144153996,-0.03821493993047231,-0.02967917561494947,,-0.030831159834801634,0.036950509736461204,-0.023200766409185967
MMP2,-0.023775679808451716,0.05070168697987526,0.012921327679039498,0.04705679041694527,0.02562054329813357,0.009034425923777664,0.04591443314575644,-0.03719915310826172,-0.00972270458589641,-0.04274585632901354,0.06529310297787062
LHB,,,-0.017903499149944366,,,,,,,,
PPY,,-0.024359552525776974,-0.031164770407499934,,,-0.017379567970289063,,,,,0.0012498223735519177
ALKAL2,-0.04583036011018368,0.01141769805484956,-0.017643389231960523,,-0.013701278484061781,-0.0002726750905451757,-0.012948759235519617,,0.17624603526714666,-0.003304669052329699,0.06364762021147946
CSF1,0.017232552368198116,0.08804619603261021,-0.024701255328638618,-0.04693819785354564,0.052522813299402664,-0.04410248843743151,-0.006933756471501139,0.039185038269130924,-0.016250561947861685,-0.012907453451528423,0.05141688905974225
SEMA4C,0.04814472807682234,0.03126931703665477,0.044125032209596585,0.021240852295066927,0.0528593328444726,-0.04951734350799148,0.017245920238930304,0.08719253582877842,-0.0001650622264116872,0.09851328308978115,0.08507297730138653
BMP8A,,,,,,,,,,,-0.016490870961120726
ICAM2,0.03419385102067316,-0.018047466284691248,0.016798782278099327,-0.014575638136802111,-0.004114272913502524,-0.037209602540844836,-0.03057338220014634,-0.025463771012048924,-0.009996671936931881,0.041171334029264976,0.0460591358858349
SYTL3,-0.06063907940028054,0.014450377209653453,-0.00729552633267492,-0.015571438036471026,0.053971667812969124,-0.017095955031614974,-0.026697251642793123,-0.03195208164178667,5.596640713350048e-05,-0.035062335435621594,0.01502320798266647
IL1A,0.012564724310459926,0.00398185370270374,-0.006104391844749499,-0.054735307613104266,-0.021120842996841742,-0.019792240197910843,0.0476601981981621,0.11715220496054757,-0.06160244498969638,0.01849618557680433,0.014771551364874905
HLA-G,,-0.022229621458232273,0.041291085472260326,,,,,0.06795988419704674,,,
PGF,0.052087196053016815,-0.026714340148966533,0.02811226737912797,-0.030384068332157163,0.1114688961845364,0.04846690112316523,-0.02142792874824035,-0.08546447604145847,0.07652977471712041,0.02565820018285782,0.0340895750907465
LGALS8,0.027823422447404985,0.005431078698739492,0.03929487492237858,-0.005997930013254879,0.041470578807125756,-0.033256198270623455,-0.0009557170347879574,0.06359089299480637,0.022088952395264705,-0.03739882007993299,0.028940779882884477
DKK3,-0.06666917957111276,-0.013362893163158664,-0.007748114802083758,0.03369591294704198,-0.048781993751491455,0.024815910003209925,0.01184551850636247,0.01976319057992123,0.011160994540195625,-0.0680627685518284,0.023026795887928685
COL16A1,0.06424336297214141,0.04919754914538216,-0.030537530779981982,-0.023887705206417767,-0.02040593611509838,-0.061109124036642634,0.006247978665559742,0.030980332325168832,0.07458972195395255,0.011721512748231624,0.06178860781303352
TPH1,-0.02897315247261764,-0.016322187730306213,0.01779276998764561,0.058850628760972426,-0.014364861201921264,-0.040195293803870095,,0.004749358018374992,,-0.009973242143494375,0.03405721212223559
TNC,-0.003989275606090888,0.06380590885516163,-0.03730174080809279,-0.018859806292439923,0.08494288355869926,-0.043563810302099,0.08064294071080533,-0.009869435571282953,0.06585741612025141,-0.021840289783087115,-0.01003368799254685
TNFSF9,-0.010248718449285415,0.0533702539121724,0.006642368047753572,0.0749480592259323,0.029546136156099776,0.04485957661146412,-0.01979404623298205,-0.05337380468272317,-0.045088143695785406,-0.035249215116379684,0.02511580766149911
C4A,,,0.034558441064747064,,,-0.020602606092140614,,,,-0.02690719536187279,-0.02220747798615202
CNTN2,-0.06595088795767033,0.04204397707602979,0.020438701823232455,0.018404996166099634,-0.001554696136709354,-0.0501261682315267,-0.04085989592921528,-0.05141574464132223,-0.047011521015879236,0.005819632513228161,-0.014583671303953475
F7,,-0.01592352427867322,,,0.01946993667249382,,,,,,
LUM,-0.014253439813181107,0.029881033141182844,0.04032402790589321,0.020426771340623855,0.07752262368511065,-0.04100855490048366,0.020558455266727914,0.15321483821064388,0.10049976752130012,0.08332823434302208,0.08602127772674724
IZUMO1,0.019017807549525128,,,,,,,,,,
BTC,,0.009059777987439444,0.026201774732660468,0.05323954457705093,,,0.014131876422450866,-0.03767948593599018,,0.02209606921126824,-0.0038017893021420786
APOC1,-0.1364292796424837,0.06669736659945236,0.02534480191136686,0.057367720218048854,0.034328874655393235,0.0026838996027393667,-0.012564334971631744,0.0827885860865752,0.11207768285190198,-0.058711084953395,0.04896957929242491
PKM,0.004108058507018769,-0.025833546528326326,-0.05596067005830138,-0.04200338687973926,0.10322032433961136,-0.05021798344406047,-0.0009713626298843376,0.07354379570866781,0.006219844383538747,-0.013311212059213116,-0.009660623557657799
TNF,,0.001260316901682813,0.00519461716260165,0.05032870995187033,0.026293041873423687,-0.0061855512554636555,-0.0009323030839886525,0.02959723310523502,0.07766703943968836,,0.01437050883108987
GNAS,0.053814775472159675,-0.03501148950310652,0.009931341180486794,0.026935358882169535,-0.04854439856546672,0.015520899788077724,-0.017427507494799755,-0.013693346966173003,0.04276178063282394,-0.006194420851654551,0.015900053139193036
BMP8B,0.054964033414857914,0.017730232527498585,0.047804673314985634,-0.020233068614955906,0.06848427992448461,-0.012924907691955301,-0.011503811146144108,0.05167943059626291,-0.029347091106659715,0.04279065383700473,0.02747650301042735
LIPH,,-0.01632218371191121,-0.015523610797889598,,,-0.00039395566233835656,,,,,0.06899958083320662
CCL28,,-0.022959181754028442,,,,0.11298110011000147,-0.01360657946990417,,,-0.018599288001174025,-0.012805196959837922
PTPN11,-0.0008653722669525728,-0.0063744491932593095,-0.010931530070818332,-0.04108739272828123,-0.030011156413421086,0.00042266426549347806,0.006687549692253125,-0.06763551203217211,-0.07183479523565484,-0.044067039611089744,0.010613706688887212
ADAM12,0.036347505634902855,0.0015624950117640237,-0.020695760940705608,-0.03132298443850882,0.055415651433153475,-0.06020269878452762,-0.013149913198673143,0.027595556947238288,0.026162990876734266,-0.016128106901229428,0.07139539845461315
EPO,,-0.006550982499881622,-0.027413991386777314,-0.024308729574205625,,-0.017379568728910638,,0.009315417571995695,-0.031115884893250473,,0.016364621850947312
EDN3,-0.051647324279073155,-0.028432470377080993,0.038368644746887934,-0.024903257634722332,0.052656625105156084,0.025284306433667875,-0.004087759184932302,,-0.023843869018031115,-0.020077077083404983,0.10989576644736346
CCL22,,,,,,-0.02669580035874149,,,,-0.023087390113146384,-0.02104223936935819
CCL2,-0.05139838786334649,0.0562524636563685,0.011352114614721033,-0.05309531404727779,-0.01637028632403801,-0.05961967546663131,0.07091578737662023,-0.0015438602518419492,0.004035992125175226,-0.009188952593539712,0.04596760186610606
DSCAM,0.01906870118931687,0.022383344794623238,0.01150697850994709,-0.0021966509209921828,0.04687254914088784,-0.0375961892964666,0.00444494055310678,0.05730327138882505,0.08263907662473163,-0.006189837501660339,-0.0020139292964245167
GPHA2,,0.11483808264111176,,,,,,,,,
ANG,0.03433731297235252,-0.007078084384297174,0.02933382207038186,-0.0044354993451561535,0.04170143400185357,-0.047773530695315314,0.00484632927903912,0.03010837086123149,0.020546275059011482,-0.024684158344912763,-0.003994915020136029
FBLN2,-0.04842572062120781,-0.04653744544270483,0.023084146655583358,-0.006755956405498932,0.09164050971325628,0.07826787466196121,0.02817158531448314,,-0.04293436387125936,0.028172315075400082,0.10598248456112554
VTN,,-0.008611513307909905,0.07809940580630853,0.005727464536453621,-0.02036971780442752,0.022878999512583712,-0.0181439302524006,-0.055679609117638404,,,0.05546514861461245
VEGFA,0.05826412531744132,-0.007920041474599992,-0.050282662245439785,-0.0680686996123715,0.12852074010715342,-0.07357190103152086,0.007729659363063492,-0.022865208193065013,0.008713396396180259,0.07083124475635201,-0.02463994569649924
F10,,,,0.02485548459513076,-0.019648876659082198,-0.01905632147864186,-0.02566595792824709,-0.04941625308657695,,0.13174959361269628,0.011237692599030687
SERPINA1,-0.028451640702555313,0.04079921730567036,-0.016504306401752704,-0.029552342580151145,0.05046310065769123,-0.055429524831563486,0.0013784422827582802,0.09432563815954799,0.008242193518522118,0.043226586573532906,0.023484488811573046
VWF,0.0915115529543483,0.0384457897853277,0.06715787835740893,0.021975804973884457,0.07103157029292731,-0.009823072034265365,0.024549344369515808,-0.0027274474183128297,0.08513892662868336,0.028423926208565493,-0.01039575735686458
GDNF,,-0.025561722018231946,0.04261191960842146,,,,,-0.07208292477102297,-0.02657332603567049,,
VASP,-0.024001913208824468,0.020089050175797058,-0.02021678899585373,-0.019184974911073086,0.014312848133744246,0.0504885859908914,0.029887599149448777,-0.022965584726769826,0.019293618253418902,-0.01003783473674939,0.005181518673916648
ADAM15,0.046246051836738654,0.008668866867566865,0.02118630548791814,0.027140624279181468,-0.045693384000104864,0.00500501917437042,-0.0011386185680060327,-0.02039215203917861,-0.0027859954580982866,0.005429777322626512,0.023421296962805937
WNT2,,0.031595900882607955,,0.053991419467707434,-0.031017837118769494,,0.002771322206143179,,,,-0.018887643718466122
CALCB,,,,-0.029603585057467543,-0.013357911255906572,,,,,,
OLFM2,-0.027563217719528285,0.04257240429117329,-0.027172679349248188,0.02864213872354107,-0.052724197500865815,0.007578737539025434,0.04845901336277456,-0.06548378412842197,0.03585754627218333,-0.07522450022835263,-0.023221866190400915
MFAP2,0.01300925874570456,-0.0020903898809609177,0.03353465178744077,-0.003419396341488631,0.025907852860271256,-0.019367162431148773,-0.014422721158338998,-0.023585690044490727,0.1413511096576352,0.0569540484857194,0.07738386643542029
HLA-C,0.10171130899383816,0.04820624996080327,0.02519880741937287,-0.08585786635183093,0.05542387867201817,0.044197976080598736,0.03647911363196122,-0.007940581534910786,0.006247870613698462,0.01992239103346316,0.04088353604235107
THBS1,-0.023779281852067503,-0.038537295176468506,0.023612495463066475,0.014425899492815504,0.06396772472504333,-0.0021831372832557825,-0.0389522447893998,0.037822369201842655,0.06024235218994965,-0.0082034295554874,0.06538753961825941
HSPA4,0.018658588443810544,0.03576279354100187,0.022679435069180694,0.0582034671564521,0.006003975756554387,-0.03470568146086072,0.05081982500627222,0.011695969897413764,-0.08153403227723434,0.013502577599776713,-0.02705647285370154
LMAN1,-0.030989939222814653,0.02021534293121851,0.02970721667776197,-0.04185221143244359,0.0819923366929712,-0.04535460609804482,0.01092710342473232,0.00774979393319158,0.01087969510782017,0.019055052350283274,0.006399718099120046
LYPD3,,0.032648616687362485,-0.02009935456934983,0.006154030083490207,-0.02072190780150441,-0.024332794143551797,0.045976321774696106,-0.021804182920396407,-0.033850795411684446,,-0.028239206857347394
APOE,-0.01083961512120349,0.05635553619662775,0.023467150811222113,-0.02415007572533848,0.055638665624847636,0.005158238197677464,-0.051202602005279256,-0.038314050236713394,0.08358379609293078,-0.05726841249568629,0.05510599509072197
SOSTDC1,-0.0367758511231076,0.018494570644308504,,0.017456852414178232,0.03218752157313526,0.041943082097527735,0.05440983546076144,,,,-0.022708753606447994
ANXA1,-0.07095465293787323,0.04450253524617741,0.0029528673985418784,-0.003016280672521778,0.09245611733792355,0.03166258927270058,0.04346824483290508,0.1517525970665969,0.025343927804312376,-0.05247277989735185,-0.017759403915968967
WNT2B,-0.009457882374022281,-0.00629175757366385,-0.0027380090520149627,-0.035199661594158556,-0.03159442446141675,0.02733165690563009,0.01841041747827337,0.031971648848936315,-0.027233489848764395,-0.007703966236083874,0.05942994036787231
AMH,,0.09635262435982683,-0.007574833284121821,0.08917382925131213,-0.012413656325840142,-0.01420520965185026,-0.015304167248732799,0.039686197697471705,0.0301447169241294,-0.01859928562936945,-0.02814103839648104
GDF10,,-0.01889120952070429,,0.05305600214389615,-0.02152420616913268,0.02361197436275262,-0.03158103783361705,0.03019801149989468,,-0.023474387260511927,0.06359480165504355
EFNB3,0.06982561528707042,0.021355440974319344,0.035319406607331225,0.03278839264646539,0.00479594574295495,0.04967603892015799,0.03976843909815911,-0.02112588521321025,0.09334173866122995,0.04255343690637588,-0.08160128501334347
LTB,0.06442510729025858,-0.010512318812512663,-0.04157266542047539,-0.034908801376646495,-0.02186028604192706,0.07396930506575909,0.020028735338980287,0.004387156124085803,-0.0450881123679328,0.06289372179269265,0.01988557343363693
ANGPT2,0.06045912122447706,-0.037297109843418545,0.048699048803639754,0.020680425986903457,0.054026116522912324,-0.009858667936569114,0.04544316381628917,-0.1079350265029552,0.1300327200705044,0.025173332179181742,0.012734577162789699
NRTN,,,,,,,,,-0.027217201633543214,-0.02347439568183779,
ADAM17,0.00611132962844629,0.03814500817275662,0.0366879578199082,-0.04080906011993815,0.03884078289736332,-0.03576867685520007,0.029225965920069874,-0.057177317549876976,-0.011241961063832382,0.04700956698050505,0.013310510054248825
LRPAP1,0.04170853433310974,0.023825295108100615,-0.003108370653798961,0.015332634834768164,0.07596039721441765,0.0031728888758967917,-0.029761592820561046,-0.002458102869277787,-0.04094631349940188,-0.06845422575599619,0.05704022574730588
NID1,0.07629309582709007,-0.009047806943533522,0.06840635232342412,0.035445357195904525,0.08338715652800907,-0.03474986887717368,0.021807645264849344,-0.060230501824625624,0.12218569422183577,0.016959851061861896,0.06412312770161455
MST1,-0.03390385604706942,0.030965170402258487,-0.01886755074044086,-0.00301675248044788,0.0459274023199439,-0.015171689121243937,0.01592087099059596,0.11356616649688984,0.02245764551406992,0.037984806431232566,0.0031306267649268936
IL13,,,,,0.04291610336832748,,,,,,
DCN,-0.0858325419925787,0.022110407178849243,-0.0056572423038958,-0.04690325938682208,0.0313359878596341,-0.022013523980858388,0.05303841146669325,0.04626248074746092,0.09831126716122111,0.028380553309035966,0.09913987936577963
IGFL2,,,,,,0.04804940441097636,,,,,0.051805631757483026
COL7A1,0.02086151397561123,0.033220972090733554,-0.024464694598347183,-0.05113792081582087,0.05747649883391314,-0.0517068812448768,0.004790969166504802,0.01406007472792473,0.1337299658229117,0.02225904869017438,0.06655251255587392
CALR,-0.08858509838197262,0.09032182019148959,0.009295433408149418,-0.03538963308689632,0.030644953042695273,-0.05535564273305968,0.04500342404474139,0.10280124547687046,-0.004473485396812916,0.031171897057900393,0.0540770220013489
PIGA,0.01604987483693655,0.04411695482768791,-0.007227795773234612,0.03986645291728662,0.016054621212737673,0.0135282166995365,-0.001260225158900627,0.06503250616236361,0.001199616383477921,0.01601695776642487,0.0854574452755305
CD200,0.11039198413635676,0.03538633931852283,0.010638022515147786,0.030805902656831245,0.0249495612308725,0.045160129553596925,-0.03723977830905958,0.10076316638102663,0.09896984681950148,0.028555901523648407,0.020204587728799652
GRP,,0.018304431661572258,,,,-0.031988042341951885,0.04163585316213351,,,-0.0049677485653557805,-0.01615776074011633
CDH1,0.004045924340336745,0.03818675388056395,0.013688456700502408,,0.07916901623567252,-0.023708393018576954,,-0.011061568097208912,0.019068271867597623,0.02187341338654333,-0.02739871899187495
LPL,0.04306934080636466,0.03060857229033412,0.023091174082399586,-0.016671810734654017,0.06612635807736159,-0.08566274561811033,-0.030054422379798888,0.011797710062478872,0.0592514743677812,-0.012325413046614556,-0.05368162559373396
SEMA5A,0.005171359730352455,0.039747440159608856,0.025505518173640947,0.024032149528790996,0.06660523597238986,-0.052460065130056945,0.010586403799682866,0.05729048268163979,0.0896659758357008,-0.04462591647092213,-0.005327659616368189
SEMA7A,-0.039497863063918795,0.03796770321133235,0.06002860501597233,0.06275243607457402,0.010036845016555737,0.001204042495694486,0.06225563882737293,-0.017815735497299534,0.0016953542529209323,-0.01231165304325412,0.06678896012913697
SEMA4G,0.07674187772403913,-0.016691789564655914,0.0281940276779932,0.008970297817840188,0.001334719682634739,0.019067053311282917,-0.033405145559644855,0.021806774959734942,0.01979644442135177,0.01672931233763313,-0.022450726264067005
SEMA3B,0.03331089420807472,-0.03041002068126301,-0.001575388212994749,-0.006645884041932412,0.030459187928114802,-0.03519749640484097,-0.028946118166686408,0.07052009388950767,0.005868018825679879,-0.06635606003562425,0.05300933760274934
RPH3A,0.09993164763049411,0.025028898202980255,-0.01058960910113184,0.012692367553855406,0.011031615515869163,0.009919437477190507,0.003997229972010853,,-0.010410001685652162,-0.03938102346461071,0.06600026647508225
JAG2,0.015028991123924014,0.0311820374470742,0.022352310922732647,-0.06198187424753985,-0.039096335160524825,-0.033467972528615074,-0.040215203917581294,0.07939393503292483,0.05803517139171153,0.02269066798250911,0.04830541043754765
CGN,-0.05324777052712739,0.07103536035877563,0.011376291499439107,-0.019733395928107588,0.05741394589555348,-0.01325255878439401,-0.014336968903668947,-0.05716315007415335,-0.008380470064528892,-0.0022377976942935967,0.008512530081889144
GDF15,-0.03847134051557977,-0.026228339255929947,0.004940747043410205,-0.02045236767612714,0.0568530071327592,-0.08176209705761475,,0.05476750952005347,0.009176682536597513,0.02780937194322904,0.0609956746471656
SEMA4F,0.04450446409163462,0.012259819244754062,0.028913798506411525,0.041488682459267276,0.011032763785950146,-0.0033303459636499534,-0.03535166375225764,-0.030768849263249475,0.10970425949776681,-0.05986374736210821,0.10276378423730521
NXPH1,0.002452801193769093,0.00571551554994429,0.008843707515569121,0.059886873918603284,0.02265116094557986,0.03289041504491462,0.02239407555628567,0.06715522199872057,-0.0038788372267764878,0.004093472401915393,-0.021216954649466824
ARF1,0.05027575288254886,-0.004525720335644788,-0.0215001995686773,-0.01031881481981657,-0.02114365935929943,-0.050539262022155716,0.06130570282158574,0.0016686863935686412,0.045098574886279434,0.030128053939794945,0.06759970159232793
DSC3,,-0.013767272423232916,,,,,,,,,0.10631495453209706
EBI3,0.006354165996009826,0.08693338628602482,0.01575875951701518,-0.0055354937653622665,-0.03681957864554434,-0.02444801280091391,0.00012967803931679056,-0.06728505114833425,-0.005235335507970655,-0.001940675885187379,0.05410284828664181
TIMP1,-0.016770884716649143,-0.02907466527394025,-0.023947566012960768,-0.047863354488581845,0.05854701522867313,-0.10226281166156949,0.031231094147272993,-0.026611911970942398,0.05689592514470675,0.011006301441089994,0.08483137315281872
SEMA3C,-0.011683769164403193,0.06500186073888987,0.025193639915789604,-0.03723118590320172,-0.013844267061856888,-0.022599130532499467,-0.014237024175147878,0.013142876126410179,0.047866269557961826,0.016489834486994693,0.08342241004664912
GNRH2,,,,,,,,,,,0.012745308247441476
