,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CD58,0.030325329509449637,0.02236113402083985,0.05428585135751042,-0.04747298096095384,0.057043075218451283,0.0514946787397053,-0.01179673307259969,0.0561537988023124,-0.03925977708357691,0.06356937846885155,0.0025242740111560726,-0.01366738718361825,-0.06472208815240095,-0.004308347730611824,0.05081490508438396,-0.021720586191033866
TNFSF14,-0.03241734805756594,-0.005698379371557599,0.030130071746073617,0.028117910447658243,0.016673331436114634,-0.004664944238722557,0.044926877427463076,-0.009376105991487449,0.04270264143270781,,,0.03779758785690098,-0.0113817313437256,-0.02191828843440573,-0.03963491581416222,0.07266230168020651
CNTN4,,-0.02831378802081658,0.08106260124236045,-0.003202464965752913,-0.054065742700639866,0.022561961150770915,0.030741241443199223,-0.053657416195152186,-0.08545441815317323,,0.035717285193790624,-0.024565735768080774,-0.004702339835858685,-0.02447960580330827,0.06782586686461764,-0.009997780228168104
NTF4,,,,-0.025539204859082225,,,,,,,,,,,,
INSL3,,-0.019370938383722752,,0.013852426128404734,,,0.01968606072623479,,,,,-0.014990408845927644,,-0.021918286316746145,-0.0419205433593572,
BTLA,,,,0.03893525053046337,0.007300947940707694,,,-0.03395092370616096,,,,,,,0.040673248265034705,
MFNG,0.023506586782870466,0.039237459586805426,0.01482527011115789,-0.01489222656670766,0.10636526886564962,0.06703666993092133,-0.010879414189210528,0.01863845469528351,-0.034303525125283375,0.14446671324041427,0.04967628141148757,0.02674483312125984,0.0367524179073667,0.05599968803079847,0.026920885629156222,0.04254767066809135
ICAM1,0.07127380956167999,0.03936980414155622,0.0006876012098116351,-0.007887896359753245,0.02810774403232181,-0.008670732873693647,-6.598918701729662e-05,-0.004074925073717169,0.010452712508609378,0.021899502357870058,0.004440653664647775,0.04755756148431306,-0.032102772948879366,-0.019016774452565288,0.08939702537148439,0.00852457617765299
PROS1,-0.03176142407322802,0.07543606353418046,-0.01123266856313278,-0.03941370444872127,0.07335195761389009,0.02795969528107498,-0.01304570068938159,0.011060558652031703,0.07634556127016306,0.05781283316844723,0.06370414298830053,-0.0011952651348856834,-0.04190886972758933,0.02883288329287898,0.006232600637612564,-0.022836807481069976
CLCF1,0.08357021552990887,0.06394710057625586,-0.007774090079903042,0.04549477191308697,0.11247346621705163,-0.020376086898674102,0.008420544033736252,-0.0018884306037876678,0.002827408394468746,0.07828548103602834,-0.023045631006623053,-0.025744115832366358,0.019204565805459914,0.0077447806872126225,-0.003048904620958948,0.030152669806737663
PSAP,0.01848068166444115,0.0737120204256009,0.04578752915799851,-0.02426697261250279,0.061535460698120076,-0.023345122036695743,0.057630579720644205,0.014446087262459979,0.07611613880388489,-0.12176496959511185,0.06412559287722712,-0.05007586022605186,0.0573312199385988,0.027493132592520685,-0.06534467931884556,-0.03394400766726624
EFEMP1,0.03163875406756877,0.05830705249242327,-0.03009344520756895,-0.0086875543067031,0.22582935495270726,-0.04348713461041187,0.1437347273025815,0.1418934957364591,0.076598302636705,-0.07595780471163231,-0.0030429881389317003,0.05987590129536064,-0.07911736263861824,-0.0022029882517695227,-0.1351156105442327,-0.013803790273176962
C1QTNF1,0.05493335382281102,0.014943949205156978,0.055708183580450855,-0.025700040340292336,0.015140119790437603,0.016076554279370152,-0.03912608157774861,0.020939521537714226,0.005886636641078122,0.023382334686452753,-0.011979495823718576,0.020076278092668057,-0.05522692120290903,-0.0395478676599033,0.02663906564640752,-0.02833388608233096
ALB,0.0352221888128746,-0.007040548104617379,-0.02532652912492173,0.042146982415201095,0.0641593950004703,-0.024245638154622735,-0.0001495461470372636,-0.019581469196466413,-0.013875109193502329,-0.012797035379493792,-0.02436435156656644,-0.00896713708816458,0.04281120410868593,0.1238447251993654,-0.010832495899075211,0.04208888399025533
CCL13,,,,,,,,,,0.014394532739273476,,,,-0.02458591263856342,,
EFNA3,-0.033572915429131565,0.011083730012253245,0.04479235009647463,0.05960948716011229,-0.025464916995694725,0.017667351942592936,4.960539219355914e-05,0.006129134657527362,-0.09010571440051422,-0.06854457552853907,-0.017451151090403454,-0.021612254670506932,-0.039781195052015814,-0.01087291148305337,0.14288378132959498,0.023627351782191976
DRAXIN,-0.047277252519347175,0.025294634246113362,-0.011713343863287495,0.06588824410798673,0.08519343602331612,0.012243186249131776,-0.05729117711598111,-0.01589871742350815,-0.027015513367111242,0.051040340450951925,0.008539817071508849,0.003437293590209341,0.01952647774664303,0.008380163252542025,0.05190741694800246,-0.023809606641098827
RAET1L,,-0.01509014912928434,,,,,,-0.062232769422090065,,,,-0.015175128239457861,,0.029440986873101656,,
NPTX2,0.09168992788171247,-0.016615608198300012,-0.0508390423406522,0.0015107360406633019,-0.03001189800919896,-0.01983411737449091,0.022042157038732278,-0.03996931070425169,0.009507767209297571,0.011298435309542228,0.011791937289658128,0.006058199143180727,-0.011314238549680842,-0.024627544714353404,-0.013615989604224261,-0.0060455291055960415
FGF11,-0.03618151508995993,-0.015570715883270693,-0.011385805222727665,0.01700218187801523,-0.016641530822993553,0.025389744853237566,-0.07343823940320082,0.004983886202590239,0.021603734699981846,0.013531874036552241,-0.023369127848274728,-0.005099138300403547,0.10960164724874437,-0.011652887076805452,0.061293800759734736,0.002631300710589037
CD59,0.021944298912922124,0.06901259094105318,0.01717680882880988,0.0020907531970379444,0.02177142103347698,0.025301557871254973,0.13094155646038372,-0.0580073852420706,0.026688598650951946,0.10201519082486661,0.03692253810074135,0.006872284348548092,0.014294999319704084,-0.027813750096074702,-0.03281988274307959,-0.024925456404261494
COL9A2,-0.05808210969215616,0.022364335125166626,-0.02248314534197604,-0.05330154338941524,-0.01816102780327497,0.009374585554966659,0.02283459948467095,0.024660097318542674,0.0456691818746221,0.06366860208715747,0.014342488599381276,-0.029357507383738726,-0.034582050135738014,-0.034469082861622334,0.12063179413033541,0.061500880510328336
DLL3,0.04160485284716851,-0.044218687261956977,0.010388031157623247,0.0033181786950571466,-0.060513227821428324,0.046452590025013764,0.07320290700224691,-0.1051827215508768,0.058079402321459285,0.011106942163227013,-0.02684066473360435,-0.01790582736471073,0.0791566922240623,0.026791654295108058,0.17572570020209205,-0.06161124289304373
FGF5,,,,,,-0.019306665172823256,,,-0.018979253801228033,0.011254931743886303,,,,,0.015635787167094187,0.07347134952958072
LIN7C,0.09626229356146603,0.0009778711289368546,-0.003624096506345013,-0.025946240108932955,-0.10710756898498039,0.07662870603700046,0.03222012952106297,-0.014335343010306905,-0.00851209315539818,0.02209503147463734,-0.016916427676181543,-0.03819361765750345,0.046433270352260095,0.046297754071854054,0.03892360700703429,0.0037851044773822315
GDF7,-0.02052649404691357,-0.014863490541215886,-0.02712547693534506,-0.03310964555555522,,0.011147144918587846,-0.012993301058848107,0.02102533386891293,-0.03488682051897468,,,-0.013008858985318722,-0.05361589218955082,0.024712267666921875,0.04308504881680142,0.027847673712466908
PSPN,-0.049181695429037685,-0.028750661869885286,-0.020926235200541203,0.05751500739780186,0.039719566998790604,0.0069267426582230104,0.022516777301411765,0.02813818673591277,0.046600386333780566,0.025417008283034025,-0.014842932059171234,0.03257011905701466,-0.03828977642839733,-0.01523798094735594,0.08873851819546516,0.031052195383147466
ANGPT1,0.01611195336054154,0.04202024879493697,-0.011797170445752436,0.0021801154024319804,0.02422385521435658,0.015830238718800554,0.02985922126609712,0.056280368678044965,0.0315462292491264,0.10259169578137924,0.0017338230607922883,0.008876226223315008,0.07709789660536709,0.0006698596282590919,0.09635450541505944,0.031415120208700166
PNOC,0.0047740094538508936,-0.03310009307857644,0.0061883913793935414,0.003271583695751847,-0.08457842222560571,0.005322013450480638,-0.0007465529018252452,-0.03584027644154427,-0.06282145198057217,-0.027720613829609147,0.057070635178632985,-0.013833677866962246,,0.014546801102729186,-0.05251460321818895,0.060987995040668985
L1CAM,-0.030823694931994113,0.006372644461847307,-0.03215780706794865,0.08172675814292288,-0.013978095619987519,-0.019835735252131843,0.022141671163209444,-0.11246710358735709,0.0005335837521049775,-0.017910499411571763,0.0012589654498881351,-0.01766604952467437,-0.044185846210423776,-0.05320980709919707,-0.060948453159409804,-0.020736249275580317
APOA1,-0.04323271023616011,-0.026102933378446977,-0.029010975754518904,0.012846497737687576,0.012930878031199558,0.026690582662436017,0.007666703171170978,-0.02315570535191005,0.13279762852705856,-0.07730729319494206,-0.03484045990982091,0.007282266605949148,-0.04334950952435818,-0.04119192665153657,0.057405248072857316,0.051717604722131
PSEN1,-0.019828574638734185,0.020734098226714303,-0.016308310532580958,0.04518565402302932,0.037364617439173645,0.06179915722019745,-0.031205608574349324,0.04552291121925194,0.07314295166468342,0.034130819440867356,-0.001248728287248934,0.03442850205031583,0.009223626254648887,0.0715165001614978,-0.02824869642830574,0.019952188646573044
CALM2,0.012387412388658188,-0.018285426449430264,0.0488182351394739,-0.07032885920046796,-0.053034672520034694,-0.03670363856645,0.021315517767580203,-0.1138431630869062,-0.014771117033924483,0.13745963205051465,0.04471887789902596,-0.01967285528516258,-0.004370043850165035,0.021825374020014367,0.12263687728063861,0.015432900412164623
CLEC2B,0.06093476753098949,0.02541892902538111,-0.049686784522840664,0.04128918976129644,0.07602597531455604,0.10851238068316653,-0.05388903696736557,-0.03003506407289749,0.0960012310333841,-0.023964393905285306,0.020435441402702648,-0.008099793423052008,0.02312818681501424,-0.049016066269880657,0.0520218749525383,0.0042527755703239654
NTNG1,-0.03357172594413242,-0.02179068644091267,-0.012116429972617842,0.005125381102991304,-0.012755166780801915,-0.008586368201849453,0.0731125487054954,0.0036843719754786806,-0.05047210942303855,0.1375402797121642,-0.023637256960464162,-0.040701539276885794,0.032222769965118955,0.0418810155927135,0.09995962072716771,-0.0435767552931266
LRIG1,-0.06667156592811305,0.007725897347206192,-0.018155554264048194,0.0006310829722814153,-0.028716929379221084,0.022696923260983725,-0.07526680771917943,0.027113657960354164,0.06955870145294123,-0.09022515695509177,0.017093972222026337,0.001971750855875333,-0.024599281485968676,0.08347668558609819,0.11453636253346829,0.09028357274646871
CPAMD8,-0.018061553165844225,-0.01855100955219107,,0.031567085073138365,0.013864077349974269,-0.01746547687376058,-0.013478914507892617,0.0014729792006748102,0.08469772658522674,,0.04511631236046734,-0.014614402467811153,0.03278331881108836,,0.006210351930867722,-0.014747532219361028
GHRL,-0.02881590961764958,0.01752766956748291,-0.034405738028340925,-0.004152132042263284,0.010670129571661127,-0.0030395062464201373,0.027417296021951996,0.03717457255867964,-0.021167294737268135,,-0.01437279109845134,,0.0038798930367651115,0.11954037276708121,-0.01219589494005628,-0.011223841719867268
NPY,0.04825482403952322,-0.0325342292528607,0.0016423980504562657,-0.050043528902048884,-0.035548563917504224,-0.028821056528280334,0.049306561396761976,0.04036866859826135,0.00888118413573076,,-0.021024696246237068,0.11175188069892435,0.04788782558110215,-0.015252484250889431,-0.01814181031304059,-0.009602884544233657
MMP2,-0.022421422314444234,0.03861245472686594,-0.006374193536536469,0.0028143705317218706,0.016896489832074157,0.03426886342548144,-0.03700895510629243,0.02168467087034796,0.07798813847626125,-0.1654971704142697,-0.0021314361476999165,-0.008884851742766715,-0.005630339394068265,-0.028895566628431308,0.022321733999390195,-0.06537277954183969
LHB,,,,-0.019115618151843632,,,,,,,,,,,,
PPY,,0.028548591744041056,,-0.015470414152579628,,,-0.015528936028250636,,,-0.025640331665912803,,-0.02926720567718869,,-0.02899439476037233,0.024023807825666484,0.042447332368091055
ALKAL2,0.044754827425587826,0.008217716252961327,-0.021772639485569067,-0.01883789803534328,,-0.019802945849017418,-0.029094833354161003,0.02747233723937162,0.06512742036351109,-0.06537057559006114,-0.017880358831399473,-0.003967443787599613,0.0048399132148718325,0.01636715927210391,0.13636037481289243,-0.014800098122533148
CSF1,0.07348796810042658,0.04599307967391497,-0.026884338648365442,-0.030558105555035884,0.05304353826790358,0.03966734666426104,0.11141901317783036,0.07791546371665581,0.041490782794250634,0.055376646486510285,0.002338629818619728,0.0495299308289598,0.01393104206732243,-0.033073955543210395,0.06426022179143553,0.0033341090183816795
SEMA4C,-0.050882198989993646,0.02791039377423045,0.053905715973593976,-0.014969143033837604,0.04925052362836129,0.0030968872110894523,0.018613773677646956,0.008313804380834374,0.05777927256502077,0.015139433769441336,0.07272298177304806,-0.03318445533386997,0.05837327353954652,0.04370675820683795,0.03818621439461408,0.04799731611645573
BMP8A,,,,,,,,,,,,,,,-0.033463849267585936,
ICAM2,-0.0048140928308481965,0.0253045215767825,0.016156606256427484,0.001242457133479209,0.0360035025087314,0.04265713194321807,-0.005530077908679483,0.0297672743773327,0.1175597800473449,0.06863939829759144,-0.01457935612256413,0.039110717351580254,-0.02294727791897788,0.009405707433479233,0.018080611064200284,0.005400405304235321
SYTL3,-0.009547345196141446,0.012007332428418335,0.026127198797047398,0.009696082714802767,0.01389768460583455,-0.005470572186664346,0.005413729197010665,0.01949018941460837,0.010147188849891828,0.035261728193042886,0.046840284173841916,-0.06373896556241862,0.0032944837879484165,0.02845131948502805,0.010660293195637051,0.054284929082731935
IL1A,-0.020987234498547752,0.01634419615275292,-0.020352346097461938,0.03044799470244711,-0.0011683724478565906,0.011868993730150552,-0.003998921907658171,0.018041059402970204,0.0850207782153809,,-0.021644678917669337,0.04357204055734678,0.061787499681705195,-0.02842108129887804,-0.008163454632281663,0.024086806834117496
HLA-G,,0.0648799444236439,,-0.02018979186632011,,,,,,,,-0.014158545619848143,,0.01719299344547456,,
PGF,-0.05358081665536782,0.04259174018368406,0.08226642539011,-0.019913059404241946,-0.04972650142965769,0.0060007933970886804,0.03849219987741196,-0.015257339115546898,0.0473027924916503,0.05397612106259653,-0.00070466250765141,0.0941337006105463,-0.08718456797482986,0.026366260508907974,-0.00589953399267939,0.06106349577628044
LGALS8,0.035464477324534144,-0.004762138583812721,0.018601950486217204,-0.0013631565869592394,0.01919925750308602,0.04704466710274387,-0.00044823295901972655,-0.014814572134207532,0.06535345651845512,0.015658430279267617,0.06114483659769478,-0.06908385579979615,0.07497830819673466,0.010100838507454676,0.0862492437769898,-0.09100317827809151
DKK3,-0.029173406022285967,0.04904153205777566,0.0514848158223226,-0.031205349028989717,-0.06040230339305317,-0.02587822544001093,0.007671204169332562,-0.12770244474489006,-0.0002553567761034076,0.16814783148485393,0.041229185133155405,0.031055015078869503,0.004278219617857077,0.06126838044076698,0.018726236330965353,0.001388408906451569
COL16A1,-0.06879617179189608,0.015930470634482316,-0.02858606412086418,-0.02215531338153896,0.004787985902717112,-0.0011551412537801837,-0.016569717804369655,-0.015438832866230795,0.014425091254719505,0.06227554183656803,-0.055619249126146665,0.022572296026132047,-0.0029591292100674574,-0.0448079703995913,0.13821599636688855,0.04936445300551598
TPH1,0.024193862371516016,0.023344194775721725,,-0.028524802421472588,-0.019583670859423297,-0.020762045588753494,-0.0008447839462282065,,,,-0.013552786704128428,0.045821725625974245,-0.06706893803708949,-0.0013272605809660854,0.05557617028053046,0.008259608895826729
TNC,-0.044620089531040484,0.04852505987284946,-0.012787345868346971,0.03077324285484655,0.10194664513509888,0.05148335834915305,-0.08125642823779049,0.041683609943404185,0.055069842225889024,-0.23345563222016735,0.0344881061985332,0.0038886224392934315,-0.006535307409567697,-0.009677007140105037,-0.06415727505501574,0.010259680522484245
TNFSF9,0.008518572198024611,-0.006835496276183346,0.036143305605580885,-0.014772955652724571,-0.0310194985582608,-0.0011770708197134888,0.03833782564886234,0.055054787300277415,-0.0202956749678368,0.04271177829542134,0.06487996704552379,-0.008323201083413743,-0.0507708972545313,-0.014026813725499625,0.01865498276371638,-0.062057243151774334
C4A,,,-0.0214559602875851,-0.022662674554652245,,,0.02275319895746945,,0.07113387000752654,-0.003195956433597458,-0.011913414354950008,,-0.03330700240902114,0.06550780903782297,-0.024345991970334668,
CNTN2,0.07700132331668132,0.041551686340139865,-0.003876283450998146,-0.0324049134999832,-0.02810031349966237,0.01255273596723938,0.0951067543423234,0.022105034301962603,0.06834567751500378,0.018199404735467346,-0.018163944248229903,0.03777175881634698,-0.02639054514001258,0.0790914588743183,0.06648397781193,0.07054827978935008
F7,,0.024403976170538244,,,,-0.017465466722241176,,,,0.017230289426363975,,,,-0.017818289139477878,,0.05370463884546517
LUM,0.026599025678146253,0.061280492882088713,0.14380522658001368,-0.06841653030396663,0.05159423440300346,0.009594103676637506,-0.025778200792202978,0.043286317009888574,0.0964313000826268,-0.03455944045884299,0.0215419342450654,0.011069244158298,-0.06701528135563233,-0.023327292384682664,-0.07462894620289445,-0.04560275845816255
IZUMO1,-0.01725837802540719,,,,,,,,,,,,,,,
BTC,,0.21313982931520792,0.005238209594279808,0.024267685631987956,0.045810071684216684,,,0.026411780168400734,0.010841576831022996,,,0.014320499753367504,0.025214860370344424,-0.01724310230943328,0.08583589543070208,0.07558137750617812
APOC1,0.025036856650676086,0.005037088712871131,0.032491254323153154,0.09028575969445891,-0.04771103066770811,0.005942530964364732,0.06332834141189889,0.08590860839419043,0.013152975281281247,0.204650967052859,0.03743666086670708,-0.0024468578461371462,-0.10734641421729649,0.11493325347345351,0.08644887500261692,-0.05386488224411989
PKM,0.04049091806665213,0.01064363745273609,-0.053225072086815234,0.018781356391509654,0.012897225116027713,-0.003991534484112846,-0.06823501234155437,-0.10993161508492405,-0.07578555735485694,0.03140007589599934,-0.04606957248219106,-0.015538113247855463,-0.08014503490535463,0.009272668137032886,-0.09052365760686241,-0.007039582213709622
TNF,,0.005285596225708323,-0.01940574468096556,-0.008599951442541304,-0.01478211005169462,-0.025632739596574847,0.04638242169059212,-0.008856425346945015,0.005319013558191645,0.05949754046717668,-0.028299741716461352,0.09008312938010761,,,0.09144012794800922,-0.010638802986289317
GNAS,-0.0962546784632442,-0.0811359851784064,0.03703084921296866,-0.07260185507805532,-0.16683666692770793,-0.016717384294170246,-0.06588887001940379,-0.08919712877904121,-0.03252875791631304,-0.12695294040189398,-0.021682842079117037,-0.02409766791690591,-0.022630136254185213,0.018191176240548564,0.11657067596827059,0.002009060470547009
BMP8B,0.005793467987219807,0.05287327628540765,-0.029941964953616583,-0.02926999757450494,0.02316541053362687,0.05421717626971775,0.031680048277987455,0.010466026340266069,0.00899924406734222,0.015315636539548583,0.023401810891942494,-0.021762515276589574,-0.043940052054855294,-0.05407894523715709,-0.03070111217763867,0.00040547187120141545
LIPH,,-0.017049472950855134,,-0.028710634563548755,,,0.07914762971003875,,,,,0.07703551044857133,,0.012134517866770006,0.08258321309085434,0.04269408183294476
CCL28,,-0.02398220453819654,,,,,-0.03597928270009995,0.0053937319273605205,-0.028371018511870575,,-0.010747948591423221,,-0.006014416926193666,,0.025102914120647503,-0.027470581058332305
PTPN11,-0.022655668154487395,-0.005614842050255423,0.05304908253854206,0.009109136706993823,-0.029203530190094553,0.023714656021357337,0.011387376930845216,0.01834956392520097,0.008841399215839369,0.03804293659158336,0.010183012948510551,0.004583233570244223,0.013301339911725074,-0.034942581331721435,0.047584630980039774,0.03475565453427816
ADAM12,-0.01570116999561721,0.04285548477628203,-0.02554990204582038,-0.009146344167103386,0.01584516741563403,0.05648402943742447,-0.07707396045462843,-0.06263102976912333,-0.03762826013508412,-0.11516046198011796,0.030812314596211494,-0.013634847948683672,-0.03949511596405631,-0.03442980813306012,-0.05015780998399029,0.0015561209497181908
EPO,,-0.02290894825054671,,0.012433635255991749,-0.028704060458459812,,-0.014509100601137631,,,0.03838001570104935,0.011634064996856425,-0.017571637091759375,,-0.017047328688229575,0.05916938048830575,
EDN3,0.04964508721283065,-0.018250960019545244,0.08525174597155061,0.05254627246773961,0.06447268254131111,0.059249171234508576,-0.005591162766416696,0.05480725187041908,-0.0007501966161307993,,-0.013692633304115959,-0.011636740363268694,0.0035910897456775353,0.05671335982572528,0.014252953949125999,0.0116747133690679
CCL22,,,-0.001662764137332453,,,,-0.009795530991380618,,,,,-0.016068993071238023,-0.02253465272497573,-0.01495828880789353,-0.0036080274269360696,
CCL2,0.06957193417473892,0.1039875069634399,-0.0009419161300323522,0.0041722899765826,0.14234970121054855,-0.006101770277672671,0.0671720759499412,0.01858751520894129,0.028797343654556818,0.21096899848521636,0.01152570570247263,0.06667998494919408,-0.02520804338730412,-0.0329930068210693,-0.06819627574569907,0.09096203776225155
DSCAM,-0.03490590353080681,0.0330966636931443,0.013815359146037343,-0.00909655381588618,0.0017968046669798539,0.042070986676217635,-0.003655805791063278,-0.02872450602888389,-0.03415562994308475,0.11998368395822091,0.04022918253561943,-0.01883315724896737,0.1104871835709484,-0.06682578942804523,0.11406608429344137,0.03412985634988373
GPHA2,,-0.01900250393225458,,,,,,,,,,,,,,
ANG,-0.038224787596441274,-0.026475636114159432,-0.012919454721861187,0.014563376003630139,0.047306583875443994,0.029672580580080488,-0.022120545116176255,0.006879815389521664,0.03346215497658284,0.06702424429102231,-0.04411612187664797,-0.017100674809591047,0.0019199875591580347,-0.030021529087683376,0.02515279195145168,-0.010511965991933879
FBLN2,-0.02378309755552132,0.02921399060700273,0.007909835190119936,0.07006607414711424,0.01436745794599792,-0.015568231190268528,-0.012169653249390991,-0.034571233306183106,0.12149471192682394,-0.02880514081007869,-0.02960718907397785,-0.01704058340235556,-0.005871993870172525,-0.032982447361775545,0.07429784633968421,-0.025427659765918587
VTN,,-0.03222944557085165,,0.029709136209585065,-0.021955278864999275,0.03785283475464546,-0.04787181535681399,-0.01593838273781246,,,-0.01126155143938251,-0.012356020970226061,,0.01172002318436638,0.05627361998626173,0.034983526939007706
VEGFA,0.020208355235143614,-0.04831957753732794,0.0423929394695044,-0.005050182255442615,0.019628187802446562,-0.009471785595032534,-0.05180896080568628,0.04578837963248596,0.04099478840548823,-0.10014433358314113,-0.024230169219476252,-0.016186128240805092,-0.0031902968765807655,-0.0960528231249729,-0.07826743436340595,-0.03618059585350756
F10,,,0.02140684200450114,,0.0707623678736771,-0.028399221351968,0.03907802027181542,0.015267329626613856,0.021888213296858593,0.0027366750615565026,,0.01948341766884221,-0.038762040368225885,0.04863534010165222,0.05043642911186578,-0.03303322268939245
SERPINA1,-0.05416425954750378,0.07217188025208372,0.06933105654513375,0.031249150535921043,0.10430926782346252,-0.012400961984306876,0.0171401139955026,0.04274381731951224,0.015920364102310052,0.029020523928524868,-0.008458337184027918,0.03450011777678703,-0.032632247311227144,-0.01513112735318746,-0.005980971261384918,-0.11089891663562634
VWF,-0.0356917481469083,0.06636693959942488,0.0649449427704175,-0.012369127329449453,0.017954874454292793,0.03749420519703919,0.0012135986622120716,0.07247919942415895,0.04307405025334768,0.006907011707005732,0.08742162889620203,0.02694260885574512,-0.08411475862246506,-0.023047153223439483,-0.03782608601591468,0.01142863600771206
GDNF,,-0.02670070964886187,,0.05062984608053389,,,,,,-0.006312600338171359,-0.013552787638953342,-0.03852376149338234,,-0.007928621275590254,,
VASP,-0.014752263754279894,0.059787581625095065,0.0920521082891314,-0.008638942074439526,0.02702387366157802,0.048557943249679096,0.022478499803572912,0.08842312053217878,0.06534620091349072,0.11535387509685979,0.04577801427869697,0.0453433787319934,-0.06175530247524168,-0.022801975569078255,-0.027356023528899907,0.055763251184263306
ADAM15,-0.03606158254679544,0.06082273320208033,0.041990782119553295,-0.03968940111231712,-0.031423213845461984,0.0062625546967697105,0.010804712287541781,0.020556472504844728,0.04075801016018646,0.044521206861964396,-0.010084896343445957,-0.027669848328890426,0.00914401194021136,-0.019637727544202982,0.012329510908816201,0.027744136619858535
WNT2,,-0.029823888763527574,,,-0.04508291605729708,0.02579024053241133,,-0.06560518550073344,-0.03213227433028749,,-0.01268339986231543,-0.018046951477968243,,-0.020469129213582904,0.0099459670852759,0.050702119938659335
CALCB,,,-0.03081367770919823,,-0.008937873514275493,-0.019306664963011446,,,0.17703043074721925,,,0.01677624383393567,,-0.026628668958610147,,0.040891735284559874
OLFM2,0.08956919289247618,0.054696605316884334,-0.0339099837427524,-0.019380485442473432,-0.00113292906645152,0.017493483581229295,-0.08076318454538944,0.0489787876440579,0.013678367905466357,0.0078034611304153,-0.01404377450006136,-0.011524652384573623,0.013110505526211567,-0.01625089407077204,0.150582813466488,-0.0047651689979902505
MFAP2,0.011941604203132545,0.03138544085254441,-0.04161000816442818,-0.0008864584364804191,0.04898026863119582,0.009132307839578453,-0.018746128159814936,-0.015645127861410688,-0.025007595524622048,0.021941690645085683,0.07498735350702737,-0.006819991659966618,-0.05313409079511175,-0.007932724482525383,-0.02075462433553815,0.025394340816303908
HLA-C,-0.12521351233010672,0.05496624318639724,0.06270030843626839,-0.012623665346037392,0.04599367662957843,0.03004004950405453,0.15091264646822045,0.03653596806596294,0.035542883010968834,0.11129186827210821,-0.009878945966455617,-0.02122461112826571,-0.11815704544730636,0.010556597270537359,-0.009142490017371042,-0.037722588149687576
THBS1,0.05270495059519576,0.07644164703024457,-0.004247898632470492,-0.04146157981801283,0.07321083667695727,0.0770719529583036,0.03539463427827699,-0.05761082171132877,0.0600772945232185,0.042111044307203783,-0.007406347673931564,0.018023367308304825,-0.04661069250909028,-0.06415900559812701,-0.12538960851027528,-0.02385384794887358
HSPA4,-0.011925408321425498,0.007764071141274977,0.020311513146726037,0.03748317717315876,-0.07159023071022012,-0.009565371899152053,0.023387693119073728,0.005360639336547716,-0.029248775019128044,0.038236058239474645,-0.022256639417772162,-0.0035340286984107813,-0.05788817679261399,-0.04146124463992108,-0.0012196603456341402,0.04043630007640858
LMAN1,0.006619595628432474,0.03439161694621269,-0.024390625606290416,0.01948833810720519,-0.012878581805123595,0.0017256675602079215,-0.02718953211966364,0.05723537136024346,0.008227316523979724,-0.08149733453234548,-0.01031434349945931,0.037669974070286084,0.001875719628533016,-0.03404550582263057,-0.040699454804517934,-0.05722070810746289
LYPD3,,-0.012566456493289876,-0.012031976663083319,-0.021460139374341172,-0.0214481790503469,-0.02995011148476946,0.007734979744678872,-0.057723882020773956,0.016145959022692242,0.05156387843675688,,-0.03362544432264722,,-0.027150990855933792,0.015140402390792635,-0.0130590588511204
APOE,-0.10533621719188618,-0.03421176773733598,0.04479168026551912,-0.006992756535494967,-0.05538538592119034,0.04141588514687039,0.0364068617519768,0.02831611958672762,0.07872552627522994,0.06886787775331056,0.042104882062476694,-0.04209859106529466,0.010637434469613676,0.07443011750508442,0.09039758557217953,-0.034712531888933265
SOSTDC1,-0.01806155166568962,-0.00963120294757224,,,-0.00022459511865147706,-0.05351323182959542,-0.04430778289417244,-0.0009450987816964448,-0.03869607145728394,,0.045444380718396585,-0.03324999212861504,,0.051620382351381125,0.014222978455488058,0.012976483468001806
ANXA1,0.0934383142187168,0.09711436550679774,-0.02270050739513442,-0.033633099459231756,0.2061382176246556,0.02350093627014865,0.06134392949797787,0.22062290809750068,-0.005181374661247309,0.09833143105007944,0.025513790090080948,-0.015237165372577152,0.054252707936069205,0.045675450899942883,-0.030063013346163896,0.1028081316051196
WNT2B,-0.04027136147313832,0.021903618135088343,0.019910376074660615,-0.003069262884514632,0.016998654384594834,0.019972650529743022,0.007046672176428828,-0.010575536003504516,0.009716164705829393,0.05295613160758172,-0.02219262611910756,0.022612608042628917,0.039057130825610145,0.020393339329809693,0.05584752639204349,-0.0396884204797732
AMH,,-0.008302429426853932,-0.03357477060312862,0.04756801020286967,-0.05798943087497843,0.04062009928024711,0.03719797037892352,-0.0063941468259668625,,0.024082684981111158,-0.028917739945927612,-0.038805884553217145,-0.03609253628375481,-0.002107447817846585,-0.03791986062113315,0.004609359524771397
GDF10,,-0.019732970257965013,-0.028129958557892767,,-0.030279784474940806,0.007735128933859132,0.0027505877251505096,-0.005834344828736801,-0.0024388940118981804,,0.0016408269557476643,0.11109055359343277,-0.04555283416912942,-0.016176966839898093,-0.016423087196867914,0.006072887684721961
