,UKF248,UKF259,UKF260,UKF296,UKF334,ZH8812bulk,ZH916T1,ZH916inf
MMP2,0.07791261505989569,-0.030998916835708823,0.02792467122174439,0.03524789965682337,0.03624513748495735,0.008347012110074712,0.009876540511854994,0.04176050185416237
LHB,,-0.009201427929261308,,,,,,
PPY,0.017412015200652945,-0.01601700239908003,,,,,0.11725781686969784,
ALKAL2,0.0459807242020789,-0.009067745533212943,,0.013236344420303445,-0.04404811584917653,-0.034843458504499915,-0.019875851236018417,0.0722170642179347
CSF1,-0.023950754379215535,0.03362673289284632,0.011847570901436018,-0.04600966984089307,0.03201511248939114,0.02859156798095791,0.04124750846527073,-0.006311127462524384
SEMA4C,-0.010657091655175043,-0.0008103733890337798,-0.05925364121538854,-0.021872946429784483,0.06013715341679017,0.03268136722778202,0.013032340344515532,-0.012302718285637249
BMP8A,,,,,,,0.0014361647963581918,
ICAM2,0.05024742000729023,-0.040935424618638735,0.1839336317377122,0.02169676658827577,0.019382817508943332,0.01714458905571822,0.05117810849913174,0.038495371956164794
SYTL3,-0.02960119208602984,-0.04163040878472295,-0.03436872752839043,-0.024197038443985904,-0.022973050792532358,-0.02816087759911636,0.04796769443843671,
IL1A,0.10502044691744138,0.04321791093703642,-0.013408725713721788,0.0199377303262842,-0.025777008066199942,-0.03819263827603092,0.039942046062322704,0.09767981650167301
HLA-G,-0.01725789224533569,-0.009718488478323857,,,,,,
PGF,-0.005951361657343034,-0.022324271378396394,-0.0012541233662877126,-0.004550426067622455,-0.034815780447595195,0.04491409139554047,2.3107668034623442e-05,-0.036301288647060725
LGALS8,-0.0029819127754645374,-0.07065630349000261,-0.026891812253066406,-0.001846257806669964,-0.0700337453902708,-0.024292657643552516,0.075023471985455,-0.029421062468063454
DKK3,-0.028397055378141557,0.024888380949784645,0.05884312208942547,-0.047838757724204976,-0.03761230077483074,0.06009626997991861,-0.009223662486391122,-0.05472251961756312
COL16A1,0.04190343625386005,-0.025955544165232044,0.026468463404926118,0.001925739953823032,0.09119921038912226,-0.025938470892393848,0.024864206944519435,0.07738312572889773
TPH1,0.09381077367981805,0.05081333494161584,-0.02216495876849175,,-0.016140239063866108,0.1075674058626201,0.049384430903448455,-0.031559202805604446
TNC,0.022744964440368515,-0.043495222000489324,-0.07046742503676394,-0.02040964325196366,0.0543784561711268,0.015569089103452564,0.0525030286265453,-0.01068210628944987
TNFSF9,-0.02253298691822431,-0.015937545697751233,0.04183006988564282,-0.002275848521789198,0.050037491628568485,0.0033228316294721598,-0.031378925597682725,0.01621129533792015
C4A,,-0.010908826747976491,,,0.19511480430145023,-0.008137783942519947,0.005814902461941148,
CNTN2,-0.012264864329502394,0.0013721984624442156,-0.01444000246578005,-0.0005097630543371128,0.06459642188026074,0.014418349618672482,0.04414688300184655,-0.02443842749102638
F7,-0.012362174798327947,,,,,,,
LUM,0.05729218586044378,-0.03348314316111345,-0.04572115463017325,0.04093545324310039,-0.045582145900105585,-0.030090079914147916,0.010906473172059186,
BTC,-0.011215440612019827,-0.024974600273906265,-0.019171643581496138,0.05934546761272647,,-0.0009524977566223397,0.06110036692452454,
APOC1,-0.011273202475046904,0.032701613043502165,0.004680473695871516,0.014794703888514765,0.00938489263828408,0.031985027884585106,0.04373618586476773,-0.006799025693698332
PKM,-0.046153631068611624,-0.0503863394672212,-0.0002719078620968465,-0.032885351206964814,0.004097748903732001,-0.0043484393668338905,0.022864813121277736,0.1391868388615743
TNF,0.05347060922786547,0.02526117943895019,0.017032866886136602,-0.015702761930624004,0.018124998781224432,,0.03690319838426588,0.014309840129971696
GNAS,0.04368101166823367,-0.05311378506622737,0.03620470443367816,0.0007795496669900355,0.04382472901516854,-0.04033845685564061,0.004823702888013708,0.09258939769159112
BMP8B,-0.0022251380704024866,-0.014089304935476808,0.07217642388443167,-0.010426472517846043,0.05747631698375185,0.041101258823792036,-0.041230625761694825,0.11083164853445067
LIPH,-0.01267167271552527,-0.013820051888532496,,,,,-0.0011238614288109842,
CCL28,-0.01782428394008328,,,0.07953286289811122,-0.012799910712006578,-0.018599283494527618,-0.015396316461108363,
PTPN11,0.057863294432755806,0.035284072392352386,0.03898398503526787,0.005016365597731234,0.01978621587590018,0.022420502958549093,0.008702476409276133,0.02734452232638512
ADAM12,0.015305994320864663,-0.01388728227121462,0.028977118340561846,-0.011918416152370737,-0.0011569265008170369,0.009184016097214871,0.03612078297274898,
EPO,-0.01702660811419822,0.006279960252260359,-0.02378412573687065,,-0.01614024143411488,,-0.016372703000524815,
EDN3,0.039320784790134025,-0.0009005355685752341,0.06569610859907245,0.012501261622525659,-0.01630678470538941,-0.0010347902600235763,0.01402092841280147,-0.051833240157405425
CCL22,,,,,,-0.023087384519023445,-0.025300116616490724,
CCL2,0.016004917740617262,0.0071203826555796745,-0.08900471887653782,0.03175122912659279,0.02071125692916219,0.026198837247451298,0.013954455521749821,0.05604375539558521
DSCAM,0.040554046460654025,0.030522643054825487,0.07474822250116017,-0.028688356540299866,0.005048976341156703,0.047923475604481354,-0.048608185271610406,-0.006608054979497799
GPHA2,-0.014123223122444661,,,,,,,
ANG,-0.01165652818944123,-0.029645675708693087,-0.017624820668051842,-0.015392784628333055,0.0286894792320359,0.017569871196775323,0.04388834965359829,
FBLN2,0.0374763936070878,0.13454093027863528,0.0231300710459237,0.0052840725796231515,-0.039819622044286275,-0.020673315531581565,0.034551243013104735,0.11769471231685123
VTN,0.01862394586746176,-0.018116789548667387,-0.023979459109502423,-0.016444740594144698,-0.013411568884670077,,-0.01106095013381254,
VEGFA,-0.0644600571675194,-0.017922084823653605,-0.04198523194199605,0.04354116339493441,0.015007347578524842,-0.05868559801979362,-0.012168407018654785,0.03320109795635828
F10,,,0.043065560051576704,-0.03156522192679807,,-0.01997493553877762,0.029785865298821747,
SERPINA1,0.019527580969615425,-0.0010648616039986548,-0.05966212450110486,0.009607287312766633,-0.002895698337502274,0.052520338896697626,0.021381050701562467,0.07729156842093553
VWF,0.04770988043808372,0.014362908974613516,0.02514392255249137,0.026671560935046003,0.00592018540347669,0.03311782863924708,-0.031089173003998636,-0.010586495730125352
GDNF,-0.019844757366864838,-0.011459977682217293,,,0.004912622285118269,,,-0.04465702163650144
VASP,0.06306593722351206,0.02339080116895432,-0.051833329891802934,-0.020617537623249034,0.025803877379643445,-0.030068147701311394,0.05757194397235581,-0.06392940641632631
ADAM15,-0.014812346720988075,-0.013638585582755724,0.02292116083489986,0.046884444977298975,0.03425843881794143,0.022357657716832395,0.02846067516235108,0.10268007430149832
WNT2,0.039770816346778405,,0.09310316545185504,-0.013991936677181353,-0.015104871816363651,,-0.02804098967393438,
CALCB,,,-0.028964713565947924,,,,,
OLFM2,0.04428072413468388,-0.04833141544350589,0.014890503490952129,0.009190111447219335,0.026794751889446893,-0.01960127076153361,-0.0013884764835054065,0.034413225369587845
MFAP2,-0.007890379442978492,-0.026795584303141683,0.12404187796054765,0.020650078621477292,-0.03777906250053696,-0.01570943647622463,0.02288551233496349,
HLA-C,0.0817254536874637,0.038586776907031696,-0.010596731053546948,-0.013570047307981418,-0.004317255518621325,-0.0015025263253086374,0.03270626856491372,-0.08889399392494386
THBS1,0.03740532949414161,0.019816561015962523,-0.04360589451090745,-0.04089656558538726,0.0011795349974722906,0.014139576965687167,-0.001341409890876534,0.031068584188625858
HSPA4,0.07049695029041296,-0.02106658140247043,-0.04811349800891665,0.025398719215089575,0.08183641546148239,0.004891987866738079,0.045307700034158294,0.002967894629733811
LMAN1,-0.02248791664868933,-0.057024804544626065,-0.0548917743650008,-0.014070171450039833,0.00942293153043269,0.07095847591277381,-0.010481292225041792,0.08274646102645203
LYPD3,0.03398549595498076,-0.01032997856707336,0.005940254173791796,-0.016340631759613495,,,-0.03395338367305557,
APOE,-0.036521179229040246,0.019412173347167907,0.0153990704710169,-0.013517181531856338,0.01752005524785822,-0.040046474885126894,0.10293013505275457,-0.029612960550531236
SOSTDC1,0.02049624099652905,,0.05606386105280655,0.019984568687623723,-0.010783100168217057,,0.05198650815555732,-0.033700072037722996
ANXA1,0.03262860102851724,-0.0173052622192206,-0.027289620025445546,0.07412846559629883,-0.010865071718332689,-0.07395067667743171,0.06483955295947971,0.03337918859825777
WNT2B,0.05423415610895592,-0.04286770149643834,-0.0233460920268567,0.01593340793155481,-0.026429567500555626,-0.03687976404218441,-0.002785715610045244,-0.05468307854270335
AMH,0.037058821735452496,0.006095236702920489,0.018676110717017226,-0.013870923053262811,0.010289740332325308,-0.01859928112272362,-0.02653731435049155,
GDF10,-0.014666127306978447,,0.11400535291357138,-0.007749328339701656,-0.03105169745813744,-0.02347438157261877,-0.04325943333252999,0.09607020967757872
EFNB3,0.00650963345803101,-0.06274865085929372,0.04521856783902113,-0.03638928127718155,0.013872130788648693,-0.02202710732620122,-0.03444109267122581,0.05302073877615635
LTB,-0.024975766555905804,-0.02447604031396931,0.01821685854346924,-0.027835760305469484,-0.029999074145654208,0.09502214980321007,-0.04511057720233062,-0.03950413553225594
ANGPT2,-0.020475973316097837,0.007669961599656137,0.028235719920333417,-0.014930794061578491,0.03953582694195633,-0.013121369031772825,-0.058234714503377125,-0.07691958156179597
NRTN,,,,,,-0.023474389993942593,,-0.04679574848657169
ADAM17,0.005820420455585728,0.011591630056517003,0.0017706755672702692,-0.01627492179040241,0.03281080402884397,-0.019628188986186415,0.04916783197934934,0.05408021372636285
LRPAP1,0.039266673611871424,0.07683901585753165,0.0018589648359279122,-0.005449430455783934,-0.055948065917424815,0.058034240890400615,0.03126085015333587,0.06940049238995469
NID1,0.03271486992465405,-0.021980975253001724,0.02332975814909499,0.0119100117219049,0.0035354227541983555,-0.01836193429169291,-0.025203094677511098,0.04551517294536906
MST1,0.008411035490636976,0.0572223192463302,-0.015458632948554794,0.014382961882611924,0.07930456564814975,0.028572673844292438,0.06171865637935924,0.015536806641175448
IL13,,,,,-0.01892943759749305,,,
DCN,0.03203308537004853,0.0296735173596978,0.06057756852029424,0.02894378831167671,-0.06012899805869782,0.008543630547661569,0.006872184225739422,0.07950338361892939
IGFL2,,,,,,,0.00033505106562259124,0.02027474252978353
COL7A1,-0.02169105242915128,-0.04878270960390934,0.07408726246311834,-0.025145965997884812,0.013087764318982389,0.05887228457723099,-0.007682509929063476,0.05111943102624238
CALR,0.048099574492710385,0.01598057726896147,-0.03222612318673578,0.054078837476346855,0.07592358607658498,0.027824702987706017,0.019669135604994323,-0.008413879157841692
PIGA,-0.059287544919842,-0.005869504077052774,0.08799103112914848,-0.026558449026349334,0.026556261219021243,-0.00901315647455411,-0.02246202187264664,0.04162562681539542
CD200,0.0005960714981042793,0.042892312202128254,0.039033098054911064,-0.028830328876066215,0.024120714738989302,0.03565828894932623,0.0100601670630345,0.04236994384805911
GRP,0.005675305961285189,,,-0.017157358341767036,-0.016306787159682146,-0.025688612021031877,0.0026060577320584813,
CDH1,0.03862739600327369,-0.02395373170898763,,,-0.0015740806809535232,0.026331798946227856,-0.0329428238824392,-0.056523642265044555
LPL,-0.040419124916181916,0.00589505840119299,0.019984627092190607,-0.0034676632609097298,0.027422662888427284,0.008406368587280107,0.013115903432582598,-0.005669718331234457
SEMA5A,0.044164196003830085,0.03848327361151992,-0.015841951533116863,-0.012367036156486457,0.004551657670467222,0.06322292805812889,-0.004715403447451009,0.12887281953998048
SEMA7A,0.033431538290032946,-0.04957611590007319,0.09708222723290914,0.04633499060896118,0.04073206654977343,0.07271467007544963,0.00031276640648004555,0.12309847347752549
SEMA4G,-0.021759749355387104,0.017606414456391217,0.022804642695363603,0.008615931026688632,0.007967737735335115,-0.01929787985564495,0.024009063957208084,-0.0401040952913614
SEMA3B,0.04356994613447275,-0.006938624220810408,0.06796828251124289,0.00010234779821234622,0.07695196395263675,-0.044253681812510506,0.04504730800344426,-0.02561047697792682
RPH3A,-0.0466881346486304,-0.01292030603916642,0.06484889464970163,-0.041660621975551364,0.026927894743900997,-0.007945413092462567,0.01529874235178667,-0.0487643924269088
JAG2,-0.025055112600779157,-0.030219145250407933,0.0008658886237216309,-0.010385711515335069,-0.018201632589101426,0.017565373260265974,-0.08786209095183552,0.004438456169634349
CGN,-0.01814636427225441,-0.03218165441399953,-0.012514204566384484,-0.012994303397741555,-0.04041001155180495,0.0203647461716061,0.03201059438437094,0.13283947776380828
GDF15,0.01129554526076047,0.016393771352681545,-0.01933361705965893,,-0.05094545661792719,-0.05031757544001081,0.09379832733421241,
SEMA4F,-0.03630921981361631,0.019185026210066597,-0.021602182568548327,0.025943185567736497,0.020848280207616553,-0.05072735361150883,0.005203663535842961,-0.0150599969418157
NXPH1,0.008555756705195957,-0.018329029336753726,0.05541524070908558,-0.026293377632231968,-0.007561998035469482,-0.018675602995436774,0.027196985809379928,0.009537217976232826
ARF1,0.05303189659309313,0.013121455419275433,0.020354003892245634,-0.031012796145261215,-0.0019342716432785177,-0.021081403152028343,-0.01767647476603199,-0.020315953439833112
DSC3,-0.010688175884540185,,,,,,-0.01637270797028725,
EBI3,-0.007375163314047794,0.0638574195690233,0.036353673977767745,-0.020929601999692047,-0.008557523919057156,-0.012233054907996668,0.04702165490174289,-0.05407176472547506
TIMP1,0.04557031626983026,-0.07076544052752777,-0.08406761322721422,0.0455219569974448,0.05570856972033093,0.05324060494716645,-0.0033413554149253127,-0.04335697217290569
SEMA3C,0.08048589702950538,-0.02154901130287248,-0.005366643946207669,-0.008002562288121953,-0.034783404476077986,-0.021709550672175223,0.00032502577534592575,-0.052959614279889225
GNRH2,,,,,,,-0.017742060493737957,
GAS6,-0.0015148649512636767,0.01765790732225308,0.029979955301658222,0.03751848870759927,-0.02406947099847385,0.05627541764649428,0.02491887243942531,-0.03696894342090476
MEPE,0.01972569973252474,0.0149426204683705,0.032219106377481224,-0.02756938878095132,-0.02990191398221311,,0.050203469194026754,-0.035726073507600126
SERPINE1,0.04576226319898481,-0.0790913453213537,-0.06409847631926463,-0.005390884592166085,0.05461571952673567,0.01370149210141539,0.029572094400429235,0.03735829048108618
RSPO2,0.061121521746199385,-0.011673570108634129,0.043379180035182825,-0.03876370487320491,-0.035356954866598275,0.02337727795526083,0.03272469021002446,-0.0802593587997969
SHBG,-0.013844347146382241,-0.018678987030625847,-0.03597186681385772,-0.021060023037804788,-0.013006857227603821,0.09951421265503547,0.09570668377698763,
LGALS3BP,-0.03772348168962853,0.00433919483881137,0.02054765971305146,0.019156208923685365,0.06407543150046613,-0.021247970072408525,0.09295709696032159,0.06613896906603345
LAMB1,0.02702667706581972,-0.015347156905222136,-0.014479891652817666,-0.011302244830776003,0.010903072684741598,-0.012068556963228195,0.035477817660099345,0.07601695044873814
SPTBN2,-0.03845801102446219,0.00672511761500946,0.05137508159131668,0.02203188634765807,-0.042258215058765224,-0.046142547149716356,-0.022156949947264262,0.038385842433679616
COL1A2,0.0070414059298878435,-0.03130783614740448,0.019061500761009723,0.032351743002900155,-0.005579547202502813,-0.004859765088122555,-0.023094321021824925,0.08405137286961595
DEFB1,,,-0.01950580253999609,,,,0.06076672905684917,
CEACAM16,,,,,0.004869887202237893,,,
WNT11,-0.015319627152835876,-0.015777571126027026,,0.020019131464562072,,,-0.021728633144234233,
LGALS1,-0.05051327116100313,-0.07596784339881872,-0.09253300999034106,-0.01310948956349798,-0.01647102489947123,-0.027996499120582823,-0.04505591421832402,-0.03657655038796364
BCAN,0.037019346919083256,0.06245755084518967,0.03185035973518481,0.029311757226248507,0.08173435242640312,0.0028426802550204264,-0.0038723555345302634,0.008989278536508886
ANOS1,0.0028086993202540585,0.016010573137222563,0.02821589763334644,0.010402924217629592,0.019236569816291387,0.02074899688967884,0.009351103563157402,-0.07135749708496247
EDA,-0.011215444454781728,-0.02167201330201521,-0.03240924002900341,-0.01771422180467751,0.018583880034629414,-0.004897513109501893,0.0027114579842116167,-0.046795854078801574
FGF22,-0.01594840584595744,,0.08969767626957431,-0.0151524136168892,-0.029510781496087744,-0.025150952957746244,0.02372574030400606,-0.05606774328202936
SHANK1,0.006963768838454525,0.01166819786351822,,0.042394630627929954,-0.018194406573726812,,-0.029189237148458145,
RAET1G,,,,,,,-0.020414998972809968,
TGFB1,-0.015061370162643185,-0.012539873447926494,-0.0366507995891805,-0.029395097932240336,-0.0158505091952053,-0.03781245496825446,0.03321163842836364,0.030289635647957617
MSTN,-0.017214401532898157,0.04873706143428695,0.022899514443907375,0.02397066847863395,-0.02150402920213547,0.05569814834203331,0.032385341391234654,-0.040696331016865185
WNT4,0.022770762360815693,,-0.03119146705541426,-0.030895131137739628,0.00018934722960751,-0.018119433238064312,0.054945400647810255,-0.03637941828713717
TNFSF4,-0.023605280438302827,-0.007748991522263576,0.05269851406730944,-0.014111980617122736,-0.013630362550450529,-0.027915616541388254,0.029958089881270255,-0.04243121355420627
NTN1,0.02264119836119338,-0.0071905940159914606,0.0012502747593230146,-0.013475786217707203,0.0003110854592853316,0.02040537988784175,0.10880432200891639,0.20986669956800622
CXCL12,-0.03424658675424358,0.00316273078318127,0.08099085474022992,0.05649278629869338,-0.000274140417346592,0.010588932720858792,0.02235599952790049,-0.02971291126102696
GNRH1,0.052676916230754794,-0.025896749395268977,0.06386302281880277,-0.020976546579503836,-0.04492854466727119,0.03627771964586372,0.02793209371168484,
RIMS1,0.031849396946211056,-0.026269540207096573,0.008820752764494276,-0.026164270791381724,-0.04751119386528032,0.005720476627306025,0.07596893275248212,0.020599597220890574
FGF14,0.0013706764187547816,-0.025832507096580918,0.018727732721243444,-0.014532429468174702,-0.048986583408881845,0.05694379902939398,-0.007822840757041323,0.08111914226507981
IGF1,0.06334335052688915,0.03955482748206799,0.06000845091493572,-0.011388709054669969,-0.005776267081498911,0.011626186700384263,0.0408519980814125,-0.024011111437520334
TNFSF10,-0.004705387790153055,0.02748732589045174,0.04466845482214396,0.007426802068270333,0.002264661008008388,0.04670938126393589,0.03294436454437362,0.031077864345829792
GDF5,0.06955919704422883,,0.07124650667727757,-0.015152413840439596,-0.013210696948400259,-0.04395472274016716,0.012281562069918544,
CHAD,,,-0.014537466586001765,-0.01273342041446374,,-0.020414589295540218,,-0.04783634415039654
RGMA,-0.020939323030769848,0.051401962670519136,0.06417903853665984,0.009434145072763916,0.05869779390718858,-0.0008365580224884807,0.02067264169606797,-0.07822333595397334
CLEC3A,,,,-0.03008941601311107,,,,
WNT16,-0.03297941900509498,-0.001206663871055107,0.04754272873920368,0.004314884403890026,,-0.01686462469781532,-0.03835627943782968,
CX3CL1,0.019219235142523744,-0.0031485577337403868,0.030883636885240685,-0.019123560671875768,-0.031192253216635515,0.033884115517598845,0.00583213810819205,-0.010149890497262825
FGF1,-0.012404561494403216,0.007746734306343921,-0.009811347016262137,0.0013156793143010868,0.027771050351788833,0.020982598597949056,0.022002903124684118,-0.04738812539741838
ALOX5AP,-0.00022759724961809563,0.0730053137167876,-0.053623887851021124,0.006398849406658837,-0.012741342166855024,0.006409378760076166,0.015617116515786449,-0.034684769313496386
IL1RN,0.005864041610907176,-0.02322356189634436,-0.027449791765289763,,-0.014187880147945003,,-0.03314986378529453,
FGF23,,,,,,,,0.18986103345869323
NPW,,-0.01307733458743101,-0.00623185220966021,,0.06825661130853902,-0.018834952929745605,0.02403877066746472,-0.031559204700761304
CXCL9,0.08910255837645568,0.07161057904334783,-0.013822290130672224,-0.015152411364189593,,-0.022093729646220688,0.01309861463614543,
ANGPTL4,-0.032448743807281764,0.017996363094777677,-0.05262350390135395,0.01830871911124001,-0.005072329564802411,0.0641729856575134,0.027185765054781357,0.05166250434540582
UCN2,,-0.009067746215390424,,,,,,
OBP2A,,,,,,,-0.018390830746224725,
COL4A3,-0.020741305065385397,-0.017349432981037683,0.015888921473709253,-0.008714302957126063,-0.017892645479965903,0.03440262234613172,-0.029749083982942456,
NRG3,0.017351691804817587,-0.01334547002113896,0.06455473313353895,0.02522426851360966,-0.007391085584077952,-0.025921141456959052,0.07774409327192192,-0.04272360932343322
IL23A,-0.0169098913509278,-0.014266231669707563,-0.016519848012292154,,-0.02176947114846473,,-0.026548631773605568,
COLQ,-0.025502966362420748,-0.03418082548597411,0.03878902927199128,0.008178259423795624,-0.05287210190057509,-0.018580299735422724,0.026929158198608246,0.08414932090559332
TNFSF12,0.029113238914490636,0.03774215257818681,-0.01121207043373075,-0.04051504509784172,-0.030396888398965517,0.07414744236636242,0.01533458436775033,0.03257879451540922
DKK2,0.0013008609791394213,0.021759429669231015,-0.018786193646489344,-0.01042647134210871,,,0.000990650210416302,
FYN,-0.0016121432198985767,-0.04030623871225226,0.015306771981684295,-0.023837539813640122,-0.003274635293001522,-0.08091422903084336,0.06507273084118391,-0.011372823947608874
ACE,0.04576452252015,-0.030461333093026177,0.010619746446343356,-0.015810709335624465,0.009395153288345755,0.057082264181882336,-0.03948373083882106,-0.04185973508322797
IL18,0.0026951084425817146,-0.004369350182688422,0.011678270574465166,0.0018440634528546964,-0.03579572247541871,-0.09052433687094855,0.05415195565148822,0.055808627847338275
PPBP,,,-0.017784054893493505,,,-0.021684913892898047,,
CCL27,-0.011215444530130037,-0.021363447778930674,0.01848171392675021,-0.010740765600047678,0.017718680429187235,-0.0232816028256528,0.027425170701963396,
SERPING1,-0.00795653930952148,-2.846559869281508e-05,-0.027780319109521955,0.008397659352537917,-0.006962690532509079,0.06356720673778885,0.09541181418637684,0.08571816783306471
AZGP1,-0.01605188314759317,-0.05756851989769123,0.00426832321554254,-0.02072437639199785,0.03293870638572189,-0.04988357826218483,0.03444311102303582,0.16332349226892498
INHA,-0.021511131969401107,-0.005191628259207299,0.00658032802492765,-0.016548250128385518,0.06578986432417339,-0.018834952818106376,0.011927932549313644,0.09268967957353529
SEMA3G,0.002922244685072893,-0.0004047792069975899,-0.030726073630926422,-0.020211894595814277,-0.020190736811613152,0.09651177018093193,0.009459274875042613,
COL6A1,0.018451602414642356,-0.02653973461838393,-0.030360834153881425,0.02871603489191752,0.06656138878055388,0.021603870209626726,-0.042419438042119326,0.030073861476187475
FGF17,-0.03236275404611787,-0.017020017861852234,0.06039005873861351,-0.02097654328917013,-0.018784536972834283,,-0.01752082111209611,0.15755960903690608
TNFSF8,,0.03881072021478548,-0.017784050283758325,,,0.13060478050826188,-0.009330591647717823,
FGF20,-0.006702802786843627,0.04075134763958875,0.0033494469639642204,-0.021555052348484337,0.0023928719042583795,-0.009003330226977253,-0.01636510257734778,
ICAM3,0.05366631172562341,-0.013387110918368866,-0.02380027539495352,-0.03021438703751528,0.03802387215068244,0.018829349881031066,0.02089331514172047,-0.04835003197707907
LAMA4,0.045958235959732176,0.01486869117028091,-0.039757594278766704,0.011416949242986352,-0.06752354501128709,0.033607522103079844,0.01013793103551301,-0.08494472645293681
DLL4,-0.009457585096105808,-0.059140223657937994,-0.04160792109109956,-0.015040114740727757,-0.027530644337284686,0.0647823746179275,-0.051796273726602574,-0.045199329089148366
SEMA3A,-0.052760703657405296,0.02226057485758616,0.013961445985731447,0.013861271591203244,-0.016096525037284943,0.03624397520615756,0.09168159866519107,0.22459715495736332
RLN2,,-0.01167357274097451,0.027288389969044327,0.03236609742725898,-0.013609609973769235,0.06225482467649502,0.0604759482012274,
C5,0.030795817659845747,-0.02295729800666536,0.007996867305148645,0.017015085350611976,0.04639266569474778,-0.03733473892830079,0.08294365061630928,0.09710233628404642
COMP,,,,,,-0.020195848144466,-0.024979531452008305,
EDN2,-0.012671674661124097,,0.024815123859352684,,-0.035867670505863494,,,
C1QA,0.016708031655657384,0.03290034928240979,-0.019936413867926467,0.0276007697183201,0.06458330068760401,0.018759605903721693,0.05887717944780798,-0.022552346089335602
UTS2B,-0.013560120325377147,-0.011673572673908488,-0.01950580111220193,0.01712203149665854,,,0.01805478982645306,
COL9A3,0.06661039653063616,0.01519595701601688,0.05823609051019387,0.029925083756295802,0.08924665054342291,-0.018750192722531894,0.07622492634128228,-0.02702002236363166
DLK1,,-0.004627070512090791,0.05240390105597353,,,,,
HGF,0.08273748846417717,-0.03282554219960042,0.07203188753088642,-0.001308967796878728,-0.020728948535390153,-0.007143277928335349,0.06021668241500873,-0.0503630239923051
P4HB,-0.05086150061931966,-0.02285647711198466,-0.029685700150174046,-0.009203982695640505,0.02152336773707583,-0.010400830375374117,-0.03897733366436116,0.08959335767692952
ADCYAP1,-0.01657754132816569,0.02902204328377193,0.026303247951838846,-0.020554779620525918,-0.020054145912142194,0.02630655225923545,0.023206885804582224,-0.058765784268274376
GREM1,0.05711859798715711,0.018481302143676978,0.08733161126241556,-0.012195832791545565,-0.01478627280771264,0.02148345664914808,0.06058467109896025,-0.006562549946924335
EGF,-0.03691288241848348,0.007140956451185156,-0.013853532779326737,-0.01869378519748483,-0.010915128129363419,-0.03687976956298602,-0.007086896352842265,-0.041281503588035715
VEGFB,-0.056788288490274855,0.0215142210256785,0.00838956105138066,0.04446607046673805,0.03048885014771306,0.0014487770169090439,-0.023270192625992638,0.09762386366447176
FARP2,0.07789170699183051,0.0259912484347458,-0.009493776158691503,-0.021840273082836252,0.06490744796774452,-0.008247117761057432,0.0656145801180952,-0.07362319280433019
BMP3,,,,0.010628775921183489,,,,
IHH,,,,-0.024768026181388507,,,,
LAMA2,0.06015180713437438,0.03737863123838701,0.01877868523670341,0.02683081770988387,-0.009117805747591577,-0.018060243182625845,-0.014679638223382266,0.15748831691894874
NRG1,-0.023517469882374457,0.06432775664722164,0.025402868820957925,-0.0024645480603251186,0.02128023159506276,,0.04283774643901241,
SPINK1,-0.009586601072427167,-0.023107122897055982,-0.03180290453230091,,-0.013609609973769235,,-0.028187240559350887,
EFEMP2,0.018082872685791666,-0.03204554946986812,0.046367695798871476,0.020924387003912276,0.08815089907290759,-0.005496349541857888,0.062074525282255544,-0.0171204117678841
SELPLG,-0.012758005966999747,-0.02986063724923584,0.04083359759266447,-0.010710004213276138,0.01644409403976128,0.008806027528424949,0.08882407175810476,-0.01714345731731947
GDF6,0.04243201142492162,0.07579769845670485,,,,,,
HLA-E,-0.024894766517289328,0.0783038719024048,-0.03380821415816032,5.102865949233714e-05,0.010780842897204605,0.022625546260895264,-0.006247791703968249,0.01635878646762962
PTN,0.05721263119483537,-0.050712741502340376,0.04568031575460568,0.07448637876159123,0.05112002368410321,0.01339039609546704,0.02739546632148969,0.12048016551401952
CD274,0.020772209587573195,0.08960115181168893,-0.01729840805985312,-0.014466526345523116,0.12991513164471644,-0.021950414018066113,0.026314863044221763,
FGF10,,,,-0.013625875863448232,,,,
CD14,0.009612000775403931,0.016179464627007,-0.05901208469415169,-0.016237713838771033,0.008323320759673448,0.035440505761177715,0.09191540272522532,0.09581999812722619
SFTPD,0.080816085180357,,-0.019971945672553438,-0.03299351639727516,0.03731123847861573,0.036025295757672576,-0.02116646823005015,0.11894698458670339
SLIT1,0.02208298492489918,-0.007866151025716223,0.03110633477497185,0.0318455260028024,0.04681066745674949,-0.08095967748784835,-0.03678196762728263,0.06078819575526036
CNTF,,0.022004557195561613,-0.017784051906904106,-0.012195831737488508,-0.01580220951707578,-0.017376696690323132,,-0.040104259701630625
BST1,-0.03273003691869595,8.121083947716034e-05,-0.012634931999497298,0.002322649614144862,0.053197184664992764,0.054430227625436346,0.0327069925379544,-0.04128151258563973
AGTRAP,0.02905232103041599,0.0425772688185343,0.05521266829956985,0.011325537305356074,0.06235552525806878,0.05856747233862673,-0.009361773908939693,-0.013878244463864044
LAMC1,0.03595063485105471,-0.046331422281387036,0.019907330963554352,0.0108387707252621,0.030965832622600716,0.018434379095033756,-0.018667719409013198,0.1367921877897694
COL6A3,0.03051270530993424,-0.048404013170839415,0.027236817370888768,0.019651553648640702,0.011685202888080063,-0.0009421589885540804,-0.03670973070296555,0.06808764641921577
FN1,0.043765273155571785,-0.03149265071801272,-0.0753827206355844,-0.00036648370920843966,0.013884889349101816,0.015688760859652012,-0.044203362069947134,-0.03572252238266496
