,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
POMC,-0.04452424184880884,-0.0437904013168307,0.09381133182837861,,-0.022640003238390053,0.02261037559843957,0.05767607704421994,0.054252718923793936,-0.025887226678191613,0.00659213053819566,-0.06350124469965561,0.005552598059184305,0.03075020977941039,0.012645315736967857,-0.07138903241346996,-0.008506000456090334,0.00893486771422599,0.05099008772237573,-0.029871139416260864,0.0003611411539450675,-0.03642830571508676,,-0.0003205800864073942,0.0439801459030822
CCL18,-0.03917911874205658,0.023298527947176104,,,,,,,,,-0.052889842437238155,0.08869490797386999,,,0.03505810978316188,,-0.03840545810400047,-0.009671252224345242,0.0637092529976797,,-0.020711823967375,,,
CCL17,,,,,-0.023901050612454292,,,,0.04380332338461354,0.04619653619876976,,,0.0490262094616062,,,,,-0.004178400415728034,-0.04454182154844105,0.050296848587208495,,,0.04413463075790122,
VEGFD,-0.04414341536321893,-0.002206021858980315,0.007151825287449313,,0.016972422499881352,-0.017605838084436918,,0.05207884701276319,-0.020103556266879517,-0.01812011778904645,0.07345522368257801,0.1031026888385479,-0.02141170141257386,,0.041790608477683566,-0.02554731340858132,,,0.06453204145530922,0.0396549241862812,,,,
TNFSF13,,0.04116358736255389,,,-0.016486409791162886,,-0.016981011779668723,,,,,,,,,,,0.039001964482808134,0.013335645661780155,0.012230772615717124,-0.02500600900415852,,0.11494161624553881,0.040797681786045314
WNT5A,0.04535412103920635,0.0003395399028984081,-0.02156013396293443,-0.0358705290329539,0.011109353099261763,0.09905428102952793,0.024549100950988507,0.10130635284076787,0.019503435159100253,-0.00856621055600699,0.04311286511430973,0.10822760267079382,0.05792218788732789,-0.03313523154731795,0.0704907737412935,0.04035439581467102,0.04249750154850411,-0.014628538419701792,-0.01865237584725498,0.07537691345406076,0.013514578612262474,-0.006727402953800219,0.03530385045952114,0.049512656730682926
CXCL8,-0.05004185809017574,-0.0029980380957318584,0.09289191218079794,-0.04032359540782529,0.0827535119696176,-0.02277975809162338,-0.00870277983797607,0.027495836997594957,-0.01421857661758782,0.017680153203325118,0.025948822315560234,0.014233581909239753,-0.030172070739026738,,-0.08286371683041582,0.07426936357309644,0.019012925012602776,-0.047813898285704,-0.12962678601074806,0.042505485175142084,-0.07928443497799048,0.0993656639607029,-0.014721363025314432,-0.005794224316745325
GRN,0.02413170192393707,-0.005320577476553333,0.01135338394268353,-0.01583320753700942,-0.016432507470403306,-0.016176437563839956,-0.004608244988289194,0.13408801266030873,-0.02371712850179357,0.06861991783510528,0.001294005503171663,-0.02518547628261199,0.0018745548701023212,-0.02808235684427977,-0.016215968605466015,0.10419469286209246,0.0023500105658828545,0.04616518038943489,0.0003262656085092595,-0.04959912213587975,-0.12081779388271459,0.06467005927956046,0.035273939377828474,0.0009651008020556473
MIA,-0.07466513820743044,-0.04100638545973595,-0.029682441913847054,0.03625556539565341,-0.015895498621230165,-0.03557223222952823,0.07186487651422742,0.02603737678184868,0.04142203212302163,-0.02060781792376635,,-0.03384454547796072,-0.029324306330556472,0.1631317539993291,0.08401810091526582,0.007525973149830782,-0.008280716264439918,0.06241656927349718,0.09907890672947184,-0.06886759659438009,-0.07547960474486212,,0.0335583653987944,0.01980977175931665
COL4A4,-0.04443805151447261,-0.016199332559571906,0.014950311073854172,0.07013955428289481,-0.028873375129783396,0.06807703885604495,-0.016156682480192707,0.04704392000977445,-0.019015222752619125,-0.03461949522653458,,,-0.003469192508448688,,,-0.03249870663263967,0.03276172383635621,-0.0034802265291394557,0.02785535950026396,-0.04477749347711657,-0.019687838368359394,,0.03635924431230093,-0.022796553172565456
TAC1,-0.0556551950884913,-0.007931929228382912,-0.026040017596868078,0.027297247560870794,-0.003328992740539603,-0.0456661612773161,-0.019543509295222163,-0.09661477775158823,-0.030862195228048298,0.013798348594472239,0.0649180154459106,,-0.013362142726217219,,,,,,,,-0.0285693062410499,0.009521441227937672,0.03631245548746182,0.009757484754232507
RARRES2,0.03730142251584587,-0.016155420546304214,-0.010358177267875598,0.018448219512594576,-0.0023810968148310495,0.0491998345977749,-0.05598619529149575,0.1414570354801078,-0.009777789938965204,-0.014737857655501613,0.06257370197163738,-0.07180581721162761,0.04930899342024406,-0.02243415723548036,-0.10990263290889075,-0.1666980073681756,0.04893972601790064,-0.0187205553511563,-0.03729618579815551,-0.005171743530787818,-0.02783798692512055,0.02278993923900597,0.022362742235879196,0.01031001478835644
FGF7,0.023864127195860202,,0.0935471833000512,0.009785441942546564,0.04152590493307225,0.027614993771277574,-0.03825843682949934,0.021736541899254207,0.02368404472002562,-0.033914140387729344,-0.011522899305128034,-0.001879898946827057,0.07133022749738012,0.045370812080395534,0.010407224875833522,0.07680737211711089,0.031993055979410594,-0.04260755479227925,0.04000486694360665,-0.011876847166032576,0.02096852399562269,-0.02932120369063786,0.0003104541152572371,-0.004350213146478878
EFNA2,,,,,,,,,,,,,,,,,,,-0.029326068189866883,,,,,
HBEGF,0.006074141592020247,-0.05607044332769309,0.05820583533942617,-0.007527332199362413,0.05259181570679698,-0.017217695748215994,0.014975770695225807,0.05022268785532862,-0.03989309828432869,-0.027179333204019013,0.0015300409321201585,0.028902468595522538,0.04734418305145697,0.014767167013184309,-0.13943244619068307,-0.0004019600047098729,-0.029158018534801485,-0.0014184300475341503,0.029926522280632344,-0.018952732726662494,-0.0023910394013656284,0.004280562594739815,-0.04810912795882672,0.06880698029352039
CSF3,-0.017591847618771965,,,-0.0371347476083652,0.13258794800894536,-0.04194979725236498,,-0.02409027031518461,,,,0.015057765285147733,,,,,,0.009886169305691457,-0.11623095192715834,,-0.03192490595108181,-0.005861942704823164,0.023555508098099212,0.04903944829968549
PI3,-0.040938632318631915,0.0025980179620463174,,0.018532572241956046,0.013579954056255637,0.018701196618131577,,0.07245809914788924,,,,,,,-0.02400494755419418,,,-0.06332960165697625,-0.11976684048252091,0.08931603249750611,-0.08259912377059589,,-0.0283193027393088,-0.015564229286256254
PCSK1N,0.023445495360491928,0.04228749761785237,-0.013245309885603502,0.04694775650861591,-0.06140810807053619,0.07136869480458233,-0.00823369056555671,-0.08236759204128352,0.00395513475954394,0.04313159241665431,0.015932449294746596,0.009373019392891577,-0.012984862091492029,-0.03565110470624137,0.030374997844930716,0.09367901455290062,-0.03688412429512285,0.07059757504536097,-0.022228507403701157,-0.007294424633370401,-0.00016289791247437122,0.011321031771785426,0.02616175429472762,-0.026842297099148874
NTS,,,,,,0.03637148731625529,0.019610347121116426,0.13274737599788394,-0.024280573979834286,0.07072848377624581,0.08507977374483647,,,,,,,0.0180601278566199,0.05870568538324703,,0.05523458311264929,,0.018791933772468877,
SFRP1,-0.00855896687170164,-0.028754567631009934,0.06416244546801181,,-0.020854590520788998,0.09321655728983362,-0.017557540133033168,0.1254417233374486,0.04506651098540515,-0.0011848756087449472,0.01485857831941964,0.04300513035511692,-0.03785525103689445,-0.0573625130905813,0.0695484651834795,0.011250887865708463,-0.07816699355256516,0.06048340833942895,0.06763758903255793,0.009934999041753077,0.036925955629857045,-0.01633398513363172,-0.008154249482938865,0.060657557560950856
CXCL13,,,-0.04267668474682991,-0.026964220650699363,,0.03213746628509318,,,,,,0.10761607625475372,,,,,,0.017259388518036066,0.0002500269908609681,,-0.013802787917396048,,,-0.04509954231230325
MICA,-0.0189403678383344,-0.009156465171592035,-0.0030942126014834623,0.07743876137790294,0.07039978829569324,0.08245911336779381,-0.00379373482938532,0.06134991658614194,0.014990176495513133,0.0040503778833600014,0.013235275391353427,0.03744615893404707,-0.008448500790747082,0.044200628725900214,-0.10448422577394578,0.030116883400222307,0.010119021897365809,0.04433814010411896,0.08104959527499377,0.028948041774966734,-0.02961014480748792,-0.059026688674132945,0.050359898394355236,-0.01935937221059317
TG,-0.035424191848157725,-0.04331920782914242,-0.0009253430883501879,,-0.00942943440819736,0.015500947379233555,-0.006455258325301869,0.04990812032616849,-0.028033053098164076,-0.017877620113781623,,0.07471784874705069,-0.030010700050537163,-0.003268407025300155,-0.06871725078970897,0.008004346498493749,0.0750846992140723,0.123821485033045,-0.0069228816745824685,,-0.026274688174387762,,0.02938429027184478,0.1229850265659272
ADA,-0.0046656869282392,-0.03688912853010559,-0.038147350385222385,-0.026496008551898778,0.0032494357404234116,0.02101582287202472,-0.04447616056829981,0.09425859244425026,-0.00783708586189217,0.030037807613481987,0.09464305783720257,0.058708648451554414,0.10050728180821915,0.022907651385488382,0.062447139603704474,-0.0062793015658450645,0.11202422809881314,0.033830240023426994,0.022036474275617838,0.011903307193576884,-0.018408658080351376,-0.014480276138594423,0.021611007293487063,-0.011327728378751234
LAMC3,0.06790742426890173,0.004761611439544837,0.11603906006584312,0.017229303245145024,-0.03994863120722614,0.02745214387948168,0.014038659495220063,0.10243910353057765,-0.027765063025747615,-0.01601261921512886,0.006170189264161726,0.01597198394449464,0.006471427429424249,0.02476071261715943,0.014569786169977584,0.12563212851837066,0.06787769941991302,0.03537033662791201,0.0023394251076088593,-0.0038810309583185193,-0.0293975614690707,-0.06974733913131298,0.02415543078137056,0.041616176185302174
CCL7,,-0.024662051701988468,,,0.0014010544679424507,0.02861968283663907,,,,,,,,,,,,0.03970055772122255,,,,,-0.02206228389246947,0.036315780594870783
NGF,0.13450263146009359,0.00935759147002722,,,-0.006255770226716092,-0.04119456705298004,-0.021725135611743336,,,,-0.020181955600634863,0.06705120364606029,,,,0.08090632669414877,-0.028610941355782318,0.026070116140391928,0.059812780684508966,,-0.005528214792548501,,0.06887161163265104,-0.002112930079159152
TNFSF15,0.004345869596579022,,,,0.044733905048320886,-0.034082268362933564,0.0019494782684617619,,,,,0.14061226642913832,,-0.03731478508271925,,0.0032576264496366114,0.22079023151219584,-0.03453158629108871,,,-0.019824818512612127,,-0.018117265530618647,-0.02691680494286118
HMGB1,0.0016958495328226082,0.037765808584098684,-0.007477711445060437,-0.03624741370860738,-0.03960438744467315,0.018007066372948487,0.013047647482094167,0.16242187743814987,0.0039592736249404,-0.008869299680938072,0.02055454279926076,0.09282532179797134,0.04961362873304797,0.02909090592886978,0.11236095894784669,0.07326350512675153,-0.05813795351383553,-0.052642972050455906,-0.0350794682095893,0.033694391888976924,0.0019256885880734283,-0.05956095627233267,0.008656958788844598,0.06293812600899402
ITGB3BP,0.07971534577005435,0.015360198115868385,-0.016821226849923814,0.035988926318238655,0.035201173329208135,0.021402965710073482,0.025512871054497663,0.10369798274702959,0.036678304414748925,0.02096426930714042,0.1429490372743422,-0.0054137604138674005,0.03659743973570979,-0.06763949747305703,0.03624288989635619,0.06613368254684478,0.007849737930471825,0.013850362447524113,0.03478840403150438,-0.03511286274605161,0.018527354735318524,0.1195208790982189,-0.01286821406589181,-0.06474057277415275
AANAT,0.05951054318996295,-0.026169177244635494,,,-0.01648641155072602,-0.03071016211080889,,-0.02173007575327818,-0.0140552529054775,-0.006139662516639597,-0.01897400634804581,,-0.026799402189696012,,0.050707846124101404,,-0.02302067856146055,0.023631880747321917,0.014265577737210468,0.0773782255492152,,,-0.011180912931528232,0.03975776763688767
RELN,-0.044143392450959384,-0.04210040514779789,-0.0021180211659912592,-0.016875942253588325,0.032241702625013295,-0.00732585112990005,0.006770541227352097,-0.057717609546428426,0.029003518786426773,0.008375706079227553,-0.0035129189269542506,,-0.0296692513752655,,,-0.015197481545547132,,,,0.07922563935382998,0.022656154327864678,0.14609644376648356,,0.021945684672056535
IL15,-0.04502244465738815,0.040249197415560246,-0.040368408262452415,,-0.025864528525348308,0.07880782214951035,0.0010130488249129569,-0.01280344956376798,-0.0281299472405632,-0.023104921630555806,-0.038881977149925244,0.10256487423396281,0.03216097864889766,-0.02845549596594343,0.09433205916948899,0.03945680373028977,0.06870783097889509,0.008264148669910541,-0.014926783387210034,-0.014074072907123297,0.015669024852920804,-0.03752874099919799,0.029013714911259196,0.015425584588643453
UTS2,,,,,,,,0.07026188764403868,,,,,,0.00687614104535571,0.013883357577678479,,,0.10631927585905612,,,,,,
BSG,0.0078587697461596,-0.04477418712432169,0.010980781236779227,0.050604718854570414,0.03625059816398407,0.06867722114633548,-0.02985711505717211,-0.01756419757565013,0.04007726605710118,0.029391683660142935,-0.05435813442785917,-0.07185009629789979,-0.036662512446712175,0.008055905271427466,-0.14236891108681876,0.06651334804553817,0.15253042527225813,0.022444253850476027,-0.04803978088480976,-0.00963868683962179,-0.03474678862521773,0.11438931044742293,-0.010153220881370044,-0.03445677007231306
ADAMTS3,0.05680128285387776,0.03518634968153586,0.10128831745580459,,-0.01449894268258077,0.02280174637277557,-0.030233494069759958,0.09533753213093925,-0.005461285577467696,-0.023432090135683616,-0.03046779579314788,0.0023540522834934814,-0.005424604330883879,0.02447144150149036,0.06269568268476336,,-0.01612733301580164,0.07266975350180119,0.012115167335040849,-0.008470245717785214,0.0018297864087042526,0.05049373615278451,0.06260136005614934,0.04171032290891038
CD34,0.044361534011574215,-0.0029546364671542264,-0.014011179546287573,-0.015294090262004472,0.033357932975973,0.02950515517641404,0.020142283445772048,0.04207285045250733,-0.04562075104885154,-0.022755450972638928,-0.013215760299018933,0.05746554489581057,0.014868874735123407,0.06277258085062702,-0.06228001247013041,0.08419108339043388,0.10260780266318152,0.09160705846167255,0.08289387426007185,0.023870289158865708,-0.04377483219882044,0.04788666700710738,0.017563241438011093,0.08246285163560743
CCL23,,,,,,,,-0.009527726385827193,,,,,,0.1332906987466826,,,,,,,,,,
PLAT,0.007847904844235204,-0.06547963246952551,-0.022657979219777927,-0.07360938706086646,-0.052754656495331696,-0.04277032207924509,0.0675071521054728,0.11463876611305462,-0.004510614787013696,0.005565470559235115,0.011267210315494458,0.06372931998993712,0.06310558379486743,0.03776587429127822,-0.046530277098742245,0.05865193390137415,0.06803411577506178,0.05078850474816409,0.12612227180673935,0.0019179660915665526,0.07179774886040353,0.09629822537821298,0.012852311800100703,-0.020629520192919974
NTF3,,,,,,,,,,-0.033265936067463545,,0.013039107630376941,,,,,,0.04242045619780374,0.0763805195877326,,0.054382580639525356,,,
LTA,,,-0.009634155965425828,,0.021670338503495503,,,,-0.024280135126159397,,,,-0.024855209950861417,,,,,,,,,,0.08009464450048293,
CKLF,0.062380457388813454,0.04681530306726722,-0.011592210700880543,0.015690541563105745,-0.02667415830637414,0.04674952562920485,-0.015848607917353888,0.1346227545023179,0.028088181856858133,0.00204113126238866,0.01837919240902288,0.01844504754418278,0.08101570420515879,-0.04066673933019808,0.09515458163656211,-0.0031565351755472246,-0.015814097516504765,0.030584110401189253,0.035214248103092184,0.02115306859562101,0.08078693725083488,-0.03349310507691409,0.0012940690266626785,0.01508540613493796
APELA,,,,,,,,,,,,-0.026635743497001374,,,,,,,,,,,,
CD24,-0.10678526979838189,-0.005640767404120259,0.020955209906294715,-0.004447830252567967,0.020405635811389464,0.023389118059349807,-0.033424055933660005,0.050748073043226975,0.012061661033298005,0.030858811632776924,-0.06458566032844505,0.021922563292567088,0.024879719358266203,0.020663161635796366,0.028474154071242246,-0.07518739097050887,0.052628810878966946,0.07061879315100092,0.05273731367648909,0.055079695853311635,0.0911333258631648,0.03683374563040068,0.04196613447036381,0.025444651801953072
HSP90AA1,0.02116641335632551,0.009008636452642193,0.031187857400318552,-0.024094289716726246,-0.032655007987400536,-0.037661829020760325,-0.04756197579820511,-0.13177938621062285,0.03439063060033611,-0.01811081354571864,-0.05415593840510046,-0.01752409224636476,-0.04802084632735234,0.07058363384517168,-0.041843477068782664,0.006527739267788455,-0.0120967806378352,-0.1254669269045058,-0.14634101669601168,0.039939911970168565,-0.03047564583787273,-0.06604972200845324,0.010547951792133869,0.010311331894612483
BMP4,0.014552137620499173,-0.008368407654815021,0.027286981180443717,0.0546680303087393,0.013038708565251939,-0.023999892777960028,-0.021924175534162205,0.0006805741953977943,-0.00177086330395144,0.07167232586951194,0.04219712416287895,0.08355256773662494,0.05807430399927069,0.03841915230491569,-0.044762465726644655,-0.03289894568980295,0.13034673496477897,0.03718354502866283,0.03759132207656864,0.0019100185880280107,0.00150231772997288,,-0.01089079671165101,0.05522929269269347
SCGB3A1,,0.10576940885495474,,-0.02636477140964267,,0.07057431180176657,-0.023960596770982053,,,-0.000869091315255692,-0.016320022838764086,-0.0420730061922424,0.022905353816830953,-0.008174521729607412,-0.048995838172999184,0.06934358413665771,,-0.003827513312527692,0.047149549615462485,,0.07250775744508672,,0.0241558348458911,0.003539203790922861
IGFBP4,-0.04020866057227749,-0.03727667485605499,0.032482501900113196,0.0810431243544219,-0.03658836062847612,-0.04612948983845078,0.028624435073870802,0.08602230776031192,0.0022975276915223135,0.08594192261837531,-0.01237486398092603,0.03074139807733064,0.014441533543007,0.0203810323479235,0.07620972469533824,0.14461299177783266,0.019251010692302506,0.009433302069132354,-0.09270517124139833,-0.03328575055292638,-0.11725119222137251,-0.027953375690760715,0.05256961560811465,-0.007322103079246876
RSPO4,0.02432816776030097,,-0.012022432358163512,,-0.012383177898113017,0.02056505487762937,,,0.020018604507008302,-0.017382894401603753,,,0.03623522150761103,,,0.08730380640239423,,,,,-0.027726170469177316,,-0.014798608227250694,-0.030986117743395325
LEFTY2,-0.00711388683367423,-0.00648593023467333,-0.02358871067918626,0.015455326678111756,0.0014859828159237596,0.02321947339513288,-0.05380377694053755,0.13829578117235203,0.007229050127769297,0.04117059422592645,0.032071461417063296,-0.026995767027750653,0.0948180778337156,0.05516599336141086,-0.02777959127067569,,-0.03715153111513619,0.06942031776069561,0.05220582882715727,-0.0033723175052511422,0.004332467836166695,-0.0581078333287361,0.084387588601347,0.06436225257777811
PF4,,0.02757589820991158,-0.021196809334811127,,-0.01419645280181522,,,,,,,,,,,,,,-0.02687937183429806,,,,-0.02956445531955613,0.13342628233788698
ANGPTL2,-0.03663163850074898,-0.02913933183690192,0.045775664315096914,-0.03065881743836481,-0.04133234392326708,0.031063307407277876,-0.0028600622903416834,0.08335014294000848,-0.02677397045069529,-0.0012638496280738135,0.03469740315839876,-0.0154782559987887,0.010228956294086919,0.034351455479948875,-0.07156617151079786,0.0712162176632789,0.06219006510368663,0.10917813470701135,0.10938486738164825,-0.06724822732853616,0.019734582424277926,0.04625343030709392,-0.0008527314811906592,0.002968381659608026
LRIG2,-0.002537999877319268,-0.025852391082525662,0.021253868977236526,-0.007578056259820752,-0.051115221247567545,0.0443337459448241,0.017068657441136215,0.0658537348898215,0.05860530761092455,0.008187841076086097,-0.017365957814865735,0.021981933994850943,0.10035816025172177,-0.03049312918827261,0.0587192962342479,0.022310813730466655,-0.02808031861061531,0.0363475969661836,0.05132386792799532,0.01662234802613216,0.04142784923686126,-0.040463132507742854,0.0614477734567109,0.03683479017605653
ICOSLG,-0.03255624618713504,0.019685090276135575,-0.006753848009743835,-0.0396348452355682,0.009314027299397454,0.054310308004035544,-0.017472008618284355,0.09286364231726814,-0.04210531536996732,0.05549505619188451,-0.005469705265058591,0.01157366074434053,0.005716530742943828,0.06306284874225804,-0.057533190138076166,0.09009787939485829,-0.017445134568702232,0.0072404432182659436,0.06614328820064026,0.056910617607844306,0.03441293667903252,-0.010718707097157719,0.09097060061899315,0.003525939836990527
WIF1,0.0035947246756533576,0.0029633874642960305,,0.047655028799057315,,-0.004265653212082771,0.0007329792280195521,-0.09446014636153502,-0.021791579873799365,0.0013908567322367224,0.051173241847935556,,-0.05428416197816224,,,,,,,,0.03361924391884837,-0.038188745772147016,,-0.02837860532192652
NPPC,-0.02215236399116939,-0.04517452514023012,,0.014214606381344896,0.003728968199518212,-0.0348007911594244,0.014524736079315743,-0.0033535270582374923,0.013041758545154741,-0.024157969254783064,0.021827680611725044,,-0.003493660686279408,-0.031109761362730207,0.09460113368093546,-0.0608463300351751,0.12426311134143535,-0.009560999641106795,-0.05085757350372948,-0.011193931749689124,0.0002906452489040162,0.06430624500771893,,-0.012939240665906739
LYZ,-0.026162288782546655,-0.04996260691760036,-0.017460463558583533,0.05611220495346253,0.04753899921424633,-0.0315173913085915,0.022368635987663282,0.0749295504348165,-0.0017549755687616864,0.003868036579489608,0.02524766680560982,0.06451044362950838,0.02124716997496568,0.01780728878730761,0.011968054864960246,0.11558732425261238,-0.01554217859571106,-0.022092413065540727,0.050853493049436135,0.05817866516103748,0.005887481962399944,0.09334634898980605,0.04094926358733361,-0.02000107649501965
EREG,,,,0.11693346264617034,,-0.01523943533506551,,,,,-0.02076133437139363,0.016687148243933466,,,,,,0.05248567503942003,0.008031396912875069,,0.03191999562174691,,-0.004360398615033577,0.09703793339771231
SPTAN1,-0.044558475709402925,0.021836388643662732,-0.02513080811904224,-0.05085955445385276,-0.031085589840309957,0.056455344011668795,-0.0005588801554828587,-0.04226847462935004,-0.03453894384562266,0.005545225390675354,0.0019338103993698866,0.06817437423018118,0.025797377288379306,0.04582720564570523,-0.013343728559846906,0.12750226579546936,0.1470445699541827,0.10422920972882958,0.07495567002998049,-0.030816593904983414,0.06009516154055129,-0.050789930828424944,0.005213491041090129,0.023495090924094682
PTH2,,,,,,,,,,,,,,,,,,,,,-0.01582834237972608,,,
LIPC,-0.0008998815610670461,-0.02021351821818764,0.09274411134172028,,0.009266383178112604,0.03411199541016864,-0.0021388962439728826,0.059850554352453324,-0.052796200975163236,,-0.03718317145967762,-0.019986772580947876,0.025412040969624048,0.0596349021928913,-0.04412993333042528,-0.015798259567020398,-0.055247539615468556,,,0.011885272228594226,,,0.055290577740854906,0.02477457349801538
COL8A1,0.061295557769931695,-0.0033119072004519946,-0.009960258917302242,0.002441827841207264,-0.010101073031583994,0.009639952586801509,-0.020101443517425738,0.09666805113222351,-0.030380929977653067,0.03842720036579319,-0.03213894324242257,-0.05357835543521422,0.04303873895887005,0.04356034846796667,0.019575796276340953,-0.013451342711256682,-0.004381257846666552,-0.004446213940812111,0.007168921468078126,-0.08422578803147779,-0.00021711779784100332,0.03620925513964456,0.01019680006245536,-0.014822846554840478
GSTM2,-0.068669084386565,-0.007070491325529475,0.03276506762966126,0.012312371296168868,0.054302227155004955,0.03278458040290399,-0.01587280077983298,0.05041210474014357,0.061695478824763283,0.008733243033114088,-0.033021158099154235,0.05229843667117776,-0.008899699889638523,0.021089411874297505,0.03636332560122635,-0.12320289659563248,-0.0068888645006883464,-0.018845334417176264,0.014088674726163476,-0.015756838867351054,0.008099976922729638,0.03750445838342713,-0.02410563113269885,-0.004943959278530197
IL4,,,,,,,,,,,,,,,-0.04218400458674041,,,,,,,,,
SPX,-0.019913949823383594,0.041479312118566605,-0.0007702169795733185,,0.03311562826135902,-0.026172806470689966,-0.058216689203507206,-0.04001589313752942,0.0673974362667463,-0.024350124047793013,-0.01603782776729489,,-0.015819311396349095,0.013586741996828989,,,0.03249894136741243,0.028287754208300563,0.01476303635277643,-0.0006718016968113085,0.05044679813460571,0.07295733007247746,0.0883769025175178,0.03907797350115133
