,UKF243,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
MIA,0.12754058925813722,0.031768027586589885,0.06646530829744737,0.04818674996246705,0.008434227654590808,0.047032598724033085,,-0.01844076978704828,0.04458663140784142,0.08240911808676031,0.12704331743009298,0.17430922394178736,0.09871845444453317,0.004581023436872759,0.03366349125097645,0.06486562348152503
COL4A4,-0.032360460564292225,-0.03237977625197978,-0.04034474212017893,-0.011440817553764112,0.06689626012785124,-0.030056419609406512,,0.019635138977758242,,,-0.01145477552993463,-0.026227798404785778,-0.042478633613026485,0.10234177479043546,-0.02191870565203986,-0.019678351685262364
TAC1,0.1340965090817943,0.08762829640786686,0.06611649307296799,-0.012482418084178356,-0.05660281899735992,-0.0010641546682705263,0.15348999974567834,-0.03170168871892075,,,,,,0.04314201605282018,-0.018793973425493736,0.097208677209743
RARRES2,0.05055259604886986,0.010350973288896797,0.010011077905761839,0.06499915595866781,-0.028550275619777476,0.019003667542370522,-0.07055060146259809,0.004198273627920498,-0.02547646012316062,0.07228143264708611,-0.05401870120960392,-0.014193534185465631,-0.01236267665662566,0.032432887114893075,0.033149342010899835,-0.02896728635713644
FGF7,-0.013197819601460005,0.0036094786177570345,-0.02627616035956534,0.0305161090500058,-0.025321675326971316,0.014457666208595137,0.06022562719484936,0.03615009196337414,-0.05297187844098202,-0.006674816618504874,0.052074823917440664,0.03393213995428171,0.0027564570112568743,-0.02255186684188861,-0.016109891157290283,-0.04657852470716159
EFNA2,,,,,,,,,,,,-0.030675778693370414,,,,
HBEGF,0.03917074062122672,0.04913424661341014,0.026943046513298877,-0.018332578461939926,0.06201298307795024,0.0071882703658564095,-0.06568540520779952,0.004212105200873606,-0.03851892573091436,0.07045195192668405,0.0014727098475429568,0.013007913785793676,0.022115348963660988,-0.08009060503630754,-0.0785533808971055,0.01617826175083693
CSF3,-0.032360434944418925,0.05279401283305994,0.019065674048657447,,,,,,,,-0.08068815569621178,-0.06702324851073772,,-0.022988338574946296,-0.015051825158188868,0.017461304522510723
PI3,-0.03833576081154383,-0.043865710503524113,-0.023549171262174685,,,,,,,-0.061069152282135164,-0.07393130431892464,-0.11728308364621964,-0.023430328694654785,0.025068050578324227,-0.03270261559005334,-0.04293705126669292
PCSK1N,0.06380553931784416,-0.024729870276539972,-0.05261203077640694,-0.022817900533661697,0.0520280656381261,0.009818503353916246,0.18423831392829337,-0.03569504863699473,-0.08797377307639505,0.09193103628615723,0.03127054272282431,-0.011942955957334472,0.08985990690661265,0.044827754304588255,0.07620437487181361,0.033442728110972327
NTS,,,0.06321492202716908,-0.013966638785837518,-0.024699316967670817,-0.054441739629821524,-0.025854312839304474,,,,0.030650661725867813,-0.013204067777613012,,-0.022821777101632214,0.18653194823172542,
SFRP1,0.08907517063474524,-0.018608036046135708,0.0076158643757674865,-0.00041883295985497914,0.02839304831330695,0.0184495894225816,-0.03979484638379168,-0.026078684818968034,0.03961988641486514,0.06949436409060372,0.03462902165520864,0.037716838489992584,-0.013902500241879572,-0.02822756781898155,-0.021771744402393163,0.02765037969718774
CXCL13,,,-0.015515224381462684,,,,,,,,-0.04989275880862193,0.0060409758737580655,,-0.037498763994038946,,-0.029940135206677182
MICA,-0.007965124272267499,0.019620115960376563,0.06039992210109573,-0.002489803814882842,0.05623375144506166,-0.014342908528641058,-0.029794644801662704,0.0717561296584928,-0.011720344116848717,-0.009039793972105862,0.06298201287206107,0.05206538277594754,0.06273785114947736,0.00884857610393646,0.02985959730649832,0.06758519712895045
TG,0.18238018954495241,-0.02008101904389543,0.06475199366947261,-0.016121182950245835,-0.02086355431601835,-0.01552123300011425,,0.017308105950935987,-0.0351095618546083,0.017409959274490704,-0.02951422586281936,0.10185580213249916,,0.0623489517576874,-0.029353930079414732,-0.018107903844683523
ADA,-0.022307356287883957,0.011778541743461882,0.018592827803158,-0.019805904345701904,0.02549836098734929,-0.025207730610574203,-0.04425257513436862,0.06714915548433119,0.0771718975017774,-0.04694477566098693,0.01825785573476172,0.0007256445999060995,0.08831792554186475,-0.026912285282299154,-0.06726253986326125,-0.014858096226633465
LAMC3,-0.041657683290828126,-0.013292875169833665,0.01634143259367923,-0.011843213821613807,-0.007219548266051744,-0.024923803287053545,-0.03816950184742673,0.09273594765819362,0.027009441905820466,-0.010652321477229852,0.004393129433587745,0.005194149711631641,0.12100612181276904,-0.06589571808841166,-0.0497761174203316,-0.0010009868935048902
CCL7,,-0.014518544684703776,0.01499900223673761,,,,,,,,-0.007149545969787792,,,,-0.01577285372177222,-0.04378442746602752
NGF,-0.01864376646533422,0.0033363076878007714,0.010441834032302593,-0.01538393251024479,,,-0.025854329862654075,,,,-0.03844809717884163,0.013784082839996386,,-0.00040585700340943764,0.008849677510307435,0.01855681160530572
TNFSF15,-0.02306466592317991,-0.01616710959934201,-0.015230197344531621,-0.018679466733999135,,,,,-0.03236212829977253,,-0.03245469748519329,,,-0.01427536359396378,-0.041674610336841965,-0.040851506862272846
HMGB1,-0.013095413762885581,0.01304474694378402,-0.005527107641878104,0.004943817510755548,0.009780229911773332,0.018511243350724,-0.06722688573376571,0.022290220037402057,-0.019593294265920005,-0.0292283998924875,-0.057366772448241156,-0.09043076100964448,-0.11837340230318863,0.0252315838227529,-0.03727126830896386,-0.039306061256696764
ITGB3BP,-0.06628009270757497,-0.031933696255268554,0.05415260741861216,-0.036784087659393505,0.02079754703925921,-0.05065653605445599,0.08569525496230182,0.03346394362826817,0.03645824201218563,0.028080478424464372,0.09932068402742937,0.06015734356237185,0.03757148259728356,-0.027081665389877177,0.013720524482533795,-0.012001068478212982
AANAT,0.03425767190976272,-0.014710417838294307,-0.013723318660880321,,0.03952459608771052,-0.017891573899340957,-0.024306872368851963,-0.01685296834100163,,-0.03010281231361279,-0.029205340255111595,0.055278244332738535,0.14490417149055632,,0.15409145399883895,-0.022538037162493637
RELN,-0.01427470133953806,0.019871304927143993,0.005351427657700174,0.02777719793769955,-0.011793260770781248,0.0833650521000876,-0.0035573472073634435,-0.018657690592845277,,,,,-0.04265747759513211,0.0038974410598665685,,0.06053636684266139
IL15,-0.032786024481045006,-0.030959923044751262,0.0801044647360532,-0.013291551062706023,0.005421805142747562,0.13545166240772621,-0.02807466453276748,-0.015630349204753258,0.05894087576105807,0.029458686216304597,-0.035286598932429726,-0.008397895064995956,0.028705841176602534,0.08430961979964231,-0.053079273537072515,0.04329458257454444
UTS2,,,,,,,,,0.01855334560575354,-0.0728448289410525,-0.024870484695646292,,,,,
BSG,0.02818862245412625,0.017986621851862027,-0.05766583232357692,0.005627170114959649,0.08473821446910422,0.01070748391047155,0.12123636976225766,-0.03582338310497726,0.035361531263342134,0.11523471951564085,0.0015437435782944884,0.059597511313938,0.17117071461383787,-0.01121740469376163,-2.1932995018790082e-05,-0.03409014272879383
ADAMTS3,-0.01284046442498521,-0.0015571740271591006,0.02531496405909815,0.09798338533442374,0.009968139060138504,-0.018985615767848806,-0.039031125536677425,-0.025972595802781096,0.000795967900892789,-0.023944854412577654,-0.0007943287924701184,-0.01510945218792679,0.07498893437596928,0.026976797044368117,0.04418018103729042,0.0023748649605943375
CD34,-0.0010163273342411114,0.02426693849026385,0.03142672784058101,0.026813024842981245,0.0028185644565589035,0.0016014240219637424,-0.04465574272690448,0.0033352893888971284,-0.0625842035839038,0.050103085849936196,0.016811470077463645,0.08070503771913183,0.09964122793812707,-0.012460343889892197,-0.016012709240443644,-0.017225705633604385
CCL23,,,,,,,,,-0.03053721215142032,,,,,,,
PLAT,0.0006004111036509927,-0.05316399913906836,0.028477288940249722,-0.02412314059779633,0.10238149766787245,0.04236682171119845,0.050312094776291595,0.025346412990724574,0.008531307624006756,-0.03171161227664012,0.08075229726142497,0.058918875296469046,0.1195372226001035,0.01714628082968495,-0.04493171059652612,0.010734235994721036
NTF3,,,,,,0.010831055114448988,,,,,0.002438296481755226,0.04413225688555371,,0.0576090840737205,,
LTA,,0.10647526618417051,,,-0.01807045120026786,,,-0.01563035113417086,,,,,,,-0.022459986609242734,
CKLF,-0.06396647261502823,-0.031349806458322596,0.012735008559652471,0.036264291531058625,0.0598200428813772,0.012006263028229687,-0.0827346063739477,0.03954368553246494,-0.024899159808960018,0.06851574602285304,0.07177737862421874,0.11389500422965246,-0.02053539202572836,0.00028326973812134177,0.1586091704329688,0.032086971784710976
CD24,0.01352473033472198,0.023699165731090932,0.03908543426621656,0.027161078997771163,-0.061958491655537566,-0.05123868233399468,0.013114093921546848,0.05745835024579226,-0.03325256188565107,-0.07711032149910711,0.011609775179026843,0.018029199819486075,0.059612642029913246,0.05966262807094649,-0.011964721505823036,-0.029470928783895154
HSP90AA1,0.04174537923758755,0.04639485909513668,-0.009466633231160338,0.015403776115014029,0.011836074419233865,0.01110630361790387,0.1405208910153968,-0.04668465878446192,-0.0063214525617096015,-0.03751200960904428,-0.09753980158534666,-0.20746257741192273,-0.059998836670529014,0.059312893962796244,-0.10158916085261463,-0.03299633694552061
BMP4,0.09893189122918072,0.005455776364090119,0.028039496346817343,0.02854446324338399,-0.008588679144565884,-0.025324446937062556,0.07226518096107169,-0.01331867353815036,0.003597614540956046,0.020792095592118514,0.0012908346979525803,-0.006081403552205066,0.04400387588985896,-0.04199907790816338,-0.0303394691687936,0.09559634287484695
SCGB3A1,,,-0.016342778386876717,-0.016966900010084586,,0.06048263756060255,0.07967223312108183,-0.01090665231867554,-0.037685373038820434,0.01031262126609196,0.012110752842882405,0.0927138554659631,,0.0354319385103715,-0.0330714572630061,0.12340197031706784
IGFBP4,-0.033090581244499255,-0.025495143814495594,0.04964177195500725,0.055385225356357,0.04856287298188757,-0.0018628478480396265,-0.027985009569069397,0.0655255060002172,-0.03826593462629141,-0.0028588745115131924,-0.034567757403027546,-0.06728443734450387,0.12820643429373527,-0.031951289244619915,-0.07050889369897935,0.01008221892327856
RSPO4,-0.022775272166723835,0.002340859954574669,0.0001818277683979681,,0.09882057984158739,-0.015091715368517371,,0.009542055686314832,,,,,,0.10723087364932864,0.14326682214286654,-0.028419572109904128
LEFTY2,-0.0381487282050469,-0.03442363967413879,0.04440029467612376,0.04279130847476166,-0.005528405091652102,-0.016548250477313693,-0.025854329862654075,0.034012349027434,-0.024368872066301204,-0.036605404766569545,-0.0282600372196495,0.05870421226748152,0.1723288990729383,0.00025473671875649614,-0.01497454859784342,0.029003879348814543
PF4,,-0.012667144205018296,,,,,,,,,,-0.02811647495557038,,,-0.02245998141183524,-0.022262658946335778
ANGPTL2,-0.010625825192833338,-0.02668682068528908,-0.011231166408768969,-0.023105418723309682,-0.02805011310637586,0.038552998821260495,-0.04932632251033301,0.07411823319516736,0.03397469939160414,0.05887998000766981,0.08379199001953756,0.06771842287661137,-0.019176557167503543,-0.012168738947305092,-0.01948923122794034,-0.027674892815119884
LRIG2,0.011025892719568685,0.009620533562951832,-0.018945164570031512,-0.0025707540559688465,-0.00023379849292993733,-0.011291518145368959,0.01636801972153182,-0.032498098692076545,-0.02635228076153636,0.004997607648515031,0.017206972293192548,0.009150917544268158,0.04620175893278958,0.00656238295839224,0.01092267661095641,0.11094622746550996
ICOSLG,-0.0529003226657785,0.04186765677835897,0.020836195833636648,0.05653340532135095,0.05104085343228893,-0.018562627514710914,-0.10177593464248605,0.029486298009345,0.008582954680176806,0.07610450528176249,0.003902068386032829,0.10096497450506978,0.049608317510777475,0.012522379518852152,0.05172233828667269,-0.02819115855537135
WIF1,0.09048775569004305,,-0.004838473805593518,0.05173634631309158,-0.016218347988597823,-0.028399483655377263,-0.008726093510395223,-0.05219697628287857,,,,,,-0.018559338651121485,,-0.015818773362151442
NPPC,0.004970962825152229,0.03965817460521025,0.010377774815621743,0.015284019445879739,-0.013031184601322913,-0.00721281813896962,0.06917324536497158,0.025107419782275167,-0.026980674988859244,-0.05369520825394098,0.030235614173662138,-0.0030557256508728366,0.09168794439296789,0.02375884966020016,,-0.04264805624618565
LYZ,-0.010527559950555156,-0.011590559698374716,0.013873648962275697,-0.01720440266553423,-0.013134286876567161,0.029979108726538275,-0.15360387352263913,-0.015358603205928417,0.06934559922120993,0.116383148933404,-0.001996029233774733,0.020680912968754808,0.03177397795630713,0.02409444633262081,-0.02686721677148163,-0.07358642854054781
EREG,,,0.05607845530801616,,,,-0.026596549801644772,,,,-0.014525648441639696,0.04515834078500063,,-0.024866660107190738,-0.03391977448187132,0.012856378905511109
SPTAN1,0.1409562697300112,-0.0012944877405082678,-0.02465276175084298,0.03448677023158096,-0.03723939175744115,-0.004613481992475561,0.17218024970861073,0.012158609002770222,-0.006753429176442158,0.016495250423750368,0.06546655434443359,-0.008141145801346842,0.02421435395317225,0.0419809631276459,0.037303040749368584,0.06559866026513887
PTH2,,,,,,,,,,,,,,0.0037904077634521595,,
LIPC,0.0025623876789754533,-0.022763801551784566,-0.018261736274168962,-0.020611787566748755,-0.03929348697295048,,0.0002831489660778202,-0.02455381996530238,-0.02861024397260924,-0.03871234026155006,,,0.07413006289319739,,0.1275077692181563,-0.01934798170175687
COL8A1,-0.059076953208238824,-0.0004636059203287164,-0.016904007850647617,-0.0026440690672785796,0.05256206244852664,0.011229324143487615,-0.07402485431075208,0.07435348185529878,-0.02537601857957244,-0.036453991625675405,0.10051304928711666,0.09765530012810665,0.14615663139517046,-0.010986993243680255,-0.03918682399142709,-0.020672508903159536
GSTM2,-0.004278670633500919,0.021005992163313073,0.0340739917579732,-0.011239796165576922,0.029863547479011637,-0.03770666830475792,-0.02938815258531049,0.029351042531431684,-0.012335123089547496,-0.010495150581905572,0.06756357757008347,0.14837311501577857,-0.03993935092843616,0.07768691653152274,-0.010788497662790093,0.00014075219824294003
IL4,,,,,,,,,,0.023857913233708877,,,,,,
SPX,-0.012619690980212329,-0.005906762659252829,-0.0366256321422008,-0.053018001032418945,-0.048927525572876336,0.038632457003634275,0.01854414255285723,-0.034579610025307045,-0.035768060328708384,,0.04631898088596714,0.035065649705987974,-0.0786433512311034,0.001790312720834481,0.1869899746848543,0.11294585446039579
MFGE8,-0.034252398260094435,-0.02645953763280843,0.003844558538107874,0.013395918591940798,0.008454948645471468,-0.06413285213253626,0.044631364044976564,0.06500431783678945,-0.073558674493203,-0.05626467313171969,-0.0028270127390707857,0.03809274994933913,0.14715490499358203,-0.04660766942172568,-0.012332474516523978,-0.029214060027406907
TGFA,-0.02266658594810776,-0.014074293936684185,-0.03169731258787882,-0.0020524951925791324,0.07775032244130012,0.0018782093723039388,-0.06028551974077916,0.030156547229819013,0.08446702682993384,0.028131374840846574,0.01188393341273581,0.01297850885763743,-0.07581999772914583,0.059297827558041846,0.04341369003231907,-0.034035958609461396
SLIT2,0.1583656604191029,-0.006437195653561991,0.09939153062538975,0.05233025353883312,-0.05408455184207694,0.012294690109529237,0.08322118500647643,0.0037229362319542944,-0.035667324174670806,-0.032155980978022,0.01281697591794829,0.10332368904774202,0.025361718944814798,0.0395624755769382,-0.024852158060555924,-0.05840571620062207
PLTP,0.02165482746082775,0.04633419574840477,0.025247663514905497,-0.04534236717988597,-0.040621305327207174,-0.04585815621788989,-0.15719566780333363,0.010397555852179403,0.027180240811173158,0.03339364695714498,-0.04563765921054153,-0.01831943344057324,0.17659169100040514,-0.07046806903519966,0.022393233901127976,0.0035760308389472563
APOD,-0.00728041700989313,0.0009332859612002156,-0.031032301020871778,-0.03164087627535168,-0.04677291181588919,0.014503595462244761,-0.07298367307562802,-0.03659013751930644,-0.1018272155581904,0.03807802267610458,0.08397248930598353,0.08737253710642014,-0.19292965062023462,-0.030651893401880133,-0.05062740036934425,0.02225193540999719
B2M,-0.059822184054959225,-0.003295884410201733,0.10281196491524829,-0.0196639878693663,-0.019685620436371672,0.009349144248093712,-0.1874722441163749,0.028246654376128243,0.016279382087384043,0.11118593691579669,0.01374505140684075,0.09935996601624397,0.1944187742417475,-0.04484893317537655,-0.09211710802129487,-0.11906443838687826
OMG,0.08332092157747077,-0.036027116150904204,-0.0011745084130399507,-0.027095778223628103,-0.11360945819967347,0.047866807032578056,0.008341616253039485,0.004653817478929197,-0.05442632737685892,-0.000993857010190105,0.06994680867918347,0.1170868422794026,-0.15019932303942232,0.040432982461643285,0.10294990212600208,0.07062830362767399
CXCL3,-0.05997653259011165,0.0037454469769848046,0.013945444218844047,,0.05550260455095275,-0.016144945407504583,-0.00894294682045629,-0.011256683260452602,0.13156735642332404,0.05276939399485369,-0.05348958463133979,-0.04635611875656409,-0.024020739808011414,0.016518301094817497,0.047342731212860284,-0.03750184958034396
CXCL10,-0.00038313219564808644,0.061280682853931,0.0842188758204725,0.0024268428484937737,0.0030938729260465195,-0.02452535375001216,-0.009621275414788005,-0.01788823195946559,0.0459790874111084,0.04520988266423024,-0.03437692193218997,0.05984650611147077,-0.032361060268525935,-0.0006064241473243775,0.03982388996090545,0.0075702441327739674
RSPO3,,0.12174486770104433,-0.01826172501491272,0.03711568579548399,-0.03174305411795578,0.03110365200617642,0.0012093727276778357,-0.011763017055854972,,,0.12870442901671084,0.08880381805969628,,0.04914723420788144,-0.016006362296547737,0.03524663118313135
CORT,-0.025535092838581193,0.07745217183396359,-0.022163360555846508,0.06743383675135695,-0.011152209471032827,0.006196867249273638,0.02960814294247313,0.04903933810444205,,,0.03616280067603742,-0.029422461990125666,,0.010558120620449099,,
NCAN,0.00872099400882132,0.03889913353648881,-0.0021227801112731867,-0.009185646399681217,0.10959350702982563,0.02040869754842571,0.02995226017259077,0.08490902805403966,-0.03819161352672499,-0.04817433322420641,0.08907405565481381,0.08325531537205871,0.07119634583228468,0.04733360871349945,0.07106620865802925,0.12825139717872033
PRG4,-0.03484940633459531,-0.014518546947203446,-0.013075329547717129,,0.04620505926915871,,,-0.013752911436744552,,,-0.036462532577706944,-0.0035785023369428,,-0.029091009320810737,0.03831515651740054,0.0021149276707183914
ZG16B,,0.05091913913211829,,,0.025011980347245687,,,,,,,,,,-0.019958211180986354,-0.018992331335333623
TGM2,-0.04000828959338159,-0.04662741599646951,0.012407178491221086,0.017454212399244187,-0.010490261248631571,0.0053887867273582375,0.002383978819841395,0.0019672323823420974,-0.0513061204573745,0.12173699678362342,-0.010982133927020115,-0.004323877292347718,0.125441469682414,-0.03984361382624384,-0.04366019488698948,0.015555134448662926
VEGFC,-0.025005144836675146,-0.025875938142211806,-0.020127264919325944,0.014672954327279835,-0.031015769454187693,-0.03121676269354904,-0.03005398547099466,-0.014035394310368043,0.019112672246759325,0.13816436069488833,0.052939711235354917,0.028782024238356674,0.0026730427187669323,-0.03407448414546151,0.03179675063846945,0.050814734964876596
WNT6,0.04041421395766276,-0.020081019877669994,-0.018016545295322848,-0.013633035972851284,-0.013562825466459589,,,0.015022320753136711,,0.02724970217058251,-0.0404500574504452,-0.0023401813414641553,,-0.012809154982458675,-0.024103641877997344,-0.0196247763799686
NRG4,-0.023633790621144166,0.04709011971654261,-0.018624097046705947,0.07346242290805809,-0.02758522214302728,0.016597042967765586,0.16252577737520055,-0.016373924540280926,,,,,-0.02544159491427968,0.04374085711501304,-0.016006364090479067,-0.029512653648291358
PMCH,,-0.02448314039655495,,,-0.021017033832680245,,,,,,0.09758270588174436,0.020314175812727087,,-0.01517942443260792,-0.03451580163928004,-0.023518045245512282
COL9A1,0.058725173661700214,-0.002673914623719545,-0.03012421320133957,-0.030934926981899865,-0.008039030193183827,0.006685580077218511,-0.026227847890110432,-0.01865769774925569,-0.05929498910891173,-0.03045195251398562,0.1155339083430964,0.07545730229524371,0.09344892857042841,-0.023674496115763242,-0.015819437327465134,0.09254868447675188
GDF11,0.04312967377267981,-0.04974613725556395,0.0003219508262012133,0.013358895013313707,0.006233739807454011,0.002365765022122064,-0.03445701662303031,0.04255057577775679,0.06927741415174292,-0.029650352505477862,0.061809497736778844,0.0020109043829468812,0.03946607183629237,-0.030620893725720792,0.021174130246808948,-0.018972653002234514
RAET1E,,,,,,,,,,,,,,,-0.017558867678970906,
IL24,,,,,,,,,,,-0.025228579933382077,0.003062783481527323,,,,-0.01757597332604769
SORBS1,0.014330466258138467,0.0246457723383883,-0.01156024960420005,0.07004323547299074,-0.005317044547607741,0.05239305677562385,-0.019790422123799944,-0.033407134397728244,-0.07018128966621202,0.03185045794197354,0.03555418047050828,0.0334270810166692,-0.05180475307110577,-0.0021604680583487855,-0.0001416304148702805,0.013838600529871067
DLL1,0.09676952912654498,0.052506387832486213,-0.0016233573517920837,0.024378255218563127,-0.03790157599304669,0.005268871837439969,-0.09365063246107162,-0.011495987648811297,0.03661814840008694,0.015131876490913264,0.07009863289029923,0.08324521415417632,0.040836073720162534,0.009399626847981355,-0.001617694254958314,0.11907872495461307
TLN1,-0.06375757094434345,-0.0559733710674394,0.049994122210291675,-0.0010625140224307947,0.029490922158164998,-0.015887934628014067,-0.060343206198173766,0.05477013826983825,-0.020451672305750273,-0.05757406146949886,-0.0006004152297101925,-0.045218893489182926,0.08703269185238635,-0.03393353734782044,-0.035171915300447276,-0.03711462251181912
COL2A1,-0.02419074102944636,,-0.011678252837064716,0.010532391937770641,,,,0.19562181686046134,,,-0.02009498923395818,-0.059471997591301874,,0.01570533572024828,-0.02329466714255199,-0.026589316860649356
SHH,,-0.015087154021250873,-0.029605161070312854,-0.01612118467365944,0.0596535382662302,0.049412124914735796,,-0.010906651365366232,0.024462263728707044,0.05977914833042264,-0.01613131123733677,0.06988242542746412,0.04050636153464743,0.0032403972941991684,0.035076796363890654,-0.013461447550495104
PON2,0.04659266793921079,-0.015278487792931603,0.0069110893242210845,0.021599234134032034,0.06158889133517166,-0.04134061401336347,-0.07385787639918702,0.09603908552040301,-0.03101848823715723,0.04885953266933467,0.02934160876459313,0.13169356052146247,0.11924564309021528,-0.005170110563925467,0.11649566554277607,0.14144966421861965
ICAM5,0.13591793346049943,-0.011184686979914944,-0.03097066012358433,-0.01537016666414945,-0.046654962389912166,-0.04339518831173801,0.07708685851166086,-0.021300100972264126,,,0.013624869542399455,0.058154633664508126,,0.046333425450353176,-0.022345430324815504,0.12738561215370137
HPX,0.007963418629644791,0.058733353881462676,-0.03313032278731171,-0.013633036892495778,0.030384624812161108,-0.015091716037458206,,-0.027722531003368286,0.07808622574017325,0.159631039501223,-0.003520876934379512,0.09564451709184296,0.06907304879427115,-0.00527005221683337,0.11673471686977799,-0.04709877561592582
