,MGH258,UKF243,UKF255,UKF259,UKF260,UKF275,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PTPN6,-0.054036867340450455,-0.015848220768126475,0.0376493468178601,-0.018843702934810812,-0.03778948750124568,0.002966618939079818,-0.0016204957077280667,0.07263304174141935,0.0292356237874269,0.051513040748895476,-0.027897519855169934,-0.035517682801494796,-0.08804099109900389,0.010932554030091194,0.022090128856862738,0.0674396294153267,-0.07761366800720636
PTGS2,-0.024156666964912706,0.003977205132252987,-0.03790592186202058,0.0801540851621572,0.026980621502527547,0.01248469575675051,0.11993841447241153,0.06027936479598387,-0.009556733770946325,0.17321286292353263,0.07837218319983294,-0.036347169367937755,-0.012378248410650924,-0.016014314830412997,0.046368185626356445,0.01932621932206111,-0.09822398338468466
XCL1,-0.023980992010192288,,,-0.011518568989421937,-0.01240592836448402,-0.016665301388947333,,,,,,,,,,0.0040269882795202615,
CD58,0.02363242685983544,0.017815297247967394,-0.05992239678579189,0.02379133991904453,0.012168377566371048,0.05260306337322351,-0.011450583921513253,0.09465337486317785,0.06692108054995455,0.02652947083432303,-0.004859876249543751,-0.013672112729918867,-0.05802699763513233,-0.01530725128792696,-0.004012705704122323,0.056083518710535324,-0.01344448878022271
TNFSF14,-0.008540888033791775,0.03248933786403187,-0.05406606131435281,-0.04065909832973151,0.11373190767666691,0.017776098564647104,-0.06451924959534708,,0.019966816492848066,-0.030780125311363895,-0.0030285526453351706,0.07243923411122413,-0.053585481979854285,-0.05112159799915613,-0.023684116312035198,-0.007422978407859874,0.06631678812483818
CNTN4,,-0.030947503965502023,0.10719231497253934,0.00679795874163169,-0.029217734243447695,-0.007037621077445727,,,0.13256557972228383,-0.035641832408749526,-0.0005074319482960906,-0.007918977482202758,-0.00442911159661237,0.11853342135709155,-0.04027924360313955,-0.00408783209878842,-0.006608734066491873
NTF4,,,,-0.014570485346536398,,,,,,,,,,,,,
INSL3,,,,-0.010586569719467342,,-0.011700020127453891,,,,-0.009582919385022766,-0.02877504813984924,,-0.01746958012562644,,-0.03241222757367808,,
BTLA,,,,-0.01680410345052928,0.015365847677456185,,,,-0.005303707433627671,,,,,,-0.031341003431004634,,
MFNG,-0.011001855434364624,0.013114365821620688,0.022298225236005463,-0.04506864365669009,-0.005697104344787025,0.04234800066169847,0.01640877558811167,-0.024238988185881636,-0.09162764695332319,-0.05808054392137808,-0.025373863818943902,0.052718749104170945,0.010062332148038365,0.088394725928102,-0.006583839965224847,-0.009480441778857754,-0.046030096098513655
ICAM1,-0.04378057274615289,0.01889230974798504,-0.026782740338394066,0.0036755144762539776,-0.003755200266983671,0.07057314104208233,0.01016804502294377,0.05202348776273905,-0.023632687839454235,0.1027081358436269,0.048060509899231524,0.04431475726255787,-0.036270679175096944,0.016171151944484076,0.03904601547422952,-0.07407931870837699,-0.001652767019480339
PROS1,-0.01990486715816952,0.0247044678162844,-0.03971929939987529,-0.059697031023839484,-0.028209379173170405,0.00777803814254999,0.03362446322806953,-0.05820661916574991,0.013930807529936329,0.027857038356157913,0.011459515151575998,-0.04514349267362306,-0.037275846330404386,0.049449414139372504,-0.008466878659494453,-0.010896554391082851,-0.024703937559841155
CLCF1,-0.022922987286575325,0.06809167001846195,-0.03930334457937923,0.057294352788226116,-0.010743408117268502,0.06712252352250582,-0.04561236275906436,-0.014404571793481487,0.06221179772081369,0.10211994624542331,-0.04130010901972165,-0.0319724740848867,0.04177822674939298,-0.03587151320598368,-0.010710200732419286,0.04348874541792777,
PSAP,-0.008501216871406208,-0.028490864390774216,0.010545266589841742,0.03179432888709899,-0.023451689538029955,0.02181802671460069,-0.17314755947480173,-0.03667794047864146,-0.048000546768128524,0.07175540765014853,0.05327483033496389,-0.044392516949383544,-0.04906570180732044,-0.038762410288601855,-0.00878469211307849,0.02414888643659164,0.07000247805405581
EFEMP1,-0.03003184121020014,-0.03296150635595314,-0.009415079473141234,-0.05611941691682445,-0.013640476533303867,0.010371173139918307,-0.08661847400172142,-0.05063442289815633,0.010552347580775476,-0.03709950898540142,-0.03193477995173723,0.017028798661545632,-0.007996849541050502,0.030540693179579883,-0.12093231121284233,0.0074940479405989,0.10230148791814
C1QTNF1,-0.014225702744593338,0.05535474983093596,-0.03311438115528351,-0.017894483012756333,0.0542701692838318,-0.003640675531484552,0.020881813350363463,-0.06411917220780916,0.040694815630636386,0.026189444937371756,-0.004512861057172727,0.07892127501755813,0.005509587626594319,0.0961825999419389,0.04521262611626448,0.0622472313377468,0.09891992459896241
ALB,0.026936308804282494,-0.00384871859944721,,0.1065725675676815,-0.004597928751412133,0.00855102295921724,-0.042363617735246585,-0.028389761920954444,0.06319672518710778,-0.013313534455210625,0.008804258163659085,0.018852390669765757,0.0037413655551047013,0.16173168203708596,0.05807752113787041,-0.002959019386388981,-0.013779714253518729
CCL13,,,,,,,,,,-0.003965207951045866,,,0.0189806070306679,,,,
EFNA3,0.008319185254558582,-0.02119048611283773,-0.05925928443876238,0.05614991304689712,0.006217410444537673,0.008671254101604752,-0.02011359542887038,-0.026904642872176195,0.06052601075478936,0.02454497164634683,-0.06933661929186431,0.06867196781090344,-0.04850800573648616,-0.022358082113477753,0.061356199027195676,0.03082532449706841,-0.06505900713303821
DRAXIN,0.0806180350583557,0.011768431110567936,0.020678157439139023,-0.012332082281366669,-0.04634124826692185,0.017298931657824326,0.024572714183350212,-0.002771372988129921,-0.03930372944991209,0.021424583822872253,-0.023746299949644396,-0.01514907784507326,0.07056622117991818,0.06502948435624518,-0.024530755244510077,0.022072026943015792,-0.003249189775971805
RAET1L,,,,,,,,,,,-0.015232256851657359,,-0.04064117379973785,,,,
NPTX2,0.04241317382438239,-0.05004363607578548,-0.057500715545862405,0.032904891881911674,-0.02369510988958128,-0.022207552412721997,-0.16011949298824557,,-0.000615423940985449,0.0063896022188932025,0.062292214025752586,-0.003662778444514737,-0.014856929211813655,-0.13588934732337127,-0.025460722433837586,-0.020474328841847664,-0.07963531363850311
FGF11,0.050185235477026954,-0.006942451342444278,-0.051617588643987286,0.021246109619009024,-0.03620929616914041,-0.015186731914325515,0.023119906670953455,0.031036025342824118,0.04888575057334197,0.07130882042967657,-0.005346542662626169,0.0140588792917738,-0.01754178319388295,-0.03584046118306644,0.08556285986875393,0.03697828708986375,-0.06382131742646827
CD59,0.05181590690399727,0.030154164172749885,-0.02852448108523489,-0.08671540466755419,0.07078116517754851,0.008662766268205085,-0.09914214427011568,-0.03238012208788906,-0.022736633434113012,0.01877101987961027,-0.03995834980667085,-0.011150758571246621,-0.04162028054502389,-0.013753184745308834,-0.031431002847296746,0.02856473293673354,-0.045899113655394445
COL9A2,-0.0772250180807041,0.030931885132600225,0.04697679099487509,-0.03590344027198202,-0.02077927514850884,0.038620070854655,0.03222427674423385,0.06234771424124143,0.04254167783563231,-0.07066599312440781,-0.11245195723671936,0.0020120401264903873,-0.03730836671133629,-0.0960513668473076,0.017895461458389803,0.05222940820427785,-0.08893266528703511
DLL3,-0.044118806437344775,-0.04076534473062191,0.04916294850701361,-0.0923368017340836,-0.05352400334459624,-0.012965474742255513,-0.06668746318996908,0.09032937418175538,-0.03549426692141057,-0.05377321414834421,-0.13412998302637014,0.01645424685537197,-0.0013985538855198747,0.07120904194377581,0.1034981397481521,-0.014675970926476607,-0.09886716328196807
FGF5,,,,,,,,,,,,,,,-0.04478109117792704,0.0034245996727275997,
LIN7C,0.08164852324974828,-0.015791300016488038,0.041290894479271124,-0.01486163936448926,-0.0763545918371554,0.08009415621985264,-0.200653370440842,0.06343751023649588,0.0007739543979593789,-0.012454166211564362,-0.05956813795798611,0.07611456675472476,-0.10882462919409594,0.028522802584147498,0.046458351455863696,0.013519505676285262,-0.08043389326096487
GDF7,-0.0381354160780053,-0.018707423353420464,,-0.0188895311368581,,0.013367346872967593,,,-0.04730226726938321,,-0.02497133649885398,0.04729095757265623,-0.03365336686433661,,0.04695244288999519,0.040099609239814246,
PSPN,0.06645375826468164,-0.020022542260992576,-0.02856148420456829,0.05838489913359284,0.017608508171687045,0.12882270566622572,0.031694375641261645,-0.10720916731847616,0.056122055600324065,-0.019858319270232756,-0.05155449756971715,0.02423113132473306,-0.020367657901462735,0.05645864707923982,0.06735565863217115,-0.0007850536622435518,-0.011823975270218482
ANGPT1,0.06288867390481538,0.004667008012803188,0.1309126579137926,-0.04153166579081311,-0.03963956289828884,0.01562028045316518,-0.04487036355352766,-0.01544348761810085,0.022152290479905707,0.004069980348134568,-0.04381289206764159,-0.022752736588076604,-0.059026319719466244,-0.051473129231255674,0.07275176420129943,0.04378391475448717,-0.06188942768218583
PNOC,0.02197928554202577,-0.03562692313101456,-0.03683062868817569,-0.052438657658255,0.0004758136293422717,-0.006621705257849872,,,,,-0.026554629074119318,,0.011322543704344736,-0.04564853583513574,0.04454521694887175,0.011483296708227083,-0.08599283480734184
L1CAM,-0.05726620574397833,-0.05214694051982728,0.029648020533556963,-0.02908666349353033,-0.014807520594542664,0.04816924956108854,-0.016279442012868003,-0.02377766729888394,0.06937835029628477,-0.046477794910445985,0.01575626651661097,0.020563458947462455,0.01274721047501534,0.04473856385583732,0.03482383067206697,0.03260450467092048,0.09465436423512275
APOA1,-0.05504545246421054,-0.040187251149524914,0.06447341669683163,-0.016486833197907176,-0.013829144411181486,-0.015235461516399809,0.03373201610167691,0.009042893461823158,0.05121789036361216,0.02725409526816073,-0.002299153827757895,-0.02665561926425431,-0.0012422928572326836,,0.08901586550250334,0.046830825052976706,-0.04559846547783532
PSEN1,-0.003116621769646133,0.005926532493352366,-0.07058421430351061,-0.028547033567168367,0.024988611188817518,-0.02704278349436633,-0.06958805786318559,0.02933748035631062,0.07149686315024459,-0.033087045819707846,-0.039848751647368404,0.03037973137120507,0.006065266375047718,-0.008387576685093618,0.023903361200685303,0.06254185861059178,0.05472209252443172
CALM2,0.013496306780939661,-0.10755287591924356,0.07352491797924927,-0.0790295692305383,-0.026802758693098214,-0.00883696579125605,-0.008274403121232312,0.05320195794460974,0.03286499923942238,-0.09866762635995567,-0.06776964135864981,0.014311544753021165,-0.026785201722699038,-0.01191712002191931,0.0523609598167236,-0.02318550745897943,0.030580810853893768
CLEC2B,-0.03786888724143741,0.07186134153663944,-0.06164104007650887,0.014713816018905345,0.03979006210591622,-0.0049928521776416435,-0.0004890695354946371,0.029900446606693654,-0.07243987591928236,0.044686134509106315,0.023702085172195343,-0.046774331684370986,0.05436798087747061,0.04548401399495697,0.07709279858054557,0.034680746307926655,0.040942418169909546
NTNG1,-0.024682670116042447,-0.037794928966648496,,-0.04395199119890647,-0.03152217198543943,0.05330305578691188,0.1219383698959897,-0.012999980418831688,0.00473191956870834,-0.037145149975971334,-0.015290457028882555,-0.044714478100374815,-0.03803493960304536,0.0447054082353292,0.06583405165481837,-0.04155331389444618,-0.006139873791250169
LRIG1,0.04058829665689001,-0.00539228887552689,-0.007686950331297928,-0.10782431788425922,-0.027569692454665194,0.04235533252098044,-0.125913018477479,-0.009181646821313897,-0.015901699159871774,-0.029823559554708147,-0.05501173849885728,-0.02345879351973494,0.016192093170374847,-0.01094760753883746,0.026964920398053965,-0.03198416601500538,-0.012315993541463566
CPAMD8,-0.033555893345461565,,,-0.01252202295356872,0.07681821820735675,-0.012978023690282304,,-0.06975492317402991,-0.03482370237429787,,-0.013760386572953691,0.04433218555849563,,-0.0062546044225412455,0.06836091369660688,-0.012915927058032899,-0.02354960896867649
GHRL,-0.05353601547462006,,,-0.03340061080242801,-0.026676067940361252,-0.010789385990250658,-0.041211492598218574,-0.001453032640349105,-0.05245698314672244,,,-0.040595088344997254,-0.013829539872978348,,-0.046621919114064214,0.06870947388092047,
NPY,-0.03817200773182102,-0.054365718842668644,-0.018970357313516595,0.039529060729819744,-0.012275869063642402,-0.01806358582485639,-0.07308188579763589,,-0.04210605885790486,0.03142914298708829,-0.002263747362587006,-0.03196937626886286,0.018866737421282732,0.07107436504971473,-0.01973254626477968,-0.01920899567576133,0.13646556509968602
MMP2,-0.03426765518589842,-0.008819800386733486,-0.0015955340285011834,-0.05931242083154258,0.008816436663939263,-0.003252134096323446,-0.0761749845222384,0.01332700184544529,-0.0030735403863926514,-0.01600906568040141,-0.03172958961975394,-0.006055240548095117,0.021410107116065336,-0.016184386750294464,-0.011637533935150369,0.029125028284988107,0.07836358409746731
LHB,,,,-0.010905736326100786,,,,,,,,,,,,,
PPY,,,,0.011005951920872786,,-0.009484823939769838,,,,0.05410400437678601,-0.011303754892867068,,0.025029071979802805,,0.017175720696802333,-0.017665413359445208,
ALKAL2,-0.029854058674843868,0.09120928194252807,,-0.0107472929873111,,-0.022878924382929825,-0.06791259413623642,,-0.05833539320124068,-0.039717834703618594,0.010818745197555808,0.06367545321985638,-0.002416148466039643,,-0.00828712581462198,0.013247466993770158,-0.05026048084272283
CSF1,-0.06258483912245198,-0.003967002263854271,-0.04777461134533254,-0.037692409341201334,-0.02093789009863557,0.014565646368750839,-0.06915071212984183,0.08006558839082809,-0.024933678116826858,0.07025096600074163,-0.013912966484837261,-0.04157963786264225,0.01554388576796541,0.04372669889577231,0.0419066939922233,-0.042212008358168865,-0.11531228614649153
SEMA4C,0.0025127819070924896,0.04721158675725908,-0.006502241020904991,0.005149476068558801,-0.0030427941289738157,-0.01237198693701838,-0.08508040754306306,0.02533975496835932,0.018368173684590722,-0.030905499674454818,-0.05888118917787215,0.04693886156542018,0.01827829206344113,-0.015817372689280806,0.04911770686434284,0.05959934728205166,0.030238970089534144
BMP8A,,,,,,,,,,,,,,,0.07219713139243938,,
ICAM2,0.0018484224677074192,-0.029871525311768427,-0.04100139753998053,-0.001985419904347496,-0.04378726986578608,0.03974774794921851,0.0023704898258792104,0.0106204876464796,-0.0475388792634382,-0.06485965900672287,-0.04296743135293751,-0.03346803085850768,0.03936790086210776,0.01953776493201731,0.0006212338393838663,0.061638481820994344,-0.025724051900595034
SYTL3,-0.007687429221985179,-0.04570261696092162,0.07720109123615106,0.03489469892894892,0.019718208035091705,0.06632135767797245,0.020813682173550372,0.0144529740386631,-0.035207096129000165,0.11609834527375361,-0.026229487508120406,-0.012921809874165902,0.026203879427679804,0.002351596307932984,0.036735780781668684,-0.06992297608993871,
IL1A,-0.0028884326005327535,0.054567602604116736,0.0017980417796087354,0.039407801027952945,-0.045905450230020454,0.04780617681457614,0.01285916148034411,0.07097428808208353,0.11356425032835048,0.016076945150736086,0.026711561316475715,0.040536742490660284,0.09581510654083147,-0.05593162024043871,0.04985373994421516,0.08053733725761919,0.057303324710145105
HLA-G,,0.010843484045589071,,0.08892839912687028,,,-0.0021566376577809195,0.016957728756451067,,0.07120633967317973,0.002949772372802379,,-0.02651943980790668,,,,
PGF,-0.04273567801623676,-0.0074727324289438415,-0.02486437623529525,-0.015776869175807746,0.03699175731398139,-0.02541793442705604,0.08526140587273495,-0.10824073001289314,0.0653220022841931,-0.03914670979733207,-0.009118641760122486,-0.031686132885230846,-0.02480092166092412,0.04276866855692413,-0.002526307144942546,0.062410942648777404,-0.07872853148303141
LGALS8,-0.012108546722097416,0.0009789934616345124,-0.03813125059146677,-0.034859405984581454,0.031948038850741683,0.003625317760735544,-0.06087244472543033,-0.08841140829962085,-0.03412663739890976,-0.0392198813485207,-0.020886061368444335,0.05004096619719443,-0.028013333111521446,0.03241273282726651,0.0071116594385344034,0.018819987795913953,0.05974437979671573
DKK3,0.0039419215858713325,-0.008898216312629468,0.0498782655241138,-0.014805303185250453,-0.008384281959200188,-0.04416663599658404,-0.009524372766577822,-0.05304001467624649,0.04709841595116648,-0.006038677016648498,-0.028241880787518707,-0.04341797836227183,-0.07652388655226718,0.07665855965816905,0.05907226494926335,-0.009448246370666458,0.060490731928156107
COL16A1,-0.007554867812353456,0.015571585342497486,0.07549763493773215,-0.051254945371336326,-0.013525225985778905,0.03624088594740417,-0.04429144324795302,0.11497706489209446,-0.12332599946536647,0.00283075129281488,-0.0073774330728080375,-0.004919579489383448,0.03440723330081783,0.08743399284514689,0.05251113469686974,-0.008688315960524504,-0.09965066915074057
TPH1,0.035884796847543414,-0.02491486457483327,-0.028171480054598397,-0.0064853371197756225,-0.015461990661322913,0.004585150837329832,-0.0286241018757465,0.04329383690037399,,0.024832572249227833,0.015559077132471268,-0.006582641438214371,0.04598264688237895,,-0.07531606243863952,0.008623153616118963,-0.04360714070684119
TNC,0.0023343377813179974,0.0015794971492802737,-0.05240019266937046,0.02479236956158932,0.026343647259884983,-0.005702105522271461,0.004465097470044183,-0.08429149326216819,0.006081045885152563,0.03466302893821597,-0.004504082405180075,0.0030812601990669493,0.00016415904453249833,0.0645714850861404,-0.08603606393825605,0.003044160621880735,0.10756213644583479
TNFSF9,-0.03355587741928862,-0.017195401813416757,-0.03137252603925021,0.041151186905710235,-0.01619456461717653,0.010105135626945691,,-0.05943595930375361,-0.0160527107355514,-0.0005238012531028435,-0.06273331438213813,-0.012485419174967647,0.019599158242349222,0.023176599027628822,0.01823365560917979,-0.00663530805566586,0.013305652807759085
C4A,,,,-0.012929383249551573,,-0.011243783034103408,-0.035570245494236534,,,-0.025438199314529415,,-0.04005208442986732,-0.03410573880606289,0.034408515984243014,0.06075158052814408,,
CNTN2,-0.008118459515338928,-0.014727623373141681,-0.013107423688481726,-0.01651224158169964,-0.00496956252847246,-0.0037690667903656134,0.003214331586017631,0.01872783786171983,-0.04619590209456719,-0.03709185353315429,-0.032045538032830556,-0.03399841100196164,-0.0674229048965943,-0.05304176061023584,-0.059713176533739865,-0.007482513250087459,0.0493375592474923
F7,,,,,,,,,,0.022739801356022365,,,0.0005111450061577151,,,-0.0027332130206043706,
LUM,-0.01487018365771063,-0.01908833329157526,-0.0019536851921573206,-0.039846592675240294,0.029467640022248182,0.0030125275024781416,0.09430004748397171,0.12362147141275533,-0.00050651509666784,-0.011343244197334361,-0.04537686324585306,0.07152148027307904,-0.009851772094393304,-0.044354795672367955,-0.03141011710747991,0.026556738527576618,
IZUMO1,0.011411404382942884,,,,,,,,,,,,,,,,
BTC,,,,-0.01905100045328439,0.01657636685569316,,,-0.04882712806623175,,-0.02318752748540138,0.04204149787875992,-0.03436619999659109,0.06465635966486981,,-0.02845865572430241,0.023707884932197623,
APOC1,0.02031718525188497,0.008274926566202285,0.06563289081113408,-0.04338078738004183,-0.039185139584910315,-0.033731385586530105,-0.06426351746087679,0.1114418231621722,-0.022153610925494498,-0.14840476534484393,-0.05606922382302141,0.043215494714842144,-0.06603607944774707,0.10510259980289456,0.06222248599555936,0.03205530807351825,0.020588694917935944
PKM,0.06370769204254241,-0.025698544236075926,-0.03102259082583013,0.09003247550506809,-0.029096519474936425,0.002159612305389832,0.05120668116474154,-0.11404447472695198,0.0066537928379468555,0.11023608030489594,0.10589106928963402,0.07769464123157047,0.028444613378046803,0.003053575158777382,-0.02329798013118725,-0.03497722925875183,0.014053204200909539
TNF,,-0.05552089679378985,,0.045454782391099104,0.01778754417938701,-0.025651887218493402,0.0749843620274204,0.04701919795944458,-0.011671915213955093,-0.02250578398428873,-0.029129636770240677,,,,0.023938636192936742,0.03027216152053791,-0.038489094997879
GNAS,-0.019160421912529396,-0.030618024485906416,0.012102617217892237,-0.08025202027493045,0.0018349884257008364,-4.880542582108141e-05,0.13060831417775395,-0.008951172412485775,-0.07403089241322816,0.04356378226706791,-0.061921006296465304,0.06873129741493716,0.02113412693503469,-0.08943758094727411,0.10716563478039264,0.06354618124375105,-0.06665869971709405
BMP8B,0.027989989387952663,0.051657084592269996,0.017414571654857363,0.0520443758532031,0.0003306115869600856,0.008432728945129614,-0.08554439461510471,-0.02547780595032104,0.01307746477318477,0.017367491738075336,-0.03404212771447344,-0.0075947453374871545,0.012646056263240738,0.07899267919189688,-0.0048974763661079525,-0.006304771223255355,-0.014875435079483964
LIPH,,0.06203618777731343,-0.020215847500159263,0.0017114103957114055,,-0.009065562799080747,-0.040535342732208456,,,-0.022849049402205765,-0.032477038939129406,,0.06241148656306796,,0.06927732382070767,-0.0619503763086565,
CCL28,,-0.018707406932265365,,,,-0.013959475332400205,0.11445594802694932,,,,,-0.027685540738817113,,,-0.022589782687227274,0.04050744860617927,
PTPN11,-0.018183312916916064,-0.06582654150194524,-0.013187575014563477,-0.007813911305083906,0.0033698722618097795,0.0014982276905277734,0.062206443216446396,0.02383267632680766,-0.057915092810566046,0.04925468075249811,-0.01377559468049304,-0.017670907661608507,-0.042937136789586314,-0.020135545189361583,0.010962893930841957,-0.01602407103524419,0.06592118924421825
ADAM12,0.06572054320527274,0.03239282077788405,-0.029892632086145076,0.0699199472421256,0.12685504394846542,-0.036646499615787295,0.04547964956659154,0.039236380711452086,-0.01883660150405487,-0.049033606912644925,0.014879332104967606,-0.01686552606331851,0.001814119060178493,0.058100907645473265,-0.08767211222015606,0.03181406487861595,
EPO,,-0.026553491587104974,,-0.016698956958429014,-0.016591500750003336,0.10674879458418271,,-0.03349538041204931,0.06250840377262545,-0.024814651186468115,-0.033729880779649085,,0.016743266816476077,,-0.024022356497973935,,
EDN3,-0.007793597413857617,0.020242922764224222,-0.02384653418356865,-0.00709601781253847,0.026025850515466978,-0.01470100995837188,,,-0.03256352850988525,0.006024096412605195,-0.04245030563345183,0.019125824188643652,0.03280205792325095,,0.0378538191446008,-0.02311133166069929,0.11951207565054744
CCL22,,,,,,-0.004782071298920512,,,,0.021498512589878872,0.07899552026950787,-0.003317332165679845,0.009810532568900878,0.06224860151187052,-0.037120835868223644,,
CCL2,0.014334378767433414,-0.025393418691746727,-0.055381671792950955,-0.010349305761797758,0.008390954174628297,0.02688209360480731,-0.11734039576747124,-0.008000630226822132,-0.02855580726045848,0.02925735416756903,0.0019560650824131964,0.002910607562389833,0.0234392433204624,0.04766429986376171,-0.07972233506868405,-0.05008604755953247,-0.017163875737716255
DSCAM,-0.011221323227668162,-0.030247339056261157,0.035806517074506786,-0.00597429837478081,-0.046532436782160354,-0.017261055410923175,0.030886491769214347,0.07343092631229622,-0.044672161548140396,-0.0671332191085674,-0.058018672191976116,0.032179506507465094,0.026717375588403994,0.01624128639723289,0.04556411681607804,0.02421849914091933,-0.12662331312783887
ANG,-0.016069845494226395,-0.007521885370136278,-0.029176116195504278,0.09066554374931142,0.08423887499713213,0.027811934991992734,-0.04572284453602566,-0.06244818944051868,0.013230525761499962,0.05209546377255835,0.024840145288743565,0.0020199237369809375,0.07253940601221118,0.008070557635680025,0.03197585274143055,0.020423903374614895,
FBLN2,-0.032466452807590654,-0.003630495620968987,-0.027720625040014803,-0.0028943187695498925,0.016846347447486334,0.008211048048226638,0.05070870694102223,,0.02082501334509329,0.008868681807586093,0.0069951627691913956,0.01805118897057233,-0.04306781185122055,0.1411621087771894,0.030337885274731802,-0.014059801507120412,-0.04461285275859669
VTN,,0.022479685615060075,-0.023585533157675666,-0.008217747078783904,-0.016727762802868987,-0.015582501247763775,0.20491162398250182,0.016267477567297135,,-0.028364844455633812,0.049608049605234496,,0.009966254311939274,,0.014052859338011868,0.011254260920432625,
VEGFA,-0.007449337456762726,-0.03585173215922146,0.007803050140723255,0.13019776330589475,0.01650515256381453,-0.03159209124960131,0.08582897288097388,-0.07551568484660903,0.03208141217030349,0.11544710133813547,0.10895875641653506,0.006275224163128658,0.04738021390828589,0.1562308659373728,0.032759660624352,-0.0015709532500168381,-0.0992168650058152
F10,,,,,0.07853178942403016,-0.010399904904055344,,-0.05502891212004044,,,0.02197334413620215,0.10787326510280917,-0.002752636239685826,-0.043027036765397576,0.12151841796065432,-0.0557073029543077,
SERPINA1,-0.06538925502917636,0.09858739559029885,0.0004909901994698189,0.02592955403280536,-0.01109195432251775,-0.019891857471208408,0.0717748379444463,0.11977675744775472,-0.022203173268955677,0.03959710035948672,-0.031219439609997082,0.027799664680675667,0.00532227182500414,0.036245748276232684,-0.04520129979776852,0.04952769268339778,-0.05227205729014302
VWF,-0.07305584258057343,-0.015714532952825003,0.0488468804150324,-0.08795132620513904,0.022280378885134334,0.02866322568397793,0.06334920417008294,0.02875947692825436,-0.028170285960092925,-0.09998886763351603,-0.027488940647737454,-0.06353915653492885,0.0242123105114397,0.10497350106203002,-0.03723749809182976,0.06880045275218755,-0.022691756766857744
GDNF,,,-0.03598919677595605,0.028529626025374465,,,,-0.025689893923498797,-0.03629114298986722,0.0806465404242525,0.05871229952103784,,-0.037655145611205205,,,,0.1236591444743087
VASP,-0.026252852898860868,-0.06692672170286419,-0.04558914381305582,-0.031127115953996164,0.07496041624632283,0.0980794125543697,0.08815264814431574,0.01977079567668796,0.029847825070840096,0.02502432690089139,-0.05070255746170472,0.05081317925202517,0.03196681002788285,0.04996960721663271,-0.008610428287784574,0.02813250240826972,-0.02731287501746481
ADAM15,-0.09899833276751814,0.021476022266658817,-0.04584947965093677,-0.03629017501411171,0.013155488670742177,0.044356011053883204,0.018269157784215163,0.04928402605331517,0.08894923027619278,-0.0289367188208542,-0.06499873873718755,-0.019551751974679354,-0.009242676994608533,0.021396902331141613,-0.058161152629902325,-0.012485211013486534,0.03683921031972849
WNT2,,-0.021752631751285532,-0.03194551797450797,,-0.013441631157741277,,-0.06589325740395732,,,0.04225579383610281,0.0038267108535095518,,-0.03369840987115923,,-0.058419106190195545,0.08000032908967455,
CALCB,,-0.02276745812094814,-0.03598921389524555,,-0.020205412306077333,,,,,0.0860054255561916,0.13175976936255626,,0.016462365611811063,,,-0.02632759728925152,
OLFM2,0.02751234611428348,0.00014412314256320586,0.036019409182633154,-0.052552107434238333,-0.01173492846373705,0.021892100161495412,-0.018835722524248328,-0.020998154201648103,0.060793399354297624,-0.09790516893809735,0.0157099589778196,0.05960053771879227,0.07188413616195373,-0.07944868022746378,0.055009218263175966,0.003168123592482565,0.04164118646531323
MFAP2,0.055882390432868904,0.052047273880308505,,-0.02281165011653676,0.045044583777996784,-0.02490896293804374,-0.04617947164173022,0.0013919359240360896,-0.014052560154444017,0.039366282957818605,-0.02977868403852632,-0.049222564525327084,0.04383147031953848,,-0.01169560948114337,-0.030334130628066346,
HLA-C,-0.06622975536440251,0.10896572465484816,0.0380270050915124,-0.0001526185781320047,0.08465926346576327,-0.004363111008756304,-0.09715685696213947,0.02637360505976948,-0.0788867078874885,0.05378422053262225,0.11562898764367936,-0.004123438694162215,0.0014255394210179757,0.08697358015654451,0.02892725957283952,-0.004907864470021091,0.1128405145865411
THBS1,0.07240265477344242,-0.05193803166600888,-0.04527102302929257,-0.006849652235137289,0.028931261386735106,0.0365368292097486,-0.035627058489814935,-0.020009018583451485,-0.06491000018721967,-0.06844124639908045,-0.09143334271906017,0.03478406157844435,-0.007350630684946962,0.09017095481739641,-0.10683732724464445,0.035298908605235706,-0.10811457376930249
HSPA4,0.006084550290385871,0.04511764078528395,0.030838152076555575,-0.013285217814051634,-0.03394639478959871,0.024608421877567444,0.05114588837220054,-0.04212235051277844,0.024501027117046,0.006294890394634198,0.0349325223203219,0.011366341273536426,-0.0014832814637965924,0.12521060705477227,-0.005460038793194296,0.012754082759604404,-0.11772474067625883
LMAN1,0.04627765007279229,-0.004784817292543648,-0.048683773229708564,0.0734164242756817,0.0020690303845031905,0.008739270805140066,0.004752171113155776,-0.012804789516072905,0.048542255085796175,0.0612842013328538,-0.022527035168217944,0.044341222269068496,0.005014576072663282,-0.03299425974083732,-0.03825480847298039,-0.005368638940519108,0.03711395987628214
LYPD3,,,-0.02772065034904839,-0.01224331955570928,-0.016727764242152627,-0.013279517005762067,-0.0317501203891282,-0.08996167093055396,0.020847225729384484,-0.007168373448185733,-0.0009141996704370732,,-0.019662970195366107,,-0.015156695235184285,-0.00163450608402184,
