,UKF269,ZH916bulk
IGFL3,-0.014158627592227937,
BMP1,0.07101813405191794,0.04060914950938623
NDP,0.021429401148984038,-0.07707554746118399
TNFSF18,0.014836755147417528,-0.022855186865079292
RTN4,-0.11374151994114787,-0.02205777707726505
HEBP1,0.0842083214889745,0.04400308885046412
WNT7B,-0.04555960171236618,0.05694490721942122
PTMA,-0.04721558872474883,-0.0480789666738108
CEACAM1,0.04200338643245352,
PDAP1,0.055751209079555566,-0.01609186391337955
QDPR,-0.08130378582984481,-0.022487679702771442
POMC,-0.03566543468198993,-0.036314402253810094
VEGFD,-0.00676902076267796,
TNFSF13,,-0.02486318325252395
WNT5A,0.07117677803238585,0.016566559680526564
CXCL8,-0.006293055652265355,0.0471386257377626
GRN,0.04067257947323056,-0.03507723525448419
MIA,-0.008958534374661592,0.0654095851065504
COL4A4,-0.01395227656564125,-0.027788372014380395
TAC1,-0.07102794271977514,0.03267292286984984
RARRES2,0.11820440723609951,0.060766682970655995
FGF7,-0.02901459952673608,-0.0042376099304125385
HBEGF,0.04503672185676732,0.07191190402690552
CSF3,0.03617110410846132,0.004198994198160804
PI3,0.0284392364474627,0.03423843100827169
PCSK1N,-0.04338717737157285,-0.0706410965535713
NTS,-0.018143339681574912,
SFRP1,0.057893632016320695,-0.00969113448587625
CXCL13,,-0.023709653006793438
MICA,-0.014418822994433632,0.018863952987430817
TG,-0.01781549609231383,0.01174895627424361
ADA,0.03062879410811786,0.03197072693662552
LAMC3,0.04069001143383866,-0.08394188580246349
CCL7,,0.023938928063270404
NGF,,0.10470146770776494
TNFSF15,,-0.01686457926993145
HMGB1,0.06075520836242432,-0.12094750553631349
ITGB3BP,0.06009058785341759,0.051376881526645025
AANAT,-0.013315038000247728,-0.01784791674747567
RELN,-0.019780160267823213,0.014101963627524479
IL15,-0.03473104492680566,0.04298650790322794
UTS2,0.1711634108508323,
BSG,0.019497012642330024,0.04061802447567147
ADAMTS3,0.11181135486782462,0.05274275938231416
CD34,0.046843622354756476,0.039175250653494045
CCL23,-0.015150399621116247,
PLAT,0.06270004884737788,-0.1050332144369815
CKLF,0.08524882874748708,-0.029664241329853264
CD24,0.15220826792942638,0.0030699898346892057
HSP90AA1,-0.04089885702223607,-0.08312864983033035
BMP4,0.01697237379337612,0.08750351616747559
SCGB3A1,,0.01856316652383036
IGFBP4,0.08953517602560106,-0.02057221784985106
RSPO4,,-0.022505516046470556
LEFTY2,0.04442074946683104,0.004659061347455846
PF4,,-0.017629844186825495
ANGPTL2,0.029861689773757926,-0.11673254923427022
LRIG2,0.05955558226032669,-0.018143030663648432
ICOSLG,0.006347170839009346,-0.02074968143467972
WIF1,-0.03837542635763821,0.04715833718910263
NPPC,-0.025329947872477252,0.10508055627367469
LYZ,0.07176856577153057,-0.02813991750888159
EREG,,-0.020297173196966906
SPTAN1,-0.03370437062734627,0.0070519827836842495
LIPC,0.0007922865706207744,0.03153469948830226
COL8A1,0.017612983134455633,0.0633774982014467
GSTM2,0.0033172990948008743,-0.01687001494773221
SPX,-0.02930144727669229,0.07463289918606757
MFGE8,0.045764597086903884,-0.021262907385110566
TGFA,0.06909325118606544,0.02305426861246316
SLIT2,-0.04424383159731694,0.03189199945757843
PLTP,0.11453183630990668,-0.10187231076531487
APOD,0.04643668316010574,-0.08338071539551181
B2M,0.10944676615477114,-0.08504685922330266
OMG,-0.02545000617650781,-0.013084357345614769
CXCL3,-0.017482008401122996,0.04289680241968696
CXCL10,0.08047085529490171,0.05881040962335943
RSPO3,-0.021863998417987734,0.04676399643188019
CORT,-0.027661919081391925,
NCAN,0.08567178916448547,-0.07117871520841396
PRG4,0.0011168181661456137,-0.024538341266327802
ZG16B,-0.02044894940333822,-0.015040065204862032
TGM2,0.06145732050156928,0.007546352017583317
VEGFC,-0.02497141546768508,0.038983593724048075
WNT6,-0.018625169998481284,-0.015540899701788988
NRG4,-0.023591174287866203,-0.023371129504939955
PMCH,,-0.02993009484224034
COL9A1,0.09446976526642752,-0.05595379301696
GDF11,0.0606137949469812,-0.029728108262341544
IL24,,0.012834206271997068
SORBS1,-0.010251208124125673,0.0011700930631277045
DLL1,0.03824802766393896,0.10213010890553399
TLN1,0.07008545858958644,0.01878600851658966
COL2A1,-0.017482014350444205,-0.021056133250630174
SHH,-0.01374298745527663,-0.04258478863706271
PON2,0.06904530087568857,-0.03426468235512401
ICAM5,-0.034161564433420624,0.08030019179570547
HPX,-0.009645266692418861,-0.0095856270411693
SFRP2,0.04070810528219249,-0.06333575135948771
CFC1,,-0.020679772339168553
CD70,,-0.027870850445737404
HP,0.0042385563135206765,0.07490076613933108
CXCL2,-0.018189728247939584,0.07768393824864665
CCK,-0.09482305367170862,-0.04170068991318844
SEMA6A,0.05219660041200381,-0.024632927411528206
IRAK4,0.09567962790433987,0.020883450044620392
GSTP1,0.09413507290202813,-0.0316832787765955
VCAM1,0.08563775716020543,-0.010707792846266221
NXPH3,0.021645846452487533,-0.015032609455713214
MTMR4,0.023538399859301222,0.0559898827977227
LAMC2,,-0.022505528435696583
IL10,0.125471421882932,-0.03915010973013352
SEMA4D,-0.03471702371744901,0.0064634030632723626
TRH,-0.036217765548144897,-0.018854061046925313
SEMA6D,0.04570696869721184,-0.02726712603958985
CEL,,-0.024044086716763762
PDCD1LG2,0.07399530766909093,0.040801521150144036
SPINT1,0.11380760090562546,-0.011083711903334268
CTHRC1,0.04658072515634022,-0.0454289983727099
PODXL,0.045914541988756226,-0.09328387420193371
JAM3,0.02726750257615089,-0.06508262569715337
TGFB2,0.08824461930856847,0.005685909793503821
COL18A1,0.012033798433649733,-0.016092202567418636
NODAL,0.04916048685567237,-0.0209450038096419
INHBB,0.055990814546452154,0.07572258558433685
LCN1,-0.015341481638604392,-0.015785708071856475
ARF4,0.00388245372182433,0.10502179885965332
CXCL14,-0.0036826208196185373,-0.020721818923964047
LIF,-0.018000046085746062,0.0029044552812746744
IL17B,0.036425517580635794,-0.017847913163125586
MMP1,,-0.015466201610842712
MATN1,-0.016084500507747516,-0.016264982486240566
ADAM28,0.04300756340495058,-0.013081105420723457
TCN2,0.05643040416635863,-0.036747233155981905
THPO,0.01744048459728097,0.11829512196025886
CUBN,-0.017891025350077784,-0.025698299954931992
TIMP3,0.003304785586736467,-0.007675765659347905
PIGF,0.05789860114863629,0.02504845615028182
CRH,-0.023591164506374655,-0.03562287887405724
BDNF,-0.02978377748586402,0.051763367616657875
CCL5,0.05879984576028741,-0.05066598355266177
GAD1,-0.04051871446395013,0.008131678207270123
COL14A1,0.030417486085528966,0.06738261496901571
HLA-A,0.09395966469927854,0.021911406035349332
FGF18,,0.06844939026872443
ADM,0.06013220476514357,0.08495630358247408
GNAI2,0.08917238015130668,-0.061066028246647204
HDC,0.175027161844678,-0.016264975119983933
COL11A1,-0.027892104982984518,0.04159555434273548
NUCB2,0.02706449394102599,0.10718374436116425
FGF16,,-0.016027018547194242
CXCL1,0.013033426657766346,0.028324165935230825
VCAN,0.07441468888659608,-0.004986471764381769
MMP7,-0.011198016392965682,-0.01823307904172529
