,UKF251,UKF260,UKF266,UKF296,UKF304,UKF334,ZH916bulk
BMP1,-0.04184825195418724,-0.0011142451718880997,0.023424035999838354,0.0227804795892722,0.0446017952261715,-0.05932944829758256,0.02789853708273848
NDP,-0.022698859485985285,0.07467876492520541,-0.05368504170493779,-0.05723400698035577,-0.031781724774424015,0.009062443852949372,-0.007833132013011576
TNFSF18,0.002481007837654903,,-0.01538394415139522,,,,0.060159384938430656
IL36G,,,,,,-0.01375290491215483,
RTN4,-0.054047776513560006,0.052915224612323196,-0.04452356763698636,0.04252400875930421,0.09316365709236155,0.10590291342749354,0.03217239991914922
HEBP1,0.05124644602011121,0.03762258479906259,0.011162494586278928,-0.06767430645045296,-0.04616770017557043,-0.0323251142155298,-0.024151606684688933
WNT7B,-0.015013794327536448,-0.04403617875429987,0.09355590550090363,-0.012770484260852385,,-0.015116027402467223,0.06166401228267592
PTMA,-0.015988332992360164,0.027328111156741035,0.05287413770114416,-0.0031440922484896393,-0.14214185924565467,-0.13881799432564018,0.007662498342229759
CEACAM1,-0.011522184127461763,0.004739609447369866,,,,,
PDAP1,-0.004226606979117511,-0.025619318022059752,-0.03402835267454794,-0.019044355948313316,0.005053234150329987,-0.029490425119818166,-0.053116183893022695
QDPR,0.03413852329434304,0.030637745912315526,0.08834980513961141,0.01631758282612435,-0.16592725369318956,0.012512538802227908,0.01208655130061225
POMC,0.046068415648335755,0.06640249067505256,-0.009898827260862431,0.009031368416848113,-0.04723434060193041,-0.029465746179761488,-0.05648079715171145
CCL18,,,,,-0.007038301726484627,,
CCL17,,,,-0.015806279591159635,,0.014025966021982634,
VEGFD,-0.01650321707409121,0.005939142714219143,,-0.011594097232180937,-0.025497227472190385,-0.013464873294030899,
TNFSF13,,,0.13191800499508513,,,,-0.025665213586172332
WNT5A,-0.024362807247430517,-0.04329586961654299,0.04259420916903994,0.02149833622176398,0.027677016385830422,-0.07682187856037412,-0.010163988949562006
CXCL8,-0.015452634291307188,0.014957395189061824,0.014441914415331814,-0.010796927470714422,-0.03787334321942735,-0.04048372184940975,-0.017812884752378695
GRN,0.010047440358711374,0.00352528419849142,0.004342442604858254,-0.022814349225249737,-0.11717322256290952,0.04955797896517029,0.0561529191145734
MIA,-0.014676807149130264,0.02259685721857034,-0.0269768208697596,-0.013185843907463999,,-0.018440761038467476,0.050158227283390575
COL4A4,-0.024682018188690032,-0.06312452741119137,0.03673728030307539,-0.02215116912915984,,-0.01788822234292193,-0.028684762353939047
TAC1,-0.009186265446385601,0.10223586846175299,-0.03735554487719781,0.046839663974481145,0.1576110083927847,0.08212434306800025,0.06088219325968694
RARRES2,0.00022975782922106264,0.01850955778507253,0.04354461086593577,-0.007253622551205923,0.03690811160385032,-0.07110784138572032,0.02152420636449772
FGF7,-0.01862693204385464,0.06605216237240949,0.02515764820402531,0.004635727005377415,0.0193406223273862,0.005080950719434678,0.021078982761876218
HBEGF,-0.02789728853035616,0.012897774502752401,-0.0067054067193127965,0.04896508816507098,-0.11730269406544525,-0.06532128472745012,0.0508604344371199
CSF3,,0.013471852388796684,,,,,-0.03017308800385676
PI3,,0.022893673444803666,,,,,-0.027018344448118858
PCSK1N,-0.014513996844442977,-0.0923635543964194,0.03924860744736916,0.02612554750452519,0.14216126040979177,0.10607460822324656,0.0535849989838345
NTS,,0.048804467394765516,-0.017328839767163744,-0.036335109687895994,-0.022955695125335043,,
SFRP1,-0.04247406394371592,0.0266032112358637,0.04334986138553468,-0.01580627975034185,-0.017061203544478227,0.017924111095331978,-0.024578317241212618
