,UKF248,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
POMC,0.05527689378134078,0.03638115733049093,-0.03995005380167283,-0.01338242893802172,-0.022189346866681562,0.016886875110589884,-0.01028780102599,-0.009110084945978444,0.061537052574724194,0.02871140610150425,-0.028298988423040246,0.05166247072135193,0.008267351291538794,0.023627345115203868,-0.021526407536533076,0.02157669246156135,-0.004297644889039318
CCL18,-0.02906277824845889,,,,,0.0034878143694786925,,0.17762325334170354,,-0.022189604099362454,0.004531150613998888,0.030683889711151626,,0.021621721892878407,,,
CCL17,,,,-0.014384377675275365,-0.014702566001022321,,,,,,0.05147776025237123,-0.035731238205253577,-0.010250475607650827,,-0.017450126351255393,,
VEGFD,-0.004917703283092434,,-0.026569009374507846,-0.015325337765603091,0.01508644970403632,-0.021727870856610945,,0.0338008715103309,-0.051107809791883514,,,-0.018136933589988493,0.06737541343808144,,,,
TNFSF13,-0.006334208349343982,-0.017366472985577818,,,,,,,,,0.04400983238102038,-0.030992899069398734,-0.027836307718364713,0.038551781770103995,-0.0284335243865048,0.03274963178912891,
WNT5A,-0.021662215463822545,0.016530079258925575,0.038064099377575045,0.02336621140251198,0.01038887499284061,0.02612718792275001,-0.04419820321769716,0.022748501499132608,-0.017454284153990307,-0.06600713631690287,0.06252795479467144,0.04657026893655517,0.03333897979456947,0.06057132177492449,-0.017483724620654294,-0.010327346622377965,0.07120637097114392
CXCL8,-0.006976674070479976,0.05134648848239627,-0.004058400647010968,-0.0023210046906309,-0.010043004606549768,-0.018463212989060916,,0.047359657510463546,0.010858186878248889,-0.03906829161994096,0.013705143319163768,-0.03524607038004857,0.11021922665157785,0.0528113934233218,0.0514986470850957,-0.05881260960035252,0.012042323075094813
GRN,0.03165105463644662,0.046503658464674455,0.06206463929635728,-0.05511830877790092,-0.003031346736171661,0.03765288016454985,-0.0038688176236520524,-0.04023381623690524,0.008207444989407365,0.033361818616848296,-0.0004927229529124716,0.05902384354971483,-0.0486988350003564,-0.057297852869238865,0.04574534347853043,0.0255951490781177,-0.008403965018503311
MIA,-0.02927689700577371,-0.03140193247696353,0.06311410988978415,-0.018485561441699435,-0.012265108889829809,0.08959108643962821,-0.01111751731833786,-0.0605222366123876,0.035151048891389126,-0.02596555133095824,0.022070769513421552,0.03628446495604561,0.005348807475906068,0.07521018492969944,-0.006243260528949704,0.057460520368838655,
COL4A4,-0.003876082629345874,-0.016523431787778837,-0.015628414581882435,-0.015017735326523072,0.006500356648898039,,,,-0.04001842159607843,-0.02805459279598785,-0.05516314357931836,0.0727416935454223,0.07382084155134097,0.0036359683161915103,-0.01798140396665817,-0.004194869473626005,
TAC1,0.008238502741063001,0.003964951821824452,-0.04482599418695442,-0.05021193891915193,-0.03321194698876972,,,,,,,,,-0.011956825643537627,-0.0229399654922574,-0.03373347364993559,-0.04709544766490954
RARRES2,-0.012306736227709857,0.040508199211265,0.10107656769839277,0.04198567517602998,0.06934316631155132,-0.12152646750858878,0.020622334221060464,0.01761476948235238,0.051759063031308485,-0.04113383287121355,-0.0187156286038707,-0.010424944560680086,-0.06171478185752202,0.05396113305777985,0.0071574026891492466,-0.0898470275959375,0.09923048163868474
FGF7,,0.04270242314938995,0.03853259062750116,-0.006890932632447731,0.027565563303933466,-0.011143484062045836,0.03778973911454165,0.13080511290292846,-0.08809984192158693,-0.041052830025755015,-0.01680096355972635,0.07918156747114598,-0.03235834720929212,0.030620712102081917,0.02095506742409642,-0.033499156099344965,-0.02122516222041937
EFNA2,,,,,,,,,,,,-0.029554400284504297,,,,,
HBEGF,0.0542736427026969,0.05555410575972974,-0.0006419257625457971,0.0716370938301147,-0.02769565563997369,0.024454591788065964,0.04269062009750634,0.054786901727812136,8.925769893701927e-05,-0.10923290794212005,-0.037630600501722136,0.057769770951576274,-0.04838032686802601,-0.004167879606782043,0.07657663456544078,0.008667543105171578,-0.048702339503375415
CSF3,,,-0.01653456181800461,,,-0.03264235051084327,,,,,0.012571475095193569,0.0009815547887081035,,0.08754494835679959,-0.018372291048148772,-0.03652384591815887,
PI3,-0.030575268055091698,,-0.01861813483966757,,,,,0.009145574723217205,,,-0.017836251187552856,-0.01014450224215185,0.07914068609278194,0.10157820818073461,-0.03991688485228738,-0.06059763009007601,
PCSK1N,0.012636833085881597,-0.04346270686070396,0.0033419279068133403,0.014276855986994715,-0.04163824010570877,0.006793935944375234,0.01089381039385899,-0.018432285016272473,-0.04877736662581581,-0.005676274779948307,-0.01554643976284789,0.06947523151501049,-0.03397309835937345,-0.015784819243012026,-0.05195144487538689,0.0011065829579324957,-0.09796523922216391
NTS,,-0.020171355954051135,-0.02032296543933506,0.04711010228836999,0.010083790727868946,,,,,,-0.013257163987890872,-0.013059424344340646,,-0.023698711477879126,-0.027206857774332995,,
SFRP1,0.06824930716313539,0.014005430504336539,0.12101851622850297,0.014852340178320534,-0.014702566149089236,0.0741370140564503,-0.04602346621162889,0.02511260439817442,-0.0486072530131703,0.023438082425428827,-0.04238515799160827,-0.026417475399163802,0.10278695409810792,0.009605997400207893,0.0363459102966641,-0.04556643852572418,0.013061648769955112
CXCL13,,,,,,0.0021237220037901602,,,,,0.05591519420091677,-0.0533309992914557,,0.016447325006206607,,0.07434853964681601,
MICA,0.06508809631604018,-0.0036650524347783472,-0.011888324134942216,0.0361647328397716,0.02262404867430869,0.02180090773367346,-0.023487909030987682,-0.047716840010270135,0.017606567061002314,-0.009270087333069787,-0.014407146171758646,0.13425346156554815,0.04336175528927747,-0.034156724497562053,0.01711856925212728,0.039935809110335264,0.053610116345487055
TG,0.008000613828140763,-0.02328306220817674,-0.01995573680056208,-0.014491716152739188,-0.010640183167266093,0.02046383105815592,-0.006624702119549759,-0.060281164418719266,0.04186103782436074,-0.03612986335563137,-0.01765158699875918,-0.02607163027514138,,-0.03430795421679855,0.08306770785682198,-0.032647785351968904,
ADA,0.021393847233785675,0.06757199694940622,0.049501122716919754,0.007920280487668723,-0.017280513147739977,0.07074420154269485,-0.05355395869149599,0.00845184954861472,0.011165139578295452,-0.03258750632703339,0.03886305524557672,0.08256203207826782,-0.021614545158293717,-0.05991176445237953,0.034942116195805104,0.004816274684697935,0.07901629412473599
LAMC3,0.048695871745309906,-0.01125551997908151,-0.009687357231839146,-0.021738204842046645,0.026893186636063215,0.044180286062421685,-0.017086322876633732,0.05716769492841553,-0.061196732897894957,-0.054136047687351425,-0.0013079276741312918,0.0832130980659269,-0.05849697818418437,-0.09871712080389737,0.00107440874953982,0.045757027777621015,-0.03114899784723269
CCL7,-0.018486382124577486,,,,,,,,,,-0.0355938032545333,,,,0.022867810421273102,-0.053889688626198744,
NGF,0.011247618031107454,-0.022218286260249902,,,,0.07346936985293578,,,-0.0710639772270532,-0.03297515263583643,0.07717489164567069,-0.0003971644627343798,,0.04957453411171756,0.04875830009593326,-0.016588867476474527,
TNFSF15,,-0.026977870502774597,,,,-0.020787290411773476,0.024060194160186767,,0.07496296790321483,0.0972556958015257,-0.02195599561701685,,,-0.025886090878522325,0.014274289217778471,-0.016203899253504343,
HMGB1,-0.012828295082468537,-0.003270256530276714,0.11261864251679618,-0.04530271278872372,-0.010710907800832949,0.009543508164515414,-0.08714406657864411,0.1274420489511933,0.0009680354542873117,0.03521558610813782,-0.022045989876222815,-0.015647630732503706,0.0006737185245134241,-0.05653125005592935,-0.006807539057889515,0.025479419974063465,-0.05522977128385713
ITGB3BP,-0.016838336441989128,0.03422730224260478,0.052601640690181736,-0.005158986297255383,0.0024921036456767164,-0.03220297763273021,-0.03764006605051466,0.1257381545181692,-0.039394754279230136,0.026672763563964245,0.03953663655671777,0.007966685176665305,0.03675251999293732,0.02683493107323476,0.0170406326319408,0.0011075509283762371,-0.014081772151533509
AANAT,-0.013610687530329037,,-0.014914622216838657,-0.01303248502601116,0.03310324840693444,,,0.11139217971753433,,-0.023111402816424532,-0.03122580877713098,0.0009154947848298426,-0.03596056597474438,,-0.02036982101845831,-0.02230141533308192,
RELN,0.02141339911879805,-0.03834106487593081,-0.026169725739984065,-0.019279142111815518,-0.020800153863572753,,,,0.04232276386347458,,,,0.055191844867143174,-0.03126759244532455,,-0.03092889511778286,-0.07153245905388828
IL15,0.024149826495424947,-0.019196358678593303,0.07714514418229271,-0.013838245052905701,-0.004279007869824775,-0.0488789214553154,-0.04941750323778461,-0.05988451785725985,0.03718905491555777,-0.03906839372838856,-0.057206961053672706,-0.038203597730962865,-0.0022148500232732726,-0.018923701082287223,0.008550742542177027,0.021997852991734564,
UTS2,,,-0.03153841521323747,,,,0.01095765121227032,-0.0397815902051785,,,0.006298189690201282,,,,,,
BSG,-0.0005813740976939886,0.02194748730437417,0.01615702579503272,-0.06119865379056472,0.02627802347254825,-0.07257778946075034,-0.032788847328469324,-0.06612849902194239,-0.024807484704673435,-0.10874092882775321,-0.017704352212333203,0.01777619041435969,0.011974670594866947,0.05961867212872794,0.03136405697248512,-0.04184447355091631,-0.04783963736072215
ADAMTS3,0.0392276487857556,0.004970417312396443,0.07168325636793084,-0.009548993029011344,-0.023177596047571684,0.01834342014561423,-0.061214184579469234,0.022919390007142878,,-0.0009657851456335875,-0.011866525360038255,-0.024571221665514172,-0.013565393686699836,-0.027064155897080697,0.07591530069388626,0.007821779994423727,
CD34,0.07191861307768273,-0.03429941634893822,0.008464129369380347,-0.006128918435173762,0.001944526880481767,-0.003248787984164083,0.00693658875850857,0.07666502299063528,0.06490780768190753,-0.0016635791183055371,0.0005309826139922383,0.030831743192594557,0.05421318013560693,0.004496264293336058,0.02146669685053335,-0.04154215930545374,0.17464531770926367
CCL23,,,-0.016970472542314957,,,,0.07938188487478068,,,,,,,,,,
PLAT,0.03138320552611894,-0.01669660433047517,0.056943722267533206,-0.0020688712855363284,-0.04551656936583919,-0.009634770345555614,-0.04469068699840214,0.036816196538883045,-0.04074251862087319,-0.023277839308365425,-0.0269213871401294,0.07208495033510876,0.029271050428436095,0.028987715537022358,-0.0007123681129923189,0.05744991988828773,0.0150838587740162
NTF3,,,,,-0.0197988127466427,0.07449253987870329,,,,,0.012189034009960993,0.0065057413324729665,,0.03773111971397401,,,
LTA,,,,0.009448755817002968,,,,,,,,,,,0.0038713576709071794,,
CKLF,0.04671466650890094,-0.057134421274289554,0.04891145420709315,0.027633349245082334,-0.02577803355458071,-0.010357572007974767,0.0004459258015058281,0.06873399501816431,0.029787668514152838,-0.0233577922982962,0.051621871518603035,0.03918066997764781,-0.057626237197542535,-0.021310570753642174,-0.05254865621907647,0.08421153667138248,-0.020474181513888873
APELA,,,,,,-0.03832025579390036,,,,,,,,,,,
CD24,0.021095155572809353,-0.002795984094269175,-0.030292232395594414,0.06302257251182398,0.02141625927854429,0.09445627228705479,0.05270048583947803,-0.00032427202041070857,-0.005497338746827894,-0.07626472768705687,0.033360525050559045,0.003489744736028509,0.07823000419796665,0.02749740505676255,0.009832491383568736,-0.002275531929110741,-0.07148947979577756
HSP90AA1,-0.060273557649625095,0.005531413733233052,-0.01879342260480783,0.029438985440056516,-0.019684910314728705,0.03275994183934495,0.006318619009263246,0.07633353076180495,0.04839384635677713,0.027120926193596562,-0.04115982278758769,-0.02978507806074746,0.01861486136565686,0.009487949749600775,0.03332661947243969,-0.07532372910352196,-0.04684457873715609
BMP4,0.07408450831844837,-0.003302094474187357,0.05772687052324145,0.029880971040550687,-0.016687438875216527,0.006387910317489393,-0.008249833382953643,-0.03926719310283077,0.1150953848782644,-0.08988440160777597,-0.010172453707893313,-0.0066399886854831966,-0.005683557522512235,0.015935852719969952,-0.01443727511082382,-0.06184679228372146,
SCGB3A1,-0.018486380275963974,-0.02450449136604396,,,-0.0103457398852492,-0.025265806152036517,-0.033712118930863115,-0.04298085477514247,0.07029933066160254,,-0.005100426213492632,0.0047535720530330235,,0.013167378986075408,-0.018928520955853165,0.0025047655764153637,
IGFBP4,0.007323879928566538,0.033109007986505457,0.000163026398537465,0.04207897079274569,-0.04556243592125905,0.03221386718403292,0.050201850863128596,0.014489068514694576,0.013907608104667952,0.017595054505746416,-0.00011638861807379741,0.053177967964416026,0.021226433965375418,0.00905824176333716,0.02751411753815417,0.014082278580233094,-0.048155555380974595
RSPO4,,,,-0.014598322930087207,-0.010345738371950705,,,,-0.050140901041921204,,,,,-0.036203215077198626,-0.01240220420209772,0.07859840203372598,
LEFTY2,-0.0075751252313140645,-0.03986492009664673,0.05544565273372022,-0.03595056979499513,-0.011344228656004336,-0.023503978494918285,0.03786666859518059,0.019422697345898264,,-0.029534414111863125,-0.00019769492454840628,0.05327094524000211,0.02098456913009296,0.04590173491670077,0.1527399688170029,-0.027765638841765642,
PF4,0.054701046019073475,,,,,,,,,,,0.03270298933673225,,,0.04904111991036362,0.02546396999195083,
ANGPTL2,0.02264759093249491,0.04196741298444161,0.033410253999400764,0.016082987908962364,0.006470940871860828,0.00745789252218533,0.0269515040040969,-0.020437887442120935,0.0731869367951059,-0.028093124609406293,0.04527625857298751,-0.0050976397389964085,0.04010608074359377,0.006206298621613007,0.023699539254562,0.03397423466014053,0.01857269771623983
LRIG2,-0.0016894265645224522,0.0066063791449166255,0.029724360122670004,0.03874149028473085,0.06396941443030087,0.05687977214848486,0.07112636370172463,-0.031604125402892494,-0.01076911254874319,0.006369011024548064,0.019741414182566804,0.07892305430581135,0.03807055134093957,-0.038409318303670004,0.03913143517651241,0.035609511598368025,-0.05579063525568711
ICOSLG,0.02416395475201367,-0.006384711064071995,0.0269032349570734,-0.001847902968111092,-0.01963427944710105,0.015469191660376453,0.01888184823657977,0.03523958547719522,0.05434042746786875,-0.012001726330214754,0.031168152311450155,0.015608603985241904,0.014253201174082242,0.021873368535092523,0.01852013420962058,0.018863995532200736,0.06464859417564267
WIF1,0.00531835853568276,6.792620503083354e-05,-0.03978589797203705,-0.01126518003390528,0.010021599244721159,,,,,,,,,-0.022349866589177345,,-0.015523367058696756,-0.0029188828428980437
NPPC,-0.027052107954587915,0.0025969209436811393,-0.0401570301241084,0.028652749392575755,0.005673135618702007,,-0.024136041405837094,-0.05369517136594342,-0.019281415614891766,-0.0276734988856183,0.002153384943157717,-0.0512535494051391,-0.0441235608365702,-0.009640785723063068,,0.03752621704754691,0.024365038550037153
LYZ,0.018494670103819163,-0.03318012937098057,0.018780831983746346,-0.030498385118087713,-0.014586045802008922,-0.03457460462635593,0.02881216263206764,-0.01167473407602413,-0.042837069545244306,0.0234815759437194,0.011331067933475237,0.0015864836999133164,-0.03368838351405897,0.007604232545160946,-0.002665226634115944,-0.04441308109190248,-0.00860143325450683
EREG,,,,,,0.02941802463136812,,,,,0.040395587041158865,0.01228172848603482,,0.05504881908975459,0.04230238094992066,-0.02536182210829052,
SPTAN1,0.029100395221063342,-0.05581833042611348,-0.06354573277648165,0.02533275087885117,-0.08017832116038241,0.007934871546775774,0.043538135003733706,-0.0244492873310266,-0.018617346782068812,-0.10848206610048991,0.0306220343574447,0.07571843582215834,0.049831542606696574,-0.04964070304525131,-0.035774028221346024,0.01758530284941005,-0.0712597750075812
PTH2,,,,,,,,,,,,,,0.00680862386410751,,,
LIPC,-0.008262687816202404,0.023047176406572382,0.012066484497743814,0.02283228767368677,,-0.012608484080984257,0.12176489752493805,-0.03871231366661245,0.024818247328051917,0.059247031638335515,,,-0.03515831181846442,,-0.022658104978224125,0.08476947800672671,
COL8A1,0.05522848566766421,0.008016964703304333,0.0031980621062469906,-0.007951621791599865,0.003627369860578122,-0.06113749613555503,0.025985769580693704,0.030406325032065164,0.00030770610299876613,-0.036814778790693135,-0.026156950698203358,0.016138483441624673,0.011649938157418866,0.050685069911107716,0.006868739776536737,-0.04316503362066555,
GSTM2,-0.05530870329695597,-0.01623310610257439,0.016573103847781073,-0.03470813938779207,-0.03057864694084833,-0.03460083223994413,0.020094102117272434,0.008341146026992218,-0.02604109463351828,-0.056729122819853484,0.02662678557364651,0.018696652072453065,0.08259480750894249,0.03794248278261211,0.044649484852000404,0.009480158678525195,
IL4,,,,,,,,-0.037005277235481734,,,,,,,,,
SPX,0.016704548695469463,-0.023433263724577647,-0.005228261462816579,-0.03951953648874595,-0.057013272082554,,0.016246879890199628,,,0.04072728309974166,-0.03588731204856546,-0.021619368962380647,-0.046820844885455855,-0.007402310232552155,-0.019633716199177437,0.02814492207916396,-0.010649389702957897
MFGE8,0.01914035409742951,-0.01733422672990429,-0.014103962816093886,0.012896872238371937,-0.015574968913364766,0.025997810379460223,-0.06936548956418911,-0.04020224954287547,0.014554778348331666,0.06009759032879856,-0.028519417590323528,0.08825605417228771,0.01566759368438097,-0.027316377151378125,0.01820437020272271,-0.037093181422336786,0.006446547017200571
TGFA,0.006396652300590189,0.047934343891555334,0.014242738099036676,0.021564965169995235,0.08171243223386386,0.0057312590378969675,0.010748982720121003,0.018088450405126685,0.025506941488212163,-0.05604406475985827,-0.04174044730544957,0.05366312759694905,-0.03324233034207516,0.06699358937107068,0.039314058239147354,-0.0156336129793434,0.055494097641974625
SLIT2,0.05967384230624365,0.0014296274796018723,-0.0029403768766642544,-0.007910251555460195,0.013573288228869862,-0.028156959325790636,-0.02981165754659614,-0.01868309213491552,0.20918967884396744,-0.03129627986932471,-0.07784161292555855,-0.011202708602695535,0.01166484284393835,-0.008123295156855915,0.07287744681668185,-0.02367792384267958,-0.0407630653636485
PLTP,0.03607656969157283,0.028237022342531976,0.025862746514302374,0.026864652878347942,0.013977334152813251,0.02427720663297141,-0.02734575602648728,-0.13617107592269453,-0.005293126612407488,-0.08384246858708577,-0.009947820610179205,0.03183373197613858,-0.053634239477876725,0.0163216566300129,-0.013577308316950453,0.046137649113378726,0.15339837982300966
APOD,0.03195394437305897,-0.014217925486030684,0.07743712186087445,-0.04049655324441426,-0.019243917094115458,-0.008653555432965306,-0.005074894616639757,0.00984168821659796,0.029578301208750917,0.11082076187202701,0.0206086347947095,0.049132820846477014,0.02778639459125432,-0.07130774369966048,-0.14130196524126637,-0.029388958669638,-0.010610522568027575
B2M,0.06817566433262534,0.044281980244406806,0.030153228233090232,0.10593640497745055,0.02524718474342398,-0.008666305704761321,0.043580437080219525,-0.0438026817340921,0.023739386336759913,0.027671428367965267,0.021462315416220543,0.04949165640432003,0.014350301430930792,-0.05452561137690662,0.02234240054477691,-0.011236255344270557,0.13014007543557482
OMG,0.005802054854519088,0.023987829882743388,0.007066327544326645,0.06748873376908833,0.009071769894342887,-0.017405916627262662,0.10677786543006607,0.0258183228780371,0.07217082348304757,0.14229935748221847,0.045797275911232706,0.009123492086885234,0.026589170717459313,-0.04226861471716589,0.019437293919484046,-0.011685686153004677,-0.03908124171804848
CXCL3,-0.017230255449565957,,-0.019582186013250433,-0.02529727875416835,-0.011067753210076532,-0.008379246309799639,-0.024874611095579525,-0.0749975812019395,,,-0.0034285005652859046,0.008473267901621314,0.12351116022392451,-0.024622513255405584,0.08350140728201498,-0.0149500236042899,
CXCL10,-0.0025718518069434274,0.04426082931897577,0.021879843071771172,0.10874278614651059,-0.016812727193787045,0.07463216741169362,0.12897581924225185,-0.026088746410656925,-0.06042145100859561,0.04100625084703539,0.009990692326273067,0.05989271221144601,0.04058460422599819,-0.049468361889837865,0.008640495241665658,-0.05102460305509935,
RSPO3,-0.011489482843481984,-0.022169186594308866,0.02402539278006659,-0.022048560045460342,-0.026875864852047654,,,,,,-0.045095332119227324,0.020284859699160097,,0.062269489712477935,-0.0195374011884732,-0.022732584476399906,-0.038392201686600666
CORT,-0.00662018875962637,-0.02674161635745984,-0.032299343180431976,0.007182674732734329,0.0029857736937723553,,,,,,-0.04058635515656834,-0.02834689960779105,,0.0915386193867895,,,-0.040996653057647124
NCAN,-0.009748415168734486,0.10972904245328371,0.04151381050600355,-0.016230651043326244,0.04007645214066279,,0.03767996328809442,-0.055982222421754914,-0.011072420658038375,-0.08970553371590308,-0.0018141021370666826,0.037131763194888624,0.02906455928461827,-0.08444467830254748,-0.018689546961172476,0.05958754517575752,0.05372379575854757
PRG4,-0.015537940796704256,,-0.02121551382399426,-0.01865607717327831,,,,,,,0.050133311371410694,0.018664698316129293,,-0.03544623572669002,-0.01549833469642167,0.06811004845017533,
ZG16B,0.026256632462322013,,-0.022905556490065107,-0.009973418413837407,,0.03533317864646262,,,,-0.025692142434379006,,,,,0.09651396816625027,0.036605980735460564,
TGM2,0.0054008223475523285,0.02249809723793466,-0.024996589062635296,-0.039553091253834556,-0.027910924966444667,0.05056756298499197,0.10401072959445007,-0.036337705553623284,0.09244291583532117,0.007989987413016365,-0.021332361274722367,0.024220424748576597,0.056688639728694076,-0.012604234252091978,-0.008812300775684508,0.04252298000291537,0.05884693957685507
VEGFC,-0.025035849747794662,-0.029560511273813168,0.04334721666904272,-0.02685595517284746,-0.02779516612311858,0.03491195245196514,-0.04117088354325443,-0.0166052553040912,0.08629953966122424,-0.033302119132630474,0.07098391865685733,0.026600631331044546,0.006964613118543146,-0.055133168460780764,-0.0358463989304474,-0.04977642434951494,
WNT6,-0.018258357205870303,0.09232945710665537,0.052385981375320224,0.02870141445922005,,0.0018519816164766685,,-0.04692520765590997,,-0.02443323047144681,-0.0014789588901416384,0.0027385499435590875,,-0.014969186163224355,-0.0009567297071859131,0.007440033125147091,
NRG4,-0.017026606948050062,-0.024103648045020888,0.03270165360244535,-0.01916055161320652,-0.04279713710528049,,,,-0.04001837745222041,,,,0.025819717687710696,0.17415498407349744,-0.019537403378149746,0.04267824536050578,
PMCH,0.015240377876533533,,,0.003913338985432387,,,,,,,0.08702453232445745,-0.007965405889243658,,-0.027525460753398987,0.009883017730283845,0.07770437328558549,
COL9A1,0.0021171639008246215,-0.021845995301935456,0.099379482792653,-0.02673006394077222,0.02926766433813111,,-0.07324405212057619,0.02225419788418723,-0.012733264503142322,0.0007981122473962184,-0.007819181223844568,0.016571857773821978,-0.02627288983057098,0.018867003895384184,-0.042637693422053646,0.0014378157870793102,-0.06246406886976915
GDF11,0.045231373302963424,-0.022333577853138532,0.06378142300012228,0.012763354941195168,-0.011449030530042004,0.018503493763143627,0.02507288644316118,-0.06650331662524143,0.05162275780300171,-0.005898180493396408,0.025771877141894512,0.031846618784959854,-0.05754221846144492,0.02005663103485883,-0.04046591548786796,-0.01828270625117214,0.014735665047997833
RAET1E,,,,,,,,,,,,,,,-0.021432392688834744,,
IL24,,,,,,-0.019552287754988216,,,,,0.09020940625863794,-0.026656739191433864,,,,-0.03264776660469923,
SORBS1,0.0027301759434429453,0.04464020108276829,-0.02506114757453799,-0.06618491371027668,0.06022029962017223,-0.03238198140497819,-0.019293001044995182,0.015633839984771,-0.011407386326425788,-0.08204370667538563,-0.004791530100219249,0.0327467860573753,-0.05961868499981944,0.02257266515070548,-0.08421120862521467,0.008695962657922506,0.07603247854234511
DLL1,0.032813436554225264,0.015272221592069089,0.054716941594048586,-0.0037134156589793263,-0.011855733068046386,0.09191990748616824,-0.03410903913707508,0.008206380970161064,0.05797308663943707,0.02579912273911079,0.051752820690947214,-0.001587893712526745,-0.08085080866061797,-0.020182625224601156,0.054240662096751865,0.006608919941060229,-0.06023677963835163
TLN1,-0.014423446275260323,-0.0008546030655780983,0.003253914755303018,0.06282522783707997,0.006536464005072424,-0.02112630042949173,-0.07120106842460322,0.0460019836045852,-0.019265258188168863,-0.11371489522762251,0.06102371398535741,0.02398374160819741,0.052003512931482615,-0.03857424854942771,0.025512196842043568,-0.04989277526073223,0.020775540543146433
COL2A1,0.039041721512510334,0.06538613032616933,0.03891909233500487,,,,,,,,-0.029319185731775416,0.024716613279704425,,-0.008586715084012727,-0.028433522188495184,-0.007293421821691869,
SHH,,-0.02328306469722152,-0.015393982805185407,-0.0282645151986643,-0.011878754472512252,,0.019348829529000966,0.047462560964538054,,,-0.006955174211370525,0.023214740835986823,-0.018650763856310985,0.10164932186512107,0.0753937501472443,0.014605570157948897,
PON2,0.03058463760545451,0.03808312804682917,0.06564640649268998,-0.048295031409683796,0.019325146218556417,0.06760038503949667,0.053024684215264406,0.04152870568833412,0.06241812276170684,0.0836957572806188,0.0391507773300315,-0.017525415092295236,0.06398502045535515,-0.05289097971838312,-0.05523208326292695,0.11600467812190239,-0.04421790788606573
