,UKF248,UKF266,UKF269,UKF296,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
FGF7,,0.08299822304001578,0.0025925253488775545,0.0061915113653593975,-0.050691422235521866,-0.026946691213697513,-0.022965583894514707,0.0875664525041692,-0.014290825260429506,-0.012217937623749167
EFNA2,,,,,,,-0.014422954219424293,,,
HBEGF,0.062355850149873084,0.04247310774536137,-0.03442039836264752,-0.025841450207258063,-0.012558149559185034,0.019329521977563675,0.04608899990564123,0.019745776758791533,0.07094955010562183,0.02807763130794488
CSF3,,,-0.018605379622254104,,,-0.014148326421341966,-0.056134858622291284,-0.026969180759766048,-0.01469982325190338,-0.03879637093815263
PI3,0.040290501151752395,,-0.0209499030190891,,-0.05341001325663159,-0.018728501823786048,-0.05185188674597599,-0.054291201973505086,-0.03193783238886411,-0.026371570383261732
PCSK1N,-0.004604959226023022,0.0035449547465702977,0.02357571167826747,0.03166135111879103,-0.09393966876697023,-0.03745121181827486,0.005961852948360916,0.008203919424217995,-0.034770750054547474,0.09926891925454402
NTS,,-0.015356580705071924,-0.022868249622257607,0.06792794164475832,,-0.03105550559602562,-0.01757163276719411,0.029711908720283994,-0.021768433750273448,
SFRP1,0.04491436197951427,0.08250381307250694,0.01448942758904216,-0.01371823927909613,0.047851120456688254,0.018447647089996005,0.038318631776861185,0.0017367186519887136,-0.002187188153065412,0.025867525631412418
CXCL13,,,,,,-0.01541255828407834,-0.03705668094201834,0.018931075436536274,,-0.03146912688807369
MICA,0.05498758198981148,0.040790482427850515,-0.032607408646944634,-0.045011012629158305,0.04402894018981863,0.012474467531322357,0.06106586566623251,0.05988344028802096,0.07818694660133979,-0.013708482868404431
TG,-0.004793943811138499,0.0030123448138115743,0.0453107859894567,-0.009927830093184726,0.10748208101817348,-0.017688317146029774,-0.021641386620894182,0.04511426389862721,0.06170515452346096,-0.004204234324414693
ADA,0.02055100102052251,0.10245081205478418,-0.08703258115484089,0.0012750297963082925,0.057050352246434885,-0.03851354931121314,0.04405206569875824,0.03103085100443549,0.022665434454136907,0.01949025716570834
LAMC3,0.06636600803098612,0.038581024067917295,-0.08001544867073923,-0.057416049041170945,0.14260138241735407,-0.054318403228074866,-0.0030131117822511295,0.10094478316458906,0.028247541789633856,0.06187463069449565
CCL7,0.07051668893687352,,,,,-0.019951616571724593,,,-0.015403989845180793,-0.019251140143126788
NGF,0.1749420843979121,-0.016914921677111828,,,,-0.0230425198926684,0.013880193162536383,0.07539130626614755,0.022133209962195453,0.02915378878131523
TNFSF15,,0.014748386497464622,,,,-0.01945058578411637,,-0.016747398248109023,-0.040700008112320885,-0.02998352433219308
HMGB1,-0.06257121296334947,-0.001472400064828579,-0.054406614111966824,0.03976698189791496,0.02346296022023898,-0.030422640930919873,-0.004424167053724375,-0.020073729696142597,0.02865300695295691,0.056984609116975574
ITGB3BP,-0.006532807254500057,0.01388611267879357,-0.04964157540585794,-0.020141079607284743,-0.0068139258498807215,0.03633409863029168,-0.0025870086961830505,0.0465691695396645,0.00047098423432442464,-0.050023648625035826
AANAT,0.0062368508218036385,,0.052901809591691426,-0.011443968773035497,0.18598137410472335,-0.01750319737984062,-0.019409389985161608,,-0.016298063636130733,-0.0027540765838090613
RELN,-0.009448530190927567,0.011700636935495383,-0.014767569470232675,0.059391059540800345,,,,-0.0202290421291802,,0.028522940986115387
IL15,0.010191602642053167,0.01053828616481301,-0.008157866497594665,0.026416399016099667,0.07092800482647392,0.06168583427487255,0.14147516409089034,0.014485277832799027,0.004090506949800235,-0.026822612211699987
UTS2,,,-0.05535968216115757,,-0.07515944170919782,-0.014905253585738064,,,,
BSG,-0.04212689266662898,-0.004218783779091777,0.044618609398140226,-0.05264748936898382,-0.12933880796854758,0.060409277933494675,0.0031137676732675796,-0.002536733257965085,-0.0007197672705209068,0.03260630273810065
ADAMTS3,-0.0007609621507087065,0.05610507464233058,-0.10124123738119827,-0.05683269915788716,0.05724533012843683,-0.017857293791669265,-0.013389669896122933,0.03709726290983474,0.030490886448903243,0.10439798917516943
CD34,0.04449065003925784,0.06598462672197138,-0.02674047888996546,0.018968779042175005,0.11769490292886997,0.022203422997575575,-0.001966815086710132,0.12884145523078253,0.024369565879761967,0.038790015658768766
CCL23,,,0.0006916320384346713,,,,,,,
PLAT,0.05872656770023562,0.01714653300363117,-0.046952014413260024,-0.03585683014315666,0.02407508245773738,-0.0173021954223541,0.012524794747113389,0.0029947051462629504,0.025265867464738048,0.11346740435797166
NTF3,,,,-0.018473295610187603,,0.06171424317567789,0.060515322717177945,0.024748066705160696,,
LTA,,,,,,,,,-0.02193473747709355,
CKLF,0.012405588184345277,0.021567458684746993,-0.031247001594458333,0.02066701587688704,0.09843950392904335,0.019892620597399067,0.07793670232052054,-0.01279709813955511,-0.03179568939431714,-0.04357703036395029
CD24,-0.03950574723560657,0.03323182341993186,0.002471191343734099,-0.007702342440908343,-0.09125911026693698,0.013732937964479948,0.0744932748089861,0.018845148500965806,-0.02919062871190634,-0.014366966673512059
HSP90AA1,-0.00030585778830060446,0.04009350176644623,0.12221701307467528,0.0768780254692598,-0.12956844745820872,0.00506379482938749,-0.07450590731157508,0.0039015974419121277,-0.026291982839874828,0.002047708147938675
BMP4,0.04402054976821827,0.053279376893418544,0.022380572848891164,0.021403831436396847,-0.034342424392586265,-0.01709020377807289,0.07521749910932884,0.034699138426873846,0.009809361983091557,0.04631576492255114
SCGB3A1,-0.015923523546032842,-0.018655424065520815,,-0.009653099589960272,0.087832517900198,-0.030367203874454702,0.0035300929666810216,-0.01329208923269705,-0.03229804833233673,0.011301009041076329
IGFBP4,0.045615258348297494,0.010714904962652715,-0.01923978004705707,-0.02687097570287965,0.07689139950023403,-0.07918050991045204,-0.02884208135773431,0.05059519678334951,0.019862847715013118,0.12483008297791491
RSPO4,,,,-0.009653098177976088,,,,-0.023422217885468572,0.03181209831970482,0.004025649207961468
LEFTY2,0.07906824158602554,0.03861294945570593,-0.025103174218908363,-0.010584740212135471,-0.021569033595760276,-0.01693666312723729,-0.01658380602119253,-0.020078878499958982,0.0036844518673532856,0.04460708845079966
PF4,-0.01651809957959288,,,,,,-0.013219636089740793,,0.016473377769131246,-0.023399574998976835
ANGPTL2,0.07762171041843463,0.01428989326182744,-0.06759814042235857,-0.01879618144224064,0.07162080626834083,0.031779462427476535,0.010654898379141194,-0.07351069209188743,0.011484409164146699,0.08179930566843933
LRIG2,0.013359255925317918,0.007061654956936293,-0.025646757401913082,0.059192545590750316,-0.028984424004781104,-0.023824887454053003,0.0463608459771576,0.04433000611409161,0.049552722962637644,0.023642144681428848
ICOSLG,0.01566499641211557,0.10062718414224125,-0.05213243095629807,-0.018319777703884467,0.027361741865170073,0.06711610777318744,0.053391004011282064,-0.011821014339719448,0.012095276168747834,0.04345146584556386
WIF1,-0.01781421411000758,-0.015754710334478207,0.1642925180684999,0.04501166142374409,,,,-0.02177322024521197,,0.004593000259798177
NPPC,-0.02099342157387658,0.04904233665241417,0.017124107109735123,-0.013415444149245573,-0.046960890686860414,1.4491981000757238e-05,-0.025012437726266695,0.04659707337623478,,0.0014407048524836587
LYZ,0.10776668792200803,0.012089196484059843,-0.037709108135251336,0.006732740882256185,-0.01165575458666156,0.11897327883145221,-0.014639757602487468,0.004663432874985943,-0.023457218859322785,0.0702491461431392
EREG,,,,,,-0.04049820410351035,-0.021759046452771002,-0.029172767276595457,0.05424718111581351,-0.02693984254520914
SPTAN1,-0.03057720647114948,-0.01874748793832969,0.048382099657675745,0.005685914249593708,-0.027399937838290617,0.014998297890431063,-0.03777385081069791,0.04642433148881476,0.019504379034810275,0.016420593554701098
PTH2,,,,,,,,0.006012914403282778,,
LIPC,-0.020222495581867415,-0.02266304614146249,0.015380561000810318,,0.031983501931369916,,,,-0.027733804001429323,0.01933417868532405
COL8A1,0.10459995597021798,-0.014731844500193303,-0.03800263324818974,0.026277363357234712,0.012733356994860643,0.0687221011101811,0.05130468196557112,-0.005657513040398968,0.003066044985860289,-0.09840974062373196
GSTM2,-0.010313906514053438,-0.012358366216234153,-0.014978737212799987,0.01475045664611642,-0.04220581831346981,0.014594890026836891,-0.03108371942028465,0.028334519190566593,0.02359987785717478,-0.05609075570013264
IL4,,,,,-0.03236419094836217,,,,,
SPX,-0.03270669167599986,0.008430183574208243,0.03346288693114731,-0.004584312620319323,,0.02380095939041673,-0.01641386792062004,0.0004426927264868865,0.006408564398184516,-0.04679894570131041
MFGE8,0.06532718422381721,-0.019372076797578245,0.015192424163920224,-0.033595069207033944,0.092378126774445,-0.0038309666133468268,0.010024377111827912,-0.007312874255517714,0.051578885842616405,0.0520062172646473
TGFA,0.01969424655018237,0.027669461668486155,-0.09654081126893004,0.03335400443200692,-0.056566106486531584,0.014420354138434451,0.017745244798022013,0.012679374386647192,-0.02004505591267511,-0.07313508729707882
SLIT2,0.03581249234304654,0.00798895772161722,0.07318682220908375,-0.039574112787648115,-0.060228610019723655,-0.016407222661875873,0.0636526752489237,0.014243840381189355,-0.0022632558845250028,0.051654168666346895
PLTP,-0.005937211957936248,-0.012097508106277013,-0.07239663694691993,0.047719751301305,-0.0052341649559013706,-0.011233888059406756,-0.10349755917856679,0.03972112551014252,-0.05918673640350952,-0.02690025596184578
APOD,-0.021049575181189308,-0.0010920141420301714,-0.09432325413399129,-0.006358627045199152,-0.00023528097732585928,0.02653448296547336,0.07719831516612664,0.05651083856458508,-0.07546193945365802,0.043470106077388174
B2M,0.050908794416366025,-0.024297875041958968,-0.1080893306933861,0.025606091428210537,0.037065545116931484,0.04562345398534065,0.0026478204517518173,0.012938531726608974,-0.0006208108376902202,0.15466205582672998
OMG,-0.02361167073551667,0.004339432550558486,0.004673424494479055,0.023232213418258627,0.033605603759174006,0.027845346132273168,0.04375681075018504,0.01320193691597524,0.02800318727093266,0.06434229417439262
CXCL3,0.04060748366028551,,-0.022034693668954254,-0.010326774610513784,0.016560224455324245,-0.04679180113331956,-0.013045958857147258,-0.013614968109314849,-0.011131394192809592,0.017375683664849283
CXCL10,0.035844332911792086,0.017471661804738182,-0.07485289742987838,-0.01568712646756732,0.07682124560050362,-0.020602603655171612,-0.017731364322424503,0.014319374838977078,0.04548909973831842,0.009950815569545902
RSPO3,0.009559876827352584,0.09660699754274937,-0.027557846699576744,0.02333671159250399,,0.0536944713102482,0.004305668027041391,0.039353532776706314,-0.015632037589619046,-0.0032162416072468495
CORT,-0.0036040128130114058,0.02454651289362698,0.1120514797886703,0.031234184804332276,,-0.0034449776853635555,0.1011741239012974,0.0679358514006416,,
NCAN,0.0015764157834993204,0.04410995237998205,-0.08671472217262087,-0.039644037706223774,-0.016161278677749885,-0.02176397545658129,0.03818770237629157,-0.04287686534866523,0.03991020626143993,0.07193278745545628
PRG4,-0.02394708013289766,,-0.007025828821188267,,,-0.021852541319554462,-0.020412437343652383,0.10874051290449445,-0.035410778030094923,-0.01695580442788427
ZG16B,0.0398851657690772,,-0.025774288949864492,,,,,,-0.019491468556226767,-0.01996223733013271
TGM2,0.10088570525986851,0.018912728988588538,-0.06246045638961865,-0.005982533603512685,-0.060917314663776104,0.037976840996126325,-0.048959517589883234,0.08053087384928627,0.02332125301160219,0.022289760279120715
VEGFC,0.0027678047330267426,-0.017067193273959454,-0.03147450096610645,0.008821331636379428,0.025429085128228078,-0.0256765843564346,-0.027717647441091578,0.04396907665541464,0.06101449070641908,-0.02163415085550177
WNT6,0.12266108938309575,-0.014989778169428418,-0.023475558759162327,,-0.01364904800435639,0.05985612154439735,0.00590214626045405,0.04351788038928305,0.04862947797361149,0.05388571108616826
NRG4,-0.014666125688155238,0.06052961385648162,-0.029734815748667053,-0.046168622515884335,,,,-0.00495852725469921,0.19725777750778198,-0.01346749622650623
PMCH,-0.0169034991267474,,,,,-0.020279444865662622,-0.019409389296865528,-0.017808013398513664,-0.03370861527840284,-0.014237558209583069
COL9A1,0.03749884404063126,0.03866658326204429,-0.03860799415601009,-0.02044828778216297,0.03751565601082002,0.018487720194704398,0.02860471102259019,0.02552052690912507,-0.037968904458628557,0.02602443827946885
GDF11,-0.03455605603979664,0.03166376590179608,-0.04225413652390809,-0.0018479587660439932,0.03867447991987969,-0.018894591951483037,0.03148749028594583,0.035799275862518694,0.0025235990981764557,0.0005597308943774374
RAET1E,,,,,,,,,-0.017148236089096918,
IL24,,,,,,-0.015119865419468484,-0.01300885571339999,,,-0.034679120767739574
SORBS1,0.014895509233873405,-0.015034214596906346,0.01633896110156172,0.02354573511247348,0.00583798745956221,0.03055321583497188,0.05468717058984124,-0.02127225195685601,0.006331219579652837,0.005109605596026126
DLL1,0.013065376754616501,0.05438772268832493,-0.0379494623008974,-0.030331904076747362,-0.011804903174795404,0.027618339866197106,0.06739720293398634,-0.007511053526177409,0.01255042928216345,0.06531047291792044
TLN1,0.06632142996094907,0.0367934260233733,-0.0989510783999095,0.022625289320394235,0.07450660350011065,-0.027345581200867317,0.005609628624273733,-0.011061750225568472,0.012168267196337628,0.07184691585666708
COL2A1,-0.01505254240911842,0.029822368844150803,0.0506743560403934,,,-0.01906729830393714,-0.008378435046284195,0.08562377726239011,-0.02274989817571323,-0.027947187959537444
SHH,,0.06393575446271546,-0.017321952473941683,-0.0110834798863769,-0.06482336476744749,-0.008567477376785712,0.010579109936251904,-0.010585335102656466,0.10235530502465909,-0.03796652259853434
PON2,-0.009202689178109211,-0.012400771558670042,-0.10946774649913191,0.015011873498941466,0.05458905246142183,0.01508904809982096,0.05153959816483522,-0.03402054786879984,-0.004856287171363585,-0.036156956619443306
ICAM5,0.013439588048111604,0.01682685560143668,0.07934413985360607,-0.00026929183176544277,,0.07928023622389288,0.04069762274300068,0.022047009731452714,0.017006800461103196,-0.030794024300718044
HPX,-0.002548789013968826,0.08158073355168517,-0.03208711557888715,-0.009653098605850017,-0.03343237255502787,0.05582832828459186,-0.004137838659522466,-0.0417032396096909,0.131295215617282,-0.027183507149915218
SFRP2,-0.021170366989686017,-0.014076065539282505,0.027650323589216548,0.0664563934198912,-0.03236420999741619,-0.02107615663106205,0.021476293499682796,0.013766196132311103,0.045885254918837035,0.08775286300798522
CFC1,,0.003956824984263471,,,,,,,,0.008937492670507892
CD70,0.00860552295291107,,,,,-0.025846973937404778,0.012885569188577124,-0.0011594388929251492,-0.02384950051013817,-0.011806786653695365
HP,-0.005422258982088946,,-0.025050594586510672,-0.0016482944625061363,-0.07344402187661972,0.0499450514816423,-0.02914608659027335,0.06934217056478466,0.01227807832967259,0.0274081221949592
CXCL2,-0.030589070539902057,0.07132619018041456,0.05818394594946192,0.0291212787360982,-0.04582351788417398,0.025952385770636934,-0.010263502129619516,0.05733800599597604,0.002496541521372158,-0.06182487822559769
NPPB,-0.003981691587971155,,,,,0.0049918518255779535,0.018182651987162294,0.002172124965226371,-0.015856962968383705,
CCK,-0.02406770655406475,0.015475246998971416,0.10776807899974963,-0.013489945487750472,,0.03797887695383574,0.08164061893796394,0.05276452540557299,0.020816929691452716,0.04956345983847923
SEMA6A,-0.036499683190575255,-0.005339857073023363,-0.08123570219351617,0.02447780219444994,0.051244659996065416,-0.014919955249837864,0.010395882645067711,-0.039827644642275055,0.049565722205577416,0.023305913390483924
IRAK4,0.04786902597665646,0.021288027560939927,-0.05327650142285608,-0.026129117136855732,0.007226561759903868,-0.01433439917154358,-0.0190068854430967,-0.0036506980038218274,0.07861649492100804,-0.04655448283071335
GSTP1,-0.041901179260891576,-0.030275105861863095,-0.08951892034626076,0.035753584374505466,-0.11746183228244383,0.08520700323673673,0.07887438124606581,0.009006140753959667,-0.036178968943565974,-0.031030083821402734
VCAM1,-0.04195514652506564,0.008038407410389015,-0.08583459669389608,-0.021238564198566488,-0.0735544488162475,-0.028971313921036555,0.034482769572001394,-0.03608559619048697,0.019907952016370488,-0.05303894865403158
NXPH3,-0.01895784279221162,0.036914710203659606,-0.0343215433044346,-0.015345223329725075,0.07285327468280625,0.013533040932522566,0.014332045664512107,-0.032802686926716625,0.04432088287383394,0.02743505495307862
MTMR4,0.029160389916085116,0.0020458302389725733,-0.01995603562383804,-0.030417411738027207,0.031886883806911306,0.04026954100083378,0.04502539941602093,0.03715776365378646,0.03916564309416875,0.042355265730493113
LAMC2,-0.01612401789401908,0.054785384553965304,,,,-0.018588495260952173,-0.017084277766562767,-0.017285454658268484,-0.03021237718776397,-0.029870927669129528
IL10,0.028383070958584312,,-0.028914447747727393,,0.014021461455068399,-0.03538097366178288,0.08967184703016305,0.0310747590521749,0.010196303935323305,0.09123447639412256
SEMA4D,-0.017557597779056223,0.017013052962046686,-0.03885882969605388,0.015291312215352923,0.0246107549924258,-0.0011110065048457892,0.018769120618250673,-0.0011836930564753485,-0.0015424171584357414,0.09775344652551254
TRH,0.02713551049885284,-0.0280969552961349,-0.001332327139990855,,-0.001923852255387014,0.00414341117305744,0.05307647300181213,0.037521602338699216,0.07568602158293151,0.1313013202512499
SEMA6D,-0.021542453571993594,-0.016614590127050705,-0.011110000632976092,0.0054133057718622575,0.0404277726678698,-0.014195744671153553,-0.03473657377638431,-0.03981132895151694,0.028824056267522005,0.04285329908290114
CEL,,,,,0.0716155526963532,-0.02289672504003257,0.017613081906451528,0.06881713472962132,-0.014201868061811989,0.03266977380329169
PDCD1LG2,0.0032330102519172997,-0.014423120005726937,0.02529951641185821,-0.008400184781802109,-0.07005038493697477,-0.028944731830843822,0.011319897594821316,-0.017901702618967636,-0.009349483525452,-0.028589197209152987
SPINT1,0.07730336995073303,0.06211143886819057,-0.027156106310234466,0.002249492302314262,-0.03695994716713314,0.05509723058440245,-0.02004616103955781,0.13963368871174642,0.005457810815977077,-0.01658177450428247
CTHRC1,0.04825277258648822,0.0004394408477533202,-0.029925498297158726,-0.025076540983562254,0.03878211920042151,-0.013065625287446382,-0.00890862691815751,0.07666024394351459,0.02849373666847357,0.08363033286818307
PODXL,0.04093716981100256,-0.005269904681263847,-0.057825561370773396,0.03495551642612423,0.05987341518505755,-0.02290130959467477,-0.003979123792747385,0.040928150940214715,0.07015510646052063,0.08816205437104789
JAM3,0.031244908662466053,-0.01159544620584103,-0.08617837126175078,0.025628959220037374,-0.03333237110061982,0.008694309913228782,-0.04446463378817123,0.01687103663161087,-0.012631225294814719,0.005914658383737495
TGFB2,0.02027127709917689,0.02715058684404739,-0.06465210132609162,-0.03571764821200233,0.015096813455700676,-0.02489385260214731,-0.002300082779436079,0.05529714212548073,-0.0007190947475458095,0.0025237191174854938
COL18A1,0.06588726719985281,0.02116311507690747,-0.03956313173154227,0.015153344589870962,0.14398951057529744,-0.06167425488780926,-0.03600093403390779,0.09011106547337351,0.022792646229430478,0.08903616788108891
NODAL,0.05841252826689974,0.07290099766497966,0.013318948262817244,,0.14689513105768592,-0.022602690363895065,0.033990939305097834,-0.019767213834790028,0.028240355542478165,-0.028733633100549417
INHBB,0.01636854168778146,-0.04606793363677191,-0.07799389555219081,0.022879897011947443,-0.058197630742823574,0.009363785299212788,0.012744483419946759,0.013162432176252983,0.06917689815635242,0.05511916722324015
LCN1,0.004895085246037852,,-0.019336728399742625,,,-0.024041614643396766,-0.015175139175628113,,-0.017960750272991207,-0.020951907233269285
ARF4,0.05792765041027999,-0.006894326084916659,-0.00036620951926781374,0.008920720558220574,0.14020081000656265,-0.046134992919429726,0.05970926744297245,0.022878780634375005,0.016810582148665088,-0.02470876228112106
CXCL14,-0.010000227959045538,-0.0011527294604100817,0.009863375326927094,0.014161234648446189,-0.0354419644498959,-0.021073599537227396,-0.08823310750050625,0.020363178252370565,0.005394363325437987,-0.02589169177688538
LIF,0.09791274619242696,-0.018195926537373865,-0.025400891540048827,-0.011443968773035497,-0.06618815424374366,0.026302565530682366,-0.054922875754357406,-0.03431869620586667,-0.012361089263389717,-0.026411884210650886
IL17B,,,-0.03193489421986856,,0.17187803786014533,-0.0004897277627874994,0.11091310902857782,-0.00942706361197397,0.053065096721299075,0.08544290379553968
MMP1,-0.022229626255779584,,,,0.10141748341636764,-0.007179685546332956,-0.02501243610467704,0.06693896178895328,0.053952007283432975,0.017298769357036572
MATN1,-0.004687669321290373,0.08976277961504939,-0.020273245120028024,,,0.028452191157932214,-0.011761809073931173,-0.010757343510856455,-0.0023147216876400435,0.07030427735114032
ADAM28,0.012580297514234659,0.009022443468318889,-0.04144769094973925,0.0025089142188072775,0.035883555730692324,0.0383714639494448,0.0014823132877992266,0.06253803738468237,-0.057756621511816576,-0.01420223014663003
TCN2,0.0003638602607832637,0.07473023035198523,-0.027675996608474876,0.001145683651732715,0.16441666526656068,-0.019654337865295468,0.020423818620806018,0.045797706753708325,-0.009445243146572281,0.04885312612596492
THPO,0.021786197796582273,-0.024979873400352622,0.055520055051367985,-0.011908536258338423,0.1418494533755953,,,0.04462325439577316,-0.023383828230397107,0.03154245207056029
CUBN,0.03381333202766797,0.03161993306250235,-0.00037582245247795457,-0.03416950320516021,0.03910010213461967,-0.043447704239695496,0.11323813027135446,0.07717076401421896,-0.01407488973547888,0.12250931688723965
TIMP3,-0.06509382392753088,-0.026246433592662852,-0.04206207551621921,-0.043080937227978136,0.1423057492768378,-0.051338740111141416,0.06640550698952583,0.10232696812212558,0.014209459178477943,0.06891063270644156
PIGF,-0.012340752259985264,0.01275077170898665,-0.07520366382855596,-0.02411549952947339,0.07126548426634119,0.0212907479606295,0.08173300631689567,0.03750379966356604,0.0182337347331367,0.03936498792425743
CRH,-0.0188912109149468,-0.014803165202648723,-0.029734803419867926,-0.008647956234759125,,0.062282911298248846,-0.0018671413115067923,-0.008058248490193685,0.03842502678517571,0.04857660833166986
BDNF,0.02870197005661403,0.01802529985847868,0.14592918695639473,0.01064678039709591,0.03807992014056329,0.05142659615884705,-0.0010802863680260592,-0.009054114349579982,-0.01802637375670848,0.05098674555736399
CCL5,0.03339548970661266,0.012898645334379294,-0.02564277431531897,-0.029757642066398634,0.02643360543621793,0.04202522800301861,-0.003049003050528167,-0.0025445457286009184,0.03778617608775973,-0.03100406647949881
GAD1,-0.015173483285414723,0.049600674228685034,0.12059611429686547,-0.03571744034268636,0.004761919538780836,-0.07051608884901109,0.115394912419149,0.07502266160897328,-0.012023274964382586,0.04850403412446079
COL14A1,-0.038207279553670384,0.009548393162313339,-0.03430223824342137,-0.015598515969563456,0.07728177155804852,0.01628859701815912,0.0320194733511418,0.057275678532169624,-0.0026655151835498336,-0.006974977140268543
HLA-A,0.03630946859789155,-0.035320479365867845,-0.10923109029399052,0.022496944721581133,-0.026177523404047304,-0.0006321314528653308,-0.08047103025874383,-0.03872461583215427,-0.010805745902860979,0.0832900505173103
CD5L,-0.018891208729377593,,,,,,,,,
FGF18,0.002720983230068994,0.0725872182688927,,,,0.09767085963084837,0.010843357024082257,0.10306567089214068,-0.017760863340840725,-0.029636473749604486
ADM,0.029428601151512874,0.02109090188374912,0.01241608755413909,0.01362568884227364,-0.12768709758475777,0.038851859551404695,-0.007397786164378931,-0.035617410263249695,0.007540407588679933,-0.0912898046060575
CCL15,-0.009869201544365614,,,0.022755823986072652,,,,,-0.015403995396677661,
GNAI2,0.005066877100993238,0.006408883602671012,-0.07674235302508062,0.025662947122289576,-0.08969530807946487,-0.09604791051214247,-0.015988967997184616,-0.03123730279269463,-0.010604764281633618,0.024449345776578615
HDC,,,-0.03865360083233117,0.06442820187619493,,,,,0.04212938679270831,-0.021588024326441174
COL11A1,-0.043120736432461906,0.0016230404431565094,-0.02386715595091535,0.025378193360456353,-0.04327270004581859,0.00031325899268143284,0.030517560557283857,-0.005043346202752716,-0.0070507898674196275,-0.03986768242139416
