,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF313,ZH1019T1,ZH881T1,ZH916T1,ZH916bulk
GRN,0.02215998423365575,0.007111959985896886,0.036879598162164226,0.0697388126788601,0.02899252376659294,-0.0030209217401407874,0.025738893364602448,0.03354230502564744,0.07441971845392308,0.09142090031289106,0.011937878801240026
MIA,0.011512414395517562,-0.01600882707055288,-0.04338308939305869,-0.033427223210688986,0.00849818700561127,-0.024345905519355733,-0.03918396137106455,0.04143799992832236,-0.017432638424540146,0.05058895718752706,-0.03584548528155637
COL4A4,0.008224778858065565,0.061104476179208785,0.05005857245769917,-0.03826066386651609,0.1013190415934517,-0.018804079843211932,,-0.03795894126585161,0.13429083713023815,0.016455580722748008,-0.03359500473321257
TAC1,-0.06433205830245363,-0.004759102431825845,0.06734775106310306,-0.023237938360551467,-0.004621586399206111,0.05903088781049158,,,-0.02708459901087428,-0.03327117813119795,0.025840469960027194
RARRES2,-0.010292040824347213,-0.003056644009435736,-0.07247036879688362,-0.04075847756734174,-0.014837165910624003,-0.0007729391499961568,-0.14637726326052958,-0.05355536736120016,0.065803635626868,-0.06203820137076117,-0.038346983295796715
FGF7,,0.09577059367110931,0.08739417557720448,0.01510460451972765,-0.005309317646027276,-0.026553291922134032,0.07496599222780169,-0.07148245504756849,-0.008407418232786611,0.005265060630557336,-0.006352225315073313
HBEGF,0.06369186292548633,-0.02405241818683156,0.024682065938058672,0.009546251772822176,0.02942814325767164,0.042654696409553966,0.09310916730095688,-0.0019484606652879013,0.04758441123028502,0.07305096663896862,0.05332244387110923
CSF3,,,-0.023107238726385745,-0.0031798534215671465,-0.05242940433677042,,-0.04340655988950345,,-0.022506122204053382,-0.026646411841704108,0.07972702910867638
PI3,-0.0198291641522253,,-0.05474428027460984,-0.03265279997267236,-0.031121302482796227,,,,0.015653300229061404,-0.05789380052952647,-0.07009320084959092
PCSK1N,-0.02655270262052141,-0.004616390375997479,0.04016504274447998,-0.009286886138176834,0.06379235869781393,-0.02310591068318941,0.04060926587985131,0.06614098291125403,0.00779927152430581,-0.12024323245143241,0.0033868586237624314
NTS,,,,,0.02483418178286175,-0.02295550904784616,,,0.07084618992788694,0.07045348551678038,
SFRP1,-0.03467008803754844,0.0023071637364816566,,0.026932518253679833,-0.02715080534251964,-0.0077415704719348095,-0.015691850379599494,-0.003046166844061528,-0.044962711336368255,0.07828301876845724,0.03453791487492315
CXCL13,,0.013080759749715492,-0.016778589428363164,,-0.02690679482606012,,0.07054095304208163,,0.07155760011676199,,0.09422216410398791
MICA,0.026710582896047955,-0.04498476590087442,0.016273905585232503,-0.025536415960766782,-0.027379312523863806,0.005377474601692956,0.019012438638588664,-0.048242699541002326,-0.02234181736854253,0.09122315468930504,-0.002721985207345209
TG,-0.029681436845429163,-0.017089812562376273,,-0.014947928360468793,0.026613994641944826,0.04555650783522906,0.06896184268811864,0.07495994393692487,-0.0185228844160817,-0.020584067273618646,-0.03158787671380601
ADA,0.04720771397468325,0.05124343113659165,0.0037175070072151804,-0.020212220976657234,0.03418687373657683,0.007633103400251498,0.13406685540833507,0.012830254381738293,-0.006726002311202338,0.18608966637433336,0.07636717390548937
LAMC3,0.10602097565628789,-0.03039026197209687,0.09777691289240076,0.09460692795175882,0.03060357549286391,0.018813766064736656,0.08472262497096188,0.0931384365367045,0.1105260796127631,0.16387867653986518,0.09784453902485901
CCL7,-0.011989085592594366,,,-0.010807328321875732,0.00512449398422559,,,,,-0.027922856648427214,-0.026018023476928297
NGF,0.06481524213720695,,,-0.024762349506671794,-0.018227394151828124,-0.025284967080875385,0.1337864668355393,-0.017466098350503858,0.027264346632556686,0.03715842570453302,0.011989034705827746
TNFSF15,,,,-0.012034488666065836,-0.026412495561413528,-0.030701493336826886,0.02988378960879618,0.015265972460057967,-0.013975915506272904,0.10454469447928881,0.06460361816102811
HMGB1,0.011801136601522462,-0.017965515508406346,0.07459557153897674,0.07838501585144714,0.05711405357202389,0.014033940657885817,0.1286671869438402,0.044104503259132545,-0.01786608152955426,-0.06836342679830183,-0.07063052691618418
ITGB3BP,0.022964257253548385,0.04630209021597848,-0.006830539641549262,-0.02156093836188355,0.022493904093722865,0.004193581747774049,0.06072497184112995,-0.09406199108565544,0.0033148974154861553,0.02347635533078757,0.04508210410420898
AANAT,-0.017394339182830062,,,-0.010950155045355204,0.024335536212848164,,,,,0.06978954035670983,0.0015652411217468628
RELN,-0.03755223866096064,0.014968436742259285,0.0520532373089783,-0.019007016925809028,-0.0716469095770602,0.012338875843645188,,-0.016371529030509997,-0.016881391329078815,,0.051743122105433435
IL15,0.03423999195476471,0.1003133717426509,,0.001917551273706254,0.016874865015807598,0.11394950251729638,0.0652049820636674,0.050997960443701154,0.011998538005865408,0.03294728797983349,0.004422721366289289
BSG,-0.005376817416492228,0.0010991968739438552,0.06996226902891478,-0.06653645760111808,0.09103539590420553,0.05311819668284618,-0.08959123026782317,0.09003218390714318,-0.009921990165992128,-0.029708132342257096,0.009682565294727304
ADAMTS3,0.019630182359956366,-0.007945004014106142,,-0.03001180654663783,0.10390223326900826,-0.013912131998392998,0.028384699264022574,,0.05336581584289275,0.034892818521157304,-0.003700370795452713
CD34,0.1099659397056412,0.039526259735655565,0.11988218203121938,0.05132777593021313,0.05453818905277932,-0.031859781760938996,0.176916626463491,0.07722792043961928,0.07325710735059708,0.14835240884502746,0.14020378678515902
PLAT,0.043226970204534726,-0.014815778784773324,0.08906364534006497,0.08382264214242068,-0.051026341865875034,0.03139756332617325,-0.00027111542442761024,-0.03093324723007313,-0.01715426538902133,0.10418132644398542,0.025045986890130444
NTF3,,,,,,,-0.05222441117861643,,-0.010660466508715162,,
LTA,,-0.012567901875789916,,0.06902196167578377,,,,,,0.0029542414664660496,
CKLF,0.004296105034390421,-0.05639978125801547,-0.010620117504998673,0.04198104758210717,0.056185827892839324,0.04593442552972933,0.015294629583826814,0.0052398884444701645,0.00916413651875097,-0.010235522765377621,0.041541897708173195
APELA,,,,,,,-0.011622411310494478,,,,
CD24,-0.03859482820872821,-0.025495758521987724,-0.0443804975115629,0.030267510637885298,0.00890109928885455,0.055710230133017485,0.1286556387326262,-0.01004907442307666,0.012767204692868926,-0.07338242455348995,-0.04653629311936073
HSP90AA1,-0.02949791111841623,0.015997982482624764,-0.08386524939922792,0.02170775116694796,-0.07711012943653363,-0.023604594166159825,-0.06250010125927319,0.04196737792585148,-0.06478144191057622,-0.1193533649695661,-0.09717459071960323
BMP4,0.08001509431779669,-0.01332271271881682,0.05689205211866629,-0.021974553383064893,0.011371426338748186,0.04961073299399657,-0.04588961385455327,-0.00515936342654659,0.08266528128917797,0.14666795706873612,0.03838929110021964
SCGB3A1,-0.011989084393701823,,0.05908748491328854,,-0.02834195459453654,0.027790907694651895,-0.0017587421959458663,-0.033038066905618564,-0.02902356648988278,0.1857512385119616,0.02621034374723449
IGFBP4,0.09834635173888669,-0.013161027169797994,0.0959531084385944,0.043211691620081025,-0.006797473713955188,0.0034170686018437525,0.1289572251493718,0.11536944621764912,0.08673926637578752,0.18224523093591188,0.10712385429871468
RSPO4,,-0.020317448768161713,,0.060468419018295305,0.08118997386979347,,,-0.026778758779711195,0.09631729394988546,0.055440015565501835,-0.00856604031842255
LEFTY2,0.002280726830485383,-0.01272225483255241,0.02270576423339395,0.03780517478849687,0.008293794498804795,-0.019632475119766984,0.06013409234839707,,-0.02658145479182572,0.04356197831496693,0.00109053873606081
PF4,-0.012436750528914697,-0.011432214912553062,,-0.009429181043772874,,,,,,0.0503922808798198,0.0029716254473119456
ANGPTL2,0.0425100577123589,0.02704073557828482,0.04213999206712357,-0.03051298383124858,0.06640198568563684,0.014467726661810362,-0.0714454192742855,0.07723158284738976,0.04003090654262148,0.13937528670125257,0.08372113932081753
LRIG2,0.010117932862749262,-0.029528855656139972,0.030478955904512592,0.015066025775199068,0.018410000884217546,-0.025311813183782218,0.006752467833335606,-0.007710554947215566,-0.0068877138713217744,0.08899878920039492,-0.05350939989818254
ICOSLG,-0.03581984407016288,-0.009548437578431787,0.07099068891954258,-0.030280210793143473,0.019475131891802912,0.01605237283798643,0.11740779971249322,0.03647652651373626,-0.021374744260534304,0.10805346282111696,0.051348922346663335
WIF1,-0.0223779139266248,,0.04143873611903795,,0.029663788603863612,-0.004958718171911056,,,-0.01817002748357717,,-0.039110294679172423
NPPC,-0.016839844574829312,,0.03494480907929093,-0.014626985095524228,-0.04148318497940507,-0.00966426120552026,,0.04967642839785896,0.04297132218988358,,0.03640573088398499
LYZ,0.016694566202234588,-0.011990696174434897,0.06415176206007275,-0.026192759382907743,-0.02202158242866581,0.04149592982980062,-0.00577347022436949,0.02226174177103613,0.039396626428007744,0.07422988043118513,0.0025558409145954725
EREG,,,0.02121370152718215,,-0.046032451760785596,,-0.013886048091038121,,-0.02434504300319586,0.028120496581442347,-0.024538451884481248
SPTAN1,-0.020924073744592146,-0.029260987043918395,4.24003156870721e-05,0.011733481925808222,0.0034450891840962354,0.05521623602097922,0.037212618742907856,0.06637806200209731,0.01891938355456507,-0.010730061460095168,0.03795947600040945
PTH2,,,,,,,,,-0.01830566350621939,,
LIPC,-0.01522585158249564,-0.017206094433241705,,-0.016944940596102152,0.014795012843246354,-0.022430159583491916,-0.0368175443614242,-0.049597843394989606,,-0.0051840402024668645,-0.018024599268788515
COL8A1,0.033946963982947345,0.016660032630920297,0.026056989373373213,-0.010901947422354577,0.052787647000993886,0.05569151788709152,-0.16732037156809357,0.028289035150320115,-0.025332366542069537,-0.06629295702950934,0.000736223057709645
GSTM2,0.06559816778280633,0.0015285419132299901,0.015931144906718805,0.022836652225133848,-0.005163389717329513,0.0020084799990750767,0.1016979700704255,-0.03858282673334716,0.03268449117010361,0.02254875601565282,0.0358910496922496
SPX,0.03288686835321132,-0.04369232346793252,,0.014494729292108164,-0.03764635632533005,-0.0318769441129152,,,-0.012984915611516887,0.04203016454061844,0.00728291837501286
MFGE8,0.05999583043493138,-0.014422335695800592,0.07624080619134332,0.011613288800407672,-0.017194900773309797,-0.014820367179816631,-0.034661218235163,0.09589939383403531,0.09744401098441921,0.1816993365145487,0.058821059714950795
TGFA,-0.03566330297607451,-0.023182125320596207,0.08920194583902459,0.022823983669490792,0.0778540716179295,0.01260591122666903,-0.009571452662263717,-0.015898203500120774,0.040982871026401455,0.028425458665816496,-0.022538573302960496
SLIT2,-0.007031146459679311,0.0022507640242697435,0.009888884062766364,-0.014371235471596184,-0.02323862145278288,0.04363965754967805,0.028921842489131943,-0.014727606716864853,0.022679250546567477,0.03609204831306599,-0.007383370999686424
PLTP,0.06463268838724899,-0.027046118662993165,0.0815444446719758,0.05618199541723518,-0.027135690011742156,0.00580300671044559,0.08674705464318534,0.02832112901312033,0.058435972022130474,0.05764017572020646,0.04157613432943758
APOD,0.0065991092945554206,0.05094007599845407,0.07702003251350018,-0.029440673786779965,0.12569205041194065,0.051019844721756434,0.01670615246799095,0.09913796244004508,0.085033478266152,-0.15868912513222308,0.111812354987898
B2M,0.03010716992029124,0.04682924939678952,0.07919005902832643,0.050603735210024814,-0.06877696430838191,0.058414841596036826,0.17865641637422192,0.047405515909199204,0.029410588968769493,0.1253577404056711,0.06011346003951734
OMG,-0.04123928448914173,0.024143019010769828,0.009901287268800617,0.01261118569216651,0.0660461678415777,-0.02423047496132918,-0.02314572788690585,0.01753008085589756,-0.002650794769200569,0.004601243434232397,-0.05968774624323224
CXCL3,-0.008420782498580828,0.07439257718537477,-0.04350774923555044,-0.04323879130112706,0.012132128352944688,,0.10013457938046591,,0.02665109599718307,0.0004891071558886828,0.048115084571889545
CXCL10,-0.008153566026989993,-0.028791635732613497,,0.0741692818992094,-0.045727020710225476,0.07209909483655487,-0.019214205829442933,-0.03455441751724743,0.0007955200678776905,0.06657747257765928,-0.015297949793153496
RSPO3,-0.016285647815130776,,-0.02310723944712629,-0.010950154236262725,-0.0077651968813638814,0.02112092939509862,,,0.04510660121905866,-0.028336239449957605,0.02777177886552045
CORT,-0.014041185879081368,0.04434744047140936,0.005885430876078807,-0.024556561683928762,0.09235660927033212,0.029056664054925897,,,-0.03250784705585106,,
NCAN,0.009359880931758801,-0.030066895348648242,0.06287058195327905,0.07224938491638937,-0.009854922657495028,-0.015183647088460556,,0.02207188172046864,0.007168010476374332,0.0011741198889161483,-0.0028897572182453217
PRG4,-0.018030152928531874,,-0.025836878784775082,-0.010807330006037423,0.00993055037160629,,,,0.09777484327260211,-0.015733525117726938,0.12198554637871527
ZG16B,0.06508029275120167,-0.01375681258503555,,0.010802913048894209,,,-0.0026343095639508964,,,0.038289183673735634,0.09166595919582203
TGM2,0.11837930870724778,-0.011581926654255328,0.10024754328982838,-0.024809730826688005,-0.043469389263817715,0.055223089632905106,0.016867077036445386,0.08609999179650281,0.07293042928244686,0.06521526428031961,0.0728473248085378
VEGFC,0.05045733861302741,-0.017664277127499232,-0.03435850423415527,-0.01926155583858617,-0.02436622964773618,0.1310906065121199,-0.013707620199155444,-0.029145115595419904,0.051680495448854794,0.10102425094555652,0.09857275218772973
WNT6,-0.019344124560976873,-0.012722255166441668,-0.02256226807660811,-0.014947928981114708,-0.03124463274374957,0.045507851065251285,-0.04610426642029388,,0.04759678347385382,-0.022514688521932294,-0.018788311843882022
NRG4,-0.011042368738025837,,0.10168549697121887,-0.013153015008094644,-0.009230734133668594,0.00039880952628177735,,0.07020512805133268,-0.025811180856121482,-0.028336242625773996,0.029245344560274715
PMCH,-0.012726924225883998,,,-0.018224783706793875,,,,,0.08279361120047542,0.1146043319738202,0.04888563258357786
COL9A1,0.00981671887973181,0.010860329808296846,0.09438285323538025,-0.013737364193598141,0.07122722854564292,0.015991540027245288,,0.026768944121913177,0.013255032345743469,-0.008543626389957919,0.03133419467879565
GDF11,0.007466129461750685,0.0020827664320354146,0.040400155863415346,0.028550181426438392,0.006995196316328635,0.036895020650564714,0.07949447055237988,0.009735502890701566,0.03788950147890512,0.10941380004809186,0.015546894037051198
RAET1E,,,,,,,,,,0.1584103874721029,
IL24,,,,,,,-0.02599989082072313,,,,-0.0006302315924455812
SORBS1,0.020839896570812002,-0.009960221416839705,0.08111832558576514,-0.05184146819391135,-0.021029423367598745,0.05015821902023722,0.022810368608483865,0.006714774635005207,-0.018501004676362814,-0.08137032899173106,0.051863107877661546
DLL1,-0.012712395350730262,-0.05058908929512505,0.08931130056963749,0.023631588517547927,0.06493576153308538,0.02330371289414446,0.018859738214534367,0.009574232817037924,0.026076726589305124,0.179873036174305,-0.014225504382817226
TLN1,0.03884301736835025,-0.014821152866758463,0.04401703636444948,0.03640264472416882,0.07115262416293269,-0.031815056364139636,0.10801681782885807,0.08363089266014835,0.08530664648296715,0.0884958242368465,0.04688496528199464
COL2A1,0.011175003508810784,,,,-0.02025264638706641,-0.024275413495024094,,,0.016442887472336232,0.012877297257894521,-0.0059180950053465365
SHH,,,,-0.011230590289269936,0.04848008728164636,0.03112334702099677,,,0.03889085600484137,0.011397839976968898,0.015842327162722405
PON2,0.030369628816069097,0.00588133218348114,0.1122724497088374,0.06438685052666783,0.06937667551282682,-0.02495278607814291,0.13090784099462943,0.034308617989907454,-0.038734667317335686,-0.06905746711161768,-0.03803548173147932
ICAM5,0.0021866084087846104,0.0634449354719536,-0.02469935486244449,-0.01750367207022339,0.043495960188128006,-0.010343817905350805,-0.024612091235243064,,0.019165655241153413,0.03330628040736764,0.041445784749331464
HPX,0.03102479270030305,,-0.02310724552194212,-0.004008307300713005,0.018263252579299727,-0.022407202372316592,0.0999698422040436,0.026895540510638215,-0.04113595909402768,-0.0002706072509185785,-0.001138257190408853
SFRP2,0.07024228311772807,,,-0.012790425281977604,,-0.045326275619605,-0.025659595655560107,,0.06046092967334222,0.09251541284385496,0.09876682641547654
CFC1,,,,,,0.03146677404910564,,,,,0.07982342621767881
CD70,-0.029121107853636974,,,-0.02174008374628346,,,0.08631283726109606,-0.017553989745416033,-0.027922919516303466,0.06244078926789264,0.03229648818016333
HP,-0.04084414560120114,,0.061445805832802396,-0.04543109408859538,-0.018594966217189136,,,0.07980467532174028,0.04525500483672237,0.0497513618598162,0.07556528716680715
CXCL2,0.0073513281458495745,-0.03229463899720508,-0.042882059096196315,0.061363222485700135,0.010559939769017436,-0.03463130128758483,0.03249500101771207,-0.03739561252080266,-0.06095747147381292,0.03914842353564411,0.07229426709749552
NPPB,-0.015467079226749598,,-0.0367160411570391,-0.04000598278270843,,,,,-0.022211318768818364,-0.028743962330260834,
CCK,-0.08858650166603066,-0.012259622251818106,0.0036528592596038315,-0.014260055501550352,-0.062311343827117116,-0.039947634711431104,,,-0.011471603379116856,0.05703210498603467,-0.030471692219347826
SEMA6A,-0.07349826141050157,0.006591762618658185,0.030806082484118855,0.021799041280569725,0.02550983263830262,-0.015056221800836007,0.07001690203781125,-0.020931412465048118,-0.013497308721697885,-0.08025131439302484,-0.016287269035255146
IRAK4,0.05913941965770511,-0.030043716973397482,0.07432711053808844,-0.03340741950856064,0.009226080547840588,-0.012881701198576748,0.019422208804780683,0.006214156285894129,0.02450571496449977,0.03384107117338848,0.03478464189393813
GSTP1,0.0006099994651510752,-0.01528621119416217,-0.00023632179467674992,-0.009532463945897615,0.052822484777463395,0.0297621088794514,0.028499180806870354,0.08945018973863011,0.026441374678740536,-0.045400733079501786,0.0016991176213885396
VCAM1,-0.001782551578105877,-0.02900144564592239,-0.037630565961438274,0.046609575908098506,0.04891607936385232,-0.014146760920034779,-0.03353710491542949,0.0481823103343311,0.00021622335351451362,0.1255609325449115,0.01937472750453924
NXPH3,0.023772006769814,-0.022889204888855614,0.006970804571006011,-0.026949756207138936,0.050085363495392256,0.043934376523125006,0.10245959763418881,-0.017083832538725235,0.08056268992629191,0.0390880248100603,0.023299626008381483
MTMR4,-0.07836010447711689,-0.017040486092993776,0.03467980036090508,-0.027952499828837973,0.054329096798863816,-0.002949452275988239,0.09208329548082428,0.055576499456970144,0.006077488059595327,0.024365042156431142,0.03242775918322071
LAMC2,0.18332807163608272,,,-0.0004684895485490508,,0.017041333380161634,0.013432368607145917,0.11126715232490973,-0.014424930380977169,-0.02485940698458822,-0.02720826300761381
IL10,0.029261397252589152,-0.018222361983247944,0.06301920865964757,-0.007156510920047206,0.002325745401412705,,0.04583863018393969,-0.03665144979014564,-0.01291994563092808,0.10188893344569297,0.008100642499972539
SEMA4D,0.007471868857872806,-0.021395263112581116,0.09389116846571506,0.04350113787658125,0.03678904727857991,-0.0196408339884686,0.05885930919112861,0.044781841402413224,-0.042074467104214544,0.006335315836189296,0.004934145271954981
TRH,-0.017191477909977562,,-0.017846244867544714,-0.026622011940591325,-0.019930139528095643,0.013297772319980066,,,0.05092627188640023,-0.03219516542237665,0.05792406828439917
SEMA6D,0.0014819578796389443,-0.015419656189261574,0.0625346798114405,-0.04595195527717281,-0.053869381613154035,0.02863514792313501,-0.013158623191767225,0.04920673308815021,-0.018693112475296893,-0.06856216911355109,-0.001105888437501085
CEL,,,-0.01958410888994867,,0.08616122252891355,,,-0.051989558411724236,-0.005794908716062098,-0.01768542829603768,-0.02906831701538464
PDCD1LG2,0.05709869265711525,-0.03284364418951132,0.06110983937194125,0.02311983688785337,-0.01900222272270303,-0.021560142075135534,0.01784592367680267,0.04992356975596023,0.05319589768455471,0.08851052274575408,-0.00489209176565279
SPINT1,-0.030712189118958743,-0.012354955254695998,-0.000951258978238654,-0.011322235496481084,-0.030552361610608997,-0.027886734358537467,0.02946810162961013,0.10065727631887852,0.02208622840428002,0.0027740409100246435,0.020486818234600246
CTHRC1,0.12229745986008328,-0.019084818423162755,0.0035823738341621988,0.10918610025512783,0.040912948395090416,0.02113817474657669,-0.052114600350618025,0.08736904096445415,0.10319603810720343,0.14743781821932747,0.04094483448355415
PODXL,0.08011953528204545,0.005526466976235413,0.11181360215429535,0.02019427079254377,0.057893140961746845,0.0028367629281241353,0.14655074859719391,-0.033927250113463404,0.03358356742093386,0.12103226008380763,0.06241216744232314
JAM3,0.07955055244364291,-0.004547826528214727,0.05698939178750358,0.05586105627305472,0.0734635938545798,0.00873810150569546,0.08469105869470296,0.0071879208635022025,0.019807216555754063,-0.02523244548217441,-0.016784968689084766
TGFB2,0.009950727320661401,0.040691856937891166,0.04477817796624731,-0.06389380866299793,-0.01864804250113455,-0.012326410587614103,0.043059079988517615,-0.07650430964929344,0.009486108086669491,-0.11953514173984106,0.04347362500477531
COL18A1,0.10983750924871818,-0.024253459320800513,0.09004495303392118,0.036911923559249514,-0.002450849254312815,0.070562769155498,0.23141953254560976,0.02666505235007482,0.10477425013652687,0.19394747862694214,0.16899076344405875
NODAL,-0.010264856278229099,-0.012253664743076204,,0.04471673448980505,0.06120284365221932,0.07842836056686121,,0.1294691822977118,0.1410781840202283,0.05705240236026746,-0.036753959345014166
INHBB,-0.06292355511116428,-0.04907285436285129,-0.029149912226193973,0.033861271779651286,0.002502784904412462,0.0239257090696967,0.186082695422131,-0.04531133809808219,0.04337218990744244,-0.04491885628587801,0.013544833442883085
LCN1,-0.012140042637808586,,,,,,,,,0.11247812364153797,0.03283523434268284
ARF4,0.04772231322918055,0.03797986947721763,-0.03558354076829149,0.0020151540677622185,-0.057283704183470674,-0.020272184160199803,0.08132731518555623,0.02702392334309392,-0.026457488889238965,0.10285344454455396,-0.053269621451222285
CXCL14,0.019707608084245678,0.020002533203713722,-0.031856820129028074,-0.06926652470190289,-0.0972607869698307,-0.010413302262060763,-0.004663510523955695,-0.005887369619746901,0.053771689271164595,-0.16301385259153703,-0.12432979107438946
LIF,0.035500277059699985,-0.015506309801024402,-0.08379293713892833,0.003633277470060764,-0.03731104726683359,-0.027199854204827918,0.03610932494953542,-0.0018308145638288318,-0.015545061535787904,-0.025776645370950178,0.02644251502062904
IL17B,,,-0.017846244867544714,,,,-0.017330694951760792,-0.03624606267310958,0.01715548205529362,0.06887531066176153,-0.02157739672129334
MMP1,-0.016737053482574826,,-0.046344397701732376,,0.11356048557438626,,-0.1070790162814662,,-0.014861011077363668,0.21054820802696078,0.05186009390332116
MATN1,0.06993071236118133,,0.007811636820655009,,,-0.011868515662592557,-0.02599989456830364,0.08199915757338037,0.015539785328811541,-0.0288691732912831,-0.01966369830258857
ADAM28,-0.03400783781927425,0.011690045986246246,0.05627693536157256,-0.016106473040567337,0.03796792517357203,-0.006705663911566537,-0.011044795177495625,0.024350393055473003,0.01700224501372469,0.048256661135295566,0.038152695490896234
TCN2,0.08541366140332547,-0.04684620633716856,0.12267819231232654,0.07309738443173484,0.009363853971283137,0.025089374462332434,0.028452028782982013,-0.02066743065170346,0.10081208785022862,-0.022339388514168276,0.09520027490502295
THPO,0.09207507730495593,,,-0.022783991888470384,,0.03281806304655009,,0.010935611625461366,0.02120007336843834,-0.002517639383344539,0.03764523065981393
CUBN,0.12004950874327201,-0.029515411363839623,-0.027992119886528794,0.020467074778706153,-0.03386189796129874,0.08625328506249581,0.13122704863919957,0.05680704763957125,0.05245498930382691,0.1557952325576136,-0.021851446713730637
TIMP3,0.043755319396408726,-0.02655978758670347,0.024135324208650416,-0.0291095304678899,-0.007357211525529895,0.00731936034332194,-0.014426123633230137,-0.00013438876415599606,0.07529452737634765,0.13557157929536467,0.16801673317052818
PIGF,-0.026221041485199114,-0.008466618502146897,-0.06489080054961535,-0.0017664082637023188,0.007344919000937236,0.032785585203277505,0.09425658535178259,-0.027010148513087688,0.006031843661744134,-0.011777471108606566,0.03472495933999657
CRH,-0.014223505325549954,-0.015378316941664767,,-0.01266739505776425,-0.02025265010310137,-0.005638245414729385,,,0.01976776196660138,0.016006602034592483,0.003907150813904998
BDNF,0.05336494571828691,-0.01375680996286955,-0.03508921685732245,-0.017335722481785314,0.036030933348507606,0.027312343593064278,0.05673364643005475,,0.057830689027486004,-0.04681581818028806,-0.03373969278285866
CCL5,0.08435529003385445,-0.046654164871438954,,0.0829912955815947,-0.054040654446991375,-0.03232392098007201,0.14594318116177182,0.005098370433314414,-0.03739434016752742,0.13763779956215852,0.06102950270926439
GAD1,-0.002726712696268244,-0.007983214541343835,0.03514312380329595,-0.0031756825182676744,-0.022200396695014172,-0.013596696007351089,0.023710339229431946,-0.019796578511310784,0.0415375499488475,-0.03173078918575949,0.010700380834182796
COL14A1,0.05897160951098008,-0.019190198919428286,0.062031056581539554,-0.01200083065732422,-0.03502183790468606,0.07692019108076063,-0.04848254290573465,0.04706812576989112,0.01641161323431974,0.08631298362507431,0.08009788350152483
