,UKF266,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
BMP1,0.03254211532453567,-0.05306381969628024,-0.06462975708443926,-0.06891012126925145,-0.008105862469011264
NDP,-0.03661490059332126,0.05760099228505861,0.061470440519770075,0.0421251309748276,-0.024034777297084108
TNFSF18,-0.0123991016561346,,,,-0.026018903994517707
RTN4,0.02198254301393027,0.04679521384149365,0.04575722372924552,0.07155231374450803,0.022880401584128233
HEBP1,-0.041149588040117265,-0.0005997361104124065,0.028455439691239145,0.04735126873212073,-0.047849833290344444
WNT7B,-0.005216354655265273,-0.03199836681166893,0.04446937419588461,-0.02457495978976327,0.11337189722267196
PTMA,0.04528417866550089,0.0013262275543933538,-0.0004964302483010395,-0.023550558938222305,-0.05799524427455492
CEACAM1,,0.006112683761097948,0.06647369425995761,0.009674951676508888,
PDAP1,-0.011813225231573382,-0.04482646702377798,-0.07244678881868881,-0.0088234813402833,-0.010635790557194234
QDPR,0.046450011627489705,0.028251649672481387,0.022677702651846553,0.001051657103673597,-0.0137834072557306
POMC,-0.03271133094880597,0.010623656092204238,0.029245798805199823,-0.03801830155959026,-0.01419701997813461
CCL18,,-0.03281216160983062,-0.019830233756365497,-0.017778844027852302,
CCL17,,-0.012720653851371142,-0.02771748134151351,,
VEGFD,,,0.022458275875778456,,
TNFSF13,-0.012024542007935042,-0.024409024069259398,-0.030127954587687095,0.046629396730277724,-0.0283048562177344
WNT5A,-0.016690326319286422,0.008918992509831022,0.048054102607408604,-0.03138604367016457,-0.015810820419130203
CXCL8,-0.017104131104646564,-0.07681431362580961,-0.0767570180072536,-0.04544865801466861,0.02250822864137344
GRN,0.04362680084490997,-0.046945330357357214,-0.0356721069192348,-0.06835758119339619,-0.11065723787752536
MIA,-0.021742691018099343,0.026744030193456267,0.06331662159972698,-0.02505460201506771,-0.03209193596553439
COL4A4,-0.011440820471283804,0.10414266903311446,0.022647696479305725,0.051069205604913404,-0.031634962683714546
TAC1,0.02801586674836476,,,0.04431949997198722,-0.029162981099983092
RARRES2,0.004238428621080857,-0.018193204820867233,-0.05352403054359131,0.019138615059816837,0.002134573072229775
FGF7,-0.020389224295257996,0.0018595713076610715,0.022294107678588686,0.008042697988454377,-0.04930740833908809
EFNA2,,,0.07138526934836077,,
HBEGF,0.0635149588503185,-0.0019250105983990812,0.009259484664940518,0.0034807438120496785,-0.04538323837650415
CSF3,,-0.029938620357495987,-0.08623877331478229,-0.03331834072115849,-0.018009227294497363
PI3,,-0.04587666892779113,-0.11740185145625753,-0.06443027503406186,0.08915750876934381
PCSK1N,0.01981745613822533,0.08730500274039786,0.05283353743495542,0.07290498269792878,0.04339001657949941
NTS,0.011925901173086685,0.1274442427120288,-0.00369273084196301,0.07672457531965293,
SFRP1,0.010679910820862953,0.05001216703600165,0.05832968766596247,0.037521182186476,0.010475012656754266
CXCL13,,-0.028573196649647428,0.03368320391767266,0.0014262452101483217,-0.026991649159064813
MICA,0.032555716325751057,0.025197042358712153,0.021463793994139238,-0.00937813058287965,-0.017760689654834863
TG,-0.016121187061304203,0.008623822831565327,-0.0273823356064425,-0.02742150640248888,0.05711578865045296
ADA,0.043392406652077824,-0.05387367383161026,0.05143947686160916,-0.06286679643758801,0.04668449845457022
LAMC3,0.06172508999092144,-0.017486441041677316,0.032646791412035976,-0.009746339110137274,-0.04029292465050797
CCL7,,-0.01906532800458212,,,0.03723554370510152
NGF,-0.015383936433297128,-0.02201892755038334,0.14113696751148525,-0.05720030999897038,-0.00800064455615252
