,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TNFSF13,0.03693654993774921,,0.029026132827302712,,,,,,-0.016446957418032527,,0.06410320594757399,0.0715719586761523,
WNT5A,-0.040432835313781425,-0.01904905591204625,-0.09987033178154536,-0.0976136918496159,0.013707036684814516,0.04988881216117838,0.017442844450345496,-0.0703176717144259,-0.013434631935705044,-0.056646772520183276,0.004042740148118874,-0.07940787626993273,0.13913032471263218
CXCL8,-0.017936586278315233,-0.027849425721739485,-0.014916132051787044,-0.05965731112662658,-0.031032561602992035,-0.02062140415619908,-0.10458031163588474,-0.055730080341542455,-0.027954512487895822,0.11969588979939505,0.009084092573571985,-0.11173820514981561,0.0717533047881841
GRN,-0.01670663155336371,-0.07209873222653163,-0.10440000385494928,-0.10220023831964697,-0.006841276808728989,-0.03485815241621932,-0.13002997244549544,0.04719841844635671,-0.03883582318172569,-0.10003443292394684,0.049442822325718984,0.052586808137149256,-0.0887047093649995
MIA,0.022188465842839632,-0.03906396925261136,0.016010703973878885,-0.029357757429201655,-0.02588139238082487,-0.025184073625936693,,-0.01839195675848595,-0.11113090800800739,,0.014225668035490755,0.03114912217080952,
COL4A4,-0.028281550697862767,-0.048355984603168846,-0.01725005304360498,-0.019752034743399795,-0.009114944452544555,0.0001467839203049498,,-0.02927583753361644,0.020939295702103036,,-0.035147735635450185,-0.08143721949312917,
TAC1,0.019918399680809655,0.05173192601911837,0.07778699978531002,0.1767075412503048,0.10889529347533938,-0.012916076838634128,0.20630297985068716,0.17564727167028427,0.03663939044095249,-0.01897823754663292,-0.015733816342768343,0.11822591599731078,0.2946267132046329
RARRES2,-0.020346426971827734,-0.0780755680817686,-0.04858573808585631,-0.12358003151813338,0.0923355702440337,0.0039185546608858255,-0.10082821084507769,-0.14176537096798097,-0.04970018810054656,-0.09110799944472689,-0.0014641852386930152,-0.08057845453123998,0.06152692977830556
FGF7,,0.04645366179898024,0.054349764500512106,-0.007815126345193367,-0.02408966902505139,0.07552387083724488,0.1296697788034755,-0.030141618904861067,-0.02014281320318446,-0.01652870618101561,0.00010236339692923019,-0.005227161215219369,-0.049047136376171876
HBEGF,0.00996287163790234,-0.014062253921042094,-0.014320792607364763,-0.02289141900689537,-0.018542973917169008,-0.03578018730515486,-0.14381620834522027,-0.0708417290126867,-0.06837938524626881,-0.07760745545168188,-0.0210741454279494,-0.10506049717099972,-0.023006665345085338
CSF3,,-0.02119882443742191,,-0.02089727257905779,,,,,-0.020997655750056576,-0.04936086412030881,-0.012600989013912163,-0.007425362407293743,
PI3,-0.032996644109847685,-0.016685972814971643,,-0.023530604738162837,,,,,-0.06098964959890402,,-0.027377762859028546,0.009803391851180083,
PCSK1N,0.02986097683545143,0.04915285690201238,0.041317100603249314,0.04921831082212531,-0.05871923913489024,0.037031770896816765,0.2196855809160422,0.1608897739809688,-0.06472941919208619,0.12137623323369981,-0.06836967031937012,0.11057200450965077,0.20444343404411217
NTS,,0.05101301975324334,0.10940196548880754,-0.00999656517576406,-0.024849261281423264,-0.04690798445438139,-0.04704633329788357,,0.04770098531856632,,0.004070772620745077,,
SFRP1,0.024058482411007432,0.023850889822487988,-0.01997622281244537,-0.007872654661020623,0.055159325621354116,-0.0206457566218754,-0.10746954444403593,-0.011712472616843314,0.017080843813768638,-0.010845958581946574,-0.018226727266958957,0.04250822225529278,0.0576924388664982
CXCL13,,0.026394863234546897,,,,,,,-0.03425154605377069,,,0.02183278287272468,
MICA,0.010400285547021125,-0.015683876754146085,0.020975906084986395,-0.029028113620981903,0.020447231918446555,0.009522361947844832,-0.026973814249563566,-0.0665830654263823,-0.0076442887757129175,0.0018834883093163657,-0.0009720562283007662,-0.10089355849310727,0.10069444994547253
TG,0.056169654277403086,-0.044969009264814896,-0.005413107038027999,-0.025221138366254354,-0.020990212528407257,-0.02184759700748159,,-0.019172457235318973,-0.017281393344470656,,0.010401711760602861,0.026375942095230007,
ADA,-0.027195656662164964,0.03174161493541311,-0.0049602479728901765,-0.0800220252526053,-0.0037898685770023726,0.014364574226676575,-0.11514525797743617,-0.04461268691351868,0.011963345185009421,-0.10480551362243319,0.04419311482012238,0.08973055521545059,0.23359041188832538
LAMC3,-0.010068316657310363,0.04856171199996654,-0.012440792597518634,-0.08820792065151331,-0.03562447883486184,-0.024689471325181032,-0.08985296654161201,0.05991598156007481,0.005136774354319748,0.021281773458670227,0.07866872831918321,0.008537898346964817,0.021825193177574538
CCL7,-0.019950391628430937,0.07859864797354336,,,,,,,,,-0.013204615013612784,-0.0699555431625751,
NGF,-0.02388017104770393,-0.029778905300645798,-0.022075424277625325,,,,0.06872569605197655,,0.004729337352988883,,0.05636757149133223,0.03246511531012563,
TNFSF15,,-0.0003945446187806343,0.0657017590444475,,,,,,-0.013039183735514569,,0.041184153204223,0.011606360333184882,
HMGB1,-0.01948639511266511,-0.0026963483619546294,-0.0219628773026269,-0.11603550394895805,-0.0025093738465688693,0.038616032524422556,-0.0356335480271469,-0.017671235253417534,-0.08274923008965288,0.023703787765768102,-0.02999190545890293,0.040886847262809174,-0.035168015811813676
ITGB3BP,0.016351043443556687,0.042438230584369054,-0.022628113006781407,-0.04491293278344875,-0.04915659820158666,0.05729039148623181,-0.005125120178203787,-0.1181037994256893,0.009519387383457771,0.07336857969978731,0.05240248456453149,-0.008263956898185116,0.08385249687422743
AANAT,0.019537029325669652,0.03607580580244682,,-0.018849905386640692,-0.018876620793980482,-0.0007816741206853893,0.019844271957117465,-0.02758152932039981,,,-0.013971033345610636,0.09955728468316347,
RELN,0.07697471888730156,0.016031514983981213,-0.0069557928956898085,0.08793333258739722,0.04392429538248645,0.004764306206226266,0.0035403593066426903,0.03981575348967679,-0.015749920865805418,-0.03998873496143471,,0.10072506666186777,-0.08866686497944923
IL15,0.09552447542816023,-0.02718984161505707,0.049068697189262676,-0.04012391958056724,-0.019083531796904814,0.02018477790898628,-0.03858467360337216,-0.025580593647122913,0.06484831236548944,0.02301933610144709,0.034127577778018225,0.007066779837768808,
UTS2,,,,-0.01817548039747338,,,,,,,,,
BSG,0.045303625886226176,-0.019656408576033173,-0.06296848123383977,0.06188412330080995,-0.06821631044709708,-0.03324637429458571,0.10798570913256829,-0.1578909981253548,-0.0007032737437641631,-0.08673670195708919,-0.02718434244025612,0.022303765663431573,0.13036735591680398
ADAMTS3,0.009591638636084346,0.03574907990663511,-0.005449496671580175,-0.1420991041618224,-0.026504040093220813,0.0003228189683116254,0.08117929638392536,0.0014976332878825233,0.029039154669017377,0.10374693449719743,0.013887602258306903,-0.01485662817899188,
CD34,0.025527030476510375,-0.009157299068023917,0.07614833048727049,-0.02653752779534119,0.036392143601805614,0.01718035800660449,0.033606331927271894,0.010530422245149865,-0.03941216907939023,0.04359387658750862,0.07123605654662399,0.019024697293693278,0.08083020577166088
CCL23,,,,-0.021448200104462703,,,,,,,,,
PLAT,0.034170168317460996,0.0276328124588604,-0.04625855604266344,-0.12492277642927396,-0.0774939165724719,-0.0012842744897608128,-0.012686677467245722,-0.11584615411274934,-0.028726298683075118,-0.03673890179012894,0.055060178165261126,0.005913962380916668,0.00960572432417757
NTF3,,,,,,0.07622253129081054,,,0.0003485922806392594,,,,
LTA,,,,,-0.018180153076152436,,,-0.025580596804803332,,,-0.018802905397934916,,
CKLF,0.03309038536045343,0.012203484520249495,-0.06932372106955394,-0.1258280197276959,0.02251391664928219,-0.007429319588771377,-0.055064102715191236,-0.1434841563598667,-0.048639268740453115,-0.01699397402846392,-0.0017188985404889307,0.011017484821509648,-0.005474037728142585
CD24,-0.018885655006235014,0.028068779437276724,0.030993810343207362,-0.06010064856064612,0.03868304645193352,-0.046031767732800356,-0.009838475031993962,-0.04108416240681643,-0.002145506678034858,-0.010457836098245374,-0.0068596972196000375,0.04583757060101683,0.07213810721966925
HSP90AA1,0.0004848838928110211,0.09169344333998596,0.04455879709115669,0.15156394330732614,0.026538107840319496,-0.03985750210189101,0.23476175951591152,0.20417503024445158,-0.09904679920702084,0.1038487749869746,-0.029455367520380926,0.05912572997522951,0.18244553339831016
BMP4,0.0758049375598613,-0.04740425081871916,-0.05969782568878206,-0.042691999965319395,0.05938082413330862,-0.04668883571878619,0.011233818130796965,-0.02179731055493661,-0.0012107385930196083,,0.02018446973294052,0.011540989772070872,
SCGB3A1,0.014733082554975456,-0.015897524274589264,0.05249534699867378,,,-0.021243013602671817,-0.034685675650060525,-0.017849802161147187,0.0009379462565058398,,-0.012707792319569512,0.04228767902376977,
IGFBP4,0.01906601079195353,-0.012801270824556432,-0.06185201019560207,-0.08029689438151424,0.01743404624374504,-0.03351437452186541,-0.07980102498784294,-0.06391514065293552,-0.08682152058875525,-0.06428942723349572,0.07961930678714686,-0.048109607344484315,0.09318240152991342
RSPO4,,-0.03357385515606641,,,-0.021144624807113155,-0.021243010495400526,,0.005269397168436957,0.04185662089722203,,-0.024799063989280834,-0.06595516459669182,
LEFTY2,0.020795565646615645,-0.05211181305578044,-0.03450302233653859,-0.1063847039197433,-0.04127764435071489,0.06404557018722348,-0.047046364274772566,-0.03157896108077848,-0.024799840327620944,0.049378486974147366,0.07256155167217493,0.08840597314171925,
PF4,-0.02069532673869689,,,,,,,,,,0.15730293511044746,0.05415396101445779,
ANGPTL2,0.025717060378862136,-0.03272617943605266,-0.10200419562166334,-0.09389391898998174,-0.03531079735457338,0.0353142443454848,-0.08299405148733202,-0.14157836517661096,0.08441880649215935,-0.03669222914162506,0.05294770036193694,0.03946550180627616,-0.012344251909501927
LRIG2,0.023024599467696777,0.014494902509957155,-0.02191190100200623,-0.06321758056906875,-0.022381827774174676,-0.060759266716799945,-0.01164213729743359,-0.04428860445679515,-0.004062495871259829,-0.05322610155200743,-0.02052637972006795,-0.022715419403848875,0.06391164211728884
ICOSLG,0.028134296402699124,-0.010698243204148613,-0.05262140468142685,-0.08148304767526558,0.008928610852977097,-0.02560614250460207,-0.05549017724103669,-0.07825374039490435,-0.03326181910100669,-0.001038787519967389,-0.0010524451422619543,-0.038629763957987916,-0.021321223959056976
WIF1,0.0010223848196631066,0.054729440951695116,0.08305816375829263,0.07436872456128303,0.017886493134686297,0.034994476342791125,0.12400022260870412,0.20924461663804622,-0.016952186547734397,-0.05312475465568554,,-0.06405826837490587,0.2882308241961671
NPPC,0.001487339957916765,0.02634963734117471,0.06569829621122128,0.050716515146981396,0.02762241501007716,-0.029522585972769466,0.029697326744425774,-0.10363848046799645,0.051037562950856534,-0.09067955158269365,,0.08124502503160624,0.2403598069519066
LYZ,-0.03160063808437034,-0.006180595060341974,-0.019612734446110527,-0.09181919526256797,0.003996414048552992,-0.020299108624581605,-0.14757928555487312,-0.05839454443972299,-0.017899349574993888,0.03450164862090258,0.004554317186493502,-0.0378031090423856,-0.05213779730730962
EREG,,0.01619396491424261,,,,,-0.04839696008627705,,-0.022713323404480783,,0.0023577737729374615,0.031296539333871526,
SPTAN1,0.07237657728926554,0.04015251922099256,0.03135906636576296,0.11301439204814895,0.06324010762521266,-0.006675375269453509,0.2208451633443542,0.10964416889608175,0.018208879733803668,0.07364043489362196,-0.006125988348553436,0.13352199083112565,0.2770591892242564
PTH2,,,,,,,,,-0.029001414699227148,,,,
LIPC,0.027880272788109794,0.03468601830926755,0.04695480153391384,-0.04152876236607936,-0.0045975707103137415,,0.010638877095658413,-0.04018472542033837,,,-0.0237739837783936,-0.022807932708723926,
COL8A1,-0.015940996220583172,0.036701478450840694,-0.08583592968500706,0.010686006727561145,-0.03681250776788522,-0.028216001979298178,-0.1189206340094161,-0.10437718483909882,-0.13563320994627637,0.015246869754068042,-0.03471419005307224,-0.07142363507544995,
GSTM2,-0.007701762476017695,-0.0005820589085114789,-0.0362173158034032,-0.02742033524875546,-0.008624981128295394,-0.012837325350217846,-0.033200271052906634,-0.029255175887872607,0.05855938626792997,-0.04690048305451955,-0.029846153448081923,0.022089264480953934,
SPX,0.010490472171861722,0.12066089078767518,-0.03890419549024739,0.027776675472115302,0.08277381460321911,0.013366547592444154,0.05783114672388478,0.15415755511078338,0.012933792907098993,-0.07809304977006316,0.03710600585013665,0.038755964893357,-0.06063973106077741
MFGE8,-0.048875407953844686,0.07230560739956507,-0.04318952397597539,0.0016750417925004285,-0.05196654798725484,-0.05805110634677309,0.14079879448047622,-0.018059100808559336,-0.05605274812000461,-0.0018444870868252073,0.053127332707465086,-0.07491933490559675,0.150381836222067
TGFA,0.07343846021320567,-0.02675872739644875,-0.05060932202016658,-0.09105374831882189,-0.06418464913058616,-0.0008354866356447586,-0.09325423282592907,-0.059070008402737906,0.022794279393286127,-0.01336581893055573,0.010628431475052488,-0.02325369699851654,-0.12929128224695766
SLIT2,-0.024103554826050883,0.05315199362824786,0.04797251909540247,0.058490160814609955,0.08491233068701019,0.0607030006178169,0.059847817596587236,0.18079204403361998,-0.0021044272774057133,0.09999483951249681,-0.03483417030546444,-0.02606307264394241,0.3242804458411537
PLTP,0.047953329474204005,-0.028103839497758454,-0.08689670806511464,-0.11241883203471974,0.04817462002167998,-0.017041749313015043,-0.2351427683854986,-0.0039011988723943814,-0.06469929785997308,0.03180727561718877,-0.010622496011308644,0.011613772729830201,0.01722569486975889
APOD,0.02446918477968435,0.012700892600343851,0.007232051072864643,-0.10211298741577524,0.07572678910430744,-0.01804788328281236,-0.12563091839666876,0.09282166224698851,0.05366378512696383,0.0463671503848937,-0.023726614603255224,0.016811305242215923,-0.14589246805842454
B2M,-0.00012972828849754434,-0.0690249511574299,-0.07872922325268694,-0.16212800301937202,0.044347792713535825,-0.015465070476622714,-0.23755109045647652,-0.1901065924820375,-0.04116458225493545,-0.059396968753633504,0.05825510196940777,0.10108652789485592,-0.2247976921936872
OMG,0.06667733224498913,0.035734943321681374,-0.03406919800270786,0.055495463395192436,0.10597753842420894,-0.004828688600960276,-0.027574897943896018,0.14076415654386965,0.0633392915102987,-0.08843886340355127,0.014029733581915184,0.1398938770136616,-0.11337240583078617
CXCL3,-0.05110648631241664,-0.027527458176320057,,-0.00881980819117143,-0.05307951884875057,0.0034235779924657265,-0.01038782513993629,-0.018422661997368625,-0.0511557604795377,0.03609683640276971,-0.01354063335630039,-0.042181571265770414,
CXCL10,0.07352109626214814,-0.02676658631434393,-0.02327363090158203,-0.10829761391341589,0.033536365088127365,-0.03452174483768454,-0.0354101727585193,-0.0292758393831285,0.03464526351583208,,0.12981515172738506,0.14883286345283833,
RSPO3,0.010641182981912377,0.12486565521788871,0.07877801514292175,0.08318512999147719,-0.005325146860461008,-0.032167720424815846,0.06892681406874586,0.03507851689004303,-0.016788130784619583,0.0433594359065111,-0.013400102202340837,0.10438381900286305,0.12608856092186335
CORT,0.020071582393115538,0.0911219001858477,-0.028709685470946548,0.0540616714681862,0.024084157410800645,0.07055892720726022,-0.012773374051383745,-0.028692100555753094,0.02970777635810052,-0.061545262139887105,,,0.09575184772721217
NCAN,0.04696910799893836,0.07687018879981336,-0.062262839466762136,-0.07415543248826978,-0.041555153986506894,0.05481682605334731,0.1360527617350673,-0.14619495503975205,0.0920346630199102,-0.08421832910430463,0.013281769241711719,0.0991348098611994,0.031346518856541515
PRG4,-0.03000300642335085,0.00941457846851757,,-0.01180768358880804,0.0667494493940946,,,0.00699394919539041,-0.02533828908448483,,-0.030354842863401878,-0.004140544512663633,
ZG16B,-0.027665169009569397,,,0.08135651718912448,-0.014445781985704148,,,,,,0.08244436126667262,-0.0032211281794815513,
TGM2,0.003388316062967019,-0.021977949364489133,0.10543787105483679,-0.05415871070177015,-0.030831797103835948,-0.04005714326694991,-0.022730828644896683,0.12654487391055677,9.984941220462049e-05,-0.07136039577650542,0.03454070049658182,0.006462067210565364,0.11632618599234108
VEGFC,0.014523574126672182,0.05761869465131182,0.030028531107957415,-0.023434712997330444,-0.03149916465208131,-0.00928307337536114,-0.054688354170785304,-0.00788163654717537,0.015774363030695564,,0.05701195370886791,-0.042898135798085865,
WNT6,0.03347227372753645,-0.008148634587904855,0.026025426572074618,-0.026367381923727062,0.003967604932392326,,,0.0817204648025768,0.037206711343328334,,-0.02017893001731256,-0.04554450543127706,
NRG4,-0.01837501109886452,-0.03315000258724729,0.06646112810972117,-0.033397681875016426,-0.027752686174901488,0.052393904048161535,0.11505975255079569,-0.026797527335230917,-0.024081193783870913,,-0.013400103704172592,0.00046485743151045573,
PMCH,0.010432487788323513,,,,-0.007696672632911279,,,,0.03900662977595523,,0.0015890879843143335,-0.06728754485160057,
COL9A1,-0.0035541768541269927,-0.033120980363823126,-0.09756630890443621,-0.026759882213371833,-0.01493460043623147,0.04845143635874997,-0.011385683803352887,-0.0076225155029857345,0.020685279320368996,,-0.023918754968437428,-0.026940817276699253,-0.040303924840094006
GDF11,0.023644303325403997,0.015591789831879798,-0.04277170005300262,-0.11672364924710214,-0.07587695386289157,-0.045320042879542624,0.0676585218427881,-0.07026092967937467,-0.05668022042999212,-0.09621840490553121,0.022989359334183987,-2.7662950936681812e-05,0.07752630759739426
RAET1E,,,,,,,,,,,0.04170632660228825,,
IL24,,,,,,,,,,,,0.0005440006151732833,
SORBS1,0.04681119070533015,0.05841197344922687,-0.00824239202030306,0.02369473802445705,-0.02053580621657434,-0.012178134313636308,-0.024454312818176227,0.024396068191540825,-0.013345142990729942,0.06222965576035324,-0.0057851260107860064,0.061832615544505365,-0.002564811142543992
DLL1,0.0704389718247663,-0.01640557652186286,-0.039916724326961105,-0.08109066201745567,0.008088349375330215,-0.007536622941077904,-0.001734428776305674,-0.0930663856231906,-0.0190654050208991,-0.0664406291354698,0.10849281659807734,0.06774804657870996,0.09712961116472865
TLN1,-0.03602331913781669,-0.05969289612679154,-0.09808647063314122,-0.10951090832319399,-0.026641604309933505,0.025250062841797552,-0.16559368836568558,-0.15876247525123205,-0.010215810662973765,-0.022733915939260788,-0.03504581979036652,-0.16052628917345968,-0.0933981113045389
COL2A1,0.0680066594135162,0.014669521304164686,-0.047591504503049116,-0.02474903312086958,,,,0.017031692742045537,-0.02920876587485549,,0.06774843765633808,0.05325790611562844,
SHH,,0.013349914869913077,7.242764262785271e-05,-0.019455747197787546,-0.017068311143532706,-0.012215520457476325,,0.15311213698536374,-0.012721884465916738,,0.07198079505979732,-0.016840332808793445,
PON2,0.04234232783749156,-0.05200376783134264,-0.03861770288600592,-0.14964654280168233,0.001528069373176069,-0.05954865112503278,-0.09367096000371977,-0.13310762730715853,-0.003730862220823206,-0.0019495468973744837,0.01870716479387146,-0.013971492841602469,-0.030193468064904406
ICAM5,0.03623936165464622,0.11496913901577406,-0.03264813273667268,0.11900970563720939,-0.022305399202598213,-0.036155719925539266,0.11440011285699601,0.07383729917706588,-0.008499002548931552,0.05520899557581557,-0.014407666717739524,0.10171062016209423,0.15937263086172682
HPX,-0.014656009397268546,0.06995534416214097,-0.03548272569852038,-0.03603974840296751,-0.018143911146124875,0.10752702409522046,,-0.037031051903396735,0.020506497500537728,,-0.004788560300490857,-0.02246687674332105,
SFRP2,-0.026524096184221795,,0.0053448027939208935,0.0004957763431466212,0.023433631212103942,0.01563346624714601,-0.0694532282201852,0.015036230499399577,-0.006625021684604288,0.06067059934298295,0.0028504650140862607,0.06129068164354675,-0.02563022631521698
CFC1,,,0.04734573297104272,,0.01168429437789506,,0.17068148619782406,,,,,-0.04274129201534433,
CD70,-0.04845886717938708,,,,-0.033912352994244985,,,,-0.01413792387536959,,0.08222490300390567,-0.02207511187724496,
HP,-0.02833846306459591,-0.002696454056793913,,-0.07445205389795748,0.03617850502240735,-0.0019437710022907413,-0.07258259586356768,-0.0561048877536561,-0.060514627404598245,,-0.02004508951463871,0.10332128936054115,
CXCL2,0.06068505728614214,-0.01646161948041834,-0.02688008199194128,-0.02992174049703076,-0.025856880289507486,0.011374486129627052,-0.08023077090599706,-0.03532904549055044,-0.050493911492137104,0.013383832427228107,0.0780629097909495,-0.06404605454955785,0.08449549044537838
NPPB,0.0005790902944327879,,,,-0.015919282358535625,,,0.03767335105337035,-0.020722611431409618,,-0.013592912835380016,,
CCK,0.10006328813331829,0.10470675703104709,0.11972551577499652,0.15106276096351198,0.038786691520726196,0.02876269643986469,0.26296985298756764,0.2676246324402803,0.0900464167395319,0.17063592000066863,-0.017633677427807085,0.20205984176555672,0.33200308128744754
SEMA6A,0.04131162309843682,0.021168605040978495,-0.07926036519516655,-0.12100903588251763,-0.010180305514179021,-0.00647009241207847,-0.07755615509221316,-0.14741413557534763,0.01662633865978831,-0.060204543731956585,-0.0008554044122067281,-0.0013357656910550264,-0.14236906888549977
IRAK4,0.0313849163942931,-0.02279803359507759,-0.05895091063446995,-0.05444904090813262,0.03772578796140431,0.09048584382033578,-0.009807276181801864,-0.05407654439456425,-0.051575538847568644,0.0005884129212594693,0.03872797295872719,-0.0022197357278072247,-0.03400002068322965
GSTP1,0.06113271442072084,-0.007600713482772605,-0.0457361954312013,-0.13007970334135138,0.047396574495430284,0.03925844903150743,-0.16492755739900514,-0.16030309744982865,0.021649613856611835,-0.10621523864662047,0.025154932633371506,0.0006250000191790257,-0.14370738616066928
VCAM1,0.006550397246310563,-0.007177725025388623,-0.07376026590932908,-0.11428087203870324,0.014824326777387577,-0.024327876944075243,-0.06081868736460809,-0.024061328899039173,-0.04771588141485566,-0.03330852372271362,0.05578169163880833,-0.003185533065012552,0.0008669266464838137
NXPH3,-0.043385965348056096,-0.046077377179494186,-0.05854942191876746,-0.029111571373118744,0.00016267427094454625,0.05574128905448049,0.0702416549354168,0.022095308817173274,0.019835925784410107,-0.14591555959735053,0.039759767404223316,0.01933097294027572,0.14854758766693626
MTMR4,0.007038695614759251,0.024901448903184503,0.0736857957442148,0.008794410627127302,0.043559827941043024,0.05656785032340162,0.09549888447509923,-0.008673435533155593,-0.01689307122618558,0.059597644737583506,7.077216578918348e-05,-0.020848717696391898,0.05692866075033008
LAMC2,0.04821485310275021,,0.010308176493076452,,-0.020040600467630506,,,,-0.013458103515662073,,-0.025898667385533987,0.04013731862840466,
IL10,-0.042683731923152245,-0.0587986531428522,,-0.008962348047013546,-0.0122057125257868,,-0.059754800466550406,-0.020561680440347868,-0.033513431020073654,,0.03366143296921011,-0.029629787030313475,
SEMA4D,0.01033105359112809,-0.009109773122568103,-0.006196954681639448,0.05456770068258978,0.017028829300828337,-0.009155784016925562,-0.09687808600211201,-0.03118860555330081,-0.01819615266964765,-0.04935153909481617,0.03582034618169788,0.0937702218707576,-0.13294585792620656
TRH,-0.08997392354803348,-0.02045572014275415,-0.02528573545757585,0.008201319377323747,-0.021411839389079694,,0.06771159124156376,-0.07040495386626107,-0.01978898109121966,-0.036800425628669885,-0.015224973936397285,-0.03651886286471191,
SEMA6D,-0.004608595022167716,0.08408781018181975,-0.04103500813622839,-0.04322995848501415,0.006840428622334622,-0.03496836576924942,-0.04651190105579763,-0.1398463195967983,-0.01964859046404151,-0.09103166488334943,-0.04522515454537674,-0.08190326607605962,0.03926596778208347
CEL,,0.05345161685211199,,,,,,,0.010596567358843323,,0.02198196514198282,0.005182225800920036,
PDCD1LG2,0.03820593222023031,-0.012901649707083896,0.019036763366578335,-0.027663088864397528,-0.051097479900865966,-0.030361365165609208,-0.02144200223437984,-0.035173196702639506,-0.04030276941562749,,0.04333115794453339,-0.009088607720549547,
SPINT1,-0.0282786234427101,0.023173319494394787,0.0034450078860653846,-0.04907479736557019,-0.010745628723113637,0.014152677105669142,0.000815009070275483,0.028479715771723688,0.03332707820633558,,0.03257342529308499,-0.0022998524300628215,
CTHRC1,0.01677303761516363,0.05637044744643455,-0.09572534207845351,-0.06034722826999909,-0.005745195985044366,0.022031059320288985,-0.030253823487381228,-0.04761654022746188,0.0037811337435603247,,0.01694364676470589,-0.018893057950795145,0.03457822995564263
PODXL,0.022895044463006647,-0.030119722749127394,-0.03370030595217384,-0.11218110321366592,-0.038964914810013025,0.026390952018942867,0.032630387407830204,0.009954653099465253,0.020200042638513105,-0.1307097410730556,0.06491236807501527,-0.07772692983977059,0.07580280255769567
JAM3,0.017188101595841332,0.03562407106354019,-0.09992366463808278,-0.1061452782079315,-0.017465713898018587,-2.6157192223526007e-05,-0.1733974563644867,-0.11388005878171938,0.020010848800349323,-0.08588310503713822,0.01476101322971901,-0.030332380637670086,-0.18031997743497177
TGFB2,-0.047811448354069114,0.07034422603129695,0.0032107186908427003,-0.11996753303951391,0.02846298773194778,-0.007873609044378949,-0.05641611789302651,-0.03601864316291924,0.02558011156486787,0.08163517567769563,-0.05217230608482114,-0.008125896144690021,-0.010453389363559383
