,ZH8811Bbulk
BMP1,0.031079723063824356
NDP,0.055256336904250906
RTN4,-0.06756444970164363
HEBP1,0.009037903560191256
WNT7B,-0.009978170492065596
PTMA,-0.01876653121199327
CEACAM1,-0.016893067283222946
PDAP1,-0.04996775087570702
QDPR,0.05095486542193993
POMC,-0.015386619420653868
CCL18,-0.011875914861255143
CCL17,-0.024386203160533075
VEGFD,-0.016893067283222946
TNFSF13,0.03788611669690657
WNT5A,0.0011374100835071595
CXCL8,-0.06435783670314105
GRN,-0.024698754255868195
MIA,0.1334714765484437
COL4A4,-0.011629346725215045
RARRES2,-0.006960664508475256
FGF7,-0.01590463491882577
EFNA2,-0.01605572991665785
HBEGF,0.025840344931816386
CSF3,-0.033743231171774045
PI3,-0.09115162102279689
PCSK1N,0.027426046664383346
NTS,-0.019560860113166552
SFRP1,0.02826217593347312
CXCL13,0.024130879238182513
MICA,0.05255001175109002
TG,0.04265690304891004
ADA,-0.03084918464462065
LAMC3,0.05826864116081905
NGF,0.009835788378379125
HMGB1,-0.05620578607445812
ITGB3BP,0.029682349435827003
AANAT,-0.021606663843468654
IL15,-0.007714372904105618
BSG,-0.0033392435795000265
ADAMTS3,0.04455267503580049
CD34,0.006108619804705283
PLAT,0.03152348316835643
NTF3,-0.034136903108617334
CKLF,-0.0025080900145471015
CD24,0.00360140304119708
HSP90AA1,-0.1221439481044266
BMP4,0.05579438584402924
SCGB3A1,0.037994963920477236
IGFBP4,-0.03472764718234179
LEFTY2,0.07262738365006588
PF4,-0.014716188058583
ANGPTL2,0.06950647585415895
LRIG2,0.048386936478846274
ICOSLG,0.08906767542423512
NPPC,0.04651827189348734
LYZ,0.016254164799065773
EREG,0.026033981412287483
SPTAN1,-0.010255754890523125
COL8A1,0.028042037219490987
GSTM2,0.12737494463267982
SPX,-0.018272028477095806
MFGE8,0.0640744091047452
TGFA,-0.043222125477488875
SLIT2,0.04893576909894638
PLTP,-0.002865507878839541
APOD,0.09742137988691991
B2M,0.07058059225262066
OMG,0.08199160998974964
CXCL3,-0.03501498432174703
CXCL10,-0.019738674357802577
RSPO3,0.10147755397868925
CORT,0.03683529506735156
NCAN,0.0912656314166161
PRG4,0.04858128147443001
TGM2,-0.036348185956613446
VEGFC,-0.030855472080744968
WNT6,0.030060659196228533
PMCH,0.05269370457848884
COL9A1,0.03691459087054712
GDF11,0.03568838955271412
IL24,-0.014481545921974004
SORBS1,0.0748461241086943
DLL1,0.09276078749964935
TLN1,-0.00815827783271537
COL2A1,-0.027053074549154617
SHH,0.05532495432989278
PON2,0.08821730393218291
ICAM5,0.017319715234737378
HPX,0.04827069630481
SFRP2,-0.003539726730802742
CD70,-0.004180420703386559
HP,-0.05179415451690793
CXCL2,0.004647295501461095
NPPB,0.01593124916832311
CCK,0.042354422049815016
SEMA6A,0.012463158892178224
IRAK4,-0.009313679495224832
GSTP1,0.10401715666179827
VCAM1,0.029652597505947342
NXPH3,0.030229747815438142
MTMR4,-0.005950441548717327
LAMC2,-0.019018333239363455
IL10,0.04377912706740279
SEMA4D,0.02801205844318329
TRH,0.039390848349387275
SEMA6D,0.03047001927379591
CEL,-0.023643044017767477
PDCD1LG2,0.05056380288252526
SPINT1,0.01568908924295339
CTHRC1,-0.01647472945021738
PODXL,0.003158288610341868
JAM3,-0.050758503506219424
TGFB2,0.02970797855942112
COL18A1,6.436565159401609e-05
NODAL,-0.017888120524655392
INHBB,-0.02308690443184109
LCN1,-0.016893067283222946
ARF4,0.09555149793303895
CXCL14,-0.061114614062224265
LIF,0.013156537836300879
IL17B,0.10880487638251214
MMP1,-0.02784401257500394
MATN1,0.06600117803712453
ADAM28,0.008593045802326308
TCN2,0.0016839654959022682
CUBN,0.05176184847639236
TIMP3,0.004147467442760085
PIGF,0.06187639999526865
CRH,-0.020980774587378893
BDNF,0.015898925528827657
CCL5,0.014658879726305467
GAD1,0.10898815454457646
COL14A1,-0.033907928585453245
HLA-A,-0.07014713728156229
FGF18,0.03681188606305039
ADM,-0.03641220726191626
GNAI2,-0.01605180780729603
COL11A1,-0.005335418121896945
NUCB2,-0.0534086586503759
CXCL1,0.00849608195956577
VCAN,0.07223811905357443
MMP7,-0.05719313296972059
PTPN6,0.0025864798965623092
PTGS2,-0.05132543558009863
CD58,0.022123095520793078
TNFSF14,-0.01477870562797106
CNTN4,-0.018796189626984015
INSL3,-0.016687425324016437
MFNG,0.007219489135937578
ICAM1,-0.0040911239416710115
