,UKF248,UKF259,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
IGFL3,,,,,,0.051908405574151835
BMP1,0.04311908184302228,-0.029211564454122305,-0.0042208193980738246,0.02727050604479488,-0.014450488959996876,0.014085662123796654
NDP,0.0003636212515423112,-0.07547125269484023,0.017252347455452295,0.016399613951513313,0.03469323161871491,0.07657591111670972
TNFSF18,0.08761560443617011,,,,,-0.01447576680165063
RTN4,-0.027161908644901502,-0.0168252526553349,0.0020349748321154444,0.03128843875218393,0.026387629789604926,-0.03976741855762094
HEBP1,-0.0059651750600987945,-0.0008756985466992465,0.04254397392546362,-0.03209230517041797,-0.023952869116345376,0.03825246383716939
WNT7B,0.011182575325508606,-0.00859319975030698,-0.03673614857804061,0.13262878502128106,-0.0012885937196857773,-0.04737993875695983
PTMA,0.03457105418451225,0.020515240299636233,0.06331646583835944,0.006850910788662704,-0.013606069535986896,1.0537084518189797e-05
FASLG,,,,,,0.001832049552533338
CEACAM1,-0.01733250147393938,0.04280344191403463,0.1297516557244845,-0.015399743177501986,-0.013517655880337041,0.03472012897353611
PDAP1,0.02117025059649077,-0.035842316165283016,-0.03467426770689793,0.0518805083489145,0.041523756550653025,0.0567866275435095
QDPR,0.030955547341156096,-0.048670115937650874,0.016725954253172647,0.05645415342684102,0.05245935867664313,-0.05513826522559913
POMC,0.05252978356797174,-0.02338571881576942,0.005781531197116216,-0.03607610004516719,0.04608591203387938,0.03049622695985858
CCL18,0.042216866916832296,,-0.03767043646820888,0.03792726532171555,-0.009598521136081591,
CCL17,,-0.014555478203402066,-0.014604115036376809,-0.02223049606388289,,-0.017450129593479514
VEGFD,-0.021629331063259673,-0.016216410075979234,,-0.015399743177501986,,
TNFSF13,-0.016322187301498217,-0.01004004310348534,0.03769804273831513,-0.024163789184960927,0.15298893108602724,0.016144145345397723
WNT5A,-0.02496482379964414,-0.03194489789921466,0.004283337261565861,-0.05150662711083522,0.04061024808986887,0.01692065124024305
CXCL8,-0.06804974226218236,0.0447426994874765,-0.06539991865468836,0.019715190440582283,-0.057029464663293464,-0.01426944427754322
GRN,-0.006909301728104322,-0.016293013847347333,-0.012343811666471662,-0.0002249598406097197,0.029110825772580062,-0.054077382143292045
MIA,-0.005755901059479407,0.08737813895253722,0.07394479539572318,0.005602754180795853,0.03640541834962655,-0.006127223155146015
COL4A4,-0.011983406203715899,0.0017038002943863097,0.020680572310466987,-0.02465739671427937,-0.013875651606436447,0.0272860904783208
TAC1,-0.029790359101623077,-0.003265765159398078,,,-0.023321807337079642,-0.022939969754490693
RARRES2,-0.046905168572488644,-0.002216092856696971,-0.049522965582416235,0.03089992195953376,0.023857728093218723,0.062092068855549055
FGF7,,-0.003355410448772628,0.03543889763557534,-0.03246897500539432,0.04227807022389412,0.05781557091152178
EFNA2,,,,0.013238811749092775,,
HBEGF,0.04295822580261329,0.02965365235120193,0.029762211074031413,0.0019692357234643945,0.05905611721771441,0.008513700099749374
CSF3,,0.0333554490033286,-0.05826460638148843,-0.0005776206589582597,0.11503898200179567,-0.018372294461710598
PI3,-0.022754960983323136,0.10863205103520389,-0.08488955137484605,-0.0521465486367604,0.005176961243102658,0.04848878871255041
PCSK1N,-0.02852310566592165,-0.07258264116796255,-0.04421032477435075,-0.017317962824034073,-0.005929621268382614,0.016783489805105984
NTS,,,0.06327825947623787,0.005231240503613556,-0.044807874039386235,0.051188727151663505
SFRP1,-0.010906158717789795,-0.012700217353962148,0.008778307911308146,-0.05054778589124858,-0.014149345401152865,0.004626856633887193
CXCL13,,,-0.03280383663481958,0.010900474753949847,0.07345253675263352,
MICA,-0.010955042876915098,0.044591508994553254,0.012973633574622718,-0.01283110214192731,-0.04108531466214874,0.06884484052918054
TG,0.033014923379659236,0.007032682136994777,-0.01940521764532658,-0.02196169617357091,-0.015949549096348537,-0.0358294785754981
ADA,0.023821011194440224,-0.027369986184298634,0.027118668062723467,-0.004670040787289438,-0.00016874162107522034,0.036581758600517676
LAMC3,0.06904841419839683,-0.005922572764693097,0.04157786376378535,0.13113419882809324,-0.02623005249943152,-0.017041409139933093
CCL7,-0.01375807738495071,-0.009909088347732508,-0.02188820218193122,,,0.0029286329716003913
NGF,0.005290998770403139,0.003063139908104573,0.05903606739144332,0.09887668551788442,-0.01140226608981141,-0.020116078042388637
TNFSF15,,-0.011034254522502984,0.143105277610296,,-0.012034278545742414,0.013697725076306294
HMGB1,0.016958643816963794,-0.04434391639303617,-0.005587768174767312,-0.045305509331374096,0.017554472270798243,0.002964342978789081
ITGB3BP,0.04783641314489673,-0.04338690235662199,-0.010073123627461706,-0.00949098797378573,0.05706050826007712,0.07033937354172132
AANAT,-0.019960877140228216,-0.01004004417504003,0.049183513014574916,-0.01969666423115992,,-0.020369824803160137
RELN,0.009981884523399738,-0.017427268269758635,,,-0.014536104300475455,
IL15,0.046898656261391065,-0.017027169832970562,0.0387856164393758,-0.03570986905049087,0.038996796073098874,0.0477959994983906
UTS2,,,-0.016352018538685734,,,
BSG,0.021677807964862187,0.025880765262094492,0.007510543718568453,-0.0128512074459239,0.030137805167817725,0.08738986479467319
ADAMTS3,0.020063954478936486,0.009713430356023543,0.015227582145360588,0.028439542278133504,0.04827114887781794,0.02066215198725067
CD34,0.0725474432591647,0.011437034408839896,0.032021232241168415,0.010195317554735722,-0.02914289946043103,0.02874984436822524
PLAT,0.030091838402313633,-0.06583120754312773,0.07414224375050536,0.00012017735683742151,0.04009502016377146,-0.008144411712136906
NTF3,,,0.016186788447260403,-0.019331240537599017,0.0056391081855449035,
LTA,,-0.012700216759826018,,,,-0.027414714378780104
CKLF,0.02612294015271439,-0.018300045520709626,0.03973418461783152,-0.02174548507013889,-0.06150661297868767,0.041251760965582564
CD24,-0.04861277607450591,-0.03401134231690316,0.07261130124355843,-0.016921219557501917,-0.015813257453863465,0.0338023280609482
HSP90AA1,-0.07522234101393606,0.03675652795596013,-0.13178138426753477,0.026754337385996325,-0.0495124877710434,-0.047519668276412824
BMP4,0.03797328425131264,-0.009639181285725456,0.10591582071899708,-0.030853537407740578,-0.005231345483815504,-0.020287320791240706
SCGB3A1,0.010973660096313866,,0.10148030696930832,0.035186633008831326,0.005474530295953134,0.029558386281217347
IGFBP4,0.0911090379802589,0.00972360816488206,0.023936077363810298,0.052905342528545105,0.039219371283427014,0.005556596117816232
RSPO4,,0.03877115784436224,,,-0.016830643782214057,0.009514438882052957
LEFTY2,0.04932109854646112,0.06768553911125536,-0.018580605009300522,-0.01682925940093102,-0.022888563613046486,-0.05635288510699023
PF4,-0.014271795365263453,-0.008645484362715596,,-0.013415297107060535,,0.03190475407431111
ANGPTL2,0.026180616580167435,-0.03186777840380144,0.02401393331559066,0.08053620084600889,0.017471636898487942,0.021296272841643996
LRIG2,0.05739906626826027,-0.0005606633619806902,0.014001267488316389,-0.011822235383924323,0.005162888493451349,0.01043671723204207
ICOSLG,-0.0243254710897058,0.018352768190853776,-0.028233060393907654,0.014262004362436813,0.04003651319853749,0.08140610203863181
WIF1,-0.025679779257431055,,,,-0.015645713643805206,
NPPC,0.020278006593467318,-0.013411278278567206,0.058144232624388746,-0.025382641488151336,0.0723862338010411,
LYZ,0.027087676464814907,0.04630447240819812,-0.03931268547625352,-0.005352924039604629,-0.03818015827240618,0.02445470474532113
EREG,,,-0.044429125641829076,0.01581812285058233,0.050487862521451196,-0.04140255937777199
SPTAN1,0.00376024275984663,-0.03040561368974699,0.015848184129839394,0.026662547310646132,-0.028753717443246667,-0.00511176992145271
PTH2,,,,,-0.026766330607068085,
LIPC,0.021011662339903057,-0.015536579292588094,,,,0.017726796246435014
COL8A1,0.017982892511235183,-0.02710444429871315,0.050219912916880174,0.09025090044729076,-0.028410100262846533,-0.00657561381073254
GSTM2,0.01838960051156412,-0.038111452276776335,-0.003276951269248736,-0.029685789687790745,-0.03573212491885075,-0.04516993137936777
SPX,-0.016391751386329687,0.044393359251293035,-0.02206869370681856,-0.016656806082737282,-0.04141929782308953,0.04024116815259758
MFGE8,0.019080673913500348,-0.014943277420918161,0.003417587221189062,0.021512515076006176,0.04148555837520041,0.022726684421620215
TGFA,-0.029682517410546602,0.0028304675910288367,0.02709026227253292,0.009103044591123086,0.0951157487335894,0.07518463340361525
SLIT2,0.01798712821577922,-0.0077936634657578985,0.06451506966908288,-0.02781628466238166,-0.005624572037872931,0.015355872474735393
PLTP,-0.018553859590166127,-0.026538854946318583,0.11277213412956365,-0.06916726910300562,0.033458846305576315,-0.024028378992559402
APOD,0.03722200527360236,0.003895264525842077,0.047654707877487906,0.06830975499345336,-0.015942688907541608,-0.07759726346974292
B2M,0.07299501714904774,0.023975123176719813,0.041671854153657574,-0.027609922501730968,0.03034196843997888,-0.03125525441882422
OMG,-0.030190266428657346,-0.013715454136148945,0.02649318772729563,-0.01299159923821251,0.046819298395394976,-0.026346740055692295
CXCL3,0.003963459290530452,0.10367719622513365,-0.013221989819547197,0.019625506813112467,-0.005343209285868904,0.03513397212731553
CXCL10,0.03867691891200421,0.019341810031856265,-0.003155742187033678,-0.01799380246809214,-0.022997525929178857,0.03851406704582518
RSPO3,0.09260063420981693,-0.010040043433194439,0.05060594125061486,0.018257238470029313,0.04835879616038281,-0.019537404818511867
CORT,0.011539036307880725,0.015205667394354305,-0.024958342921151334,0.04287595138015486,-0.027991617881269772,
NCAN,0.048825171988583355,0.0183956288755063,0.01278158425326034,0.0469551546729768,-0.02564209106029786,-0.0001614201392966322
PRG4,-0.020690505321478692,-0.009909089891916833,0.05146962956895908,0.09813898688465102,0.0215198341972378,-0.006243829276472562
ZG16B,-0.019078298972285943,-0.011500710698697542,,,,0.04492228923435989
TGM2,0.015348203549144407,-0.005374248807836326,-0.05210862786635928,0.04562055398835984,0.011767106457154015,-0.004703987888707991
VEGFC,0.0558902463790075,0.046676181518060654,-0.02816885878468308,0.05043755000028415,0.027935321410810933,-0.0102262557441928
WNT6,-0.02219835371084835,-0.013705547243316178,-0.03267514308680463,-0.02609104325491093,-0.02233701104345188,-0.015163594438116877
NRG4,-0.012671672283727944,-0.012059815698431602,,,-0.022225301797058148,-0.019537407008188817
PMCH,0.17204932747940865,-0.016710049559926096,-0.022247850832599576,-0.019696663532676514,0.10061773300692216,0.11966565646796046
COL9A1,-0.000257783249760664,-0.012595597302600977,0.07958988954489087,-0.007299526739957777,0.08531410325401183,-0.0015133566748621809
GDF11,0.025078342940568488,0.002861848421357962,-0.01538882009770537,-0.02234521267219463,0.029451504789477535,0.07519411869673756
RAET1E,,,,,,0.09437408090801853
IL24,,,-0.016587461475875278,-0.013201397015276286,,
SORBS1,0.0468724136405812,-0.06323455565893309,0.06554279304575457,-0.08787180194187529,-0.03944110027061628,0.02075790843711637
DLL1,0.013514243964079681,-0.007935635848734647,0.02258198031040489,0.029863055552112654,0.01621514779432491,0.008386070223035147
TLN1,0.025097041360873498,-0.020200386466952453,0.047884851559087636,0.014899147096524932,0.06044568111475264,0.005328928419417254
COL2A1,0.0028125936984736864,,-0.03626236527708765,0.03997595980431702,-0.026957701620385598,0.0879590358458922
SHH,,-0.010297171332188031,0.03267337055108624,-0.03089149567504502,0.07881280625165113,0.05413522918507551
PON2,0.045240956225277976,-0.030331703975005692,0.09618899056760224,-0.013126284951663389,-0.02065453809301883,0.013813038646790862
ICAM5,0.058276535978661156,-0.016048872375099468,-0.006815653040305486,-0.021772983949828205,0.03613270436246538,-0.0016693659252741946
HPX,-0.02331714288602766,0.04563690626840098,-0.009917419685078463,-0.04938855257943137,-0.011653506900774262,-0.007408627754728441
SFRP2,-0.018291398718627543,-0.011727362244343304,0.04912855075290938,-0.0801071682904494,0.04468103513710046,0.05469268243626047
CD70,-0.03341793269315839,0.023670109021952754,-0.006941977766819418,-0.003934340555843104,-0.007838168679959302,-0.029807844531752444
HP,0.0541576394868656,0.026653977329788213,-0.03874650843461385,-0.058562986914580895,-0.012680446545183433,-0.029225823994267076
CXCL2,0.04018475133792917,0.09003693655611736,-0.03995762218979574,-0.024361921438276576,-0.02142491924948707,-0.005831592677993558
NPPB,-0.017749249621858487,0.11703888954057518,-0.011751669923095573,-0.03848546992949643,0.11747853142004736,0.08554833807024824
CCK,-0.05255973970240136,-0.03733114317884429,0.12490954803489018,-0.011087528940976206,0.0350057293229911,0.07108227889458243
SEMA6A,-0.0618474485339749,-0.006094385671977719,0.014147247959943715,0.02864349783244484,-0.0015365967352321266,0.022026125153188664
IRAK4,-0.0011806504780812427,0.016582045805248455,0.013981348260953652,0.005131197769146818,0.008609465802581507,-0.005116468284472948
GSTP1,-0.04519693077506209,-0.0058703122820818465,-0.0012266754243813163,-0.030198869393587822,0.030440376665243154,0.0724204376094838
VCAM1,0.011884901948831416,0.035583908893806214,0.008489675786644097,0.016206327198031584,0.0013302931786354957,0.003239913599788173
NXPH3,-0.01053390516513082,0.01930512178574585,-0.009860348748303965,0.012186604477392018,-0.012321788051150851,0.02913199923408164
MTMR4,0.01879443535837283,-0.03940313741603055,0.009828415136035638,-0.02616364242881157,0.01672611040955084,-0.0011553683016381404
LAMC2,0.15544257754490592,0.0019277714429276618,-0.02039277073448802,-0.017337138521978934,-0.012420912972012909,0.056893264836168876
IL10,0.019472698281791198,0.041758298040037056,0.12367923990598804,-0.020339166969851254,-0.030930614377386464,-0.05327930211722843
SEMA4D,0.058895497822877806,0.0007698829020034701,0.05729269705370074,0.016690810011364368,-0.0048657750085104945,0.0011234259545418162
TRH,-0.03633125233283666,-0.011576705617059197,0.06636513740917026,-0.047628265995912474,0.05334254459349942,0.015126607479305346
SEMA6D,0.0077915818470188185,-0.018159023202937604,-0.05535678097517961,0.002109619130924556,-0.03362631664481967,-0.00208180351767681
CEL,,,-0.025119174938965847,-0.021553031175669934,0.015461265720299436,-0.056062128021579304
PDCD1LG2,-0.021048775796442536,-0.019733247782958884,-0.014806891793725723,0.037876718148395334,0.005426993617678535,0.05085988321946562
SPINT1,-0.03524377829288984,0.04069043606411297,-0.03502344037818609,-0.011411230497054017,0.03289654792538316,0.09496312324475557
CTHRC1,0.1167901924257778,-0.04037948681400535,0.027405413173268323,0.16835651125004464,-0.013834584502827024,-0.009546821927431962
PODXL,0.0871493987547369,-0.042942343222783376,0.0019308987333977153,-0.03876546281224164,0.061398531266483834,-0.00696806160084609
JAM3,0.05639583258389485,0.009382559306723926,-0.0317051740644666,-0.025021649820857098,0.024438869775676008,-0.0017586149949142683
TGFB2,-0.008943911147134224,0.004962058645139553,-0.019680743491498263,0.029311338473495253,-0.01919941291636988,-0.004111016187052993
COL18A1,0.08132467353496968,-0.016404200041866806,0.023588526627380077,0.08013913435570819,0.01397411896117487,-0.009216297829113785
NODAL,-0.0027129477443363576,-0.00504960288406639,0.16730960667821698,-0.016306835069642783,0.08995678517528204,-0.03038008487583515
INHBB,-0.008500587843386049,-0.005392869376273225,-0.015437675283436971,-0.025099859150986906,0.00020025734111793874,0.05488619133676611
LCN1,-0.01393130817005276,,-0.026375192215778446,0.03654521633177302,,-0.022447902067524284
ARF4,0.008641516481909495,0.017277649011124177,0.084991316518805,0.009565914332577106,0.02626752932915405,-0.04981857089901126
CXCL14,0.032727326960549134,-0.014699064082928124,-0.059419376383395096,-0.029479519374087968,0.003954123396431451,0.04844094280681671
LIF,-0.012783565039062488,0.022382913203735734,-0.010653104137711979,0.0037368287828905677,0.0664522976965932,0.02577670734053419
IL17B,,,0.0944170747257308,-0.024657398170245738,0.13156566143160645,0.05116518514298419
MMP1,0.0696618778227757,,-0.012857016028804995,-0.025382639842560877,-0.012796410131135041,-0.01753383123235055
MATN1,-0.018291401211269685,,-0.019083365918366103,0.03305542185118958,0.062162318887913105,0.035997223563952414
ADAM28,-0.026229626990514683,-0.01508984291520396,0.010270223443726736,-0.01960029123625158,0.04243940187853826,0.07789269876533435
TCN2,0.061363345816217406,-0.003712330516960803,0.0022606975763152562,-0.025309127830045172,0.0026451644726635,0.07177829528821167
THPO,0.005045748468211657,0.09076208207024511,,,-0.015798306077848302,-0.0012907491811607395
CUBN,0.017892196661102238,-0.039142295931451826,0.0359624125669921,0.014128713488957757,0.02522980302617761,-0.010871019659498785
TIMP3,0.0602144671117805,-0.02301212371583121,-0.012407995391450304,0.06654927769474979,-0.0273894361174201,-0.0018067831340152084
PIGF,0.021723043235937947,-0.019552191327405117,0.03167176762618739,-0.0239242506179429,-0.01810990483246208,0.0721563418578241
CRH,0.004324047461062889,-0.01161455755063341,-0.024778663198934122,-0.020814498841776656,0.01800093562088717,-0.020260182971842636
BDNF,-0.03834569588166968,-0.021960976962399934,-0.04307326492376432,-0.04099247056611123,0.014689157214747724,0.036355589231454315
CCL5,0.06367046525099326,0.0006184194854218772,-0.032718385939240376,0.0001848216510675785,0.06987984377598713,-0.019308187212478855
GAD1,0.002488091060374998,-0.025958578920642367,0.044466520875193476,-0.0028348763071795948,-0.005394932820170863,0.06984989351105855
COL14A1,0.12196198117168686,-0.02621834720147146,0.031815695728952036,0.06452596141461528,0.011701056980184737,-0.006559288267720948
