,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,ZH1007nec
LEFTY2,-0.014481877005123538,-0.018819271977936168,0.036123915837566155,0.145452920653612,0.031171327243904225,-0.024048349560795792,-0.01943034976538895
PF4,-0.0126316813851072,-0.016910992947497032,-0.01566745730780413,,,,
ANGPTL2,0.022243771253213522,0.062461643114327,-0.003046244873101939,0.0992953711829335,0.0006885212570372657,0.01778667918298779,0.04753737229345586
LRIG2,-0.0165072595200499,0.004248151195362507,0.02292676341578864,0.08136783205589346,-0.018566317832254018,0.0032181255220250313,0.03782026628482446
ICOSLG,0.04141832227601537,-0.023291940556194757,0.04799667950435281,0.04600363497197767,0.018678302913297903,0.0023384010420815877,0.05853569719893257
WIF1,-0.02272866036247052,,,-0.08255443575472705,0.006685015661368857,0.0004537715414889057,
NPPC,0.02676816384656997,,0.023060055266475723,0.02645613769902507,-0.01614958568584981,-0.011537418635092628,-0.056801009604798086
LYZ,-0.027031570447140597,-0.056166153219072285,-0.006910789019426283,0.06772846466428936,0.0031265855317147537,0.005123087077231586,0.08270725516422041
SPTAN1,0.0013628393147630717,-0.027284303088809112,-0.007414668898866577,-0.03903358110974678,0.03626128277751135,-0.03266812389911207,-0.06570509333449655
LIPC,-0.015464498187035587,-0.025451948186787372,0.03692464801001902,0.03275752390511404,0.030689126633608947,,0.015344684519169082
COL8A1,-0.007122907993723988,-0.022125386458560544,0.062021265976090444,-0.02921287633655316,-0.02443403744260811,-0.02522381816261352,-0.013904598228369232
GSTM2,0.025367179377749145,0.1325496149010932,0.024963474986952134,0.07106988746863568,0.002901414009629834,0.05734602554358016,0.0662540423442132
IL4,,,,,,,0.07542902385432002
SPX,0.06367608263811059,0.014467134316496813,0.013464198320710994,-0.05285009248223565,0.0018190669843132928,0.009574199486531655,
MFGE8,-0.019386056838229734,-0.026418258887114812,0.03361666852818359,0.07439453835566127,0.008744317228106556,-0.004084893628947075,-0.03508441634240535
TGFA,0.050254735579088,-0.004975681411176695,0.0024416599951248195,0.04852580120090763,0.022529205653108914,-0.002568792450523021,-0.09850947880036935
SLIT2,0.030545716247049562,-0.03639155811736752,0.04066222307378964,0.010570653088887117,0.007718157977648226,-0.01030836661120575,-0.03658095666359392
PLTP,-0.05241110454454008,-0.03469908143366274,-0.05263293430130738,0.059056872852320856,0.08782872276506287,0.01020099979165074,0.035214262065146384
APOD,0.026147937922309572,0.014403133410723593,0.058249319943576766,0.04509026047295198,-0.037093148037488574,-0.06136804552044207,-0.026414160923167746
B2M,-0.029279698705473846,-0.052844339605166074,0.027345771324096057,0.10996874100266653,-0.04658542922861773,0.011406901986299043,0.08528944301796935
OMG,0.05556539432143504,0.03819617370115926,0.03393474622453127,-0.001465088664114378,-0.006372427340665523,-0.02892195999761269,0.060515524905777496
CXCL3,-0.031193556881790884,0.022151739307601722,0.01686626658465324,-0.04104736463472269,0.02395876667873328,0.026861663249564568,0.05965419119485267
CXCL10,-0.011120789320708728,0.014570580267023563,0.0033409299100840236,0.08601296415698995,-0.02148092239405295,-0.011488441634531828,0.20007262745875365
RSPO3,0.047034420795302276,,-0.01819469508688853,-0.04264824931669734,0.015467619704377237,0.021455258817095778,
CORT,-0.036109154887752175,-0.030201962522488895,0.03870123378431622,-0.06963626686138094,0.014381362055643524,0.011293631933242308,
NCAN,0.04356286595555637,0.019628718103751962,0.00403526077356611,0.036595858251654595,-0.05055851870348284,-0.044348202921917504,-0.0665687093328163
PRG4,-0.018312753527415737,,-0.0015784752181370381,0.001331481037896684,-0.03686668013292647,,
ZG16B,-0.016885821847914758,-0.02034963149180518,-0.007048732165495649,-0.012098311008429596,-0.026403958915470246,,
TGM2,-0.06093093970668514,0.012662181617861661,-0.007078554005560355,0.05417509814047383,0.0454564684152137,0.0003377489150637886,0.01794253658349902
VEGFC,0.0068310084189262335,-0.00015443369360032192,0.04978852140985736,0.018837621630351686,0.03639049225548795,-0.005972792803867722,-0.04437443622824813
WNT6,0.04805755221141428,-0.018819272471838615,-0.024837367960642585,0.020968369270089708,-0.02292544341243782,,-0.04963945738444998
NRG4,-0.011215444364773541,,0.03354979784232704,0.05003081092698115,0.0005247160836772381,0.016889488606962412,
PMCH,-0.012926403199936006,,0.010907434317977846,,-0.03864808276204527,,
COL9A1,-0.03387383325095441,0.04932154281780378,0.002289876413194742,0.12064261007698263,0.011451695171207801,0.011216096907699839,0.07669182622403513
GDF11,0.005796005186028478,-0.0033376223071662978,0.02825083108224198,0.1065618229063591,-0.029130215698638794,-0.02476743826339328,0.09014254983659553
SORBS1,0.012886521544318788,-0.0015471201816297595,-0.007385972547500419,-0.03246776728180539,0.021634898943472432,0.004492327997821278,-0.06551413491109062
DLL1,-0.007466271981870684,-0.005008721716610724,0.0029008828345104794,0.08633083860626888,-0.01123897065351746,0.05865565504286218,0.022106768319277686
TLN1,-0.006517761065303205,0.05509062213405931,0.013491685413922644,0.09050041033972613,0.005119161725298019,-0.039453622170232405,0.06630595372463689
COL2A1,-0.019820251185556297,,,0.05067508205635015,,,
SHH,,,0.04201573890025274,0.10149592201099669,0.01759104321685406,0.05534967315035744,0.03096957260059132
PON2,0.07566541995618074,-0.04484807708965386,0.003811024736562546,0.07611109142951972,-0.013320772389144092,0.011669190154791358,-0.037901619203552186
ICAM5,-0.021010447437216022,-0.02422463017424078,-0.019104308812724624,-0.046410615612035126,0.03204750260028824,-0.030992927414090155,
HPX,-0.017759206481661797,,-0.03865998395351131,0.055222835384914744,0.08211683285251664,-0.02193167569215922,0.002331331731177625
SFRP2,-0.016189352130428065,,0.007519059136165225,0.0028587694783415605,-0.029084231169599,0.008130272739790768,-0.039145760994462965
CFC1,,,,,-0.01621615718819238,,
CD70,-0.029577545608337124,,-0.0019019642951291543,,0.044617299626094155,,
HP,-0.04990572592234665,,-0.0012858230922375982,0.026249201019503933,-0.03393974725698505,-0.015867755899531013,0.06065223394110445
CXCL2,0.037453982591221145,0.02918593415049364,0.03160062405161105,0.12389623109773636,-0.012934582752179246,-0.011857823800513805,0.18657424053952895
NPPB,-0.015709506779626684,,0.0030835197179839673,,-0.02909721867424792,,
CCK,0.030545133713493936,-0.031191214126389775,0.008519289172260724,-0.0735690318979036,0.024441269703346202,-0.009151738570234335,
SEMA6A,0.054354545104864115,0.029297071282513267,-0.008749018347678742,0.08673001402767491,0.008942265090584978,0.01263270413991905,0.007247997059797223
IRAK4,-0.003292567635726519,0.07784126085040344,-0.0008962069184316261,0.06928520854019192,-0.021051442291078703,-0.006343206470054406,-0.004528825307511599
GSTP1,-0.02119859713258862,-0.00034573187830920705,0.00464427496805498,0.0726005975955583,-0.0604336317059323,0.00025495131940312765,0.023422471743930258
VCAM1,-0.049801282132779026,0.003308114219990451,0.03178998345641442,0.09186931093638231,0.005414375207434654,0.1041539609042553,0.021004796776875542
NXPH3,-0.030970782994377,-0.002400569034466486,0.012656489330155226,0.031666794294664416,0.021021977896086026,0.0033361732615758547,-0.08543462791619401
MTMR4,0.020656001869944113,0.0718275731701621,0.00808633214574035,0.025558886537744557,0.03545820754740441,-0.04362981080391404,0.01454558875270394
LAMC2,-0.01233032018626662,,-0.013207320598591112,,0.005683114284316674,,
IL10,0.05210767828382419,-0.0030432974099014742,0.019695526755521796,0.0051465127938865795,-0.04067691233195113,,0.0022644204593679435
SEMA4D,0.001180353112711165,-0.0230738868532392,0.08294986616668296,-0.05267120640850504,0.005805145588237183,0.000858791788989292,0.05419738513925309
TRH,-0.01586077111220736,,0.029392629799448247,0.046355831444930516,-0.01935905579021349,,-0.014103741386094949
SEMA6D,0.03132751629988621,0.03272203929912735,-0.05023403696881065,0.044616463340930786,-0.0011356225431951353,0.017121171773776624,-0.04280274407035941
CEL,,,,,,,0.04717486591522733
PDCD1LG2,0.015301204987215648,-0.020045154249864385,-0.03523482359648752,0.026926813790563935,0.08463826175659428,0.04632136964789972,0.026223019075230048
SPINT1,-0.020338255053689715,-0.0014644583560335116,0.03277897303900374,0.020163881786763517,0.02810320585761097,-0.019418087105868186,-0.06963587901533932
CTHRC1,-0.01089366491806263,0.006698362109166978,0.010954614226566179,0.07688528255567402,0.0025245728255274967,-0.051574974910961385,0.10883071708470464
PODXL,0.06596274904544565,-0.019879404719561202,0.025451220092740773,0.10052077341810974,0.01831015696667035,0.023794791818126694,-0.09110597978159986
JAM3,0.06659985357737272,0.0451229961653689,-0.02689938868841044,0.09138293724028633,-0.018191885689676255,0.06271558893550928,-0.059986933316606914
TGFB2,-0.027877475901221905,-0.04728047179702807,0.04812834537031971,0.09131386235645507,0.017406860214258624,-0.021738856767318543,0.006417098844520939
COL18A1,-0.01824182670242777,0.050567327302345776,0.03432006972158065,0.1116160310173455,-0.013717664123156273,0.011754804386948394,-0.044534513627052755
NODAL,0.0031791938163376315,-0.018126114636247477,0.011677814643098156,0.11379674757345282,,,-0.003253081663278102
INHBB,0.003772712960034176,-0.024417389083564504,0.03972601217962622,0.0036820829085987207,-0.03745496047306283,-0.013559765022111283,-0.017793907731725213
LCN1,-0.012330322960638867,,,0.12173000192612529,,,
ARF4,-0.07662352542564646,0.0019503952567650235,0.003421394418966601,0.11291203857022306,-0.04520909952744455,0.02298127865182545,0.055187128616092034
CXCL14,-0.0069513553267157024,-0.03112364928823789,0.02010347349064436,-0.05506546052466098,0.05054742854275372,0.027269625391175178,-0.0605204508975349
LIF,0.0014945184505700609,-0.022937558267811357,-0.024431199201070918,0.03933361117472009,0.012734917788426387,0.06848693483586475,-0.022842038128863817
IL17B,,,,0.009302272829773391,,,-0.01032497593091101
MMP1,-0.016999386328917027,,,,,,0.07617377061980245
MATN1,-0.0161893543366159,,,-0.03776604736481441,-0.008747923563765013,,
ADAM28,0.017629919664665688,-0.008623520584278744,0.014954048168620605,0.02186411693802035,0.03156040499403139,-0.035977087780373264,-0.10808047150005914
TCN2,-0.0281891142812279,0.02925155058062714,0.022173658859693423,0.09190782847549224,-0.007794762264772436,0.020143771346984616,0.07966611389731859
THPO,0.046733734970688966,,0.00739145071075642,-0.012775423924423823,-0.03454937192067767,0.03679227388992604,0.06233314475219417
CUBN,-0.024175724061148516,0.0034206419082474637,-0.011276970317797654,0.025079000880405617,-0.009394946441227622,-0.008362266072586156,0.007504091149707984
TIMP3,-0.006349847846533126,0.019270091649332008,-0.004704397107080686,0.09880944394232269,0.009365148203156625,0.010261654699643083,0.07215439128349067
PIGF,0.08392199758215378,0.028789574783662324,-0.008423526656060595,0.03772032200697099,0.0071360006724629,-0.006590496475308977,-0.005908168369382445
CRH,-0.014446441378236866,-0.022748226072911482,0.007775921649643901,-0.02458904843895087,0.05452828038117585,0.024596133553908994,
BDNF,-0.02198819400120672,0.012788474259232704,0.0004974476944073825,-0.033509089348471736,0.027669977643798804,-0.024070201163615936,-0.01533296302671248
CCL5,-0.055218396732242984,0.055094932097493304,-0.024528128482581582,0.02773708230942846,0.0007980483066082142,0.014083568697759131,-0.06209692926624142
GAD1,0.042801529854846,-0.05674631498080852,-0.018887442464044127,-0.020114061416420057,0.007783588286195475,-0.03108231930185703,-0.051038295828704394
COL14A1,-0.017302385687470848,-0.028386915490118556,-0.014082258506769368,0.1496219036695086,-0.015049403982324622,-0.027165871582720554,0.047863320818666885
HLA-A,0.023684950617474543,-0.036777900064339994,-0.011674827139088479,0.10292954921759545,-0.012513539141732585,0.0053041304788666015,0.02335352053736926
CD5L,-0.01444643970689364,-0.012093728898912165,,,,,
FGF18,-0.013071416827099717,,-0.016722518086935107,,0.012936736518812251,,
ADM,-0.02580134791591036,0.006644327879182838,-0.04010479975496838,0.057070521258339425,0.005088176558073119,0.019766051653505763,0.007691185968563514
CCL15,-0.024102605001674444,,,,,-0.016046179783371056,
GNAI2,-0.018547798208926918,-0.01474246557556729,0.004696444732313024,0.07396583136189448,-0.016452725054427235,-0.01209728802924163,-0.11598834267777719
HDC,,,,0.057707988677318627,,0.002582785778561622,
COL11A1,-0.023037357071056846,0.05261883942481776,0.0037534064203610905,-0.04737597030455689,0.058144712228030554,0.0476507491073073,0.09114221560065029
NUCB2,-0.06726820049073912,0.0218146638740223,-0.014838106108753805,0.025034596562694755,0.0009027338182840113,0.0627986437956798,-0.08723293867249425
CXCL1,0.06252065147529987,-0.02440340637570127,-0.022991469000526055,-0.004593503227402109,-0.03530135965636525,0.022167449792593805,-0.03726445211249884
VCAN,0.10061847402617075,0.0014672682710623662,-0.024582890184140466,0.0774891807549787,-0.013678449947022647,0.025436661805934336,0.01669269525181566
MMP7,-0.014615313663410082,,0.01010786755698054,-0.010611926541794789,-0.02909721851527156,-0.009822686640845827,-0.02050707047865184
PTPN6,-0.014923346390155332,-0.06806119819939825,0.004238273991881446,0.06877848305510072,0.032400562681951066,-0.04764226057483241,0.06708408450226062
PTGS2,-0.047577708812918666,0.007219959282044421,-0.00849679736668665,-0.07534127575290007,0.003583212855079031,-0.018106552216878586,-0.059040968034690895
XCL1,0.006020290702098055,,-0.018194698149092556,,0.03829319898298306,,
CD58,0.043148924242490574,0.0195034536972076,-0.01860268579421321,0.10050381695289005,-0.06845498102515182,0.0220808688471749,-0.12434036581776349
TNFSF14,-0.01595107637871449,-0.025451948322473206,0.03037741264632679,0.021411986778927812,-0.013384225507680819,-0.024048349560795792,-0.048109087371187395
CNTN4,-0.002267720078899236,-0.01992370395459838,0.03719645899760541,-0.013073896456238156,0.0028664422231459326,0.020828732733729777,
NTF4,,,-0.023015496370205828,,,,
INSL3,-0.014181398066619047,,-0.016722514806910786,,0.00111321726268112,,
BTLA,,,0.050198830541378414,,,-0.030710564903783558,
MFNG,-0.03343058725605918,0.02199523408494568,0.018493061487753138,0.06785645980327468,-0.0019532530047145728,0.010696270209720436,0.03691814729470046
ICAM1,-0.010698008128412952,-0.00891735442244285,0.04638598155657203,0.06749090021648546,-0.010907177316828809,-0.011328302462599069,-0.053336906088380966
PROS1,-0.03460960632770109,-0.021994598000016668,-0.003061433558136497,0.03758614921467895,0.01586140247622603,0.07452996854352387,-0.07511548833107189
CLCF1,-0.025879389623912535,-0.02427211217066659,-0.012625272423617238,0.002585576714712567,0.02982790010779928,-0.03768790269690446,-0.01275046168213592
PSAP,-0.018719810601670304,-0.0558157392593672,0.024709938284407335,-0.10099923391997481,-0.0014322272702176012,-0.01111350787883248,-0.008825329190075561
EFEMP1,-0.03090131793330068,0.024895436557230654,0.040613663325245415,0.07734407407080507,-0.04204367940628147,0.04003381917274855,-0.07092331256518193
C1QTNF1,-0.033077318302263126,-0.033784086346006686,0.04513743189796398,0.15363736008147533,-0.048088840547234744,0.01792377929769537,-0.023712113774867333
ALB,-0.021924811473507787,-0.0335747736747902,-0.019278149834275095,0.004785241353324988,-0.028359436518456318,-0.016325904119801043,-0.05542539922018284
EFNA3,-0.02206450167592732,0.04268915158482466,-0.03795926372122465,-0.013303116042098197,0.008414717487474771,0.009677862078322209,0.023666497305275137
DRAXIN,-0.009294085301564767,0.053631344377104914,-0.027588652914870258,0.07475700422689187,0.0022288518699300638,-0.021931677928040967,-0.10060358558298457
RAET1L,-0.011047446822031504,,,,,0.019610620317324644,
NPTX2,-0.06303216427338924,-0.013080184457007557,-0.013193787599172837,-0.1052896205407368,0.010980942212170781,0.0013490397326815522,-0.07004081266611285
FGF11,0.061728566725112295,0.03214183919813135,-0.00757378820325457,0.07434110225381925,0.045006905493631115,0.06297763839311181,0.011968891306621416
CD59,0.004715601026353662,-0.04380760457622175,0.023150397301981214,-0.05342740034110231,-0.03857686433690824,-0.008941264703072556,0.001830376096869893
COL9A2,0.019026009846650302,0.0536275515848145,0.02256924030127293,-0.009604328211960235,0.0017533127420701427,0.012012715209721539,0.048223306622419554
DLL3,0.049289126983804166,0.006865861675310727,0.026830394331742828,0.09863920573572607,-0.009718718306364778,-0.0015398664389424234,-0.07518410334658952
FGF5,,,,0.05980262711622253,,,
LIN7C,-0.0019212939533562671,-0.021985894230893775,0.0006092200305828891,0.09456602234731873,0.002652515253414074,0.07825585124117043,-0.10228404471220495
GDF7,-0.026052616482539145,-0.021379552090681545,-0.029837848566835412,-0.04365145961304225,-0.03093569539707739,-0.024048348626276892,
PSPN,-0.004061044548768524,0.021610795780555393,-0.007535039446624325,-0.01213717838562268,-0.011911907245081309,0.03463935997639372,-0.048215055724057036
ANGPT1,-0.0569203608863316,0.025213855173244377,-0.0005573948852495952,0.15068844249018828,-0.0033943289281009588,0.045825380107030786,0.03320931450298102
PNOC,0.0575274542561229,-0.04474073943375237,-0.02098178193142908,-0.10570783816995866,0.02799438886307515,0.024141431810396945,
L1CAM,-0.029372546418934345,0.07043601437444559,-0.058501493186993346,-0.022412082694680882,0.04506492724601853,0.028222794150621247,0.008966766549998137
APOA1,0.05003914919397645,-0.029607809496918134,0.01965814240541335,0.06307415966620952,-0.0154289580570106,0.009396480969094607,-0.002387879736170974
PSEN1,0.004393740987193466,-0.06336708470554271,-0.005669870393886571,-0.0035403794379769804,-0.0030491165143013686,-0.028023873958573826,0.03212103650100809
CALM2,0.04372631310035879,0.015867017887305282,0.027104135681520182,-0.14305957132573113,0.0061902029040365215,0.0031878456190312797,0.07514966690599045
CLEC2B,-0.07075196174261582,0.02805121503803117,0.022613756674018746,0.10662465454443944,0.036531847449478655,0.02775310453054517,0.07575248514254555
NTNG1,0.04303124696817599,0.03293011436999448,-0.0008313281667766719,0.02264083589677722,-0.02022074201581946,0.050323130452339236,-0.06292699730035303
LRIG1,0.03787054923367563,0.013672272078963313,0.02400911673798085,0.014890091049704459,-0.05897375812525824,-0.007902706604621137,0.03085742997154769
CPAMD8,0.0747021917509786,,-0.01977975111886057,-0.031769606603428535,-0.0004598770390138807,0.029165777311511015,
GHRL,-0.029434027315297984,0.05757271881735889,0.033870024161392516,0.00406949553236621,-0.0027955362229724555,-0.021931677928040967,0.1696750692236091
NPY,0.006306256420135134,0.00662996550633599,-0.023993172816700856,-0.08459444988654088,0.0009472330343621501,-0.01573443986655061,-0.05449385805229761
MMP2,-0.018031498307095023,-0.028120078698386824,0.023987261519407294,0.11535863976778758,0.02876967780888198,-0.00726738116947474,-0.040340275319384424
LHB,,,-0.017226669452535485,,,,
PPY,-0.018628178498033155,,0.008531628933611753,,0.06877483456389208,,
ALKAL2,-0.02071775117311106,0.059108946206911005,0.00044987186982785597,-0.025251959382916557,-0.0009369795072016436,0.017543753785053715,-0.05063935097502758
CSF1,-0.0468743363220501,0.010263466447656104,0.04015047904908611,0.051111790691069504,-0.032463517995737934,-0.010778510236700263,-0.11202134851853073
SEMA4C,0.008642862675286859,0.005116089347445504,-0.013577059379105423,0.07350929980851835,0.008857283039860437,-0.002946837934092803,0.02831891171406936
ICAM2,-0.03692949724036827,0.012699321370595783,-0.013931675383962493,0.06850595501196877,0.00321442029811185,-0.0001171697745658708,0.05576613567327104
SYTL3,-0.027421314515376022,0.0762037661177295,-0.01402375867896431,0.027902951489223785,-0.017048154524176812,0.021260940685189782,-0.029786722560725738
IL1A,-0.02811834089570583,0.004780864792365558,0.03263594608374767,0.010815294025409823,-0.056478120100177664,-0.013954826654258993,-0.10088983058499701
HLA-G,-0.016999382727965393,,-0.018194696505958497,,,,0.006384621803795021
PGF,-0.035070568576205975,0.06558905815011569,-0.024077467398703225,0.1572519984377581,-0.012423493691761354,-0.03965632577608048,0.10004763836592924
LGALS8,-0.026582404569002384,-0.020481885873233418,0.00031998633361963595,-0.005686435631985888,0.017705597317101984,-0.049106568545927404,0.12712009616495587
DKK3,0.050555500080330926,-0.03770500825881738,-0.00034706947103500276,-0.08316427992923758,-0.0014457623800440444,-0.0569947864955283,0.0002771213827921008
COL16A1,0.02283294335864015,-0.008300950772434416,-0.0018260946244688543,0.03851371850626801,0.008905694990200615,-0.006704678189106113,0.05396548927282072
TPH1,-0.012481864196676276,,-0.03310964889844173,0.06606250151834663,-0.04404094936606388,,-0.01698167148835114
TNC,-0.07653073046256159,0.003535796981172492,-0.03540814922023002,0.12482685551196646,0.006061406456512262,0.014339758546465058,-0.0778107379795256
TNFSF9,-0.022195460672821098,-0.00451033127497657,-0.029837850573903313,-0.005496599603771601,0.0044733398755527985,-0.0049355820462176755,
C4A,,-0.016910995582396563,0.03527184336594958,,-0.015495659982521925,,0.12853535162116886
CNTN2,0.05169052282133034,0.013458213869673556,0.04549036117293467,-0.06001743415712763,-0.04749374569534933,-0.04212619246208754,-0.018051923316025308
F7,-0.012176999239497655,,,0.02244963419328322,,,
LUM,0.015636456048999044,0.027531024180390364,0.04142828182111696,0.14248943591871974,0.022000084615516582,-0.02126992764190929,0.05313926862119199
BTC,-0.011047442220414847,0.025697151510084913,-0.019174253869780358,,,0.032618519573906775,
APOC1,0.012520894165694138,-0.02190437104051465,0.009234972297783984,0.11481204731625864,-0.009898461369142379,-0.009964826699766692,0.06498216856147644
PKM,0.015285951086066181,-0.030952220646773974,-0.02165388868764829,0.04277698829087214,0.05580666047892954,-0.01608246043769537,-0.06435778045483861
