,UKF266,UKF296,ZH8811Abulk,ZH881T1,ZH916bulk
CKLF,0.029657828590041246,-0.01565507279270546,-0.01031132387132222,-0.016081362999457297,0.013553717021845664
CD24,-0.008221768940837369,-0.07421117153703881,0.014902372380235939,0.045718329857112626,-0.0055019399295607755
HSP90AA1,0.040616762939680646,0.009008538652099562,0.009193878183479652,0.013696376252047988,-0.034224685735515306
BMP4,-0.020177008247094428,-0.0210998034504695,0.002539105041355468,-0.024717372531703818,-0.05776750733816124
SCGB3A1,-0.004095568263438255,-0.009062467828763271,-0.03997049595065749,-0.01149610628913959,-0.041858931470152336
IGFBP4,-0.026168926217387593,0.012917256588379934,0.03428497516079562,-0.013692271475539902,0.05484541463850203
RSPO4,,-0.009062466503172344,,-0.006466231303007696,0.10680928064829222
LEFTY2,-0.04864195202471814,-0.009937105357129071,-0.022292695361207156,-0.03111439082975007,0.036903568089351864
PF4,,,,,0.029976695811874107
ANGPTL2,-0.02025006840465449,-0.03277307112760364,-0.014547147841929831,0.023807041971499812,0.04759111540171908
LRIG2,0.0015749315835842724,0.032020116338900624,-0.0032149620767808747,0.041645930952769056,-0.0058863639524250775
ICOSLG,0.003161251151379898,-0.01719886908078931,-0.04006121683076518,-0.006095765713062304,0.07850889526623332
WIF1,0.03152778438892392,0.035440348963575695,,-0.02126856264786438,-0.03775642176912984
NPPC,-0.002582095250407821,0.09880252094772356,-0.03920307826773533,0.08648403662257532,-0.037160491897186974
LYZ,0.07998979906229389,0.008164454432986308,-0.04575164111743752,0.06513787593394307,0.0030998434801379113
EREG,,,-0.0533053128572684,-0.028496603692339955,-0.023689009415859958
SPTAN1,0.03903951948759314,-0.06449713151853054,-0.004341184328645766,0.006796933854200607,-0.04630615903071799
PTH2,,,,0.08055924797539449,
LIPC,0.06057529811296915,,,,-0.03208695653846604
COL8A1,-0.03084122641118134,-0.025996603516804863,-0.0098301222513347,-0.011492065379531988,-0.05531569000512353
GSTM2,0.011292636718785644,0.020017211152327952,0.0027074447386100046,0.035763574019708276,0.029797527169588993
SPX,0.009018344285071186,-0.0036227730680608423,-0.026477645134786492,-0.0563048097796248,-0.03681156093036883
MFGE8,-0.02841567319103038,-0.008541242600259609,0.020331357947873434,-0.025159405637053007,-0.049429619487014895
TGFA,-0.009739162512695161,0.010919027417308666,-0.024134382340245678,0.0919899291170435,-0.0027346900385018186
SLIT2,0.027789624507317364,-0.02150520489630759,0.024339449633028348,-0.03874358253164764,-0.035768890640231275
PLTP,-0.004857807673585629,-0.0839176927928917,0.013065148813120264,-0.0018272941678501404,0.008911428981006435
APOD,-0.02622980600671058,0.023429060641818225,0.016388598678463477,-0.03515261668210811,-0.026246996362812972
B2M,-0.08281202623442624,-0.00798031378232895,-0.05955134308075592,0.004789651214559012,0.11276378617920686
OMG,-0.00821337383425713,0.01629214277803175,0.0431032124880605,0.09686168197814624,-0.028857184799590794
CXCL3,,0.10865398385895696,0.003573691595518901,-0.04023730300167353,0.0008547262912672178
CXCL10,-0.023195382965067745,-0.014727298482026205,0.08610432447294027,-0.031262512666802564,0.024263633092639673
RSPO3,-0.05632708024895481,-0.023542217694757436,0.054209247552775106,-0.010907451570132962,0.027282366117095027
CORT,0.04176450441012556,-0.03185277781336707,-0.029944597346710043,0.012776847017217827,
NCAN,0.01189173533313835,0.01713710009474193,0.03067157181899422,0.05276685629884482,0.0686762769181539
PRG4,,,-0.0287631656156394,-0.054558528864619704,0.041414182276360866
ZG16B,,,,,-0.017553392425422348
TGM2,-0.007780497033813814,-0.01166927168288999,0.051081236131581095,-0.058643489244441224,0.02391875782572719
VEGFC,0.05764772594813644,-0.011659129850705748,-0.033796519932772835,-0.039048552018183975,-0.043829643334520114
WNT6,-0.017405477504715952,,0.00672950132496278,-0.030364618039126483,-0.018137920773205432
NRG4,-0.0033845207493852407,-0.035509867113185,,-0.030212762063786452,-0.027276650868039973
PMCH,,,-0.02669259482156077,-0.017395260982747157,-0.03493167701999824
COL9A1,0.005798794743864869,-0.01919714475668304,-0.019691228316723066,0.03706121963839748,-0.037749239964879444
GDF11,0.035699493595159615,-0.013280384260417341,-0.04333383512958116,0.0073544875294721595,-0.006551239788506108
IL24,,,-0.019901355489358615,,-0.03049438826608218
SORBS1,-0.024758232232890472,-0.03579752726273507,-0.041941083730977935,-0.005302863516870882,-0.011341756042411524
DLL1,-0.0018148157134568882,-0.028476024961614204,-0.015068422931446016,0.02578651553308129,-0.033202400294017574
TLN1,-0.0006167237668375481,0.023225087640755704,0.00941012125418554,-0.0032836000676381874,-0.0034891836528763505
COL2A1,-0.018856668716914035,,-0.04350697201701956,0.005638550941791549,-0.004336371860099853
SHH,-0.02058212988988875,-0.010405329289827502,-0.048559232243693545,0.06594138192627459,0.03743846647248897
PON2,-0.03883320445396551,0.036178852656407544,-0.042921602118734525,-0.012934118042609457,0.01964067386803548
ICAM5,-0.004648553186475815,0.047146109390412215,-0.008854923084181735,0.043101497722762006,0.058835861496376325
HPX,0.0261301838197684,-0.009062466904866503,-0.05040128496058067,0.010792036933660673,-0.01832011058729222
SFRP2,-0.04114649772979411,0.013246013456864025,-0.0001368360528141543,0.019076762423173205,0.07039748193618058
CFC1,-0.002224929283019018,,,,0.0636540215189726
CD70,,,-0.025203005336410966,-0.026915338474975375,-0.04791735849224934
HP,,-0.025199612436761182,-0.02573450181050869,-0.047554017465519995,-0.014306503691022427
CXCL2,-0.026900920791708947,-0.012594609675690193,-0.015461020646799644,-0.010613208172254947,0.018831447741137652
NPPB,,,0.029091572403432166,-0.02599901541994236,
CCK,0.0514776535928296,0.09888863380836294,0.07756573099685019,0.004261040477604604,0.048164135598916996
SEMA6A,-0.01300680523984974,0.009785415940997222,0.021173644838336732,0.03960202381598885,0.0761410151081007
IRAK4,-0.05442263257782063,0.018617020649240663,0.02497683597206901,0.007627603148972566,0.04079957242230723
GSTP1,-0.026406332070080574,-0.07131501500023404,0.024463574841070913,0.05362746460732656,0.05448193115551914
VCAM1,0.024353647451155844,-0.024089727002477142,-0.02880501103275508,0.0013623141903623957,-0.01738875624592518
NXPH3,-0.03589391620585379,0.018998828351914968,-0.018109763971265225,-0.0010968787485123438,-0.02858499214851882
MTMR4,0.048257577673750614,-0.02838714197725146,0.0050390500993094285,-0.03212983131913109,0.008169091935083162
LAMC2,-0.023848320119726603,,0.04535204657291109,0.004933886607206897,0.03162333558415419
IL10,,,0.02537354816450215,-0.02391171200973521,0.02096138090940745
SEMA4D,-0.016255685655561986,0.006372974943218601,0.058717044597616466,0.05242736549901442,0.06896063891325616
TRH,0.016658608209415265,,-0.010833668733970916,0.078615079748475,0.1953845599147369
SEMA6D,-0.003677267805903424,0.00095241972480535,-0.02756802149204173,-0.010597859230366278,0.07938865921790586
CEL,,,0.1183932445913661,-0.00398240712008671,0.11479854205350819
PDCD1LG2,-0.01674749872679879,0.05938512438218248,0.03982691263884911,0.025973732506604473,-0.045574082883032156
SPINT1,-0.021661872474522944,-0.014810064712772816,-0.0025071309972195884,0.07452893966126112,-0.040498223829649335
CTHRC1,-0.02334491281350544,-0.023542214995539268,0.02201128195549077,-0.04335591618916191,0.024603982379890033
PODXL,-0.01645809116166675,-0.03915069325012004,-0.034161192201197815,0.03807830287658242,0.10068744629070207
JAM3,-0.05004942775151573,0.016272334309676895,-0.005057247447967488,-0.021931566959866276,0.08872435991825608
TGFB2,-0.0709246545836114,0.014174607022007544,0.006332371204232735,0.012766489919803344,0.0413116078348612
COL18A1,-0.038032094418154756,0.012661864029674232,-0.07064080534493511,-0.006195088202572922,0.036688359748546985
NODAL,-0.0468667112078564,,0.02970281547064032,-0.019309051260408553,-0.012197681295905701
INHBB,0.022504212068086896,-0.00887988483892802,-0.02280219365406294,-0.03044886440002344,0.007609044471903175
LCN1,,,-0.003294930968793104,,-0.018423638775773223
ARF4,-0.027806019253189245,-0.024350317677519998,0.0021488291085848786,0.014703046414934223,0.01797588897315802
CXCL14,0.01616673227950982,-0.02641340566563577,-0.0007439116622085749,-0.044522974430845894,0.006178273727133061
LIF,-0.021128317340255966,-0.010743761407669526,-0.0018624207107902887,0.032629166108969425,-0.06291026024881567
IL17B,,,0.03579835980194329,-0.024022254004073228,-0.020830456481393856
MMP1,,,0.027775263490175704,-0.017395259605148927,-0.0017698245818257086
MATN1,0.07314735737307429,,0.07232967221649116,-0.024757511661553783,0.006785793680677064
ADAM28,0.02239681119126977,-0.03628538848569799,-0.006778737811697098,-0.00832010535927661,0.06820363222161084
TCN2,0.05668507595744119,-0.005736873866543377,0.03768815144791317,0.01477554051642537,0.01618947351637907
THPO,-0.02900554095104857,0.014299438496886911,,0.04925857875336897,0.043718415479791196
CUBN,0.018486906850823437,0.01859631277297286,0.01269372720322661,-1.3409835813461625e-05,0.08766806158230785
TIMP3,0.003600333285238853,-0.021861114885994157,0.0064055607361287355,-0.03664006919986813,0.027130821271933007
PIGF,-0.03403940050480564,0.011696273772782614,-0.05419944198128791,0.023530771100587496,0.031241931693909517
CRH,-0.017188790655940776,0.024574375803114577,0.01815280158031452,0.022604317683726137,0.1557148667707255
BDNF,0.04234552550970725,-0.018186969038161246,-0.03698632774397479,0.004907084935469666,0.022414674678522893
CCL5,-0.02510859267867314,-0.02793689958063514,-0.05142357723634199,-0.043771197773226016,0.059490854164374184
GAD1,0.03939347013538415,0.026299137039762988,0.009977604831202176,0.023262731359023292,0.05690571955977428
COL14A1,0.03137160128363419,-0.014644109680339553,0.003155670328120111,0.03682914329416895,-0.0247991117164877
HLA-A,-0.03994975880093004,-0.047823567354796204,-0.08867207796237773,-0.04596430763581206,0.018308428802228455
FGF18,-0.023848316645740508,,0.03479459809944086,0.0461194647868587,-0.006766466644005002
ADM,-0.03769836118801619,-0.0262742148043566,-0.0021299525493263024,-0.015218966963132052,-0.06260183045131344
CCL15,,-0.03189806595979963,,,
GNAI2,-0.01105191757257907,-0.002674150026123204,-0.018849172698773734,0.030919746848890817,0.05472234705025974
HDC,,-0.013610095136917263,,,-0.018982995564308658
COL11A1,-0.049667099548876034,-0.03886012515977773,-0.03140732359445335,-0.05223621426933685,0.026429007051988494
NUCB2,0.02264657141403038,-0.05469856275618401,0.01859552412768346,0.029854078206077588,0.050291245444824974
FGF16,,,,,-0.018705274354626947
CXCL1,,-0.010173779385750037,0.013987077011339298,-0.02451638586742675,-0.038902561438716864
VCAN,-0.04425425948998395,-0.025293202254170758,0.03336169294462319,0.016473070523114006,0.027714172464744537
MMP7,-0.021128311409642008,-0.019653537761654512,-0.050069365888672814,-0.058831435826932905,0.019394100339020948
PTPN6,-0.015882238324753856,0.04571537592390221,-0.023230266204343826,0.016683571288536325,-0.00893679475361825
PTGS2,-0.0021566556103960223,-0.0074476510310553645,0.013354911888061606,-0.014457999735371065,0.004732804484721519
XCL1,,,,,0.07060264385516711
CD58,-0.012042658060758202,-0.001766681369806386,-0.05404245124098634,-0.031696703217400965,0.05433884115128604
TNFSF14,,-0.009937105357129071,-0.02604294673267348,-0.02511784194673314,-0.04113442502870215
CNTN4,0.03914708293444454,-0.0064096006380709334,-0.024385129472170305,-0.025991740635193255,0.19373982597345404
INSL3,,,-0.028963004803868667,0.021085221328490125,
BTLA,,0.03234723919750154,,,
MFNG,-0.021654128225107327,-0.01461511117464418,-0.03162617410779235,0.08002558850791502,0.007673495528078614
ICAM1,-0.031637577997933396,0.008488386554338362,-0.04917375144116222,-0.05030043454916875,0.017906183428054227
PROS1,-0.05394404037926883,-0.06382839149273316,0.012150555835816035,-0.0734462218064208,-0.008510188520923223
CLCF1,0.05443278547784032,-0.02713967921999105,-0.011736067548886085,0.017107241349891403,-0.025634436308543344
PSAP,0.009271595148888355,0.005134999423012492,-0.07305524591624644,0.012889951166967582,0.02982786277252924
EFEMP1,-0.08245469976855024,-0.022326656468106033,0.04868405958041169,-0.05803332917449475,0.07162733978384123
C1QTNF1,-0.0342741428928311,-0.022052644068003856,-0.047980942140375606,-0.023201062048520526,0.006348886728610188
ALB,0.017662211695910666,-0.011286452896313581,-0.042932980570766666,0.013271249776161677,-0.0070335891448423515
CCL13,,,-0.019332486518725257,-0.028174876410616414,
EFNA3,0.008328762062256346,-0.03223565615759176,-0.053390443718445764,0.03549589552204831,-0.08798056022002199
DRAXIN,0.005592172821761654,-0.009062467828763271,-0.03088739154986488,0.004868533046370831,0.0652071212823454
RAET1L,,-0.010854344745332926,,-0.030515833027551394,
NPTX2,0.03346348901437796,0.042153776054255174,-0.00799855368681036,-0.050345343736674694,-0.05220647934764233
FGF11,-0.030945985732137343,-0.0205409604161848,-0.04903523061131337,0.026470122744841472,0.05530793091110494
CD59,-0.009975565188315003,0.0075574259792089106,-0.07203595993238358,-0.008045292315791812,0.06689898587983839
COL9A2,-0.02305344684051139,0.017058515262767766,0.05551727624076795,0.0627084737192632,0.10790221189486343
DLL3,-0.0022041827390282824,0.05920981579506992,0.029392088408535893,0.011883297375698059,0.10786565692633505
FGF5,,,,,-0.03208694687395853
LIN7C,0.01482004793426362,0.026789976026439254,0.03221035506507235,-0.07288298945192459,0.07087569020358558
GDF7,-0.02886932159188383,-0.00993710497097314,,-0.0204193374144303,-0.029018039300749487
PSPN,-0.011625218090522405,-0.01376069414538685,-0.017625178405037946,0.07136311263347281,-0.014202139772214779
ANGPT1,-0.023329565722547768,-0.04513439706468875,-0.0070884190952098785,0.07651426972177341,-0.05728777215189345
PNOC,0.018547300913841182,0.08286077770115549,,-0.024207958496111247,-0.01346352520880798
L1CAM,0.014996906538063192,0.08246596047677891,-0.03307257496734175,0.055625966000084605,-0.01982832679162169
APOA1,0.05017172021614548,-0.01608225033156702,-0.016763164629971752,-0.0018191041031683944,0.02751552579702396
PSEN1,0.0019193850005961952,-0.011086914712517769,0.0033379383716241893,-0.0071881612590404,0.0314915629124958
CALM2,0.06276325785791693,0.01870032289381182,-0.010627483188959152,-0.016079150056281456,0.10129438943735893
CLEC2B,-0.021294385878943514,0.0010719168475965075,0.004654582420938345,-0.019591587284820328,0.04629674665476457
NTNG1,-0.04348062111803415,0.025654829652459965,0.012499447941130322,0.005072160880569672,-0.005591043423196358
LRIG1,-0.05072673342276337,0.026510573107655696,0.13848304356230054,0.045128900221940126,0.06823989744928526
CPAMD8,-0.000766437788156465,0.045264215395491685,,,-0.020575964755771857
GHRL,0.10186674599214983,-0.009062467828763271,,-0.022087477854400326,-0.01813792702603237
NPY,0.010498576656720963,-0.0638846532827813,-0.021337216353536876,-0.019759523951989513,0.0489516336624363
MMP2,0.01688157437840681,0.046780266670928605,0.002396001677182647,0.011709714093562747,0.13937612468520819
PPY,,,-0.012743319772425378,-0.044782696058203966,0.023573598093216235
ALKAL2,-0.026305887131017582,-5.597576950494782e-05,0.012689888405932763,0.04228179907131551,-0.04762350802091114
CSF1,-0.03176343111926182,-0.0013018715674552512,0.006729542238243342,-0.0219152224269981,-0.033691477722578335
SEMA4C,0.06762606992693171,-0.0005197516452112406,0.007431484127383122,0.10295376799106463,-0.06189600896013661
ICAM2,-0.03616380149385417,-0.023048454609035016,0.028904057714033347,-0.0014119198382827553,-0.0066884885561948595
SYTL3,0.027110408073727534,-0.02041613145798443,-0.01643498423011211,0.020060676726618588,0.013275406279199091
IL1A,0.06502833258403307,-0.025545843973074422,0.031044741489886694,0.038694538145842096,-0.0326034938028092
HLA-G,0.031368607562574306,,0.010732100873711143,0.01418429966974859,
PGF,-0.030830027093030433,0.0007435650755137748,0.018290680557096674,0.0059387120085733665,0.03822885415675777
LGALS8,0.023482818934552507,0.01362045183278613,0.03171740915504565,-0.015925697616857214,0.038763678180792197
DKK3,0.00977872926915932,0.024919676297836365,-0.010510118249081796,-0.050164866698788654,0.039454021701624556
COL16A1,-0.028572778787623068,-0.06234277099407523,-0.02044343016922201,0.04761589735718256,0.030081074372935047
TPH1,0.006554763622011441,,0.023520773983932663,-0.03711645953135566,-0.006067118996324886
TNC,-0.033504155231859914,0.002569209955239936,-0.017167271495091768,-0.055231427239282885,-0.03170446731627196
TNFSF9,0.05871847283951312,-0.015137058128119116,-0.019908924016148757,-0.007840756166810814,-0.0007174890159980105
C4A,,,-0.02152316350313341,-0.0023095590632915457,
CNTN2,-0.025811639461275557,-0.0512636346269314,0.040907729108846845,0.032926232239267196,-0.011905492098495419
F7,-0.014349993335687084,,-0.027117943346956247,-0.02041933938893033,-0.025433055201595854
LUM,-0.040289033567124044,-0.018792763052936295,-0.0015003029106658919,0.03252795468392216,0.047870920728126404
BTC,,-0.05622894852478517,-0.019618878645102967,-0.000264791880667001,0.05138065150933022
APOC1,-0.06727777752813827,-0.0009930130708253862,0.03418756289917634,0.07195365100792428,0.05121995361323801
PKM,0.034071156500304275,-0.006531175542235483,-0.0103579930928037,-0.08609911474742522,-0.006300955512806469
TNF,-0.003325829831837429,-0.013249127680281653,-0.019042058066719283,,-0.01979433597187942
GNAS,0.04523997106653852,-0.0005995052396474,0.0002879535289972106,0.0788766655254403,0.059167964452130704
BMP8B,-0.056606473550904195,-0.00879728459580616,-0.0030957038152768027,0.0005683783520295065,0.04265497075263461
LIPH,,,0.04790813444826905,0.050567009484920926,-0.03156348748532367
CCL28,-0.006655818080147067,-0.010405330064230249,,,-0.02994795692954841
PTPN11,0.050120980245224024,-0.004895212201786117,0.025890148560639373,0.009027425201509084,0.023724359974303746
ADAM12,-0.01398192930601522,-0.010056104655164702,-0.01992982602765265,-0.012246484255053074,-0.055253366487114035
EPO,,,-0.020995581808124424,0.11083548731186958,
EDN3,-0.020582125776275686,0.016250141779822758,-0.013943010934873148,-0.046361170671381485,0.03240744689283334
CCL22,,,0.011756657631758892,-0.017141846417190097,
CCL2,-0.05564346972136732,-0.04342380180356519,0.03308215685803408,-0.009376214510744371,-0.05188467191438736
DSCAM,-0.01847240503123808,0.06520892766653277,0.05065623756010719,0.09240349927749825,0.06411362874679301
ANG,-0.022146094482334015,-0.007788707815794083,-0.026264720603618723,0.002970473904060886,-0.030670386608799075
FBLN2,0.02096384814853274,-0.01991048260283308,-0.021955944727481868,-0.02262124373007348,-0.05354517887112942
VTN,-0.016522672993229962,-0.013875168506249891,-0.023999386804507694,-0.025296272011631,-0.032086958012713725
VEGFA,-0.02367912695028625,-0.034115916701493,-0.02187445027549656,-0.06736169299215969,-0.059830738679373066
F10,0.023806590646449445,0.04529201996836467,,-0.03383480995874145,-0.026060247280359723
SERPINA1,-0.015345911545287546,-0.043110633960326813,-0.055261677821615514,0.026857461196740855,-0.009381058184926799
VWF,-0.0389579692451082,-0.03880912903239386,0.013593545241788492,0.017948071422758484,-0.020853868042815124
GDNF,-0.025718181154260427,,0.036518583399681545,-0.027356100696448532,
VASP,-0.04990475386634274,0.014250695194514882,0.014130233513510056,0.025461868148449373,0.027054312764380417
ADAM15,0.021285919412315436,-0.013844192339418613,0.04065328005219231,0.057705730558582774,-0.056930977548294424
WNT2,-0.02718959974850176,0.08496101537346856,-0.0260429349303108,0.008666756803453999,-0.039266692287737076
CALCB,0.07367877825382682,,-0.0227923314461383,-0.030515827007018003,0.003961603023811311
OLFM2,0.02432145167353617,-0.020417909000639247,0.0628533031252239,0.07946175247496366,0.028215288319793648
MFAP2,-0.005181422945676376,-0.025016169368423553,0.06826153112851482,0.014963155365790811,0.08870145542931113
HLA-C,-0.032334592466776085,-0.03657530086613459,-0.036863468823948246,-0.012228707715907526,0.05948288629492484
THBS1,0.0061370975548110055,0.021097248739683185,-0.021248946367746265,-0.09159095207973358,0.03711870886482681
HSPA4,-0.00655141339205094,0.008812408361350414,0.05140408244713227,-0.018991190787868546,0.0038480363833574864
LMAN1,-0.02309575675903551,0.0005112625788273945,-0.065453368886878,-0.045582729931637436,0.01217147762939293
LYPD3,0.049883389880244246,-0.013787327192254093,-0.043791878846092355,-0.031114395590580338,-0.011576385358739522
APOE,-0.05354592333347746,-0.02111276657002197,0.009361419891470085,0.04354215231422634,0.0661572543494105
SOSTDC1,-0.010187318790751587,-0.02127735750353737,0.09008347386684666,0.07000965098082951,-0.02670388221195568
ANXA1,-0.026844409249755945,-0.09690766456728274,-0.014807228760563177,-0.01921168627547911,-0.042974801277268306
WNT2B,-0.013057990514419388,0.05614291175339052,0.0270331294415254,-0.016648187773341285,-0.04873763726296696
AMH,0.007269816577902572,-0.011703522691612138,0.006552797450369868,0.01069591856560304,-0.03698853841128545
GDF10,-0.03467034221613361,0.023775481370951625,-0.005201713214694464,0.11549491275810018,-0.03191325981016151
EFNB3,0.03475612306593482,-0.016289934783562967,-0.03700957652455367,0.02800486140954673,0.022345013336823163
LTB,-0.01718878494193038,-0.023486285023887228,-0.060456819640660096,-0.0416954671932398,-0.03718811459369294
ANGPT2,-0.06965881032876241,0.005288243920589637,-0.010681712358926423,0.00808681226873488,0.0232814959450965
NRTN,,,,-0.017395260982747157,
ADAM17,-0.021932556643112226,-0.02530241381564904,-0.05447308439311391,0.041128880670927334,0.006750337883168173
LRPAP1,0.005565297914639704,0.06209582516875133,-0.04804153955702862,-0.025939596164010575,0.014665143147032808
NID1,-0.011024034334293218,0.017549615897479214,-0.005114048354951916,-0.019891897691563454,0.04481923865256699
MST1,-0.019706109781840994,0.03685069677916757,0.04219304239991274,-0.010500892649477523,0.028310150608215234
DCN,0.05080456919783365,0.015039996088789734,-0.008669718283950077,-0.023204520528739912,0.0148273908015891
COL7A1,0.01804203110870924,-0.021216784386207506,-0.05233700856155808,-0.04915092930505674,0.014642535960172289
CALR,-0.03540499506250141,-0.01876198641054763,-0.032006099598695235,-0.02434223071792563,0.07218692752867724
PIGA,0.015049934208948807,-0.005004166759076476,-0.0023620438697887053,-0.025446019383726745,0.10608010165560354
CD200,0.0023623853960450924,0.001778074984501923,0.0207889035513621,0.07028410832322275,0.006091921722468152
GRP,-0.005272659021010998,0.005814069327858236,,0.059851599090092605,0.11052467682891473
CDH1,-0.025868606912097594,,-0.05109119275978762,0.010107037612147983,0.17183546170987532
LPL,0.008454173221293462,-0.028121472261684863,0.0004479240435633873,0.053577226705077134,0.10440199997872077
SEMA5A,0.006029962411522551,-0.04996537420126983,-0.014379981462577685,0.0356810053975784,0.0659347529122443
SEMA7A,-0.006052367615365426,0.0035034719724858546,-0.048001263648192995,0.015169564077603968,0.023681411401714647
SEMA4G,0.0042609480413132025,-0.025545844652624387,0.015359095808288595,0.04547748221305949,-0.0302060757856849
SEMA3B,0.012657752529033365,0.004505478343024562,-0.07082184948903238,-0.015063819283715281,-0.03496842704187676
RPH3A,-0.016582960965363314,-0.01014587607813145,-0.04772801727942279,-0.014368907927424658,0.010213737131033533
JAG2,0.04220173438170953,0.027611465051739024,-0.0010788026428971231,0.023041350449901937,0.021052916117183563
CGN,-0.02718960829121569,-0.010963879194859201,-0.06579723225264326,0.05023015271965254,0.06191358834353726
GDF15,-0.0378477139155194,,-0.03824688638974427,-0.04902113878941464,-0.04144059322776461
SEMA4F,0.0477059731573813,0.059157748443302335,0.05088300307489787,0.0014642674182161176,0.002590515044790428
NXPH1,0.026667339702061674,0.013646590595726177,0.02903245891659022,0.009129225197105928,0.13846584660507927
ARF1,0.06147580014365589,-0.025245107354303083,-0.03916636026137086,-0.03746575694045071,0.06046062619501199
EBI3,0.039133630178394774,-0.025807685602570195,0.009924051670680101,-0.010372108472395562,0.05808406183170766
