,UKF248,UKF251,UKF275,UKF334,ZH1007inf,ZH8811Bbulk,ZH881T1,ZH916T1
PSEN1,-0.04246496542401987,-0.0168660108963082,-0.03517232678827094,0.058605136124977364,-0.03564163420949712,0.041398523423795026,-0.06301327934640644,-0.04177181167545323
CALM2,-0.018054757001160788,-0.002891336982219638,-0.009234411815375562,-0.004010240463862513,0.025478223890561907,0.007912065531835656,-0.02608731909306436,-0.0052272785163270065
CLEC2B,-0.0359184626784755,0.02414584841923897,0.009847043870081586,-0.012679147887515119,0.06705094642484108,0.010629413317031981,0.05360119600458419,-0.051294809155529544
NTNG1,-0.015682254270687302,-0.04370356814393007,0.03936286777225919,0.011767469255726004,-0.005002841389221372,0.027269827031520075,0.011442209615132735,-0.02781756582229934
LRIG1,0.058313868202607706,0.007233933791354136,-0.025693465841493096,0.026149995685811406,0.06012160997187821,0.046919657742447524,-0.009254340155838236,-2.8406542966510815e-05
CPAMD8,-0.023823286584419484,,-0.019100661851954727,-0.02017226890235503,0.08821964478178865,0.1453082736110764,,-0.0267361147196163
GHRL,0.06740003181748232,-0.011064398159697134,-0.024278538171142915,-0.013939070772350145,0.09072534252691228,,-0.016939368691409967,0.009538522911639131
NPY,0.010117545161080616,-0.02443351888536749,0.0034783631194106775,0.012973874538153008,0.06890349905561041,0.012893413226776422,-0.06070868994906185,-0.0068436784361207426
MMP2,-0.006933952947388043,0.006664726530266807,-0.024575203025875538,-0.020131636283741997,0.010022582603900208,-0.06814305591498496,-0.03818419888991961,-0.027877336548514105
PPY,-0.014871533852080909,,-0.013959476351898063,,,0.0054814019900304165,-0.012386356317112842,-0.016948928879852714
ALKAL2,-0.020405473289438765,-0.015474993601786509,0.025200776002105952,0.003041599260708288,0.1462352864346236,-0.025764001384653495,-0.011782606614887167,0.003822016589938556
CSF1,-0.05018508492377507,0.04468671709526225,0.004586565950293737,0.013418446097495856,0.02854546799797542,-0.07191763255045966,0.006827236884726819,-0.00506474459311661
SEMA4C,-0.02274074568901784,0.022821244384502153,0.058247256942249796,-0.01622152316808941,0.010417048781954825,-0.003478952718938414,0.04785461574554572,0.047162581751340193
BMP8A,,,,,,,,-0.022902196651368903
ICAM2,-0.02056101979406114,-0.04282427772402349,0.0078078079220710375,-0.03568999578732981,0.0007218608010110434,-0.012374070501783054,-0.0187020100407838,-0.03650874556192144
SYTL3,0.006494236942020074,0.008781633357104775,0.017691366105986744,-0.02396019474186273,-0.045044706944556354,-0.03154671520894321,0.010098731694799657,0.06050391404598658
IL1A,0.010130902307316704,0.01127104266448428,0.026942103215758646,-0.020991518572248413,-0.04405268050500762,-0.030701234658903825,-0.024978558746240758,0.06040888173564884
HLA-G,0.03889263090961886,,,,,0.002841784271082743,0.02689518165901198,
PGF,0.0036203740625006193,-0.02125872156352064,0.036496848644489585,-0.025954090854430668,0.05954382176747534,0.0033061085775586553,-0.04354302502189,0.013033059286067019
LGALS8,-0.008246366196817198,-0.013420346888367915,0.09458053592079273,-0.021531533932706112,-0.03459434832394579,-0.06610220724704258,-0.009150590575263502,0.0065477059768703685
DKK3,0.008466413703509089,-0.07383856814850903,0.023211049885207422,-0.05314313871652822,0.02332680400358791,0.03296571817312349,0.027040299130882354,-0.04880483366761388
COL16A1,-0.031681114688708344,0.018619304544880828,0.012210003250565976,0.09440597764809777,0.0002071509913910197,0.07719891580513581,0.04950727943713131,-0.017991808739090627
TPH1,0.006004363945223886,,0.06238098611156783,-0.013143811228966342,,0.025233831638391494,0.034677156746868096,-0.01562658114252424
TNC,0.0008029077467824682,0.041156860337436325,0.016445215689348255,0.02463108404468678,-0.04967246764868086,-0.1087585786241168,0.061772399380839636,0.026297415236229575
TNFSF9,-0.006163008255615272,-0.025877717213105497,-0.01134738113284119,0.00803917411148763,,-0.0389391019969751,-0.024201742753783884,-0.036244411221234445
C4A,,-0.01524991255151381,-0.01654825902590744,0.1028882929941473,,,-0.015825196243546166,0.024118843837521456
CNTN2,-0.062243501159289255,0.02433855145186921,0.027142156587202468,0.06354578642093493,-0.0019894327545906094,0.06551409312838855,-0.0016446484519246193,0.036710980488495804
F7,-0.022519558262387687,,,,,,-0.015660036905264466,
LUM,0.04385309929445394,-0.022483678600263214,-0.023937129151344737,-0.0371198418283329,0.058510939042716585,0.015208449171821408,0.007988649166497974,-0.04991581405981238
BTC,-0.020430609696191204,0.12496767533904289,,,,-0.02641341674402534,-0.01515451996615701,0.02433105011116295
APOC1,0.05984864038096387,-0.05155416525950568,0.014088466402575658,0.0024705175554299106,0.004112993992486154,-0.04141470559340973,0.05273253092178406,0.020134907241878646
PKM,-0.07423396249620448,0.011296260514511406,0.02489962629543351,0.025642737424475096,-0.07664395019225981,-0.05033259258576875,0.036937899490463,0.022883706745842707
TNF,0.005151198914532898,0.00798466866657786,0.008670443340892927,0.025723439834183955,0.033566995083772755,-0.018081013389820176,,0.04306873879422305
GNAS,-0.022010780164288257,-0.006060006962247943,-0.021708822378528458,0.0520381383516447,0.024402902244812046,0.035522386052396694,0.017747619571720545,-0.012529466426357204
BMP8B,0.021753336008379264,-0.00832923709190292,0.005525625751250891,-0.00830139038572272,-0.046694377446586194,0.01665739563151746,0.0791329844891715,0.03833030544599228
LIPH,0.007339206238067401,,-0.013342420514500916,,,0.06163650521106547,0.08305824393654905,-0.0021813366678825837
CCL28,0.013124516130098424,,0.15822192412766622,-0.010423613273664846,,,,-0.01778360522164857
PTPN11,0.006402361725801556,-0.03366624720386619,0.0033305541893685615,0.012561877705174456,-0.07566885964717014,-0.02911069650538912,-0.007480269173264303,0.053747059135222625
ADAM12,0.01769660322723583,-0.018159698595450673,0.027016046269324596,0.0018046320925551099,-0.026814384764647564,-0.03299089524057084,0.01255134759235721,-0.03487946660084408
EPO,0.013095334606486231,,-0.013959476961231962,-0.013143813159179535,,-0.020936423987165095,-0.014982459556252964,-0.018911386194751783
EDN3,-0.022311877112221407,0.08897427412752094,-0.021636500810777316,-0.013279437750018941,,0.04977834969168976,-0.010899130869549026,-0.009917422680719067
CCL22,,0.014443491042449698,-0.00824275398935156,,,-0.01914603916695006,-0.013146456033886153,-0.029223047415651297
CCL2,0.037702422475166135,0.016480508112270087,0.00875130707030552,0.051877271385411095,0.027366870653169305,-0.029312222827245663,0.01666506560982826,0.013972705575144882
DSCAM,-0.0061830775063976134,0.028481440276495677,-0.023483397283106354,-0.004624467400468958,-0.07407309986719543,0.029325377481698008,-0.015924527335034366,-0.004957960010417486
GPHA2,-0.0257275723039939,,,,,,,
ANG,-0.041773731815655954,0.028052840845691412,0.0016915227641806575,0.03850297693189429,-0.05800276115672683,-0.041683821908753825,0.04034967171691236,0.04792696279680538
FBLN2,0.03900972074767892,-0.016481908828641163,0.032825976644130166,0.013384599318025566,-0.003874544953783694,0.04331478108294077,0.011747703591002589,-0.010908263252955136
VTN,-0.04363558582583815,,-0.022933852969005023,-0.0109217173925897,-0.02224048751176551,0.0981792930357244,-0.01940026294300709,0.051920718488019
VEGFA,-0.018759714302314198,0.04208860984222859,0.03675651011844648,0.03869043221780711,-0.011512995775761316,-0.03203921225505118,0.030978661914033825,0.04578764001437963
F10,,0.00806979121505246,0.002905212866238995,,0.03567660888914064,-0.02514395284566372,0.003938508970443006,-0.007314999468737883
SERPINA1,-0.04949673544655759,-0.018108387924130397,-0.009441597009579228,0.0018349167168434358,-0.09237872616835273,-0.057497605064038455,0.05302700358359555,-0.008349085197264752
VWF,0.0015112783758586827,0.006917806812132493,0.0014670165092899913,-0.0560932202502343,0.053892873021481956,0.03981748158233336,-0.03391490550942707,-0.040829245677706454
GDNF,0.05252065297968443,,,-0.013143812135581525,,0.02767421789349787,-0.02097999050462703,
VASP,-0.004714146637105737,-0.018276825349923403,0.0390424583825839,-0.03959500014392035,0.08731500029814948,-0.00949184509151395,-0.025229087871618996,0.0017470447473025533
ADAM15,-0.03944867508123955,0.02568064663091267,-0.0028666684331807653,-0.0035628071567746743,0.019330973528857424,-0.01925172178789823,-0.014304658609107,-0.01909116433337684
WNT2,-0.005435702219029426,,,-0.012300659426816575,,0.07746005137190758,-0.01798979219576903,-0.018424264891557934
CALCB,,-0.015879921799365027,,,,-0.02546648850722623,-0.0071040286806726815,
OLFM2,-0.034229047572665795,0.028701533321179095,-0.025732402832949575,0.0751258616845754,0.039510228159321606,0.0036167660718779263,-0.0539448361824902,-0.0027578140953002863
MFAP2,0.02168645747666514,0.020936393418184943,0.0010598987548821222,-0.03076539721310897,-0.0008532630337255321,0.035559670003831076,-0.0007056459824073799,-0.02436141517595257
HLA-C,-0.03918918360270452,-0.05006195047502842,-3.338771063021257e-05,0.050164352766935566,-0.03981294740330152,-0.06551285461364052,0.032396920397922704,-0.02138123545119089
THBS1,-0.004435409172160618,-0.031587189898059684,0.01631331349208134,-0.02948374956232672,0.07708617308371991,-0.032997863274846044,0.021450705180956587,-0.02407224054140236
HSPA4,-0.018724631489594724,0.028632873084271943,-0.04486184403741756,-0.01713856486711788,0.02446068046249336,0.04306141724739571,-0.004299835312761307,0.0024133639476636667
LMAN1,-0.039354261375947386,-0.005786025315993658,0.01639012783694466,-0.004997173207302317,0.07275208292075419,-0.020420104839688653,-0.030673187769649588,-0.034628909016992046
LYPD3,-0.0352145600440319,-0.01777172777154889,-0.005586347000906754,,-0.03610991594563177,0.07666886655602485,0.04077648035290324,-0.028647667212830324
APOE,0.028574728098891736,-0.022405721220451248,-0.0075544956786472274,-0.0076122310209042815,-0.008929711820234524,0.007320489247063971,0.037149778984682205,0.016117329091190527
SOSTDC1,-0.0021483898374956693,,-0.025174754932324187,-0.019986321177059722,,0.002299469738694908,-0.04047672038132553,-0.031537469550790176
ANXA1,0.015034553892568013,-0.04045739852995139,-0.036952206747357205,-0.020034605897429024,-0.06888832336062166,0.0012592577601543795,-0.028100940955110267,0.0027158156787896095
WNT2B,-0.03963264956106636,0.02707686768549343,0.0312193012145462,0.10683281787114061,-0.0018700043996707698,-0.0077854658216666844,0.01412340106258869,-0.04954574905595162
AMH,-0.04300056564479398,0.02952567280089395,-0.020121879361561602,0.0066929225624724215,,-0.015627337707415746,-0.03682607304299061,-0.03879898517784266
GDF10,-0.026716553823342447,0.04679745721100254,-0.018799433573962875,0.03356186937777271,-0.0044229402515382505,0.020914387231586617,0.00495506422734882,-0.023975814908851575
EFNB3,-0.010135999375908308,-0.027235620692337554,0.00471021010965441,-0.06241590084449835,0.141875687102397,0.004030671271915568,-0.004332014065147826,0.03365698562113228
LTB,0.02614261615350576,-0.0058840644097109904,-0.001692255666596643,0.03014283715121222,-0.07252460642151819,0.061684614333534366,-0.031977163540479456,-0.027974197930413357
ANGPT2,0.015257460389977271,0.041880811572538985,0.0076173481615012,-0.003762115763037752,0.01710402368779948,0.0342428243576487,-0.024072773677172806,-0.022501547803738517
NRTN,,,,,,,-0.013340805193443517,
ADAM17,0.004061457034636152,-0.018058232985302524,-0.032581577665654844,-0.017504246162075923,0.050134051596643005,0.05409675659652971,0.02621173970867851,0.030342883483018442
LRPAP1,0.005945232017605941,0.03098549580467032,-0.03277761439150772,0.009430287773439305,-0.03821763515577898,0.041604734686204944,-0.03782482915210852,0.0310417827231056
NID1,-0.007709103581515014,0.0020890920856377728,-0.001625449281368939,-0.03895234247845379,0.07955679738478304,0.0317232457238509,0.04306638108140684,-0.03866771073093359
MST1,-0.06577379703397489,0.07200321035971771,0.03603649870755053,0.03641582501836787,-0.032354091404155016,0.0266370138929698,-0.001411707902283008,0.005484872453225396
IL13,,,,-0.015415196359077347,,,,
DCN,0.01852822106352655,-0.00874200419512978,-0.04923820679731346,-0.05068182619811823,0.052523741761485034,0.03405180070693144,-0.035860071459936894,-0.03559090007462585
IGFL2,,,-0.016548260776914556,,,0.11428226226896492,,0.049129640546522524
COL7A1,-0.03526219347076786,0.05646406815579137,-0.01134855391572932,0.08166516117220711,0.002321732991965413,0.009856326244170493,0.044773942717569064,0.02179080672490909
CALR,-0.016487368861927962,0.037027121301783414,0.05289223291471565,-0.016274237806025032,-0.028771159436657742,-0.06605492417146151,0.051641558491218945,-0.011414276980595852
PIGA,0.039298045894307125,0.018061423990350354,-0.00810964101381559,-0.038165936068660894,-0.022561685514949845,0.015040545239275208,-0.012951377611639628,-0.01076453596678048
CD200,-0.0060194005081210126,0.07243887210946973,0.005933165297705204,-0.02958045484379886,-0.055715325579786514,-0.028119101477225017,0.0062477165700915195,-0.008968301287868314
GRP,-0.034646295089414074,-0.01697075071026572,-0.025693177263057376,-0.013279439748673377,-0.0383682268931577,-0.019556954045698134,-0.014632682737729802,0.04991982887216093
CDH1,-0.013216120382238232,0.06732848249251838,0.013353971206097949,-0.021610430773907573,0.009481207102964316,0.04955794588390666,-0.05085950038529171,0.018822702525339585
LPL,0.011302655968740659,-0.003512200065437914,0.010076752571208552,0.0319681197819774,0.01791510510457496,0.07994599038280935,0.060743666934667234,-0.01531322762162833
SEMA5A,-0.014886992038514808,0.054235329277701264,0.005348414979460823,-0.006148735506905867,-0.03166818484182676,0.06651395509479144,-0.0011847687150014865,0.001938189211456034
SEMA7A,0.00808828184909111,0.021244877264816803,0.027440164158982986,-0.028598145534104773,0.03828142752191517,0.0825772244909033,0.0490600023328203,-0.02401134944593518
SEMA4G,-0.01465514015237155,-0.015900404849806666,-0.029077528104448882,-0.03447116452455272,0.01819209796208253,-0.04834346637877519,0.08790601573171353,0.00964520695265757
SEMA3B,-0.02126537116944052,0.002034396058833875,0.012659310451558757,0.09446849065358397,0.01541342867693702,0.07794346058076691,0.10435590004771873,-0.01616982908559674
RPH3A,-0.010913804801846689,-0.007490790776506401,0.044205493298076985,-0.01581373252643211,0.0037158147565231,0.08613433757411307,-0.04498747317642573,0.04657930776273844
JAG2,-0.009945056484674503,-0.014346935885934303,0.008260915278120768,0.058334689660173744,0.014294589643491925,0.02049295506073382,0.01797149297882799,0.03263647618094181
CGN,-0.05880153165219802,0.004777608068135765,0.007438799126799378,-0.02173673836685217,0.08643682640192622,0.056075916217457465,0.11156099470652008,0.008350889754723454
GDF15,-0.02993322581337191,-0.026564158498095534,0.020959418971412208,0.011153694024655146,0.023310898939063213,-0.025848924922262623,0.036734090401780425,-0.010343628668972819
SEMA4F,0.008484386877127756,-0.01384598599069349,0.0022874295709257504,-0.0021973908743752966,-0.06413850978571219,0.020066922086851853,-0.02172615567312741,0.05764407728371591
NXPH1,0.014971800108957064,-0.006820530551328742,-0.04569799777156264,0.05575048399582869,-0.0886665286640144,0.042789091097654545,-0.05516112291679908,0.02635676854167113
ARF1,0.058268594957976254,0.007228321954341648,0.025487864447333045,-0.005923041168538498,-0.08275250762231026,0.0012537812077442056,-0.0437953547706155,0.0276946029580392
DSC3,0.04947996558604086,,,,,,,-0.0189113919351049
EBI3,-0.06213749082940155,0.019002995028911084,0.03833844555591881,-0.025132831352095087,-0.016126763615328072,-0.009208969915855236,0.002761220695366475,0.02909294888659796
TIMP1,0.04700443064610948,-0.05091938337899609,0.020404070804229568,0.010148338962087926,-0.024129217347783265,-0.04550613971319647,0.05633339104083157,-0.04347586752333624
SEMA3C,0.055849487841270175,0.011750990313244596,-0.023805800981565355,-0.0014824214150944487,0.002717889484648165,0.005009531044178496,-0.005335417217853654,-0.009026559161403377
GNRH2,,,,,,,,-0.02049307056244604
GAS6,0.005424690899910971,-0.051001379503731306,-0.013720633023575055,0.051006187172682516,0.055236809163519265,-0.02525437851502442,-0.013052726621309761,-0.0448180809419488
MEPE,-0.045094359135820536,,-0.03611441405444953,-0.024350637633793273,0.08701999683323024,-0.02980205566913725,-0.02258078909925836,0.006065791369461835
SERPINE1,0.03883843001400338,-0.013106951659370703,0.04242684967589444,-0.07419943544513362,-0.0563568114925618,-0.033193228586288065,0.06398133598172094,0.024947743378791857
RSPO2,-0.011830356488459579,0.023207711444243447,0.013126911221536287,-0.02879295272881379,,0.015206963260755222,-0.03041756083330385,-0.02146053346383277
SHBG,-0.025219557824877545,-0.025598611919073363,-0.01796183505599848,-0.010592140265411333,-0.0244859822383637,0.050086285499497556,-0.003309138346246977,0.01423706428984108
LGALS3BP,-0.033693917155201876,-0.046118845328245596,0.02489069003738738,0.06517666771715878,-0.0542267345564576,-0.015244866829046024,0.05077742517493711,-0.033552406461816
LAMB1,0.006256158586676658,-0.015639967254860918,0.04202391686662942,-0.031931598904682,0.03945663838006343,-0.03594737857327684,0.03836173607812229,-0.01627976011219582
SPTBN2,0.05002423162091774,0.006949405171921893,-0.054985941906621975,-0.06367972701825797,-0.02051433966496202,-0.020034890181196703,-0.00970471245120644,0.004933639678705225
COL1A2,0.012776404093548488,-0.05113113897131057,-0.044411478740616205,-0.03934806375500817,0.04628910547389762,-0.009206460989154097,0.010790458257921734,-0.05686622111632514
DEFB1,,0.02737692597976904,-0.014743525763410136,,,,,-0.00033879517895060805
CEACAM16,,,,0.017478123012765606,,,,
SCT,,,0.06698147002574166,,,,,
WNT11,0.024942554014646023,,,,,0.02602656541021906,-0.031433383548048775,-0.025097784578485643
LGALS1,0.020800776327210103,-0.020809878940750082,-0.006143350221199546,-0.0391562846068089,-0.04800850984807856,-0.04145384115220583,-0.033392998922941085,-0.019438714646520378
BCAN,0.012731521109851977,0.07396968432157937,-0.028154689541091224,0.023204927639535553,-0.02486704642487775,0.07435433264978995,-0.05175610129343919,0.00812206241173818
ANOS1,0.028118771808821552,0.014183848148369838,0.011596306631618892,-0.005742529392451555,-0.010540717191527224,-0.032511571481774235,0.020068429157847945,0.012945661359205031
EDA,-0.020430616696359212,-0.020305328521568224,0.004575194120948921,-0.023138053013421565,-0.012071299654354752,0.02012119168705847,-0.030041713875272588,0.014797149614692013
FGF22,-0.01745053505043565,-0.02068451227551529,,-0.024032118710820352,,0.0007012202478077492,-0.02246119087665468,-0.012011320364676496
SHANK1,0.05974948475419073,-0.01676485163554494,-0.019835081670106253,-0.014816623501166833,,-0.025143950205628707,0.000396683246124252,-0.033715198793198224
NPVF,,,,,,-0.017860910974451093,,
RAET1G,,,,,,,,0.010652282908976888
TGFB1,0.022907231688203113,0.12621558110628653,0.0132611417262543,0.007529505578719405,0.009569815955882388,-0.07512824872194133,-0.03101024874813534,-0.045230935028646155
MSTN,-0.061040100906321594,-0.02342937751463961,0.04275405863157483,0.03456955935201838,-0.023758964767713817,0.06511810847201846,-0.00676276003060789,-0.02746115689801058
WNT4,-0.018803675589807164,-0.01963953950570149,0.031708184135370986,-0.014694229684430165,-0.029118878791776232,-0.002750423024290187,0.07445663883890109,-0.029652260442923465
TNFSF4,-0.0015211907826646713,-0.024599685328841377,-0.004204169159710393,-0.006596447342165407,-0.03373248304492898,0.041921374680802065,0.13793032624306395,0.004840664655931343
NTN1,-0.008727473997151694,0.06967948256113668,-0.014190726864347672,0.04513801495901069,0.0016815947994451802,0.03628482820377694,-0.002769557812876051,-0.00645239781317964
CXCL12,0.018340532332423894,-0.05391311318099209,0.07886842751233591,-0.03116239025305747,0.012815563613155116,-0.015770095212860227,-0.01976701007426187,-0.03690914261615683
GNRH1,-0.020276445364649606,0.021522320874611024,-0.022192806341799803,0.027143181469675023,0.04199804484028335,0.08028841202194838,-0.021106892685965162,0.022302738514614964
FGF8,,,,,,0.05642648691159372,-0.02699267401318773,
RIMS1,-0.028752203431791582,-0.024199623735319746,-0.003921201144957963,-0.02145390698988602,-0.033185380579905784,-0.05373458145724909,-0.018049220973524176,-0.040780143502868946
FGF14,-0.03381781434532372,0.048130122687279765,0.021321587301366022,-0.02937578916327552,-0.019405908981151906,0.013164185906070344,0.0017776336737076069,0.056016903537402
IGF1,0.015716651485280144,0.037908937004739136,-0.004470252788121125,-0.023466360980054644,0.05576195385338181,-0.004095690196567839,-0.02412415005651543,-0.03484711833430677
TNFSF10,0.015257235900586774,-0.04032515939408417,0.030797527926641644,0.009668859690425082,0.0050443766324495,0.012115078275698498,0.03632135272528159,0.05396604206054274
GDF5,-0.01714178507834277,,,-0.010758137237359022,,-0.0381371403676308,0.024660100721539267,-0.05454607724867383
CHAD,,,,,,-0.013971458010614331,-0.0028873373611301954,
RGMA,-0.0034079738593402412,0.0001456196576535295,-0.00519647002667926,0.03904623839728976,0.05586553787872879,-0.010275033664262747,-0.007164498059438474,0.03832664110102355
WNT16,0.014148277154774324,0.06827751518079611,-0.011531332291365576,,,,-0.013340803432593416,0.013798925587927903
CX3CL1,-0.04210951890622048,-0.032025352607430106,-0.03171977255006702,-0.0678446030503778,0.0035844273079454593,0.005231206340005731,0.07271702771871542,0.03240020675030341
FGF1,0.03448518677572647,8.942500458123636e-05,-0.028011417519389174,0.012126904225886378,0.002629875393961893,0.0023121614355731683,0.05224305868606611,0.004561870794432984
ALOX5AP,0.023326955363558364,-0.04438556009298101,-0.022236818616047573,-0.031141822609380233,-0.0122597119607072,-0.05783420810811131,0.007622425741993534,-0.026418440879712166
IL1RN,0.014087145113190843,-0.03285381792123954,-0.005061048379574593,-0.011553906832847093,,-0.03412086708789826,0.0028032444983045034,0.053545715968211796
PCSK9,,,,,,0.0025214777359414985,-0.012949333759036381,
NPW,,,0.04140650235827672,-0.01286853664980843,-0.030327872877387464,-0.016313156225598435,0.039018611380875486,0.04969893526978886
CXCL9,0.009214454202385449,-0.024160331861532477,-0.006560369841666309,,-0.01812466033107653,,,0.013417463642448318
ANGPTL4,0.030848291486797973,-0.026174266014674052,-0.04823722710346582,-0.0022877729653853177,0.054921460071476275,-4.1402657160085065e-05,0.045059673879029094,-0.021242011648481177
UCN2,,,-0.021233267628273104,,,-0.03289612072580798,-0.014632682737729802,
OBP2A,,,,,0.07273873108662744,,,-0.021242436430504025
COL4A3,-0.02816488796850961,-0.019227710651440775,-0.02746748384589645,-0.014570884213356691,,0.06754553884304364,-0.020465466563696612,0.05370909632596768
NRG3,0.007415938054267425,-0.042709691770948355,0.012438035690855902,-0.030254184885768556,0.06100839240892347,0.015731075033112784,0.043849469501318315,-0.03347314918176191
IL23A,0.127791143948252,-0.003956524804096506,,0.0017692742651686493,-0.026223795774595132,0.05885092399880727,,-0.030665152137482703
COLQ,0.010885037416249724,0.12422365960961296,-0.008635951924481564,0.016889547535787912,-0.03263074990422347,0.069474157181551,-0.026261832435717208,0.023100263667719396
SCGB1A1,,-0.01547499298287922,,,,0.04411010147928227,0.010135313051526939,
TNFSF12,-0.029261207655896463,0.01738507807371036,0.016326732962875824,-0.0015374413902130722,-0.06715962762339314,0.00037439125021951147,0.06005760788883507,0.006931951496260947
DKK2,0.08082992985355504,-0.0181596936197208,-0.02176939373220566,,,,-0.017245469256784426,0.039139179799169095
FYN,-0.01833271294931818,0.031159830421587046,0.03801745110831926,-0.011690611951298592,-0.05799814192158979,0.03415513960771351,-0.005333428555698907,0.030591247173266164
ACE,-0.014666993706340727,-0.009216619670792828,0.015911840830114855,-0.03937747414111268,0.03459124028094516,-0.02780230343720679,-0.014346024320508693,-0.029176033991240323
IL18,-0.003724997105140528,-0.031032250332466798,-0.026823835190174356,-0.01835671953450628,-0.007051928025071643,-0.009478155499492491,0.029928180401856987,-0.0031279034649692606
PPBP,,,,,,-0.022417693099639223,,
CCL27,-0.020430616833617472,,0.008446830073196977,-0.019451459259480854,-0.026223795086133282,0.022772455636009603,-0.014580230385485745,-0.047128326823954445
SERPING1,0.007509443103624237,-0.06738900096940593,-0.02433227812969838,-0.04097347685317518,-0.04998229745386851,-0.02399528831757947,-0.010238654212676388,-0.023630414315780373
AZGP1,-0.011201001026299062,-0.031059809701053386,0.03890219060848541,0.04646997023136195,-0.08599048682537741,0.014887955115242765,0.06102839734214262,0.038817324509953996
INHA,0.054589074886597956,-0.023713690109857508,-0.008871540610323882,0.08936642856074617,,-0.028356062923088815,0.03444191601496091,-0.04133685843445225
SEMA3G,-0.01538809248780996,-0.030667876289071326,0.009476883840189692,-0.01644233596388982,0.07435314147336879,,0.08274625998643034,-0.016903062954928067
OXT,,,,,,,-0.012546249352765361,
COL6A1,0.03516071111421184,0.03573968729376107,0.00504381207583854,-0.021906421492979836,0.020179461194518376,-0.02861236234901501,0.02701003940596848,-0.06724670704987266
FGF17,-0.009465109743030619,0.02175821941391574,-0.030847724811169677,-0.015297196467629772,,0.04073804288129915,0.014096048266471132,-0.020237526722947884
TNFSF8,,-0.015021602864128587,0.014148151481564055,,-0.032068115528734724,-0.020744508173573966,-0.013340805193443517,-0.037223432679588914
FGF20,-0.0405466921763955,0.0030065934097967912,0.018095243231889508,-0.014067537641629213,-0.022628830257229452,0.03163797202886857,0.0006238024726890469,0.014606607195760027
ICAM3,0.0477736764196044,0.0270080897567052,0.03227802015495822,0.08245705124056031,0.05186688544290361,0.00724986295141929,-0.016690264571457426,-0.012735617413132028
LAMA4,-0.02155792858063908,-0.0077171212119838415,-0.023944353175228073,-0.040489776843272485,0.09928214434413345,0.0017501951986892868,-0.0012639828269334673,0.0015791678895705097
DLL4,0.0288225402478755,-0.001697553331514088,-0.0017953362969869943,0.059168573229575645,-0.00963081487769295,-0.03132990451803603,-0.06552981692188824,-0.007669535933286919
SEMA3A,0.0027442077442581215,-0.0036089671355779168,0.06100721613876016,-0.022889301168710796,0.028681727538786263,0.05076358389254981,0.054011361024297065,-0.018475402030148174
RLN2,,0.023397256541936525,-0.017707540313322744,-0.011082992246103223,,,-0.01463268112416783,-0.023356376328152708
C5,-0.07487340913483188,0.051169925836616864,0.08544896082820946,-0.019073111594808224,0.006116241890531311,0.05829299721605881,-0.049951240499803734,0.06244359090234104
COMP,,,,,,,,-0.028852753649640836
EDN2,-0.0230833587510672,,-0.021502854897305124,-0.017614632181699418,,,,
C1QA,-0.0023242105037763333,-0.058861581043167716,-0.004453335843003679,0.02011831502369956,-0.0381507195673988,-0.005256955317671698,0.04639606910936122,-0.05618129131603563
UTS2B,0.0585704374902833,-0.018350787559295964,-0.015306264403518698,,,,,0.007921988899476852
COL9A3,-0.03418522450403798,-0.026278944614789503,-0.010385241236014073,0.03405727067166219,-0.07282597540043327,0.048256315251360746,-0.05729317951265046,0.05641580358688756
DLK1,,,-0.007277443407197089,,0.006170950581897589,,,
HGF,-0.009694675328588465,-0.007092716794661011,0.03777533452658781,-0.016880628932819795,-0.06742209793263786,0.007090896536794158,0.03639404230635619,0.02883041164578866
P4HB,-0.00457091247195428,0.02034849171195834,0.02319492327600859,-0.02974083111529854,-0.008584341113824074,-0.029536359103726786,0.008681428049059595,-0.010386790321566846
ADCYAP1,-0.031077015829540706,-0.022796816305316128,-0.029352158857297785,-0.016331103101034628,0.06260720384631237,-0.009667569639494658,0.044191416299515264,0.02611604901370205
GREM1,0.01061283363217261,0.00474510396505345,0.0191166501542642,-0.018396237869664035,0.040768415067431306,-0.00790321949790083,-0.04924567155823194,0.009041844221780343
EGF,0.051816811627706044,-0.01554192182194231,-0.05119373878303742,0.014412810038023749,-0.02375895047478977,-0.01808101743099469,-0.01842319047449154,0.08838643434122484
VEGFB,-0.03475667644433323,-0.003787996840444518,0.05557665216735244,0.02798862308491979,-0.022127092436789102,0.014803937610315683,0.029325287201194376,-0.0023015503694302766
FARP2,0.029249671724256396,-0.00409726481510049,0.031085786112503504,-0.04592842366699337,0.010019992387126383,0.0534132660361105,0.006371548915802934,0.08055042287834535
IHH,,,,,,-0.02205584384345124,0.062000205912831924,
LAMA2,0.004987784861196175,-0.02221405632737734,-0.0015300425816697067,0.05213970336828536,-0.021939677109873088,-0.032156890829606447,0.024747518985797915,-0.050925184590829224
SERPINC1,,,0.0513852242734813,,,0.004030421383764802,-0.01427485120800288,
NRG1,-0.009002797961504582,-0.0007639467447328693,0.012681015636165173,-0.006848363420100637,-0.02338776851682046,-0.016170635101033472,0.10245430670974232,0.03594188106138539
SPINK1,0.022296090791636382,,,-0.011082992246103223,,-0.014275365166169587,-0.01754666472147285,0.04832795448133048
