,UKF243,UKF251,UKF296,ZH8811Bbulk,ZH881T1,ZH916T1
MFGE8,-0.010795747021907994,-0.018865632755060126,-0.01576293205862853,0.03638820788416753,-0.01654807478743759,0.013518611668281002
TGFA,-0.02571481311042667,0.014143557641058301,-0.004209635113040275,0.04191945510667103,0.009023036336972481,0.06616839272281283
SLIT2,-0.04629092929256271,-0.015270588185038741,0.06371198151305703,-0.01694616684537294,0.0593263057497624,-0.01151435236041387
PLTP,0.1288220125568258,-0.03725350701899422,0.006463647727577835,0.00040105618477816505,0.05887470271354219,0.0021146736882184493
APOD,-0.08048385132107468,0.003992493633584825,0.016066655759293273,0.05404027185338178,0.01473268836303591,-0.04891174777848025
B2M,0.05802592511596368,-0.06596657553399217,-0.04214387277694022,0.025696742095057932,0.030544717003961858,-0.034071604852947864
OMG,0.003845167872326125,0.019502832944522815,0.009288307416324413,0.03637766236765039,0.023001662949559236,0.09942794362650247
CXCL3,-0.01201446328815303,-0.002242033008414105,0.018732528071799828,-0.07195269475177196,-0.04459528381853263,-0.008637540027959297
CXCL10,0.007961058513135237,0.019364260849392228,-0.0012091322120017492,-0.01925531296340375,0.03661896016376971,0.01728798734661896
RSPO3,,,0.03922589088745056,0.009727205708091942,-0.006978068858950614,-0.01673161061097779
CORT,0.006456788798527684,-0.008794708880794332,-0.036112011286214364,-0.015022633359436528,0.03077425751403469,
NCAN,0.10833215565497517,0.018602731864305628,-0.01420747396071825,0.03161662616429916,0.022152487821234843,0.0922302289833436
PRG4,0.00021680907798714364,,,-0.022166814817561258,0.0016098888522168302,-0.037901607262304064
ZG16B,,-0.015648718053933777,,,,-0.020862517777943197
TGM2,-0.015754345063970533,-0.022267513019787733,-0.004012936829020059,0.00786585116102586,0.03962353236673911,-0.024085747911140785
VEGFC,-0.03079752352821551,0.012420963161819457,-0.04712036731009712,-0.03009988212878411,0.009549507883585261,0.06051593727711444
WNT6,-0.023366414117394894,-0.01447188314002415,,0.10571201910851145,0.03955995421176865,-0.008114488850558585
NRG4,0.1339019077300145,,0.02488941876564682,,0.07819916078438617,-0.01673161248619215
PMCH,,,,0.15015094699469586,-0.015949550887490182,-0.011500983694453716
COL9A1,-0.018826389366353866,0.043240477996632554,0.08777984586416684,0.07727376149604664,-0.014347949614085576,0.07703950785243752
GDF11,0.009986900656491002,0.029937888233055827,-0.02878752237615533,0.006863958629770455,-0.026944420392055118,0.036702428890134677
RAET1E,,,,,,0.0264301569300248
IL24,,,,-0.014126921284928455,,
SORBS1,0.08292370903010936,-0.03304830211486239,-0.013642907877007488,-0.015636891403817067,-0.04788047002152751,-0.024258286228238342
DLL1,0.00679240287831817,0.010935510755349667,-0.028899993108408763,0.012076416416087877,0.021645245998214407,0.0466943497668474
TLN1,0.009029813911341495,0.014235216077618285,0.01935957195595761,0.03131267722014241,0.0526443861199015,-0.02353665117157658
COL2A1,-0.02979446513449609,,,-0.03681907839956943,-0.02152246482463869,-0.024350148567209524
SHH,,,-0.0003940904767237381,0.007129684196301293,-0.0035113062642329897,0.06359813886776113
PON2,0.11279163124299627,-0.004255121705055075,-0.004507995846107224,0.058759044939646454,-0.023285653042489744,0.06220123374032329
ICAM5,-0.00035232747321045616,0.05251769832412768,-0.018974451027268673,-0.026046369469325148,-0.02393172071127706,-0.023490011939508015
HPX,0.12318080154589624,,0.023133428926032013,0.04194582773414743,0.02730183205006275,0.08034748880262807
SFRP2,-0.023369367392881313,,0.03159099469621656,-0.0006911499934209974,0.014989963586182067,0.005722378350890003
CD70,,,,-0.01762085564098213,0.04789339538917548,0.0412594147121534
HP,0.03187329504398269,,0.010944629448587505,-0.026552620451446043,0.02002563319603322,-0.02502866227113854
CXCL2,-0.005492859720193613,-0.03673595879837532,-0.020842599109263154,-0.040408069961210345,0.030014261190641663,0.02290908720807117
NPPB,,,,0.012191942993331149,-0.023838252261710262,-0.016972357463871497
CCK,-0.09197947866121184,0.017136497220618403,-0.02919085286151416,0.004413863151516924,0.01555509982902736,-0.022017729410311257
SEMA6A,0.11442484599770579,0.03572031585107931,0.01861210087638938,0.00610877603591925,-0.0667347480270523,0.06285745023222268
IRAK4,0.03306831732838395,-0.019687428297224956,0.021252759225183656,0.04625200042118638,0.06049800548553974,0.05021928603236494
GSTP1,-0.02021527348776036,0.0008880079353719163,0.006231349896952416,0.022367190058028844,0.0302660854623319,0.05913286287537996
VCAM1,0.0893128399251212,0.04206230131985566,0.03663178045742167,0.01575672849040007,0.1029246018456781,0.11083210671816375
NXPH3,0.08182164043534702,-0.027018687808211643,-0.008972785387296164,0.008078881994640907,-0.006181748976352645,0.08135958777635849
MTMR4,-0.04104006580826285,0.05938713159360126,0.023608827336206086,0.00723152051106684,0.0026920386454420357,0.04491743201568544
LAMC2,0.01925859744508364,,,-0.018552611585158925,-0.01548152691239934,-0.006340590195344735
IL10,-0.026771744029150606,-0.020728392074102802,,-0.043299319554602776,0.05450139330405937,0.013785081711176945
SEMA4D,0.04943985654191927,-0.015108238077219463,-0.0219211992807325,0.04144280371311574,-0.053419721385575984,0.05465308273953099
TRH,-0.051873362572257664,,,0.00596777144933284,-0.0027342273954883865,-0.019010178550846073
SEMA6D,0.13168907803259025,-0.004628520328438835,-0.0036950391960154485,-0.03306422474613676,-0.0051565678324589515,0.046256973039597596
CEL,,,,0.04678035269113528,0.018548740780621718,0.013381972585260221
PDCD1LG2,0.025680811658845174,0.0064928524195448254,0.021276565656575187,-0.011501390780975281,-0.04207135022295725,0.014557420579628238
SPINT1,-0.041156711622980784,0.021238014199563556,0.021300448259583975,-0.013354703709980022,0.06762965256933312,0.020696216766946288
CTHRC1,-0.05262198201049861,0.0676454329051241,-0.0019830229076929335,0.0068307039351468805,0.059729051642805266,0.02717373834191709
PODXL,0.0781536741673722,-0.044135597869636625,-0.04289737700560799,0.03369683312400775,0.08216333746753206,0.04032157440640941
JAM3,0.02896360412480867,0.025973106215161683,0.015841089127635773,-0.023068068811217292,-0.025872487504608993,-0.052808804968706435
TGFB2,0.10779212250685262,-0.005280364287915784,0.06799138445311752,0.049378654756367484,-0.02377847778752224,-0.07242394010273327
COL18A1,0.048608437943562226,-0.02576496242610722,0.032349935347639976,0.05866710656928607,0.0638967156752407,-0.0026574250030599045
NODAL,,-0.0139388498248799,,0.005470221829433486,0.04505609702710341,-0.009848001618998419
INHBB,0.024576484973056367,0.007329326460676935,-0.018126372305735522,0.04068770251231122,0.059935505491846654,0.05204401969057796
LCN1,,,,-0.016479389221075672,,0.12890341366968808
ARF4,-0.01814880217215766,-0.01935062265108064,-0.0010761500596362741,0.013038906038550535,-0.013567142388405616,0.01715979369106294
CXCL14,-0.014552089236538775,0.003641876049592175,0.022379137683995826,0.020680198969321936,-0.06824979121738796,-0.0364881153862594
LIF,0.048374036073705926,0.018950984751496956,-0.017779662705851768,0.02365680982294511,0.04260006636610664,-0.06121576499119307
IL17B,-0.03177212477275109,,,-0.026386080400363627,-0.02202577834561885,-0.0324722408154631
MMP1,,,,-0.027162167355819184,-0.015949549624383347,0.04396361386537
MATN1,-0.025033473179693226,,,-0.0011732760288335313,0.10925071406990162,-0.02312043935190535
ADAM28,-0.053727424777698575,-0.0018382772383288449,-0.024021759208321416,0.05260862844524136,-0.028087495107070905,-0.02188428327882661
TCN2,0.008549824709134698,-0.028215317397480753,-0.01838151522095151,-0.00760201738658225,0.02280226683480425,-0.05485532766276394
THPO,,,0.04262273576560078,,0.05514022118896996,0.11034120832365342
CUBN,-0.049145414636689456,-0.0335745179214714,0.060705631731623626,-0.03963482003075713,-0.03708135497123574,0.04666290480325915
TIMP3,-0.0032639642668814157,0.03178076827619408,-0.031426640507616226,-0.011015215180829487,0.018645871287645055,0.011899661562015188
PIGF,0.1416573044378651,-0.024673960537213782,-0.03679905169553992,-0.03150212866301518,0.05278432980353535,-0.015995985397011057
CRH,,0.01952846557443887,0.00876545925498406,0.024237638043138048,0.010406586044529494,-0.02850692027175621
BDNF,-0.03127975490841288,-0.015648715071154434,-0.030097296735335562,-0.003244333859056148,0.02674029728462527,-0.034541992562087113
CCL5,0.007851430125619861,0.030562664249809194,-0.039899269634415195,0.06105441267917224,-0.020137782763867094,0.05774762932102915
GAD1,-0.05463368657577956,0.0005751854767410957,-0.012247983861399976,8.384264910936835e-05,-0.011720435515435248,-0.01314144321844069
COL14A1,0.09865475074861309,-0.02182933077213698,-0.02423428079462659,-0.021022907964789516,0.011746171418705757,0.03032020027768831
HLA-A,0.11623904713070737,-0.02984148092789646,-0.03890098214106722,-0.0011199337194038768,-0.043031208026568214,0.0049463121776402936
CD5L,,-0.03372305240197899,,,,
FGF18,,,,-0.025724386440760295,0.053991224033493906,-0.019010180076017784
ADM,-0.051746875949526254,-0.0053297137318545915,-0.008410250379529033,-0.04462144645733922,-0.024855536007641305,-0.018663988872560284
CCL15,,,-0.008991951463047782,,,-0.01648752770410821
GNAI2,0.10802944048020743,-0.003606541055873954,-0.005048703368323115,0.03967804940738117,0.05257818919397086,0.07147892468996614
HDC,,,0.002980479086135495,,,0.041052726213741696
COL11A1,,0.017753616403793398,-0.010813327514333601,0.010422515572550271,0.02357026678569467,0.03665350635918729
NUCB2,-0.00014610253198355498,-0.015245917319523815,0.018799591543318585,-0.031952327162517585,0.007985163912838543,0.03249307769562359
CXCL1,-0.04947204208120145,-0.01876604134491101,-0.01683640943415368,0.03130683196467128,-0.011680772871037092,0.07309032568092666
VCAN,0.011556528863321128,0.0033613037472177767,0.038167941890077384,-0.00493491678941546,0.05803244499472277,-0.04198397705191305
MMP7,0.01816018003030479,,0.030639455098052902,-0.020414251539614754,-0.054845147270397805,-0.009133374912853112
PTPN6,0.006392638098047125,0.07722636477327427,-0.008434036564055582,0.08352562074339459,-0.02844745913569397,0.05466888750389666
PTGS2,-0.01152893457282488,0.06171959526076526,-0.03590692766774157,0.01644670504428579,-0.026223093832026163,-0.031500676182813644
CD58,0.03468184409675673,0.050025317758740376,0.012328323868349785,-0.008113493872538239,0.03437851565633417,0.0014477421960666377
TNFSF14,0.0701768070131342,-0.019572362447057966,0.001350424717584479,0.0186017730759328,0.024771517884511988,0.069757119417492
CNTN4,-0.04141265331348617,-0.01532118288732205,-0.0341928735959956,-0.017447441773837325,0.0029034020977268538,-0.02805455371104602
INSL3,,,,-0.016278783029841575,-0.006450559467219678,-0.022575165222058
BTLA,,,0.019165707541641323,,,0.05409901108588702
MFNG,-0.024050695296440657,0.012739214101284983,-0.046758093908530314,0.037003263174421035,-0.005002394074212594,-0.01005826862686597
ICAM1,0.09071082208325698,-0.02192945051577366,0.026502022560785404,-0.005165544379268436,0.07478975326338275,-0.003036638492343821
PROS1,0.006306507285048291,-0.015038303158287553,-0.048401490111667715,-0.05387019744530753,0.02546480409899797,-0.02309915112612781
CLCF1,0.015488706197428153,0.03380753563930061,0.03675041102946578,0.01839870129737893,-0.0006236232075007444,-0.06349328315202953
PSAP,-0.06551818264634442,-0.023642161529086915,0.03186949309812693,0.044539279611264554,0.016698588451630407,-0.056326535495293116
EFEMP1,0.12492585132885678,0.042209266492199755,0.01723079989988866,-0.03147664199207286,-0.004186690489489689,-0.12290165022125774
C1QTNF1,0.047447262482728146,0.02590169775433686,-0.03649453468143992,-0.008466930582873317,0.0007018385398967751,-0.04785505961569199
ALB,-0.03543217050337498,-0.025818755841992024,0.012124954006671743,0.007549914422925229,0.08453382036891258,-0.025527105986659308
CCL13,,,,,-0.025833278701916044,
EFNA3,-0.01583862809190353,0.04039595842018015,-0.047642819435560944,-0.036230174918415355,0.07227411802822477,0.07244972498716344
DRAXIN,-0.0660394109609223,0.035794146573386726,-0.014997319389745703,0.030175352261387355,-0.004518965340338358,-0.04026656313499459
RAET1L,,,-0.01796266513581442,-0.01647937842117403,0.024139017604112877,
NPTX2,-0.0013714535057117493,0.005569105974574962,-0.03597856148069817,0.015191200945718861,0.006389700066529451,0.02197352403704139
FGF11,0.0634297610294827,0.02844706701066033,-0.01669179438252116,0.0006298905377209401,-0.05841182643112654,0.007641442149677533
CD59,0.08553120633733574,-0.08759359314140068,0.0011380100490148927,0.020298794862985078,0.058393572383085686,-0.04055685353539611
COL9A2,0.12233886737586724,-0.01614384761103724,0.03125105751039494,0.0504848683108185,0.021753372055000966,0.047626381241242896
DLL3,-0.04617367527941193,-0.005936117451538005,-0.025710331066160025,0.055637833449330855,-0.004508149748179934,0.17569426984027572
FGF5,,,,,,-0.027611364797097904
LIN7C,-0.011085777428956273,-0.0006035648282238885,0.04067787681035187,-0.04055380590019321,0.008406994801525626,0.04630500474812142
GDF7,-0.001486211029559077,-0.016440719475494907,0.018467839244811927,-0.01412692576062316,-0.018722298073210925,0.044096336360797225
PSPN,0.025821562400452188,-0.029621825918347472,-0.030471429416368944,-0.0062233069305686756,-0.007433812053117354,0.03391716192472615
ANGPT1,-0.05752493292919954,0.04257491954707589,0.017396232735919566,0.01596696142108499,0.01041842298372704,0.0010557352928716808
PNOC,0.003084138764843202,0.003512170454382205,0.007781325857958753,-0.015022634993853258,0.04521125049192953,0.012516803835578117
L1CAM,-0.05216524642875142,0.022317391669891714,-0.005212947625916813,0.013465654867512554,0.04938188097509837,0.030232552233633813
APOA1,0.02376730967544526,-0.02276818935018238,-0.02661423458661468,0.055690102254605356,0.013933746240546278,0.05904639943112437
PSEN1,-0.0610367046605068,-0.023430818214530733,-0.017191226527737122,0.03795065977735824,0.025167471212930347,0.016616908978225223
CALM2,0.103949509720577,-0.01831140466342462,0.027301125217794955,-0.0336419483457489,0.023224244810777325,0.03971565749108248
CLEC2B,-0.08170652175358047,0.007270104984190197,-0.0085510419360135,-0.015214991615970194,0.04703220095743219,0.06690769960132044
NTNG1,0.08245324199273874,0.024358150037845906,0.026410881060310438,0.012532919410279585,0.0373700035114008,0.024661196917010825
LRIG1,0.11004864021717722,-0.020308329964905867,-0.02811941508470098,0.04677218122547924,-0.05096813889422223,0.023527931482336895
CPAMD8,,,0.02611257841583484,0.03683533295969491,,0.01336937680982328
GHRL,,-0.020853277109913602,-0.014997319389745703,,0.016894251010339176,0.0731918323773335
NPY,-0.036553901784884484,0.005104755966122492,-0.05798374013754867,-0.012522017286140772,0.06678568293375262,0.01485315883575172
MMP2,0.08222186617316037,-0.03862740870117554,0.0027296973628320085,0.01931914696219515,0.03191506020373763,0.03455838243968238
PPY,,,,-0.011672052532458494,0.023818413744892165,-0.03533093972854877
ALKAL2,0.022107969403480063,-0.013196371030693222,0.04235501882959094,-0.04686916836076804,0.08340049934138388,-0.04276088614655734
CSF1,0.03552712342814199,0.07029610889449013,-0.016573946630273523,-0.037369908784661766,-0.007046750760709372,0.010850639750699784
SEMA4C,0.05558510649577278,-0.020912872831939235,-0.018454482495715695,0.044296487534570154,0.06883747351684943,0.022747906865756274
BMP8A,,,,,,-0.00034164530142526047
ICAM2,-0.027156064683102735,0.02694120192025855,0.04945895390033563,0.008178765240641048,0.04290656046358588,0.07294367995705527
SYTL3,0.06804927722147334,0.005739378712580553,0.02599754878442009,0.023583303788866347,0.03198853587662372,0.056950116328456514
IL1A,-0.01865267226715881,0.05950038789148252,-0.02202898427572285,-0.00098898500209219,0.00736648519517496,0.016616492267152914
HLA-G,-0.03959240566774774,,,-0.0166567524527795,0.0007403178608401009,
PGF,-0.04186889394621159,-0.026287390349258255,0.058647152103147825,0.08360257172334909,-0.00731378893827933,0.05614131603157611
LGALS8,0.01116127683964944,0.027533410116436684,0.022554324153962697,-0.026786191029331646,0.025531350380728277,0.0326129809036455
DKK3,0.020286204766546013,-0.05637373751229687,-0.03221991924734591,-0.03996340676170425,0.03686580264158063,0.04186460655292777
COL16A1,0.18296618097545214,-0.0019074860761925264,0.05509931296379374,0.09182042761805725,0.007316990231916701,0.05063259312358186
TPH1,0.0016658411822801495,,,-0.01249558929424687,-0.037201394060423214,-0.026242968037606416
TNC,0.050794590469909556,-0.03022226719990318,0.003958706047347475,-0.01665263761795861,0.007374966837464748,-0.07485616479537936
TNFSF9,-0.04698573679868845,0.00803159435087905,-0.025050052552796614,-0.03548984552889152,0.08908539058841222,-0.032066779929518986
C4A,,-0.013004432143491762,,,-0.01891975552682571,-0.027286453224952153
CNTN2,-0.04643457036679743,0.028486986591701825,-0.01985381290408738,0.015332478223393484,-0.033685175494400574,0.018933824332979455
F7,,,,,0.13909773043637588,
LUM,0.06257311042052753,-0.0022927653655591077,0.04130113364796657,0.0684143712678227,0.0633934592338153,-0.0018214408390915223
BTC,,-0.020349626596002812,-0.008871270161287543,-0.024073695387441568,0.1076793283448085,0.004494344439464336
APOC1,-0.11203471782335087,0.005928727972181038,-0.0597509763196739,0.048776300583410044,-0.06153415088433441,0.023716764358234197
PKM,-3.142294257545244e-05,-0.05867774939364941,0.023245154164769823,-0.028456770094760764,-0.008112389347587266,-0.07593320423394632
TNF,-0.05709050869315772,-0.01767506271156664,0.004622224772219361,-0.016479382915928206,,0.01504235259617364
GNAS,-0.10133135447992513,0.046416727781136376,0.018185572837755633,0.0022379620006746145,-0.03175468293768793,0.02447830335614834
BMP8B,-0.025168335055451418,0.03557725429793335,0.023918443384706913,0.011498952882366133,-0.0018229647507566052,-0.017924668781739685
LIPH,-0.01635750828140921,,,0.003604564571587563,0.06370544599605378,0.031918194695198715
CCL28,-0.02503346824169786,,-0.017219598599146714,,,-0.0157338175950821
PTPN11,0.034305788340466624,0.030796997513563566,-0.04332358433031048,0.008047933165770394,0.03499590616460862,-0.013413125883347433
ADAM12,-0.005916149514082456,-0.015485765399183121,0.0007390704759290067,0.02880200697714073,0.08728366463365207,-0.021535843551253493
EPO,0.05270246868596051,,,0.001877248372286082,-0.01791222476059102,0.08165813881505224
EDN3,0.07166506301407038,-0.01964790647609497,-0.00028947417805137075,0.024600316856866093,0.006659223277508349,-0.016337249949430123
CCL22,,-0.01644071907737633,,0.005469859594860786,-0.015717197460140497,0.007464343860478848
CCL2,0.14629822704285692,0.023093119573901304,-0.042082355875877685,-0.009903619488197485,0.01652601745104772,-0.09664219587473971
DSCAM,-0.08003128329267888,-0.003463283860960645,-0.025184972652759246,0.03525005058498007,0.005592542067294724,0.06108645531004701
ANG,-0.018637686263831343,-0.009408139183602771,0.019870884866482003,-0.012905756264892166,-0.031791353508495254,-0.02324745321739476
FBLN2,-0.011703514878457368,-0.029897933434076686,-0.0071668710543226054,0.04378434059398651,0.04455502840273012,0.05422523105389824
VTN,-0.032407329123885546,,0.052409118117014285,0.19810909177248556,0.010119071030929742,-0.02728645888994684
VEGFA,-0.03835107093846453,-0.02585323087755437,-0.02768346110541268,-0.06515731034307529,-0.028974103216367085,-0.07263555676668433
F10,,0.05036739741344549,0.007429168998288992,-0.005366890458404551,0.08280444809835366,0.030109500732749993
SERPINA1,-0.016850642055164716,-0.010255793700802141,-0.03828363308169513,0.03634232628696123,0.01747160736892262,-0.1024526695889646
VWF,0.06401480905840376,-0.0007368117436030153,-0.010171688055853665,0.04256858793422183,0.055382564388742214,0.009404796550790713
GDNF,,,,-0.0032655150221804195,0.035394426156477705,
VASP,-0.00171270406186958,0.013395725588680013,0.049483781324467895,-0.005119962588641656,0.013861713091772447,0.023046479568379245
ADAM15,0.01529727536209892,0.020605135306319654,0.049176182466551005,-0.008231812639213996,0.03447465700550368,-0.007182420659714526
WNT2,-0.029108460519985793,,-0.019536926048163133,-0.01959802500915337,0.04822497608626829,-0.02038281822514997
CALCB,-0.030466458653440092,0.04463215253485528,,0.08266381679426608,-0.01425850142580568,
OLFM2,0.0542661527823973,0.0010236020281612927,-0.04480497846962995,0.007645053303957034,-0.007735827962616301,0.05787363735826792
MFAP2,-0.02287743225232484,-0.035704759551555984,0.033049195529870005,0.0055938743956107295,0.03143414922438815,0.004073497311777662
HLA-C,0.1148688553425152,-0.052077973320257216,0.043773245195951126,-0.00910145494258619,0.0233727852852179,0.05081990685563132
THBS1,0.10453784629868208,-0.002606376699558332,0.06259559314010336,0.0018208970369987965,0.04376986608743764,-0.08069897480351879
HSPA4,0.027470917077119912,-0.025708467048524718,0.01895855011962891,-0.02019642201291707,-0.007356560512081701,-0.00854896104212808
