,UKF251,UKF266
BMP1,0.05495280297100297,0.002860870572754487
NDP,0.008103179474221902,0.02528991997315623
TNFSF18,0.031208266800470872,-0.01750996159189899
RTN4,-0.018386887443021274,-0.0987795138197434
HEBP1,0.045101102927991035,0.06346257965921377
WNT7B,-0.02837112041912161,-0.008186718575041182
PTMA,0.0585230846466514,0.11558400070698358
CEACAM1,0.038806632398528704,
PDAP1,0.00042246198636639205,0.03875821129330746
QDPR,-0.017383403566820617,0.014525762514276125
POMC,0.012733833133503788,0.0312933728402617
VEGFD,0.04838867589352937,
TNFSF13,,0.026376180637826485
WNT5A,0.08951625279224137,0.02538650315811873
CXCL8,0.0036983219262654438,-0.02415438529427562
GRN,0.013607599688567886,0.09777193161948407
MIA,0.03646258599898227,-0.030704940986033775
COL4A4,0.040751582348279386,-0.0161566807489538
TAC1,-0.0068320917362363455,-0.09117545500127121
RARRES2,0.037573842270834754,0.052536393812804956
FGF7,0.04366174445567786,0.06329803655576391
HBEGF,-0.020887527815372453,0.02285066863278449
PCSK1N,-0.045499466195227156,0.022562105714115866
NTS,,-0.019723636264480985
SFRP1,-0.01122625928142308,0.07302807348354519
CXCL13,0.03767663004586982,
MICA,0.04257909146956573,-0.03237258484917068
TG,0.07263429215178709,-0.006514638894914581
ADA,0.009365595573108496,0.025566777755189066
LAMC3,-0.022699290945015212,0.011954117789923526
NGF,,-0.021725133283827313
TNFSF15,,-0.026379074673962694
HMGB1,0.014319994411701804,0.05929584794091351
ITGB3BP,0.05141960156675349,0.09539559080326411
RELN,0.06004998132519811,-0.03512098652588404
IL15,0.012547764462571727,-0.018770279848392954
BSG,0.010992249631261213,0.06941680247518263
ADAMTS3,-0.016676785034299486,-0.030233490830146793
CD34,-0.01349481525435079,0.008919831474571
PLAT,0.07028230178911934,0.09358299217271605
LTA,0.017491417688305137,
CKLF,-0.0204430776482835,0.03451676813157774
CD24,0.0474153347952933,0.07973727218285002
HSP90AA1,0.04064845181636492,-0.07776997237272462
BMP4,0.004706776328040086,0.11277921232018355
SCGB3A1,,0.04122392449665177
IGFBP4,0.008788200684624218,0.06895160830175232
RSPO4,0.02380395168018751,
LEFTY2,-0.011399639879056237,0.011108365996949896
PF4,0.006711991503521205,
ANGPTL2,0.04702399344536045,0.13791547460837061
LRIG2,0.09016365991262865,0.023899592626645396
ICOSLG,0.02198557641459976,-0.0033519297871721977
WIF1,,-0.1141966257933257
NPPC,,0.01589217749240373
LYZ,0.014609239677031358,-0.003570704831466781
SPTAN1,-0.03593645647011487,-0.05960102122356714
LIPC,-0.03074495647166311,-0.029107891093993494
COL8A1,-0.008630304321401189,0.09532721977826876
GSTM2,0.016505930199141844,0.03057943367606278
SPX,0.036276654704152624,0.0044575062630821975
MFGE8,-0.016183049611960054,0.0112381588250337
TGFA,0.05081814043079164,0.05229889273653357
SLIT2,-0.020526085789323648,-0.014378331674213134
PLTP,0.015671640620208063,0.07787002557435753
APOD,0.030566299644100636,0.0014754609166260527
B2M,-0.06604814371399874,0.08032632281887257
OMG,3.027248939265061e-05,-0.0043816653353213695
CXCL3,0.029891119713126444,
CXCL10,0.02370788004071647,-0.025656846105634346
RSPO3,,-0.06230443496895844
CORT,-0.05154227355201692,-0.043184700000942246
NCAN,0.049108948989207306,0.030569444700318357
ZG16B,-0.00483474149722877,
TGM2,-0.030881743127398494,-0.02178509069382766
VEGFC,0.013835908410210537,-0.03847930010581647
WNT6,-0.020084952299179018,0.11493712694371733
NRG4,,-0.007950001596884455
COL9A1,0.0992901322210527,0.1029670426803939
GDF11,-0.012250120388410075,0.04160562747612287
SORBS1,0.004379147313848372,0.006094886949081321
DLL1,0.06436881028909668,0.02257081349529389
TLN1,0.027128777348149124,0.01525607083559527
COL2A1,,-0.0033049122502896095
SHH,,0.04224123797793947
PON2,0.0072893730791882645,-0.01627386402970861
ICAM5,0.016197745651490743,-0.05339490399227963
HPX,,0.018998610882612208
SFRP2,,-0.04551290925564925
CFC1,,0.02502433939772762
CXCL2,-0.024397323156297192,-0.003306827784435881
CCK,-0.018464523719894127,-0.11246431548811354
SEMA6A,0.014623011181252744,0.08801440525693746
IRAK4,0.015727594281311257,0.006214832460589188
GSTP1,0.031798665408941926,0.08511477354727481
VCAM1,0.030270299405656204,0.07894994301419372
NXPH3,0.040706572317863676,0.013415397583732834
MTMR4,0.06762390313015551,0.050879315159204005
LAMC2,,-0.02637907208133658
IL10,-0.05551358205470103,
SEMA4D,0.07133882819738747,0.0018393377813447325
TRH,,0.15616570821527334
SEMA6D,-0.047530303536133814,0.12212804048134003
PDCD1LG2,0.03445706585455566,0.061947507205099964
SPINT1,0.09030994766859876,0.0413617440829632
CTHRC1,-0.02175810543957388,0.10503436155775474
PODXL,0.003122930319381347,0.08688209548483022
JAM3,0.08850740361274059,0.08343933655683601
TGFB2,0.025608153660148205,-0.03160697269198961
COL18A1,0.005000912511544546,0.09020156584145113
NODAL,0.002343437915299651,-0.0044724394972581105
INHBB,0.0005548728233040885,0.022715823043325856
ARF4,-0.024438343736602367,0.03937352576984668
CXCL14,-0.045554168917790266,-0.06717364497406467
LIF,0.046737409673635294,0.23291549743414877
MATN1,,-0.022561593931176783
ADAM28,0.018393094583488607,0.05761929406934667
TCN2,-0.03348710429146014,0.11151846277782548
THPO,,-0.03208357031709627
CUBN,0.008939136920805323,-0.040136423771034026
TIMP3,0.01948032011890847,0.0002606079525850432
PIGF,0.03701719963613505,0.04473861853502877
CRH,0.044176039175899816,-0.01901284222233363
BDNF,0.005966090278011923,-0.0320450537703384
CCL5,0.03368529559056928,-0.0004641205525647558
GAD1,0.051434468575378325,-0.05316781644317646
COL14A1,1.047129692308752e-05,-0.004554534829792462
HLA-A,-0.007847786399394785,0.07354242918936398
CD5L,0.008548454025508056,
FGF18,,-0.026379068238695715
ADM,0.03445900157716105,0.08584417672778363
GNAI2,-0.011470270020221088,0.0771652425384336
COL11A1,0.003948044859062021,0.10972008874781466
NUCB2,0.05518358432004374,-0.02678494670377173
CXCL1,0.03315506679281582,
VCAN,0.06444322244667426,0.13252619961617532
MMP7,,-0.023370419670392367
PTPN6,0.009014465565555067,0.06657970640681224
PTGS2,0.014985625131149793,-0.0081859989194077
CD58,0.03773644269750165,-0.0035863180339227546
TNFSF14,-0.044939596974114246,
CNTN4,-0.032237382116763295,-0.027574922401505383
MFNG,0.11962909893102508,0.055491439855146076
ICAM1,-0.011542836810364046,-0.02169336867070522
PROS1,0.11470307099779488,0.09753915372662467
CLCF1,0.017685532149446792,0.012769742191598732
PSAP,-0.057671265435726975,-0.07146315619981033
EFEMP1,0.03448762041490046,0.07664657397966355
C1QTNF1,0.0041058855853821265,-0.013962359261925737
ALB,-0.010752415696622648,-0.02235519342964003
EFNA3,0.016016646812844485,-0.0038717176137366975
DRAXIN,0.04879450534653409,0.021457011563981724
NPTX2,0.04139089914934096,-0.10705957236763627
FGF11,0.07156322258676476,0.04361580901876368
CD59,0.05297121826529965,-0.03295877732862651
COL9A2,0.045145367381553746,0.09893779923168942
DLL3,0.08431429201883925,0.0378392153557162
LIN7C,0.03838958922781365,-0.019627363611590797
GDF7,-0.029415967077200456,-0.031932895541001344
PSPN,0.06199870482460569,0.04285804422589285
