,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.029574699599332767,,,,,,,,,,,-0.04314732422719119,,,0.053322845157576994,
BMP1,-0.035808566786965396,0.03603588151690149,0.0732644627056451,0.010064083313129944,-0.013836850637927096,-0.0006959588622920145,0.09421335532517344,0.1145546846413228,0.026973561850224998,-0.03279366092680475,0.01250266388602218,0.013241052646915831,-0.007428741524692601,0.010251451181378582,-0.00492690064802274,-0.0005252889714388191,-0.01431795563313926,-0.045856072562263595,0.03686021503593061,0.044318761736809036,0.0556229747621641,0.022963095205366532,0.05607012728007417
NDP,0.11968451146800703,0.09379834362308433,-0.04099278246401964,-0.009173315971936479,0.028533737128739224,0.02757218326104738,-0.0016125100954849866,-0.05074427204632987,0.01856543657518777,0.044902015224714514,0.04436948882948685,0.03073120357438418,0.08244362937373703,0.030957772959273384,-0.015934085247163516,0.00857994532355254,-0.014176448709329178,0.01660647108497254,-0.007836192297388335,-0.005731275092213303,-0.010124845022718917,0.0002643513645852133,0.08196082002131957
TNFSF18,0.026613009600677556,0.062495496378610065,0.008164532215228624,,,,-0.011638503163178538,0.03946391627796092,-0.01350632345542306,,,,-0.03728530529351591,,0.07152097537752229,,,,-0.044497073880504966,,0.03297948936350865,0.040864288314151426,0.03031565392338064
IL36G,,,,,,,,,,,,-0.018536726757428602,,,,,,,,,,,
RTN4,0.034376963118554565,-0.04143352407594045,-0.0732379882611111,-0.019997501225448397,0.03988874602989328,-0.006130395146502203,-0.03933007707956046,-0.11830793310847366,0.007685413627973091,0.013718192581238579,0.033668289435178515,-0.03450878067018663,0.14367215314712548,-0.03940053131393487,-0.029060840387824277,-0.002317217231561648,0.020176622702942987,0.03677712047919888,-0.06368106824663543,0.011783482149965408,-0.03332717362580652,0.06425898742571559,-0.010285639729522929
HEBP1,-0.04264149353848074,-0.10376416977788736,-0.03671040349929178,-0.007206002269003531,-0.020878755570082237,0.023129037434545512,-0.017747743162450647,0.008567735963338662,0.04396356349013023,0.017389787306646802,0.042466022439018584,0.010620322264909058,0.07911289383732308,-0.07019046442392998,-0.03632905773286708,-0.023508794310707522,0.02831330530170239,-0.00468874651743046,-0.0008383654784617369,-0.02076095967981444,-0.002277020252011744,-0.024280537505016322,-0.025094135447874727
WNT7B,-0.011081829787010453,0.05490481101027303,-0.049199884987447894,0.07061372160883078,-0.014406087409930914,0.010042089788010106,0.030502470331030918,-0.06762087229536422,-0.0019777415559898634,0.002631604302795309,0.02634163291519347,-0.020373998904747437,0.1115468245438337,0.03021958836160669,,0.03097464687351594,-0.005771209372174509,0.03221100315520072,0.060067614482387476,-0.045793605502838265,-0.03214805995241602,0.021367171718669566,0.0703878752165969
PTMA,0.03611781798230384,-0.08165710735729484,0.06770178857085704,0.021656519034307247,0.08048459684637128,-0.010219137460907602,0.03157694551221136,-0.09048528061469704,0.01646355039644828,0.08313857456460762,0.06019039417924753,0.0371768879371102,0.10384432737790271,0.10773787323758222,0.0847202241026782,-0.03432211122468592,0.11481230213577528,0.026176971498665467,-0.044090806257906165,0.009726569175559889,0.009060567597724558,0.0468053791868322,-0.012093940849210607
FASLG,0.040103077842981734,,,,,,,,,,,,,,,,,,,,,-0.04234243589264644,
CEACAM1,0.02157438631816609,,-0.02391819088437338,,-0.03788227465764241,-0.02393078389289595,,0.1279868864490024,0.02967870659559136,,,,,0.06976371968712818,-0.06321113559672947,-0.020164591420598177,-0.015399187739828419,-0.02479105622881631,0.06753636348781467,-0.005854380216541978,,-0.02774889178756669,
