,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CNTN4,0.17559840286863715,-0.03824000771644837,0.10863793349156697,0.009286083768957114,0.30263829781515955,0.07488681702119303,0.2577776708254245,-0.028085106486377232,0.06159632778562568,0.31928980733852497,0.18345757084953077,0.10632295400297305,0.009596177096072014,0.043295584497480326,0.03526303298052298,0.05073106105684496,-0.02969834719119382,-0.012891907046193241,0.16449762402838708,0.11239426499421684
NTF4,,,,-0.006277009773610057,,,,,,,,,,,,,,,,
INSL3,,0.014657992162941804,,-0.019888328279855556,,,,0.00016948521299734882,,,,,-0.0073658058867208664,-0.04586807725860698,,0.0665624196652852,,-0.00878359200166995,,
BTLA,,,,-0.012038267610953758,0.07087990669430372,,,,0.04100316709246581,,,-0.028706840346051796,,,,,,0.0013696712820684862,,
MFNG,0.04366508461661867,-0.023568841541927017,-0.05646197006232733,-0.0009118017604561415,-0.02859525331584556,-0.09538059877698818,-0.20575595998655116,-0.05475814340152681,-0.0190867914219554,-0.11423797250298776,0.022227704608078203,-0.056867850148865313,0.021479466119279728,0.08218678275389237,-0.01875398640843027,-0.01730802862074937,0.08645675024363267,0.0017704120953306061,-0.005296996701711607,-0.07390295403753037
ICAM1,-0.15192036061868988,-0.05350216927479275,-0.0032390675313964984,-0.04108754464447105,-0.2423781299281906,-0.06887703815949833,-0.24539491838316466,-0.13409656041242932,0.019764188672841312,-0.17743801512178,-0.038829733266505406,-0.0014216722500808214,-0.03998789748422749,-0.0255792721581751,0.06566166739363356,-0.004844774984582493,-0.014996619098279224,0.08792793608749214,-0.057184359945544,0.022157559452274968
PROS1,-0.06530357267856016,-0.00253547902199736,-0.06049646968445175,-0.02188633383648516,-0.18082751307032172,-0.10801254360491068,-0.25390291387309444,0.05186480874185529,-0.01186048404700261,-0.13742987392591985,0.02470226693627559,0.03446183400781497,0.04507765633294948,-0.02250775613372748,0.12631258148838667,-0.008605501719602792,-0.028583710678676124,0.097030862470326,-0.12623533199367273,0.09355034204698269
CLCF1,-0.05954482090566664,-0.09572436538087085,-0.021626458342588025,0.023250608135233157,-0.1407719251859386,-0.0451715552222484,-0.03173808447268955,0.06376400105975288,-0.017585928447014242,-0.1325311588285221,-0.05469707636064106,0.0059084394166321365,-0.001480647399109053,0.02023999138963095,0.01442007487716583,-0.010620876373770531,-0.0340283289522114,0.10459438275868295,-0.04880007274808112,
PSAP,0.22284804609884012,-0.071676389241555,0.019980214883759624,0.042517764673704765,-0.04462659393614543,0.17021869612062282,0.18574660952262823,-0.10549326382967385,0.027232895338572195,-0.1478029828234514,0.2899954270322011,-0.06727413490119827,-0.0013472049234356492,-0.10114654062711319,0.08497916907042966,0.025762679346161547,0.01562972176348459,-0.010416504230125842,0.0181739457982,-0.0857752130344375
EFEMP1,-0.18343487380238044,-0.0676700598409672,-0.02775141558103605,-0.03585906691292807,-0.37159827967157666,-0.11393428008926294,-0.32117426192091675,-0.23193055692722464,-0.001751715272403097,-0.3270550401508482,-0.15435811074068045,-0.018878552712762012,0.05391264885087683,0.03304656355677756,0.035785751683263825,0.06802038943640808,0.06802129167222393,0.003198615373714967,-0.09427584416140891,-0.09994708450677833
C1QTNF1,-0.24967798854926804,-0.02306168596364382,-0.003991901926642564,-0.02428806372841855,-0.03319436977093469,-0.02105945244559271,-0.19346514088872263,0.051834325962785775,-0.014320459699633687,0.02022731094864789,-0.05983056157272846,0.07841694831377136,0.04847203610491491,0.0254073285060705,0.08896060261622367,0.011653257711244164,-0.05036100963752851,0.10646703253143741,-0.06820579045227175,0.05038836887334059
ALB,0.009974115258926032,-0.009383472543051264,-0.028026497980179668,-0.003106888959731078,-0.051787711706393035,-0.05704112755584679,0.04813598492295454,-0.031965266249841646,0.06451891353189858,-0.08997089133808242,-0.028366608098277433,0.13234454267746745,0.02876670571295549,0.00995810642881317,-0.0033020704111866718,-0.0001595359003105225,-0.0027377160511736086,0.017127056608859714,0.004807259046977001,-0.010488738235552377
CCL13,,,,,,,,,,,,,0.0021651274984632,,,-0.019169215527218758,,,,
EFNA3,0.06022836576773304,0.03759400916888287,0.019079829731758743,0.05358947538257216,-0.004347690849754514,0.16128225481716008,0.344315438673287,0.015115528245994247,0.03807230357178794,0.24483229913814633,0.0021963155247265113,-0.05241546142802269,0.1245065543334363,0.03321455303768308,0.045263247818050314,0.15286621531512634,0.05767701749735264,0.07317971846036012,-0.0003468073172517099,0.17426324218485353
DRAXIN,0.09790929654317548,0.03174208845130741,-0.01965569517701814,0.019992689755161018,0.015106251693640896,-0.09245405599256774,-0.2105818655275075,0.07991586272491284,0.026024646105721472,-0.021001410872156717,-0.07527570850708447,0.049042080686065595,0.04375600902918511,-0.008570936747137674,0.08247154731980358,0.04900011361852513,-0.03493233315594601,0.0899875932281726,0.03429781382025324,0.06248023923705049
RAET1L,,-0.04345335758393158,,,,,,,0.035045789111942074,,,,,0.016444062684805846,,0.03952847000257373,,,,
NPTX2,0.3194772048523451,0.10034203406074511,0.11656245250759449,0.08116471777985161,0.28317895186899944,0.2529872669929255,0.4211660679194915,-0.02336147018167673,0.07573046296087875,-0.1729337196954964,-0.04239756542825586,-0.029150043459126446,0.019797171337892733,-0.023711018520836433,0.023909573156387733,0.03594672406515744,0.06841474960276683,0.0254107226972382,0.032993282415966,0.036883415722608955
FGF11,-0.202081393583633,-0.006002710839655774,-0.002875020077913379,0.001601700813378102,-0.10836157863575904,-0.1693885124294574,-0.23877781276316717,0.031190059098879702,0.01250512635385276,0.017549636897479994,-0.11099908573676455,-0.027181072456741704,0.04428639538713648,-0.04846388638094941,0.0480762877929466,0.020645147844542654,-0.0010467013869965955,0.12462107395383328,-0.07554443135607669,0.004998878980740403
CD59,0.10879127227284857,0.008925105427047688,0.005239540602499693,-0.03832155086446588,0.2065688150121918,0.07707746886101378,0.2727324081728452,-0.11348061817284691,0.013714709305621908,-0.08892692239234569,0.20091122902952108,-0.039164930282120695,-0.003510995385862094,0.011929435576613629,0.037348130676586676,0.012414446139929869,0.06321667061426649,-0.07825658549702795,0.031213503202948665,-0.010413329297844354
COL9A2,-0.03650195692883797,0.010708794400124885,-0.014765733641220058,0.028324834182342017,0.06051110400431842,-0.12084519357329804,-0.17770903174398614,-0.034381043164766374,0.00010148183993224353,-0.11331876333304329,-0.08220168831557252,0.04064426562104486,0.017022967861135867,0.0474405070284497,-0.05177014044944479,0.026505339866053492,0.036844422827523496,0.04300200610264516,0.11741016164304025,0.026241642320575423
DLL3,0.24614059371787742,0.06524425201949367,-0.033474246499468556,0.03314460285806497,0.08131639456497711,-0.15085478254297968,-0.07276489512117862,-0.09466775004147042,0.016926142889248146,0.1683514599037992,0.023736851702377465,0.03321098441634324,0.02822956857352023,0.0991083306031683,0.00648833684178577,-0.04238343859447905,0.03122859719565967,0.018395039388090912,0.014501482791450724,0.033761840735458876
FGF5,,,,,,,0.08778641572750906,,,0.10372460671037291,,,,,,,,0.03144506070073616,0.03184827856448695,
LIN7C,-0.033016373157665625,0.0437856826163059,-0.00893023002878802,0.009082847908906419,0.04764454240413636,-0.01990649257534683,-0.0627378117612436,0.03179881043524222,-0.00887323900661447,0.15666483486209337,0.06439943104189308,0.035544981351287384,0.09673609434256132,-0.010722055254560704,0.032418228431263296,0.049783622786422996,0.07058069614592637,0.08608906476341005,0.02939538411339689,0.10878394045963267
GDF7,-0.03092034122707821,0.03501561638673309,0.03633559806514731,-0.035486584064293974,,-0.04557481202585927,-0.040864312733681595,-0.0367822026102951,-0.02381255883312499,0.16168218262195644,,-0.03255240302945004,,0.012797620542170318,0.029858169765440846,-0.03057205714822306,,0.04189194319949951,-0.002533868444465669,
PSPN,0.05716667284751413,-0.03797683810952281,-0.006045016762097837,0.024783578092495453,0.08106342300842194,0.02877848668902356,-0.01290342258983279,0.003210871442630099,0.00407050156164209,0.029110457696820996,0.09563213171505783,-0.021029071067548994,0.016336720809796323,0.03271465478699019,0.055152112096676455,0.047656046206926206,0.012376136410805727,0.08443542704252797,0.026632854482896134,0.09997062281341428
ANGPT1,0.05073235332630608,-0.029919087813288045,0.04406353069733684,-0.02727580461050248,0.020254584458377998,-0.013045777814943607,-0.2200828399558104,-0.05349714837343647,0.026151060128426884,-0.08984225859973183,-0.026149382136495074,0.07537286017783341,0.054911731912592146,-0.008088142090973685,0.03824497894726993,-0.01814113771626766,0.0024035657566624973,0.04663902825595394,0.07423483226500117,0.11391849970447973
PNOC,0.32026038486040564,0.14481457305657736,0.10858580082254565,0.08752369274056432,0.38626556319590244,0.14904688420488627,0.3871301452505375,-0.019823612111290575,0.02495596164356688,0.1943297557525547,0.035668238126111015,,,-0.012491075153311127,,-0.04171843568859614,0.10150388622445983,0.01825703478400434,0.08131326334781377,0.23969482224642935
L1CAM,0.4567206496646417,0.19245805654960085,0.01551793007686385,-0.011444408111632429,0.06907716084306996,0.11800777366465925,0.27598264393052924,-0.0031906888596059946,0.06332904174541386,0.28148810775819694,0.3620783457783461,-0.02997151606948945,0.14430258051403883,0.026567571705070268,-0.003771742026302802,0.10165922642495431,0.04502633372982219,-0.03574568258462683,0.13402369273981973,0.27339353418637724
APOA1,-0.06642301802051237,0.04685176904226788,-0.042828957422366525,-0.03097278529533895,0.055760441609185626,-0.015421614058438806,-0.09220601831538262,0.000324547689126946,0.05675885573050249,0.09711896259139799,-0.0007671215795144447,0.06274716668535443,0.0200628967433265,0.024886186574401923,0.07387726328002972,-0.03375548075411636,,-0.011341220667044915,0.014592573774712306,-0.04074472335899907
PSEN1,0.019980258450276584,0.046263727725653826,-0.04705969469119344,-0.004835276000062037,0.06348929342115259,-0.11458506620254555,-0.11436667623504512,-0.010212568708371984,-0.0056881781361935455,-0.20427525613137312,-0.15196958600633714,-0.025090563532493393,0.005396369455953035,-0.022517615544653476,-0.020277776438047478,-0.04319213348736756,0.030377612193282253,0.02601463159272553,0.034919447443946997,-0.08442186667286661
CALM2,0.2933559835696013,0.09575787184415763,0.07465269500071196,-0.013848059882527618,0.2781564295506475,0.2819653508658145,0.3744299533078469,-0.04467541713548759,0.03635203031676243,0.4390680227508917,0.26482316639481274,-0.014721655081103248,0.11989731101999522,0.16647149245797876,-0.04534775305901963,0.14621468167621782,0.06872944516911164,0.11056155990319752,0.16215317879091276,0.0003007437150964032
CLEC2B,-0.08624944289451425,-0.07217037308914517,-0.012198138518697004,0.005177365777551795,-0.0797832481683711,-0.01667923149511241,-0.22158078193987849,0.047434920637327724,-0.01322347252701372,-0.03909667634532104,-0.014169792283415557,-0.018767921201660674,-0.03445473719437296,-0.03756234597663684,-8.560909015835324e-05,-0.018984410196662613,-0.0034326586479601325,0.008157859195914031,-0.02558017864120737,0.06370360853969202
NTNG1,0.1995531244944279,-0.0019536261674164665,0.012240426504798818,0.004058378461748261,0.01890317521923113,-0.019392184031178906,-0.02393050638645665,-0.04189599580077231,5.407773183947237e-05,0.033430678279732,0.1167932947875362,0.28720604350492124,0.05001272746311002,0.018868292624798444,-0.011921505857189508,-0.006378894596917997,-0.0025052835515291826,0.1194047760602513,-0.0687715454594499,0.13884287782457083
LRIG1,-0.07453880700618756,0.04795686371998795,-0.019788232671258964,0.05106299838227571,-0.13508008583484624,-0.15245714376895478,-0.22751203335036282,0.08717511748651813,-0.023588707894695006,-0.1723059344079907,-0.15424124093480426,0.028864437940125148,0.03136823482693426,0.04499402165279231,0.1506059045610942,-0.052086738121857726,-0.013592726399022795,0.08004214419531439,-0.010047840683248955,-0.02633218384717451
CPAMD8,,-0.013613104908474083,,0.06477539424126849,0.05111070448133059,0.053181795555862665,-0.034474019437818186,-0.008560796341353734,0.020233885104765436,-0.03060581941367759,0.06859064600259303,-0.011769947954492951,,-0.003653455860074602,-0.03156209279347043,,-0.09573673072422137,-0.02103268615741815,0.10673313771806928,-0.02915390912908324
GHRL,,-0.05138066971355147,0.01135486047448672,0.033510439704870984,0.12618725775270936,0.032827900577519845,0.0408979152923694,0.005684900180469176,0.025883243324255394,-0.04029768765592279,-0.024506117917708056,-0.011424307730721174,,,0.03889053098587385,-0.02238857837043196,,0.031414512742301025,-0.019116641947174905,
NPY,0.2927123258088319,0.036860382872180415,0.09724479911847765,-0.02150349760040712,0.1572353370371696,0.2741723679176095,0.2825975672383872,0.04729881385606534,0.0161629447889972,-0.006185961432655122,0.09547016887871539,-0.028976484152831102,0.00859777463360253,0.05969231618788249,0.016523344899526306,0.02904116352452033,0.047321582516460146,0.04839840603125736,0.029480919708102002,-0.02392388932191837
MMP2,0.13076137356112724,-0.016182434398830173,-0.009745574682676677,-0.004794511475816156,0.09496564950439852,-0.15553228793188145,-0.2973154772007105,-0.016947938413274435,-0.016939004977024535,-0.12368236218861298,-0.23779826887222974,0.04357240812544243,0.042864093954661786,0.025281730307262752,0.0956829144483252,-0.019436337487747393,8.037228237262513e-05,0.005280851978592122,0.044750245251047926,-0.004135164583378839
LHB,,,,-0.0204879266782887,,,,,,,,,,,,,,,,
PPY,,-0.03297385278954494,,0.030799198304184823,,,,0.007973012307307363,,,,,0.0185692941158086,-0.03158440490679624,,0.0033441698796899764,,0.009733102776411439,0.008831700469616158,
ALKAL2,-0.02465395725198718,-0.02593299399251349,-0.024823529192881725,-0.020190269059332952,,-0.01809215288248894,-0.0216463184086932,0.10987184003070466,-0.0034996224557237374,-0.136371708309566,-0.042628916171143685,0.034069272501397796,0.08279314429050165,0.11135870492821862,-0.00922001987991001,0.05544661879912759,,0.017359372264528015,-0.009936505577574804,0.13249663582222482
CSF1,-0.17230068451306724,-0.10470211079921281,-0.021796064402062817,0.012829176482450624,-0.22175821412910915,-0.1303780623938614,-0.22607109132572628,-0.06523206470169475,0.0213452435230879,-0.2297284434971382,-0.08831892086031262,-0.012900008630168715,0.054702655206847146,0.04136263146253718,0.02713594304396562,0.009319783848489853,0.018926884335808337,0.07715495094340953,0.004511572862261487,-0.08251604971742854
SEMA4C,-0.018061181990716095,0.04152955917884922,-0.046255226366130026,-0.005480274555232983,0.012244605104659065,-0.04694077540076909,0.0003272766847993692,0.011498681747749106,0.022770429586647344,-0.029579926391004527,-0.019313846774356016,-0.0750392354668567,0.010318721169587267,0.03497953108433528,0.03464395058383079,0.018723405834587654,0.01531879746616054,0.01261277594852986,0.04914070170658949,0.02336549636395002
BMP8A,,,,,,,,,,,,,,,,,,0.010434291311668523,,
ICAM2,0.14640019276001315,-0.0036013586564326134,-0.04979838110486382,-0.04508537266061497,0.1330821104480102,-0.03266921365723748,-0.1258935453995994,-0.06116366952394026,0.03350091634743902,0.04304233096672102,0.02076132863548329,-0.027798338094453232,-0.0242477962832743,0.013752875077830547,0.06174023757577106,0.03265645423401109,0.013172812336503994,-0.013473387815267732,0.01403381672689107,0.0515376208646637
SYTL3,0.03664580692441133,-0.024453381892609614,-0.02184246613743946,0.007663607271901371,-0.0586021614631198,-0.04044310102872572,-0.13892131575664027,-0.005055914182345559,0.0034531929509643605,-0.07116314769103649,-0.015066796275092243,0.05195231108897352,0.05566691859840491,0.013857983907761712,0.028304466763518367,0.0713120770521845,0.04902733439416483,0.005582845015748435,-0.05735369418553954,
IL1A,0.02249971201677151,-0.004388388610021859,0.004370810639815069,0.04521776520523998,-0.11479000440217288,-0.030523113858279143,-0.04866796744040392,-0.0645883531489094,0.06803850566934447,-0.1360901062070668,-0.0385637651033899,-0.008212309002907835,0.07554744815312917,0.0692539780845374,-0.0166563103501614,-0.044064257300167324,-0.07305044822171991,-0.03371080918705159,-0.03159905294442445,0.027398857506281092
HLA-G,-0.036086443096006796,-0.014946001160368084,,-0.021639215228160508,,0.007878828163677383,,,,,,,0.04864642033036902,0.011151849376954483,,0.04518063053377408,,,,
PGF,-0.15275825862787548,-0.03267724843895867,0.01946936014200086,0.03819148108779689,-0.0032338958049660934,-0.07167897915823958,-0.20468174874435494,0.014015418750763696,0.009244833827566324,-0.002217738471525376,-0.03840224681067611,-0.023998827678892727,-0.060237369132747076,0.07449059287086222,0.05593949404508705,0.033078755278828455,-0.045013235357553395,0.0046772755405087236,0.0233569552696587,0.07420442730781371
LGALS8,0.014235724590760649,0.025558446935719167,-0.030234108813844467,0.06610946085737662,-0.026886913746435728,0.02321725109171324,-0.055525200692173274,0.029471814486361204,-0.001361794092126877,0.08355059318847806,0.10423517133594673,0.05519332322778622,-0.001980814170160225,0.0954005022543543,0.02669256992379547,0.06316167477602484,0.04463200462160073,0.021417127524980165,0.06177515399463494,0.009457518399773893
DKK3,0.28871474465518,0.16966759005453366,0.14350160661804867,-0.008580245275886297,0.3381207731991465,0.30336367609188347,0.3890025625120398,0.06546979370688973,0.10494745392865637,0.4885927152884726,0.30950730832976686,0.014148628474911338,0.04115856147556493,0.020169046491371957,0.10145537968589835,0.050230661736023086,0.0369765669392479,0.024747212531611076,0.12669114362451162,0.2382151287027015
COL16A1,-0.022088801667816495,0.05732881252700431,0.0397526598065983,0.029183454769277712,-0.07035642709290019,-0.004946560893014145,-0.14457980211521623,0.0007733192295513012,-0.0660443601273744,0.031224725288888394,-0.26405495212238494,-0.028527647685659546,0.027550687623981905,-0.039686114911583366,0.16769250848935366,-0.041872387749187175,0.09963322204806244,0.02388738304535635,0.14916510324536172,0.07021258925924818
TPH1,0.014555896760677369,0.055238506043145036,,0.023622034159171187,-0.048106703273322386,-0.022624855682319586,-0.04837064077542187,0.017620994816627607,,,-0.009021761536236982,,0.05145327863859108,0.047854696801779194,0.056910815200634214,0.014638012461846798,,0.02319236935843836,-0.03571241399273886,0.04082267395954127
TNC,-0.23382446455382072,-0.04507490634887016,0.0030969585551162454,0.010465673325467769,-0.2300487589256768,-0.20585915171830993,-0.38161938191258477,0.09731448551078567,-0.036309414993728154,-0.31234676451166776,-0.24933466499776197,0.0050697306181231635,0.0972714029266162,0.020708707866235136,0.13578982446527627,0.0634815416255646,0.05754815288261969,0.07624030611960471,-0.12216101829189711,-0.048864501241246645
TNFSF9,0.3116653930738327,0.06060127855537585,0.0059470878791431986,0.0064647179531867075,0.16500061563869517,0.05480268199133087,0.21316503628348246,-0.01732438235832284,-0.020385270457825816,0.10694805293623932,0.05146353385160999,0.025109364610177314,0.032880232492814285,0.021138885554439504,0.004720501435168966,0.0021775702038458558,0.018873232165455545,0.01760356297383221,0.028102867202998427,0.08445313399042916
C4A,,,-0.024462475342651776,0.022558945501740753,,,,-0.002176559823515906,,-0.024136604321385115,-0.008946099818470893,,0.01786285435633203,,0.005221939824509964,-0.02981968866497001,0.013843584649454845,0.03405173375103221,,
CNTN2,0.11966919383928339,0.08188306977222008,-0.029805643781592752,6.317846014066869e-05,0.12397691647555938,-0.08601892497100974,-0.09029666312855023,-0.03365214221958596,0.035700622126069295,-0.3171426521237297,-0.03125028117309864,0.013128886342617612,0.036235911978347676,0.0317752473807382,-0.1062893689794789,0.049028165577864456,0.0820341385707411,0.07256237606495608,0.10588712978196278,-0.2153474109133085
F7,,0.022884826869066895,,,,0.038759066058865164,0.07430916963114947,,,,,,0.06970550241596582,,,0.021392343268919378,,,-0.013428402474041982,
LUM,-0.014064697491048286,-0.06599486172835979,-0.03606620244628544,-0.005759484058262374,0.007774507854852399,-0.01099888635361511,-0.2657102838861663,0.01784791205678757,0.024564247108651373,-0.12636598050454997,0.03599346125759244,-0.047301780879160094,0.005469133917346464,-0.04641322373768631,0.08246075154237546,0.06269704886458263,0.05998135772537719,-0.07449501779172892,0.03661430475269943,
BTC,,-0.02662820868278131,0.02955404854332847,0.03950178068735508,-0.028179875594892913,,,,0.04522976766747684,-0.026361907640622143,,,-0.010690484472591199,-0.02716853599338948,0.04145101424858962,-0.012828389948564238,,0.019901969416555705,0.02413723505047049,
APOC1,0.15887492074082718,-0.0952683930548533,-0.10166986053868604,0.05607910686802575,0.3159245125661053,-0.24608536233122894,-0.38903093699493557,-0.07326457887727918,-0.09868083400330427,-0.4149776986013886,-0.21962196801262093,-0.03669438744852389,-0.008494569867000876,0.06789347732174175,0.10576869674872327,-0.06540106405248182,-0.011793862071467877,-0.06391313421261197,0.13064610500108764,-0.11163183904091062
PKM,-0.20755106214464758,0.021117880635944854,0.08300599907692964,0.04504695961935697,-0.1584118386132067,0.08535497712994133,-0.0343212276678376,0.12577483717565616,0.1080137681391499,0.2992074243083348,-0.10361727324182035,-0.015536635438344363,0.004114239712401278,-0.025230547113263113,0.09832952720391579,0.024427127283051502,0.061726488809392945,0.09744307796383456,-0.11295327106160834,0.2900327089620884
TNF,0.10036168995483058,-0.06408600370651413,-0.004725764845176083,-0.008117605706787946,-0.017516727720505092,-0.06415367827655989,-0.0466408190215096,-0.018842851196718136,0.014832913566389109,-0.11688184262738205,-0.0672505059127909,-0.035831265070532095,0.052431985620166245,-0.0005337738585909601,,,,0.044586611709767646,0.041650035865789393,-0.16698794457671423
GNAS,0.2611428958437194,0.09474615614785639,0.08545797365608843,0.04790317590428261,0.361291524454084,0.26770298674035636,0.38981907421767237,0.10893072051129273,0.04474968639100158,0.46475773678886556,-0.20727352152760695,-0.016803014202108512,-0.040594737968575455,0.08547264318316364,0.11311081874026335,0.05766711858681678,0.07459586826056049,0.056601577587406506,0.06119344453051248,0.21926023306745915
BMP8B,0.031241124627532663,-0.008843045754990373,-0.009425792717730112,-0.03137128809628938,-0.05416558563699368,-0.19115821775880562,-0.02441608940207879,0.01922565943142797,-0.043215800046014684,-0.15170785639355905,-0.04232933039560986,0.003320763115476407,0.013805008635640883,0.001685698166349245,-0.02903255727886831,0.025736891993500988,-0.03472420080750442,-0.02682073802488415,-0.004691076162898308,0.009211472759015751
LIPH,-0.04230456188739401,-0.009228186101612789,,-0.010480425997209648,,,,0.016207715111165207,,,,,0.049519669615775114,-0.019799923831178345,,0.05050178454587074,,0.07399651486207405,0.03718388017508789,
CCL28,-0.030920314085568158,0.003771024663651184,,,,0.0028754330646292557,,-0.015604902202939175,0.04756659132143819,-0.007329879022496584,-0.021775146933289916,,,,-0.040461932018118756,,,0.03758958196413438,-0.06942597599894698,
PTPN11,0.08292333609583608,0.012641028299711502,0.01986362779602157,-0.008876747209698726,0.08348925519955086,-0.00013891605091144354,-0.08552546812348367,0.033043480871447914,-0.007685954794556289,-0.09368009942077407,-0.012462001375424563,0.033459349622448495,-0.0332663174330061,-0.06583616039154586,-0.002924807575897215,-0.043589473224773655,-0.05260260954859164,0.0363780692860475,0.005637291931371611,0.02457104795178998
ADAM12,-0.07499913296781478,-0.023509525879375284,-0.029130080426402367,-0.026005005900786384,0.038896314841742,-0.05183397488344266,-0.1387462374671616,0.14631955787382733,-0.02674942731759664,-0.014289446848362192,-0.10195070955235283,-0.00019333713620481674,-0.017716906582204754,0.05042431766792328,0.12652611556561377,0.019451498477363178,0.01209963941927802,-0.04015509715067813,0.011203320617220685,
EPO,-0.003103031552370211,0.0173922403750483,,-0.0027796599380340466,-0.013576050881993502,,,0.0033867811871191853,,,-0.04141224682536704,-0.029244081323624,-0.018816852286765502,-0.03590045249229792,,0.04019107934847346,,0.01651954345351758,,
EDN3,-0.042673584094195645,-0.002976232283543755,0.01985926448737821,0.016754012212120716,0.07872770157521577,-0.0015859858806782422,0.028405582329930328,-0.015470187392537388,-0.023864119227608286,0.05973366979200266,0.017010465845522384,-0.02240951999357712,0.0730395610097347,0.015445100506294482,0.00469271872581617,0.07041645662473747,,-0.009428500932732455,0.06358560186227791,0.03225695303547852
CCL22,,,-0.03092643189707132,,,,,-0.00014687173925543513,,,,,-0.036353105428003914,0.042940295738957614,-0.0061963496030597275,0.007812192904269347,0.07402389138201053,0.02911081014051382,,
CCL2,-0.16073546264143912,-0.12337667499953135,-0.06470304892738601,-0.03772781537747641,-0.3674120184428553,-0.14891912904801557,-0.09259148939458277,-0.10697834244803206,-0.07164120099597016,-0.2955807083560147,-0.0996424310720959,-0.0568234970535422,0.08165574485127416,0.019329973837862283,-0.022426075767178835,-0.0018263335036970908,-0.025420363269820976,0.06685444567411025,-0.06521664042082626,-0.10428765475443856
DSCAM,0.025429867879355417,0.013107220550736326,0.021986607947599678,0.00635203219452654,-0.04828028591277414,-0.04789104967637669,-0.039453599253971475,0.08817287447860955,-0.008314649429960089,0.20497503708060558,-0.08535002189723052,0.023318263015959382,0.11593510572030073,0.04889370826384747,-0.02727938930372011,0.019663585139969728,0.07131689816875611,0.03781296130884854,0.026558860633358772,0.06329453653524184
GPHA2,,-0.05471931332712315,,,,,,,,,,,,,,,,,,
ANG,-0.1673335452463474,-0.019232241445730238,0.021892441507974626,-0.008916642233078644,-0.10221751658824976,-0.03850921806284493,-0.1434064688043281,0.07807089381294784,-0.005208892785885168,-0.11265224268566498,-0.08309172261862238,-0.053422840050212944,0.05809536445574245,0.03746359073626732,0.0034003614298082326,-0.016525545975656183,-0.04695777740391117,0.08666480762817795,0.05585257572197537,
FBLN2,-0.015835240612027002,-0.012692783727853617,0.030413833988542395,-0.020976947662080064,0.1448436839125738,0.0674446913417956,-0.01097422442730666,-0.051183543650522745,0.010120187386324399,0.028671534453326927,0.06399888812020531,-0.003662783755171249,0.010195015493678516,-0.009378156201015574,-0.012176864784806047,0.054101571899068376,-0.02493092644465277,0.0065771395974316945,0.012108570073253215,-0.01773241539264459
VTN,-0.02529137548432279,0.028652096403915774,,0.026576874905996303,0.011178282226398752,-0.012716351930352586,-0.025216022236603755,0.034543088031105215,-0.02282686920169691,,0.016718373591551813,,-0.007321721893176697,0.0014061712106429986,,0.010129310095057284,,0.04358997265458179,0.009186188840144651,
VEGFA,-0.2663477998205107,0.0012267510012555936,0.005048263981430809,-0.0002324387643813757,-0.2969948305797356,-0.0970219578696811,-0.09835781503806287,0.1591468909540591,0.013649626358282546,0.03540291928253677,-0.2409497077901703,0.026700119906439623,0.014523330039266176,-0.07877822650856744,-0.036067433214082074,-0.03732316811768965,0.03255849806041113,0.0272993122155247,-0.11646342421652796,-0.0069816091511845455
F10,,,0.021488357043263705,,0.08982877805108548,0.03474740615932835,-0.06221708863666824,0.0335150342859663,-0.013853999197094593,-0.032334668467897835,,,,0.0031920382280987425,-0.01792934190159002,0.0432393017599868,-0.025980250551656092,0.03119708342783325,0.07387169027804849,
SERPINA1,-0.01761944096318428,-0.01924961780361753,0.021054511650166967,-0.014645354605316286,-0.14022420531332103,-0.08298273897860016,-0.2709460776065787,-0.06670559027450011,-0.022151149479663568,-0.25290865211469093,-0.08633335338167666,0.03481219566520944,-0.02565388584256189,0.004155891689763618,-0.003868012761770254,-0.005337141126014977,0.034057446529648865,-0.006650243845255386,-0.08095856978286825,0.06869102318285492
VWF,0.11729473664206706,-0.013139606609564126,-0.02859476695589855,-0.004626535882952203,0.1473319666272607,-0.043395044428323634,-0.23470029086348118,-0.0683320237128861,0.01659676751386494,0.05975388408155372,0.12785295673254163,0.020946591217526945,-0.07812183666916273,-0.014419671685705073,0.07574489493556577,0.011633620964902794,0.1264234087322151,-0.08466951079321204,0.15004414361888693,0.04267893935329588
GDNF,,0.012499803210600836,,-0.025516820247152867,,-0.07605120263353815,,,,,-0.03408281417647345,0.0328031596703379,0.0679827311263284,0.017188868739355812,,0.018342994944116855,,,,0.004238141259073254
VASP,-0.11189029073368063,-0.012761303244054565,0.011012826996534343,0.04800390373797088,-0.17882439719960083,-0.10712620470683411,-0.12001322115177206,-0.011224130960844937,-0.01383022606175514,-0.09861372468513549,-0.06213721469350338,-0.02356644222195088,-0.046657598829878334,-0.04176598178449655,0.11460043348721287,-0.002114838764287848,-0.05829281487936794,-0.005414353143915789,-0.06566159430473281,0.07192706581141602
