,UKF259,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CCL17,-0.01669895680813275,0.003080753056841533,,,-0.02386346168932916,0.112166558428073,-0.021890184812748688,,-0.02134072212443611,
VEGFD,0.27785444175534774,0.014325228583734273,-0.05887487126380638,,,-0.016893067347217235,-0.02308738858681893,,,
TNFSF13,-0.011518566672560836,,,,-0.02619619720627443,-0.02650696919815251,-0.023474392304886797,-0.018740349007828498,0.0026350663889676534,0.0036438283872729264
WNT5A,-0.014408744308885488,-0.019255127026610617,-0.10498078090146838,0.043158305323179214,-0.07272932309763733,0.007785432779299136,-0.07826882483454338,0.04898290495000889,-0.04689151537654127,-7.028145731931e-05
CXCL8,0.09375862393407682,-0.010426467190897369,-0.05525700014442227,0.03579441299897178,-0.05688124977194682,0.04238724758752521,-0.031079290710541038,0.025094489494995348,-0.0017511980572899322,-0.04753588581131377
GRN,-0.02541452196320017,-0.009996240055212591,0.03036298741400454,0.04345689193009995,0.07067940841611861,0.016992074547478628,0.029872639666194783,-0.0054202203621619436,-0.08139791236095249,-0.06806536751692147
MIA,0.029992224684095396,0.009485095583491006,-0.007513235672596465,-0.0282252240892046,0.16428674326287512,0.09723492079712213,-0.07486176975458204,0.030495548291687834,0.056657182601938416,-0.028226202342152368
COL4A4,0.08730830298551844,-0.021391126206196643,-0.024373842111612833,0.10078682282797528,0.007932068334087453,-0.027048442204536935,-0.033720060210382964,0.07278500463312465,-0.034153897622977276,0.03704022656189364
TAC1,0.05077877754183574,-0.012760875308435652,,,,,,-0.015772531413921577,-0.02805454924853303,0.03219377059117137
RARRES2,-0.0343796986640126,0.0017790319296855336,0.07994383905953657,-0.004645540512041366,-0.023170122724915115,0.0455867403456614,-0.048663788615314764,0.008101079098219477,0.0694613551503327,-0.015163452619215569
FGF7,-0.00029450029753778234,-0.04440358217570268,-0.061919989570310835,-0.013006412673456928,0.05954538328476674,-0.008377017642580298,0.029383932746183554,-0.03075102073071636,0.09731498458938136,-0.002781797594669166
EFNA2,,,,,,-0.01605572997748014,,,,
HBEGF,0.002836425791942733,0.04434231905657761,0.05027107861430709,-0.0004920649046769936,-0.01830481868275435,0.03243065730178269,-0.037100879375807624,0.01039059246067386,-0.06642747384675914,0.05229077565076743
CSF3,0.008628816427493385,,,,-0.03748454616153266,0.059398108538588276,,-0.02392560442035668,-0.02246848820206973,0.09270776092060604
PI3,0.09267607156401644,,,,-0.07897712787012658,0.015831801039360688,-0.01859928220691496,0.0024503163259560357,-0.04881656043966088,-0.025707406672194347
PCSK1N,-0.09350172226839393,-0.041384978704444166,0.020138905515084588,-0.02844656524071065,-0.09081553516572086,-0.05859672893844946,-0.05457944064866455,0.02405920655685814,0.1373799092871847,-0.0010137667406194012
NTS,,0.006040532611881329,,,-0.055670972026392325,-0.01956086018726697,,-0.0283312803119494,0.055677960788281654,
SFRP1,-0.014570485289733877,-0.015263940382492897,0.045566782707747604,-0.024229631758888683,-0.007130927892344487,0.029644070748840463,0.08544992641252627,-0.016040142565022713,-0.03249959238182577,-0.020655088082630543
CXCL13,,,,,0.09030192560305636,0.07082804515300856,,7.688662478071596e-05,,0.054426608647040714
MICA,0.0021671460019823813,0.07226561285984076,-0.015575944303803602,0.0405047588969688,0.08772791545010739,0.054117462718347345,-0.038930195395130957,0.031174248266853808,0.004772483052433908,-0.0423900123984466
TG,0.0746646127539767,0.01426763814663048,-0.07132183709975941,-0.03525561545706998,0.08251622888311726,0.07525766729787911,,-0.019691140092687513,0.02508787545813102,0.00011499031598557403
ADA,0.012030816596937896,-0.01794031870295833,0.04828513754671094,-0.03784385589460773,-0.009459032805391392,0.018678901567167595,-0.05496746164723325,0.005535708205898967,-0.05942282028715404,0.028142903658793354
LAMC3,-0.043008302074452553,-0.014834672128383375,-0.029890002418970607,0.024485256814903503,0.05370294084745965,-0.005613373420813398,0.0001130396440929454,0.05094394318732055,-0.06071641324045749,0.07888692904609527
CCL7,-0.011368327169634374,,,,-0.03576582852954526,,,,-0.02354479765982437,-0.006837249562748398
NGF,0.04213037478762114,,-0.016211287076334884,-0.03217724045961649,0.06617499584908818,-0.015839913954655786,,0.10070452131216201,-0.014840911824421144,-0.02890537166753814
TNFSF15,-0.012659188321147246,,-0.0012384224153401064,-0.010988785579599177,-0.02176287640389171,,,-0.014857389593094444,-0.03267384803446107,0.11564197438955302
HMGB1,-0.025489660422647258,0.04307779953987048,-0.032431139165972456,-0.053913502088329845,-0.009123537667748424,-0.08870420012346483,0.014382505542559834,-0.0016389083458929266,0.049863416165777094,0.06484847417396186
ITGB3BP,0.0044506643364931675,0.03675865777264839,0.026642651397115906,-0.0056730887835131525,-0.003271578044184301,0.011607886551722709,-0.002521849278247182,-0.017441850553151804,0.04878758985212912,0.015216855925130928
AANAT,-0.011518567901915534,-0.012733416697061255,,-0.02255216750611673,0.024906080334472554,-0.021606663925318983,-0.027077456330752765,,0.09448029676906394,-0.02230141544537953
RELN,-0.01999365435155693,0.03559973768780856,-0.03159771247521311,,,,-0.03386202875625957,0.06754507576565981,,-0.04850523874374322
IL15,-0.025529101394925546,-0.016075604769504554,-0.03957552496081038,-0.01886122231803002,-0.014665202105839503,-0.03917268073090713,-0.002979433567039419,-0.025736141631324625,0.01592527374006709,0.006949523152351627
UTS2,,,,,0.03790384064658391,,,,,
BSG,0.05456465598869569,0.006602117565522461,0.0801500714138494,-0.03313617812516969,0.11593743451891003,0.08421023340476254,-0.039169345436303904,0.07148925909364766,-0.029793645493508738,0.01156481535565465
ADAMTS3,0.010058091311400761,-0.00605919508893014,,-0.02700392468275308,0.03360028930181319,-0.011191437876055896,0.021934667476300646,0.022670785373093864,0.04164922992849429,0.019008183666564343
CD34,0.012224896661136214,0.011311753284657732,0.05016273963636767,-0.004440160595225111,0.06471637639264104,0.016194334963472865,-0.008278712963147607,0.06820032410474483,-0.03436129854037362,0.06604001665877719
PLAT,-0.038428867057884744,0.016710495214527474,-0.06908454265217528,-0.07157010999139427,0.06443382066705214,-0.040008924426413524,-0.04577154840047503,-0.01128220738587432,-0.023320274978746985,-0.09984722127659111
NTF3,,0.03558326003223302,,,0.013082024281734144,0.0015430825089503874,,0.013211698001303526,,
LTA,0.0048922191820250085,,,,,,,,0.006105625923547446,
CKLF,-0.043035437155935025,-0.0011599030275116545,-0.10423008677678854,0.013949032831940733,0.03440336267258647,0.03269858258974641,-0.021468195978842208,0.04628107011463978,0.10340097821635738,0.04155632486699629
CD24,0.018461240544210927,0.04976432815037616,0.1084494656129647,0.07326502961350354,0.006662097668941908,-0.05567805139572988,0.007952227638935442,-0.03415756690705086,0.03240394823663071,-0.0011571837880943604
HSP90AA1,-0.017878368580934112,-0.02656904710364967,-0.07196772038649839,-0.08000449174108736,-0.1324289015639724,-0.022868523866784188,-0.007606338323897496,0.040942379520515666,-0.08082004879942574,0.05501139144276348
BMP4,-0.015979603571472267,0.06004088874417259,0.029475851025071175,-0.05220056356395246,0.06862775600450331,0.012521968560563094,0.11606519105398631,0.07314353149844527,-0.011856001089248364,-0.015046345895929762
SCGB3A1,,-0.010740761525565724,-0.06317140811213674,,0.06333897127552003,-0.004006652765793449,,0.08374333336035679,-0.0034219403124164318,-0.044814823629733214
IGFBP4,-0.05712358603669275,0.022734626578025902,0.06100508415790093,0.14015864845649847,0.005442400114483405,-0.030560287229655723,0.04755140552711435,0.03657218343980822,-0.08632555186878904,-0.04123969428943841
RSPO4,0.029105008169065496,-0.01074075995448638,-0.02327485401960479,,,,,-0.02077893002264061,0.006481191194111697,-0.028121201497423087
LEFTY2,-0.005698870256734277,-0.011777374652474809,,0.14400389132480282,0.08420812948363927,-0.018461204786782218,-0.04117561183349358,-0.028257972053145446,-0.027378318805526703,-0.02640897752190358
PF4,-0.009918641486105962,,,,,-0.014716188114330838,,,-0.03352695251684995,0.14166152197058662
ANGPTL2,-0.02263695683633731,-0.0009726572414253353,-0.0035064050321250637,0.00752071731810949,0.03430304179772683,-0.011534042775717191,-0.012291643806741926,-0.027324701090141464,-0.00015108226670175207,-0.007306129075855375
LRIG2,0.009187965321790675,0.04664330814754834,-0.022175456657258206,0.10402385525264972,0.027426906895923968,0.046225384600799564,-0.057959141929118475,0.002932996841804453,0.058312620644099034,0.02751154804998591
ICOSLG,0.03358730994587141,-0.020383956643672096,0.06257639463109105,-0.08659379278523353,-0.0023463224486230836,0.004281324021938514,0.09886280237484706,0.03999758702236847,0.04022518795461921,0.06334507614287668
WIF1,,-0.02021188641087744,,,,,,-0.019316028142812674,,-0.004024833621940281
NPPC,-0.01538625894567295,-0.014927027844657896,0.03885483132467993,-0.02700387282009869,0.04449343688912481,-0.02784401448564713,-0.02568860922691684,0.009730063179758566,,0.014758036112052406
LYZ,0.021062925691851354,0.021161627623582,0.0026476779681415463,0.04228627880226194,0.019008595509685523,0.07033335700085637,0.025595079265140295,0.07961579748067861,-0.06943255802983798,0.05308280293930279
EREG,,,,,0.03255948325681152,0.044671594496065475,,-0.025880507677423562,-0.009355384562976687,0.03634652228173301
SPTAN1,-0.02194840228333239,0.03156426468609639,-0.01610123268543688,-0.056313216419939326,0.012285824226791692,-0.012704282983591152,0.0538235529648576,-0.005354606890701712,0.0444457753957901,0.056311066032506525
PTH2,,,,,,,,-0.03304542106909038,,
LIPC,-0.0011057785199624255,,0.08055317070828702,0.02240640934103451,,,0.0020858657149895863,,0.009416335373604137,-0.0038011166667693778
COL8A1,-0.028209727638749887,-0.028315287062805884,-0.01680545280957349,0.13671679913838344,0.08616993152070415,0.09173513815319627,-0.024984909989721447,0.027067378497860284,-0.04322221594682411,-0.031181404124605565
GSTM2,0.058799755194476146,-0.03174620261180195,0.08812704970215207,0.012733991136774267,-0.018931361526833525,-0.025601450475950433,0.007624353501209937,-0.04411449335251634,0.04621388246696043,0.015140410229178829
SPX,-0.029207508509065616,0.04173739462796964,,-0.05230855566846056,0.04003958398460626,0.06963197519161918,-0.05159106791750607,0.019847056871859448,0.14109215739089315,-0.036325035544025004
MFGE8,-0.0004837760216222335,0.021494772324943897,-0.03764031801513032,0.10685790720670592,-0.0023308054878437767,0.09300947734929095,-0.05110460836117135,0.06659456949083789,-0.05496134695981461,0.025436403683141574
TGFA,0.010080494784596864,0.0298579683716567,0.03446426969376068,-0.046189604799115574,-0.010958035641291637,-0.03200310841942353,0.04289900800610997,0.03780773545734948,0.06874882423119083,0.005922804231181064
SLIT2,0.09456067356353225,0.005186114573815329,0.028455084091932502,0.01614905700951551,0.07291252611085254,0.05620695522217056,-0.03819265389018663,0.05166018195645093,-0.038671914025579956,-0.021608708792597252
PLTP,-0.07762588829094445,0.054495365496280146,0.0015439470451124625,0.09002170291494038,0.042589736691447014,0.04353456632893569,-0.00939162512335522,0.009231405154696105,-0.013412134591504504,-0.02021643712367245
APOD,0.011497155994320985,-0.0028675467335950175,0.010822706562540764,-0.09151307721921913,0.1369107106027458,-0.03936469068079115,0.030911580757915138,0.005831167966006194,-0.13120654550033306,0.029242893598083377
B2M,-0.025154265723497982,-0.009829545671784018,-0.04872590073815425,0.03899464538848698,0.103983724015903,0.04531153696753493,-0.02675419877019876,0.018434371488741698,-0.12158500771399049,0.018410880997944815
OMG,-0.03761937020114605,-0.06216274391302354,-0.016165448759093162,-0.0874378528738295,0.08525688191869234,0.026183928555480112,0.021580805784542613,0.01282717913809436,0.1606162428687948,0.018381074372305312
CXCL3,0.03935592388650356,0.10982348612282719,,,-0.03873449492022425,0.02535794134735284,-0.01906795778797601,0.02974225680166556,-0.03166432648686004,-0.029375864498576956
CXCL10,0.017950528520386352,-0.017454671718581564,0.006651132620451973,0.040369207684670026,-0.036932806268808335,0.0013363259807467544,-0.025688606433703513,-0.028392495745246403,-0.028206948674071662,0.07459822900796331
RSPO3,0.0388457760222907,-0.017088569472625277,,,-0.021338571532897865,-0.022341642830455834,,0.048509436758487005,-0.023893365664188374,0.0012991679415128988
CORT,0.03153668672663503,-0.029178675078235527,,,-0.0407825094943786,-0.01539974289514041,,0.009260705492906088,,
NCAN,-0.04905569210584749,-0.016739751941639104,-0.1130850042566057,-0.06293367810056892,0.07842712727168583,-0.02545101126203762,0.032378389349139905,-0.003282108979294164,0.12438105531537355,0.022253535963626014
PRG4,-0.011368328941219408,,,,-0.03917347965064814,-0.02272326301435051,,0.037124854621873024,-0.03807643940994385,-0.01372699536801768
ZG16B,-0.013194336079971074,,,-0.025070459996454842,,,,,0.03959391928084041,-0.01879293517584706
TGM2,0.031249303170994766,0.0034683025192770484,0.031055523930009626,0.0348611647760785,-0.012829109874739533,-0.007115312180890205,-0.07225805581666946,0.002892321715345147,-0.09751383610014173,0.032089749706839435
VEGFC,0.05013971661392352,0.00202509837096539,-0.04794820957447331,0.013367361970996921,-0.007836497515008867,-0.030855472197631614,-0.025150950526995706,-0.02405685641772591,-0.04646438023758754,-0.02949895186891939
WNT6,0.003048093719607162,,,-0.023842010399993126,0.05805214399624321,0.145954800004347,,-0.027577031240915498,0.03769845142936467,-0.01941874032405437
NRG4,-0.013835776375597221,0.0051037164302952095,-0.046100132842320694,,,,-0.0201958499930328,-0.013656553912301202,0.04752474138522444,-0.02920280702178593
PMCH,-0.019170816098487448,,,,-0.03635350274160573,0.1299037400226532,,-0.015798310222343796,-0.01783553851867848,0.02150997903275129
COL9A1,0.06498873697588445,-0.009811940844604714,-0.006486910658070781,-0.009274608378585942,0.05846470142279075,-0.01828395280196502,0.023610135772390975,0.008764953587562806,0.05774638796019778,0.0012281521408377524
GDF11,0.013156092315893497,-0.030221474080998168,-0.03437228356533704,-0.004676735021013843,-0.040932308549671996,-0.07212458737234403,0.008244056087005581,-0.011244756226614682,-0.007293878127905655,0.012612889533753413
RAET1E,,,,,,,,,-0.02621085530428342,
IL24,,,,,-0.0271042956363193,-0.014481545976832972,,,,0.07617522686115995
SORBS1,-0.025173310016903726,-0.03411656315574718,0.004544760081996322,0.028782522039901504,-0.005855152312969578,0.02868660815087434,-0.05746886716586707,0.025317600377183582,0.0937521473432482,-0.023842481031305682
DLL1,-0.007343481440701199,0.007822395894480904,-0.04297689747320904,0.009889142043755695,0.08418042932987874,-0.04265066593672964,-0.07863930572787527,0.04367993275871055,0.05528989333499065,-0.0565208204811101
TLN1,-0.005206682341124571,0.05063514127851317,-0.01873300687581596,0.02317583711700539,-0.005252126382443023,0.11539911195237633,-0.040632016869274715,0.06439133061057252,-0.09603147329833339,-0.075851775050055
COL2A1,,,,,-0.026324652421854815,-0.037743338829022345,,-0.03328168564372826,-0.03477292277600102,-0.026310161681025814
SHH,0.11179554221962601,0.055500903151889935,,,0.08660656409582988,0.04702129532140956,-0.015047070756971228,0.05321965334753484,0.0414161702639802,-0.007594786722774933
PON2,-0.08224312398310245,0.08147566973545188,0.028235243393376984,-0.09527159641504554,0.07792883883160512,0.02031471791610022,0.03869453531731105,-0.0007563066103941175,0.15184916265254028,-0.03575027602497162
ICAM5,-0.018412272195109405,-0.0015791826608947564,,,0.006773690431614223,0.07626170917545744,,-0.029819660263734407,-0.018352442027638454,0.024528667391435915
HPX,0.09835529616155367,-0.010740760430570954,-0.043449406394867884,-0.0073429490727910905,0.04232253573278346,0.059459916867703695,-0.027077445242102288,0.02717938178877371,0.0614080548606037,-0.04660429630169527
SFRP2,-0.01345436493772104,-0.013948890541951768,,-0.004501970155848779,0.09569877581367647,-0.06550196051664518,-0.010684547471819432,-0.009702930606437829,-0.020192591233873836,-0.00826414790531951
CFC1,,,,,,,,,,-0.025839889370668112
CD70,-0.022868592251679233,,0.02831969990970125,,0.011754523530841858,0.08253186733382946,,-0.0015659035450702491,-0.03645365060888813,0.11408242719710206
HP,-0.046819982929202954,-0.012987066819991963,-0.023204765621419834,0.0015980111759112349,-0.013810510628644076,-0.03440509507820376,-0.00610809682883863,-0.016211773229450485,-0.013035715988416232,0.025481794364369096
CXCL2,0.042063963759981886,-0.014927026676422608,-0.04541603503950189,,-0.005130661748860634,0.03874345706593567,-0.03241959751950439,-0.009299229858698708,0.007644498649091758,0.007714465992239213
NPPB,0.06945764557706141,,,,0.08518954423228124,0.02971567459792802,,0.05768031596371542,-0.024237161173325902,
CCK,-0.004357855798999312,-0.014283321663244378,,-0.031203286196237624,0.07421758963234719,0.04401529116881812,0.009545092970533067,0.020492992900224792,-0.03144214099451707,0.07190171239772071
SEMA6A,-0.027679640086863747,0.06266443682479586,-0.034893783027806005,0.012357213488391649,0.022019021526019908,-0.11452620301545849,0.008090596630771154,0.017352206710407443,0.07369135711519664,-0.07443056907640615
IRAK4,-0.009315955934337301,-0.001056588264502437,-0.04907025088345963,-0.007409944191872527,-0.008223754094990527,0.0725982036681972,-0.07145512194060145,-0.07247125795195561,0.06426311652533252,0.006175233498190541
GSTP1,-0.02684506227394248,-0.022359260252038837,-0.05136017125481901,-0.010571062939776048,0.13278305655124714,0.05885413850620669,-0.06866459087193562,-0.04098165493728705,0.09572623342116948,-0.10096795268919265
VCAM1,-0.026609317723371953,0.0459405672942648,-0.06290581688636604,0.009146083965738495,0.07833117822989637,-0.0010340869067147372,0.02929804222654664,0.05895319404676248,0.10239921135950031,0.014108560660993197
NXPH3,0.002096055719899502,-0.05292603988873086,-0.057211660280988896,-0.02108850895131445,0.11165470552310815,0.0643685134694972,-0.04760230267920442,0.024530140491816763,0.07139358220589377,0.018790731386352746
MTMR4,0.004209069885596247,-0.009376041696334209,0.006046571992078947,0.04071921053493902,0.03136142288818702,0.047973552525918346,0.05211302966035663,-0.007682638907696013,0.03661316469138774,-0.02628232799954912
LAMC2,0.0060793773294827045,,0.07527421131428617,,-0.03332225896259858,-0.01901833331140867,-0.01952626508806009,0.033167030325016805,-0.04617922465917125,0.04373557508512136
IL10,0.014317127314101898,,-0.08028839248559036,0.14414395977002267,-0.03477054778537314,-0.0049719295895491,-0.018834957877617277,0.0014576750297982195,-0.01365523192302087,-0.048919034875450705
SEMA4D,-0.045733260439304674,0.013390154360079976,0.04317413925189013,0.04589995404898024,0.01855079468505049,-0.028740037097944048,-0.06062310776955192,-0.058432173152430274,0.06463843404869636,0.01993205062212907
TRH,0.08795145128300261,,,,-0.05500924768191568,-0.02531154259175131,-0.01867745503763953,-0.02261328795598945,-0.027147245893880605,-0.032923697942593394
SEMA6D,-0.037655083700638296,0.017766443150934074,-0.06027199418681218,0.03925981320447034,0.08041731056248935,0.06330011823896833,-0.008734400027108966,0.00021284999133048895,0.1247496068525245,-0.0228808648150832
CEL,,,0.02537522930766904,-0.03465860939504086,0.0014811462318328995,-0.006344735427453572,-0.02447142812978061,-0.03881863942779079,-0.006548647063557125,-0.013292140299342342
PDCD1LG2,-0.034048924550971964,0.03594083709430671,-0.010185412411135521,-0.023015403369689456,0.07444480952655534,-0.0038678342780147546,-0.01591327105920268,-0.013098955753237428,0.02819221945303653,-0.045899944235648596
SPINT1,0.023210213267912873,-0.017552765567146498,0.06363363960101977,0.16229561005693124,0.038471052707895935,0.011510737892094848,-0.0239646615592688,-0.028271130297488983,0.06368710917150597,-0.02259493517870491
CTHRC1,0.08768518872065502,-0.017609640204496353,0.057967961626793366,0.01277901405335629,0.061439673952038816,0.04376999931209448,0.04790754080327268,0.056983025023330545,-0.042986424247614174,0.060038911436331326
PODXL,-0.04623970248185805,-0.028160397463506938,0.009678141904650934,0.05464767888265741,-0.007052499513887301,0.01802054284104959,0.06411405418883363,-0.020904301021777053,-0.033430179682114834,-0.04082486810707507
JAM3,0.012491514831234616,-0.02480887022690806,-0.02658315828575728,-0.09160400074032657,0.030296913691294843,0.04147070089532084,-0.02342635750819127,-0.021645257681828026,-0.0762873374515517,0.0022238818958465207
TGFB2,-0.021550113394273297,-0.02851167506695486,-0.005473704348566619,0.019763725455683535,0.032400783875867784,0.0010268638135339351,0.04824541648650258,0.08103690783181333,0.034842575553263366,-0.06299115672231298
COL18A1,-0.008347595645312397,0.0051308499561548235,0.001385076570053521,0.0447053417079236,0.0534680287817036,0.04693876064589368,-0.04173879184662061,0.06519060851783325,-0.11785744388309966,0.014437265680740467
NODAL,0.026634800775768096,,-0.03280148502717046,0.016658864513332018,-0.04051821790757271,0.027834133470674465,0.005700293991749437,-0.017536407313096695,0.04101714421535068,0.1653626714593089
INHBB,-0.002561564911188046,-0.010709625211683355,0.02058912487148211,-0.051014202516063235,0.03613651192025418,0.03648773793968731,0.005548241675217371,0.0578887528288963,0.11470691057802654,-0.03267389261045472
LCN1,,,,,0.02685788616211966,-0.016893067347217235,,,-0.0274527726417915,-0.01972463446523773
ARF4,0.0566689706468026,0.03271384298868599,-0.010921262386105442,0.07707833830469613,0.13708330805200622,0.009883949061505247,0.09207516963084864,-0.0008686524628945172,-0.07800499649741686,0.043413715705860716
CXCL14,-0.0047640126847494435,0.014543178957860285,0.18954119355934723,0.07275058521499753,-0.06666328247303886,0.03068764550113808,-0.0073640327528297096,-0.015654875479674996,0.05353545002950195,-0.06897600671731989
LIF,0.0824131759858472,-0.012733416697061255,-0.040789821646181265,0.11553781089753516,-0.056336581502968164,0.01685551433190705,-0.010137188267479917,-0.04381742294610088,-0.06639060439047383,-0.03720631137771713
IL17B,,,-0.04401993553361892,,-0.014922325889710934,0.0037189814839215024,,0.030427140277551914,0.014858189642005672,-0.00028205404809453563
MMP1,,,,,-0.004735987594450318,0.06622416474047967,,0.07938507981477992,-0.0494460911708399,0.0250804236789153
MATN1,,,-0.04810094334062148,,-0.004658249078854798,0.06531473801767064,-0.01975176077190667,0.012054975016730295,-0.03301685202913538,0.029339918986631557
ADAM28,-0.018080209004722885,0.06084795525439786,0.038988232338696964,0.011387423410251995,0.08738533561291419,0.006450072219976984,-0.060880628336006194,0.044248214868164874,-0.05260434288202079,-0.0025493258868475354
TCN2,-0.014487046153865766,-0.0055983936140223825,0.0932129964307097,0.03002842133615308,0.06354217334961788,0.056952982792144204,0.004430330745615399,0.07066952317239267,-0.009140391590070312,-0.02409334582726878
THPO,0.07516956258866364,-0.013250329272723495,0.2520112402231507,-0.025859637135657247,,,,-0.019504417104636972,0.09606441092645338,-0.030456612203011293
CUBN,-0.02734598787799304,-0.029591987558386167,-0.033954414920350284,0.06983993601936869,0.06948447435507764,-0.0002819745989931125,-0.02411554616295346,0.038377386742373155,0.028923238435828544,0.0331149402530234
TIMP3,0.08477435067405828,-0.05238234250885535,0.011601825582393156,-0.019462700721138572,0.018285649340155252,0.05906666468251223,0.06855648870314401,0.03340921396669438,-0.09857335892953475,-0.03833997929300167
PIGF,-0.01036767707284378,0.03550363004266342,0.012999013440931483,0.009172337206843394,0.043193403121300586,0.001770054228942038,-0.0017659385221397434,-0.07553980591139182,0.0881963102438967,-0.07031510146052204
CRH,-0.013324948323461266,-0.023973710978242444,,,0.01933624246917528,0.04314371120469923,-0.0019410284852901197,0.013730212260936401,0.10375079628881967,-0.044511672279239335
BDNF,0.04619995397937981,-0.02155504449811604,,,-0.00909859501481904,0.009753497518058901,-0.04231831903895421,0.06629346298646503,0.02016030788120258,0.03437998573699562
CCL5,-0.01076998079492628,0.040825964059332816,-0.0365103096615429,-0.0030085910531436996,0.022360500492428926,0.08884547995784706,-0.03089567475182116,-0.029692049617893273,0.0023628757593872883,0.08253142537915495
GAD1,0.01745744320271219,0.017455365905380323,-0.05066166626683952,-0.00895246699438657,0.0652697996135862,0.05195891581847552,-0.011904981117923857,-0.025933929515344394,0.051539795825381735,0.041414030194749624
COL14A1,0.0056557571049954064,-0.017356077042451734,0.05182332380665151,0.0005524183063944714,0.005478434475401414,0.028953276394285604,-0.02502470546771531,0.04949201993896902,-0.025608366511239322,0.008659918844044946
HLA-A,0.04579747491869478,-0.023236289854230607,0.07368840684506442,-0.01939482903169168,-0.030285186397738112,0.06344541145152398,-0.039550005288200754,0.023987242995647813,-0.13099362462958405,0.07895733994687164
CD5L,,,,0.06275857492168857,,,,,,
FGF18,0.09656597762562845,,,,-0.003832720690466918,0.03451737410970116,,0.04016922009536493,-0.02714724807188284,-0.010128164878535082
ADM,0.0648848190670192,-0.031139980943093115,0.02904905047914395,0.08807829440761825,0.038837339044679266,0.06364480101145689,-0.00854563414692973,0.006670364432303146,-0.02605879811006157,-0.030484140336726608
CCL15,,0.012389484487308805,,,,,,,0.010927913086686085,
GNAI2,-0.012215962227926896,-0.025927984914805965,0.007360014291365664,-0.04844152435714232,0.0580746223433364,0.020667463003979324,0.033310529526074946,-0.03214742744261123,-0.08391923322411708,-0.011338478245788966
HDC,,0.03584383274130674,-0.019325462999072687,,,,,,0.12898776123226746,-0.020323490550280984
COL11A1,-0.00683717222401833,0.031705759388158096,,0.011857474427430334,0.027610816058117518,0.025819976479638337,-0.009310027198408177,0.003516447184362822,-0.0010833846945946125,0.005857342480973314
NUCB2,0.03803995142606403,0.0033952456737610316,-0.0030769921929015157,0.1252358126280452,-0.03159328927337503,0.0012453670574244507,-0.001575113789581944,0.0046626701615029185,-0.021401535977342977,0.020057250300000714
FGF16,,,,,,,,,,0.0828604034500582
CXCL1,-0.03504679377085885,0.05850926453076209,0.0204130590327724,,-0.047242351015304246,0.03284294712596198,0.038360805783731924,-0.036611691843686574,-0.015725661514113566,-0.011883590783464657
VCAN,-0.05078781007843398,0.023900965069394122,-0.04159759654975298,-0.02599719306583524,0.01943008347152189,-0.06316134935261854,0.08829185242275524,-0.015703853405247187,-0.10488647025033523,-0.05995332427917982
