,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF313,UKF334,ZH8811Bbulk,ZH881T1
POMC,-0.020793794966134094,,-0.009731501538414428,-0.03813123820443858,0.020695758867056144,-0.016503222421801758,0.03885896124409327,0.04551702129725546,0.025098454482178723,-0.02211310926482989
CCL18,,,,,,,-0.02570187963587616,,0.02866649951575239,-0.013120084610909293
CCL17,,,-0.018424767172829412,,,0.04414607740386338,,-0.017607483961018834,-0.027188505343472984,
VEGFD,0.002789516777089822,,-0.02052722527242061,,0.04280699760905964,0.0992223466483531,0.04360465768976104,-0.018870485923554114,-0.018834307541605654,
TNFSF13,,,-0.012708992037352103,0.012075263285396128,,,,,0.027353938250918985,-0.01517942156605074
WNT5A,0.015524249964018223,0.10533867985118868,-0.001432465132516761,0.018580134220116753,0.07162640569516557,-0.0341617331118139,0.01884761206265045,-0.009815998627124073,0.049035623341946756,-0.020041009020293838
CXCL8,0.0680634733985855,-0.0739332182776107,-0.034769239724769495,0.01658567031587904,0.02796404051536475,-0.02811753754700114,-0.032327162764862354,-0.021063300685805676,-0.07058870892368993,-0.030645184925041702
GRN,0.05889465233223551,0.06749822398363743,-0.014539028568974374,-0.03228446344923529,0.06901539007743208,0.021980911377297425,-0.04147009379774549,0.02554546970762289,-0.10104344383756683,-0.04533155704172322
MIA,-0.014906720198364577,-0.0015188439167065952,0.04832473556448753,0.032104750612084045,0.08318894172935076,-0.02631518257657415,-0.04689955346013927,-0.025843995260638,0.06501119123376295,-0.051025055782455746
COL4A4,0.0022465698711569386,0.037592113258062096,0.014480129768175157,-0.013336438414183938,0.024049093253567997,-0.01851988361105375,,-0.02506963419174227,-0.030156671285958826,-0.02724274873318256
TAC1,-0.025477189177027702,0.07691518394140408,0.02581301584949611,0.03294822731427424,-0.05204582254124067,0.058569211043539425,,0.0697415539008873,,-0.007748199941939304
RARRES2,0.0248482763020697,-0.031160027718997667,-0.003062759863372043,0.037710014035434516,0.06687242782488757,0.052891662108125105,-0.06712038648007003,-0.017945300605141302,-0.07120547061994086,-0.029624289284384864
FGF7,-0.01891872403243689,-0.027908192199851474,-0.03265960931633421,-0.018716454000880265,0.03972056232732937,0.02148498903987484,-0.028970345600545493,-0.051653734213770175,0.053287998355222924,0.03628228120894638
EFNA2,,,,,,,,,-0.017900748868478984,
HBEGF,-0.058688907966401596,-0.001977624500898737,-0.013727904196419038,0.04705046289148955,0.022633397932915238,-0.00748000861260209,0.06443872862761509,-0.0027193319148685596,-0.034467705244058844,-0.05573610082624262
CSF3,,-0.03601856469901151,-0.021960715958600326,,-0.01978112970298833,,-0.021290768536965432,,-0.05750380412435008,-0.01937940619822232
PI3,,-0.07914888078987377,-0.005670631344858752,,-0.0222738131282172,,,,-0.15314703915208894,-0.03218903128280644
PCSK1N,-0.039108441761138334,0.012129133013589269,-0.02426725124718872,-0.015121869405498922,-0.005207843775642636,0.042349808020516716,-0.0010078847504709947,0.09020734380459751,0.023092821604130058,0.010876875414472577
NTS,,,,-0.01628076115584871,0.04222094785436601,-0.021156814227075417,,,-0.021808665588847274,0.06487536196957848
SFRP1,-0.0431394226593717,,-0.016076321541698812,-0.01981702570619152,0.057607058252737285,-0.0030922654717252685,0.05513157342768559,-0.043534952003140094,0.07453179208713664,-0.009381033075090438
CXCL13,0.017117460124306386,-0.02615373978863009,,,,,-0.0368008846453282,,-0.025132347268917235,0.03915854705021916
MICA,-0.024399680761349272,-0.007693418991458985,0.07851503572477563,-0.034556449571655705,0.10062813742813213,0.07283611491616192,0.06744911075321894,-0.03960002799003525,0.01740469360608111,-0.0025347423422578137
TG,-0.015913286650365514,,-0.017348897983335613,-0.018792290198615173,-0.023874053773881854,-0.017871196331390816,0.024713466385795073,-6.409942599902654e-05,0.04804343897413073,0.029544220522667405
ADA,-0.022389000185106173,0.08850616403460143,-0.0005817464491806198,0.047048883850950615,0.09777349730989154,-0.02640937621107986,-0.019267540110461494,0.06236716894173757,0.002549170097215844,-0.044655901765690016
LAMC3,0.02282732077136812,0.09319833741113007,-0.003761199190712054,0.032189403408430586,0.05332197516282738,0.023221484959933966,-0.025078621540788347,0.027774835729602206,0.02706518703043019,0.024843653777028598
CCL7,,,-0.012543225523108914,,,,,,,
NGF,,,-0.006928270719556875,-0.017932885261625415,,,0.022816009545704015,,-0.017660132687726607,-0.021878135074684873
TNFSF15,,,-0.013967495101283521,-0.02177445418888055,,,0.014037282676983556,,,-0.012034278545742414
HMGB1,-0.015371904878021205,0.09915123741224291,0.0258373708093425,0.02826990394063844,0.060816964021748326,-0.027221295652224732,-0.003514644675551199,0.0036623575837749327,-0.08040266847290774,0.025106568263726023
ITGB3BP,0.006117946593698164,-0.012585143653029866,-0.03166875154633781,0.00190541857474256,0.05474647871188159,-0.015309644456982475,-0.003735395370990148,0.004439688323888598,-0.007888404763508416,0.044550363004947545
AANAT,,,-0.012708993393758633,,-0.017843114307456182,-0.016071671300416205,,-0.02361875555967472,-0.007341132447428748,
RELN,0.01494373206798525,0.026830191416188223,-0.008678007447419684,0.024512118505420424,-0.025913679657932672,-0.018038661251533316,,-0.026148001022961904,,-0.014536104300475455
IL15,-0.020273283733472133,,-0.015168056218413063,-0.015493818631732267,-0.009820536775384749,-0.002102206633910963,-0.03920063333959163,-0.021905304140474185,-0.04367414756305755,0.02078200342921783
UTS2,,,,,-0.030627534949762433,,,,,
BSG,0.026429490268114964,0.11596046265439956,-0.006372624475949205,-0.004687687059448721,0.005053055549787839,-0.05972915655478064,-0.08408093656464193,-0.027770358326699943,-0.07204857481709566,-0.056988407574362555
ADAMTS3,-0.027960798383524416,,-0.03191807436619047,0.06460888246047702,0.0619917104217056,0.02670097781315068,-0.040088454960381166,-0.02719504892530355,0.07085901267061279,0.009619779058294189
CD34,-0.039866595444214524,0.06290562245911445,0.02652694996718835,0.09885858817729298,0.10069566497910083,0.06311239550932203,-0.008966246623066127,-0.02750443107228804,-0.014359661642762755,-0.027591527092416173
CCL23,,,,,-0.0203026316739155,,,,,
PLAT,0.010217304611183154,0.08735282224117048,0.033088734692752676,-0.002730349291120921,0.07367729424169382,-0.031218133957775795,0.061497972234899244,-0.010898606017452532,0.039626037168056356,-0.028559935190723033
NTF3,,,,,,,0.002899307130167078,,0.053269362948163444,0.047362451019640074
LTA,-0.011702681021991417,,0.002437921854753339,,,0.0024820250275055314,,0.008131336820795535,,
CKLF,-0.043363514797917925,0.10139666284577645,-0.0339048459312447,0.012933997501984233,0.0900806466050318,-0.0014536633347660979,-0.04381182618392435,-0.007092505627730149,0.0001399455073887426,-0.04650659320689418
APELA,,,,,,,-0.02052388307252361,,,
CD24,-0.0022003646062807415,0.023656847450009184,-0.060164032814857264,-0.025590289435433854,-0.04967111815118282,0.09844342424864308,0.06914796268875646,0.04141837711715213,0.05686547971214276,0.11879700764892105
HSP90AA1,-0.033796095739131025,-0.10989599798589748,0.0001560712962118649,-0.01045683158555242,-0.0744338721711542,0.04645629352785892,-0.03612018123930401,0.06606291276973035,-0.12435318594317366,-0.05272418848330556
BMP4,-0.012405527894539036,0.02623114340808446,0.014092713866818672,-0.032110316865262105,-0.009250066277725148,-0.03088076847177603,0.03202160587907697,-0.018665583908525015,0.029864507777978076,0.010148599123497724
SCGB3A1,,0.04606339132467326,,-0.0013813978137343032,,,-0.023420734048288296,-0.015285233430507174,-0.02234321681245921,-0.02499139919480453
IGFBP4,-0.01864500047349683,0.09416548841516546,-0.03612666138676803,0.07699693856009493,0.07175130016135366,0.012768167924303383,0.010077897910980673,-0.03264882009129477,-0.04987415682604265,-0.0663553537128215
RSPO4,0.05104704720598511,,0.024800623471611834,,,-0.018002663897285918,,0.017725310716039222,,-0.016830643782214057
LEFTY2,-0.01184640775025879,0.01188839960674622,-0.017878371586434252,0.11322493182308092,0.1154191605212908,0.024278239303762203,-0.03740896504991989,0.07457773311523805,-0.020582645022136574,0.04369772270244912
PF4,0.01960971949836055,,0.09549208659457328,,,,,,-0.016407275664539776,
ANGPTL2,-0.016887771888040644,0.07486841396278104,-0.005922970286412509,0.006851347630044853,-0.01071244965199329,0.048602116687794863,0.05334248860009707,-0.06943361983510228,0.09764869109760485,-0.0420965632190725
LRIG2,-0.05885383610855926,0.05706388127744672,0.007366451495037221,-0.022391503104311344,0.06240781066946746,-0.01907281000927962,-0.03309531303719291,-0.037279428586378255,0.021426457591385874,0.008127626524787941
ICOSLG,-0.039920464824782384,0.009650444572880466,0.02597370864247416,-0.015287714932122668,-0.008258891972522326,0.016058340183163503,-0.026315491617195357,-0.032865677187680804,0.03314806483755446,-0.016359302526189255
WIF1,,0.008059229628848766,,-0.025617003392340493,-0.08887913401738441,-0.013892229324153004,,0.062008975444914786,,-0.015645713643805206
NPPC,,0.06169364733890539,-0.016976404094705067,0.01677790941916912,0.032258335041718954,-0.016583146639958,,-0.029654921073618792,0.11461255930905541,0.012458918646323957
LYZ,0.03378517841063509,-0.02161140571419713,-0.044020333911677215,-0.03615956165935943,-0.003537942945697662,-0.04111030751218385,-0.02889326246659716,-0.05000471348484266,-0.004328074127655964,-0.0034877895009978043
EREG,,-0.015436999363141675,,,,,-0.025373311479907294,,-0.05213482237603845,-0.002786084446399901
SPTAN1,0.010851514271477238,0.12629900443630954,0.046307381142068664,0.012185809126428663,-0.013061175621249282,0.06849530427343013,-0.04575452800529175,0.0696608896796149,0.0930792323703792,0.05888560301366211
PTH2,,,,,,,,,,-0.011921267437888908
LIPC,-0.016021563247113926,,-0.01966667478236688,-0.02402693987544158,0.004891677606080635,-0.025530333093524572,0.06043901820114978,0.030465667642812465,,
COL8A1,-0.0048370273247190215,0.08824597275292169,-0.0034693873241527693,-0.025646950260635615,-0.02974064842933528,-0.04143052362998781,0.01974083300196811,-0.035460875681531515,-0.0057352098014361915,-0.025751510560449973
GSTM2,-0.023326336521126517,-0.05086101101606892,-0.013494253100763007,-0.013102109936267592,-0.00440600251731553,-0.02932965279051618,-0.029161022596972782,0.0060793254921090506,0.10868370062581124,0.08504943366662569
SPX,-0.05289517105174109,,0.04285775837074098,0.02027437382865938,-0.034787565467918245,0.03865197023366655,,0.03718895455077299,-0.020371729892319584,-0.014308757162137732
MFGE8,-0.005340626221921116,0.013857315178498988,-0.012140547009510904,0.004134511015685769,0.0171953350400507,-0.010194676084086482,0.00979445500428274,-0.036268842547270086,0.035005849846026296,-0.04839808436103771
TGFA,0.06266359459850712,-0.019387226714035165,0.010444250042202863,0.0295913290001221,0.10656601269090862,-0.04304917927089795,0.0033810719019097715,0.0019380404055455702,0.056006183307004555,-0.05382825044230887
SLIT2,-0.02775697255678503,0.04485050127816459,-0.0035949140154876488,0.05369678329512576,-0.045475977352118634,0.030973242140137344,-0.025738917295105208,0.035771904570916634,-0.00100942373737519,-0.013807105303078701
PLTP,0.016719611704734003,0.04084881594419906,0.02496422015464334,-0.017537007948049823,0.06079543517570748,0.029618301774678033,-0.03825988144899574,-0.005070777477113801,-0.08489858064307604,-0.08024854443963848
APOD,0.04642631445524947,0.09449975267890308,-0.06338221062534365,-0.020912471033538733,0.07038103701959997,0.0638452989630499,-0.06155578835582794,0.0871898852720639,0.1435049817849915,-0.01274784311610202
B2M,-0.03190327547090585,0.016372447335137805,0.0336450524866874,0.03827014084616262,0.07437672110956814,0.06283431916466362,-0.1224702404441895,-0.06703625223151685,-0.018647158572250494,-0.0906931960993844
OMG,-0.025776504909475816,0.06531418484054612,0.028423792261865415,-0.005166620595649985,0.0425337991885916,0.04505231954309678,0.002515007102265412,0.11475133053882797,0.11005596445605445,-0.03904629338797024
CXCL3,0.08794538047451227,-0.06781799847679824,-0.025751436545031575,,-0.02342715613874653,-0.05928550079936464,-0.03452023566468062,0.027736117992680775,-0.09057871353010388,0.01975721554744277
CXCL10,-0.035700964769824844,,-0.015021050802433928,0.048372064239935224,0.018191232830906946,0.020431067481412962,0.0035861866718222245,-0.02506963577552585,-0.02200691307774938,-0.022997525929178857
RSPO3,,-0.036018565822470705,-0.012708992454707913,0.024546405672381883,-0.015299188154661355,-0.005110039856975516,,0.04639800159249427,0.004061707624445923,-0.031885383177313466
CORT,-0.01901161550345343,0.03182273218581928,0.04689083990660718,-0.015366240884869079,-0.05070907189104198,0.06908184771707035,,-0.004853531987721964,-0.01716938006504245,0.06514866445070182
NCAN,0.006780415365658732,0.05136514155676696,0.028252813204293965,-0.011566288531093465,0.07833898870489567,-0.06272900251704383,,-0.07904174330173507,0.08199394573333552,0.0688086071041131
PRG4,,0.011212340322278629,0.07891528851866975,,-0.010177444900655705,0.08484212994804531,,-0.019274150813423943,-0.025334470949798852,0.02690896471225748
ZG16B,-0.012809742720231863,,-0.014557949521441576,,-0.01366779648683714,-0.01229922782714087,-0.03304555842229175,,,
TGM2,-0.0005031313371926606,-0.038155640097252565,-0.03523116963786313,0.07365345541428758,0.020737792254953792,0.06663822273154907,-0.028816789194583997,0.06886520166182168,-0.02639221985781492,0.05013948297301316
VEGFC,-0.016448202949880975,-0.04279493059764059,-0.02235538993668778,0.014632840334928576,-0.021337690340670356,0.01819226131104081,0.018749663645718756,-0.019670039170116314,-0.034401180127147664,0.02208993614413356
WNT6,-0.011846408061161879,0.005274599330122345,0.08446509794522403,0.0761608754986633,0.02119609820419034,0.004257756438068525,0.04042666948025522,0.022239971550302245,0.01968833044518244,-0.004815523555475796
NRG4,,-0.026997851277586818,-0.015265681641356207,0.05535441587728787,0.11618071157756883,0.0007302434472052842,,0.005858672134333771,,-0.022225301797058148
PMCH,,,-0.021152089150607088,,,0.04356649129916747,,,0.07790496511887908,-0.012796411144532505
COL9A1,0.019142048642666255,0.08767235166072894,-0.015943890297530655,0.02251897797083374,0.10237504264975174,0.03996619142939799,,0.06755204619618761,0.05642606577145453,0.014957390859105493
GDF11,-0.00332132899106717,0.07932727291196065,0.028974552382632992,0.03099885596161308,0.0713200433138795,0.018534231479840083,0.006320735025219636,-0.028480456174936827,0.0006776376936929449,0.021370775538912958
IL24,,,,,,,-0.031119448540614977,,-0.01614566999583435,
SORBS1,0.02318174283973387,0.05728403128280521,0.012755466496886662,0.006882863725710743,-0.019277049336005086,0.003598345206448202,0.000816131467828884,-0.005807342467747043,0.006347972616504069,-0.08188208886932213
DLL1,-0.005977949773098434,0.0014406081712853979,0.020922916321504628,0.01773532490891029,0.06093451311367838,0.008239258344471418,-0.022104529019431666,-0.017057045505526326,0.10682104587253705,-0.013955686558687837
TLN1,0.014861715580570735,0.05846820967530138,-0.019837515909655254,0.018290152274340034,0.06501749154049699,0.03604545560666217,0.01922888521940534,-0.05401165414957775,-0.029058900615938073,-0.03855410012476468
COL2A1,,,,-0.01721687845162537,0.043992939874708294,,,-0.016015663312954415,-0.04208055509054331,-0.012587780135208717
SHH,,,-0.013034472772591834,0.05865460817352305,-0.018416597540756172,-0.015932384441931985,,0.007059510261166484,0.015230243762830843,-0.03500413781333045
PON2,0.0343914052567897,0.10163819894888428,0.015841657660836627,-0.006771640864918499,0.08447968818414679,-0.04839623370669286,0.0070964468791234305,-0.038316052877199254,0.07037601918037317,-0.06891117610433148
ICAM5,-0.015248987685587948,0.015797934076001944,-0.02031515095316813,0.02757167335760736,-0.019411731939193586,-0.01730077974524193,-0.029458381650648995,0.05243517426257004,0.05612141956667471,0.016897290951474093
HPX,,-0.03601857529163098,0.026180288689211358,0.007004783917982742,0.0006501080029004681,-0.0007472430273450816,-0.010747081400596572,-0.020608587440331064,-0.003163851749930306,-0.011802736242225522
SFRP2,,,-0.014844851943988508,-0.017209162241010198,0.022056147288884914,0.048801188013636865,-0.030712146911776216,-0.02998571367184346,-0.06435256351238752,-0.06093655833129389
CFC1,,,,0.028446418117027587,,-0.015478695327853518,,,,
CD70,,,-0.01336740245338109,,,-0.02887318637671597,0.03724310727329818,,-0.06749685373226866,-0.03236565559525982
HP,,0.08630556433606143,-0.007441359392655751,,-0.023056206823417,0.03957956516411654,,-0.033197820675900866,-0.07003247366511953,0.007028407889439321
CXCL2,0.06570690101902439,-0.043075304485085494,0.05815951466908744,0.05065879715437596,0.05174022720794972,0.029775772453606,-0.017924389414214367,0.0038799821246508197,-0.028071845294140398,0.004825704930617722
NPPB,,-0.051956914421852955,-0.04643183304622973,,,-0.013553775127298535,,-0.019670040600774673,-0.012959131696451402,-0.01912555902418441
CCK,-0.0383450645575883,0.014381313373767498,0.03239036135384781,0.013292182294453973,-0.11945583562877264,-0.009499910612689899,,0.07790155190335007,0.13644090667603792,0.047909039474967205
SEMA6A,0.03169773461137201,0.0500760212268739,0.012156536328087594,0.015963466690130768,0.09067976662602126,0.03395105073744692,0.0269429932438807,-0.004585402032904747,0.05793642130698983,-0.024224128812980774
IRAK4,0.06124218867348138,0.025562056605609496,-0.008336762309154734,-0.01844110520030881,0.05598690741018506,0.021698827766002994,-0.01886454960690327,-0.014083092702040513,-0.018282939800138325,0.016677764582536902
GSTP1,-0.011076013525183389,0.09033149291691002,0.013411549594862408,-0.0007076801390931745,0.053563513967730805,0.03042909855435954,0.008443470302134184,-0.08407035305130489,0.06153077872903109,-0.01806396047262841
VCAM1,0.0928823289261513,-0.01098060456516711,0.02175120860697681,-0.04780482069993367,0.025047553241108713,0.0662993865718184,-0.031031717775260557,-0.04524462730582051,0.04234458905179505,-0.01845450733622085
NXPH3,0.012370679750762467,-0.07163237735721481,0.013091314387686718,0.011599631421110788,0.01480812240116816,0.06969544859646423,-0.0294347193398404,0.04698939883860579,0.06754005735685646,0.028472889597094975
MTMR4,-0.04089765143089909,0.06361075295347167,0.03138296613437816,-0.04233804245628412,0.03335386353658919,0.0386816195226304,0.07189552710204877,0.03023425566589274,0.010469535295370007,0.01615162090039716
LAMC2,,,-0.02913433505891615,-0.02177445204881236,,-0.017062690769389932,-0.011218354324830563,,0.018173907617863132,-0.012420912972012909
IL10,-0.016967867179804058,0.06164063211361904,-0.03273144815234131,,-0.005672916266007549,-0.023517317943332738,-0.0037682713997810114,-0.01760748284024743,0.09076901315462377,0.008962172522392547
SEMA4D,-0.018891406592838274,0.12714967461311902,0.02459813577269542,-0.02435676135036074,-0.004058821949945907,0.04103170003372694,-0.004730533735535594,0.0262374380827052,0.0922944122023159,0.055226756996838954
TRH,,-0.02781795492778044,-0.03089809892920685,0.03514652746684853,0.07804205908863233,0.07011991748326038,,-0.072701805122575,-0.015153273442575901,0.007994236432213064
SEMA6D,0.034107202912365145,0.04634900208151261,0.0221224099516796,0.007060392230936264,0.08548763970824387,0.03058112983438345,-0.041934438254141566,-0.05332669791282094,0.025015625417899395,0.02113706806610211
CEL,,-0.030526862230389674,,,,,,,-0.010376828395108268,-0.031442557032892345
PDCD1LG2,-0.03058256623486529,0.10662380852960594,-0.004354794831376836,-0.015291123489347344,-0.013414890858884998,0.024586472944222133,-0.0472579571342908,-0.019007815828828812,0.009394937199650523,0.015760124480582945
SPINT1,-0.03812111503715662,-0.036652865381828194,0.06957211147476691,-0.019778139555156032,0.008617242284863522,0.016313022979641482,-0.010491397777838172,0.029736096731031912,-0.03562282148322122,0.018070747433644677
CTHRC1,-0.017770948928168755,0.061691533126309483,-0.0003000425614732949,0.02071761149418425,0.02400724894473836,0.014136590054078196,0.12146168718137657,0.0030364452052713473,0.007023226676758336,-0.023426206159187092
PODXL,0.0441207370598164,0.013524324557229959,-0.038262310282613086,0.023504036050992896,0.023495851424369142,-0.07158227119069026,-0.006694028379475297,0.004517330608029771,-0.05281336516942048,0.04787952016059391
JAM3,0.024131166205626813,0.012757925074374106,0.053687585894777755,0.042194966639240966,0.07484329573863377,-0.0024646126863680034,0.07957611574615585,-0.03935316887197219,-0.05548239243764215,-0.07697302493843294
TGFB2,0.05953110318020102,0.02968234932291784,0.011316255648533625,0.0708798181262883,0.026391418335095663,0.003543481190808089,0.006131526111527877,-0.03594097460004792,0.03159370205032599,0.07998075121150017
COL18A1,-0.0005575071874788537,0.10419495037587788,-0.044633645220723384,0.08859141871129975,0.048321432121367275,-0.04788489862171303,-0.004903975704267664,0.003368098381551026,-0.0725747148278263,-0.07482747030259042
NODAL,-0.011410077135856872,,-0.02567019777581698,0.10500036932674352,0.05976470831758063,,,-0.013759014498809516,0.000666963467123751,-0.014204245569187212
INHBB,0.012496107297349878,0.024063476144570255,-0.006445198274739575,0.009641909235762311,-0.04092304933777296,0.027050384952340144,0.025324533155333877,-0.05514793543302868,-0.04574593181983428,-0.001534060610383876
LCN1,,,,,-0.02055869540276681,,,,-0.018834307541605654,
ARF4,-0.006835438067576742,-0.07477261659628182,-0.02919166844698242,-0.04319780275631131,0.06829682267920899,-0.026391646658484366,0.028647774357602376,-0.025209166915338515,0.08581312188235463,0.018000109614608253
CXCL14,-0.06488844371895477,-0.04419204523849093,-0.003052578739289805,-0.00702714422023481,-0.041440469491429974,-0.05091537943968389,0.05381412995082679,0.05267125800837272,-0.055259963568222784,-0.0071680816638841705
LIF,-0.014438798076481825,-0.04134933329288144,-0.024689152229995834,-0.019290982781506223,-0.004686001538536913,-0.019338173621923013,0.009943980001584703,-0.010357902775181126,-0.06928865725125374,-0.005060192967617202
IL17B,,-0.02781795492778044,,,-0.022108703483700646,,0.007251795461749425,,-0.00374792829459004,-0.01767140137531683
MMP1,,-0.10183772040755147,,,,,0.012941659254596727,,-0.03104366348855903,0.016283912240426166
MATN1,,-0.006241379533921211,,0.09918026880583082,0.04995828639431101,-0.013723999914678311,-0.031119453026119927,-0.01601566131988175,-0.033312665765267355,0.0648354457581836
ADAM28,-0.024437532169824992,0.0854447137055111,0.02247099183803093,-0.017093843099700672,0.010646172197239396,0.038640714310983454,-0.07301397754037245,-0.03016220118877403,-0.024622843138841204,-0.03111170516041779
TCN2,-0.0005477406572209498,0.029778058927869715,0.008220504875517832,0.02273501672970461,0.07262533232361658,0.024495787721878534,0.0072587377773667945,-0.018442815485360815,-0.002665255707177945,-0.056203065878150944
THPO,,,0.018644814972693383,-0.012174038906942658,-0.021828873277912872,0.03156385130626553,,0.004527192042833371,,-0.015798306077848302
CUBN,-0.027483461268046076,-0.04363290625652027,-0.02871385186346909,0.05695193498596392,-0.028845124767408706,0.03326250090777171,-2.6592315980765583e-05,-0.04684597542059701,0.05658269690240926,-0.05026794789885453
TIMP3,0.005582581025319347,-0.05421303801727439,-0.025842551788073258,0.027820398350374465,0.10786188329776383,0.011795228312279398,-0.04020058018196019,-0.034582683936522265,0.04922385281757912,-0.06267773436858336
PIGF,0.011565166197991441,0.07539290106146634,0.04212542783972185,0.004767905588593677,0.0509241448122687,0.020557324686729817,-0.011443363480616971,0.014230670119665197,0.06711844615878038,-0.01063216406784217
CRH,0.031560736434565376,,0.02418230741608703,-0.01569404033642044,-0.03161386733747319,-0.021604779411934477,,-0.021905302121995245,-0.02961276262015849,0.06160438508885257
BDNF,0.08669316818626559,0.03591973068644124,0.0008794981435574144,-0.009923414749642222,-0.08226716815624681,-0.04626919926060161,-0.005861930540260007,-0.018037750132795325,-0.08550798627712528,-0.019335056151830208
CCL5,0.0104266484891191,,-0.023239766371554588,-0.022925130346715467,0.10019208761260555,0.029263883110189765,-0.0010958609758386266,-0.021727173049056383,0.0006958585310887438,0.042020702474554826
GAD1,-0.02568070595037207,0.05024098217566877,-0.04151394774003422,0.031966308779409265,-0.023580543114626325,0.046642038359333,-0.029929268950139545,0.048124322954147855,0.08568530292334764,-0.0033548240027800433
COL14A1,-0.01786907464126891,0.028782808068150353,-0.005373341697503448,0.006406183851412895,0.027680444564248126,0.007100769854801358,0.022173642734822138,-0.004325238301224426,-0.007873556373804269,-0.02741852469128139
HLA-A,0.00911736740882522,-0.039569856338000246,-0.041343484261864086,0.06595349789608096,0.05950541960487345,0.03322156911203605,-0.06543117882899196,-0.09520463384435503,-0.11644360413873919,-0.09329013943850496
CD5L,-0.031537406864115054,,,,,,,,,
FGF18,,-0.027817923863146854,-0.011680676987201929,0.044719072092956495,,-0.01470580659192249,-0.01956429114332164,,-0.029400422494102886,-0.005208464251255045
ADM,-0.016077766196585675,-0.10219757394638486,-0.022158774462750535,0.019000011207385974,0.0431694117115555,-0.03780552168276408,-0.001818431386831432,-0.06162919941427417,-0.0316863564134915,-0.05597572875776073
GNAI2,0.04972721545950919,-0.04258788044945937,0.003111626868985618,0.007510285544200217,0.044787787561816374,0.0036300819877107702,-0.013949227989445147,-0.040684842907449045,-0.04763788884423384,-0.05775502706439324
HDC,,,,,0.08205255772459094,,,,,
COL11A1,0.003032596636787595,0.10563475801259282,-0.02160377956965687,0.010704836927967271,0.017031514696397517,-0.028086466915780716,0.05922701747095155,0.016409935372822516,-0.04134383057473373,-0.013902595655420444
NUCB2,-0.025045297320293133,0.029242275496353144,0.04527964668638686,0.023360861927254766,0.009898894702690312,-0.0015022414416901988,0.014659316695454495,-0.030634867193205823,-0.09754594758727826,-0.007966251362194574
CXCL1,0.0059899530317570355,-0.00795514128875072,-0.03046420324393552,,0.0010015931389699396,-0.031053806261652248,-0.01966650676980013,-0.02172717673271423,-0.07167864824999756,-0.03650204357524218
VCAN,0.0013104564448805632,0.08480393539931849,0.06532120697832969,0.004628129519246086,0.049845072735348085,0.02132879156198443,-0.014652672011378293,-0.10465170300697536,0.09492441183635872,-0.06369452189185146
MMP7,,,-0.023221980403453135,0.07928028560752949,-0.015006152180169324,-0.013553775053245757,-0.011084379184700588,-0.024753839062750027,-0.10743645275257728,-0.07968172965788381
PTPN6,-0.010458831141699296,0.002966181518120735,-0.0059976185182846874,-0.027800484586174568,0.017348715331402784,-0.0019934996684608072,-0.04303872944839248,-0.04338648214293697,-0.0394825211611767,-0.041739650377883596
PTGS2,-0.013709354565672197,-0.07656331788064229,-0.03479641367542199,0.03238676737336149,-0.04471840628334265,-0.0300092265785286,-0.027107079309256495,0.002384990167460243,-0.06354122611422186,-0.03570866830232218
