,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
NGF,,-0.021539071608309025,0.03167320275632013,,,0.07674187204831852,0.03097823626360657,,,0.1298225226355799,,,0.053707664016640656,-0.023374294310237336,0.018495422461392907,0.05370616642509615,0.1320271324704551
TNFSF15,,-0.02664651972898391,,,,-0.017899461694866767,0.057497584176553575,,,0.02962957501307438,,,-0.03486418511594133,-0.01973064225363267,,0.01164904556526452,0.05439487688407559
HMGB1,0.09468606799106168,-0.06879951873703415,-0.08950634791086208,-0.004666224152862311,-0.05372442109975658,-0.13281706404853474,0.10815045443046127,0.17395036882902393,0.026202759588595748,0.08689618775599785,0.00012748053966554193,-0.2285843828517141,-0.12163700921834948,-0.032387916153408726,-0.06635353754686184,-0.06392311313615506,-0.10660814984153692
ITGB3BP,0.040769166418316335,0.050402109006144204,-0.04851405047152833,-0.03320830506983913,0.06550095938863654,0.09466625361137113,0.056100540833185025,0.1377282953985083,0.0017311897456936608,0.10096958457781859,-0.008081553006098708,-0.02524780395752811,0.0897175548695089,-0.05394224443782152,-0.06877222551359337,-0.011977791016487625,0.038622462603222565
AANAT,,0.02467741719696532,-0.020437402121071462,,,0.14344124913226197,,-0.023207885614932956,-0.011499631309321134,,-0.01685296598944053,0.040287686853111626,-0.024195466202221266,-0.017755214656741763,0.042777015272707754,,-0.014695887202448204
RELN,0.06295045755661366,-0.03713801760189735,-0.02476418190163201,-0.02419255994727686,-0.027854058748245387,-0.028270031310638308,-0.04296535329601713,0.005276143854723016,-0.025318476049828356,,-0.01865768798946417,,,,,0.05714607402862403,
IL15,-0.02289505866882594,0.08835586838575636,0.002072412548882667,0.003364026169933579,,-0.030063651615361044,-0.01348804122111163,-0.04660360437356365,0.013391819962641834,-0.01704904768298311,-0.015630347023789026,0.00010603309521903529,0.06466868816373451,0.0239130931223333,-0.0007597693492571661,0.03739399715945709,0.10007672604156768
UTS2,,,,,,,,0.05897996484258708,,,,-0.10075947029904793,,-0.015119864741556096,,,
BSG,-0.08018645058342411,-0.049043610772126,-0.08304661160011724,-0.02823871306325821,-0.02000481467472191,0.0929035092398048,0.07215888416920672,0.026176432557755404,0.028583891225764987,-0.04849908446608846,-0.004232914236880018,0.22625497939769565,0.03807696458198471,-0.03937051635981014,0.03002404665766968,0.044697710090612124,0.03697435331528779
ADAMTS3,-0.05040083740466927,0.03600973733111312,0.044413953703897,0.03117732452531745,,0.025223455802681885,-0.021725332486720175,0.12000097194922685,0.007539634496530743,0.017885722224246416,0.038905362126725865,-0.15687597605296777,-0.02897160757659632,-0.05342473313762983,-0.044729172180882695,-0.002975944295627132,0.034776623887058565
CD34,-0.047058115862570214,-0.021737584669230165,-0.01783894591289489,0.020567573014610426,0.016531068561632105,-0.034933854399191555,0.07074921316191211,0.06871686438408922,0.023582977335756705,0.11534376433328865,-0.03619737941593661,-0.22072339750031472,-0.004803638650912992,-0.020259603054704832,0.09905257729816366,0.09461591040903695,0.1053942581884347
CCL23,,,,,,,,0.017136532121419797,,,,,,,,,
PLAT,-0.08153384989422588,-0.07772558917058962,-0.04924080824725961,0.03193888788056152,-0.0817553222144748,-0.093611185017128,0.04484687754202637,0.14208344863851494,-0.037225596451871706,0.007523980529810713,0.07653033733624993,-0.2455745449949174,0.04513953204147465,-0.04398292142926547,-0.06218509977096099,-0.022543734240410892,0.039572932951945
NTF3,,,,,,,,,,-0.021404529658472303,,,,-0.056122158178522286,-0.005175821474255805,-0.02731055677170939,
LTA,,,,-0.026807669767555463,,-0.020601939437358965,,,-0.011075343399886577,,-0.015630348953206356,,,,,,0.10736863745765705
CKLF,0.08051281896202438,-0.044780819091820634,-0.09120877567661094,0.02107224165880001,-0.011674292823097161,-0.08122829540017601,0.05686630802824655,0.13671568709476756,-0.027622401565995592,0.08101872001303907,0.063627109809497,-0.1155114205591813,0.04694280198466762,-0.01051955876801391,-0.026134092447735176,0.02148706965466033,-0.090522952532509
APELA,,,,,,,,,,-0.028444215130310087,,,,,,,
CD24,0.07994785010204458,-0.06368747219958229,-0.0016131048996712528,-0.01218058756511173,0.05386935904629927,0.023271937886665706,0.02767759590560528,-0.003269028827648642,0.03847648005933573,0.1332463293857415,0.007274471893446605,-0.16773467402332023,0.07713068163405422,-0.06019573996192294,-0.07344768155241505,-0.07805198340956485,0.04459117086796633
HSP90AA1,0.013135498315073496,0.04851400235132415,0.08966119981921092,0.007713693157954857,0.10976640604390679,-0.030671983688818003,-0.09027319981908086,-0.11861195165816857,-0.06196458546933497,-0.02705866351254446,-0.035973946619686975,0.20587022371646427,-0.08019735991951345,0.0795680734893635,0.026174549241965536,-0.0294544643906076,-0.06845486927650819
BMP4,0.04479182318179535,-0.021033755408873964,-0.02190438451378436,0.020026436754966324,-0.0314671513333632,0.06467469841637556,0.17899580340579382,0.013462113643480456,0.02116733557863924,-0.04837474736288846,-0.013318671679743346,-0.07467692742500442,-0.03989841831249203,0.10068500436456079,-0.03335358539434957,0.10168072721717396,0.027491444342717938
SCGB3A1,,,-0.014086521841508711,,-0.026438006014050452,,0.10913992894429039,,,0.10349391572058976,-0.010906650796827354,-0.08173943485857621,,-0.030804441703718766,0.10275715390159083,0.17101822223615623,0.021981610903940175
IGFBP4,0.0054877496512434655,-0.0845404679145474,-0.07841428909070813,0.04505400933903503,-0.08675052879866897,0.018297957852254618,0.08073872113945851,0.13344166997514417,-0.034246631254484454,0.06208912923545409,0.04655237280813624,-0.13145639586652155,0.014870849786976639,0.06725568340253499,0.12683852217637515,0.14971461102682582,0.17905825363785793
RSPO4,,-0.026312184236480556,,-0.028777896911380177,,0.03335495026503992,,,-0.012881298623812265,,-0.02168175471252101,,,,,0.048894346822501676,0.09238707241718179
LEFTY2,-0.026081801411098775,-0.017199156155910666,0.0329807047069056,-0.02713690873945622,-0.08191981582480069,-0.0397874375402147,0.08098064761833182,0.10593362216972993,-0.03172213873082002,-0.050259980790927083,-0.01929549122871158,-0.10451706513177367,0.06018027908951266,-0.017180523241963213,0.11183412093966467,-0.04322969586749373,0.11635673650090778
PF4,,,-0.014612505193055778,-0.011443641181098047,,0.1512065339859942,,,,,,,,,-0.019383547012932267,,-0.016144592927986246
ANGPTL2,0.04858328905699055,-0.0030279342038085164,-0.04866522331152202,0.003378145626332099,0.013830070430784307,-0.05734043493816555,0.14019128439084338,0.1551403782774464,0.016028448263592173,-0.04801072970423095,-0.009028028680417135,-0.162621255929527,0.05931665107701175,-0.006683522864722207,-0.03273779817046208,-0.018143168136171416,0.06771735847621661
LRIG2,-0.044952135458447576,-0.009734281869451416,-0.04489159790887537,-0.023172840085199303,0.005953579722769115,0.03310570245094608,0.0735418072460646,0.08103013199143431,-0.048657435918639,0.053852559261703195,0.057540012171634264,0.1237258168538255,-0.020752115528388647,-0.05355828436840813,0.009051366577417747,0.011814344787121513,0.027173629719029403
ICOSLG,0.009637168174038466,0.0053397434838744215,0.008991274889730786,-0.003400836305507832,-0.04736588686320968,0.029885445125733795,0.03117944809054015,0.006988692378553188,-0.029874750534085625,0.05957019675068247,-0.016055985469260847,0.15799704449142038,0.0008203402390677869,0.015930641173005997,0.05663317534543061,-0.0009922354209568102,0.08178091193406598
WIF1,,-0.0035459288338649873,-0.026292831290803082,,0.0553367897095357,,-0.041963253071541175,-0.07114461470246583,0.18508772876402105,,-0.02610161644721987,,,,,-0.029550104317864277,
NPPC,-0.07362449967902009,0.10973441585535507,0.05518687202104954,,-0.00042846445705406976,-0.021755403714573643,-0.03303214103932608,0.020088660525432886,0.009585236552779599,,-0.012540075859922947,0.04059702188718218,-0.003632801347238281,-0.01517787640811809,-0.036674970421567595,-0.0132969747389376,
LYZ,0.03766653405041514,0.06486638819301813,0.048386847702711316,0.017169249013595136,0.01910444158512429,0.031165585544886965,0.0006477571978023721,0.059471606871529234,0.08563119273456926,0.03866330193488925,0.08094077694377987,0.04184648237231982,0.04206980356330865,0.03434572303324197,0.07118154014031466,0.05731825866997475,0.11991375003223602
EREG,,,,,-0.0333393658805816,,,,,-0.031167595162232938,,,,0.060789576052675334,0.10336822990952974,0.031223845201199876,-0.05107717934140806
SPTAN1,-0.11684712579802851,-0.07830221501503166,-0.05440086648028076,-0.03345277609276812,0.07533094962727527,-0.13496885315689433,-0.046973616715841875,-0.07365130381072993,0.01574151462495961,0.049022227825206675,-0.018697572811732902,-0.13526906869953656,0.005980869012878496,-0.05513086935754475,-0.11074735131141389,-0.03199626782275404,-0.006619317071829281
PTH2,,,,,,,,,,,,,,,,0.048348003997199414,
LIPC,0.05596152989384019,-0.055185424166648754,-0.017889547177186133,-0.03670105814911348,,0.02157137661985168,-0.020916493419730564,-0.004681435408003065,0.026464859010611776,-0.011156359217566995,-0.009631135719879684,-0.05617609616280369,0.052659680796750805,,,,-0.04037655070414243
COL8A1,-0.024660870782614194,-0.06655003687515995,0.009178943526551965,0.00876849203841906,-0.030880623770197787,0.003313545724625323,0.012951937664509233,0.05694344231440697,-0.019864540575881193,-0.15866664947748124,0.05600408263869634,-0.1360025978840517,-0.02227634205834758,-0.04895005539781778,0.056390374815520734,0.0974357606467091,0.08901107017511599
GSTM2,-0.062072336863817516,0.008237213018980883,-0.009902257079697952,0.017208934337967646,-0.012485755825576102,-0.03286620864175665,-0.01140595505242179,0.016541798402409,-0.030625840397707892,0.006461954476750291,0.01911394932566347,-0.05792900688531471,0.012915130650770608,0.04303755089338819,-0.059919874625806835,-0.041777015743572614,-0.024339044491772252
IL4,,,,,,,,,,,,-0.07037529764909581,,,,,
SPX,0.12334327308701327,-0.02005703198144326,-0.028933516211130734,0.04494537503308308,,0.020510224081625988,-0.02710220068137142,-0.0418495200543981,0.002091791993899009,,-0.04256077840344075,,0.05127172437374763,-0.02040577822734939,-0.024067151194147412,-0.008140668570594386,-0.07471885301888476
MFGE8,-0.0546982591332043,-0.03571319911880587,-0.006054641485107186,-0.01678823957971075,0.002872720844433492,-0.011849905580423526,0.08667855221943675,0.05366906281973201,-0.032168568283037116,0.013490515098937504,0.010989657354367533,-0.08370687322806093,-0.0222582966332143,0.054450750684913084,0.11060869598752728,0.058230467725267666,0.06173978702387723
TGFA,0.07151493739282982,0.012421636541856778,0.0010173075526823166,-0.03185582531623027,0.004630425776596937,0.11991832601125452,0.10770504592081794,0.03759895230320887,0.040829654485165526,0.03949342288474524,0.045880704261666745,0.09744023547789833,-0.06823631579867559,-0.05988699263628952,-0.04257978383544687,-0.059641486236000484,0.02605945334414109
SLIT2,0.11356118791772883,-0.0027472617949113043,-0.027755392597788465,-0.0026517491740897475,0.006008198848189536,0.010643088656753027,0.002736597197800825,-0.01850857125338149,-0.03314831365533868,0.03415900613396209,-0.0257824068294112,-0.03838892124917107,-0.03276426307170616,-0.021868402631023277,0.012786312283877168,-0.037073010049868405,0.06450728547844597
PLTP,-0.04905560814888788,0.0039027276997235833,-0.0591807305490031,0.008689893545860333,0.04020839816521507,-0.0727039733142441,0.052269231641885405,0.08844795190590823,0.01040430959432167,0.03865059711935417,0.00083547583364909,0.011441379794559729,-0.030742460730079354,0.04273889930305403,0.07083589561313719,0.11365610520433428,0.11249260929276052
APOD,0.185669714438811,0.039149585590000896,-0.04792190285520184,-0.014301953557025373,0.02766712079848838,-0.0852716001891008,0.0035084463424022603,0.06190515937499621,-0.008051658031727587,0.04399774710170612,-0.010504706931460932,0.14537411806481787,-0.056550420494574954,-0.04045428419933221,0.045996585196599826,0.13400926033022312,0.05091551792095286
B2M,0.002878728130423889,0.06242405487824988,0.00027948305026044795,0.04835804603334042,-0.011533714196805324,-0.0897719750363259,0.06867165808907956,0.08959074696118005,0.019495657332529854,0.13488657170490842,0.06018871505877292,-0.21878807838222158,-0.004059094722044096,0.019278267391798744,0.024487696980444517,0.13793338733331664,0.1359800582862104
OMG,0.05466996090018171,-0.0379012725417673,-0.0683279623783608,-0.03299942340187916,-0.04988020067717352,-0.13665002979874405,-0.010740793346638881,-0.016344458308973756,0.013515224169186718,0.008530101095918894,-0.008114760495877919,-0.13820226986800183,-0.03976514255223226,-0.08399162680864294,0.012511669832697182,-0.10499227332968919,-0.08580277171063326
CXCL3,0.22451998305844803,0.08317238383126595,0.08603106395398331,0.019835595751295464,-0.04657037496553829,0.18295295552328647,,0.01953741519241822,0.017170781630326266,0.05107213011912099,-0.011256681689763218,0.11299740986339431,,0.1200386532395111,0.018188953883729552,0.1691859102479626,0.048325881110264444
CXCL10,-0.035443388225373615,0.05703235287375681,0.026847619666999202,-0.04981152915313881,,-0.01077119182878803,-0.018436624316293396,0.08899819993201814,-0.045514207901910686,-0.002880379833638249,0.0008068996866204611,0.07522784824751398,0.10910235136591546,0.06350459488793285,-0.02599895576655653,0.020456268063721552,0.019475941023795323
RSPO3,,,0.054114663719976364,,-0.024733819247810023,-0.01628668003631451,-0.04477103132755527,-0.03810857876337221,0.03860514250322886,,0.10197567277299843,,,-0.0019614160486113373,-0.03580013762193844,0.04441256060132384,-0.011782435483751618
CORT,-0.026342260127366256,-0.029500594431800045,-0.0335599717110206,0.012015677212500195,0.00037734941464142094,-0.03652413055641755,-0.0310318769053365,-0.028932257242117235,0.013005320054655278,,-0.031206914605643607,,,-0.023077687213257807,-0.020283896758858267,-0.021204949319957145,
NCAN,0.04189103739953867,-0.11247266607701943,-0.10300777463947224,-0.02687656267618199,-0.05715930315674747,-0.12400746327275008,0.03739880348032835,0.09734305452618273,0.004255256155402841,,0.06194687488080509,-0.061092339259564823,0.032273355086064916,-0.09370586577838164,-0.06956729970903278,-0.1364002366965257,-0.09349702487111078
PRG4,,-0.040261384948347134,-0.005164820864879019,,-0.027655605129832096,-0.01607425083313406,,-0.010179955101434778,-0.016461788273130745,,-0.013752909517746612,,,-0.022167182001323085,-0.029930130921401055,0.18009965319911578,0.05040253123803649
ZG16B,,,-0.019533754210471252,0.03992832444186929,,-0.01865613396856692,,0.08630109048796372,-0.00880036573407273,0.009675897505790782,,,-0.0010694062590213167,,,,-0.034483799964457454
TGM2,-0.026161052781515027,-0.026007412772951464,0.0565631861309507,0.0517467672663009,-0.04526988095837085,0.023297038100819057,-0.002138130436573919,0.061122919564781865,0.029159975284516006,0.09586734662830144,0.014757891315745326,0.2371859363384719,0.024500688200876364,0.018459337489239665,0.09442647101242078,0.07001495319791148,0.1426527888903227
VEGFC,0.009084946660322508,-0.028888347545798835,-0.026897872082283468,-0.010487144767661147,0.08131473463807085,-0.008936978746721653,0.09394387017652317,-0.04352475402670428,-0.01100596958728361,0.035571584155275504,0.03429016329928013,-0.07977532985204333,0.0859262797490589,0.04302585539034666,0.1708397921975805,0.1199855364552305,0.0767283980935805
WNT6,,-0.03663812079350658,0.03707742256790738,-0.002769805734543647,-0.047458609695786955,-0.022232758668800087,-0.013834574332461625,-0.03246335570919081,-0.01958490005298714,0.012089364298350449,-0.012249381700611031,0.12238520197877367,-0.025579295500957056,0.0271487536088997,0.054910743778489014,-0.04218797694438408,0.06436076808293385
NRG4,,-0.02730402730108863,0.03883662563135996,,-0.018539327103426685,0.03967022426134574,-0.016936076463967824,0.04294717005755696,-0.01690692748123819,,-0.016373922255562695,,,,,0.07284974789336648,-0.027655798029644695
PMCH,,,-0.014953443498764651,,,-0.027106579008780655,,,-0.012881298002150477,,,,,0.022242461528284182,0.08597231345211477,0.008341437323894398,0.0338415220008113
COL9A1,-0.05686941358673713,-0.027190628485821,-0.03918572272348968,0.027189329932655427,-0.0429516073127595,-0.020432228655056606,0.09821016696157395,0.08308577060681685,-0.023586129550884384,,-0.018657695145873586,-0.04248206771821932,-0.005655417452417376,-0.0543691502471052,-0.013055160952649523,-0.10238833827566156,0.003569158161633191
GDF11,-0.05614024388677063,-0.12056756460387753,-0.07442242654797303,0.054842873256220115,0.03242890545283916,-0.009528771317122472,0.0679377391814733,0.0897083522909991,-0.04860552079831574,0.0569937510128202,0.021140955176641933,-0.0923357518527746,0.03675096022460692,-0.097411240991003,-0.060574178503015524,0.015812080705157102,0.08585076871655682
RAET1E,,,,,,,,,,,,,,,,,-0.016022700985859374
IL24,,,,,,,,,,-0.05398449639210401,,,,0.012864102626447946,0.1563608764756752,,
SORBS1,0.03019257781703389,-0.03368724141010704,-0.0617838561606783,-0.0080812856124669,-0.08893853040806772,-0.08263138303422465,-0.02627399044857114,-0.04526124329728664,0.012887135796001618,0.02813997302302068,0.0051495583872852545,-0.13326011832502363,0.005393080087495892,-0.010737175445773947,-0.01209662199471002,0.0003457214908498714,-0.02842984386495978
DLL1,0.10957135915207791,-0.021713388054406216,-0.08082486745283997,-0.026651565580359273,-0.01975342725871147,-0.09032014065726598,0.06453070787179255,0.07158831331004091,0.003907069023723352,0.04616355120041657,0.03933127862846588,-0.12340596244541344,0.04044207202468178,-0.047560477292262725,0.0047538087772638115,-0.04513472616692603,0.03593245622054693
TLN1,-0.048351390426755896,0.0015685142773155935,-0.030513013192162743,0.010912666239062441,0.0024443358471126137,-0.03128564951749252,0.05649233346486464,0.09645039127910082,-0.024490752807937926,0.048262609873663605,0.027788575849576204,0.011529848125569562,0.010018024644240576,0.06906160058940311,0.06641600419349167,0.04906584686283577,0.09354393813926906
COL2A1,0.16929775854868268,0.11256107672403878,-0.04723328043475981,,,,-0.01498803953847679,-0.0047060977092417255,,,-0.01142784294581473,,,-0.033529931298777314,0.14058515845504788,-0.003380364354902487,-0.008703459118886436
